"uid","title","source","date_published","format","annotation","url","authors","type","access_notes","includes_research_tools","id"
"21342","Interim Guidance on Management of Coronavirus Disease 2019 (COVID-19) in Correctional and Detention Facilities","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-21T00:00:00.000","Text","This web page, updated October 21, 2020, provides interim guidance specific for correctional facilities and detention centers during the outbreak of COVID-19, to ensure continuation of essential public services and protection of the health and safety of incarcerated and detained persons, staff, and visitors.","https://www.cdc.gov/coronavirus/2019-ncov/community/correction-detention/guidance-correctional-detention.html",,"Guideline/Assessment Tool","Link to Resources for Correctional and Detention Facilities: https://www.cdc.gov/coronavirus/2019-ncov/community/correction-detention/index.htmlLink to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/correction-detention/guidance-correctional-detention.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/correction-detention/guidance-correctional-detention.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/correction-detention/guidance-correctional-detention.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/correction-detention/guidance-correctional-detention.html","false","21342"
"24204","Diagnostics, Therapeutics, Vaccine Readiness, and Other Health Products for COVID-19","World Health Organization","2020-10-20T00:00:00.000","PDF","This 28-page tool has been designed to assess present and surge capacities for the treatment of COVID-19 in health facilities, with a focus on the availability of diagnostics, therapeutics and other health products, vaccine readiness, availability of beds, and space capacities. This tool forms part of a wider suite of health service capacity assessment tools, the harmonized health service capacity assessments in the context of the COVID-19 pandemic.","https://www.who.int/publications/i/item/WHO-2019-nCoV-HCF_assessment-Products-2020.1",,"Guideline/Assessment Tool","Direct link to document: https://apps.who.int/iris/rest/bitstreams/1313573/retrieve","false","24204"
"24203","Ensuring a Safe Environment for Patients and Staff in COVID-19 Health-Care Facilities","World Health Organization","2020-10-20T00:00:00.000","PDF","This 49-page tool has been designed to assess the structural capacities of hospitals to allow safe COVID-19 case management, maintain the delivery of essential services, and enable surge capacity planning. This tool forms part of a wider suite of health service capacity assessment tools, the harmonized health service capacity assessments in the context of the COVID-19 pandemic.","https://www.who.int/publications/i/item/WHO-2019-nCoV-HCF_assessment-Safe_environment-2020.1",,"Guideline/Assessment Tool","Direct link to document: https://apps.who.int/iris/rest/bitstreams/1313577/retrieve","false","24203"
"24202","Infection Prevention and Control Health-Care Facility Response for COVID-19","World Health Organization","2020-10-20T00:00:00.000","PDF","This 32-page tool has been designed to assess infection prevention and control capacities to respond to COVID-19 in health facilities. This tool forms part of a wider suite of health service capacity assessment tools, the harmonized health service capacity assessments in the context of the COVID-19 pandemic.","https://www.who.int/publications/i/item/WHO-2019-nCoV-HCF_assessment-IPC-2020.1",,"Guideline/Assessment Tool","Direct link to document: https://apps.who.int/iris/rest/bitstreams/1313569/retrieve","false","24202"
"24201","Continuity of Essential Health Services: Facility Assessment Tool","World Health Organization","2020-10-20T00:00:00.000","PDF","This 37-page tool has been designed to help identify health systems bottlenecks in order to monitor and track the continuity of essential health services. It forms part of a wider suite of health service capacity assessment tools, the health service capacity assessments in the context of the COVID-19 pandemic.","https://www.who.int/publications/i/item/WHO-2019-nCoV-HCF_assessment-EHS-2020.1",,"Guideline/Assessment Tool","Direct link to document: https://apps.who.int/iris/rest/bitstreams/1313565/retrieve","false","24201"
"24199","Legal Challenges to State COVID-19 Orders","Association of State and Territorial Health Officials","2020-10-20T00:00:00.000","PDF","This seven-page report examines the legal challenges being made against COVID-19 orders and looks at some of the early litigation results and emerging issues.","https://www.astho.org/generickey/GenericKeyDetails.aspx?contentid=22924&folderid=5156&catid=7203",,"Report","Direct link to document: https://www.astho.org/ASTHOReports/Legal-Challenges-to-State-COVID-19-Orders/10-20-20/","false","24199"
"24188","Innovating in the Workplace: Supporting Mental Health of Young People of Color During COVID-19 and Beyond","Harvard University, Harvard T.H. Chan School of Public Health","2020-10-20T00:00:00.000","Video or Multimedia","This one-hour, six-minute event explores mental health factors employers should consider, along with solutions and strategies for promoting mental health in today’s landscape, and creating a supportive workplace for young people of color.","https://theforum.sph.harvard.edu/events/innovating-in-the-workplace/","Martin, Phillip; Akutagawa, Linda; Hooper-Campbell, Damien; Steinberg, Joan; Vinson, Sarah","Instructional/Training Material",,"false","24188"
"24173","UK Pandemic Preparedness","United Kingdom Department of Health","2020-10-20T00:00:00.000","Text","This document sets out how the United Kingdom (UK) prepares for and responds to an infectious disease pandemic, particularly a potential outbreak of pandemic influenza; and how exercises carried out as part of pandemic preparedness have informed the UK’s COVID-19 response.","https://www.gov.uk/government/publications/uk-pandemic-preparedness",,"Report",,"false","24173"
"24146","Letter of Authorization: binx health At-Home Nasal Swab COVID-19 Sample Collection Kit","U.S. Food and Drug Administration","2020-10-20T00:00:00.000","PDF","This seven-page letter authorizes the emergency use of the binx health At-Home Nasal Swab COVID-19 Sample Collection Kit. The kit is for use by individuals for self-collection of nasal swab specimens at home, when determined by a healthcare provider to be appropriate based on the results of an online COVID-19 questionnaire and for use only with an in vitro diagnostic (IVD) molecular test for the detection of SARS-CoV-2 RNA that is indicated for use with the binx health At-Home Nasal Swab COVID-19 Sample Collection Kit.","https://www.fda.gov/media/143183/download",,"Guideline/Assessment Tool","Link to EUA summary: https://www.fda.gov/media/143185/downloadLink to Instructions for Use: https://www.fda.gov/media/143186/download","false","24146"
"24139","Interim Guidance for Case Investigation and Contact Tracing in K-12 Schools","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-20T00:00:00.000","Text","This web page aims to highlight potential collaboration between health officials and K-12 school administrators to facilitate effective COVID-19 case investigation and contact tracing. Topics are Overview; Background; Federal, state, and local legal considerations; Roles and responsibilities; Ways schools can prepare; When a COVID-19 case is suspected or confirmed; and Assisting the health department with contact tracing.","https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/contact-tracing.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/contact-tracing.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/contact-tracing.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/contact-tracing.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/contact-tracing.html","false","24139"
"24133","SARS-CoV-2 Testing Strategy: Considerations for Non-Healthcare Workplaces","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-20T00:00:00.000","Text","The purpose of this web page is to provide employers with strategies for consideration of incorporating testing for SARS-CoV-2, the virus that causes COVID-19, into a workplace COVID-19 preparedness, response, and control plan.","https://www.cdc.gov/coronavirus/2019-ncov/community/organizations/testing-non-healthcare-workplaces.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/organizations/testing-non-healthcare-workplaces.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/organizations/testing-non-healthcare-workplaces.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/organizations/testing-non-healthcare-workplaces.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/organizations/testing-non-healthcare-workplaces.html","false","24133"
"24128","Distributing a COVID-19 Vaccine Across the U.S.: A Look at Key Issues","Henry J. Kaiser Family Foundation","2020-10-20T00:00:00.000","Text","This issue brief details the key issues and challenges of distributing a COVID-19 vaccine in the U.S., including Funding for Vaccine Distribution; Supply, Logistics, and Monitoring; Federal, State, and Local Authority Over Vaccination Requirements; Insurance Coverage and Out-of-Pocket Costs; Addressing Racial and Ethnic Disparities; and Communication and Trust.","https://www.kff.org/report-section/distributing-a-covid-19-vaccine-across-the-u-s-a-look-at-key-issues-issue-brief/","Michaud, Josh; Kates, Jennifer","Report",,"false","24128"
"24119","Fact Sheet for Healthcare Personnel: Zoe-Ann Decontamination System for Decontaminating Compatible N95 Respirators","U.S. Food and Drug Administration","2020-10-20T00:00:00.000","PDF","This three-page fact sheet informs healthcare providers of the significant known and potential risks and benefits of the emergency use of decontaminated, compatible N95 respirators. These compatible N95 respirators have been decontaminated using the Zoe-Ann Decontamination System.","https://www.fda.gov/media/143150/download",,"Guideline/Assessment Tool","Link to Letter of Authorization: https://www.fda.gov/media/143149/downloadLink to Instructions for Healthcare Personnel: https://www.fda.gov/media/143151/downloadLink to Instructions for Healthcare Facilities: https://www.fda.gov/media/143152/download","false","24119"
"23344","Cleaning, Disinfection, and Hand Hygiene in Schools: A Toolkit for School Administrators","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-20T00:00:00.000","Text","This guidance, updated on October 20, 2020, is intended to aid school administrators as they consider how to protect the health, safety, and well-being of students, teachers, other school staff, families, and communities, and prepare for educating students this fall. It details the Importance of cleaning, disinfection, and hand hygiene.","https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/clean-disinfect-hygiene.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/clean-disinfect-hygiene.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/clean-disinfect-hygiene.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/clean-disinfect-hygiene.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/clean-disinfect-hygiene.html","false","23344"
"22633","Testing Strategy for Coronavirus (COVID-19) in High-Density Critical Infrastructure Workplaces after a COVID-19 Case Is Identified","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-20T00:00:00.000","Text","This web page, updated on October 20, 2020, presents different COVID-19 testing strategy options for exposed co-workers when public health organizations and employers determine COVID-19 testing is needed to help support existing disease control measures. Such strategies can aid in identifying infectious individuals with the goal of reducing transmission of SARS-CoV-2 in the workplace.","https://www.cdc.gov/coronavirus/2019-ncov/community/worker-safety-support/hd-testing.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/worker-safety-support/hd-testing.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/worker-safety-support/hd-testing.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/worker-safety-support/hd-testing.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/worker-safety-support/hd-testing.html","false","22633"
"21785","Occupational Safety and Health Administration (OSHA): Emergency Temporary Standards (ETS) and COVID-19","Congressional Research Service [Library of Congress]","2020-10-20T00:00:00.000","PDF","The Occupational Safety and Health Administration (OSHA) does not currently have a specific standard that protects healthcare or other workers from airborne or aerosol transmission of disease or diseases transmitted by airborne droplets. This 31-page report, updated on October 20, 2020, describes how some in Congress, and some groups representing healthcare and other workers, are calling on OSHA to promulgate an emergency temporary standard (ETS) to protect workers from exposure to SARS-Cov-2, the virus that causes coronavirus disease 2019 (COVID-19).","https://crsreports.congress.gov/product/pdf/R/R46288","Szymendera, Scott","Report",,"false","21785"
"24123","Trends in Overall and Non-COVID-19 Hospital Admissions","Henry J. Kaiser Family Foundation","2020-10-19T00:00:00.000","Text","This report analyzed trends in total hospital admissions, and then separately analyzed non-COVID-19 admissions by patient sex, age, and region. It calculated actual admissions as a share of total predicted admissions in 2020 based on trends from past years.","https://www.kff.org/health-costs/issue-brief/trends-in-overall-and-non-covid-19-hospital-admissions/","Heist, Tyler; Schwartz, Karyn; Butler, Sam","Report",,"false","24123"
"24122","Updated Advice on Hospital Antibiotic Management and Antimicrobial Stewardship in the Context of the COVID-19 Pandemic","Health Improvement Scotland","2020-10-19T00:00:00.000","PDF","This two-page document provides recommendations that have been agreed upon by infections specialists from across Scotland to support National Health Service boards with local clinical practice and to maintain antimicrobial stewardship during the COVID-19 pandemic.","https://www.sapg.scot/media/5449/advice-on-hospital-ams-covid-19-october-2020.pdf",,"Guideline/Assessment Tool",,"false","24122"
"24121","Advice on Management of People with Respiratory Infections Presenting in the Community During the COVID-19 Pandemic","Health Improvement Scotland","2020-10-19T00:00:00.000","PDF","As the COVID-19 pandemic continues, it is critical that local antibiotic treatment guidelines are followed and that unnecessary antibiotic use is minimized. This one-page document provides guidelines for antibiotic treatment.","https://www.sapg.scot/media/5448/advice-on-community-respiratory-infections-covid-19-october-2020.pdf",,"Guideline/Assessment Tool",,"false","24121"
"24118","Confronting Urgent Threats to Human Health and Society: COVID-19 and Climate Change (NAM Annual Meeting)","National Academy of Medicine","2020-10-19T00:00:00.000","Video or Multimedia","This web page provides recordings and presentation slides from the 2020 National Academy of Medicine Annual Meeting, which focused on the state of the COVID-19 pandemic: virus emergence, the impact of the pandemic, and U.S. and global preparedness and response; climate change and human health: navigating environmental, societal, and individual impacts; and responding to global crises: future directions in science and policymaking to address complex threats to society.","https://nam.edu/event/confronting-urgent-threats-to-human-health-society-covid-19-and-climate-change/","Gates, Bill; Fauci, Anthony S.; Gupta, Sanjay; Ihekweazu, Chikwe; Lurie, Nicole","Conference/Meeting Material",,"false","24118"
"23076","Duration of Isolation and Precautions for Adults with COVID-19","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-19T00:00:00.000","Text","Accumulating evidence supports ending isolation and precautions for persons with COVID-19 using a symptom-based strategy. This guidance, updated on October 19, 2020, incorporates recent evidence to inform the duration of isolation and precautions recommended to prevent transmission of SARS-CoV-2 to others, while limiting unnecessary prolonged isolation and unnecessary use of laboratory testing resources.","https://www.cdc.gov/coronavirus/2019-ncov/hcp/duration-isolation.html",,"Guideline/Assessment Tool",,"false","23076"
"8372","Incorporation of GIS (Geographic Information Systems) Technologies in Emergency Preparedness and Response","National Center for Disaster Preparedness [Columbia University, Earth Institute]","2009-06-26T00:00:00.000","PDF","This 32-page document discusses how geographic information systems (GIS) can enable public health agency staff to visualize spatial information in new ways, so that they can become better planners and problem solvers, particularly in the areas of disaster preparedness and response. It covers online GIS data resources, constraints to using GIS in public health, best practices, competencies needed for using GIS, and public health research incorporating GIS technologies.","https://academiccommons.columbia.edu/doi/10.7916/D8FF41QW","Chandler, Thomas","Report","Direct link to document: https://academiccommons.columbia.edu/doi/10.7916/D8W384MW/download","false","8372"
"22868","Interim Considerations for Health Departments for SARS-CoV-2 Testing in Homeless Shelters and Encampments","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-19T00:00:00.000","Text","The information on this web page, updated on October 19, 2020, is meant to assist health departments and homeless service providers in making decisions on the appropriate use of COVID-19 testing, including testing asymptomatic individuals with recent known or suspected exposure to SARS-CoV-2 to control transmission.","https://www.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/testing.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/testing.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/testing.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/testing.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/testing.html","false","22868"
"22569","COVID-19 Infection Prevention and Control for Primary Care, Including General Practitioner Practices, Dental Clinics and Pharmacy Settings: First Update","European Union, European Centre for Disease Prevention and Control","2020-10-19T00:00:00.000","PDF","This 12-page document, updated on October 19, 2020, provides guidance on infection prevention and control to healthcare providers, general practitioner offices, primary care clinics, dental offices/clinics, and pharmacies in the European Union/European Economic Area in order to prevent COVID-19 infection.","https://www.ecdc.europa.eu/en/publications-data/covid-19-infection-prevention-and-control-primary-care",,"Guideline/Assessment Tool","Direct link to document: https://www.ecdc.europa.eu/sites/default/files/documents/covid-19-infection-prevention-primary-care-dental-clinics-pharmacy-october-2020.pdfLink to related infographic: https://www.ecdc.europa.eu/en/publications-data/infographic-infection-prevention-and-control-primary-care","false","22569"
"24134","Frequently Asked Questions: Right of Reference to the CDC Influenza SARS-CoV-2 (Flu SC2) Performance Data for Manufacturers and Test Developers","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-18T00:00:00.000","Text","This web page for laboratories provides answers to frequently asked questions about the CDC Influenza SARS-CoV-2 (Flu SC2) performance data for manufacturers and test developers.","https://www.cdc.gov/coronavirus/2019-ncov/lab/multiplex-faq.html",,"Fact Sheet",,"false","24134"
"24103","Resources for Laboratories Working on Coronavirus (COVID-19)","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-18T00:00:00.000","Text","This web page provides resources for laboratories working on (COVID-19), including about diagnostic tests, using antibody tests, and pooling procedures.","https://www.cdc.gov/coronavirus/2019-ncov/lab/resources.html",,"Guideline/Assessment Tool",,"false","24103"
"24166","Testing Guidance for Clinicians When SARS-CoV-2 and Influenza Viruses are Co-circulating","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-16T00:00:00.000","Text","This web page provides an algorithm for clinicians regarding outpatient clinic or emergency department patients with acute respiratory illness symptoms (with or without fever) when SARS-CoV-2 and flu viruses are co-circulating.","https://www.cdc.gov/flu/professionals/diagnosis/testing-guidance-for-clinicians.htm",,"Guideline/Assessment Tool","Link to page in Spanish: https://espanol.cdc.gov/flu/professionals/diagnosis/testing-guidance-for-clinicians.htmLink to Testing Guidance for Outpatient Clinic or Emergency Department Patients with Acute Respiratory Illness Symptoms (With or Without Fever) Not Requiring Hospital Admission:  https://www.cdc.gov/flu/professionals/diagnosis/testing-guidance-for-outpatient.htmLink to page in Spanish: https://espanol.cdc.gov/flu/professionals/diagnosis/testing-guidance-for-outpatient.htmLink to Testing Guidance Patients with Acute Respiratory Illness Symptoms Requiring Hospital Admission (With or Without Fever): https://www.cdc.gov/flu/professionals/diagnosis/testing-guidance-for-clinicians-hospitaized.htmLink to page in Spanish: https://espanol.cdc.gov/flu/professionals/diagnosis/testing-guidance-for-clinicians-hospitaized.htm","false","24166"
"24160","Disasters and Religion App","National Disaster Interfaiths Network","2020-10-16T00:00:00.000","Video or Multimedia","This app helps disaster responders better serve America’s diverse religious communities and build partnerships with religious leaders, with easily accessible religious literacy and competency information on 27 unique religions. It was created by the National Disaster Interfaiths Network (NDIN), New York Disaster Interfaith Services (NYDIS), and the University of Southern California Center for Religion and Civic Culture (CRCC).","https://www.disastersandreligionsapp.org/",,"Guideline/Assessment Tool","Link to app from the App Store: https://apps.apple.com/us/app/disasters-and-religions/id1513405416Link to app from Google Play: https://play.google.com/store/apps/details?id=com.crcc&hl=en_US&gl=US","false","24160"
"24108","NETEC COVID-19 Webinar Series: Pediatric Perspectives During a Pandemic","National Emerging Special Pathogens Training and Education Center","2020-10-16T00:00:00.000","Video or Multimedia","This 54-minute webinar describes the epidemiology of acute COVID-19, including post-infectious manifestations and the unique aspects of caring for children during a pandemic. It also discusses the features of multi-system inflammatory syndrome in children (MIS-C) and how to devise a diagnostic and acute management plan and integrate potential post-recovery complications into the development of follow-up plans for a child with MIS-C.","https://repository.netecweb.org/exhibits/show/ppe-cons/item/1329","Grindle, Amanda; Shayne, Andi; Jaggio, Preeti; Oster, Matthew","Instructional/Training Material","Link to video on YouTube: https://youtu.be/mseYyxUrMk4Link to presentation slides: https://repository.netecweb.org/files/original/840a5b3eb0d83e90f0f487520d270e08.pdf","false","24108"
"3189","Emergency Alert System (EAS) and All-Hazard Warnings","Congressional Research Service [Library of Congress]","2009-06-26T00:00:00.000","PDF","This 14-page document describes the organization and administration of the Emergency Alert System, NOAA Weather Radio, All-Hazard Warning Technology, and the Commercial Mobile Alert System. It also summarizes two 2009 Congressional initiatives concerning emergency preparedness.","https://www.hsdl.org/?view&did=35463","Moore, Linda K.","Report",,"false","3189"
"12235","Hurricane Suiter Emergency Support Function 6, Mass Care and Emergency Assistance After Action Report","Florida Division of Emergency Management","2009-06-24T00:00:00.000","PDF","This 18-page document is the after action report for a hurricane exercise from May 28-June 3, 2009. Hurricane Suiter was one of the most intense and demanding hurricane exercises ever conducted in the state. The mass care portion of the exercise was one of the largest and most complex ever conducted in the nation.","http://nationalmasscarestrategy.org/wp-content/uploads/2016/02/Florida-Hurricane-Exercise-2009-ESF-6-AAR-final-version.pdf",,"Report",,"false","12235"
"24094","COVID-19 Case Investigation and Contact Tracing in Non-Healthcare Workplaces: How Employers Can Assist Health Departments","World Health Organization","2020-10-16T00:00:00.000","Text","Health departments are responsible for leading case investigations, contact tracing, and outbreak investigations. When a COVID-19 case is identified that impacts a workplace, the health department may ask the employer for help. This web page provides tips to ensure employers and their employees are prepared to assist if contacted by the health department.","https://www.cdc.gov/coronavirus/2019-ncov/community/contact-tracing-nonhealthcare-workplaces/FS-Employers.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/contact-tracing-nonhealthcare-workplaces/FS-Employers.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/contact-tracing-nonhealthcare-workplaces/FS-Employers.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/contact-tracing-nonhealthcare-workplaces/FS-Employers.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/contact-tracing-nonhealthcare-workplaces/FS-Employers.html","false","24094"
"24069","Operational Considerations for Influenza Surveillance in the WHO European Region During COVID-19: Interim Guidance","European Union, European Centre for Disease Prevention and Control","2020-10-16T00:00:00.000","PDF","This 11-page document outlines operational considerations for how to support the continuity of national influenza surveillance systems and public health laboratories for the epidemiological and virological surveillance for influenza in the 2020–2021 season during the ongoing COVID-19 pandemic. It also describes how these systems might be used to contribute to COVID-19 surveillance.","https://www.ecdc.europa.eu/en/publications-data/operational-considerations-influenza-surveillance-european-region-during-covid-19",,"Guideline/Assessment Tool","Direct link to document: https://www.ecdc.europa.eu/sites/default/files/documents/Joint-influenza-interim-guidance.pdf","false","24069"
"24068","Guidance for Discharge and Ending of Isolation of People with COVID-19","European Union, European Centre for Disease Prevention and Control","2020-10-16T00:00:00.000","PDF","This seven-page document provides guidance for planning the discharge and ending of isolation of COVID-19 patients. It is provided in the context of all European Union/European Economic Area (EU/EEA) countries and the United Kingdom continuing to experience varying degrees of community transmission of SARS-CoV-2.","https://www.ecdc.europa.eu/en/publications-data/guidance-discharge-and-ending-isolation-people-covid-19",,"Guideline/Assessment Tool","Direct link to document: https://www.ecdc.europa.eu/sites/default/files/documents/Guidance-for-discharge-and-ending-of-isolation-of-people-with-COVID-19.pdf","false","24068"
"23368","Interim Guidance for Implementing Home Care of People Not Requiring Hospitalization for Coronavirus Disease 2019 (COVID-19)","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-16T00:00:00.000","Text","This interim guidance, updated on October 16, 2020, is for staff at local and state health departments, infection prevention and control professionals, and healthcare personnel who are coordinating the home care and isolation of people with confirmed or suspected COVID-19 infection, including persons under investigation.","https://www.cdc.gov/coronavirus/2019-ncov/hcp/guidance-home-care.html",,"Guideline/Assessment Tool","Link to page in Spanish: https://www.cdc.gov/coronavirus/2019-ncov/hcp/guidance-home-care-es.html","false","23368"
"22881","Information for Laboratories about Coronavirus (COVID-19)","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-16T00:00:00.000","Text","This web page, updated on October 16, 2020, provides COVID-19 resources for laboratories, including about diagnostics tests, CDC lab work, publications, and alerts and advisories.","https://www.cdc.gov/coronavirus/2019-nCoV/lab/index.html",,"Guideline/Assessment Tool",,"false","22881"
"22674","Testing Guidelines for Nursing Homes: Interim SARS-CoV-2 Testing Guidelines for Nursing Home Residents and Healthcare Personnel","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-16T00:00:00.000","Text","This web page, updated on October 16, 2020, is intended to provide guidance on the appropriate use of COVID-19 testing among nursing home residents and does not dictate the determination of payment decisions or insurance coverage of such testing, except as may be otherwise referenced (or prescribed) by another entity or federal or state agency.","https://www.cdc.gov/coronavirus/2019-ncov/hcp/nursing-homes-testing.html",,"Guideline/Assessment Tool",,"false","22674"
"21162","Coronavirus Disease 2019 (COVID-19): Schools and Childcare Programs: Plan, Prepare, and Respond","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-16T00:00:00.000","Text","This web page, updated on October 16, 2020, provides guidance for school and program administrators, parents, and caregivers, with sections on Reopening: Decision-Making Indicators, Printable Posters and Graphics, and additional resources.","https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/index.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/index.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/index.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/index.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/index.htmlLink to Considerations for School Closure: https://www.cdc.gov/coronavirus/2019-ncov/downloads/considerations-for-school-closure.pdf Link to Interim Guidance for Administrators of U.S. K-12 Schools and Childcare Programs, including a decision tree: https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/guidance-for-schools.htmlLink to Supplemental Guidance For Child Care Programs That Remain Open: https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/guidance-for-childcare.htmlLink to COVID-19 Stakeholder Call: Camps and Youth Programs: https://www.youtube.com/watch?v=8l5Kw7IfIoM&feature=youtu.beLink to COVID-19 Stakeholder Call: Schools and Childcare Programs: https://www.youtube.com/watch?v=o9YXxl-79Zs&feature=youtu.be","false","21162"
"21104","Colleges, Universities, and Higher Learning: Plan, Prepare, and Respond","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-16T00:00:00.000","Text","This web page, updated on October 16, 2020, provides COVID-19 guidance resources for administrators, faculty, and staff of institutes of higher education, including when to quarantine.","https://www.cdc.gov/coronavirus/2019-ncov/community/colleges-universities/index.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/colleges-universities/index.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/colleges-universities/index.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/colleges-universities/index.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/colleges-universities/index.html","false","21104"
"24127","Supply Shortages Impacting COVID-19 and Non-COVID Testing","American Society for Microbiology","2020-10-15T00:00:00.000","Text","ASM has partnered with the Association of Supply Chain Management to develop a survey to collect testing supplies status for COVID-19 tests, as well as other microbiological tests, to highlight, and ultimately alleviate, these supply chain issues. This web page will provide the survey findings each week on the most recent shortages of medium, reagents, collection devices, and consumables that are significantly impacting day-to-day testing for both COVID-19 and other infectious diseases, along with week-over-week longitudinal changes.","https://asm.org/Articles/2020/September/Clinical-Microbiology-Supply-Shortage-Collecti-1",,"Report",,"false","24127"
"24109","SARS-CoV-2 mRNA Vaccine Development Enabled by Prototype Pathogen Preparedness","National Institutes of Health","2020-10-15T00:00:00.000","Video or Multimedia","With a new infectious disease threat at hand, scientists at the NIH swiftly developed a vaccine candidate against the novel coronavirus that causes COVID-19. The pre-clinical effort for a fast, reliable, and universal vaccine was driven in part by the speaker in this one-hour presentation.","https://videocast.nih.gov/watch=38864","Corbett, Kizzmekia","Instructional/Training Material",,"false","24109"
