"entity_name","entity_id","fiscal_year","member_type_demographic","gender_demographic_assumption","age_demographic_assumption","service_retirement_rate","ordinary_disability_retirement","service_disability_retirement","ordinary_mortality_of_active","service_mortality_of_active","withdrawal_termination_rate","line_id_demographic_assumption"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Male","55","20","0.09","0.35","NULL","0.15","0.35","27"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Male","60","25","0.13","0.52","NULL","0.23","0.14","28"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Male","65","50","0.06","0.24","NULL","NULL","NULL","29"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Male","70","100","NULL","NULL","NULL","NULL","NULL","30"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","25","NULL","NULL","0.02","NULL","0.02","1.8","31"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","30","NULL","0.01","0.03","NULL","0.02","1.59","32"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","35","NULL","0.01","0.06","NULL","0.03","1.09","33"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","40","NULL","0.03","0.13","NULL","0.04","0.73","34"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","45","NULL","0.05","0.18","NULL","0.06","0.59","35"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","50","8","0.06","0.25","NULL","0.08","0.43","36"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","55","20","0.09","0.35","NULL","0.11","0.35","37"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","60","25","0.13","0.52","NULL","0.15","0.14","38"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","65","50","0.06","0.24","NULL","NULL","NULL","39"
"City of Los Angeles Fire and Police Pension System","7236","2020","Safety","Female","70","100","NULL","NULL","NULL","NULL","NULL","40"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","25","NULL","NULL","NULL","0.024","NULL","NULL","1"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","30","NULL","NULL","NULL","0.031","NULL","NULL","2"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","35","NULL","NULL","NULL","0.041","NULL","NULL","3"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","40","NULL","NULL","NULL","0.057","NULL","NULL","4"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","45","NULL","NULL","NULL","0.085","NULL","NULL","5"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","50","NULL","NULL","NULL","0.129","NULL","NULL","6"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","55","14.0625","NULL","NULL","0.19","NULL","NULL","7"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","60","12.625","NULL","NULL","0.276","NULL","NULL","8"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","65","20.125","NULL","NULL","0.405","NULL","NULL","9"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Male","70","36.75","NULL","NULL","0.609","NULL","NULL","10"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","25","NULL","NULL","NULL","0.008","NULL","NULL","11"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","30","NULL","NULL","NULL","0.013","NULL","NULL","12"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","35","NULL","NULL","NULL","0.021","NULL","NULL","13"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","40","NULL","NULL","NULL","0.033","NULL","NULL","14"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","45","NULL","NULL","NULL","0.051","NULL","NULL","15"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","50","NULL","NULL","NULL","0.076","NULL","NULL","16"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","55","14.0625","NULL","NULL","0.112","NULL","NULL","17"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","60","12.625","NULL","NULL","0.169","NULL","NULL","18"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","65","20.125","NULL","NULL","0.27","NULL","NULL","19"
"City of Los Angeles Water and Power Employees' Retirement Plan","7238","2020","General","Female","70","36.75","NULL","NULL","0.445","NULL","NULL","20"
"City of Manhattan Beach Single Highest Year Retirement Plan","7240","2020","General","Male","25","0","0","0","0","0","0","1"
"City of Manhattan Beach Supplemental Retirement Plan","7241","2020","General","Male","25","0","0","0","0","0","0","1"
"City of Oakland Fire and Police Retirement System","7222","2020","General","Male","25","0","NULL","NULL","NULL","NULL","NULL","1"
"City of Pasadena Fire and Police Retirement System","7239","2020","Safety","Female","70","NULL","NULL","NULL","NULL","NULL","0","40"
"City of Piedmont Police and Fire Pension Plan","7224","2020","General","Male","55","NULL","28.9","28.9","30.2","30.2","NULL","7"
"City of Piedmont Police and Fire Pension Plan","7224","2020","General","Male","65","NULL","20","20","21.2","21.2","NULL","9"
"City of Piedmont Police and Fire Pension Plan","7224","2020","General","Female","55","NULL","31.6","31.6","32.8","32.8","NULL","17"
"City of Piedmont Police and Fire Pension Plan","7224","2020","General","Female","65","NULL","22.4","22.4","23.6","23.6","NULL","19"
"City of Richmond Garfield Pension Plan","7229","2020","General","Male","25","NULL","NULL","NULL","NULL","NULL","0","1"
"City of Richmond General Pension Plan","7227","2020","General","Male","25","NULL","NULL","NULL","NULL","NULL","0","1"
"City of Richmond Police and Firemen's Pension Plan","7228","2020","General","Male","25","NULL","NULL","NULL","NULL","NULL","0","1"
"City of Sacramento City Employees' Retirement System","7245","2020","General","Male","50","NULL","NULL","NULL","NULL","0.12","NULL","6"
"City of Sacramento City Employees' Retirement System","7245","2020","General","Male","60","NULL","0.02","0.01","NULL","0.26","NULL","8"
"City of Sacramento City Employees' Retirement System","7245","2020","General","Male","70","NULL","NULL","NULL","NULL","0.62","NULL","10"
"City of Sacramento City Employees' Retirement System","7245","2020","General","Female","50","NULL","NULL","NULL","NULL","0.08","NULL","16"
"City of Sacramento City Employees' Retirement System","7245","2020","General","Female","60","NULL","0.01","0","NULL","0.17","NULL","18"
"City of Sacramento City Employees' Retirement System","7245","2020","General","Female","70","NULL","NULL","NULL","NULL","0.39","NULL","20"
"City of San Clemente Restated Employees' Retirement Plan","7244","2020","General","Male","55","0","NULL","NULL","NULL","NULL","NULL","7"
"City of San Clemente Restated Employees' Retirement Plan","7244","2020","General","Female","25","0","NULL","NULL","NULL","NULL","NULL","11"
"City of San Clemente Restated Employees' Retirement Plan","7244","2020","Safety","Male","60","0","NULL","NULL","NULL","NULL","NULL","28"
"City of San Clemente Restated Employees' Retirement Plan","7244","2020","Safety","Female","60","0","NULL","NULL","NULL","NULL","NULL","38"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","25","NULL","0.03","0.03","NULL","NULL","15","1"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","30","NULL","0.03","0.03","NULL","NULL","15","2"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","35","NULL","0.06","0.06","NULL","NULL","15","3"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","40","NULL","0.14","0.14","NULL","NULL","15","4"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","45","NULL","0.25","0.25","NULL","NULL","15","5"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","50","NULL","0.32","0.32","NULL","NULL","15","6"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","55","10","0.26","0.26","NULL","NULL","15","7"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","60","5","0.22","0.22","NULL","NULL","15","8"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","65","20","0.22","0.22","NULL","NULL","15","9"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Male","70","100","0.22","0.22","NULL","NULL","15","10"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","25","NULL","0.03","0.03","NULL","NULL","15","11"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","30","NULL","0.03","0.03","NULL","NULL","15","12"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","35","NULL","0.06","0.06","NULL","NULL","15","13"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","40","NULL","0.14","0.14","NULL","NULL","15","14"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","45","NULL","0.25","0.25","NULL","NULL","15","15"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","50","NULL","0.32","0.32","NULL","NULL","15","16"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","55","10","0.26","0.26","NULL","NULL","15","17"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","60","5","0.22","0.22","NULL","NULL","15","18"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","65","20","0.22","0.22","NULL","NULL","15","19"
"City of San Jose Federated City Employees' Retirement System","7249","2020","General","Female","70","100","0.22","0.22","NULL","NULL","15","20"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","25","NULL","NULL","0.03","NULL","NULL","13.75","21"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","30","NULL","NULL","0.08","NULL","NULL","13.75","22"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","35","NULL","NULL","0.15","NULL","NULL","13.75","23"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","40","NULL","NULL","0.28","NULL","NULL","13.75","24"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","45","NULL","NULL","0.5","NULL","NULL","13.75","25"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","50","NULL","NULL","5.08","NULL","NULL","13.75","26"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","55","NULL","NULL","7.54","NULL","NULL","13.75","27"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","60","NULL","NULL","10.77","NULL","NULL","13.75","28"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Male","65","NULL","NULL","14.84","NULL","NULL","13.75","29"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","25","NULL","NULL","0.03","NULL","NULL","13.75","31"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","30","NULL","NULL","0.08","NULL","NULL","13.75","32"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","35","NULL","NULL","0.15","NULL","NULL","13.75","33"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","40","NULL","NULL","0.28","NULL","NULL","13.75","34"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","45","NULL","NULL","0.5","NULL","NULL","13.75","35"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","50","NULL","NULL","5.08","NULL","NULL","13.75","36"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","55","NULL","NULL","7.54","NULL","NULL","13.75","37"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","60","NULL","NULL","10.77","NULL","NULL","13.75","38"
"City of San Jose Police and Fire Retirement Plan","7250","2020","Safety","Female","65","NULL","NULL","14.84","NULL","NULL","13.75","39"
"City of Santa Barbara Police and Fire Pension Fund","7248","2020","General","Male","25","0","NULL","NULL","NULL","NULL","NULL","1"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","25","NULL","NULL","NULL","0.05","NULL","NULL","1"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","30","NULL","NULL","NULL","0.05","NULL","NULL","2"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","35","NULL","NULL","NULL","0.05","NULL","NULL","3"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","40","NULL","NULL","NULL","0.06","NULL","NULL","4"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","45","NULL","NULL","NULL","0.09","NULL","NULL","5"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","50","NULL","NULL","NULL","0.16","NULL","NULL","6"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","55","NULL","NULL","NULL","0.26","NULL","NULL","7"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","60","NULL","NULL","NULL","0.42","NULL","NULL","8"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Male","65","NULL","NULL","NULL","0.73","NULL","NULL","9"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","25","NULL","NULL","NULL","0.02","NULL","NULL","11"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","30","NULL","NULL","NULL","0.02","NULL","NULL","12"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","35","NULL","NULL","NULL","0.03","NULL","NULL","13"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","40","NULL","NULL","NULL","0.04","NULL","NULL","14"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","45","NULL","NULL","NULL","0.06","NULL","NULL","15"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","50","NULL","NULL","NULL","0.1","NULL","NULL","16"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","55","NULL","NULL","NULL","0.16","NULL","NULL","17"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","60","NULL","NULL","NULL","0.23","NULL","NULL","18"
"Contra Costa County Employees' Retirement Association","7259","2020","General","Female","65","NULL","NULL","NULL","0.33","NULL","NULL","19"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","25","NULL","NULL","0.22","0.05","NULL","NULL","21"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","30","NULL","NULL","0.42","0.05","NULL","NULL","22"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","35","NULL","NULL","0.56","0.05","NULL","NULL","23"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","40","NULL","NULL","0.66","0.06","NULL","NULL","24"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","45","NULL","NULL","1","0.09","NULL","NULL","25"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","50","NULL","NULL","2.88","0.16","NULL","NULL","26"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","55","NULL","NULL","4.6","0.26","NULL","NULL","27"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","60","NULL","NULL","5","0.42","NULL","NULL","28"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","65","NULL","NULL","5","0.73","NULL","NULL","29"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Male","70","NULL","NULL","5","NULL","NULL","NULL","30"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","25","NULL","NULL","0.22","0.02","NULL","NULL","31"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","30","NULL","NULL","0.42","0.02","NULL","NULL","32"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","35","NULL","NULL","0.56","0.03","NULL","NULL","33"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","40","NULL","NULL","0.66","0.04","NULL","NULL","34"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","45","NULL","NULL","1","0.06","NULL","NULL","35"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","50","NULL","NULL","2.88","0.1","NULL","NULL","36"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","55","NULL","NULL","4.6","0.16","NULL","NULL","37"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","60","NULL","NULL","5","0.23","NULL","NULL","38"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","65","NULL","NULL","5","0.33","NULL","NULL","39"
"Contra Costa County Employees' Retirement Association","7259","2020","Safety","Female","70","NULL","NULL","5","NULL","NULL","NULL","40"
"Contra Costa Water District Retirement Plan","7172","2020","General","Male","40","NULL","0.06","NULL","NULL","NULL","NULL","4"
"Contra Costa Water District Retirement Plan","7172","2020","General","Male","45","NULL","0.1","NULL","NULL","NULL","NULL","5"
"Contra Costa Water District Retirement Plan","7172","2020","General","Male","50","5","0.11","NULL","0.298","NULL","NULL","6"
"Contra Costa Water District Retirement Plan","7172","2020","General","Male","55","8","0.11","NULL","0.431","NULL","NULL","7"
"Contra Costa Water District Retirement Plan","7172","2020","General","Male","60","20","0.11","NULL","0.615","NULL","NULL","8"
"Contra Costa Water District Retirement Plan","7172","2020","General","Male","65","25.6","0.11","NULL","0.913","NULL","NULL","9"
"Contra Costa Water District Retirement Plan","7172","2020","General","Male","70","41.6","0.09","NULL","1.526","NULL","NULL","10"
"Contra Costa Water District Retirement Plan","7172","2020","General","Female","40","NULL","0.08","NULL","NULL","NULL","NULL","14"
"Contra Costa Water District Retirement Plan","7172","2020","General","Female","45","NULL","0.11","NULL","NULL","NULL","NULL","15"
"Contra Costa Water District Retirement Plan","7172","2020","General","Female","50","5","0.11","NULL","0.222","NULL","NULL","16"
"Contra Costa Water District Retirement Plan","7172","2020","General","Female","55","8","0.09","NULL","0.286","NULL","NULL","17"
"Contra Costa Water District Retirement Plan","7172","2020","General","Female","60","20","0.07","NULL","0.384","NULL","NULL","18"
"Contra Costa Water District Retirement Plan","7172","2020","General","Female","65","25.6","0.06","NULL","0.613","NULL","NULL","19"
"Contra Costa Water District Retirement Plan","7172","2020","General","Female","70","41.6","0.06","NULL","1.063","NULL","NULL","20"
"Desert Hospital Retirement Protection Plan","7398","2020","General","Male","25","0","NULL","NULL","NULL","NULL","NULL","1"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","25","NULL","0","NULL","NULL","NULL","0.23","1"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","30","NULL","0.006","NULL","NULL","NULL","0.205","2"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","35","NULL","0.016","NULL","NULL","NULL","0.18","3"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","40","NULL","0.068","NULL","NULL","NULL","0.155","4"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","45","NULL","0.16","NULL","NULL","NULL","0.13","5"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","50","NULL","0.2","NULL","NULL","NULL","0.105","6"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","55","7","0.2","NULL","NULL","NULL","0.08","7"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","60","13","0.23","NULL","NULL","NULL","0.055","8"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","65","25","0.31","NULL","NULL","NULL","NULL","9"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Male","70","100","NULL","NULL","NULL","NULL","NULL","10"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","25","NULL","0","NULL","NULL","NULL","0.64","11"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","30","NULL","0.03","NULL","NULL","NULL","0.54","12"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","35","NULL","0.068","NULL","NULL","NULL","0.44","13"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","40","NULL","0.212","NULL","NULL","NULL","0.34","14"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","45","NULL","0.33","NULL","NULL","NULL","0.24","15"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","50","NULL","0.38","NULL","NULL","NULL","0.14","16"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","55","7","0.46","NULL","NULL","NULL","0.085","17"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","60","13","0.56","NULL","NULL","NULL","0.06","18"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","65","17","0.66","NULL","NULL","NULL","NULL","19"
"East Bay Municipal Utility District Employees' Retirement System","7168","2020","General","Female","70","100","NULL","NULL","NULL","NULL","NULL","20"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","25","NULL","0.01","NULL","0.03","NULL","5.75","1"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","30","NULL","0.02","NULL","0.03","NULL","5.3","2"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","35","NULL","0.04","NULL","0.04","NULL","4.55","3"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","40","NULL","0.12","NULL","0.04","NULL","3.92","4"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","45","NULL","0.21","NULL","0.07","NULL","3.58","5"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","50","5","0.25","NULL","0.11","NULL","3.44","6"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","55","8","0.31","NULL","0.2","NULL","3.31","7"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","60","25","0.68","NULL","0.35","NULL","3.1","8"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","65","45","0.96","NULL","0.6","NULL","3","9"
"Fresno County Employees' Retirement Association","7260","2020","General","Male","70","50","1","NULL","0.6","NULL","1.2","10"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","25","NULL","0.02","NULL","0.01","NULL","5.75","11"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","30","NULL","0.02","NULL","0.02","NULL","5.3","12"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","35","NULL","0.06","NULL","0.02","NULL","4.55","13"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","40","NULL","0.1","NULL","0.03","NULL","3.92","14"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","45","NULL","0.14","NULL","0.05","NULL","3.58","15"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","50","4","0.17","NULL","0.08","NULL","3.44","16"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","55","9","0.24","NULL","0.13","NULL","3.31","17"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","60","20","0.33","NULL","0.19","NULL","3.1","18"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","65","35","0.59","NULL","0.27","NULL","3","19"
"Fresno County Employees' Retirement Association","7260","2020","General","Female","70","50","0.9","NULL","0.27","NULL","1.2","20"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","25","NULL","NULL","0.11","0.03","NULL","3.5","21"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","30","NULL","NULL","0.24","0.03","NULL","2.9","22"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","35","NULL","NULL","0.42","0.04","NULL","2.2","23"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","40","NULL","NULL","0.56","0.04","NULL","1.85","24"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","45","1","NULL","0.66","0.07","NULL","1.6","25"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","50","5","NULL","0.76","0.11","NULL","1.5","26"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","55","40","NULL","1.52","0.2","NULL","1.5","27"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","60","40","NULL","3.2","0.35","NULL","0.6","28"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","65","100","NULL","4","0.6","NULL","0","29"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Male","70","100","NULL","4","0.6","NULL","0","30"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","25","NULL","NULL","0.11","0.01","NULL","3.5","31"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","30","NULL","NULL","0.24","0.02","NULL","2.9","32"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","35","NULL","NULL","0.42","0.02","NULL","2.2","33"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","40","NULL","NULL","0.56","0.03","NULL","1.85","34"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","45","1","NULL","0.66","0.05","NULL","1.6","35"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","50","5","NULL","0.76","0.08","NULL","1.5","36"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","55","40","NULL","1.52","0.13","NULL","1.5","37"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","60","40","NULL","3.2","0.19","NULL","0.6","38"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","65","100","NULL","4","0.27","NULL","0","39"
"Fresno County Employees' Retirement Association","7260","2020","Safety","Female","70","100","NULL","4","0.27","NULL","0","40"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Male","30","NULL","0.1","NULL","0.06","NULL","NULL","2"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Male","35","NULL","0.15","NULL","NULL","NULL","NULL","3"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Male","40","NULL","0.26","NULL","0.08","NULL","NULL","4"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Male","45","NULL","0.35","NULL","NULL","NULL","NULL","5"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Male","50","NULL","0.42","NULL","0.2","NULL","NULL","6"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Male","55","NULL","0.42","NULL","NULL","NULL","NULL","7"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Male","60","NULL","NULL","NULL","0.6","NULL","NULL","8"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Male","70","NULL","NULL","NULL","1.66","NULL","NULL","10"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Female","30","NULL","0.1","NULL","0.02","NULL","NULL","12"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Female","35","NULL","0.15","NULL","NULL","NULL","NULL","13"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Female","40","NULL","0.24","NULL","0.04","NULL","NULL","14"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Female","45","NULL","0.28","NULL","NULL","NULL","NULL","15"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Female","50","NULL","0.28","NULL","0.12","NULL","NULL","16"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Female","55","NULL","0.28","NULL","NULL","NULL","NULL","17"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Female","60","NULL","NULL","NULL","0.27","NULL","NULL","18"
"Golden Gate Transit District Amalgamated Retirement Plan","7144","2020","General","Female","70","NULL","NULL","NULL","0.66","NULL","NULL","20"
"Greater Palm Springs Convention and Visitor's Bureau Defined Benefit Pension Plan","13131","2020","General","Male","25","0","0.02","NULL","0.03","NULL","4.33","1"
"Greater Palm Springs Convention and Visitor's Bureau Defined Benefit Pension Plan","13131","2020","General","Male","30","0","0.02","NULL","0.04","NULL","4.16","2"
"Greater Palm Springs Convention and Visitor's Bureau Defined Benefit Pension Plan","13131","2020","General","Male","35","0","0.04","NULL","0.05","NULL","3.99","3"
"Greater Palm Springs Convention and Visitor's Bureau Defined Benefit Pension Plan","13131","2020","General","Male","40","0","0.1","NULL","0.06","NULL","3.75","4"
"Greater Palm Springs Convention and Visitor's Bureau Defined Benefit Pension Plan","13131","2020","General","Male","45","0","0.15","NULL","0.08","NULL","3.51","5"
"Greater Palm Springs Convention and Visitor's Bureau Defined Benefit Pension Plan","13131","2020","General","Male","50","0","0.16","NULL","0.12","NULL","2.86","6"
