"row_id","site_name","operator","address_1","address_2","city","province","postal_code","accommodation_type","accommodation_subtype","units","visit_date","visit_type","visit_result","standard","substandard","standard_description","non_compliance_original_issue_date","action_required_by_date","non_compliance_current_status","current_status_as_of_date","latitude","longitude","location","map_url","geometry_point"
"EDMONTON-12823 67 Street-RESIDENTIAL AND SUPPORT SERVICES - NEW DELTON-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-23-2-20160915-20160915-20170930","RESIDENTIAL AND SUPPORT SERVICES - NEW DELTON","RESIDENTIAL AND SUPPORT SERVICES – DISABILITY SERVICES, COMMUNITY AND SOCIAL SERVICES – EDM. REGION","12823 67 Street",,"EDMONTON","Alberta","T5C0C2","Supportive Living Accommodation","Group Home","6.0","2016-09-15T00:00:00.000","Mini Inspection Visit","Non-Compliant","23.0","2.0","Signed residential services agreement","2016-09-15T00:00:00.000","2017-09-30T00:00:00.000","Compliant","2017-08-22T00:00:00.000","53.586761","-113.4442886","
,  
(53.586761, -113.4442886)","Map URL (https://www.google.com/maps/place/53.586761,-113.4442886)","POINT (-113.4442886 53.586761)"
"ST. ALBERT-20 Hebert Road-CHARTWELL ST. ALBERT-Supportive Living Accommodation-Assisted Living Accommodation-230-Follow-Up Visit-2-1-20191219-20191022-20200229","CHARTWELL ST. ALBERT","CHARTWELL MASTER CARE CORPORATION","20 Hebert Road",,"ST. ALBERT","Alberta","T5W4L8","Supportive Living Accommodation","Assisted Living Accommodation","230.0","2019-12-19T00:00:00.000","Follow-Up Visit","Non-Compliant","2.0","1.0","Accommodation in safe condition","2019-10-22T00:00:00.000","2020-02-29T00:00:00.000","Compliant","2020-04-28T00:00:00.000","53.624256","-113.604505","
,  
(53.624256, -113.604505)","Map URL (https://www.google.com/maps/place/53.624256,-113.604505)","POINT (-113.604505 53.624256)"
"EDMONTON-1113 Lincoln Crescent-HOPE COTTAGE LTD. - RESIDENCE #4-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-.-.-20130517-.-.","HOPE COTTAGE LTD. - RESIDENCE #4","HOPE COTTAGE LTD.","1113 Lincoln Crescent",,"EDMONTON","Alberta","T6R2Z3","Supportive Living Accommodation","Group Home","6.0","2013-05-17T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.4557505","-113.5680807","
,  
(53.4557505, -113.5680807)","Map URL (https://www.google.com/maps/place/53.4557505,-113.5680807)","POINT (-113.5680807 53.4557505)"
"EDMONTON-11935 65 Street-NIHGI METIS SENIORS LODGE-Supportive Living Accommodation-Assisted Living Accommodation-40-Consultation-.-.-20200402-.-.","NIHGI METIS SENIORS LODGE","METIS CAPITAL HOUSING CORPORATION INC.","11935 65 Street",,"EDMONTON","Alberta","T5L0A2","Supportive Living Accommodation","Assisted Living Accommodation","40.0","2020-04-02T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.5729154","-113.4411819","
,  
(53.5729154, -113.4411819)","Map URL (https://www.google.com/maps/place/53.5729154,-113.4411819)","POINT (-113.4411819 53.5729154)"
"EDMONTON-8815 - 99th Street-CATHOLIC SOCIAL SERVICES - ST. JUSTIN'S-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-.-.-20131023-.-.","CATHOLIC SOCIAL SERVICES - ST. JUSTIN'S","CATHOLIC SOCIAL SERVICES","8815 - 99th Street",,"EDMONTON","Alberta","T6E3V3","Supportive Living Accommodation","Group Home","6.0","2013-10-23T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.524238","-113.48568","
,  
(53.524238, -113.48568)","Map URL (https://www.google.com/maps/place/53.524238,-113.48568)","POINT (-113.48568 53.524238)"
"LAMONT-5216 53 Street-LAMONT HEALTH CARE CENTRE-Long Term Care Accommodation-.-101-Mini Inspection Visit-.-.-20130613-.-.","LAMONT HEALTH CARE CENTRE","THE UNITED CHURCH OF CANADA C/O LAMONT HEALTH CARE CENTRE","5216 53 Street","Bag 10","LAMONT","Alberta","T0B2R0","Long Term Care Accommodation",".","101.0","2013-06-13T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.761946","-112.788259","
,  
(53.761946, -112.788259)","Map URL (https://www.google.com/maps/place/53.761946,-112.788259)","POINT (-112.788259 53.761946)"
"EDMONTON-9654 79 Street-RESIDENTIAL AND SUPPORT SERVICES - HOLYROOD-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20150915-.-.","RESIDENTIAL AND SUPPORT SERVICES - HOLYROOD","RESIDENTIAL AND SUPPORT SERVICES – DISABILITY SERVICES, COMMUNITY AND SOCIAL SERVICES – EDM. REGION","9654 79 Street",,"EDMONTON","Alberta","T6C2R9","Supportive Living Accommodation","Group Home","6.0","2015-09-15T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5355156","-113.4496401","
,  
(53.5355156, -113.4496401)","Map URL (https://www.google.com/maps/place/53.5355156,-113.4496401)","POINT (-113.4496401 53.5355156)"
"EDMONTON-10053 111 Street-ROSEDALE MANOR-Supportive Living Accommodation-Assisted Living Accommodation-58-Inspection Visit-.-.-20140219-.-.","ROSEDALE MANOR","ROSEDALE PARTNERSHIP","10053 111 Street",,"EDMONTON","Alberta","T5K2H8","Supportive Living Accommodation","Assisted Living Accommodation","58.0","2014-02-19T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.540556","-113.511743","
,  
(53.540556, -113.511743)","Map URL (https://www.google.com/maps/place/53.540556,-113.511743)","POINT (-113.511743 53.540556)"
"STURGEON COUNTY-26504 SH 633-WEST COUNTRY HEARTH-Supportive Living Accommodation-Assisted Living Accommodation-81-Mini Inspection Visit-.-.-20160408-.-.","WEST COUNTRY HEARTH","WEST STURGEON PEOPLE AGING IN PLACE FOUNDATION","26504 SH 633",,"STURGEON COUNTY","Alberta","T8T1R9","Supportive Living Accommodation","Assisted Living Accommodation","81.0","2016-04-08T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.807093","-113.923627","
,  
(53.807093, -113.923627)","Map URL (https://www.google.com/maps/place/53.807093,-113.923627)","POINT (-113.923627 53.807093)"
"EDMONTON-9654 79 Street-RESIDENTIAL AND SUPPORT SERVICES - HOLYROOD-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20180920-.-.","RESIDENTIAL AND SUPPORT SERVICES - HOLYROOD","RESIDENTIAL AND SUPPORT SERVICES – DISABILITY SERVICES, COMMUNITY AND SOCIAL SERVICES – EDM. REGION","9654 79 Street",,"EDMONTON","Alberta","T6C2R9","Supportive Living Accommodation","Group Home","6.0","2018-09-20T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5355156","-113.4496401","
,  
(53.5355156, -113.4496401)","Map URL (https://www.google.com/maps/place/53.5355156,-113.4496401)","POINT (-113.4496401 53.5355156)"
"EDMONTON-5107 124 Avenue-COMMUNITY HOUSING PROJECT - NEWTON HOME-Supportive Living Accommodation-Group Home-5-Inspection Visit-3-2-20190716-20190716-20191031","COMMUNITY HOUSING PROJECT - NEWTON HOME","ALBERTA HEALTH SERVICES","5107 124 Avenue",,"EDMONTON","Alberta","T5W1T9","Supportive Living Accommodation","Group Home","5.0","2019-07-16T00:00:00.000","Inspection Visit","Non-Compliant","3.0","2.0","Preventative and corrective maintenance","2019-07-16T00:00:00.000","2019-10-31T00:00:00.000","Compliant","2019-10-23T00:00:00.000","53.578924","-113.420569","
,  
(53.578924, -113.420569)","Map URL (https://www.google.com/maps/place/53.578924,-113.420569)","POINT (-113.420569 53.578924)"
"EDMONTON-6920 128 Avenue NW-BALWIN VILLA-Supportive Living Accommodation-Assisted Living Accommodation-105-Inspection Visit-18-3-20190110-20190110-20190228","BALWIN VILLA","EXCEL SOCIETY","6920 128 Avenue NW",,"EDMONTON","Alberta","T5C1S7","Supportive Living Accommodation","Assisted Living Accommodation","105.0","2019-01-10T00:00:00.000","Inspection Visit","Non-Compliant","18.0","3.0","Suitability, maintenance and inspection of communication/emergency cal","2019-01-10T00:00:00.000","2019-02-28T00:00:00.000","Compliant","2019-02-22T00:00:00.000","53.5862192","-113.4478235","
,  
(53.5862192, -113.4478235)","Map URL (https://www.google.com/maps/place/53.5862192,-113.4478235)","POINT (-113.4478235 53.5862192)"
"EDMONTON-9518 102A Avenue-EDMONTON PEOPLE IN NEED SHELTER SOCIETY-Supportive Living Accommodation-Assisted Living Accommodation-19-Inspection Visit-.-.-20180605-.-.","EDMONTON PEOPLE IN NEED SHELTER SOCIETY","EDMONTON PEOPLE IN NEED SHELTER SOCIETY","9518 102A Avenue","Wyser Manor","EDMONTON","Alberta","T5H0G1","Supportive Living Accommodation","Assisted Living Accommodation","19.0","2018-06-05T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5461794","-113.4803693","
,  
(53.5461794, -113.4803693)","Map URL (https://www.google.com/maps/place/53.5461794,-113.4803693)","POINT (-113.4803693 53.5461794)"
"EDMONTON-2904/2906 132A Avenue NW-MCMAN YOUTH FAMILY AND COMMUNITY SERVICES-BELMONT HOME-Supportive Living Accommodation-Group Home-6-Inspection Visit-15-2-20150407-20150407-20150531","MCMAN YOUTH FAMILY AND COMMUNITY SERVICES-BELMONT HOME","MCMAN YOUTH, FAMILY AND COMMUNITY SERVICES ASSOCIATION","2904/2906 132A Avenue NW",,"EDMONTON","Alberta","T5A2Z3","Supportive Living Accommodation","Group Home","6.0","2015-04-07T00:00:00.000","Inspection Visit","Non-Compliant","15.0","2.0","Regularly scheduled cleaning of all areas","2015-04-07T00:00:00.000","2015-05-31T00:00:00.000","Compliant","2015-05-22T00:00:00.000","53.5934334","-113.3868455","
,  
(53.5934334, -113.3868455)","Map URL (https://www.google.com/maps/place/53.5934334,-113.3868455)","POINT (-113.3868455 53.5934334)"
"ST. ALBERT-34 Mission Avenue-CHATEAU MISSION-Supportive Living Accommodation-Lodge-42-Inspection Visit-14-5-20190122-20190122-20190331","CHATEAU MISSION","HOMELAND HOUSING","34 Mission Avenue",,"ST. ALBERT","Alberta","T8N1H8","Supportive Living Accommodation","Lodge","42.0","2019-01-22T00:00:00.000","Inspection Visit","Non-Compliant","14.0","5.0","Record of meals served","2019-01-22T00:00:00.000","2019-03-31T00:00:00.000","Compliant","2019-03-18T00:00:00.000","53.6352287","-113.6287564","
,  
(53.6352287, -113.6287564)","Map URL (https://www.google.com/maps/place/53.6352287,-113.6287564)","POINT (-113.6287564 53.6352287)"
"EDMONTON-11847 87 Street-MCLEOD FAMILY CARE HOMES - PERSONAL CARE HOME-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20130614-.-.","MCLEOD FAMILY CARE HOMES - PERSONAL CARE HOME","MAXINE MCLEOD","11847 87 Street",,"EDMONTON","Alberta","T5B3N1","Supportive Living Accommodation","Group Home","6.0","2013-06-14T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5717985","-113.4739931","
,  
(53.5717985, -113.4739931)","Map URL (https://www.google.com/maps/place/53.5717985,-113.4739931)","POINT (-113.4739931 53.5717985)"
"CAMROSE-5413 43 Avenue-CAMROSE ADULT RESIDENCE #6-ERIK'S PLACE-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20140618-.-.","CAMROSE ADULT RESIDENCE #6-ERIK'S PLACE","CAMROSE ASSOCIATION FOR COMMUNITY LIVING","5413 43 Avenue",,"CAMROSE","Alberta","T4V4J9","Supportive Living Accommodation","Group Home","6.0","2014-06-18T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.0090695","-112.8339765","
,  
(53.0090695, -112.8339765)","Map URL (https://www.google.com/maps/place/53.0090695,-112.8339765)","POINT (-112.8339765 53.0090695)"
"EDMONTON-5707 185 Street-WINNIFRED STEWART ASSOCIATION RESIDENCE 13-Supportive Living Accommodation-Group Home-5-Inspection Visit-15-1-20150915-20150915-20151231","WINNIFRED STEWART ASSOCIATION RESIDENCE 13","THE WINNIFRED STEWART ASSOCIATION","5707 185 Street",,"EDMONTON","Alberta","T6M1Y3","Supportive Living Accommodation","Group Home","5.0","2015-09-15T00:00:00.000","Inspection Visit","Non-Compliant","15.0","1.0","Clean and comfortable environment","2015-09-15T00:00:00.000","2015-12-31T00:00:00.000","Compliant","2015-10-26T00:00:00.000","53.492683","-113.642385","
,  
(53.492683, -113.642385)","Map URL (https://www.google.com/maps/place/53.492683,-113.642385)","POINT (-113.642385 53.492683)"
"EDMONTON-1612 147 Avenue-MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD. #11-Supportive Living Accommodation-Group Home-6-Inspection Visit-2(3)-d-20190719-20190719-20190930","MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD. #11","MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD.","1612 147 Avenue",,"EDMONTON","Alberta","T5Y2X9","Supportive Living Accommodation","Group Home","6.0","2019-07-19T00:00:00.000","Inspection Visit","Non-Compliant","2(3)","d","Meeting Every 6 Months to Inform Residents","2019-07-19T00:00:00.000","2019-09-30T00:00:00.000","Compliant","2019-12-04T00:00:00.000","53.6100511","-113.3678533","
,  
(53.6100511, -113.3678533)","Map URL (https://www.google.com/maps/place/53.6100511,-113.3678533)","POINT (-113.3678533 53.6100511)"
"WESTLOCK-10203 96 Street-WESTLOCK CONTINUING CARE CENTRE-Long Term Care Accommodation-.-117-Follow-Up Visit-18-2-20190416-20181023-20190531","WESTLOCK CONTINUING CARE CENTRE","ALBERTA HEALTH SERVICES","10203 96 Street",,"WESTLOCK","Alberta","T7P2R2","Long Term Care Accommodation",".","117.0","2019-04-16T00:00:00.000","Follow-Up Visit","Non-Compliant","18.0","2.0","Maintenance and inspection of security systems","2018-10-23T00:00:00.000","2019-05-31T00:00:00.000","Compliant","2019-05-14T00:00:00.000","54.1486079","-113.8531215","
,  
(54.1486079, -113.8531215)","Map URL (https://www.google.com/maps/place/54.1486079,-113.8531215)","POINT (-113.8531215 54.1486079)"
"EDMONTON-11111 Jasper Avenue-EDMONTON GENERAL CONTINUING CARE-Long Term Care Accommodation-.-439-Inspection Visit-26-1-20180116-20180116-20180331","EDMONTON GENERAL CONTINUING CARE","COVENANT HEALTH","11111 Jasper Avenue",,"EDMONTON","Alberta","T5K0L4","Long Term Care Accommodation",".","439.0","2018-01-16T00:00:00.000","Inspection Visit","Non-Compliant","26.0","1.0","Completion of criminal record checks","2018-01-16T00:00:00.000","2018-03-31T00:00:00.000","Compliant","2018-03-09T00:00:00.000","53.5397144","-113.5130197","
,  
(53.5397144, -113.5130197)","Map URL (https://www.google.com/maps/place/53.5397144,-113.5130197)","POINT (-113.5130197 53.5397144)"
"EDMONTON-7120 163 Avenue-MIRKACARE SERVICES - OZERNA II-Supportive Living Accommodation-Group Home-5-Inspection Visit-.-.-20180906-.-.","MIRKACARE SERVICES - OZERNA II","MIRKACARE SERVICES INC.","7120 163 Avenue",,"EDMONTON","Alberta","T5Z3X7","Supportive Living Accommodation","Group Home","5.0","2018-09-06T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.6248175","-113.4521701","
,  
(53.6248175, -113.4521701)","Map URL (https://www.google.com/maps/place/53.6248175,-113.4521701)","POINT (-113.4521701 53.6248175)"
"SHERWOOD PARK-922 Bison Way-ASPEN VILLAGE - RESIDENCE 46 - ROBIN HOOD ASSOCIATION-Supportive Living Accommodation-Group Home-8-Inspection Visit-.-.-20200220-.-.","ASPEN VILLAGE - RESIDENCE 46 - ROBIN HOOD ASSOCIATION","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","922 Bison Way",,"SHERWOOD PARK","Alberta","T8H0M8","Supportive Living Accommodation","Group Home","8.0","2020-02-20T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5502901","-113.301897","
,  
(53.5502901, -113.301897)","Map URL (https://www.google.com/maps/place/53.5502901,-113.301897)","POINT (-113.301897 53.5502901)"
"TOFIELD-5834 51 Street-SUNSHINE VILLA-Supportive Living Accommodation-Lodge-46-Inspection Visit-.-.-20140312-.-.","SUNSHINE VILLA","BEAVER FOUNDATION","5834 51 Street",,"TOFIELD","Alberta","T0B4J0","Supportive Living Accommodation","Lodge","46.0","2014-03-12T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.3751521","-112.6661528","
,  
(53.3751521, -112.6661528)","Map URL (https://www.google.com/maps/place/53.3751521,-112.6661528)","POINT (-112.6661528 53.3751521)"
"EDMONTON-8740 165 Street-CAPITAL CARE LYNNWOOD-Long Term Care Accommodation-.-276-Inspection Visit-.-.-20171114-.-.","CAPITAL CARE LYNNWOOD","CAPITAL CARE GROUP INC.","8740 165 Street",,"EDMONTON","Alberta","T5R2R8","Long Term Care Accommodation",".","276.0","2017-11-14T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.521366","-113.610384","
,  
(53.521366, -113.610384)","Map URL (https://www.google.com/maps/place/53.521366,-113.610384)","POINT (-113.610384 53.521366)"
"WETASKIWIN-5901 51 Street-POINTS WEST LIVING WETASKIWIN-Supportive Living Accommodation-Assisted Living Accommodation-82-Inspection Visit-.-.-20200303-.-.","POINTS WEST LIVING WETASKIWIN","POINTS WEST LIVING WETASKIWIN INC.","5901 51 Street",,"WETASKIWIN","Alberta","T9A2G9","Supportive Living Accommodation","Assisted Living Accommodation","82.0","2020-03-03T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"52.975339","-113.3740987","
,  
(52.975339, -113.3740987)","Map URL (https://www.google.com/maps/place/52.975339,-113.3740987)","POINT (-113.3740987 52.975339)"
"EDMONTON-8815 - 99th Street-CATHOLIC SOCIAL SERVICES - VERONICA VILLA-Supportive Living Accommodation-Group Home-7-Inspection Visit-.-.-20151008-.-.","CATHOLIC SOCIAL SERVICES - VERONICA VILLA","CATHOLIC SOCIAL SERVICES","8815 - 99th Street",,"EDMONTON","Alberta","T6E3V3","Supportive Living Accommodation","Group Home","7.0","2015-10-08T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.524238","-113.48568","
,  
(53.524238, -113.48568)","Map URL (https://www.google.com/maps/place/53.524238,-113.48568)","POINT (-113.48568 53.524238)"
"EDMONTON-944 James Mowatt Trail-CHARTWELL HERITAGE VALLEY-Supportive Living Accommodation-Assisted Living Accommodation-205-Inspection Visit-30-2-20181011-20181011-20181231","CHARTWELL HERITAGE VALLEY","CHARTWELL MASTER CARE CORPORATION","944 James Mowatt Trail",,"EDMONTON","Alberta","T6W2B2","Supportive Living Accommodation","Assisted Living Accommodation","205.0","2018-10-11T00:00:00.000","Inspection Visit","Non-Compliant","30.0","2.0","Requirements for written processes","2018-10-11T00:00:00.000","2018-12-31T00:00:00.000","Compliant","2018-12-07T00:00:00.000","53.423763","-113.5182625","
,  
(53.423763, -113.5182625)","Map URL (https://www.google.com/maps/place/53.423763,-113.5182625)","POINT (-113.5182625 53.423763)"
"EDMONTON-200 Falconer Court NW-ALBERTA LIFE CARE HOUSING FOUNDATION-Supportive Living Accommodation-Assisted Living Accommodation-145-Inspection Visit-.-.-20150108-.-.","ALBERTA LIFE CARE HOUSING FOUNDATION","LIFESTYLE OPTIONS LTD.","200 Falconer Court NW",,"EDMONTON","Alberta","T5R2V9","Supportive Living Accommodation","Assisted Living Accommodation","145.0","2015-01-08T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.467933","-113.5855809","
,  
(53.467933, -113.5855809)","Map URL (https://www.google.com/maps/place/53.467933,-113.5855809)","POINT (-113.5855809 53.467933)"
"EDMONTON-10101 111 Street-ROSEDALE ESTATES-Supportive Living Accommodation-Assisted Living Accommodation-121-Mini Inspection Visit-.-.-20150224-.-.","ROSEDALE ESTATES","ROSEDALE PARTNERSHIP","10101 111 Street",,"EDMONTON","Alberta","T5K2W4","Supportive Living Accommodation","Assisted Living Accommodation","121.0","2015-02-24T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5418502","-113.5112349","
,  
(53.5418502, -113.5112349)","Map URL (https://www.google.com/maps/place/53.5418502,-113.5112349)","POINT (-113.5112349 53.5418502)"
"BEAUMONT-5018 52 Avenue-COVENANT CARE CHATEAU VITALINE-Supportive Living Accommodation-Assisted Living Accommodation-49-Inspection Visit-30-3-20200109-20200109-20200331","COVENANT CARE CHATEAU VITALINE","COVENANT CARE","5018 52 Avenue",,"BEAUMONT","Alberta","T4X1P3","Supportive Living Accommodation","Assisted Living Accommodation","49.0","2020-01-09T00:00:00.000","Inspection Visit","Non-Compliant","30.0","3.0","Communication of processes","2020-01-09T00:00:00.000","2020-03-31T00:00:00.000","Compliant","2020-03-17T00:00:00.000","53.3545316","-113.4195284","
,  
(53.3545316, -113.4195284)","Map URL (https://www.google.com/maps/place/53.3545316,-113.4195284)","POINT (-113.4195284 53.3545316)"
"SHERWOOD PARK-922 Bison Way-ASPEN VILLAGE - RESIDENCE 41 - ROBIN HOOD ASSOCIATION-Supportive Living Accommodation-Group Home-8-Mini Inspection Visit-3-1-20200220-20200220-20200430","ASPEN VILLAGE - RESIDENCE 41 - ROBIN HOOD ASSOCIATION","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","922 Bison Way",,"SHERWOOD PARK","Alberta","T8H0M8","Supportive Living Accommodation","Group Home","8.0","2020-02-20T00:00:00.000","Mini Inspection Visit","Non-Compliant","3.0","1.0","Accommodation is maintained","2020-02-20T00:00:00.000","2020-04-30T00:00:00.000","Compliant","2020-06-25T00:00:00.000","53.5502901","-113.301897","
,  
(53.5502901, -113.301897)","Map URL (https://www.google.com/maps/place/53.5502901,-113.301897)","POINT (-113.301897 53.5502901)"
"EDMONTON-11418 97 Street-SPRUCEWOOD PLACE HOUSING COMMUNITY PARTNERSHIP-Supportive Living Accommodation-Assisted Living Accommodation-93-Consultation-.-.-20200403-.-.","SPRUCEWOOD PLACE HOUSING COMMUNITY PARTNERSHIP","SPRUCEWOOD PLACE HOUSING COMMUNITY PARTNERSHIP","11418 97 Street",,"EDMONTON","Alberta","T5G1X5","Supportive Living Accommodation","Assisted Living Accommodation","93.0","2020-04-03T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.564857","-113.492157","
,  
(53.564857, -113.492157)","Map URL (https://www.google.com/maps/place/53.564857,-113.492157)","POINT (-113.492157 53.564857)"
"WETASKIWIN-5430 37A Avenue-SEASONS WETASKIWIN-Supportive Living Accommodation-Assisted Living Accommodation-92-Inspection Visit-.-.-20180612-.-.","SEASONS WETASKIWIN","SEASONS RETIREMENT COMMUNITIES (WETASKIWIN) GP INC.","5430 37A Avenue",,"WETASKIWIN","Alberta","T9A3A8","Supportive Living Accommodation","Assisted Living Accommodation","92.0","2018-06-12T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"52.9564526","-113.3869865","
,  
(52.9564526, -113.3869865)","Map URL (https://www.google.com/maps/place/52.9564526,-113.3869865)","POINT (-113.3869865 52.9564526)"
"EDMONTON-9524 104 Avenue-URBAN MANOR HOUSING SOCIETY-Supportive Living Accommodation-Assisted Living Accommodation-75-Inspection Visit-5-k-20190322-20190322-20190331","URBAN MANOR HOUSING SOCIETY","URBAN MANOR HOUSING SOCIETY","9524 104 Avenue",,"EDMONTON","Alberta","T5H0J2","Supportive Living Accommodation","Assisted Living Accommodation","75.0","2019-03-22T00:00:00.000","Inspection Visit","Non-Compliant","5.0","k","Convene Meeting Before End of Seventh Month","2019-03-22T00:00:00.000","2019-03-31T00:00:00.000","Compliant","2019-03-25T00:00:00.000","53.548775","-113.482063","
,  
(53.548775, -113.482063)","Map URL (https://www.google.com/maps/place/53.548775,-113.482063)","POINT (-113.482063 53.548775)"
"MUNDARE-5024 53 Avenue-FATHER FILAS MANOR-Supportive Living Accommodation-Lodge-38-Inspection Visit-.-.-20200121-.-.","FATHER FILAS MANOR","LAMONT COUNTY HOUSING FOUNDATION","5024 53 Avenue",,"MUNDARE","Alberta","T0B3H0","Supportive Living Accommodation","Lodge","38.0","2020-01-21T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.59607","-112.337819","
,  
(53.59607, -112.337819)","Map URL (https://www.google.com/maps/place/53.59607,-112.337819)","POINT (-112.337819 53.59607)"
"STONY PLAIN-27 Cavanagh Crescent-CAVANAGH HOME-Supportive Living Accommodation-Group Home-4-Consultation-.-.-20200331-.-.","CAVANAGH HOME","REHOBOTH CHRISTIAN MINISTRIES ASSOCIATION","27 Cavanagh Crescent",,"STONY PLAIN","Alberta","T7Z1G3","Supportive Living Accommodation","Group Home","4.0","2020-03-31T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.529349","-113.991261","
,  
(53.529349, -113.991261)","Map URL (https://www.google.com/maps/place/53.529349,-113.991261)","POINT (-113.991261 53.529349)"
"MORINVILLE-9706 100 Avenue-ASPEN HOUSE-Supportive Living Accommodation-Assisted Living Accommodation-72-Inspection Visit-30-3-20181123-20181123-20190531","ASPEN HOUSE","CHARTWELL MASTER CARE LP","9706 100 Avenue",,"MORINVILLE","Alberta","T8R1T2","Supportive Living Accommodation","Assisted Living Accommodation","72.0","2018-11-23T00:00:00.000","Inspection Visit","Non-Compliant","30.0","3.0","Communication of processes","2018-11-23T00:00:00.000","2019-05-31T00:00:00.000","Compliant","2019-05-09T00:00:00.000","53.802071","-113.640351","
,  
(53.802071, -113.640351)","Map URL (https://www.google.com/maps/place/53.802071,-113.640351)","POINT (-113.640351 53.802071)"
"EDMONTON-8311 142 Street-CANTERBURY MANOR-Supportive Living Accommodation-Assisted Living Accommodation-127-Mini Inspection Visit-30-3-20180123-20180123-20180331","CANTERBURY MANOR","CANTERBURY FOUNDATION","8311 142 Street",,"EDMONTON","Alberta","T5R5Y5","Supportive Living Accommodation","Assisted Living Accommodation","127.0","2018-01-23T00:00:00.000","Mini Inspection Visit","Non-Compliant","30.0","3.0","Communication of processes","2018-01-23T00:00:00.000","2018-03-31T00:00:00.000","Compliant","2018-03-20T00:00:00.000","53.5163122","-113.5655574","
,  
(53.5163122, -113.5655574)","Map URL (https://www.google.com/maps/place/53.5163122,-113.5655574)","POINT (-113.5655574 53.5163122)"
"TOFIELD-5543 44 Street-TOFIELD HEALTH CENTRE-Long Term Care Accommodation-.-49-Follow-Up Visit-21-1-20170811-20170721-20170930","TOFIELD HEALTH CENTRE","ALBERTA HEALTH SERVICES","5543 44 Street","Box 1200","TOFIELD","Alberta","T0B4J0","Long Term Care Accommodation",".","49.0","2017-08-11T00:00:00.000","Follow-Up Visit","Non-Compliant","21.0","1.0","Safe water temperatures","2017-07-21T00:00:00.000","2017-09-30T00:00:00.000","Compliant","2017-09-29T00:00:00.000","53.3726572","-112.6510992","
,  
(53.3726572, -112.6510992)","Map URL (https://www.google.com/maps/place/53.3726572,-112.6510992)","POINT (-112.6510992 53.3726572)"
"EDMONTON-8308 89 Street-L'ARCHE NOAH HOUSE-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20171019-.-.","L'ARCHE NOAH HOUSE","L'ARCHE ASSOCIATION OF EDMONTON","8308 89 Street",,"EDMONTON","Alberta","T6C3K2","Supportive Living Accommodation","Group Home","6.0","2017-10-19T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5193431","-113.464658","
,  
(53.5193431, -113.464658)","Map URL (https://www.google.com/maps/place/53.5193431,-113.464658)","POINT (-113.464658 53.5193431)"
