"office","ward","financial_statement_type","candidate_name","donor","address","city","province","donation"
"Mayor",,"Disclosure","Don Iveson","Don McGarvey",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Don Wheaton Ltd","10727 82 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Don Wilson",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Donald Darnell",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Donald Macnab",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Doug Goss",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Douglas Ramsey",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Douglas Stollery",,"Edmonton","AB","1500"
"Mayor",,"Disclosure","Don Iveson","Inder Singh",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Dr. J.D. DiBattista Engineering Ltd","637 Twin Brooks Bend NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Dr. Khalida Tariq",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Dr. Muba Taher",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Dr. Ross Tsuyuki",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Dr. William Colmers",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","DTZ Barnicke","602, 10104 103 Ave NW","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Duncan Wojtaszek",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Dundee Realty","10250 101 St NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Dwayne Pohranychny",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Ecco Properties Ltd","500 East Tower, 14310 111 Ave","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Edmonton District Labour Council","101, 10425 Princess Elizabeth Ave","Edmonton","AB","720"
"Mayor",,"Disclosure","Don Iveson","Edmonton District Labour Council","101, 10425 Princess Elizabeth Ave","Edmonton","AB","4000"
"Mayor",,"Disclosure","Don Iveson","Edmonton Fire Fighters Union","200, 7024 101 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Effect Home Builders","201, 8815 92 Str NW","Edmonton","AB","400"
"Mayor",,"Disclosure","Don Iveson","Elicia Holdings Ltd","188 Ambleside Dr SW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Elizabeth Maltby",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Ellen Schoeck",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Eng-Con Holdings Ltd","9211 48 Str NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Entity Homes Inc","200, 9054 51 Ave NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Eric Young",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Erik Backstrom",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Esther Ondrack",,"Spruce Grove","AB","500"
"Mayor",,"Disclosure","Don Iveson","Feizal Chatur",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Focus Corp","300, 9925 109 Str NW","Edmonton","AB","4000"
"Mayor",,"Disclosure","Don Iveson","Frances Blondheim",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Francis Harper",,"Edmonton","AB","600"
"Mayor",,"Disclosure","Don Iveson","Francis Price. B.T.Q.C",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","FRC Financial Corp","1112 95 Str NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Fred Alexandruk",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Gail Hall",,"Edmonton","AB","400"
"Mayor",,"Disclosure","Don Iveson","General Recycling Industries Ltd","4120 84 Ave NW","Edmonton","AB","3000"
"Mayor",,"Disclosure","Don Iveson","Genstar Development Partnership","202, 17420 Stony Plain Road","Edmonton","AB","1500"
"Mayor",,"Disclosure","Don Iveson","Glenn Isaac",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Glenn Rollans",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Godo Stoyke",,"Edmonton","AB","400"
"Mayor",,"Disclosure","Don Iveson","Gordon McIntosh",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Grant Dunlop",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Greg Zeschuk",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Gregg Kenney",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Gregory Taylor",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","GS Holdings","PO Box 4057","Spruce Grove","AB","495"
"Mayor",,"Disclosure","Don Iveson","H.L. Booi",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Habib Malik",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Harjinder Gill",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Harold Semunuk",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Harpreet Singh",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Hasco Development Corp","201, 9807 34 Ave NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","HCI Ventures Ltd","1902 College Plaza, 8215 112 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","HeadCount",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Heather Kerr",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Holly Slavik",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Housedifferent","8709 92A Ave NW","Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Huges Petroleum","10330 178 Str NW","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","I Banks","6315 132 Str NW","Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Icewerx","3377, 11215 Jasper Ave","Edmonton","AB","1500"
"Mayor",,"Disclosure","Don Iveson","Ilene Fleming",,"Edmonton","AB","2000"
"Mayor",,"Disclosure","Don Iveson","Imran Atiq",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Integrated Management & Realty Ltd","10558 115 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Inter-Pro Property Corp","325, 3699 Millwoods Road NW","Edmonton","AB","2000"
"Mayor",,"Disclosure","Don Iveson","Ione Hooper",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Irving Kipnes",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Jaffer Inc","500, 13055 Jasper Ave NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Jagdish Bhatia",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Jaiman Chin",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","James Cameron Jr",,"Edmonton","AB","360"
"Mayor",,"Disclosure","Don Iveson","James Rudolph",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","James Wachowich",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Jan Alexander-Smith",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Janine Andrews",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Jatec Electric","7224 50 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Jeff Gusdal",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Jeff Laskoski",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Jennifer Brown",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Jennifer Duguid",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Jeremy Chorney",,"Edmonton","AB","2000"
"Mayor",,"Disclosure","Don Iveson","Jerry Bouma & Associates Inc","202, 10328 81 Ave NW","Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Jim Brown",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Jim Rands",,"Edmonton","AB","110"
"Mayor",,"Disclosure","Don Iveson","Jim Ward",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Joan Currie",,"Edmonton","AB","400"
"Mayor",,"Disclosure","Don Iveson","Joan Welch",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Joe Yurkovich",,"Edmonton","AB","1100"
"Mayor",,"Disclosure","Don Iveson","Johanna Ortlieb",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","John Bilsland",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","John Day",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","John Estacio",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","John Ferguson",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","John Kolkman",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","John Mitchell",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","John Pinsent",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Josh Stock",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Julie Rohr",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Justin Damer",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Karen Platten",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Kate Freeman",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Katherine Weaver",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Kathy Williams",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","KellerDenali Construction","11430 160 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Kendall Barber",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Kennedy Agrios LLP","1325, 10180 101 Str NW","Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Kenneth Niziol",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Ken-Pat Holdings Ltd","100, 250 South Ridge","Edmonton","AB","2000"
"Mayor",,"Disclosure","Don Iveson","Kent Hehr",,"Calgary","AB","200"
"Mayor",,"Disclosure","Don Iveson","Kevin Feehan",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Kevin Mohan",,"Edmonton","AB","101"
"Mayor",,"Disclosure","Don Iveson","Kevin Taft",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Kim Franklin",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Kim Fraser",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Kim Mackenzie",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Kimberley Construction Mgmt Ltd","1040 Parsons Road","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Kimberley Kelly",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Krishna Gupta",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Kuldeep Gill",,"Edmonton","AB","720"
"Mayor",,"Disclosure","Don Iveson","Kyla Fisher",,"Edmonton","AB","320"
"Mayor",,"Disclosure","Don Iveson","Lacome Motor Inn","5136 Hwy 2A","Lacombe","AB","250"
"Mayor",,"Disclosure","Don Iveson","Landmark Group of Builders (Services) Inc","9765 54 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Larry Newton",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Larry Retzlaff",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Laurie Adkin",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Lawrence Ksionzyk",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Ledcor Construction Ltd","7008 Roper Road NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Lexus South Pointe","830 100 Str","Edmonton","AB","995"
"Mayor",,"Disclosure","Don Iveson","Limak Investments Inc","802, 10050 112 Str NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Linda Banister",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Linda Ha",,"Edmonton","AB","450"
"Mayor",,"Disclosure","Don Iveson","Liquor Stores GP Inc","300, 10508 82 Ave NW","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Lisa Jordan",,"Edmonton","AB","400"
"Mayor",,"Disclosure","Don Iveson","Lise Gotell",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Lisi Monro",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Lloyd Sadd Insurance Brokers","17413 107 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Lorris Williams",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Lou & Mary Hyndman",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","LTM Investments Ltd","203, 10310 124 Str NW","Edmonton","AB","350"
"Mayor",,"Disclosure","Don Iveson","Maclab Enterprises","P.O. Box 3160","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Maharaja Banquet Hall","9257 34A Ave","Edmonton","AB","3500"
"Mayor",,"Disclosure","Don Iveson","Makami College Inc","672 Lee Ridge Road NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Makhan Malhi",,"Edmonton","AB","180"
"Mayor",,"Disclosure","Don Iveson","Malhotra & Company","315, 10909 Jasper Ave NW","Edmonton","AB","2000"
"Mayor",,"Disclosure","Don Iveson","Marc Carnes",,"Edmonton","AB","1050"
"Mayor",,"Disclosure","Don Iveson","Marc Carnes",,"Edmonton","AB","88"
"Mayor",,"Disclosure","Don Iveson","Marc De La Bruyere",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Marcus Gurske",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Marie Gordon",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Marilyn Kontz",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Mark Stephen",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Marshall Sadd",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Mary Liens",,"Edmonton","AB","140"
"Mayor",,"Disclosure","Don Iveson","Mathieu Johnson",,"Red Deer","AB","200"
"Mayor",,"Disclosure","Don Iveson","Maureen Nicholson",,"Edmonton","AB","220"
"Mayor",,"Disclosure","Don Iveson","McLennan Ross",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Melcor Developments Ltd","900, 10310 Jasper Ave NW","Edmonton","AB","4990"
"Mayor",,"Disclosure","Don Iveson","Michael Cohen",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Michael Phair",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Michael Robb",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Michael Stevenson",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Mildred Richardson",,"Edmonton","AB","235"
"Mayor",,"Disclosure","Don Iveson","Mill Creek Picture Framing Inc","9609 82 Ave NW","Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Miller Thompson LLP","2700 Commerce Place 10155 102 Str NW","Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Milo Fodchuk",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","MLC Group Inc","1000, 10104 103 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","MMM Group Ltd","200, 10576 113 Str NW","Edmonton","AB","990"
"Mayor",,"Disclosure","Don Iveson","Mohammad Kamal",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Moment Research Corp","7111 Saskatchewan Drive NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Monique Nutter",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Murray Hill Developments","10172 111 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Nancy MacDonald",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Nate Box",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Nearctic Management","11604 145 Str NW","Edmonton","AB","995"
"Mayor",,"Disclosure","Don Iveson","Neelam Gupta",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Noah Jones",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Norbest Farms","20415 33 Str NE","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Northern Premier Investments Ltd","305, 1822 10th Ave SW","Calgary","AB","500"
"Mayor",,"Disclosure","Don Iveson","Nunastar Properties Inc","200, 1281 91 Str","Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Pangman Development Corp","417 LeMarchand Mansion, 11523 100 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Pario Plan","605, 10080 Jasper Ave NW","Edmonton","AB","495"
"Mayor",,"Disclosure","Don Iveson","Paul Greenwood",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Paul Manuel",,"Edmonton","AB","300"
"Mayor",,"Disclosure","Don Iveson","Paul Precht",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Paulette Winter",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","PCL Constructors Inc","5410 99 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Peggy Gouin",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Perry Homes Inc","101, 1289 91 Str NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Peter Hooper",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Peter Kiss",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Peter Poole",,"Banff","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Peter Silverstone",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Peter Sinnema",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Philip and Austin Krysa",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Poul Mark",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Procura Real Estate Services Ltd","2800, 817 15 Ave SW","Calgary","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Qualico Land","3203 930 Str NW","Edmonton","AB","4960"
"Mayor",,"Disclosure","Don Iveson","R.M. Carter Professional Corp","13631 100 Ave NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Radhe Gupta",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Ralph Young",,"Edmonton","AB","495"
"Mayor",,"Disclosure","Don Iveson","Randhawa Group of Companies","2713, 10088 102 Ave NW","Edmonton","AB","2000"
"Mayor",,"Disclosure","Don Iveson","Randolph Haluza-DeLay",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Randy Reichardt",,"Edmonton","AB","101"
"Mayor",,"Disclosure","Don Iveson","Raquel Feroe",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Ravi Ramharak",,"Edmonton","AB","2200"
"Mayor",,"Disclosure","Don Iveson","Ray Muzyka",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Raymond Guy Miki Professional Corp","13 Keystone Cres","St. Albert","AB","250"
"Mayor",,"Disclosure","Don Iveson","Raywalt Construction Co","506, 53016 Hwy 60","Acheson","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Redbrick Real Estate Services Inc","15229 82 Ave NW","Edmonton","AB","4000"
"Mayor",,"Disclosure","Don Iveson","Refine Renovations","10011 167th Street NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Reid-Built Homes Ltd","18140 107 Ave","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Rich Groom",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Richard Anderson",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Richard Hooper",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Richard Kirby",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Richard Spencer",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Robert Duke",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Robert Dunseith",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Robert Higgins",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Robert Scott",,"Edmonton","AB","3000"
"Mayor",,"Disclosure","Don Iveson","Robert Seal",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Robert Summers",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Roger Breault",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Roger I. Swainson Professional Corp","2200, 10155 102 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Roger Newton",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Rohit Gupta",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","RSG Investments","550 91 Str NW","Edmonton","AB","495"
"Mayor",,"Disclosure","Don Iveson","Ruby Swanson",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Ryan Wright",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Salvatore Corea",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Samuel Prochazka",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Sandro Torrieri",,"Edmonton","AB","350"
"Mayor",,"Disclosure","Don Iveson","Sandy Slator",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Sanford Fleming",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Scheffer Andrew Ltd","12204 145 Str NW","Edmonton","AB","990"
"Mayor",,"Disclosure","Don Iveson","Scott Russill",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Select Engineering Consultants","201, 17220 Stony Plain Road","Edmonton","AB","990"
"Mayor",,"Disclosure","Don Iveson","Shafraaz Kaba",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Sharon Brown",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Sherrill Johnson",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Sherry Banack",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Simon Gokiert",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Solution 105 Consulting Ltd","230, 10357 109 Str NW","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Solutions Workplace Furnishings Inc","11250 119 Str","Edmonton","AB","1250"
"Mayor",,"Disclosure","Don Iveson","Sorrell Financial Inc","1401, 10088 102 Ave NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Sprague-Rosser Contracting Co Ltd","201, 1259 91 Str NW","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Stacey Quigley",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Stan Franklin",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Stan Milner",,"Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Steve Patten",,"Edmonton","AB","600"
"Mayor",,"Disclosure","Don Iveson","Steve Smith",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Steven Dollansky",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Steven LePoole",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Sticks & Stones","200, 10306 112 Str NW","Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Strata Development Corp","2nd Floor, 10716 176 Str NW","Edmonton","AB","495"
"Mayor",,"Disclosure","Don Iveson","Strathearn Heights Ltd","8768 96 Ave NW","Edmonton","AB","995"
"Mayor",,"Disclosure","Don Iveson","Strathmore Bottle Depot","35B Spruce Park Dr","Strathmore","AB","500"
"Mayor",,"Disclosure","Don Iveson","Sue Burns",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Sugarbowl","10922 88 Ave NW","Edmonton","AB","2000"
"Mayor",,"Disclosure","Don Iveson","Sureway Construction","7331 18 Str NW","Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Surinder Braich",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Susan Kamp",,"Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Susie Sykes",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Taghi & Mahboubeh Makarechian",,"Edmonton","AB","2500"
"Mayor",,"Disclosure","Don Iveson","Tai Ziola",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Tariq Chaudary",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Tej Brar",,"Edmonton","AB","350"
"Mayor",,"Disclosure","Don Iveson","Teresa Haykowsky",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","Terry Harris",,"Edmonton","AB","120"
"Mayor",,"Disclosure","Don Iveson","Terry Kirkland",,"Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Terry Mackey",,"Edmonton","AB","1000"
"Mayor",,"Disclosure","Don Iveson","The Creative Clubhouse Ltd","9510 105 Ave","Edmonton","AB","105"
"Mayor",,"Disclosure","Don Iveson","The Scott Family Trust","200, 12420 104 Ave NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Thomas M. Engel Prof Corp","1780, 10123 99 Str NW","Edmonton","AB","200"
"Mayor",,"Disclosure","Don Iveson","Thomas Thorvaldson",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Tim Melton",,"Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Tissot Management Ltd","1255, 10180 101 Str","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","Todd Babiak",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Todd Bisch",,"Edmonton","AB","1250"
"Mayor",,"Disclosure","Don Iveson","Todd Janes",,"Edmonton","AB","150"
"Mayor",,"Disclosure","Don Iveson","Tommy Banks Music Ltd","Box 45060","Edmonton","AB","250"
"Mayor",,"Disclosure","Don Iveson","Touch Metric","9741-110 Str","Edmonton","AB","4800"
"Mayor",,"Disclosure","Don Iveson","Tres Carnales","10119 100A Str","Edmonton","AB","675"
"Mayor",,"Disclosure","Don Iveson","Ultra Shine Building Maintenance Inc","8722 51 Ave NW","Edmonton","AB","500"
"Mayor",,"Disclosure","Don Iveson","Union 52 Benevolent Society","11305 95 Str NW","Edmonton","AB","5000"
"Mayor",,"Disclosure","Don Iveson","United Communities LP","503, 10109 106 Str NW","Edmonton","AB","2500"
