"row_id","issue_date","permit_number","permit_date","year","month_number","job_category","job_description","building_type","work_type","construction_value","floor_area","units_added","address","legal_description","zoning","neighbourhood_numberr","neighbourhood","count","latitude","longitude","location","geometry_point"
"5-135684976","2015-01-16T00:00:00.000",,"2015-01-16T00:00:00.000","2015","1","Commercial Final","To construct an Office Support Service Building. (shell only, 2 rtus, no demising walls,4 bathrooms)","Office Buildings (520)","(01) New","5075000",,"0","100, 8560 - ROPER ROAD NW","Plan 9121003 Blk 4 Lot 18","IM, IB","6430","MCINTYRE INDUSTRIAL","1","53.48953204533163","-113.45157665342789","
,  
(53.48953204533163, -113.45157665342789)","POINT (-113.45157665342789 53.48953204533163)"
"5-169097910","2015-05-13T00:00:00.000",,"2015-05-13T00:00:00.000","2015","5","Commercial Final","To construct interior alterations to a general industial use,  main floor office & mezzanine floor (86.9 m2)  . ""Classic Health"" South Central Business Park, Phase II, Building G.","Storage Buildings, Warehouses (460)","(03) Interior Alterations","205000",,"0","6727 - 75 STREET NW","Plan 0725745 Blk 1 Lot 2","IL","6160","DAVIES INDUSTRIAL EAST","1","53.503578485552325","-113.43948385364182","
,  
(53.503578485552325, -113.43948385364182)","POINT (-113.43948385364182 53.503578485552325)"
"0-126771906","2012-11-20T00:00:00.000",,"2012-11-20T00:00:00.000","2012","11","Commercial Final","To construct interior alterations to a professional office, cru#103 ""Windermere  Dental"", Building F1.","Clinics, Health Units (642)","(03) Interior Alterations","200000","1736","0","6042 - CURRENTS DRIVE NW","Plan 1124080 Blk 14 Lot 21","CSCa, CSCa","5505","AMBLESIDE","1","53.43721868477137","-113.60343151403254","
,  
(53.43721868477137, -113.60343151403254)","POINT (-113.60343151403254 53.43721868477137)"
"5-105122434","2013-04-19T00:00:00.000",,"2013-04-19T00:00:00.000","2013","4","Commercial Final","To construct a Temporary Garden Centre, accessory to a General Retail Store from April 1, 2013 to July 31, 2013 (Superstore Garden Centre)","Temporary Structures (999)","(01) New","5000","4700","0","4950 - 137 AVENUE NW","Plan 9320300 Blk 26 Lot 4","CSC","2145","CLAREVIEW TOWN CENTRE","1","53.59877547387475","-113.41104326546488","
,  
(53.59877547387475, -113.41104326546488)","POINT (-113.41104326546488 53.59877547387475)"
"6-75294185","2009-01-07T00:00:00.000",,"2009-01-07T00:00:00.000","2009","1","Commercial Final","To construct Interior Alterations / Developing existing shell - CIBC Bank (Nameo).","Office Buildings (520)","(03) Interior Alterations","800000","6130","0","16135 - 97 STREET NW","Plan 0521795 Blk 118 Lot 11","CSC","2241","EAUX CLAIRES","1","53.623296857300076","-113.49088007304078","
,  
(53.623296857300076, -113.49088007304078)","POINT (-113.49088007304078 53.623296857300076)"
"0-100261154","2010-09-23T00:00:00.000",,"2010-09-23T00:00:00.000","2010","9","Commercial Final","To construct interior alterations to an existing general industrial use, ""J.T.'s Auto Technologies"".","Service Stations, Repair Garages (572)","(03) Interior Alterations","10000","2500","0","6140 - 99 STREET NW","Plan 4837KS Blk 1 Lot G","IB","6650","ROSEDALE INDUSTRIAL","1","53.49798458927195","-113.48662514771942","
,  
(53.49798458927195, -113.48662514771942)","POINT (-113.48662514771942 53.49798458927195)"
"0-132963615","2013-02-05T00:00:00.000",,"2013-02-05T00:00:00.000","2013","2","Commercial Final","To construct interior alterations to an existing retail space - new demising wall between CRU 360 and Cru 380","Retail and Shops (510)","(03) Interior Alterations","150000","25000","0","360 - MAYFIELD COMMON NW","Plan 9022549 Blk A","CSC","4060","BRITANNIA YOUNGSTOWN","1","53.54381178629123","-113.61169984088112","
,  
(53.54381178629123, -113.61169984088112)","POINT (-113.61169984088112 53.54381178629123)"
"0-76768331","2012-11-07T00:00:00.000",,"2012-11-07T00:00:00.000","2012","11","Commercial Final","To construct interior (finsihes and cabinetry) and exterior alterations (new exterior finishes).","Restaurants and Bars (540)","(03) Interior Alterations","300000","9765","0","10854 - 82 AVENUE NW","Plan N4000R Blk 170 Lot 13","CB2","5200","GARNEAU","1","53.518417201139464","-113.51138942150597","
,  
(53.518417201139464, -113.51138942150597)","POINT (-113.51138942150597 53.518417201139464)"
"1-128461014","2012-10-01T00:00:00.000",,"2012-10-01T00:00:00.000","2012","10","Commercial Final","To construct interior alterations to an existing Office Space - 7th. floor - Enbridge","Office Complex (522)","(03) Interior Alterations","484700","12252","0","10088 - 102 AVENUE NW","Plan 1194TR Lot A","CCA","1090","DOWNTOWN","1","53.54377188869079","-113.49269737908156","
,  
(53.54377188869079, -113.49269737908156)","POINT (-113.49269737908156 53.54377188869079)"
"0-88177858","2009-07-21T00:00:00.000",,"2009-07-21T00:00:00.000","2009","7","Commercial Final","To Construct interior alterations to a food kiosk  cru # 901 @ South Gate Mall "" Koryo Korean BBQ""","Malls, Office/Retail (512)","(03) Interior Alterations","75000","385","0","5015 - 111 STREET NW","Plan 0725320 Blk D Lot 4A","DC2","5170","EMPIRE PARK","1","53.485738714734964","-113.5135438346477","
,  
(53.485738714734964, -113.5135438346477)","POINT (-113.5135438346477 53.485738714734964)"
"3-115066234","2013-02-26T00:00:00.000",,"2013-02-26T00:00:00.000","2013","2","Commercial Final","To construct an assembly building (clubhouse) - Quarry Golf Club.","Restaurants and Bars (540)","(01) New","2100000","31985","0","945 - 167 AVENUE NE","Plan 1122674 Blk 1 Lot 7","A","2690","RURAL NORTH EAST SOUTH STURGEON","1","53.624871023007145","-113.32598288658086","
,  
(53.624871023007145, -113.32598288658086)","POINT (-113.32598288658086 53.624871023007145)"
"1-165233156","2015-03-04T00:00:00.000",,"2015-03-04T00:00:00.000","2015","3","Commercial Final","To change the Use from General Retail Stores to Specialty Food Services with 27.9sqm of Public Space and to construct interior alterations.","Restaurants and Bars (540)","(03) Interior Alterations","75000",,"0","10322 - JASPER AVENUE NW","Plan NB Blk 3 Lot 155","HA","1090","DOWNTOWN","1","53.54126924922605","-113.4982016628489","
,  
(53.54126924922605, -113.4982016628489)","POINT (-113.4982016628489 53.54126924922605)"
"14-145164266","2014-10-22T00:00:00.000",,"2014-10-22T00:00:00.000","2014","10","Commercial Final","To construct a Gas Bar having an Accessory Convenience Retail Store (7-Eleven)","Service Stations, Repair Garages (572)","(01) New","962356","3062","0","6975 - ELLERSLIE ROAD SW","Plan 1321104 Blk 4 Lot 1A","DC2","6213","SUMMERSIDE","1","53.42426055467834","-113.44473699790235","
,  
(53.42426055467834, -113.44473699790235)","POINT (-113.44473699790235 53.42426055467834)"
"0-84781494","2009-03-23T00:00:00.000",,"2009-03-23T00:00:00.000","2009","3","Commercial Final","To construct interior alterations to a general retail, cru 128,  ""Aritzia"", Kingsway Garden Mall.","Malls, Office/Retail (512)","(03) Interior Alterations","340000","3400","0","128, 1 - KINGSWAY GARDEN MALL NW","Plan 1620578 Blk 7 Lot 277",,"1230","SPRUCE AVENUE","1",,,,
"0-114247469","2011-08-30T00:00:00.000",,"2011-08-30T00:00:00.000","2011","8","Commercial Final","Interior Alterations for the 6th, 7th and 8th floors.","Office Buildings (520)","(03) Interior Alterations","952000","9212","0","8215 - 112 STREET NW","Plan 5384RS Blk 158 Lot 1A","DC2","5200","GARNEAU","1","53.51863111427733","-113.52017619399851","
,  
(53.51863111427733, -113.52017619399851)","POINT (-113.52017619399851 53.51863111427733)"
"2-160353732","2014-11-27T00:00:00.000",,"2014-11-27T00:00:00.000","2014","11","Commercial Final","To change use (retail to personal services) and construct interior alterations for a dental office  ""Dr. Phan Dental Office"" (Building 19).","Office Buildings (520)","(03) Interior Alterations","250000","3641","0","6131 - CURRENTS DRIVE NW","Plan 0822223 Blk 14 Lot 2","UVCa, UVCa","5505","AMBLESIDE","1","53.43605951416879","-113.60341260979266","
,  
(53.43605951416879, -113.60341260979266)","POINT (-113.60341260979266 53.43605951416879)"
"1-123639704","2013-04-24T00:00:00.000",,"2013-04-24T00:00:00.000","2013","4","Commercial Final","To construct exterior alterations (Wheelchair Ramp and ATCO Gas meter enclosure) to a Professional, Financial, and Office Support Service building (Alberta Blue Cross).","Office Buildings (520)","(03) Exterior Alterations","220000","0","0","10009 - 108 STREET NW","Plan NB Blk 7 Lots 31-32","CMU","1090","DOWNTOWN","1","53.53909243017694","-113.50606331019836","
,  
(53.53909243017694, -113.50606331019836)","POINT (-113.50606331019836 53.53909243017694)"
"2-117370070","2013-06-04T00:00:00.000",,"2013-06-04T00:00:00.000","2013","6","Commercial Final","To construct an Accessory Public Park building (Borden Park pavilion - washrooms, concession)","Outdoor Recreational Buildings (562)","(01) New","1700000","2626","0","7715 - BORDEN PARK ROAD NW","Plan 2024KS Blk B","AP","1240","VIRGINIA PARK","1","53.562690325883665","-113.45531956981107","
,  
(53.562690325883665, -113.45531956981107)","POINT (-113.45531956981107 53.562690325883665)"
"0-118848889","2013-06-25T00:00:00.000",,"2013-06-25T00:00:00.000","2013","6","Commercial Final","To construct interior and exterior alterations to a general retail use,  nonload bearing demising wall and new front and rear entry doors to vacant cru.","Retail and Shops (510)","(03) Interior Alterations","51000","1508","0","8916 - 149 STREET NW","Plan 9621254 Blk 2 Lot 26","DC2","4230","JASPER PARK","1","53.5216374829724","-113.57849126660706","
,  
(53.5216374829724, -113.57849126660706)","POINT (-113.57849126660706 53.5216374829724)"
"1-129964559","2014-04-30T00:00:00.000",,"2014-04-30T00:00:00.000","2014","4","Commercial Final","To construct Interior and Exterior alterations to a General Industrial Use building. Phase 1 and Phase 2","Storage Buildings, Warehouses (460)","(03) Exterior Alterations","2000000","14000","0","10805 - 120 STREET NW","Plan 3256HW Blk 19 Lot A","DC2","1180","QUEEN MARY PARK","1","53.55325485594168","-113.52833462790367","
,  
(53.55325485594168, -113.52833462790367)","POINT (-113.52833462790367 53.55325485594168)"
"0-167251380","2015-03-12T00:00:00.000",,"2015-03-12T00:00:00.000","2015","3","Commercial Final","To construct Interior Alterations to a General Industrial Use Building","Storage Buildings, Warehouses (460)","(03) Interior Alterations","150000","3937","0","15130 - 123 AVENUE NW","Plan 0522029 Blk 1 Lot 2B","IB","4150","GAGNON ESTATE INDUSTRIAL","1","53.577240113325175","-113.58183184773046","
,  
(53.577240113325175, -113.58183184773046)","POINT (-113.58183184773046 53.577240113325175)"
"18-61971252","2009-09-24T00:00:00.000",,"2009-09-24T00:00:00.000","2009","9","Commercial Final","To construct interior alterations -new Development within a bldg shell -5-6-7 th flrs "" Intact Insurance""","Office Buildings (520)","(03) Interior Alterations","1222000","58000","0","10830 - JASPER AVENUE NW","Plan 0722045 Blk 8 Lot 87A","JAMSC","1090","DOWNTOWN","1","53.541277767273016","-113.50736852741073","
,  
(53.541277767273016, -113.50736852741073)","POINT (-113.50736852741073 53.541277767273016)"
"0-164498123","2014-12-09T00:00:00.000",,"2014-12-09T00:00:00.000","2014","12","Commercial Final","To construct interior alterations (Patial Tenant Improvement) to an existing Health Service,  ""Lasik MD"", Oliver Village.","Retail and Shops (510)","(03) Interior Alterations","65000","2400","0","11208 - 104 AVENUE NW","Plan 0020365 Blk 9D Lot 6","DC1","1150","OLIVER","1","53.54677616423043","-113.51571554256033","
,  
(53.54677616423043, -113.51571554256033)","POINT (-113.51571554256033 53.54677616423043)"
"0-150646919","2014-09-05T00:00:00.000",,"2014-09-05T00:00:00.000","2014","9","Commercial Final","To construct 5 poratable classrooms and 1 wet unit to be relocated to another site under a separate permit.","Elementary Schools (620)","(12) Move Building OnSite","1200000",,"0","10734 - 120 STREET NW","Plan 984HW Blk 20 Lots B,C,D","IM","1180","QUEEN MARY PARK","1","53.55229422594187","-113.52989441980857","
,  
(53.55229422594187, -113.52989441980857)","POINT (-113.52989441980857 53.55229422594187)"
"0-135121588","2013-03-25T00:00:00.000",,"2013-03-25T00:00:00.000","2013","3","Commercial Final","To construct intwerior alterations in an existing OfficeBuilding - Barrier free washroom, corridor upgrade.","Office Complex (522)","(03) Interior Alterations","45000",,"0","14904 - 123 AVENUE NW","Plan 0324647 Blk 1 Lot 1A","IB","4150","GAGNON ESTATE INDUSTRIAL","1","53.57724869210917","-113.57961809941875","
,  
(53.57724869210917, -113.57961809941875)","POINT (-113.57961809941875 53.57724869210917)"
"3-123715380","2012-11-14T00:00:00.000",,"2012-11-14T00:00:00.000","2012","11","Commercial Final","To construct a commercial school, ""First Aid Training Centre"".","Post-secondary Institutions (624)","(01) New","475000","7488","0","17920 - 118 AVENUE NW","Plan 0425497 Blk 7 Lot 19","IB","4130","EDMISTON INDUSTRIAL","1","53.570869433727246","-113.63063874295325","
,  
(53.570869433727246, -113.63063874295325)","POINT (-113.63063874295325 53.570869433727246)"
"1-146367369","2014-03-18T00:00:00.000",,"2014-03-18T00:00:00.000","2014","3","Commercial Final","To construct interior alterations 4Cats Arts Studio. Maximum occupancy 10. Washroom existing.","Retail and Shops (510)","(03) Interior Alterations","1500","1280","0","5546 - CALGARY TRAIL NW","Plan 6742MC Blk 52A Lot 5","CB2","5320","PLEASANTVIEW","1","53.49310788387963","-113.49797841057988","
,  
(53.49310788387963, -113.49797841057988)","POINT (-113.49797841057988 53.49310788387963)"
"0-100600630","2010-08-03T00:00:00.000",,"2010-08-03T00:00:00.000","2010","8","Commercial Final","To erect temporary special event tents 1(30' x 100'), 1(20'x40'), 20(10'x20')for taste food venders, 1(10'x10')for taste food vender from July 23 - August 1, 2010 for ""A Taste of Edmonton""","Temporary Structures (999)","(01) New","14000",,"0","1 - SIR WINSTON CHURCHILL SQUARE NW","Plan 4390NY Blk C","CCA","1090","DOWNTOWN","1","53.545356369857075","-113.49017912894836","
,  
(53.545356369857075, -113.49017912894836)","POINT (-113.49017912894836 53.545356369857075)"
"1-166943166","2015-10-27T00:00:00.000",,"2015-10-27T00:00:00.000","2015","10","Commercial Final","To construct interior alterations to an existing Warehouse Sales Use (176.8 sq. m. mezzanine and office improvement main floor).","Storage Buildings, Warehouses (460)","(03) Interior Alterations","300000","2505","0","10707 - 184 STREET NW","Condo Common Area (Plan 1425537)","IB","4640","WILSON INDUSTRIAL","1","53.55389908961832","-113.63872835602905","
,  
(53.55389908961832, -113.63872835602905)","POINT (-113.63872835602905 53.55389908961832)"
"0-117855625","2012-01-31T00:00:00.000",,"2012-01-31T00:00:00.000","2012","1","Commercial Final","To construct interior alterations to a Personal Service Shop (demising wall to create 2550 from 2548, both addresses existing).","Retail and Shops (510)","(03) Interior Alterations","25000","1250","0","2550 - GUARDIAN ROAD NW","Plan 0620602 Blk 14 Lot 10","CSC, CSC","4720","GLASTONBURY","1","53.511274573686805","-113.67561258567645","
,  
(53.511274573686805, -113.67561258567645)","POINT (-113.67561258567645 53.511274573686805)"
"0-126246240","2012-09-24T00:00:00.000",,"2012-09-24T00:00:00.000","2012","9","Commercial Final","To construct interior alterationas to an existing Personal Service space","Office Complex (522)","(03) Interior Alterations","32500","1312","0","9734 - 170 STREET NW","Plan 0123668 Blk 41 Lot 2A","DC1","4540","TERRA LOSA","1","53.53368902818615","-113.61738589297528","
,  
(53.53368902818615, -113.61738589297528)","POINT (-113.61738589297528 53.53368902818615)"
"10-283861522","2018-10-17T00:00:00.000",,"2018-10-17T00:00:00.000","2018","10","Home Improvement","To construct an Accessory Building (detached Garage (6.1m x 6.26m)).",,,,,,"14306 - 88 AVENUE NW","Plan 1920161 Blk 11 Lot 11B","RF1","3330","PARKVIEW","1","53.520608810892895","-113.56754846039071","
,  
(53.520608810892895, -113.56754846039071)","POINT (-113.56754846039071 53.520608810892895)"
"1-173629569","2015-08-18T00:00:00.000",,"2015-08-18T00:00:00.000","2015","8","Commercial Final","To add a Specialty Food Service (80.55 sq.m. public space) to an existing General Retail Store and construct interior alterations (Warp Comics and Games).","Restaurants and Bars (540)","(03) Interior Alterations","68000",,"0","12867 - 97 STREET NW","Plan 158RS Blk 35 Lot 28","CSC","2420","KILLARNEY","1","53.58725990464053","-113.49145914264332","
,  
(53.58725990464053, -113.49145914264332)","POINT (-113.49145914264332 53.58725990464053)"
"0-152592929","2014-04-29T00:00:00.000",,"2014-04-29T00:00:00.000","2014","4","Commercial Final","To construct interior alterations to the common arwea on the 23rd floor of Sun Life Place","Office Buildings (520)","(03) Interior Alterations","115500","5900","0","10123 - 99 STREET NW","Plan 7621103 Blk H Lot 1","CCA","1090","DOWNTOWN","1","53.5421825326131","-113.48783149611478","
,  
(53.5421825326131, -113.48783149611478)","POINT (-113.48783149611478 53.5421825326131)"
"2-174642893","2015-09-29T00:00:00.000",,"2015-09-29T00:00:00.000","2015","9","Commercial Final","To construct an addition within the existing Hotel, and construct another addition within the existing mixed Commercial Use building to operate a Minor Alcohol Sales.","Hotels (530)","(03) Interior Alterations","80000",,"0","16806 - 118 AVENUE NW","Plan 9623970 Blk 3 Lot 11B","CHY","4100","CARLETON SQUARE INDUSTRIAL","1","53.5715033200374","-113.61262373735718","
,  
(53.5715033200374, -113.61262373735718)","POINT (-113.61262373735718 53.5715033200374)"
"3-163957936","2014-12-17T00:00:00.000",,"2014-12-17T00:00:00.000","2014","12","Commercial Final","To construct interior alterations to an existing Residential Sales Centre main and second floor (EAD Presentation Centre)","Office Buildings (520)","(03) Interior Alterations","1784000","17682","0","10420 - 103 AVENUE NW","Plan NB1 Blk 4 Lots 171-172","DC2","1090","DOWNTOWN","1","53.54484566460626","-113.49976174899089","
,  
(53.54484566460626, -113.49976174899089)","POINT (-113.49976174899089 53.54484566460626)"
"7-1024583","2012-12-18T00:00:00.000",,"2012-12-18T00:00:00.000","2012","12","Commercial Final","To construct an addition to a General Industrial Use Building (EXISTING WITHOUT PERMITS).","Storage Buildings, Warehouses (460)","(02) Addition","900000","10000","0","9210 - 56 AVENUE NW","Plan 9825520 Blk 5 Lot 14B","IB","6100","CORONET INDUSTRIAL","1","53.49209257099314","-113.46929706947817","
,  
(53.49209257099314, -113.46929706947817)","POINT (-113.46929706947817 53.49209257099314)"
"1-129259109","2014-03-26T00:00:00.000",,"2014-03-26T00:00:00.000","2014","3","Commercial Final","To construct a second floor addition and interior alterations to an existing building, for office (RainAlta, Bay 1, Building 1)","Office Buildings (520)","(02) Addition","166325","1950","0","18973 - 111 AVENUE NW","Plan 1320287 Unit 24","IB","4630","WHITE INDUSTRIAL","1","53.557654060566996","-113.64816441327962","
,  
(53.557654060566996, -113.64816441327962)","POINT (-113.64816441327962 53.557654060566996)"
"0-87402177","2009-06-15T00:00:00.000",,"2009-06-15T00:00:00.000","2009","6","Commercial Final","To construct fire restoration to A Row House bldg units 1 and 2 -replace roof only","Row Houses (330)","(03) Interior Alterations","25000",,"0","1, 11519 - 41 AVENUE NW","Plan 1210NY Blk 42 Lot 2","RF5","5430","ROYAL GARDENS","1","53.477758082236335","-113.53143773230116","
,  
(53.477758082236335, -113.53143773230116)","POINT (-113.53143773230116 53.477758082236335)"
"4-149303641","2014-06-11T00:00:00.000",,"2014-06-11T00:00:00.000","2014","6","Commercial Final","To construct a Commercial Use building (bese building)""Personal Service Shop & General Retail Stores, and Restaurants (57 sq.m. and 156 sq.m. of Public Space)  7 RTU, 5 demising walls and washrooms.","Retail and Shops (510)","(01) New","1500000","9914","0","7221 - WINTERBURN ROAD NW","Plan 1421367 Blk 1 Lot 1","DC2, DC1","4551","GRANVILLE","1","53.50712581530484","-113.6868106800411","
,  
(53.50712581530484, -113.6868106800411)","POINT (-113.6868106800411 53.50712581530484)"
"1-110830771","2011-06-08T00:00:00.000",,"2011-06-08T00:00:00.000","2011","6","Commercial Final","To change the Use from General Retail to a Minor Veterinary Service and construct interior alterations (Charwick Hill Animal Hospital).","Office Buildings (520)","(03) Interior Alterations","125000","2082","0","23 - LEWIS ESTATES BOULEVARD NW","Plan 9222251 Blk 2 Lot 104","DC2","4710","POTTER GREENS","1","53.51371713924907","-113.67698046756313","
,  
(53.51371713924907, -113.67698046756313)","POINT (-113.67698046756313 53.51371713924907)"
"18-153580132","2015-06-22T00:00:00.000",,"2015-06-22T00:00:00.000","2015","6","Commercial Final","To install 6 (previously approved for 2) temporary trailers on site. Duration June 24, 2015 to August 30, 2017","Temporary Structures (999)","(01) New","12000",,"0","10215 - 108 STREET NW","Plan 1520896 Blk 7 Lot 103A","UW","1090","DOWNTOWN","1","53.54380958860432","-113.50527529218238","
,  
(53.54380958860432, -113.50527529218238)","POINT (-113.50527529218238 53.54380958860432)"
"6-151256396","2015-08-27T00:00:00.000",,"2015-08-27T00:00:00.000","2015","8","Commercial Final","To construct a 4 unit mutual rear detached Garage.","Storage Buildings, Warehouses (460)","(01) New","40000","1600","0","5215 - CHAPPELLE ROAD SW","Plan 1324795 Blk 12 Lot 36","RF5","5462","CHAPPELLE AREA","1","53.39843206918672","-113.57283960357273","
,  
(53.39843206918672, -113.57283960357273)","POINT (-113.57283960357273 53.39843206918672)"
"1-84717279","2009-04-06T00:00:00.000",,"2009-04-06T00:00:00.000","2009","4","Commercial Final","To construct interior alterations, and a mezzanine floor.","Office Buildings (520)","(03) Interior Alterations","75000","2000","0","10068 - 164 STREET NW","Plan 0024423 Unit 15","DC2","4180","GLENWOOD","1","53.54006256545485","-113.60535946086942","
,  
(53.54006256545485, -113.60535946086942)","POINT (-113.60535946086942 53.54006256545485)"
"1-174464408","2015-06-23T00:00:00.000",,"2015-06-23T00:00:00.000","2015","6","Commercial Final","To erect temporary event tents (The Found Festival, June 25 - 28, 2015)","Temporary Structures (999)","(01) New","5000",,"0","8315 - 104 STREET NW","Plan I Blk 79 Lots 19-21","AP","5480","STRATHCONA","1","53.51949717880137","-113.4970334709513","
,  
(53.51949717880137, -113.4970334709513)","POINT (-113.4970334709513 53.51949717880137)"
"0-120893004","2012-04-16T00:00:00.000",,"2012-04-16T00:00:00.000","2012","4","Commercial Final","To construct interior alterations to an existing profesional office, demolition of conveniece stair and washrooms (basement main and 2nd) ""Ricoh Building.","Office Buildings (520)","(03) Interior Alterations","20000","800","0","16011 - 116 AVENUE NW","Plan 9520487 Blk 18A Lot 1","IB","4010","ALBERTA PARK INDUSTRIAL","1","53.566136792757106","-113.59835074191103","
,  
(53.566136792757106, -113.59835074191103)","POINT (-113.59835074191103 53.566136792757106)"
"4-123010035","2013-02-27T00:00:00.000",,"2013-02-27T00:00:00.000","2013","2","Commercial Final","To construct an office building with underground parkade (SHELL only, no demising walls, washrooms in core areas of each floor, 2 RTU'S) - Village at Blackmud Creek - Phase I (Building A).","Office Buildings (520)","(01) New","8000000","47644","0","1006 - 103A STREET SW","Plan 1324176 Unit 2","A, PU, PU, A, A, PU, DC1, DC1, PU","5466","CASHMAN","1","53.42271699816034","-113.49733539444033","
,  
(53.42271699816034, -113.49733539444033)","POINT (-113.49733539444033 53.42271699816034)"
"1-287410356","2018-10-05T00:00:00.000",,"2018-10-05T00:00:00.000","2018","10","Home Improvement","To construct an Accessory Building (detached Garage (5.48m x 6.71m)).",,,,,,"1116 - 76 STREET SW","Plan 0425527 Blk 20 Lot 21B","RF4","6213","SUMMERSIDE","1","53.4228266319173","-113.45388979963352","
,  
(53.4228266319173, -113.45388979963352)","POINT (-113.45388979963352 53.4228266319173)"
"0-177439211","2015-08-26T00:00:00.000",,"2015-08-26T00:00:00.000","2015","8","Commercial Final","to construct interior alterations to existing building, tenant improvements to create a tv studio.","Communication Buildings (470)","(03) Interior Alterations","1000000",,"0","6005 - GATEWAY BOULEVARD NW","Plan 0720014 Blk 80 Lot 4B","CB2","5110","CALGARY TRAIL NORTH","1","53.49737691394535","-113.49154602619943","
,  
(53.49737691394535, -113.49154602619943)","POINT (-113.49154602619943 53.49737691394535)"
"1-115073070","2012-02-10T00:00:00.000",,"2012-02-10T00:00:00.000","2012","2","Commercial Final","To construct exterior/interior alterations (new entry door, overhead door and demising wall for existing Accessory building and conversion of pool area to storage and new rental office area)","Day Cares, Nursing Homes (650)","(03) Interior Alterations","72389","1600","0","17119 - 64 AVENUE NW","Condo Common Area (Plan 8320049)","RA7","4080","CALLINGWOOD SOUTH","1","53.49898412109566","-113.61930247119706","
,  
(53.49898412109566, -113.61930247119706)","POINT (-113.61930247119706 53.49898412109566)"
"3-126728856","2013-05-27T00:00:00.000",,"2013-05-27T00:00:00.000","2013","5","Commercial Final","To construct a SHELL ONLY (3 demising walls, no w/r, 7 RTU) 1-storey retail building (""Village at Blackmud Creek""-Phase I)","Retail and Shops (510)","(01) New","1300000","4797","0","916 - 103A STREET SW","Plan 1324176 Unit 2","DC1","5466","CASHMAN","1","53.42362288125","-113.49690242255654","
,  
(53.42362288125, -113.49690242255654)","POINT (-113.49690242255654 53.42362288125)"
"5-135333092","2013-08-28T00:00:00.000",,"2013-08-28T00:00:00.000","2013","8","Commercial Final","To construct temporary fence/barrier HOARDING to demolish 2 commercial buildings [June 10, 2013-10 Dec 10, 2013;  Extended to June 11/2014] Further extension to 10 JUNE 2015   Further extension to June 10, 2016(KellyRamsay redevelopment site)","Temporary Structures (999)","(01) New","5000","0","0","10175 - 101 STREET NW","Plan F Lots 39-40","DC1","1090","DOWNTOWN","1","53.542426738662364","-113.49300498733913","
,  
(53.542426738662364, -113.49300498733913)","POINT (-113.49300498733913 53.542426738662364)"
"3-574647","2009-05-13T00:00:00.000",,"2009-05-13T00:00:00.000","2009","5","Commercial Final","To construct exterior alterations only to a retail store (Safeway)","Malls, Office/Retail (512)","(03) Exterior Alterations","150000","55418","0","9710 - 170 STREET NW","Plan 0123668 Blk 41 Lot 2A","DC1","4540","TERRA LOSA","1","53.53368902818615","-113.61738589297528","
,  
(53.53368902818615, -113.61738589297528)","POINT (-113.61738589297528 53.53368902818615)"
"1-102451291","2012-03-12T00:00:00.000",,"2012-03-12T00:00:00.000","2012","3","Commercial Final","To construct interior and exterior alterations (2 new doors) to an existing general industrial building.","Office Complex (522)","(03) Interior Alterations","94000","2500","0","10806 - 172 STREET NW","Plan 8220470 Blk 8 Lot 19","IM","4300","MCNAMARA INDUSTRIAL","1","53.55496069445195","-113.61869139862853","
,  
(53.55496069445195, -113.61869139862853)","POINT (-113.61869139862853 53.55496069445195)"
"0-154122030","2014-05-16T00:00:00.000",,"2014-05-16T00:00:00.000","2014","5","Commercial Final","To Construct interior alteration to existing School ""Lorelei School"", upgrade fire alarm system","Elementary Schools (620)","(03) Interior Alterations","103000","44196","0","16230 - 103 STREET NW","Plan 7723013 Lot 32R","US","3280","LORELEI","1","53.62413767340898","-113.50216560646494","
,  
(53.62413767340898, -113.50216560646494)","POINT (-113.50216560646494 53.62413767340898)"
"0-84007588","2010-03-05T00:00:00.000",,"2010-03-05T00:00:00.000","2010","3","Commercial Final","To Construct interior alterations  to "" Cardinal Leger JR High School""","Secondary Schools (622)","(03) Interior Alterations","250000","1400","0","8808 - 144 AVENUE NW","Plan 6689NY Blk 40 Lot R1","US","2260","EVANSDALE","1","53.606457292748004","-113.47547002882939","
,  
(53.606457292748004, -113.47547002882939)","POINT (-113.47547002882939 53.606457292748004)"
"1-154653220","2014-07-14T00:00:00.000",,"2014-07-14T00:00:00.000","2014","7","Commercial Final","To construct an addition with interior alterations and to change the Use from General Industrial to Limited Contractor Services Use (55 sqm 2nd floor mezzanine and tenant improvements for River City Tile contractors).","Storage Buildings, Warehouses (460)","(03) Interior Alterations","100000","2938","0","14548 - 116 AVENUE NW","Plan 0022266 Blk 8 Lot 16A","IB","3230","HUFF BREMNER ESTATE INDUSTRIAL","1","53.5686123545925","-113.57198036996819","
,  
(53.5686123545925, -113.57198036996819)","POINT (-113.57198036996819 53.5686123545925)"
"4-139941508","2014-05-30T00:00:00.000",,"2014-05-30T00:00:00.000","2014","5","Commercial Final","To construct a detailing shop (Crossline Motors).","Service Stations, Repair Garages (572)","(01) New","0","1475","0","13135 - ST ALBERT TRAIL NW","Plan 7720146 Blk 9 Lot 2","IB","3290","MCARTHUR INDUSTRIAL","1","53.59188036982491","-113.56607314698545","
,  
(53.59188036982491, -113.56607314698545)","POINT (-113.56607314698545 53.59188036982491)"
