"event_number","event_type_group","event_description","approximate_location","neighbourhood_id","neighbourhood_name","dispatch_date","dispatch_time","dispatch_year","dispatch_month_name","dispatch_month_number","dispatch_day_number","day_of_week","event_close_date","event_close_time","equipment_assigned","latitude","longitude","location","count","geometry_point"
"E21031514","MD","MEDICAL","No location","6350","KENILWORTH","2021-05-26T00:00:00.000","09:50:54","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","11:31:15",,"53.52002479246667","-113.42343905219924","
,  
(53.52002479246667, -113.42343905219924)","1",
"E21031673","MD","MEDICAL","RIGHTCUT 42 ST NW / RIGHTCUT 137 AV WB NW","2145","CLAREVIEW TOWN CENTRE",,,,,,,,"2021-05-26T00:00:00.000","21:22:23",,"53.597067215612206","-113.41319444509733","
,  
(53.597067215612206, -113.41319444509733)","1",
"E21031672","MD","MEDICAL","93 ST NW / 95 ST NW","1020","BOYLE STREET","2021-05-26T00:00:00.000","21:18:09","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","21:39:01",,"53.55000008681522","-113.47911432655333","
,  
(53.55000008681522, -113.47911432655333)","1",
"E21031680","MD","MEDICAL","No location","2420","KILLARNEY","2021-05-26T00:00:00.000","21:41:22","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","23:59:39",,"53.59086381302112","-113.47858394650748","
,  
(53.59086381302112, -113.47858394650748)","1",
"E21031576","MD","MEDICAL","145 AV NW / 147 AV NW","2260","EVANSDALE","2021-05-26T00:00:00.000","13:20:56","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","15:57:25",,"53.607394603977674","-113.48177205371432","
,  
(53.607394603977674, -113.48177205371432)","1",
"E21031655","XX","OTHER","No location","5250","KEHEEWIN","2021-05-26T00:00:00.000","19:57:55","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","20:09:23",,"53.44816031457063","-113.49851933519831","
,  
(53.44816031457063, -113.49851933519831)","1",
"E21031581","MD","MEDICAL","121 ST NW / 122 ST NW","1150","OLIVER","2021-05-26T00:00:00.000","13:46:52","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","14:17:22",,"53.54461421257872","-113.53191523330807","
,  
(53.54461421257872, -113.53191523330807)","1",
"E21031647","MD","MEDICAL","101A AV NW / 96 ST NW","1020","BOYLE STREET","2021-05-26T00:00:00.000","18:43:48","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","19:04:36",,"53.54377096192523","-113.48171571707238","
,  
(53.54377096192523, -113.48171571707238)","1",
"E21031605","MD","MEDICAL","No location","1030","CENTRAL MCDOUGALL","2021-05-26T00:00:00.000","15:33:32","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","16:50:54",,"53.55109539446292","-113.50238873021273","
,  
(53.55109539446292, -113.50238873021273)","1",
"E21031668","AL","ALARMS","No location","6662","WALKER","2021-05-26T00:00:00.000","21:11:09","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","21:25:24",,"53.41413749668041","-113.4215004731396","
,  
(53.41413749668041, -113.4215004731396)","1",
"E21031687","AL","ALARMS","No location","1030","CENTRAL MCDOUGALL","2021-05-26T00:00:00.000","22:39:04","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","22:47:35",,"53.55006838013922","-113.50422789404298","
,  
(53.55006838013922, -113.50422789404298)","1",
"E21031690","MD","MEDICAL","No location","2580","NORTHMOUNT","2021-05-26T00:00:00.000","22:53:34","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","23:51:31",,"53.60131626345572","-113.46817365016491","
,  
(53.60131626345572, -113.46817365016491)","1",
"E21031537","AL","ALARMS","139 ST NW / STONY PLAIN RD WB NW","3200","GLENORA","2021-05-26T00:00:00.000","11:06:36","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","11:27:42",,"53.54351653545341","-113.5615211911577","
,  
(53.54351653545341, -113.5615211911577)","1",
"E21031578","MD","MEDICAL","12 AV NW / DEAD END","5050","BLACKMUD CREEK RAVINE","2021-05-26T00:00:00.000","13:34:28","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","15:40:45",,"53.44588292357204","-113.52518156293024","
,  
(53.44588292357204, -113.52518156293024)","1",
"E21031665","OF","OUTSIDE FIRE","92 ST NW / 93 ST NW","1020","BOYLE STREET","2021-05-26T00:00:00.000","20:45:14","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","20:58:50",,"53.54823777000402","-113.47560237392582","
,  
(53.54823777000402, -113.47560237392582)","1",
"E21031548","MD","MEDICAL","25 AV NW / CENTURY PARK STN NW","5180","ERMINESKIN","2021-05-26T00:00:00.000","11:41:17","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","12:54:09",,"53.455500854098936","-113.5161517417522","
,  
(53.455500854098936, -113.5161517417522)","1",
"E21031447","MD","MEDICAL","No location","5480","STRATHCONA","2021-05-26T00:00:00.000","02:12:08","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","02:43:10",,"53.519749970446284","-113.49792982949073","
,  
(53.519749970446284, -113.49792982949073)","1",
"E21031544","MD","MEDICAL","No location","2580","NORTHMOUNT","2021-05-26T00:00:00.000","11:31:20","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","15:07:12",,"53.59949932712351","-113.48724497607238","
,  
(53.59949932712351, -113.48724497607238)","1",
"E21031651","AL","ALARMS","No location","5200","GARNEAU","2021-05-26T00:00:00.000","19:22:30","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","19:38:09",,"53.51746738182793","-113.51969842165416","
,  
(53.51746738182793, -113.51969842165416)","1",
"E21031603","AL","ALARMS","No location","5180","ERMINESKIN","2021-05-26T00:00:00.000","15:24:50","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","15:29:00",,"53.455901574016515","-113.49523634349276","
,  
(53.455901574016515, -113.49523634349276)","1",
"E21031463","MD","MEDICAL","No location","5040","BELGRAVIA","2021-05-26T00:00:00.000","07:00:18","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","09:12:37",,"53.50766582302418","-113.52924582382101","
,  
(53.50766582302418, -113.52924582382101)","1",
"E21031495","PM","PERMIT-BURNING OR OTHER","No location","5110","CALGARY TRAIL NORTH",,,,,,,,"2021-05-26T00:00:00.000","16:04:29",,"53.4929819718131","-113.49609686866872","
,  
(53.4929819718131, -113.49609686866872)","1",
"E21031528","MD","MEDICAL","No location","1150","OLIVER","2021-05-26T00:00:00.000","10:31:55","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","12:46:51",,"53.538396923211145","-113.5199942778566","
,  
(53.538396923211145, -113.5199942778566)","1",
"E21031453","MD","MEDICAL","89 ST NW / 90 ST NW","1010","ALBERTA AVENUE","2021-05-26T00:00:00.000","04:54:19","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","06:25:37",,"53.57038755357988","-113.4788878196961","
,  
(53.57038755357988, -113.4788878196961)","1",
"E21031590","AL","ALARMS","No location","1180","QUEEN MARY PARK","2021-05-26T00:00:00.000","14:27:51","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","14:39:36",,"53.551389479491846","-113.52989345830326","
,  
(53.551389479491846, -113.52989345830326)","1",
"E21031609","MD","MEDICAL","No location","2080","BELVEDERE","2021-05-26T00:00:00.000","15:38:46","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","18:08:15",,"53.58642516807499","-113.44270220180545","
,  
(53.58642516807499, -113.44270220180545)","1",
"E21031452","MD","MEDICAL","No location","3240","INGLEWOOD","2021-05-26T00:00:00.000","04:50:48","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","06:42:49",,"53.5599314456122","-113.5374631686842","
,  
(53.5599314456122, -113.5374631686842)","1",
"E21031473","PM","PERMIT-BURNING OR OTHER","17 ST NE / 31 ST NE","2690","RURAL NORTH EAST SOUTH STURGEON",,,,,,,,"2021-05-26T00:00:00.000","17:02:48",,"53.67211264180314","-113.30003729794066","
,  
(53.67211264180314, -113.30003729794066)","1",
"E21031437","AL","ALARMS","GATEWAY BLVD NW / 104 ST NW","5480","STRATHCONA","2021-05-26T00:00:00.000","00:00:13","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","00:27:11",,"53.519063948606096","-113.49583231042341","
,  
(53.519063948606096, -113.49583231042341)","1",
"E21031517","XX","OTHER","100 AV NW / 184 ST NW","4400","PLACE LARUE","2021-05-26T00:00:00.000","09:59:24","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","10:09:44",,"53.537483434532156","-113.63979636666588","
,  
(53.537483434532156, -113.63979636666588)","1",
"E21031608","MD","MEDICAL","106 AV NW / 106A AV NW","1140","MCCAULEY","2021-05-26T00:00:00.000","15:37:28","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","15:58:10",,"53.55148270414164","-113.48580485967325","
,  
(53.55148270414164, -113.48580485967325)","1",
"E21031530","FR","FIRE","No location","4220","JAMIESON PLACE","2021-05-26T00:00:00.000","10:35:35","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","10:48:01",,"53.484605806793994","-113.64927122744655","
,  
(53.484605806793994, -113.64927122744655)","1",
"E21031458","MD","MEDICAL","14 AV NW / MILL WOODS RD S NW","6670","SAKAW","2021-05-26T00:00:00.000","06:16:34","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","08:38:24",,"53.44373030981781","-113.43217005349568","
,  
(53.44373030981781, -113.43217005349568)","1",
"E21031646","AL","ALARMS","No location","4270","LYMBURN","2021-05-26T00:00:00.000","18:39:39","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","19:07:18",,"53.503102237140574","-113.63478369442515","
,  
(53.503102237140574, -113.63478369442515)","1",
"E21031601","MD","MEDICAL","No location","1140","MCCAULEY","2021-05-26T00:00:00.000","15:07:23","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","17:19:43",,"53.55639894798135","-113.49029165165044","
,  
(53.55639894798135, -113.49029165165044)","1",
"E21031573","OF","OUTSIDE FIRE","110 ST NW / 111 ST NW","5520","UNIVERSITY OF ALBERTA","2021-05-26T00:00:00.000","13:08:45","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","13:19:19",,"53.52460379042191","-113.51670286483252","
,  
(53.52460379042191, -113.51670286483252)","1",
"E21031627","MD","MEDICAL","No location","2560","NEWTON","2021-05-26T00:00:00.000","16:29:29","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","17:42:27",,"53.57969499400861","-113.42193888200184","
,  
(53.57969499400861, -113.42193888200184)","1",
"E21031488","MD","MEDICAL","HOOKE RD NW / HUFFMAN CRES NW","2590","OVERLANDERS","2021-05-26T00:00:00.000","08:48:55","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","11:12:46",,"53.582741664867775","-113.39313895390755","
,  
(53.582741664867775, -113.39313895390755)","1",
"E21031652","MD","MEDICAL","101 ST NW / 107A AV NW","1140","MCCAULEY","2021-05-26T00:00:00.000","19:33:27","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","19:45:46",,"53.55140824048373","-113.49371597603219","
,  
(53.55140824048373, -113.49371597603219)","1",
"E21031441","MD","MEDICAL","No location","4080","CALLINGWOOD SOUTH","2021-05-26T00:00:00.000","00:42:04","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","02:30:49",,"53.49935493344344","-113.61687160041998","
,  
(53.49935493344344, -113.61687160041998)","1",
"E21031418","MD","MEDICAL","YELLOWHEAD TR WB NW / 133 ST NW","3220","HAGMANN ESTATE INDUSTRIAL","2021-05-25T00:00:00.000","21:50:39","2021","MAY","05","25","Tuesday","2021-05-26T00:00:00.000","01:00:33",,"53.58242915749633","-113.55202224650373","
,  
(53.58242915749633, -113.55202224650373)","1",
"E21031552","TA","MOTOR VEHICLE INCIDENT","No location","4640","WILSON INDUSTRIAL","2021-05-26T00:00:00.000","11:53:32","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","14:02:27",,"53.55354039766737","-113.62778930221013","
,  
(53.55354039766737, -113.62778930221013)","1",
"E21031682","AL","ALARMS","No location","2440","KLARVATTEN","2021-05-26T00:00:00.000","22:03:08","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","22:10:17",,"53.63605941740504","-113.47154157388306","
,  
(53.63605941740504, -113.47154157388306)","1",
"E21031642","OF","OUTSIDE FIRE","No location","1140","MCCAULEY","2021-05-26T00:00:00.000","17:51:17","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","18:23:19",,"53.55594959530137","-113.49028711103723","
,  
(53.55594959530137, -113.49028711103723)","1",
"E21031621","MD","MEDICAL","109 AV NW / 109B AV NW","3300","MCQUEEN","2021-05-26T00:00:00.000","16:17:19","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","17:20:54",,"53.55589589474428","-113.56579734093512","
,  
(53.55589589474428, -113.56579734093512)","1",
"E21031643","MD","MEDICAL","No location","4466","CAMERON HEIGHTS","2021-05-26T00:00:00.000","17:52:52","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","20:16:12",,"53.47242937739607","-113.6394779137348","
,  
(53.47242937739607, -113.6394779137348)","1",
"E21031628","AL","ALARMS","104 ST NW / 105 ST NW","1090","DOWNTOWN","2021-05-26T00:00:00.000","16:38:15","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","16:57:54",,"53.54616698416548","-113.49923164018168","
,  
(53.54616698416548, -113.49923164018168)","1",
"E21031515","MD","MEDICAL","No location","6570","PARSONS INDUSTRIAL","2021-05-26T00:00:00.000","09:51:20","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","11:59:54",,"53.46535467771705","-113.47918913356966","
,  
(53.46535467771705, -113.47918913356966)","1",
"E21031595","FR","FIRE","No location","1160","PARKDALE","2021-05-26T00:00:00.000","14:41:55","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","16:56:04",,"53.56873575665982","-113.46937582569622","
,  
(53.56873575665982, -113.46937582569622)","1",
"E21031629","AL","ALARMS","75 ST NW / 73 ST NW","6400","LEE RIDGE","2021-05-26T00:00:00.000","16:53:21","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","17:00:36",,"53.46851478201191","-113.44776826917744","
,  
(53.46851478201191, -113.44776826917744)","1",
"E21031536","XX","OTHER","134 AV NW / 97 ST NB NW","3390","ROSSLYN","2021-05-26T00:00:00.000","11:06:20","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","11:12:49",,"53.59618184688407","-113.49197930214743","
,  
(53.59618184688407, -113.49197930214743)","1",
"E21031671","MD","MEDICAL","No location","4180","GLENWOOD","2021-05-26T00:00:00.000","21:17:46","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","21:59:04",,"53.54019979934873","-113.60404721893296","
,  
(53.54019979934873, -113.60404721893296)","1",
"E21031618","MD","MEDICAL","No location","4461","THE HAMPTONS","2021-05-26T00:00:00.000","16:10:54","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","18:03:02",,"53.48531882304639","-113.68128934096734","
,  
(53.48531882304639, -113.68128934096734)","1",
"E21031467","XX","OTHER","92 ST NW / 93 ST NW","1020","BOYLE STREET",,,,,,,,"2021-05-26T00:00:00.000","07:28:38",,"53.54808627580728","-113.47528104935522","
,  
(53.54808627580728, -113.47528104935522)","1",
"E21031674","PM","PERMIT-BURNING OR OTHER","170 ST SB NW / 170 ST NB NW","4520","SUMMERLEA",,,,,,,,"2021-05-26T00:00:00.000","22:33:37",,"53.52386680949386","-113.61533831501822","
,  
(53.52386680949386, -113.61533831501822)","1",
"E21031533","MD","MEDICAL","No location","2450","LAGO LINDO","2021-05-26T00:00:00.000","10:44:50","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","11:52:15",,"53.63457572130623","-113.48162882024873","
,  
(53.63457572130623, -113.48162882024873)","1",
"E21031547","MD","MEDICAL","No location","2420","KILLARNEY","2021-05-26T00:00:00.000","11:36:37","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","15:29:48",,"53.5913329944083","-113.46883636970742","
,  
(53.5913329944083, -113.46883636970742)","1",
"E21031446","MD","MEDICAL","No location","4700","BRECKENRIDGE GREENS","2021-05-26T00:00:00.000","01:52:25","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","04:21:45",,"53.51274399834811","-113.68347184175374","
,  
(53.51274399834811, -113.68347184175374)","1",
"E21031476","TM","TRAINING/MAINTENANCE","186 ST NW / DEAD END","4410","POUNDMAKER INDUSTRIAL","2021-05-26T00:00:00.000","08:25:35","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","16:43:40",,"53.55217765923358","-113.64522507457957","
,  
(53.55217765923358, -113.64522507457957)","1",
"E21031579","AL","ALARMS","140 AV NW / 143 AV NW","2580","NORTHMOUNT","2021-05-26T00:00:00.000","13:41:01","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","14:03:12",,"53.60630095945916","-113.4851067584818","
,  
(53.60630095945916, -113.4851067584818)","1",
"E21031529","MD","MEDICAL","111 AV NW / 112S AV NW","1240","VIRGINIA PARK","2021-05-26T00:00:00.000","10:33:47","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","14:15:42",,"53.56017331363127","-113.4565492820859","
,  
(53.56017331363127, -113.4565492820859)","1",
"E21031599","HZ","HAZARDOUS MATERIALS","89 AV NW / 90 AV NW","5480","STRATHCONA","2021-05-26T00:00:00.000","15:02:24","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","15:19:15",,"53.525217096387486","-113.48865502117526","
,  
(53.525217096387486, -113.48865502117526)","1",
"E21031556","CA","CITIZEN ASSIST","102A AV NW / 142 ST NW","3210","GROVENOR","2021-05-26T00:00:00.000","11:58:16","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","12:14:31",,"53.544016465636304","-113.56573668683535","
,  
(53.544016465636304, -113.56573668683535)","1",
"E21031464","RC","RESCUE","124 ST NW / 102 AV NW","1150","OLIVER","2021-05-26T00:00:00.000","07:06:15","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","09:47:02",,"53.54302873478377","-113.53589793518819","
,  
(53.54302873478377, -113.53589793518819)","1",
"E21031450","MD","MEDICAL","102 ST NW / 105 ST NW","1230","SPRUCE AVENUE","2021-05-26T00:00:00.000","03:19:14","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","04:23:17",,"53.55890617887332","-113.49997908605839","
,  
(53.55890617887332, -113.49997908605839)","1",
"E21031561","OF","OUTSIDE FIRE","100 AV NW / STONY PLAIN RD NW","4580","WEST JASPER PLACE","2021-05-26T00:00:00.000","12:03:23","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","12:08:01",,"53.540138717647054","-113.58677457097086","
,  
(53.540138717647054, -113.58677457097086)","1",
"E21031619","AL","ALARMS","69 ST NW / 72 ST NW","2410","KILKENNY","2021-05-26T00:00:00.000","16:12:04","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","16:30:11",,"53.610152136570576","-113.4488934563194","
,  
(53.610152136570576, -113.4488934563194)","1",
"E21031593","MD","MEDICAL","No location","2550","MONTROSE","2021-05-26T00:00:00.000","14:40:56","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","17:01:45",,"53.57560902092278","-113.43586322781186","
,  
(53.57560902092278, -113.43586322781186)","1",
"E21031541","XX","OTHER","No location","3440","WESTMOUNT","2021-05-26T00:00:00.000","11:10:10","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","13:40:26",,"53.54259681870901","-113.5363991541439","
,  
(53.54259681870901, -113.5363991541439)","1",
"E21031472","PM","PERMIT-BURNING OR OTHER","40 ST NW / 41 ST NW","2100","BEVERLY HEIGHTS",,,,,,,,"2021-05-26T00:00:00.000","15:19:28",,"53.57036142106285","-113.4042735663104","
,  
(53.57036142106285, -113.4042735663104)","1",
"E21031575","MD","MEDICAL","No location","1160","PARKDALE","2021-05-26T00:00:00.000","13:18:55","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","17:00:30",,"53.56982725708833","-113.46429002226292","
,  
(53.56982725708833, -113.46429002226292)","1",
"E21031636","MD","MEDICAL","118 AV NW / 119 AV NW","2550","MONTROSE","2021-05-26T00:00:00.000","17:07:52","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","20:36:22",,"53.57116783720347","-113.45367862393837","
,  
(53.57116783720347, -113.45367862393837)","1",
"E21031426","MD","MEDICAL","No location","1100","EASTWOOD","2021-05-25T00:00:00.000","22:31:05","2021","MAY","05","25","Tuesday","2021-05-26T00:00:00.000","00:17:35",,"53.57082440546731","-113.46957959002131","
,  
(53.57082440546731, -113.46957959002131)","1",
"E21031681","MD","MEDICAL","45 ST NW / 46 ST NW","2040","BEACON HEIGHTS","2021-05-26T00:00:00.000","21:41:31","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","23:16:47",,"53.57035984506686","-113.41181706687972","
,  
(53.57035984506686, -113.41181706687972)","1",
"E21031438","MD","MEDICAL","CONNORS RD NW / 95 ST NW","6040","BONNIE DOON","2021-05-26T00:00:00.000","00:14:09","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","01:30:19",,"53.531733456614056","-113.47159373776877","
,  
(53.531733456614056, -113.47159373776877)","1",
"E21031439","MD","MEDICAL","BARNES WAY SW / JAMES MOWATT TR SW","5453","BLACKMUD CREEK","2021-05-26T00:00:00.000","00:17:23","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","02:45:24",,"53.42103091512559","-113.51594666382623","
,  
(53.42103091512559, -113.51594666382623)","1",
"E21031455","MD","MEDICAL","No location","4180","GLENWOOD","2021-05-26T00:00:00.000","05:14:58","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","05:53:41",,"53.531759164241926","-113.59318413874799","
,  
(53.531759164241926, -113.59318413874799)","1",
"E21031584","MD","MEDICAL","104 AV NW / 105 AV NW","1090","DOWNTOWN","2021-05-26T00:00:00.000","14:04:17","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","17:30:12",,"53.54730005348923","-113.49371948367133","
,  
(53.54730005348923, -113.49371948367133)","1",
"E21031465","CA","CITIZEN ASSIST","No location","6610","RITCHIE","2021-05-26T00:00:00.000","07:25:07","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","07:40:08",,"53.51487770531193","-113.48227714895457","
,  
(53.51487770531193, -113.48227714895457)","1",
"E21031546","MD","MEDICAL","No location","5030","BEARSPAW","2021-05-26T00:00:00.000","11:34:33","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","13:55:25",,"53.44577082030977","-113.50054624960661","
,  
(53.44577082030977, -113.50054624960661)","1",
"E21031689","FR","FIRE","No location","6444","LAUREL","2021-05-26T00:00:00.000","22:47:28","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","23:22:28",,"53.43942967424281","-113.3844846641528","
,  
(53.43942967424281, -113.3844846641528)","1",
"E21031559","PM","PERMIT-BURNING OR OTHER","121 AV NW / 122 AV NW","2550","MONTROSE",,,,,,,,"2021-05-26T00:00:00.000","16:04:29",,"53.57601196240378","-113.44297345638748","
,  
(53.57601196240378, -113.44297345638748)","1",
"E21031422","MD","MEDICAL","JASPER AV NW / 102 AV NW","1150","OLIVER","2021-05-25T00:00:00.000","22:10:40","2021","MAY","05","25","Tuesday","2021-05-26T00:00:00.000","01:36:04",,"53.54279069259143","-113.52497365169964","
,  
(53.54279069259143, -113.52497365169964)","1",
"E21031516","MD","MEDICAL","No location","5360","RIDEAU PARK","2021-05-26T00:00:00.000","09:53:16","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","12:30:56",,"53.47830299731058","-113.51449294001557","
,  
(53.47830299731058, -113.51449294001557)","1",
"E21031475","OF","OUTSIDE FIRE","106 AV NW / 97 ST NW","1140","MCCAULEY","2021-05-26T00:00:00.000","08:25:20","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","08:58:49",,"53.55023433884199","-113.48873840340869","
,  
(53.55023433884199, -113.48873840340869)","1",
"E21031623","MD","MEDICAL","106 AV NW / 107 AV NW","1180","QUEEN MARY PARK",,,,,,,,"2021-05-26T00:00:00.000","16:20:34",,"53.550392612351594","-113.52130973582184","
,  
(53.550392612351594, -113.52130973582184)","1",
"E21031675","MD","MEDICAL","147 ST NW / RIVERBEND RD NW","5080","BRANDER GARDENS","2021-05-26T00:00:00.000","21:32:06","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","23:03:32",,"53.48876888339562","-113.57676277686645","
,  
(53.48876888339562, -113.57676277686645)","1",
"E21031625","AL","ALARMS","No location","5270","LENDRUM PLACE","2021-05-26T00:00:00.000","16:24:34","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","16:32:05",,"53.496341937298666","-113.51987762150634","
,  
(53.496341937298666, -113.51987762150634)","1",
"E21031654","AL","ALARMS","15 AV NW / MILL WOODS RD S NW","6450","MENISA","2021-05-26T00:00:00.000","19:52:42","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","20:05:15",,"53.44501078570277","-113.44277115457146","
,  
(53.44501078570277, -113.44277115457146)","1",
"E21031666","MD","MEDICAL","No location","2511","MAYLIEWAN","2021-05-26T00:00:00.000","21:00:54","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","23:04:18",,"53.61971110414367","-113.45647875627591","
,  
(53.61971110414367, -113.45647875627591)","1",
"E21031535","TA","MOTOR VEHICLE INCIDENT","TERWILLEGAR DR NB NW / 23 AV EB NW","5640","TERWILLEGAR TOWNE","2021-05-26T00:00:00.000","10:59:29","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","12:51:25",,"53.45720889258295","-113.58830671606316","
,  
(53.45720889258295, -113.58830671606316)","1",
"E21031676","MD","MEDICAL","No location","2580","NORTHMOUNT","2021-05-26T00:00:00.000","21:30:56","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","21:57:10",,"53.602691498287165","-113.47907314283495","
,  
(53.602691498287165, -113.47907314283495)","1",
"E21031607","MD","MEDICAL","No location","1090","DOWNTOWN","2021-05-26T00:00:00.000","15:36:02","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","15:44:47",,"53.540949307136216","-113.49329924964277","
,  
(53.540949307136216, -113.49329924964277)","1",
"E21031630","XX","OTHER","No location","4551","GRANVILLE","2021-05-26T00:00:00.000","16:54:10","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","17:00:51",,"53.5107862010296","-113.68889354580156","
,  
(53.5107862010296, -113.68889354580156)","1",
"E21031451","MD","MEDICAL","No location","2400","KILDARE","2021-05-26T00:00:00.000","03:45:26","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","05:30:29",,"53.60146215456219","-113.4494025602788","
,  
(53.60146215456219, -113.4494025602788)","1",
"E21031563","AL","ALARMS","No location","3180","DUNLUCE","2021-05-26T00:00:00.000","12:10:34","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","12:16:58",,"53.62570918984776","-113.52542385741901","
,  
(53.62570918984776, -113.52542385741901)","1",
"E21031567","MD","MEDICAL","118 AV NW / 86 ST NW","1160","PARKDALE","2021-05-26T00:00:00.000","12:54:31","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","14:36:06",,"53.57038767503837","-113.4733071474548","
,  
(53.57038767503837, -113.4733071474548)","1",
"E21031510","XX","OTHER","124 ST NW / 102 AV NW","1150","OLIVER","2021-05-26T00:00:00.000","09:40:57","2021","MAY","05","26","Wednesday","2021-05-26T00:00:00.000","09:59:41",,"53.54302873478377","-113.53589793518819","
,  
(53.54302873478377, -113.53589793518819)","1",
