"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience_group","retention_type","same_school_retention_rate","transfer_rate_within_district","transfer_rate_between_districts","turnover_rate","same_school_numerator","transfer_within_district_numerator","transfer_between_districts_numerator","turnover_numerator","total_number_of_staff"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","ALL","Early Career","Four Year Percentage","37.5","0","0","62.5","3","0","0","5","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","ALL","Early Career","Four Year Percentage","36.4","0","0","63.6","4","0","0","7","11"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","ALL","Experienced","Four Year Percentage","47.3","15.1","6.5","31.2","44","14","6","29","93"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","ALL","Experienced","Four Year Percentage","20","0","40","40","1","0","2","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","ALL","Experienced","Four Year Percentage","48.9","15.9","4.5","30.7","43","14","4","27","88"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","ALL","ALL","Five Year Percentage","42.4","12","7.6","38","39","11","7","35","92"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","ALL","ALL","Five Year Percentage","45.3","12.8","5.8","36","39","11","5","31","86"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","ALL","ALL","Five Year Percentage","0","0","33.3","66.7","0","0","2","4","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","ALL","Early Career","Five Year Percentage","45.5","9.1","9.1","36.4","5","1","1","4","11"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","ALL","Early Career","Five Year Percentage","45.5","9.1","9.1","36.4","5","1","1","4","11"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","ALL","Experienced","Five Year Percentage","0","0","33.3","66.7","0","0","2","4","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","ALL","Experienced","Five Year Percentage","45.3","13.3","5.3","36","34","10","4","27","75"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","ALL","Experienced","Five Year Percentage","42","12.3","7.4","38.3","34","10","6","31","81"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","ALL","One Year Percentage","87.8","6.1","0","6.1","43","3","0","3","49"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","ALL","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","ALL","One Year Percentage","88.2","5.9","0","5.9","45","3","0","3","51"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Early Career","One Year Percentage","100","0","0","0","6","0","0","0","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","Early Career","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Early Career","One Year Percentage","100","0","0","0","4","0","0","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Experienced","One Year Percentage","86.7","6.7","0","6.7","39","3","0","3","45"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Experienced","One Year Percentage","86.7","6.7","0","6.7","39","3","0","3","45"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","ALL","Two Year Percentage","76.9","9.6","0","13.5","40","5","0","7","52"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","ALL","Two Year Percentage","76","10","0","14","38","5","0","7","50"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","ALL","Two Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Early Career","Two Year Percentage","75","0","0","25","3","0","0","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Early Career","Two Year Percentage","83.3","0","0","16.7","5","0","0","1","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","Early Career","Two Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Experienced","Two Year Percentage","76.1","10.9","0","13","35","5","0","6","46"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Experienced","Two Year Percentage","76.1","10.9","0","13","35","5","0","6","46"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","ALL","Three Year Percentage","68.8","10.4","0","20.8","33","5","0","10","48"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","ALL","Three Year Percentage","69.6","10.9","0","19.6","32","5","0","9","46"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","ALL","Three Year Percentage","50","0","0","50","1","0","0","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Early Career","Three Year Percentage","71.4","14.3","0","14.3","5","1","0","1","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","Early Career","Three Year Percentage","50","0","0","50","1","0","0","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Early Career","Three Year Percentage","80","20","0","0","4","1","0","0","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Experienced","Three Year Percentage","68.3","9.8","0","22","28","4","0","9","41"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Experienced","Three Year Percentage","68.3","9.8","0","22","28","4","0","9","41"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","ALL","Four Year Percentage","55.6","8.9","4.4","31.1","25","4","2","14","45"
"2015","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","All Educators","All Educators","Female","Professional","Classroom Teacher","ALL","ALL","One Year Percentage","87.6","4","2.8","5.5","5898","270","191","372","6731"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","ALL","Four Year Percentage","56.8","9.1","4.5","29.5","25","4","2","13","44"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","ALL","Four Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Early Career","Four Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Early Career","Four Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Experienced","Four Year Percentage","59.5","9.5","4.8","26.2","25","4","2","11","42"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Experienced","Four Year Percentage","58.1","9.3","4.7","27.9","25","4","2","12","43"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","Experienced","Four Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","ALL","Five Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","ALL","Five Year Percentage","54.8","4.8","4.8","35.7","23","2","2","15","42"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","ALL","Five Year Percentage","52.3","4.5","4.5","38.6","23","2","2","17","44"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Early Career","Five Year Percentage","57.1","0","0","42.9","4","0","0","3","7"
"2015","0","State of Delaware","0","State of Delaware","White","Male","All Educators","Charter","All Educators","White/Male/Charter School","Professional","Instructional Support","ALL","ALL","Five Year Percentage","0","0","0","100","0","0","0","4","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Early Career","Five Year Percentage","57.1","0","0","42.9","4","0","0","3","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Guidance Counselor","Experienced","Five Year Percentage","54.3","5.7","5.7","34.3","19","2","2","12","35"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Guidance Counselor","Experienced","Five Year Percentage","51.4","5.4","5.4","37.8","19","2","2","14","37"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Guidance Counselor","Experienced","Five Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","ALL","One Year Percentage","75","25","0","0","3","1","0","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","ALL","One Year Percentage","83.3","16.7","0","0","5","1","0","0","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","ALL","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Early Career","One Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Early Career","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","Early Career","One Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","Experienced","One Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Experienced","One Year Percentage","75","25","0","0","3","1","0","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Experienced","One Year Percentage","66.7","33.3","0","0","2","1","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","ALL","Two Year Percentage","71.4","0","0","28.6","5","0","0","2","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","ALL","Two Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","ALL","Two Year Percentage","77.8","0","0","22.2","7","0","0","2","9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","Early Career","Two Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Early Career","Two Year Percentage","75","0","0","25","3","0","0","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Early Career","Two Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","Experienced","Two Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Experienced","Two Year Percentage","75","0","0","25","3","0","0","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Experienced","Two Year Percentage","80","0","0","20","4","0","0","1","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","ALL","Three Year Percentage","60","0","0","40","3","0","0","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","ALL","Three Year Percentage","66.7","0","0","33.3","4","0","0","2","6"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Early Career","Three Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Experienced","Three Year Percentage","75","0","0","25","3","0","0","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","Experienced","Three Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Experienced","Three Year Percentage","80","0","0","20","4","0","0","1","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","ALL","Four Year Percentage","50","0","0","50","4","0","0","4","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","ALL","Four Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","ALL","Four Year Percentage","55.6","0","0","44.4","5","0","0","4","9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Early Career","Four Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Early Career","Four Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Experienced","Four Year Percentage","62.5","0","0","37.5","5","0","0","3","8"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Librarian","Experienced","Four Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Experienced","Four Year Percentage","57.1","0","0","42.9","4","0","0","3","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","ALL","Five Year Percentage","60","0","0","40","3","0","0","2","5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","Charter","All Educators","Female/Charter School","Professional","Classroom Teacher","ALL","ALL","One Year Percentage","79.8","0","6.2","13.9","384","0","30","67","481"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","ALL","Five Year Percentage","60","0","0","40","3","0","0","2","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Early Career","Five Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Early Career","Five Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Librarian","Experienced","Five Year Percentage","75","0","0","25","3","0","0","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Librarian","Experienced","Five Year Percentage","75","0","0","25","3","0","0","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","ALL","One Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","One Year Percentage","81.1","8.1","8.1","2.7","30","3","3","1","37"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","ALL","One Year Percentage","80","7.5","7.5","5","32","3","3","2","40"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Early Career","One Year Percentage","100","0","0","0","7","0","0","0","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Early Career","One Year Percentage","100","0","0","0","5","0","0","0","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","Early Career","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Experienced","One Year Percentage","78.1","9.4","9.4","3.1","25","3","3","1","32"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Experienced","One Year Percentage","75.8","9.1","9.1","6.1","25","3","3","2","33"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","Experienced","One Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","ALL","Two Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","ALL","Two Year Percentage","64.7","17.6","2.9","14.7","22","6","1","5","34"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","Charter","All Educators","Charter School","Professional","Instructional Support","Librarian","ALL","One Year Percentage","100","0","0","0","4","0","0","0","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","Two Year Percentage","66.7","18.2","3","12.1","22","6","1","4","33"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Early Career","Two Year Percentage","75","0","0","25","3","0","0","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Early Career","Two Year Percentage","75","0","0","25","3","0","0","1","4"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","Experienced","Two Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Experienced","Two Year Percentage","65.5","20.7","3.4","10.3","19","6","1","3","29"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Experienced","Two Year Percentage","63.3","20","3.3","13.3","19","6","1","4","30"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","ALL","Three Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","Three Year Percentage","46.9","21.9","9.4","21.9","15","7","3","7","32"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","ALL","Three Year Percentage","45.5","21.2","9.1","24.2","15","7","3","8","33"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Early Career","Three Year Percentage","50","0","0","50","1","0","0","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Early Career","Three Year Percentage","33.3","0","0","66.7","1","0","0","2","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","Early Career","Three Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Experienced","Three Year Percentage","46.7","23.3","10","20","14","7","3","6","30"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Experienced","Three Year Percentage","46.7","23.3","10","20","14","7","3","6","30"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","ALL","Four Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","ALL","Four Year Percentage","41.4","17.2","6.9","34.5","12","5","2","10","29"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","Four Year Percentage","44.4","18.5","7.4","29.6","12","5","2","8","27"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Early Career","Four Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Early Career","Four Year Percentage","40","0","0","60","2","0","0","3","5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Other Instructional Support","Early Career","Four Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Experienced","Four Year Percentage","41.7","20.8","8.3","29.2","10","5","2","7","24"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Experienced","Four Year Percentage","41.7","20.8","8.3","29.2","10","5","2","7","24"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","ALL","Five Year Percentage","34.6","19.2","11.5","34.6","9","5","3","9","26"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","Five Year Percentage","34.6","19.2","11.5","34.6","9","5","3","9","26"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Early Career","Five Year Percentage","50","0","50","0","1","0","1","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Early Career","Five Year Percentage","50","0","50","0","1","0","1","0","2"
