"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","studentschronicallyabsent","students","pctstudentschronicallyabsent","avgdaysenrolled","avgdaysabsent"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","5th Grade","Non-SWD","All Students","Hispanic/Latino/Male/5th Grade/Non-SWD","REPORTED","74","709","10.44","154.37921727395411","6.57085020242915"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","5th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/5th Grade/Students with Disabilities","REPORTED","17","137","12.41","162.77464788732394","8.204225352112676"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Active EL Students","All Students","Hispanic/Latino/Male/6th Grade/Active EL Students","REPORTED","24","133","18.05","150.67857142857142","8.7357142857142858"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Foster Care","All Students","Hispanic/Latino/Male/6th Grade/Foster Care","REDACTED","0",,"0.00","170","0"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Homeless","All Students","Hispanic/Latino/Male/6th Grade/Homeless","REPORTED","7","17","41.18","135.73684210526315","10.842105263157896"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Low-Income","All Students","Hispanic/Latino/Male/6th Grade/Low-Income","REPORTED","80","409","19.56","155.75626423690204","10.025056947608201"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/6th Grade/Non-EL Students","REPORTED","93","746","12.47","158.91805377720871","8.0409731113956457"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/6th Grade/Non-Foster Care","REPORTED","117","878","13.33","157.65217391304347","8.1554347826086957"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/6th Grade/Non-Homeless","REPORTED","110","862","12.76","158.12749445676275","8.0898004434589801"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/6th Grade/Non Low-Income","REPORTED","37","470","7.87","159.4045643153527","6.4356846473029048"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Non-SWD","All Students","Hispanic/Latino/Male/6th Grade/Non-SWD","REPORTED","91","741","12.28","156.77477477477478","7.8339768339768341"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","6th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/6th Grade/Students with Disabilities","REPORTED","26","138","18.84","162.47222222222223","9.8333333333333339"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Active EL Students","All Students","Hispanic/Latino/Male/7th Grade/Active EL Students","REPORTED","29","159","18.24","143.20467836257311","8.7777777777777786"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Foster Care","All Students","Hispanic/Latino/Male/7th Grade/Foster Care","REDACTED",,,,"169","26"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Homeless","All Students","Hispanic/Latino/Male/7th Grade/Homeless","REDACTED",,,,"115.76923076923077","16.307692307692307"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Low-Income","All Students","Hispanic/Latino/Male/7th Grade/Low-Income","REPORTED","90","395","22.78","153.27725118483411","10.177725118483412"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/7th Grade/Non-EL Students","REPORTED","95","696","13.65","161.35195530726256","8.0488826815642458"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/7th Grade/Non-Foster Care","REPORTED","123","854","14.40","157.84085778781039","8.1693002257336342"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/7th Grade/Non-Homeless","REPORTED","121","845","14.32","158.47940503432494","8.0686498855835236"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/7th Grade/Non Low-Income","REPORTED","34","460","7.39","162.00645161290322","6.3849462365591396"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Non-SWD","All Students","Hispanic/Latino/Male/7th Grade/Non-SWD","REPORTED","105","716","14.66","156.83892617449663","7.9140939597315434"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","7th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/7th Grade/Students with Disabilities","REPORTED","19","139","13.67","163.17605633802816","9.6338028169014081"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Active EL Students","All Students","Hispanic/Latino/Male/8th Grade/Active EL Students","REPORTED","27","126","21.43","147.47692307692307","8.4846153846153847"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Homeless","All Students","Hispanic/Latino/Male/8th Grade/Homeless","REPORTED","8","15","53.33","134.64705882352942","16.470588235294116"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Low-Income","All Students","Hispanic/Latino/Male/8th Grade/Low-Income","REPORTED","64","310","20.65","152.5562310030395","10.015197568389057"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/8th Grade/Non-EL Students","REPORTED","82","577","14.21","159.73745819397993","8.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/8th Grade/Non-Foster Care","REPORTED","109","703","15.50","157.54807692307693","8.4972527472527464"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/8th Grade/Non-Homeless","REPORTED","101","688","14.68","158.09563994374122","8.3066104078762315"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/8th Grade/Non Low-Income","REPORTED","45","393","11.45","161.6641604010025","7.2456140350877192"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Non-SWD","All Students","Hispanic/Latino/Male/8th Grade/Non-SWD","REPORTED","88","599","14.69","157.66450567260941","8.2690437601296605"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/8th Grade/Students with Disabilities","REPORTED","21","104","20.19","156.90090090090089","9.7657657657657655"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Active EL Students","All Students","Hispanic/Latino/Male/9th Grade/Active EL Students","REPORTED","82","250","32.80","136.91603053435114","14.198473282442748"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Foster Care","All Students","Hispanic/Latino/Male/9th Grade/Foster Care","REDACTED",,,,"168","43"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Homeless","All Students","Hispanic/Latino/Male/9th Grade/Homeless","REPORTED","13","26","50.00","144.4814814814815","27.851851851851851"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Low-Income","All Students","Hispanic/Latino/Male/9th Grade/Low-Income","REPORTED","123","330","37.27","145.51830985915493","16.802816901408452"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/9th Grade/Non-EL Students","REPORTED","192","686","27.99","149.94801641586866","13.109439124487004"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/9th Grade/Non-Foster Care","REPORTED","273","935","29.20","146.48790322580646","13.366935483870968"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/9th Grade/Non-Homeless","REPORTED","261","910","28.68","146.56625258799173","12.992753623188406"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/9th Grade/Non Low-Income","REPORTED","151","606","24.92","147.06112852664577","11.501567398119123"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-SWD","All Students","Hispanic/Latino/Male/9th Grade/Non-SWD","REPORTED","230","805","28.57","145.76089517078915","12.870435806831567"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/9th Grade/Students with Disabilities","REPORTED","44","131","33.59","150.92361111111111","16.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Active EL Students","All Students","Hispanic/Latino/Male/10th Grade/Active EL Students","REPORTED","48","142","33.80","128.91156462585033","12.394557823129253"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Foster Care","All Students","Hispanic/Latino/Male/10th Grade/Foster Care","REDACTED",,,,"168.5","19.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Homeless","All Students","Hispanic/Latino/Male/10th Grade/Homeless","REDACTED",,,,"142.25","31.583333333333332"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Low-Income","All Students","Hispanic/Latino/Male/10th Grade/Low-Income","REPORTED","65","228","28.51","156.21940928270041","13.388185654008439"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/10th Grade/Non-EL Students","REPORTED","116","579","20.03","160.4070351758794","11.197654941373534"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/10th Grade/Non-Foster Care","REPORTED","163","719","22.67","154.14555256064691","11.412398921832883"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/10th Grade/Non-Homeless","REPORTED","158","710","22.25","154.37978142076503","11.103825136612022"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/10th Grade/Non Low-Income","REPORTED","99","493","20.08","153.23274161735699","10.520710059171599"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-SWD","All Students","Hispanic/Latino/Male/10th Grade/Non-SWD","REPORTED","138","617","22.37","152.36406249999999","10.7640625"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/10th Grade/Students with Disabilities","REPORTED","26","104","25.00","165.38461538461539","15.557692307692308"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Active EL Students","All Students","Hispanic/Latino/Male/11th Grade/Active EL Students","REPORTED","22","77","28.57","146","11.753086419753087"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Foster Care","All Students","Hispanic/Latino/Male/11th Grade/Foster Care","REDACTED",,,,"103.66666666666667","9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Homeless","All Students","Hispanic/Latino/Male/11th Grade/Homeless","REDACTED",,,,"127.15384615384616","16.384615384615383"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Low-Income","All Students","Hispanic/Latino/Male/11th Grade/Low-Income","REPORTED","47","150","31.33","157.56129032258065","14.180645161290322"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/11th Grade/Non-EL Students","REPORTED","93","451","20.62","163.82788671023965","11.81045751633987"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/11th Grade/Non-Foster Care","REPORTED","114","526","21.67","161.47486033519553","11.817504655493483"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/11th Grade/Non-Homeless","REPORTED","109","516","21.12","161.99240986717268","11.688804554079697"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/11th Grade/Non Low-Income","REPORTED","68","378","17.99","162.59999999999999","10.844155844155845"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-SWD","All Students","Hispanic/Latino/Male/11th Grade/Non-SWD","REPORTED","95","456","20.83","161.34557235421167","11.548596112311015"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/11th Grade/Students with Disabilities","REPORTED","20","72","27.78","160","13.324675324675324"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Active EL Students","All Students","Hispanic/Latino/Male/Twelfth/Active EL Students","REPORTED","21","72","29.17","165.20833333333334","14.236111111111111"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Homeless","All Students","Hispanic/Latino/Male/Twelfth/Homeless","REDACTED",,,,"149.92857142857142","17.428571428571427"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Low-Income","All Students","Hispanic/Latino/Male/Twelfth/Low-Income","REPORTED","46","141","32.62","168.22916666666666","17.361111111111111"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-EL Students","All Students","Hispanic/Latino/Male/Twelfth/Non-EL Students","REPORTED","130","435","29.89","165.77752808988765","14.860674157303372"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-Foster Care","All Students","Hispanic/Latino/Male/Twelfth/Non-Foster Care","REPORTED","151","507","29.78","165.69825918762089","14.773694390715667"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-Homeless","All Students","Hispanic/Latino/Male/Twelfth/Non-Homeless","REPORTED","144","494","29.15","166.13717693836978","14.699801192842942"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non Low-Income","All Students","Hispanic/Latino/Male/Twelfth/Non Low-Income","REPORTED","105","366","28.69","164.72117962466487","13.774798927613942"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-SWD","All Students","Hispanic/Latino/Male/Twelfth/Non-SWD","REPORTED","135","467","28.91","165.76582278481013","14.185654008438819"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Students with Disabilities","All Students","Hispanic/Latino/Male/Twelfth/Students with Disabilities","REPORTED","16","40","40.00","164.95348837209303","21.255813953488371"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non-EL Students","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non-EL Students","REDACTED",,,,"115.83333333333333","8.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non-Foster Care","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non-Foster Care","REDACTED",,,,"115.83333333333333","8.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non-Homeless","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non-Homeless","REDACTED",,,,"115.83333333333333","8.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non Low-Income","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non Low-Income","REDACTED",,,,"115.83333333333333","8.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non-SWD","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non-SWD","REDACTED",,,,"41.333333333333336","4.333333333333333"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Students with Disabilities","All Students","Hispanic/Latino/Male/Birth to 2 Years/Students with Disabilities","REDACTED",,,,"140.66666666666666","9.8888888888888893"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Active EL Students","All Students","Hispanic/Latino/Male/Kindergarten/Active EL Students","REPORTED","81","646","12.54","151.71794871794873","7.9387464387464384"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Homeless","All Students","Hispanic/Latino/Male/Kindergarten/Homeless","REPORTED","20","27","74.07","120.84375","17.03125"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Low-Income","All Students","Hispanic/Latino/Male/Kindergarten/Low-Income","REPORTED","124","591","20.98","148.41975308641975","9.6327160493827169"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non-EL Students","All Students","Hispanic/Latino/Male/Kindergarten/Non-EL Students","REPORTED","84","382","21.99","144.87745098039215","9.5122549019607838"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non-Foster Care","All Students","Hispanic/Latino/Male/Kindergarten/Non-Foster Care","REPORTED","165","1027","16.07","149.14878268710549","8.5175834084761046"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non-Homeless","All Students","Hispanic/Latino/Male/Kindergarten/Non-Homeless","REPORTED","145","1001","14.49","150.04545454545453","8.2643784786641934"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non Low-Income","All Students","Hispanic/Latino/Male/Kindergarten/Non Low-Income","REPORTED","41","437","9.38","150.30303030303031","6.9523809523809526"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non-SWD","All Students","Hispanic/Latino/Male/Kindergarten/Non-SWD","REPORTED","133","910","14.62","148.82077393075357","8.2484725050916499"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Students with Disabilities","All Students","Hispanic/Latino/Male/Kindergarten/Students with Disabilities","REPORTED","32","118","27.12","152.140625","10.578125"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Active EL Students","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Active EL Students","REDACTED","0",,"0.00","133","2.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Homeless","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Homeless","REDACTED",,,,"156.5","15"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Low-Income","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Low-Income","REPORTED","29","112","25.89","145.23728813559322","10.813559322033898"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non-EL Students","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non-EL Students","REPORTED","44","176","25.00","149.34426229508196","11.415300546448087"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non-Foster Care","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non-Foster Care","REPORTED","44","178","24.72","149.16756756756757","11.31891891891892"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non-Homeless","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non-Homeless","REPORTED","42","174","24.14","149.00552486187846","11.237569060773481"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non Low-Income","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non Low-Income","REPORTED","15","66","22.73","156.08955223880596","12.208955223880597"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non-SWD","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non-SWD","REPORTED","23","90","25.56","147.45652173913044","11.369565217391305"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Students with Disabilities","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Students with Disabilities","REPORTED","21","88","23.86","150.86021505376345","11.268817204301076"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Low-Income","All Students","Hispanic/Latino/Male/Early Childhood/Low-Income","REPORTED","9","22","40.91","133.72","15.48"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non-EL Students","All Students","Hispanic/Latino/Male/Early Childhood/Non-EL Students","REPORTED","30","90","33.33","128.58510638297872","12.25531914893617"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non-Foster Care","All Students","Hispanic/Latino/Male/Early Childhood/Non-Foster Care","REPORTED","30","90","33.33","128.58510638297872","12.25531914893617"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non-Homeless","All Students","Hispanic/Latino/Male/Early Childhood/Non-Homeless","REPORTED","30","90","33.33","128.58510638297872","12.25531914893617"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non Low-Income","All Students","Hispanic/Latino/Male/Early Childhood/Non Low-Income","REPORTED","21","68","30.88","126.72463768115942","11.086956521739131"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non-SWD","All Students","Hispanic/Latino/Male/Early Childhood/Non-SWD","REPORTED","9","27","33.33","113.14285714285714","12.964285714285714"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Students with Disabilities","All Students","Hispanic/Latino/Male/Early Childhood/Students with Disabilities","REPORTED","21","63","33.33","135.13636363636363","11.954545454545455"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","1st Grade","All Students","All Students","Native American/1st Grade","REDACTED",,"38",,"154.39024390243901","7.024390243902439"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","2nd Grade","All Students","All Students","Native American/2nd Grade","REDACTED",,"43",,"156.37777777777777","8.0444444444444443"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","3rd Grade","All Students","All Students","Native American/3rd Grade","REDACTED",,"41",,"167.36585365853659","9.6585365853658534"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","4th Grade","All Students","All Students","Native American/4th Grade","REDACTED",,"52",,"145.58490566037736","7.7547169811320753"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","5th Grade","All Students","All Students","Native American/5th Grade","REDACTED",,"45",,"158.82608695652175","7.2608695652173916"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","6th Grade","All Students","All Students","Native American/6th Grade","REDACTED",,"53",,"166.83018867924528","10.30188679245283"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","7th Grade","All Students","All Students","Native American/7th Grade","REDACTED",,"57",,"150.77966101694915","10.627118644067796"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","8th Grade","All Students","All Students","Native American/8th Grade","REPORTED","6","41","14.63","158.32558139534885","8.7674418604651159"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","9th Grade","All Students","All Students","Native American/9th Grade","REPORTED","14","49","28.57","144","12.411764705882353"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","10th Grade","All Students","All Students","Native American/10th Grade","REDACTED",,"34",,"161.41176470588235","11"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","11th Grade","All Students","All Students","Native American/11th Grade","REDACTED",,"42",,"159.6046511627907","10.930232558139535"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","Twelfth","All Students","All Students","Native American/Twelfth","REDACTED",,"34",,"173.44117647058823","18.705882352941178"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","REPORTED","107","577","18.54","157.16722972972974","9.878378378378379"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","Kindergarten","All Students","All Students","Native American/Kindergarten","REDACTED",,"41",,"161.3095238095238","7.0238095238095237"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Active EL Students","All Students","Native American/Female/1st Grade/Active EL Students","REDACTED","0",,"0.00","168","8"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Low-Income","All Students","Native American/Female/1st Grade/Low-Income","REDACTED","0",,"0.00","147.71428571428572","5"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non-EL Students","All Students","Native American/Female/1st Grade/Non-EL Students","REDACTED",,"18",,"162.42105263157896","7.2631578947368425"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non-Foster Care","All Students","Native American/Female/1st Grade/Non-Foster Care","REDACTED",,"19",,"162.69999999999999","7.2999999999999998"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non-Homeless","All Students","Native American/Female/1st Grade/Non-Homeless","REDACTED",,"19",,"162.69999999999999","7.2999999999999998"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non Low-Income","All Students","Native American/Female/1st Grade/Non Low-Income","REDACTED",,,,"170.76923076923077","8.5384615384615383"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non-SWD","All Students","Native American/Female/1st Grade/Non-SWD","REDACTED",,"16",,"161.8235294117647","7.2941176470588234"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Students with Disabilities","All Students","Native American/Female/1st Grade/Students with Disabilities","REDACTED","0",,"0.00","167.66666666666666","7.333333333333333"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Active EL Students","All Students","Native American/Female/2nd Grade/Active EL Students","REDACTED","0",,"0.00","164.5","7"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Low-Income","All Students","Native American/Female/2nd Grade/Low-Income","REDACTED",,,,"146.11111111111111","8"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non-EL Students","All Students","Native American/Female/2nd Grade/Non-EL Students","REDACTED",,"18",,"157.10526315789474","7"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non-Foster Care","All Students","Native American/Female/2nd Grade/Non-Foster Care","REDACTED",,"20",,"157.8095238095238","7"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non-Homeless","All Students","Native American/Female/2nd Grade/Non-Homeless","REDACTED",,"20",,"157.8095238095238","7"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non Low-Income","All Students","Native American/Female/2nd Grade/Non Low-Income","REDACTED","0",,"0.00","166.58333333333334","6.25"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non-SWD","All Students","Native American/Female/2nd Grade/Non-SWD","REPORTED","0","15","0.00","169.59999999999999","6.333333333333333"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Students with Disabilities","All Students","Native American/Female/2nd Grade/Students with Disabilities","REDACTED",,,,"128.33333333333334","8.6666666666666661"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Active EL Students","All Students","Native American/Female/3rd Grade/Active EL Students","REDACTED","0",,"0.00","96","1"
