"company_name","sbfcertnum","contact_name","address_1","address_2","city","state","zip","tel","fax","website","email","wholesale","retail","manufacturing","service","construction","architecture_and_engineering_services","small_business","job_description","naicscode1","naicscode2","naicscode3","naicscode4","naicscode5","naicscode6","naicscode7","naicscode8","naicscode9","naicscode10","naicscode11","naicscode12","naicscode13","naicscode14","naicscode15","naicscode16","naicscode17","naicscode18","naicscode19","naicscode20","naicscode21","naicscode22","naicscode23","naicscode24","naicscode25","naicscode26","naicscode27","naicscode28","naicscode29","naicscode30","naicscode31","naicscode32","naicscode33","naicscode34","naicscode35","naicscode36","naicscode37","naicscode38","naics_code_39","naicscode40","geocoded_location"
"Data Management Internationale","SBF20031338","Carol Swezey","55 Lukens Drive",,"New Castle","DE","19720","3026561151","3026561169","http://www.dmi-inc.com","carolswezey@dmi-inc.com",,,,"YES",,,,"DMI provides documents management products and services such as document scanning, record storage, confidential document destruction, data entry, microfilm and microfiche services and a cloud document management system called WebDocs. We help organizations better manage, access and secure their critical business documents.","518210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55 Lukens Drive
New Castle, DE 19720
(39.687736, -75.550107)"
"D by D Printing LLC DBA Delaware Sign Shop","SBF21071503","Kelly Ann Connell","5083 North DuPont Highway, Suite A & B",,"Dover","DE","19901","3026593373",,"http://www.delawaresignshop.com","denny@delawaresignshop.com",,,"YES","YES",,,"YES","Screen printing, embroidery, digital printing of tees, shirts, bags, hats, etc.Signs (banners, yard signs, decals); Promotional items; Graphic arts services.","339920","323111","424310","423990","423440","541430","453220","541850","424120","314999","323113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5083 North DuPont Highway, Suite A & B
Dover, DE 19901
(39.218953, -75.574453)"
"DCC Design Group, LLC","SBF18101229","Nicole Cocolin","2 Mill Road, Suite 103",,"Wilmington","DE","19806","3027772100",,"http://www.dccdesigngroup.com","n.cocolin@dccdesigngroup.com",,,,"YES",,,"YES","DCC is an interior design firm specializing in the planning and design of healthcare and corproate environments. Design is for safety, health, practical function, and to meet an organization's objective and brand. Services range from interior design, furniture specifications/standardization, planning and visioning, to interior design master plans that develop finish standards, encouraging consistency in experience and flow for organizations.Owner is Council for Interior Design Qualified (NCIDQ).","541410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2 Mill Road, Suite 103
Wilmington, DE 19806
(39.763227, -75.557985)"
"D&D Supply, LLC","SBF21091519","Diana Duffy","135 Hay Road",,"Edgemoor","DE","19809","3029903130","3027653700","http://www.danddsupply.com","diana@danddsupply.com","YES",,,,,,"YES","D&D Supply has wholsale products and materials to include:Mulches: Hardwood, Leaf Mulch,IPEMA Cert. Playground,Walnut Dyed, Black DyedSoils: Screened Topsoil, Leaf Compost, Fill DirtStone: 2A Modified, 2B Clean, Stone Dust, Pea Gravel, Rip Rap 3-6, River Hack 3A, River Jack 1-3, River Jack 3-5, Red Chip 3A, CR-SSand: Concrete Sand, Gray Poly Sand, Beige Poly SandBelgium Block: Regular/Reg. Black, Jumbo/Jumbo BlackMisc: Straw Bales, Spikes, Separation Fabric, Weed Fabric, Bio, Retention Mix, Dumpster Rental, Hardscape Supplies, PaversPaver Accessories, Patio Material","423390","423930","424990","238910","238990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135 Hay Road
Edgemoor, DE 19809
(39.748212, -75.505057)"
"Deafinitions & Interpreting, LLC","DE22024002","Pamela D'Occhio","1148 Pulaski Highway","Suite 236","Bear","DE","19701","3025637714","3023388050","http://www.deafinterpreting.com","info@deafinterpreting.com",,,,"YES",,,"YES","Deafinitions & Interpreting, LLC st.rives to bridge the gap in communication between the Deaf, DeafBlind and Hard of Hearing communites. D&L LLC offers accurate and affordable interpreting services through experienced, certified and qualified professionals. Ame1;can Sign Language and Spoken Language interpreters are dispatched onsite and remotely to provide equal access to communication for those who are Deaf, Hard of Hearing, Deat'Blind and those who arc ESL users. Deafinitions & Interpreting, LLC manages a 95�/o female/5�/o male pool of over 60 interpreters dispatched to assignments in the community to facilitate commucation.","541930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1148 Pulaski Highway
Bear, DE 19701
(39.630625, -75.663714)"
"DE Catering Inc dba SHERM'S Catering","DE21043792","Michael Porter","913 Brandywine Blvd",,"Wilmington","DE","19809","3026077200","8669668880","http://www.shermscatering.com","sherm@shermscatering.com",,"YES",,"YES",,,"YES","Full service and catering company offering lunch, dinner, and special events. Managing caf�s and special event facilities. Provides retail food for events. Provides servers and bartenders for events. Events are of all sizes from small to over 4,000 attendees. Catering food choices includes healthy meals including vegan and special requests. Services include contracted annual customer needs, caf�s, galas, and as one-time events.","722320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","913 Brandywine Blvd
Wilmington, DE 19809
(39.766806, -75.499604)"
"Deductiv, Inc.","SBF20051368","Joseph Murray","1148 Pulaski Highway, Suite 225",,"Bear","DE","19701","3025880340",,"http://www.deductiv.net/","contact@deductiv.net",,,,"YES",,,,,"541519","518210","541511","541618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1148 Pulaski Highway, Suite 225
Bear, DE 19701
(39.630625, -75.663714)"
"Deez Creationz LLC","SBF21041472","Dasianee Foster","127 Tidbury Crossing",,"Camden","DE","19934","3026708178",,"http://www.deezcreationz.info","deefoster@deezcreationz.info",,"YES",,,,,"YES","Handmade Gifts, Custom T-shirts, Custom Stainless Steel Tumblers, Keychains, Phone Accessories, Memorial Gifts, Birthday Gifts, Anniversary Gifts, Staff Appreciation Gifts, Gifts for all occassions.Craft Classes, Team Building Classes, One-on-One Classes, Craft Coaching, Creativity.","454390","454110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127 Tidbury Crossing
Camden, DE 19934
(39.097412, -75.551183)"
"Delaware Green Mattress Disassembling & Recycling","DE20063549","Tanya Whye","PO Box 622",,"Claymont","DE","19703","3022752619",,"http://www.Dgreenmdr.com","dgreenmdr@gmail.com",,,"YES","YES",,,"YES","Delaware Green Matress Disassembling and Recycling, LLC service collects used matresses and boxsprings to dismantle them and sell the commodities to manufacturers for product process of new products.DE Green MDR is based on recycling and reusing mattress materials in way that generates revenue, reduces environmental impact, and employs first offenders in Delaware. Tanya was inspired to create the business model while earning her MBA degree Environmental Stewardship at Wilmington University. The mattress & box spring is 95% recyclable. � The average American replaces their used mattress & box spring about every 9 years. � The hospitality industry replaces their used mattresses & box springs about every 7years. � The Consumer Products Safety Commission addressed 7 primary chemicals uses in the mattress. (Boric Acid & Formaldehyde) � According to the International Sleep Products Association (ISPA) about 40 million mattresses & box springs are purchased in the USA each year and 30 million mattresses & box springs are sent to landfills across the nation each year. � When used mattresses & box springs are included in land filling, chemicals are absorbed in the ground water, which enters into our drinking water and food supply. � The recycling & reuse industry is a significant contributor to the United States economy providing a significant amount of jobs. Creating jobs for disenfranchised and first offenders of men and women in Delaware to regain their purpose in society. DE Green MDR programs promote sustainability for a cleaner, greener environment. It�s essential that we learn to recycle everything back into new products. Waste reduction is an important step in promoting a cleaner, greener future for generations to come.","423930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Delaware IT Institute, Inc.","SBF20051373","Amanda Alli","260 Chapman Road","Suite 104A","Newark","DE","19702","3023685656",,"http://www.deitinstitute.com","apokhan@deitinstitute.com",,,,"YES",,,"YES","The Delaware IT Institute, Inc. is a private trade school approved by the State of Delaware Department of Education, a provider for Department of Labor as well as a business partner and training site for Autism Delaware. We offer a wide range of programs from Information Technology, Project Management and Entrepreneurship. We are dedicated to helping individuals enhance their career by way of effective education and training. We provide our students with their choice of customized private training programs, convenient scheduling options, flexible delivery formats and continuous learning to accerlerate their success.","611420","611430","611710","611691","611519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260 Chapman Road
Newark, DE 19702
(39.668077, -75.673683)"
"Delmarva Aquatic and Wetland Services, LLC","SBF19101319","Heather Shotzberger","120 Log Yard Lane",,"Townsend","DE","19734","3023761709",,,"hshotzberger@verizon.net",,,,,,"YES",,,"541620","541330","112511","112519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120 Log Yard Lane
Townsend, DE 19734
(39.378493, -75.736293)"
"Delmarva Community Consultant Services LLC","SBF20121435","Joanne Wescott","10930 Concord Road",,"Seaford","DE","19973","3026284690",,"http://www.delmarvaccs.com","jwescott@delmarvaccs.com",,,,"YES",,,"YES","Organizational leadership, sharing my experiences and knowledge in business of healthcare and professional development. Offer strong foundation in care coordination and utilization management, organizational development, mentorship and coaching in CMS regulations & compliance. Provide non-medical transportation, notary and educational instruction.KEYWORDS: Small Business Healthcare, Consultant, Analyst, Case Management Specialist.","813920","485991","541199","611430","621999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10930 Concord Road
Seaford, DE 19973
(38.635901, -75.548995)"
"DelVideo Productions","SBF20031343","Kristen Melendez","P.O. Box 224",,"Smyrna","DE","19977","3022234049",,"http://www.delvideo.com","info@delvideo.com",,,,"YES",,,"YES","DelVideo Productions is a full-service bi-lingual video production firm that aims to capture the client's vision. We manage the project from inception to delivery and use the latest software to transform recorded video, and existing media into a final product that will convey your message to the intended audience. Our services include: pre-production planning, video recording, post-production, media digitization, transcoding, translation, captioning, graphic design and animation.","512110","512120","512191","512199","512240","541430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Denson Mitchell Photography","SBF20011329","Brenda Denson-Mitchell","4023 Kennett Pike","Suite 128","Wilmington","DE","19807","3023146213",,"http://www.densonmitchellphotography@zenfolio.com","brenda@densonmitchellphotography.com",,,,"YES",,,"YES","Photography services include: Social and Professional Events/Church Events/Commercial Products/Real Estate Photography/ Personal and Family Portraits/Weddings/ Photo Editing and Restoration.","541921","541922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4023 Kennett Pike
Wilmington, DE 19807
(39.780714, -75.599616)"
"Deny Howeth Photography","SBF21091517","Denise Howeth","17228 Ridge Line Drive",,"Lewes","DE","29958","7023396132",,"http://www.denyhoweth.com","denyhoweth@gmail.com",,,,"YES",,,"YES","Deny Howeth Photography is a full service photography studio offering portraits including head shots, personal branding, family, student, high school senior and elegant empowering portraits in studio and on location. Family stories for albums, wall art, magazines, books and heirloom memories. Photography for corporations, real estate, restaurants, small businesses and startup entrepreneurs. Event coverage, food and beverage photography, product photography. Editorial work for magazines, newspapers and websites. Advertising and marketing concepts. Stock photography of area beaches and scenes including animals. KEYWORDS: Lewes, Rehoboth, Georgetown, Delaware photographer, marketing, beach portraits, studio portraits, senior, family, editorial, images, advertising, head shots, real estate, magazine, photo, publication, product, photo studio, location photographer, photo gallery, restaurant, business, digital, personal brand, event phototography content creation, website, social media.","541922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17228 Ridge Line Drive
Lewes, DE 29958
(38.751418, -75.224685)"
"Dependable Construction of Delaware","SBF21111533","William Holley","300 Cornell Drive, Suite A-2",,"Wilmington","DE","19801","3024219152","3024219494",,"dcod900@yahoo.com",,,,,"YES",,"YES","Demolition ServicesKEYWORDS: Residential, Commercial, Industrial Service,Building Demolition, Wall and Structure Tear Downs, Parking Lot Demolition, Driveway and Roadway Demolition, Bobcat Work, All Types of Rigging, Complete Takedowns, Institutional Facilities, Hospitals, Sports Complexes, School Demolition","238910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300 Cornell Drive, Suite A-2
Wilmington, DE 19801
(39.714502, -75.552949)"
"Derricka Lewis dba Precious Moments Childcare","SBF18061195","Derricka Lewis",,"33 Coachlight Ct.","New Castle,","DE","19720","3023123248","3023260313",,"preciousmomentsde@yahoo.com",,,,"YES",,,"YES","Precious Moments Childcare (PMCC) is a daycare that provides childcare services to families. Precious Moments Childcare promotes social and emotional compentence in young children while incorporating religious values and common courtesy. PMCC provides children with three meals a day and snacks in between.","624410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","
New Castle,, DE 19720
(39.6657, -75.599195)"
"Desmond A. Baker & Associates LLC","DE21043795","Desmond Baker","2012 Baynard Boulevard",,"Wilmington","DE","19802","3025841383","3024219140","http://www.dabakerllc.com","dabaker01@comcast.net",,,,,,"YES","YES","Desmond A. Baker & Associates (DAB) provides a range of services for Mechanical, Electrical, Plumbing and Fire Protection engineering needs, and is well versed in the delivery of energy efficiency and sustainability designs. The firm has been responsible for numerous design initiatives and key projects throughout the mid-Atlantic region. Our engineering team execute on all phases of projects from concept through post construction, to ensure quality outcomes and complete client satisfaction.� Value Engineering� Sustainable Building Design� Prime Consulting-MEP & FP� Construction Observation Services� Design -Build MEP Services� Feasibility Studies� Existing Condition Surveys� Energy Analysis/Audits-LEED and CEM.� Life Cycle Cost Analysis� Codes and Permitting Review and Assistance� LEED Certification","541330","541310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2012 Baynard Boulevard
Wilmington, DE 19802
(39.757099, -75.545029)"
"Desserts By Dana","SBF22061590","Dana Herbert","1212 Capitol Trail",,"Newark","DE","19711","3027215798",,"http://www.dessertsbydana.com","chef.herbert@dessertsbydana.com",,"YES",,,,,"YES","Desserts By Dana provides cakes, pastries, and desserts for all events. Desserts By Dana delivers superior quality desserts and confections for corporate and social events, institutions, catering companies and individual clients. Led by Chef Dana, winner of TLC's Cake Boss: Next Great Baker.Desserts By Dana produces cakes, cupcakes, cheesecakes, fruit tarts, french macarons, cookies, cakepops, mini pastries, mini desserts, individual desserts. Desserts By Dana is able to produce thousands of desserts and mini pastries.","722515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1212 Capitol Trail
Newark, DE 19711
(39.697103, -75.71142)"
"DEW Softech, Inc","SBF20101418","Christie Merigala","200 Biddle Avenue","Suite 212","Newark","DE","19702","3029186030","8773399566","http://www.dewsoftech.com","sam.merigala@dewsoftech.com",,,,"YES",,,"YES","DEW Softech, Inc is a Global IT consulting firm specializing in staff augmentation/staff selection, solution development, solution outsourcing, and software development. Dew Softech, Inc assists our clients in defining, evaluating, selecting, and implementing solutions that advance the goal and objectives of their company, creating a competitive advantage. Dew Softech, Inc strives to provide consulting and full-time placement candidates that meet the budget requirements of our customers. DEW Softech, Inc is willing to work with each customer in terms of providing a pricing plan that is competitive with prevailing market rates. Dew Softech network can help you widen your reach and accelerate the process of sourcing the right candidates. Skills to do the job, motivation, and a fit for your work environment are critical to success. We know how to screen and assess a person's hard and soft skills enabling you to select the best match at the best hourly rates or right compensation level in the fastest possible timeframe. Our goal is to provide a set of qualified candidates within 48 hours of our customer's request. Many requests are filled within 24 hours of receipt. Dew Softech, Inc can provide this type of response by leveraging our large internal consulting team and our worldwide network of business partners. Give us the opportunity to fulfill your IT consulting workforce needs, and we will work hard to exceed your expectations.","541511","541512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200 Biddle Avenue
Newark, DE 19702
(39.603097, -75.7553)"
"Dietary Directions, Inc","SBF20081410","Irene Soucy MS RD LDN","7 Augustine Boulevard",,"Middletown","DE","19709","3027530560","8006514099","http://www.dietarydirectionsinc.com","Irene@dietarydirectionsinc.com",,,,"YES",,,"YES","Registered Dietician, Licensed Dietitian Nutritionist, Master of Science Nutrition, Bachelor of Science Nutrition; Board Certified Specialist in Gerontological Nutrition; Fellow of the Academy of nutrition and Dietetics; Nutrition Assessment, Menu Analysis, Medical Nutrition Therapy, Nutrition Intervention including Nutrition Counseling, Individual and Group Nutrition Education; Technical Assistance and Oversight of Nutrition programs.","621399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7 Augustine Boulevard
Middletown, DE 19709
(39.508334, -75.631228)"
"Dimensional Products, Inc.","SBF19061304","Cathy Wolfson","2601 Emory Road","Bldg. #7","Finksburg","MD","21048","4108618654","4108618655","https://dpihighwaysystems.com","cwolfson@dpihighwaysystems.com","YES",,,,,,"YES","Crash attenuators, Truck and Trailer Mount Attenuators, Guardrail end treatments, Arrow boards, Message boards, Traffic cones, Drums, Channelizers, Delineators, Portable Rumble Strips, Warning Lights, ADA and Pedestrian safety devices, Barricades Personal Protection Equipment (PPE).","423390","532412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2601 Emory Road
Finksburg, MD 21048
(39.500464, -76.881191)"
"Dimurian, LLC","SBF19011236","Ana Llinas Gonzalez","24A Trolley Square","Suite 125","Wilmington","DE","19806","2673989670",,,"allinas@dimurian.com","YES",,,,"YES",,"YES","Dimurian provides Construction Materials and Equipment and supplies to professional commercial service and Construction industries. Materials include: cement, stone, sand, brick, pipe of various sizes, conduit, electrical parts, PVC, and iron. Services include ordering, inspection of products, return and exchange of unacceptable products, and economy review.","423510","423720","423320","423610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24A Trolley Square
Wilmington, DE 19806
(39.757756, -75.561349)"
"Dineste Transportation Group LLC dba Dineste","SBF21041478","Darlene Murray","80 Old Creek Drive",,"Clayton","DE","19938","9174424776",,"http://www.dineste.com","dvm@dinestetransportationgroup.com",,,,"YES",,,"YES","Dineste Transportation Group, known as Dineste is a young woman-owned Delaware based network of high-tech solutions designed specifically for the transportation industry. Our services include moving people and products; by means of logistics and scheduling for passenger non-emergency healthcare, before-school and after-school, daycare and senior transportation services. Other transportation services (Dineste mobile grocery, food & meal delivery, passenger ride & charter service, housecallMD, errands and product delivery).","485991","485310","485320","485410","485999","722330","492210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80 Old Creek Drive
Clayton, DE 19938
(39.274418, -75.626488)"
"Directory Wizards, Inc.","DE21093882","Stephanie Nichols","P.O. Box 165",,"Odessa","DE","19730","3024828004",,"http://www.dirwiz.com","sales@dirwiz.com","YES",,,,,,"YES","Seller of software:DIRECTIFY - gives the end user the ability to update their directory information (telephone number, office location, etc.) using their browser.UNITYSYNC - is a centralized service that synchronizes data between email directories and databases providing a unified view in your mail client address books.EMPASS - is an enterprise password synchronization tool with full encryption support for safety.","511210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Diverse Agile Solutions, LLC","SBF19021246","Jerome Brown","307 Sir Paul's Place",,"Bel Air","MD","21014","4107132545",,"http://www.diverseagilesolutions.com","jbrown@diverseagilesolutions.com",,,,"YES",,,"YES","Diverse Agile Solutions, LLC (DAS) specializes in delivering Information Technology solutions. We offer Program/Project Management, Agile Coaching/Transformation, Web/Desktop Software Development, Dev Ops and Help Desk Support. PMI Agile Certified, PMP Certified, Certified Scrum Master/Developer/Product Owner, and Information and Technology Consulting.","541512","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","307 Sir Paul's Place
Bel Air, MD 21014
(39.55233, -76.378961)"
"Diverse Supply Solutions, LLC","DE21093895","Kathleen Gorman","35486 Bayview Lane",,"Millsboro","DE","19966","2155888300",,"http://www.DiversesupplySolutions.net","kathy@diversesupplysolutions.net","YES",,,"YES",,,"YES","DSS is a national master distributor of tools, supplies and materials focusing on those who are in or serve the Electric Utility, Construction, Arborist, and Commercial Landscaping industries. A sampling of the tools and supplies we offer are:Power driven & hydraulic hand tools; Chain saws; Hand tools; Shovels, rakes, pitch forks, slings, impact wrenches, chain hoists, digging bars, bolt cutters; Gas powered tools, generators, air compressors; Files; Blades; Spill kits; Blowers, trimmers, pruning poles, climbing rope, throw lines, chain saw chaps; Hoseassemblies, crimping tools, insulated hand tools & poles; Battery operated saws, blowers, trimmers, Z turning mowers; Loaders & attachments; Herbicides; Traffic control products, road signs, sign stands, traffic cones, stop/slow paddles, highway signs; Automotive fleet fluids, diesel exhaust fluid, anti-freeze, lubricants; First Aid Kits & replenishments, face masks, face shields; Corporate apparel & workwear, t-shirts, jackets, golf shirts, pants, coveralls, caps; Promotional products, golf towels, mugs, umbrellas; PPE, safetyvests, hard hats, work gloves, safety glasses, hearing protection, FR clothing, harnesses; Footwear, work shoes, climbing boots,over shoes; Turn key tent cities, & disaster support, cots, linens, portable showers, laundry, latrines, lighting, generators, catering.In addition to products, DSS also offers a Lodging Management Program and a Small Parcel Cost Reduction Program.","423610","423710","423830","423990","424330","541890","424120","423120","424130","424340","424720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35486 Bayview Lane
Millsboro, DE 19966
(38.633664, -75.131533)"
"Diversity Marketing and Communications","SBF22081604","Susan Cohen","28 Washington Street","Suite 103","East Orange","NJ","07017","9733770300","9733773090","http://www.diversitymc.com","laura.febbi@diversitymc.com",,,,"YES",,,"YES","Diversity Marketing and Communications applies the principles of behavioral science to move target audiences from awareness to engagement. Leveraging best practices in plain writing, accessibility, and cultural competency, we build outreach campaigns that yield meaningful and measurable results, particularly among underserved communities who may not readily connect with traditional communications tactics. We are competitive with larger metropolitan agencies, yet maintain an entrepreneurial spirit, personal touch, and heartfelt passion for every project. An SBA-certified, Economically Disadvantaged Woman-Owned Small Business (EDWOSB) on the GSA Professional Services Schedule, Diversity holds WBE and DBE designations in multiple states.KEYWORDS: outreach, engagement, social media, graphic design, writing and editing, integrated marketing, Section 508, advertising, public relations, events","541613","541810","541820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28 Washington Street
East Orange, NJ 07017
(40.768811, -74.218859)"
"Divine Imaging LLC","SBF20021335","Valerie Reilly","624 Cicada Lane",,"Milford","DE","19963","3022496611",,"http://www.simplydivinede.com","hello@SimplyDivineDE.com",,,,"YES",,,"YES","Professional Graphic Design services with a primary focus in print design, typesetting (booklets & books), form documentation, presentations, infographics, and designing for print marketing and distribution. Designing focused on the niche markets of schools (public & Private), healthcare, hospitality, and local, state & federal government.Start-up company brand development and brand management are also services offered, which include but are not limited to logo designExperienced print broker with relationships with print vendors. Setting up for print ready files.Product focus on booklets and catalogs, brochures, postcards, (direct Mail & EDDM), rack cards, flyer, stationery ( business cards, greeting cards, invitations, letterheads, envelopes, etc.), calendars, posters, bookmarks, door hangers, stickers, notepads, presentation folders, tickets, large format ( signs, billboards, retractable banners, banners).","541430","323111","541860","323120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","624 Cicada Lane
Milford, DE 19963
(38.963409, -75.433296)"
"DL Metal Design LLC","SBF20071401","David Lopez","462 Front Street",,"Hellertown","PA","18055","2157013988",,"http://www.dlmetaldesign.com","blopez@dlmetaldesign.com",,,"YES",,,,"YES","DL Metal Design specializes in fabrication of miscellaneous, ornamental and light structural metal projects. DLM has strong capabilities with all types of metals and glass. We focus on product quality, high level project coordination, and superior customer service.","236220","236210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","462 Front Street
Hellertown, PA 18055
(40.577866, -75.342538)"
"Doc's Medical LLC","SBF20011332","Marvin Nunez","25 Dynasty Drive",,"Bear","DE","19701","3024508671",,"http://www.docsmedicalsupplies.com","docsmedicalsupplies@gmail.com","YES",,,,,,"YES","Doc�s Medical LLC provides a wide range of medical supplies, office supplies, office furniture, and sanitary supplies. We partner with reputable manufacturers to provide quality products. Doc�s Medical offers the following goods: Advance wound care products, scrubs, protective apparel, protective covers, lab coats, glove liners, bandage gauze, tape orthopedics needles and syringes, instrument and sterilization, specialty gloves, surgical gloves, sterilization containers, surgical nursing supplies/patient care, applicators & swabs, cotton balls, Co2 absorbents, SafeAwake smoke alarm, post-op kit, first aid kits surgical blades and sutures, bladder control pads, brief and diaper tables, weights, Drypads, CPAP therapy supplies, feminine hygiene, odor eliminators, bathing supplies, foot stools, Knockdown bath benches, mobility aids, Underpads, Sharps containers, cleaners, vascular access supplies, blood pressure machines, ECG machines, manual blood pressure machine, thermometers, ultrasounds, paraffin baths, positioners, wheelchairs, walkers, ophthalmoscopes, glucose testing, durable medical equipment (DME), cushions, underwear & pads, wipes & cloths, adult and pediatric resuscitator masks, folder, suctioning supplies, Tracheostomy care & accessories, organizers, writing supplies, paper, shipping supplies, desk, chairs, floor mats, file cabinets, shelving, isolation station.","339112","339113","334516","322291","333314","334510","334519","423210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25 Dynasty Drive
Bear, DE 19701
(39.580271, -75.730928)"
"Donaldson Electric, Inc.","DE21053817","Kimberly Donaldson","124 Middleboro Road, Suite A",,"Wilmington","DE","19804","3026607534","3026607542","http://www.donaldson-electric.com","kim@donaldson-electric.com",,,,,"YES",,"YES","Donaldson Electric Inc. offers an array of electrical services for commercial, industrial and residential projects of any size and scope. Services include: electrical service and maintenance, lighting design and installation, primary power, power distribution, fire alarm systems, generators, UPS and transformers, site utilities, bucket truck services, BAS controls and conveyor system controls. Our commercial and industrial customers include schools, banks and processing centers, refineries, power plants, airports, chemical facilities, retail stores and manufacturing facilities.","238210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124 Middleboro Road, Suite A
Wilmington, DE 19804
(39.721192, -75.582069)"
