"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","total_experience","ed_level_not_reported","ed_level_associate","ed_level_two_years","ed_level_less_than_bachelor_degree","ed_level_bachelor","ed_level_bachelor_plus_15","ed_level_bachelor_plus_30","ed_level_master","ed_level_master_plus_15","ed_level_master_plus_30","ed_level_master_plus_45","ed_level_doctorate","ed_level_total"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Specialist, Instructional","3",,,,,"1",,,"2",,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Elementary","3","1",,"1","3","61","8","6","57","6",,"1",,"144"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Other Instructional Support","3","2",,,,,,"2","2",,,,,"6"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","3","10",,"1","3","1",,"1","1",,,,,"17"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","3","190","9","3","95","229","29","14","187","18","22","14","1","811"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","3","181","9","1","84","51","1","1","10",,"1","1",,"340"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","3",,,,"1","17","4","2","25","4","1",,,"54"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","3","37","4",,"23","44","1",,"7",,,"1",,"117"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","3","64","1",,"36","2",,,"1",,,,,"104"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Principal","3",,,,,,,,"1",,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Other General Support","3",,,,"1",,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Home Visitor","3",,,,,,,,,,"1",,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","ALL","3","2",,"1","10","170","27","11","157","16","8","7",,"409"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","3","2",,,,"1",,"2","10",,"1",,,"16"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Specialist, General Support","3","2",,"1",,"2",,,,,,,,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Service Aide","3","6",,,"3",,,,,,,,,"9"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","Service","All Educators","Service School","ALL","ALL","ALL","6",,,,,,,,"1",,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Supervisor, General Support","3",,,,,,,,"1",,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Specialist, Pupil Support","3","1",,,,"2",,,,,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","3","1",,,,,,,"2",,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","3","2",,"1","1","2",,,"2","2",,"1","1","12"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","3","9",,"2","11","178","28","13","177","18","21","13","1","471"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","3",,,,,,,,"6",,,,,"6"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Crafts & Trades","4","4",,,"1",,,,,,,,,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Guidance Counselor","4",,"1",,,,,,"6","3","1",,,"11"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Specialist, Pupil Support","4","1",,,,,,,"1",,,"1",,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Social Worker","4",,,,,,,,,"1",,"1",,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Custodial","4","36",,,"19",,,,,,,,,"55"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","4","62","1",,"73","2",,,,,,,,"138"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Nurse","4",,,,,"1",,,"1",,"1",,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Principal","4",,,,,,,,,,,"1",,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Other General Support","4",,,,,,,,"2",,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","4","158","10","4","164","52",,"1","5",,,,,"394"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Specialist, General Support","4",,"1",,"1","1",,,"2",,,,,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Secondary","4",,,,"2","20","5","4","22","3","2","1",,"59"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","ALL","4","158","10","4","164","52",,"1","5",,,,,"394"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Technical","4",,,,"1","1",,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","ALL","4","1",,,,"2",,,"13","1","6","6","2","31"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Secondary","4","1",,,"3","71","21","4","62","6","3","4","2","177"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","4","19","2",,"12",,,,"1",,,,,"34"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Assistant Principal","4",,,,,,,,"1",,,"1",,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","4","1","2",,,"1",,,"12","4","2",,,"22"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","4",,,,,"1",,,,"1",,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","4",,,,"6",,,,,,,,,"6"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","ALL","4","3","2","1","9","171","46","12","174","16","5","5","2","446"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","4","163","15","5","174","228","46","13","209","22","13","13","4","905"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","4",,,"1",,"19","4","2","24","3",,,,"53"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Home Visitor","4",,,,,"1",,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Elementary","4","2","2",,"4","61","16","2","66","4",,,,"157"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Service Aide","4","2",,"1","3","2",,,"1",,,,,"9"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Psychologist","4",,,,,,,,,,"5","4","1","10"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Librarian","4",,,,,"1",,,"2","1",,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","4","31","7","3","41","43",,"1","3",,,,,"129"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Specialist, Instructional","4",,,,,,,,"1",,"1",,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","4","5","5","1","10","176","46","12","204","22","13","13","4","511"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","4",,,,,,,,"9",,,,,"9"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Other Instructional Support","4","1","1",,,,,,"3",,,,,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","4",,,,,,,,"2",,,,"1","3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","4","4",,,"8","4",,,,,,,,"16"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","4",,"1",,"1","2",,,"5","1",,"2",,"12"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","5","1",,,,,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Elementary","5","1",,,"5","54","9","2","64","1","1","2",,"139"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","5",,,,,"14","1","1","26","1","1","2",,"46"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","ALL","5","2","1",,"8","115","22","6","181","10","4","6",,"355"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Assistant Principal","5",,,,,,,"1","1","1",,,"1","4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","5","15","1","1","18","1",,,,,,,,"36"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Nurse","5",,,,,"1",,,"4",,,,,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Specialist, Instructional","5","1",,,,"1",,,"1",,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","5","12","8","1","27","30",,,"7",,,,,"85"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","ALL","5","73","12","5","121","37",,,"8",,,,,"256"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Custodial","5","15","1",,"22",,,,,,,,,"38"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Secondary","5","1",,,"2","37","11","2","68","6","1","1",,"129"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Other Instructional Support","5","1",,,,,,,"1",,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","5","6",,,"8","3",,,,,,,,"17"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","5","2",,,"3","4","1","1","3","1",,"1","1","17"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","5","82","13","5","133","161","23","7","209","12","10","8","2","665"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","5",,,,,,"1",,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Specialist, General Support","5",,,,"2","3",,,"1",,,,,"6"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","5","1",,,,,,,,,,"1",,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Other General Support","5","1",,,,"1",,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Service Aide","5","3",,,"3",,,,"1",,,,,"7"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Supervisor, General Support","5","1",,,"1",,,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","ALL","5","3",,,"1","4",,,"7",,"5","1","1","22"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","5","21","1","1","36","3",,,,,,,,"62"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Crafts & Trades","5","1",,,"1",,,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Technical","5",,"1","2","2",,,,,,,,,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Specialist, Pupil Support","5","1",,,"1","3",,,"2",,,,,"7"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","5",,,,"4",,,,,,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Secondary","5",,"1",,"1","10","1","1","23","2","1","1",,"41"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Home Visitor","5",,,,,,,,"1",,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","5","73","12","5","121","37",,,"8",,,,,"256"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","5","2",,,,"1",,,"10","1","1",,,"15"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Principal","5",,,,,,,,"1",,,"1",,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","5","9","1",,"12","124","23","7","201","12","10","8","2","409"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Psychologist","5",,,,,,,,,,"5",,"1","6"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Guidance Counselor","5",,,,,,,,"8","1","1",,,"10"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Supervisor, Pupil Support","6",,,,,,,,"1",,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","6","68","9","4","104","38",,,"4.7999999999999998",,,,,"227.80000000000001"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Other Instructional Support","6",,,,,"1",,,"1",,,"1",,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Nurse","6",,,,,"4",,,,,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","6","8","2",,"10","2",,,,,,,,"22"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","6","4",,"1","3","3",,,,,,,,"11"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","6","70","10","5","115","160","19","8","239.80000000000001","22","20","12","2","682.79999999999995"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Custodial","6","15",,,"16","1",,,,,,,,"32"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Secondary","6",,,,"1","40","7","2","71","2","3","4",,"130"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","6","1","1","1","8","2",,,,,,,,"13"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","6","14","5",,"25","26",,,"4.7999999999999998",,,,,"74.799999999999997"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Secondary","6",,,"1","1","12","1",,"31","2","1",,,"49"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","6","2","1","1","11","122","19","8","235","22","20","12","2","455"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","6",,,,"1",,,,"1",,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Specialist, Pupil Support","6",,,,,"1",,,"1",,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Principal","6",,,,,,,,"2","2","1",,,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Supervisor, Instructional","6",,,,,,,,,"1",,,"1","2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Assistant Principal","6",,"1",,,"1",,,"4","2",,"3","1","12"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Home Visitor","6",,,,,,,,"1",,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Elementary","6",,,,"1","51","9","3","75","7","4","2",,"152"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Technical","6",,,,"1",,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Psychologist","6",,,,,,,,"1",,"7","1",,"9"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Guidance Counselor","6",,,,"1",,,,"6","4","1",,,"12"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Other General Support","6",,,,,"1",,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","6","1",,,"1","10","1","2","32","1","3","1",,"52"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","6","23","1","2","36","1",,,,,,,,"63"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Supervisor, General Support","6",,,,,"1",,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Administrative Assistant","6","1",,,"2",,,,,,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","6",,,,"1","1",,"1","10","5","1","1","1","21"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","6",,,,,,"1",,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","ALL","6","68","9","4","104","38",,,"4.7999999999999998",,,,,"227.80000000000001"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Crafts & Trades","6","1",,,"3",,,,,,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Specialist, General Support","6",,,,"3",,,,"3","1",,,,"7"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","ALL","6","1",,"1","4","113","18","7","209","12","11","7",,"383"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","6",,,,,,,,"2",,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Librarian","6",,,,,,,"1","3",,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","6","1","1",,"5","3","1",,"9","5","1","3","1","30"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","ALL","6",,,,"1","5",,,"7",,"7","1",,"21"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Service Aide","6","2",,,"2","3",,,,,,,,"7"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","7","48","13","8","114.90000000000001","158","39","7","242","36","18","13","7","703.89999999999998"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","7",,,,,"12","3","1","39","6",,,,"61"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","7",,,,,,,,"1",,,,"1","2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","7",,"1","1","3","1","1",,"5","3","3","2","3","23"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","7","13","1","2","47","1",,,,,,,,"64"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Specialist, General Support","7",,"1","1","1","1",,,"2",,,,,"6"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","7",,"1",,"6",,,,,,,,,"7"
