"schoolyear","districtcode","district","schoolcode","organization","assessmentname","contentarea","race","gender","grade","specialdemo","geography","subgroup","rowstatus","tested","proficient","pctproficient","scalescoreavg"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","11th Grade","Non-EL Students","All Students","African American/Female/11th Grade/Non-EL Students","REPORTED","59","19","32.20","580.1"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","11th Grade","Non-Foster Care","All Students","African American/Female/11th Grade/Non-Foster Care","REPORTED","63","19","30.16","578.81"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","11th Grade","Non-Homeless","All Students","African American/Female/11th Grade/Non-Homeless","REPORTED","61","19","31.15","579.28"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","11th Grade","Non Low-Income","All Students","African American/Female/11th Grade/Non Low-Income","REPORTED","37","16","43.24","585.16"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","11th Grade","Non-SWD","All Students","African American/Female/11th Grade/Non-SWD","REPORTED","50","17","34.00","582.54"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","11th Grade","Students with Disabilities","All Students","African American/Female/11th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Active EL Students","All Students","African American/Female/12th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Homeless","All Students","African American/Female/12th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Low-Income","All Students","African American/Female/12th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Military Connected Youth","All Students","African American/Female/12th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Non-EL Students","All Students","African American/Female/12th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Non-Foster Care","All Students","African American/Female/12th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Non-Homeless","All Students","African American/Female/12th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Non Low-Income","All Students","African American/Female/12th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Non-SWD","All Students","African American/Female/12th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Female","12th Grade","Students with Disabilities","All Students","African American/Female/12th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Active EL Students","All Students","African American/Male/5th Grade/Active EL Students","REDACTED","53",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Homeless","All Students","African American/Male/5th Grade/Homeless","REPORTED","69","6","8.70","548.72"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Low-Income","All Students","African American/Male/5th Grade/Low-Income","REPORTED","883","63","7.13","543.23"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Military Connected Youth","All Students","African American/Male/5th Grade/Military Connected Youth","REPORTED","34","11","32.35","575.88"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Non-EL Students","All Students","African American/Male/5th Grade/Non-EL Students","REPORTED","1631","189","11.59","550.73"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Non-Foster Care","All Students","African American/Male/5th Grade/Non-Foster Care","REPORTED","1684","191","11.34","550.26"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Non-Homeless","All Students","African American/Male/5th Grade/Non-Homeless","REPORTED","1615","185","11.46","550.33"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Non Low-Income","All Students","African American/Male/5th Grade/Non Low-Income","REPORTED","801","128","15.98","558.01"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Non-SWD","All Students","African American/Male/5th Grade/Non-SWD","REPORTED","1204","186","15.45","560.48"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","5th Grade","Students with Disabilities","All Students","African American/Male/5th Grade/Students with Disabilities","REPORTED","480","5","1.04","524.63"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Active EL Students","All Students","African American/Male/8th Grade/Active EL Students","REDACTED","27",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Homeless","All Students","African American/Male/8th Grade/Homeless","REDACTED","44",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Low-Income","All Students","African American/Male/8th Grade/Low-Income","REPORTED","696","51","7.33","558.88"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Military Connected Youth","All Students","African American/Male/8th Grade/Military Connected Youth","REPORTED","19","5","26.32","580.47"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Non-EL Students","All Students","African American/Male/8th Grade/Non-EL Students","REPORTED","1534","206","13.43","565.54"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Non-Foster Care","All Students","African American/Male/8th Grade/Non-Foster Care","REPORTED","1561","206","13.20","565.26"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Non-Homeless","All Students","African American/Male/8th Grade/Non-Homeless","REPORTED","1517","205","13.51","565.66"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Non Low-Income","All Students","African American/Male/8th Grade/Non Low-Income","REPORTED","865","155","17.92","570.39"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Non-SWD","All Students","African American/Male/8th Grade/Non-SWD","REPORTED","1198","200","16.69","570.03"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","8th Grade","Students with Disabilities","All Students","African American/Male/8th Grade/Students with Disabilities","REPORTED","363","6","1.65","549.52"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Active EL Students","All Students","African American/Male/9th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Homeless","All Students","African American/Male/9th Grade/Homeless","REDACTED","20",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Low-Income","All Students","African American/Male/9th Grade/Low-Income","REPORTED","185","25","13.51","566.88"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Military Connected Youth","All Students","African American/Male/9th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Non-EL Students","All Students","African American/Male/9th Grade/Non-EL Students","REPORTED","415","95","22.89","577.19"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Non-Foster Care","All Students","African American/Male/9th Grade/Non-Foster Care","REPORTED","422","95","22.51","576.84"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Non-Homeless","All Students","African American/Male/9th Grade/Non-Homeless","REPORTED","402","91","22.64","577.37"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Non Low-Income","All Students","African American/Male/9th Grade/Non Low-Income","REPORTED","237","70","29.54","584.62"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Non-SWD","All Students","African American/Male/9th Grade/Non-SWD","REPORTED","302","91","30.13","582.93"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","9th Grade","Students with Disabilities","All Students","African American/Male/9th Grade/Students with Disabilities","REDACTED","120",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Active EL Students","All Students","African American/Male/10th Grade/Active EL Students","REDACTED","23",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Homeless","All Students","African American/Male/10th Grade/Homeless","REPORTED","21","7","33.33","584.29"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Low-Income","All Students","African American/Male/10th Grade/Low-Income","REPORTED","384","73","19.01","575.78"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Military Connected Youth","All Students","African American/Male/10th Grade/Military Connected Youth","REPORTED","38","10","26.32","580.58"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Non-EL Students","All Students","African American/Male/10th Grade/Non-EL Students","REPORTED","1012","256","25.30","580.6"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Non-Foster Care","All Students","African American/Male/10th Grade/Non-Foster Care","REPORTED","1035","257","24.83","580.33"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Non-Homeless","All Students","African American/Male/10th Grade/Non-Homeless","REPORTED","1014","250","24.65","580.25"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Non Low-Income","All Students","African American/Male/10th Grade/Non Low-Income","REPORTED","651","184","28.26","583.01"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Non-SWD","All Students","African American/Male/10th Grade/Non-SWD","REPORTED","785","239","30.45","585.24"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","10th Grade","Students with Disabilities","All Students","African American/Male/10th Grade/Students with Disabilities","REPORTED","250","18","7.20","564.9"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Active EL Students","All Students","African American/Male/11th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Homeless","All Students","African American/Male/11th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Low-Income","All Students","African American/Male/11th Grade/Low-Income","REDACTED","26",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Military Connected Youth","All Students","African American/Male/11th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Non-EL Students","All Students","African American/Male/11th Grade/Non-EL Students","REPORTED","77","17","22.08","576.94"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Non-Foster Care","All Students","African American/Male/11th Grade/Non-Foster Care","REPORTED","79","17","21.52","576.15"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Non-Homeless","All Students","African American/Male/11th Grade/Non-Homeless","REPORTED","78","17","21.79","576.27"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Non Low-Income","All Students","African American/Male/11th Grade/Non Low-Income","REPORTED","53","13","24.53","576.51"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Non-SWD","All Students","African American/Male/11th Grade/Non-SWD","REPORTED","45","15","33.33","582.16"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","11th Grade","Students with Disabilities","All Students","African American/Male/11th Grade/Students with Disabilities","REDACTED","34",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Active EL Students","All Students","African American/Male/12th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Homeless","All Students","African American/Male/12th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Low-Income","All Students","African American/Male/12th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Military Connected Youth","All Students","African American/Male/12th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Non-EL Students","All Students","African American/Male/12th Grade/Non-EL Students","REDACTED","20",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Non-Foster Care","All Students","African American/Male/12th Grade/Non-Foster Care","REDACTED","21",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Non-Homeless","All Students","African American/Male/12th Grade/Non-Homeless","REDACTED","21",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Non Low-Income","All Students","African American/Male/12th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Non-SWD","All Students","African American/Male/12th Grade/Non-SWD","REDACTED","16",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","African American","Male","12th Grade","Students with Disabilities","All Students","African American/Male/12th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","All Students","5th Grade","All Students","All Students","White/5th Grade","REPORTED","4540","1793","39.49","589.4"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","All Students","8th Grade","All Students","All Students","White/8th Grade","REPORTED","4409","1716","38.92","589.29"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","All Students","9th Grade","All Students","All Students","White/9th Grade","REPORTED","1525","894","58.62","604.83"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","All Students","10th Grade","All Students","All Students","White/10th Grade","REPORTED","2942","1594","54.18","601.91"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","All Students","11th Grade","All Students","All Students","White/11th Grade","REPORTED","123","53","43.09","594.33"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","All Students","12th Grade","All Students","All Students","White/12th Grade","REPORTED","20","7","35.00","583.5"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","All Students","All Students","All Students","All Students","White","REPORTED","13559","6057","44.67","593.85"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Active EL Students","All Students","White/Female/5th Grade/Active EL Students","REDACTED","26",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Homeless","All Students","White/Female/5th Grade/Homeless","REDACTED","20",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Low-Income","All Students","White/Female/5th Grade/Low-Income","REPORTED","494","107","21.66","569.12"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Military Connected Youth","All Students","White/Female/5th Grade/Military Connected Youth","REPORTED","88","42","47.73","600.6"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Non-EL Students","All Students","White/Female/5th Grade/Non-EL Students","REPORTED","2184","850","38.92","589.23"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Non-Foster Care","All Students","White/Female/5th Grade/Non-Foster Care","REPORTED","2210","852","38.55","588.7"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Non-Homeless","All Students","White/Female/5th Grade/Non-Homeless","REPORTED","2190","851","38.86","589.11"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Non Low-Income","All Students","White/Female/5th Grade/Non Low-Income","REPORTED","1716","745","43.41","594.34"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Non-SWD","All Students","White/Female/5th Grade/Non-SWD","REPORTED","1906","816","42.81","594.72"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","5th Grade","Students with Disabilities","All Students","White/Female/5th Grade/Students with Disabilities","REPORTED","304","36","11.84","550.98"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Active EL Students","All Students","White/Female/8th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Homeless","All Students","White/Female/8th Grade/Homeless","REPORTED","28","5","17.86","576.54"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Low-Income","All Students","White/Female/8th Grade/Low-Income","REPORTED","436","93","21.33","577.66"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Military Connected Youth","All Students","White/Female/8th Grade/Military Connected Youth","REPORTED","76","29","38.16","592.67"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Non-EL Students","All Students","White/Female/8th Grade/Non-EL Students","REPORTED","2151","812","37.75","589.72"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Non-Foster Care","All Students","White/Female/8th Grade/Non-Foster Care","REPORTED","2165","813","37.55","589.47"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Non-Homeless","All Students","White/Female/8th Grade/Non-Homeless","REPORTED","2137","808","37.81","589.64"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Non Low-Income","All Students","White/Female/8th Grade/Non Low-Income","REPORTED","1729","720","41.64","592.45"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Non-SWD","All Students","White/Female/8th Grade/Non-SWD","REPORTED","1955","800","40.92","592.64"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","8th Grade","Students with Disabilities","All Students","White/Female/8th Grade/Students with Disabilities","REPORTED","210","13","6.19","559.9"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Active EL Students","All Students","White/Female/9th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Homeless","All Students","White/Female/9th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Low-Income","All Students","White/Female/9th Grade/Low-Income","REPORTED","101","37","36.63","590.1"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Military Connected Youth","All Students","White/Female/9th Grade/Military Connected Youth","REPORTED","26","14","53.85","598.88"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Non-EL Students","All Students","White/Female/9th Grade/Non-EL Students","REPORTED","716","436","60.89","605.49"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Non-Foster Care","All Students","White/Female/9th Grade/Non-Foster Care","REPORTED","719","436","60.64","605.26"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Non-Homeless","All Students","White/Female/9th Grade/Non-Homeless","REPORTED","711","433","60.90","605.48"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Non Low-Income","All Students","White/Female/9th Grade/Non Low-Income","REPORTED","618","399","64.56","607.74"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Non-SWD","All Students","White/Female/9th Grade/Non-SWD","REPORTED","684","433","63.30","606.92"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","9th Grade","Students with Disabilities","All Students","White/Female/9th Grade/Students with Disabilities","REDACTED","35",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Active EL Students","All Students","White/Female/10th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Homeless","All Students","White/Female/10th Grade/Homeless","REPORTED","16","6","37.50","597.06"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Low-Income","All Students","White/Female/10th Grade/Low-Income","REPORTED","243","94","38.68","591.95"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Military Connected Youth","All Students","White/Female/10th Grade/Military Connected Youth","REPORTED","64","37","57.81","602.67"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Non-EL Students","All Students","White/Female/10th Grade/Non-EL Students","REPORTED","1438","841","58.48","604.49"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Non-Foster Care","All Students","White/Female/10th Grade/Non-Foster Care","REPORTED","1445","841","58.20","604.32"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Non-Homeless","All Students","White/Female/10th Grade/Non-Homeless","REPORTED","1429","835","58.43","604.4"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Non Low-Income","All Students","White/Female/10th Grade/Non Low-Income","REPORTED","1202","747","62.15","606.82"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Non-SWD","All Students","White/Female/10th Grade/Non-SWD","REPORTED","1301","811","62.34","606.9"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","10th Grade","Students with Disabilities","All Students","White/Female/10th Grade/Students with Disabilities","REPORTED","144","30","20.83","580.99"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","11th Grade","Low-Income","All Students","White/Female/11th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","11th Grade","Military Connected Youth","All Students","White/Female/11th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","11th Grade","Non-EL Students","All Students","White/Female/11th Grade/Non-EL Students","REPORTED","52","32","61.54","605.42"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","11th Grade","Non-Foster Care","All Students","White/Female/11th Grade/Non-Foster Care","REPORTED","52","32","61.54","605.42"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","11th Grade","Non-Homeless","All Students","White/Female/11th Grade/Non-Homeless","REPORTED","52","32","61.54","605.42"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","11th Grade","Non Low-Income","All Students","White/Female/11th Grade/Non Low-Income","REPORTED","45","31","68.89","610"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","11th Grade","Non-SWD","All Students","White/Female/11th Grade/Non-SWD","REPORTED","46","30","65.22","609.09"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","11th Grade","Students with Disabilities","All Students","White/Female/11th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","12th Grade","Homeless","All Students","White/Female/12th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","12th Grade","Low-Income","All Students","White/Female/12th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","White","Female","12th Grade","Military Connected Youth","All Students","White/Female/12th Grade/Military Connected Youth","REDACTED",,,,
