Company Name,SBFCertNum,Contact Name,Address 1,Address 2,City,State,Tel,Fax,WebSite,EMail,Wholesale,Retail,Manufacturing,Service,Construction,Architecture and Engineering Services,Small Business,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,NAICSCode7,NAICSCode8,NAICSCode9,NAICSCode10,NAICSCode11,NAICSCode12,NAICSCode13,NAICSCode14,NAICSCode15,NAICSCode16,NAICSCode17,NAICSCode18,NAICSCode19,NAICSCode20,NAICSCode21,NAICSCode22,NAICSCode23,NAICSCode24,NAICSCode25,NAICSCode26,NAICSCode27,NAICSCode28,NAICSCode29,NAICSCode30,NAICSCode31,NAICSCode32,NAICSCode33,NAICSCode34,NAICSCode35,NAICSCode36,NAICSCode37,NAICSCode38,Geocoded Location
"Brenneman Printing, Inc.",DE20073572,Jennifer B. Hostetter,P.O. Box 579,,Brownstown,PA,7172992847,7172994965,http://www.brennemaninc.com,jennifer.hostetter@brennemaninc.com,,,YES,YES,,,YES,323111,323117,323120,541430,541860,541870,541890,518210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bridging the Gap Learning Center, LLC",SBF21051490,Cynthia Mewborn-McGowan,dba Bridging the Gap Learning Center,222 Nob Hill Road,Dover,DE,8883022452,,http://www.bridgingthegaplearning.org,info@bridgingthegaplearning.org,,,,YES,,,YES,611710,611430,611691,624190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Britt's Industries, Inc.",SBF22031561,Elizabeth Britt,40 Hudson Street,Suite 112,Annapolis,MD,4102668100,4102243960,http://www.wosbprinting.com,contact@wosbprinting.com,,,,YES,,,,323117,323120,323111,511130,518210,561499,323113,424110,424490,425120,541430,541614,541890,561410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40 Hudson Street
Annapolis, MD 21401
(38.986988, -76.529393)"
"Brothers & Associates, LLC",SBF20021334,Danielle Brothers,345 Norman Drive,,Newark,DE,3029832392,3025335278,,dbrothers@brothersandassociates.com,,,,YES,,,YES,624310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"345 Norman Drive
Newark, DE 19702
(39.62409, -75.747288)"
"Buy Back Time, LLC",SBF19081311,Laura Kantor-Chupp,P.O.Box 1610,,Dover,DE,3022705107,,http://www.buybacktime.com,Laura.Chupp@buybacktime.com,,,,YES,,,YES,541611,541720,561110,561410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CAD Import, Inc.",SBF19051292,Evelio Velasquez,650 Centerpoint Blvd,,New Castle,DE,3026284178,3023224262,http://www.cadimportinc.com,ana@cadimportinc.com,YES,,,,,,YES,424210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"650 Centerpoint Blvd
New Castle, DE 19720
(39.660412, -75.593126)"
"Capital Courier, LLC",SBF22021551,Isaiah Greene,4022B Rhode Island Drive,,Dover,DE,3028570811,,http://www.capitalcourier.com,info@capitalcourierde.com,,,,YES,,,YES,541199,492110,561499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4022B Rhode Island Drive
Dover, DE 19901
(39.104308, -75.507037)"
Caretix LLC,SBF20071393,Juliet Berberian,221 S. Rehoboth Boulevard,,Milford,DE,6262538175,,,jnberberian@gmail.com,,YES,,YES,,,YES,532283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"221 S. Rehoboth Boulevard
Milford, DE 19963
(38.913643, -75.415439)"
"Caring Hands Phlebotomy Services, LLC",SBF22061589,Denara Charles,301 6th Avenue,,Wilmington,DE,3025595539,3024821395,,caringhandsphleb@outlook.com,,,,YES,,,YES,621399,621511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"301 6th Avenue
Wilmington, DE 19805
(39.733029, -75.568825)"
"Caring Hearts Home Care, LLC",DE21063827,Dawn Sbriglia,838 Walker Road,Ste.# 22-3,Dover,DE,3027349000,3027349002,,dawns@caringheartshc.com,,,,YES,,,YES,624120,812990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"838 Walker Road
Dover, DE 19904
(39.170044, -75.543612)"
"Carpet For Pennies, LLC",SBF21121543,Marvin Jackson,3422 Retlaw Road,,Gwynn Oak,MD,4109778568,,,cfpgroup1@gmail.com,YES,,,YES,,,YES,236115,236116,236118,236220,238110,238130,238140,238160,238170,238310,238320,238330,238340,238350,238990,442210,444190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3422 Retlaw Road
Gwynn Oak, MD 21207
(39.336022, -76.717735)"
Carson Research Consulting Inc. dba Inciter,SBF20011333,Taj Carson,,904 West 26th Street,Baltimore,MD,4107934115,,http://www.inciter.io,taj@inciter.io,,,,YES,,,YES,541611,541720,541910,611430,541511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Baltimore, MD 21211
(39.329817, -76.636119)"
Caterina Supply Inc.,SBF20051371,Linda Gardner,"325 Columbia Turnpike, Suite 308",,Florham Park,NJ,9733253030,9733257360,http://www.caterinasupply.com,peter@brentmaterial.com,YES,,,,,,,423390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"325 Columbia Turnpike, Suite 308
Florham Park, NJ 07932
(40.790353, -74.409938)"
"C&D Forrest Transport, LLC",SBF20031344,Charles Forrest,37 Cameo Rd.,PO Box 119,Claymont,DE,3027987404,3027989659,,Cndforrest50@comcast.net,,,,YES,,,YES,484230,484220,484121,484110,484122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37 Cameo Rd.
Claymont, DE 19703
(39.810971, -75.468345)"
CGC Consulting LLC,SBF18042949,Stacy Ziegler,5400 Limestone Road,Suite 200,Wilmington,DE,3024892280,3024892395,http://www.cgcconsult.com,sziegler@cgcconsult.com,,,,YES,YES,YES,YES,541330,541380,541620,541690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5400 Limestone Road
Wilmington, DE 19808
(39.746197, -75.69984)"
"CGC Geoservices, LLC",DE21023732,Stacy Ziegler,1000 Dawson Drive,Suite C,Newark,DE,3024892398,,http://www.cgcgeoservices.com,stacy@cgcgeoservices.com,,,,YES,YES,,YES,238910,562910,237110,541330,541380,541620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000 Dawson Drive
Newark, DE 19713
(39.653351, -75.721962)"
CG Global Management Solutions LLC,SBF21021453,Ayokunle Jemiri,218 Pavin Court,,Newark,DE,9179228858,,http://www.cggmanagement.com,ayo.jemiri@cggmanagement.com,,,,YES,,,YES,541611,541350,541618,611430,236220,237130,541614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"218 Pavin Court
Newark, DE 19702
(39.623758, -75.748388)"
Chiru Consulting LLC,DE21093892,Vijaya Jayaraj,64 Wellesley Way,,Marlton,NJ,8565136388,8053,http://chiruconsulting.com,Vijaya@chiruconsulting.com,,,,YES,,YES,YES,541370,541330,541340,541511,541512,561320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64 Wellesley Way
Marlton, NJ 08053
(39.918366, -74.863541)"
C.H. Laws Transport LLC,SBF22081599,Charles Laws,25130 Bethesda Road,,Georgetown,DE,3025195415,,,chlawstransport@yahoo.com,,,,YES,,,YES,484121,484110,484122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25130 Bethesda Road
Georgetown, DE 19947
(38.637398, -75.345954)"
Choice MedWaste,SBF19051288,Bruce Georgov,P.O.Box 1443,,Hockessin,DE,3027667575,,http://www.choicemedwaste.com,mat.georgov@choicemedwaste.com,,,,YES,,,YES,562211,562111,562112,562119,562219,562910,562998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ChromAnimals, LLC",SBF19041278,Ashley Jordan,3 Ashen Sky Ct.,,Bear,DE,6109992967,,http://www.chromanimals.com,chromanimals@gmail.com,YES,YES,,,,,,424990,454110,454390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 Ashen Sky Ct.
Bear, DE 19701
(39.620159, -75.666371)"
CKS Global Ventures LLC DBA AssetOne,SBF21031458,Chaitali Sanghvi,792 Jacobsen Circle,,Newark,DE,3027829844,,http://www.assetone.net,,,,,YES,,,YES,541511,541512,541513,541519,541611,541614,611430,541618,611420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"792 Jacobsen Circle
Newark, DE 19702
(39.6859, -75.6839)"
"Clean Sweep Custodial Services, LLC",SBF19091316,Alvin Emory,PO Box 10404,,Wilmington,DE,3026502755,,,,,,,YES,,,YES,561720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clear Ridge Nursery Inc,SBF18081210,Jessica Todd,217 Clear Ridge Road,,Union Bridge,MD,4107757700,4108485806,http://www.clearridgenursery.com,jessica@clearridgenursery.com,YES,,,,,,YES,424930,424910,425120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"217 Clear Ridge Road
Union Bridge, MD 21791
(39.578049, -77.125729)"
CloudTrend Technologies LLC,SBF21051481,Jatan Upadhyay,1521 Concord Pike,Suite 302,Wilmington,DE,3023842454,,http://www.cloudtrendtechnologies.com,jatan@cloudtrendtechnologies.com,,,,YES,,,YES,541511,541618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CNN & O, LLC",SBF18081211,Charles Onwudinjo,P.O Box 5920,,Newark,DE,3029838529,3023595236,,hunteroc@verizon.net,,,,YES,,,YES,561720,561740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Coaching Edge Consulting LLC,SBF21051487,Susan Long,33707 Skiff Aly,Unit 304,Lewes,DE,4433507128,,,susanlong28@gmail.com,,,,YES,,,YES,611710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Coastal Paint & Remodeling LLC,DE19053233,Eliud Ramirez Mejia,PO Box 547,,Frankford,DE,3022785471,,,Eliud@coastalpaintremodeling.com,,,,,YES,,YES,238320,236118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Code Differently, LLC",SBF20081407,Stephanie Eldridge,920 Justison Street,,Wilmington,DE,3019224158,,http://www.codedifferently.com,stephanie@codedifferently.com,,,,YES,,,YES,541511,541512,541519,611420,611513,611519,541611,541618,561311,561320,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"920 Justison Street
Wilmington, DE 19801
(39.732233, -75.562091)"
"Compliance Plus Services, Inc.",DE21053819,Michael Logan,240 Gibraltar Road,Suite 100,Horsham,PA,2157341414,2157341424,http://www.complianceplusservices.com,Mlogan@complianceplusservices.com,,,,YES,,,YES,541620,541690,541990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240 Gibraltar Road
Horsham, PA 19044
(40.172667, -75.134363)"
Connector Street Inc.,SBF19021249,Andrea Tinianow,101 Norris Road,,Wilmington,DE,3022292147,,http://connectorstreet.com,AndreaBethNY@gmail.com,,,,YES,,,YES,812990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"101 Norris Road
Wilmington, DE 19803
(39.769122, -75.549607)"
"Consolidated Energy Design, Inc.",SBF22081600,Rey Montalvo,28 Cedar Street,,Eatontown,NJ,7326818800,,http://www.fadrs.com,reym@cedinternational.com,,,,YES,,,YES,541690,541490,541420,237130,221118,221112,238210,334512,541350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28 Cedar Street
Eatontown, NJ 07724
(40.287907, -74.045761)"
Cookie's Paper Petals,SBF21091520,Anastasia Jackson,10 SW Front Street,,Milford,DE,3024010009,,http://www.cookiespaperpetals.com,cookiespaperpetals@yahoo.com,,YES,,YES,,,YES,451120,453110,454110,442299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10 SW Front Street
Milford, DE 19963
(38.912616, -75.429292)"
"Corporate Strategies Group, LLC",SBF21101526,Michele Williams,17436 Slipper Shell Way,Unit 2,Lewes,DE,3023440658,,http://www.corporatestrategiesgrp.com,michele@corporatestrategiesgrp.com,,,,YES,,,YES,541611,541720,531390,925110,921190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17436 Slipper Shell Way
Lewes, DE 19958
(38.748408, -75.180897)"
"Courageous Hearts, LLC",DE21093911,Rosemary Baughman,,8848 September Way,Lincoln,DE,3025931378,3024220819,http://www.courageoushearts.us,courageoushearts1@rocketmail.com,,,,YES,,,YES,621330,624190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lincoln, DE 19960
(38.854423, -75.4094)"
Cra-Monsterz LLC,SBF21011443,Eric Daniels,3 E. Mozart Drive,,Wilmington,DE,3023886425,,,,YES,,,,,,YES,339940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 E. Mozart Drive
Wilmington, DE 19807
(39.769685, -75.624458)"
"Crawford Consulting Services, Inc.",DE20043512,Linda Schroeder,"239 Highland Avenue, Suite 100",,East Pittsburgh,PA,4128230400,4128232004,http://www.crawfordconsultingservices.com,mcrawford@crawfordcs.com,,,,,YES,,YES,541618,236115,236220,237990,541330,541690,236116,237130,238390,541350,541990,236210,237310,541310,541611,561210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"239 Highland Avenue, Suite 100
East Pittsburgh, PA 15112
(40.410183, -79.838153)"
"Creative Flooring Contractors, Inc.",DE21053823,Lisa Rose,95 Pier Head Blvd.,PO Box 350,Smyrna,DE,3026537521,3026533633,,creative-flooring@comcast.net,,,,,YES,,YES,238340,238330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"95 Pier Head Blvd.
Smyrna, DE 19977
(39.268996, -75.58674)"
"C & T Tag Team, LLC",SBF18081213,Clifton Jones,,PO Box 47,Magnolia,DE,3023102211,,,info@cttagteam.com,,,,YES,,,YES,561720,561740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia, DE 199622401
(39.069425, -75.499533)"
"Daash Kleaning, Inc.",SBF19081315,Deborah Carter,P.O. Box 1090,,New Castle,DE,3029835246,3023655146,https://www.daashklean.vpweb.com,cleaning@daashklean.com,,,,YES,,,YES,531311,238990,236118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"DAB Mediation Consultant, LLC",SBF18071204,Ajawavi Ajavon,1211 North King Street,Second Floor,Wilmington,DE,3025023845,3025167648,http://www.dabmediations.com,info@dabmediations.com,,,,YES,,,YES,541990,624190,541612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1211 North King Street
Wilmington, DE 19801
(39.747378, -75.545456)"
"Dara Business Consulting, LLC",SBF20071389,Dale Matthews,222 Remi Drive,,New Castle,DE,3023456037,,,dale@darabiz.com,,,,YES,,,YES,541611,541618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"222 Remi Drive
New Castle, DE 19720
(39.572428, -75.66119)"
Data Management Internationale,SBF20031338,Carol Swezey,55 Lukens Drive,,New Castle,DE,3026561151,3026561169,http://www.dmi-inc.com,carolswezey@dmi-inc.com,,,,YES,,,,518210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55 Lukens Drive
New Castle, DE 19720
(39.687736, -75.550107)"
D by D Printing LLC DBA Delaware Sign Shop,SBF21071503,Kelly Ann Connell,"5083 North DuPont Highway, Suite A & B",,Dover,DE,3026593373,,http://www.delawaresignshop.com,denny@delawaresignshop.com,,,YES,YES,,,YES,339920,323111,424310,423990,423440,541430,453220,541850,424120,314999,323113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5083 North DuPont Highway, Suite A & B
Dover, DE 19901
(39.218953, -75.574453)"
"DCC Design Group, LLC",SBF18101229,Nicole Cocolin,"2 Mill Road, Suite 103",,Wilmington,DE,3027772100,,http://www.dccdesigngroup.com,n.cocolin@dccdesigngroup.com,,,,YES,,,YES,541410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 Mill Road, Suite 103
Wilmington, DE 19806
(39.763227, -75.557985)"
"D&D Supply, LLC",SBF21091519,Diana Duffy,135 Hay Road,,Edgemoor,DE,3029903130,3027653700,http://www.danddsupply.com,diana@danddsupply.com,YES,,,,,,YES,423390,423930,424990,238910,238990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"135 Hay Road
Edgemoor, DE 19809
(39.748212, -75.505057)"
"Deafinitions & Interpreting, LLC",DE22024002,Pamela D'Occhio,1148 Pulaski Highway,Suite 236,Bear,DE,3025637714,3023388050,http://www.deafinterpreting.com,info@deafinterpreting.com,,,,YES,,,YES,541930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1148 Pulaski Highway
Bear, DE 19701
(39.630625, -75.663714)"
DE Catering Inc dba SHERM'S Catering,DE21043792,Michael Porter,913 Brandywine Blvd,,Wilmington,DE,3026077200,8669668880,http://www.shermscatering.com,sherm@shermscatering.com,,YES,,YES,,,YES,722320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"913 Brandywine Blvd
Wilmington, DE 19809
(39.766806, -75.499604)"
"Deductiv, Inc.",SBF20051368,Joseph Murray,"1148 Pulaski Highway, Suite 225",,Bear,DE,3025880340,,http://www.deductiv.net/,contact@deductiv.net,,,,YES,,,,541519,518210,541511,541618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1148 Pulaski Highway, Suite 225
Bear, DE 19701
(39.630625, -75.663714)"
Deez Creationz LLC,SBF21041472,Dasianee Foster,127 Tidbury Crossing,,Camden,DE,3026708178,,http://www.deezcreationz.info,deefoster@deezcreationz.info,,YES,,,,,YES,454390,454110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127 Tidbury Crossing
Camden, DE 19934
(39.097412, -75.551183)"
Delaware Green Mattress Disassembling & Recycling,DE20063549,Tanya Whye,PO Box 622,,Claymont,DE,3022752619,,http://www.Dgreenmdr.com,dgreenmdr@gmail.com,,,YES,YES,,,YES,423930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Delaware IT Institute, Inc.",SBF20051373,Amanda Alli,260 Chapman Road,Suite 104A,Newark,DE,3023685656,,http://www.deitinstitute.com,apokhan@deitinstitute.com,,,,YES,,,YES,611420,611430,611710,611691,611519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"260 Chapman Road
Newark, DE 19702
(39.668077, -75.673683)"
"Delmarva Aquatic and Wetland Services, LLC",SBF19101319,Heather Shotzberger,120 Log Yard Lane,,Townsend,DE,3023761709,,,hshotzberger@verizon.net,,,,,,YES,,541620,541330,112511,112519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"120 Log Yard Lane
Townsend, DE 19734
(39.378493, -75.736293)"
Delmarva Community Consultant Services LLC,SBF20121435,Joanne Wescott,10930 Concord Road,,Seaford,DE,3026284690,,http://www.delmarvaccs.com,jwescott@delmarvaccs.com,,,,YES,,,YES,813920,485991,541199,611430,621999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10930 Concord Road
Seaford, DE 19973
(38.635901, -75.548995)"
DelVideo Productions,SBF20031343,Kristen Melendez,P.O. Box 224,,Smyrna,DE,3022234049,,http://www.delvideo.com,info@delvideo.com,,,,YES,,,YES,512110,512120,512191,512199,512240,541430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Denson Mitchell Photography,SBF20011329,Brenda Denson-Mitchell,4023 Kennett Pike,Suite 128,Wilmington,DE,3023146213,,http://www.densonmitchellphotography@zenfolio.com,brenda@densonmitchellphotography.com,,,,YES,,,YES,541921,541922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4023 Kennett Pike
Wilmington, DE 19807
(39.780714, -75.599616)"
Deny Howeth Photography,SBF21091517,Denise Howeth,17228 Ridge Line Drive,,Lewes,DE,7023396132,,http://www.denyhoweth.com,denyhoweth@gmail.com,,,,YES,,,YES,541922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17228 Ridge Line Drive
Lewes, DE 29958
(38.751418, -75.224685)"
Dependable Construction of Delaware,SBF21111533,William Holley,"300 Cornell Drive, Suite A-2",,Wilmington,DE,3024219152,3024219494,,dcod900@yahoo.com,,,,,YES,,YES,238910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300 Cornell Drive, Suite A-2
Wilmington, DE 19801
(39.714502, -75.552949)"
Derricka Lewis dba Precious Moments Childcare,SBF18061195,Derricka Lewis,,33 Coachlight Ct.,"New Castle,",DE,3023123248,3023260313,,preciousmomentsde@yahoo.com,,,,YES,,,YES,624410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Castle,, DE 19720
(39.6657, -75.599195)"
Desmond A. Baker & Associates LLC,DE21043795,Desmond Baker,2012 Baynard Boulevard,,Wilmington,DE,3025841383,3024219140,http://www.dabakerllc.com,dabaker01@comcast.net,,,,,,YES,YES,541330,541310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012 Baynard Boulevard
Wilmington, DE 19802
(39.757099, -75.545029)"
Desserts By Dana,SBF22061590,Dana Herbert,1212 Capitol Trail,,Newark,DE,3027215798,,http://www.dessertsbydana.com,chef.herbert@dessertsbydana.com,,YES,,,,,YES,722515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1212 Capitol Trail
Newark, DE 19711
(39.697103, -75.71142)"
"DEW Softech, Inc",SBF20101418,Christie Merigala,200 Biddle Avenue,Suite 212,Newark,DE,3029186030,8773399566,http://www.dewsoftech.com,sam.merigala@dewsoftech.com,,,,YES,,,YES,541511,541512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"200 Biddle Avenue
Newark, DE 19702
(39.603097, -75.7553)"
"Dietary Directions, Inc",SBF20081410,Irene Soucy MS RD LDN,7 Augustine Boulevard,,Middletown,DE,3027530560,8006514099,http://www.dietarydirectionsinc.com,Irene@dietarydirectionsinc.com,,,,YES,,,YES,621399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7 Augustine Boulevard
Middletown, DE 19709
(39.508334, -75.631228)"
"Dimensional Products, Inc.",SBF19061304,Cathy Wolfson,2601 Emory Road,Bldg. #7,Finksburg,MD,4108618654,4108618655,https://dpihighwaysystems.com,cwolfson@dpihighwaysystems.com,YES,,,,,,YES,423390,532412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2601 Emory Road
Finksburg, MD 21048
(39.500464, -76.881191)"
"Dimurian, LLC",SBF19011236,Ana Llinas Gonzalez,24A Trolley Square,Suite 125,Wilmington,DE,2673989670,,,allinas@dimurian.com,YES,,,,YES,,YES,423510,423720,423320,423610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24A Trolley Square
Wilmington, DE 19806
(39.757756, -75.561349)"
Dineste Transportation Group LLC dba Dineste,SBF21041478,Darlene Murray,80 Old Creek Drive,,Clayton,DE,9174424776,,http://www.dineste.com,dvm@dinestetransportationgroup.com,,,,YES,,,YES,485991,485310,485320,485410,485999,722330,492210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"80 Old Creek Drive
Clayton, DE 19938
(39.274418, -75.626488)"
