"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","students","eoyenrollment","pctofeoyenrollment","fallenrollment"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","8th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/8th Grade/Students with Disabilities","REPORTED","129","141336","0.09","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Active EL Students","All Students","Hispanic/Latino/Male/9th Grade/Active EL Students","REPORTED","275","141336","0.19","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Foster Care","All Students","Hispanic/Latino/Male/9th Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Homeless","All Students","Hispanic/Latino/Male/9th Grade/Homeless","REDACTED","28","141336","0.02",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Low-Income","All Students","Hispanic/Latino/Male/9th Grade/Low-Income","REPORTED","354","141336","0.25","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/9th Grade/Non-EL Students","REPORTED","689","141336","0.49","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/9th Grade/Non-Foster Care","REPORTED","963","141336","0.68","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/9th Grade/Non-Homeless","REPORTED","936","141336","0.66","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/9th Grade/Non Low-Income","REPORTED","610","141336","0.43","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-SWD","All Students","Hispanic/Latino/Male/9th Grade/Non-SWD","REPORTED","808","141336","0.57","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/9th Grade/Students with Disabilities","REPORTED","156","141336","0.11","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Active EL Students","All Students","Hispanic/Latino/Male/10th Grade/Active EL Students","REPORTED","175","141336","0.12","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Foster Care","All Students","Hispanic/Latino/Male/10th Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Homeless","All Students","Hispanic/Latino/Male/10th Grade/Homeless","REDACTED","12","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Low-Income","All Students","Hispanic/Latino/Male/10th Grade/Low-Income","REPORTED","240","141336","0.17","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/10th Grade/Non-EL Students","REPORTED","545","141336","0.39","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/10th Grade/Non-Foster Care","REPORTED","718","141336","0.51","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/10th Grade/Non-Homeless","REPORTED","708","141336","0.50","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/10th Grade/Non Low-Income","REPORTED","480","141336","0.34","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-SWD","All Students","Hispanic/Latino/Male/10th Grade/Non-SWD","REPORTED","593","141336","0.42","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/10th Grade/Students with Disabilities","REPORTED","127","141336","0.09","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Active EL Students","All Students","Hispanic/Latino/Male/11th Grade/Active EL Students","REPORTED","91","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Foster Care","All Students","Hispanic/Latino/Male/11th Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Homeless","All Students","Hispanic/Latino/Male/11th Grade/Homeless","REDACTED","13","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Low-Income","All Students","Hispanic/Latino/Male/11th Grade/Low-Income","REPORTED","156","141336","0.11","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/11th Grade/Non-EL Students","REPORTED","430","141336","0.30","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/11th Grade/Non-Foster Care","REPORTED","519","141336","0.37","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/11th Grade/Non-Homeless","REPORTED","508","141336","0.36","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/11th Grade/Non Low-Income","REPORTED","365","141336","0.26","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-SWD","All Students","Hispanic/Latino/Male/11th Grade/Non-SWD","REPORTED","433","141336","0.31","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/11th Grade/Students with Disabilities","REPORTED","88","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Active EL Students","All Students","Hispanic/Latino/Male/Twelfth/Active EL Students","REPORTED","79","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Homeless","All Students","Hispanic/Latino/Male/Twelfth/Homeless","REDACTED","14","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Low-Income","All Students","Hispanic/Latino/Male/Twelfth/Low-Income","REPORTED","142","141336","0.10","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-EL Students","All Students","Hispanic/Latino/Male/Twelfth/Non-EL Students","REPORTED","417","141336","0.30","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-Foster Care","All Students","Hispanic/Latino/Male/Twelfth/Non-Foster Care","REPORTED","496","141336","0.35","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-Homeless","All Students","Hispanic/Latino/Male/Twelfth/Non-Homeless","REPORTED","482","141336","0.34","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non Low-Income","All Students","Hispanic/Latino/Male/Twelfth/Non Low-Income","REPORTED","354","141336","0.25","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-SWD","All Students","Hispanic/Latino/Male/Twelfth/Non-SWD","REPORTED","407","141336","0.29","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Students with Disabilities","All Students","Hispanic/Latino/Male/Twelfth/Students with Disabilities","REPORTED","89","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non-EL Students","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non-EL Students","REDACTED","11","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","White","All Students","3rd Grade","All Students","All Students","White/3rd Grade","REPORTED","4907","141336","3.47","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non-Foster Care","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non-Foster Care","REDACTED","11","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non-Homeless","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non-Homeless","REDACTED","11","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Non Low-Income","All Students","Hispanic/Latino/Male/Birth to 2 Years/Non Low-Income","REDACTED","11","141336","0.01",
"2015","34","Colonial School District","427","Southern Elementary School","White","Female","1st Grade","Homeless","All Students","White/Female/1st Grade/Homeless","REDACTED",,"956",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Birth to 2 Years","Students with Disabilities","All Students","Hispanic/Latino/Male/Birth to 2 Years/Students with Disabilities","REDACTED","11","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Active EL Students","All Students","Hispanic/Latino/Male/Kindergarten/Active EL Students","REPORTED","645","141336","0.46","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Foster Care","All Students","Hispanic/Latino/Male/Kindergarten/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Homeless","All Students","Hispanic/Latino/Male/Kindergarten/Homeless","REDACTED","30","141336","0.02",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Low-Income","All Students","Hispanic/Latino/Male/Kindergarten/Low-Income","REPORTED","590","141336","0.42","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non-EL Students","All Students","Hispanic/Latino/Male/Kindergarten/Non-EL Students","REPORTED","381","141336","0.27","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non-Foster Care","All Students","Hispanic/Latino/Male/Kindergarten/Non-Foster Care","REPORTED","1025","141336","0.73","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non-Homeless","All Students","Hispanic/Latino/Male/Kindergarten/Non-Homeless","REPORTED","996","141336","0.70","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non Low-Income","All Students","Hispanic/Latino/Male/Kindergarten/Non Low-Income","REPORTED","436","141336","0.31","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Non-SWD","All Students","Hispanic/Latino/Male/Kindergarten/Non-SWD","REPORTED","883","141336","0.62","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Kindergarten","Students with Disabilities","All Students","Hispanic/Latino/Male/Kindergarten/Students with Disabilities","REPORTED","143","141336","0.10","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Active EL Students","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Active EL Students","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Homeless","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Homeless","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Low-Income","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Low-Income","REPORTED","114","141336","0.08","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non-EL Students","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non-EL Students","REPORTED","180","141336","0.13","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non-Foster Care","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non-Foster Care","REPORTED","181","141336","0.13","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non-Homeless","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non-Homeless","REPORTED","177","141336","0.13","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non Low-Income","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non Low-Income","REPORTED","67","141336","0.05","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Non-SWD","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Non-SWD","REPORTED","80","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Pre-Kindergarten","Students with Disabilities","All Students","Hispanic/Latino/Male/Pre-Kindergarten/Students with Disabilities","REPORTED","101","141336","0.07","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Low-Income","All Students","Hispanic/Latino/Male/Early Childhood/Low-Income","REDACTED","22","141336","0.02",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non-EL Students","All Students","Hispanic/Latino/Male/Early Childhood/Non-EL Students","REDACTED","89","141336","0.06",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non-Foster Care","All Students","Hispanic/Latino/Male/Early Childhood/Non-Foster Care","REDACTED","89","141336","0.06",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non-Homeless","All Students","Hispanic/Latino/Male/Early Childhood/Non-Homeless","REDACTED","89","141336","0.06",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non Low-Income","All Students","Hispanic/Latino/Male/Early Childhood/Non Low-Income","REDACTED","67","141336","0.05",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Non-SWD","All Students","Hispanic/Latino/Male/Early Childhood/Non-SWD","REDACTED","19","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Early Childhood","Students with Disabilities","All Students","Hispanic/Latino/Male/Early Childhood/Students with Disabilities","REDACTED","70","141336","0.05",
"2015","0","State of Delaware","0","State of Delaware","White","All Students","4th Grade","All Students","All Students","White/4th Grade","REPORTED","4617","141336","3.27","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","1st Grade","All Students","All Students","Native American/1st Grade","REPORTED","37","141336","0.03","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","2nd Grade","All Students","All Students","Native American/2nd Grade","REPORTED","43","141336","0.03","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","3rd Grade","All Students","All Students","Native American/3rd Grade","REPORTED","41","141336","0.03","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","4th Grade","All Students","All Students","Native American/4th Grade","REPORTED","52","141336","0.04","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","5th Grade","All Students","All Students","Native American/5th Grade","REPORTED","45","141336","0.03","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","6th Grade","All Students","All Students","Native American/6th Grade","REPORTED","57","141336","0.04","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","7th Grade","All Students","All Students","Native American/7th Grade","REPORTED","61","141336","0.04","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","8th Grade","All Students","All Students","Native American/8th Grade","REPORTED","41","141336","0.03","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","9th Grade","All Students","All Students","Native American/9th Grade","REPORTED","47","141336","0.03","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","10th Grade","All Students","All Students","Native American/10th Grade","REPORTED","34","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","11th Grade","All Students","All Students","Native American/11th Grade","REPORTED","43","141336","0.03","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","Twelfth","All Students","All Students","Native American/Twelfth","REPORTED","33","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","REPORTED","583","141336","0.41","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","Kindergarten","All Students","All Students","Native American/Kindergarten","REPORTED","43","141336","0.03","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Active EL Students","All Students","Native American/Female/1st Grade/Active EL Students","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Low-Income","All Students","Native American/Female/1st Grade/Low-Income","REPORTED","7","141336","0.00","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non-EL Students","All Students","Native American/Female/1st Grade/Non-EL Students","REPORTED","17","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non-Foster Care","All Students","Native American/Female/1st Grade/Non-Foster Care","REPORTED","19","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non-Homeless","All Students","Native American/Female/1st Grade/Non-Homeless","REPORTED","19","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non Low-Income","All Students","Native American/Female/1st Grade/Non Low-Income","REPORTED","12","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Non-SWD","All Students","Native American/Female/1st Grade/Non-SWD","REPORTED","16","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","1st Grade","Students with Disabilities","All Students","Native American/Female/1st Grade/Students with Disabilities","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Active EL Students","All Students","Native American/Female/2nd Grade/Active EL Students","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Low-Income","All Students","Native American/Female/2nd Grade/Low-Income","REPORTED","8","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non-EL Students","All Students","Native American/Female/2nd Grade/Non-EL Students","REPORTED","16","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non-Foster Care","All Students","Native American/Female/2nd Grade/Non-Foster Care","REPORTED","20","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non-Homeless","All Students","Native American/Female/2nd Grade/Non-Homeless","REPORTED","20","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non Low-Income","All Students","Native American/Female/2nd Grade/Non Low-Income","REPORTED","12","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Non-SWD","All Students","Native American/Female/2nd Grade/Non-SWD","REPORTED","15","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","2nd Grade","Students with Disabilities","All Students","Native American/Female/2nd Grade/Students with Disabilities","REPORTED","5","141336","0.00","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Active EL Students","All Students","Native American/Female/3rd Grade/Active EL Students","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Homeless","All Students","Native American/Female/3rd Grade/Homeless","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Low-Income","All Students","Native American/Female/3rd Grade/Low-Income","REPORTED","10","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non-EL Students","All Students","Native American/Female/3rd Grade/Non-EL Students","REPORTED","23","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non-Foster Care","All Students","Native American/Female/3rd Grade/Non-Foster Care","REPORTED","25","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non-Homeless","All Students","Native American/Female/3rd Grade/Non-Homeless","REPORTED","22","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non Low-Income","All Students","Native American/Female/3rd Grade/Non Low-Income","REPORTED","15","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non-SWD","All Students","Native American/Female/3rd Grade/Non-SWD","REPORTED","23","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Students with Disabilities","All Students","Native American/Female/3rd Grade/Students with Disabilities","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Active EL Students","All Students","Native American/Female/4th Grade/Active EL Students","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Homeless","All Students","Native American/Female/4th Grade/Homeless","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Low-Income","All Students","Native American/Female/4th Grade/Low-Income","REPORTED","10","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non-EL Students","All Students","Native American/Female/4th Grade/Non-EL Students","REPORTED","21","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non-Foster Care","All Students","Native American/Female/4th Grade/Non-Foster Care","REPORTED","25","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non-Homeless","All Students","Native American/Female/4th Grade/Non-Homeless","REPORTED","24","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non Low-Income","All Students","Native American/Female/4th Grade/Non Low-Income","REPORTED","15","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non-SWD","All Students","Native American/Female/4th Grade/Non-SWD","REPORTED","23","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Students with Disabilities","All Students","Native American/Female/4th Grade/Students with Disabilities","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Active EL Students","All Students","Native American/Female/5th Grade/Active EL Students","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Homeless","All Students","Native American/Female/5th Grade/Homeless","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Low-Income","All Students","Native American/Female/5th Grade/Low-Income","REPORTED","11","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non-EL Students","All Students","Native American/Female/5th Grade/Non-EL Students","REPORTED","22","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non-Foster Care","All Students","Native American/Female/5th Grade/Non-Foster Care","REPORTED","24","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non-Homeless","All Students","Native American/Female/5th Grade/Non-Homeless","REPORTED","23","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non Low-Income","All Students","Native American/Female/5th Grade/Non Low-Income","REPORTED","13","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non-SWD","All Students","Native American/Female/5th Grade/Non-SWD","REPORTED","21","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Students with Disabilities","All Students","Native American/Female/5th Grade/Students with Disabilities","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Active EL Students","All Students","Native American/Female/6th Grade/Active EL Students","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Low-Income","All Students","Native American/Female/6th Grade/Low-Income","REPORTED","8","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non-EL Students","All Students","Native American/Female/6th Grade/Non-EL Students","REPORTED","29","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non-Foster Care","All Students","Native American/Female/6th Grade/Non-Foster Care","REPORTED","30","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non-Homeless","All Students","Native American/Female/6th Grade/Non-Homeless","REPORTED","30","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non Low-Income","All Students","Native American/Female/6th Grade/Non Low-Income","REPORTED","22","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non-SWD","All Students","Native American/Female/6th Grade/Non-SWD","REPORTED","26","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Students with Disabilities","All Students","Native American/Female/6th Grade/Students with Disabilities","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Active EL Students","All Students","Native American/Female/7th Grade/Active EL Students","REDACTED",,"141336",,"134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Homeless","All Students","Native American/Female/7th Grade/Homeless","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Low-Income","All Students","Native American/Female/7th Grade/Low-Income","REPORTED","14","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non-EL Students","All Students","Native American/Female/7th Grade/Non-EL Students","REPORTED","28","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non-Foster Care","All Students","Native American/Female/7th Grade/Non-Foster Care","REPORTED","31","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non-Homeless","All Students","Native American/Female/7th Grade/Non-Homeless","REPORTED","28","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non Low-Income","All Students","Native American/Female/7th Grade/Non Low-Income","REPORTED","17","141336","0.01","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non-SWD","All Students","Native American/Female/7th Grade/Non-SWD","REPORTED","25","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Students with Disabilities","All Students","Native American/Female/7th Grade/Students with Disabilities","REPORTED","6","141336","0.00","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Low-Income","All Students","Native American/Female/8th Grade/Low-Income","REPORTED","7","141336","0.00","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non-EL Students","All Students","Native American/Female/8th Grade/Non-EL Students","REPORTED","22","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non-Foster Care","All Students","Native American/Female/8th Grade/Non-Foster Care","REPORTED","22","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non-Homeless","All Students","Native American/Female/8th Grade/Non-Homeless","REPORTED","22","141336","0.02","134932"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non Low-Income","All Students","Native American/Female/8th Grade/Non Low-Income","REPORTED","15","141336","0.01","134932"
