"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience","educational_level","educators_fte","average_years_of_age"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Bachelor Degree","2","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","ALL","ALL","Bachelor Degree","18","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","ALL","ALL","ALL","Bachelor Degree","18","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Managerial","ALL","Bachelor Degree","1","60"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Non-Professional","Skilled & Service Workers","Custodial","ALL","Bachelor Degree","1","52"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","ALL","ALL","ALL","ALL","Bachelor Degree","20","33"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","ALL","ALL","ALL","Bachelor Degree","73","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","ALL","ALL","Bachelor Degree","3","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","Bachelor Degree","2","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","Specialist, Instructional","ALL","Bachelor Degree","1","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Bachelor Degree","31","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Special Secondary","ALL","Bachelor Degree","2","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","Bachelor Degree","2","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Bachelor Degree","29","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Official/Administrative","Other General Support","ALL","Bachelor Degree","1","27"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Official/Administrative","Specialist, General Support","ALL","Bachelor Degree","1","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Official/Administrative","ALL","ALL","Bachelor Degree","2","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","Nurse","ALL","Bachelor Degree","2","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","Home Visitor","ALL","Bachelor Degree","1","34"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","ALL","ALL","Bachelor Degree","4","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","Specialist, Pupil Support","ALL","Bachelor Degree","1","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","ALL","ALL","ALL","ALL","Bachelor Degree","96","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Service Aide","ALL","Bachelor Degree","2","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","Bachelor Degree","19","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Secretarial","ALL","Bachelor Degree","1","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","ALL","Bachelor Degree","1","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","ALL","ALL","ALL","Bachelor Degree","23","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","ALL","ALL","Bachelor Degree","23","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","ALL","ALL","Bachelor Degree","64","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","ALL","Bachelor Degree","116","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","Bachelor Degree","19","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","ALL","ALL","ALL","Bachelor Degree","91","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","ALL","ALL","Bachelor Degree","82","34"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","Bachelor Degree","2","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Secondary","ALL","Bachelor Degree","2","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Bachelor Degree","45","33"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Bachelor Degree","33","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","ALL","ALL","Bachelor Degree","3","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Other Instructional Support","ALL","Bachelor Degree","2","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","ALL","ALL","Bachelor Degree","2","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Specialist, Instructional","ALL","Bachelor Degree","1","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Other General Support","ALL","Bachelor Degree","1","27"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Specialist, General Support","ALL","Bachelor Degree","1","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Specialist, Pupil Support","ALL","Bachelor Degree","1","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Nurse","ALL","Bachelor Degree","2","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Home Visitor","ALL","Bachelor Degree","1","34"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","ALL","ALL","Bachelor Degree","4","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","ALL","ALL","ALL","Bachelor Degree","25","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Service Aide","ALL","Bachelor Degree","2","31"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Secretarial","ALL","Bachelor Degree","1","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Managerial","ALL","Bachelor Degree","1","60"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Custodial","ALL","Bachelor Degree","1","52"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","ALL","ALL","Bachelor Degree","25","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","ALL","Bachelor Degree","1","28"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Other General Support","ALL","Bachelor Degree Plus 15 Credits","1","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Other Instructional Support","ALL","Bachelor Degree Plus 15 Credits","1","65"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","ALL","ALL","Bachelor Degree Plus 15 Credits","1","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","ALL","ALL","Bachelor Degree Plus 15 Credits","1","65"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Bachelor Degree Plus 15 Credits","7","47"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Bachelor Degree Plus 15 Credits","8","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Secondary","ALL","Bachelor Degree Plus 15 Credits","1","29"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","Bachelor Degree Plus 15 Credits","1","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","ALL","ALL","Bachelor Degree Plus 15 Credits","17","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","ALL","ALL","ALL","Bachelor Degree Plus 15 Credits","19","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","ALL","Bachelor Degree Plus 15 Credits","19","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","ALL","ALL","Bachelor Degree Plus 15 Credits","15","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","ALL","ALL","ALL","ALL","Bachelor Degree Plus 15 Credits","16","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Bachelor Degree Plus 15 Credits","8","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","Bachelor Degree Plus 15 Credits","1","25"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Special Secondary","ALL","Bachelor Degree Plus 15 Credits","1","29"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Bachelor Degree Plus 15 Credits","5","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","Bachelor Degree Plus 15 Credits","1","65"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","ALL","ALL","Bachelor Degree Plus 15 Credits","1","65"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","ALL","ALL","ALL","Bachelor Degree Plus 15 Credits","16","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","ALL","ALL","ALL","ALL","Bachelor Degree Plus 15 Credits","3","49"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","ALL","ALL","ALL","Bachelor Degree Plus 15 Credits","3","49"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","ALL","ALL","Bachelor Degree Plus 15 Credits","2","52"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Bachelor Degree Plus 15 Credits","2","52"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Official/Administrative","Other General Support","ALL","Bachelor Degree Plus 15 Credits","1","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Charter","All Educators","Hispanic/Latino/Charter School","Professional","Official/Administrative","ALL","ALL","Bachelor Degree Plus 15 Credits","1","44"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","ALL","ALL","ALL","Bachelor Degree Plus 30 Credits","11","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","ALL","ALL","ALL","ALL","Doctorate Degree","10","46"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","ALL","ALL","Bachelor Degree Plus 30 Credits","1","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","Bachelor Degree Plus 30 Credits","1","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Bachelor Degree Plus 30 Credits","2","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Special Secondary","ALL","Bachelor Degree Plus 30 Credits","2","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","Bachelor Degree Plus 30 Credits","2","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Bachelor Degree Plus 30 Credits","3","33"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","ALL","ALL","Bachelor Degree Plus 30 Credits","1","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Pupil Support","Home Visitor","ALL","Bachelor Degree Plus 30 Credits","1","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","ALL","ALL","ALL","ALL","Bachelor Degree Plus 30 Credits","11","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Professional","Classroom Teacher","ALL","ALL","Bachelor Degree Plus 30 Credits","9","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","ALL","Bachelor Degree Plus 30 Credits","11","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","ALL","ALL","ALL","Bachelor Degree Plus 30 Credits","11","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","ALL","ALL","Bachelor Degree Plus 30 Credits","9","37"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","Bachelor Degree Plus 30 Credits","2","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Bachelor Degree Plus 30 Credits","3","33"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Bachelor Degree Plus 30 Credits","2","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","ALL","ALL","Bachelor Degree Plus 30 Credits","1","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Secondary","ALL","Bachelor Degree Plus 30 Credits","2","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Other Instructional Support","ALL","Bachelor Degree Plus 30 Credits","1","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","ALL","ALL","Bachelor Degree Plus 30 Credits","1","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Home Visitor","ALL","Bachelor Degree Plus 30 Credits","1","53"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Home Visitor","ALL","Master Degree","1","60"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Psychologist","ALL","Master Degree","2","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","ALL","ALL","Master Degree","10","43"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Director","ALL","Master Degree","1","48"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Principal","ALL","Master Degree","3","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Other Instructional Support","ALL","Master Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","ALL","ALL","Master Degree","5","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Official/Administrative","Administrative Assistant","ALL","Master Degree","1","32"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Specialist, Instructional","ALL","Master Degree","1","63"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Supervisor, Instructional","ALL","Master Degree","1","36"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Secondary","ALL","Master Degree","5","34"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","Guidance Counselor","ALL","Master Degree","4","54"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Instructional Support","ALL","ALL","Master Degree","7","50"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Master Degree","34","39"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","Master Degree","7","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Master Degree","36","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Classroom Teacher","ALL","ALL","Master Degree","82","38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","ALL","ALL","ALL","Master Degree","104","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","ALL","Master Degree","1","34"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","ALL","ALL","Master Degree","6.7999999999999998","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","ALL","ALL","ALL","Master Degree","6.7999999999999998","42"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Cafeteria Worker","ALL","Master Degree","1","45"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Secretarial","ALL","Master Degree","1","29"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Professional","Pupil Support","Speech and Hearing Therapist","ALL","Master Degree","7","41"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Technical","ALL","Master Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","Master Degree","2.7999999999999998","50"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","All Educators","All Educators","Hispanic/Latino","ALL","ALL","ALL","ALL","Master Degree","110.8","40"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Technical","ALL","Master Degree","1","35"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","Master Degree","2","47"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","Regular","All Educators","Hispanic/Latino/Regular School","Non-Professional","ALL","ALL","ALL","Master Degree","5","38"
