"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","category","rowstatus","students","avgpctoftargetmet"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth - ELA","REPORTED","108","80.8519"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth - Math","REPORTED","108","73.1944"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Highest Quartile - ELA","REPORTED","56","84.1429"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Highest Quartile - Math","REPORTED","47","72.6809"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Lowest Quartile - ELA","REPORTED","20","74.85"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Lowest Quartile - Math","REPORTED","23","68.4348"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth - ELA","REPORTED","73","82.3973"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth - Math","REPORTED","73","73.9041"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - ELA","REPORTED","33","85.0909"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - Math","REPORTED","27","77.8519"
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","612","Major George S. Welch Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - Math","REPORTED","15","75.4667"
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","African American","All Students","All Students","All Students","All Students","African American","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","African American","All Students","All Students","All Students","All Students","African American","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","All Students","All Students","All Students","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","All Students","All Students","All Students","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","White","All Students","All Students","All Students","All Students","White","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","White","All Students","All Students","All Students","All Students","White","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","615","Kent Elementary Intensive Learning Center","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","African American","All Students","All Students","All Students","All Students","African American","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth - ELA","REPORTED","53","64.434"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth - Math","REPORTED","53","57.1698"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - ELA","REPORTED","20","60.3"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - Math","REPORTED","16","76.1875"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - ELA","REPORTED","16","59.375"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","Progress Toward English Language Proficiency","REPORTED","22","72.1818"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","Progress Toward English Language Proficiency","REPORTED","22","72.1818"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth - ELA","REPORTED","174","77.4195"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth - Math","REPORTED","174","73.3736"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Highest Quartile - ELA","REPORTED","50","84.94"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Highest Quartile - Math","REPORTED","47","75.234"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Lowest Quartile - ELA","REPORTED","65","74.5538"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Lowest Quartile - Math","REPORTED","53","65.8868"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth - ELA","REPORTED","74","70.027"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth - Math","REPORTED","74","66.7838"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Highest Quartile - ELA","REPORTED","24","69.375"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Highest Quartile - Math","REPORTED","19","58.8947"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Lowest Quartile - ELA","REPORTED","24","66.1667"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Lowest Quartile - Math","REPORTED","17","53.5294"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth - ELA","REPORTED","28","49.5714"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth - Math","REPORTED","28","49.4643"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth - ELA","REPORTED","16","89.9375"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth - Math","REPORTED","16","82.125"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth - ELA","REPORTED","18","88.2222"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth - Math","REPORTED","18","66.4444"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","White","All Students","All Students","All Students","All Students","White","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth - ELA","REPORTED","83","79.9157"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth - Math","REPORTED","83","82.253"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - ELA","REPORTED","25","82.52"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - Math","REPORTED","30","75.2333"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - ELA","REPORTED","34","80.1471"
"2018","10","Caesar Rodney School District","616","Nellie Hughes Stokes Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - Math","REPORTED","26","85.7308"
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","African American","All Students","All Students","All Students","All Students","African American","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth - ELA","REPORTED","46","36.2609"
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth - Math","REPORTED","46","46.2391"
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - ELA","REPORTED","22","38.4545"
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - Math","REPORTED","21","51.8095"
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","618","Star Hill Elementary School","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Lowest Quartile - Math","REDACTED",,
