"fiscal_year","fiscal_period","dept_name","div_name","merchant","cat_descr","trans_dt","merchandise_amt"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","AESTHETIC AND SPECIAL CA","DENTISTS ORTHODONTISTS","2010-06-28T00:00:00.000","1287"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","AESTHETIC AND SPECIAL CA","DENTISTS ORTHODONTISTS","2010-06-28T00:00:00.000","644"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","AESTHETIC AND SPECIAL CA","DENTISTS ORTHODONTISTS","2010-06-28T00:00:00.000","811"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","BEAR-GLASGOW DENTA","DENTISTS ORTHODONTISTS","2010-06-28T00:00:00.000","2115.69"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","BEAR-GLASGOW DENTA","DENTISTS ORTHODONTISTS","2010-06-28T00:00:00.000","2322.31"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","DELAWARE EYE MD ASSOC","OPTOMETRISTS OPHTHALMOLOGISTS","2010-06-28T00:00:00.000","30"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","DELAWARE EYE MD ASSOC","OPTOMETRISTS OPHTHALMOLOGISTS","2010-06-28T00:00:00.000","30"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","WAL-MART #2791","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","96.19"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","WM SUPERCENTER","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","36.97"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","COMMUNITY SERVICES","WM SUPERCENTER","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","8.68"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","DELAWARE PSYCHIATRIC CENTER","MEDTRONIC EMERGENCY RESPO","DENTAL-LAB-MED-OPHTHALMIC HOSP EQUIP SUPPLIES","2010-06-28T00:00:00.000","52.7"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","DELAWARE PSYCHIATRIC CENTER","OFFICE MAX","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","20.94"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","DELAWARE PSYCHIATRIC CENTER","OFFICE MAX","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","69.27"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","DELAWARE PSYCHIATRIC CENTER","PATTERSON DENTAL SUPPL","DENTAL-LAB-MED-OPHTHALMIC HOSP EQUIP SUPPLIES","2010-06-28T00:00:00.000","151.35"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","DELAWARE PSYCHIATRIC CENTER","PATTERSON DENTAL SUPPL","DENTAL-LAB-MED-OPHTHALMIC HOSP EQUIP SUPPLIES","2010-06-28T00:00:00.000","165"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","DELAWARE PSYCHIATRIC CENTER","PNL ADVERTISING","BOOKS PERIODICALS AND NEWSPAPERS","2010-06-28T00:00:00.000","-1717"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","DELAWARE PSYCHIATRIC CENTER","T B S PHILA.","EQUIPMENT RENTALLEASING SVS FURNTURE-TOOL RENTAL","2010-06-28T00:00:00.000","400"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","DELAWARE PSYCHIATRIC CENTER","TOSHIBA FINANCIAL SERVICE","PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","1172.8"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E DE HOSP FT CHRONICALLY ILL","LOWES #00587*","HOME SUPPLY WAREHOUSE STORES","2010-06-28T00:00:00.000","-449"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E DE HOSP FT CHRONICALLY ILL","LOWES #00587*","HOME SUPPLY WAREHOUSE STORES","2010-06-28T00:00:00.000","798"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E DE HOSP FT CHRONICALLY ILL","LOWES #00587*","HOME SUPPLY WAREHOUSE STORES","2010-06-28T00:00:00.000","897"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E EMILY BISSELL","MOVIES 10  Q80","MOTION PICTURE THEATERS","2010-06-28T00:00:00.000","28.75"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E EMILY BISSELL","VERIZON","CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS","2010-06-28T00:00:00.000","92.13"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E EMILY BISSELL","WWW.KOHLS.COM #0873","DEPARTMENT STORES","2010-06-28T00:00:00.000","22.95"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E EMILY BISSELL","WWW.KOHLS.COM #0873","DEPARTMENT STORES","2010-06-28T00:00:00.000","280.89"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E GOVERNOR BACON","PRO FOODS","WHOLESALE CLUBS","2010-06-28T00:00:00.000","601.07"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E GOVERNOR BACON","VERIZON","CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS","2010-06-28T00:00:00.000","86.54"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E GOVERNOR BACON","VZWRLSS-IVR VE","CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS","2010-06-28T00:00:00.000","73.6"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E MEDICAL EXAMINER","CANON FINANCIAL SERVIC","OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT","2010-06-28T00:00:00.000","144.7"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E MEDICAL EXAMINER","CANON FINANCIAL SERVIC","OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT","2010-06-28T00:00:00.000","534.98"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E MEDICAL EXAMINER","VZWRLSS*ETM NNY5080501","TELECOM INCL PREPAID-RECURRING PHONE SVCS","2010-06-28T00:00:00.000","432.45"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","E VOLUNTEER SERVICES","OFFICE DEPOT #5910","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","32.49"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","DOVER ARMY-NAVY STOR","SPORTS APPAREL RIDING APPAREL STORES","2010-06-28T00:00:00.000","3057.9"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","FIRE ALARM MAINTENANCE CO","DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW","2010-06-28T00:00:00.000","253.85"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","FIRE ALARM MAINTENANCE CO","DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW","2010-06-28T00:00:00.000","31.15"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","FIRE ALARM MAINTENANCE CO","DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW","2010-06-28T00:00:00.000","465"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","MCFOY REFRIGERATIO","HEATING PLUMBING AIR CONDITIONING CONTRACTORS","2010-06-28T00:00:00.000","132"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","MCFOY REFRIGERATIO","HEATING PLUMBING AIR CONDITIONING CONTRACTORS","2010-06-28T00:00:00.000","24"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","TOSHIBA FINANCIAL SERVICE","PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","223.6"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","TOSHIBA FINANCIAL SERVICE","PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","223.6"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","TOSHIBA FINANCIAL SERVICE","PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","223.6"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","UFIRST *UNIFIRST CORP","CLOTHING RENTAL-COSTUMES UNIFORMS FORMAL WEAR","2010-06-28T00:00:00.000","1095.35"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","UFIRST *UNIFIRST CORP","CLOTHING RENTAL-COSTUMES UNIFORMS FORMAL WEAR","2010-06-28T00:00:00.000","131.5"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","UFIRST *UNIFIRST CORP","CLOTHING RENTAL-COSTUMES UNIFORMS FORMAL WEAR","2010-06-28T00:00:00.000","131.5"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","UFIRST *UNIFIRST CORP","CLOTHING RENTAL-COSTUMES UNIFORMS FORMAL WEAR","2010-06-28T00:00:00.000","202.8"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","UFIRST *UNIFIRST CORP","CLOTHING RENTAL-COSTUMES UNIFORMS FORMAL WEAR","2010-06-28T00:00:00.000","538.5"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","UFIRST *UNIFIRST CORP","CLOTHING RENTAL-COSTUMES UNIFORMS FORMAL WEAR","2010-06-28T00:00:00.000","741.9"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","UFIRST *UNIFIRST CORP","CLOTHING RENTAL-COSTUMES UNIFORMS FORMAL WEAR","2010-06-28T00:00:00.000","76.8"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","W.J. TIPPETT COMPANY","COMMERCIAL EQUIPMENT NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","477"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","FACILITY OPERATIONS","WHOLESALE JANITORIAL SUP","CLEANING AND MAINTENANCE JANITORIAL SERVICES","2010-06-28T00:00:00.000","563.5"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","OFFICE OT SECRETARY","OFFICE DEPOT #5910","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","18.9"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","OFFICE OT SECRETARY","OFFICE DEPOT #5910","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","38.82"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","SOCIAL SERVICES","OFFICE DEPOT #1105","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","10.16"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","SOCIAL SERVICES","OFFICE DEPOT #1105","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","8.32"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","SOCIAL SERVICES","OFFICE DEPOT #1220","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","102.59"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","SOCIAL SERVICES","OFFICE DEPOT #1220","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","125.39"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","STOCKLEY CENTER","FOOD LION #0875","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","11"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","STOCKLEY CENTER","WAL-MART #2791","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","34"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","STOCKLEY CENTER","WAL-MART #2791","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","57.61"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","STOCKLEY CENTER","WM SUPERCENTER","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","51.71"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","STOCKLEY CENTER","WM SUPERCENTER","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","74.5"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","SUBSTANCE ABUSE","AMTRAK .COM 1791000135767","TRAVEL","2010-06-28T00:00:00.000","43"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","SUBSTANCE ABUSE","ROSA MEXICANO DC","EATING PLACES RESTAURANTS","2010-06-28T00:00:00.000","23.53"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","SUBSTANCE ABUSE","WASH METRORAIL00025320","TRAVEL","2010-06-28T00:00:00.000","10"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","VISUALLY IMPAIRED SERVICES","PAPER DIRECT","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","438.74"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","VISUALLY IMPAIRED SERVICES","WAL-MART #2460","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","96.8"
"2011","1","DEPT OF HEALTH AND SOCIAL SV","VISUALLY IMPAIRED SERVICES","WAL-MART #2791","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","20.88"
"2011","1","DEPT OF LABOR","EMPLOYMENT AND TRAINING SERV","CONFERENCE CENTERS","GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","210"
"2011","1","DEPT OF LABOR","EMPLOYMENT AND TRAINING SERV","CONFERENCE CENTERS","GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","210"
"2011","1","DEPT OF LABOR","EMPLOYMENT AND TRAINING SERV","CONFERENCE CENTERS","GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","210"
"2011","1","DEPT OF LABOR","EMPLOYMENT AND TRAINING SERV","CONFERENCE CENTERS","GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","224"
"2011","1","DEPT OF LABOR","EMPLOYMENT AND TRAINING SERV","TATC CONSULTING","PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","442"
"2011","1","DEPT OF LABOR","OFF OF LABOR LAW ENFORCEMENT","THE NEWS JOURNAL COMPANY","DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS","2010-06-28T00:00:00.000","132.72"
"2011","1","DEPT OF NATRL RES AND ENV CONT","COASTAL PROGRAMS","KEYSTONE PRECISION INSTR","MISCELLANEOUS AND SPECIALTY RETAIL STORES","2010-06-28T00:00:00.000","1530"
"2011","1","DEPT OF NATRL RES AND ENV CONT","COASTAL PROGRAMS","KEYSTONE PRECISION INSTR","MISCELLANEOUS AND SPECIALTY RETAIL STORES","2010-06-28T00:00:00.000","505"
"2011","1","DEPT OF NATRL RES AND ENV CONT","E COMMUNITY SERVICES","COL PRKNG JSTCE CTR Q08","AUTOMOBILE PARKING LOTS AND GARAGES","2010-06-28T00:00:00.000","4"
"2011","1","DEPT OF NATRL RES AND ENV CONT","FISH AND WILDLIFE","PARKS MARINA OFC","GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","166.03"
"2011","1","DEPT OF NATRL RES AND ENV CONT","FISH AND WILDLIFE","PARKS MARINA OFC","GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","33.88"
"2011","1","DEPT OF NATRL RES AND ENV CONT","OFFICE OF THE SECRETARY","THE NEW JOURNAL CLASSIF","DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS","2010-06-28T00:00:00.000","95.34"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","ADVANCE AUTO PARTS #8152","AUTOMOTIVE PARTS ACCESSORIES STORES","2010-06-28T00:00:00.000","11.79"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","BEST ACE HARDWARE","HARDWARE STORES","2010-06-28T00:00:00.000","7.98"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","DOLRTREE 1678 00016782","DISCOUNT STORES","2010-06-28T00:00:00.000","6"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","FACEBOOK.COM*ADS","ADVERTISING SERVICES","2010-06-28T00:00:00.000","36"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","FOOD LION #1528","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","9"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","GOODYEAR AUTO SVS CTR 953","AUTOMOTIVE TIRE STORES","2010-06-28T00:00:00.000","13.86"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","HARBOR FREIGHT TOOLS 206","HARDWARE STORES","2010-06-28T00:00:00.000","89.99"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","LOWES #00217*","HOME SUPPLY WAREHOUSE STORES","2010-06-28T00:00:00.000","70.38"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","OFFICE DEPOT #5910","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","22.79"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","PAINTBALL ACTION GAMES","RECREATION SERVICES NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","585"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","REHOBOTH DEWEY BEACH","ASSOCIATIONS-CIVIC SOCIAL AND FRATERNAL","2010-06-28T00:00:00.000","240"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","SWEENEY SEED COMPANY","MISCELLANEOUS AND SPECIALTY RETAIL STORES","2010-06-28T00:00:00.000","79"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","THE HOME DEPOT #8440","HOME SUPPLY WAREHOUSE STORES","2010-06-28T00:00:00.000","17.62"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","THE HOME DEPOT #8440","HOME SUPPLY WAREHOUSE STORES","2010-06-28T00:00:00.000","5.02"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","TRACTOR SUPPLY # 1174","MISC-AUTO-AIRCRAFT-FARM EQUIP NOT ELSEWHERE CLASS","2010-06-28T00:00:00.000","99.99"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","UNITED ELECTRIC SUPPLY","HARDWARE STORES","2010-06-28T00:00:00.000","126.02"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","UNITED ELECTRIC SUPPLY","HARDWARE STORES","2010-06-28T00:00:00.000","1384.26"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","UNITED ELECTRIC SUPPLY","HARDWARE STORES","2010-06-28T00:00:00.000","605.07"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","WW GRAINGER","INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","136.28"
"2011","1","DEPT OF NATRL RES AND ENV CONT","PARKS AND RECREATION","WW GRAINGER","INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","344.03"
"2011","1","DEPT OF SAFETY AND HOMELAND","ADMINISTRATION","OFFICE DEPOT #5910","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","39.03"
"2011","1","DEPT OF SAFETY AND HOMELAND","ADMINISTRATION","VZWRLSS-IVR VE","CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS","2010-06-28T00:00:00.000","899.96"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATION","EML INC.","ELECTRICAL PARTS AND EQUIPMENT","2010-06-28T00:00:00.000","340.92"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATION","SEARS.COM 9300","DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW","2010-06-28T00:00:00.000","212.49"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATION","SEARS.COM 9300","DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW","2010-06-28T00:00:00.000","681.7"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATION","SEARS.COM 9301","DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW","2010-06-28T00:00:00.000","27.86"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATION","SEARS.COM 9301","DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW","2010-06-28T00:00:00.000","47.55"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATION","TESSCO INCORPORATED","TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES","2010-06-28T00:00:00.000","47.4"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATIONS","AT AND T POS PARTNER","TELECOM INCL PREPAID-RECURRING PHONE SVCS","2010-06-28T00:00:00.000","395"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATIONS","VERIZON*RECURRINGPAY","CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS","2010-06-28T00:00:00.000","37.95"
"2011","1","DEPT OF SAFETY AND HOMELAND","COMMUNICATIONS","VERIZON*RECURRINGPAY","CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS","2010-06-28T00:00:00.000","37.95"
"2011","1","DEPT OF SAFETY AND HOMELAND","DEMA","GUS*GLOBALSTAR USA","TELECOM INCL PREPAID-RECURRING PHONE SVCS","2010-06-28T00:00:00.000","184.6"
"2011","1","DEPT OF SAFETY AND HOMELAND","DEMA","PARKS LUMS POND OFC","GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","165"
"2011","1","DEPT OF SAFETY AND HOMELAND","ST BUREAU OF IDENTIFICATION","LOWES #00587*","HOME SUPPLY WAREHOUSE STORES","2010-06-28T00:00:00.000","34"
"2011","1","DEPT OF SAFETY AND HOMELAND","ST COUNCIL PERSON WDISIB","KENT-SUSSEX INDUST","ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES","2010-06-28T00:00:00.000","65"
"2011","1","DEPT OF SAFETY AND HOMELAND","STATE POLICE TRAFFIC","ACME #7822","GROCERY STORES SUPERMARKETS","2010-06-28T00:00:00.000","137.99"
"2011","1","DEPT OF STATE","ADMINISTRATION","OFFICE DEPOT #1105","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","60.66"
"2011","1","DEPT OF STATE","ADMINISTRATION","OFFICE DEPOT #5910","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","158.34"
"2011","1","DEPT OF STATE","ADMINISTRATION","OFFICE DEPOT #5910","DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH","2010-06-28T00:00:00.000","76.56"
"2011","1","DEPT OF STATE","ADMINISTRATION","WAWA 838 00008383","MISC FOOD STORE-CONVENIENCE MRKT SPLTY VENDNG MACS","2010-06-28T00:00:00.000","3.75"
"2011","1","DEPT OF STATE","ARTS OFFICE OF THE DIRECTOR","CONFERENCE CENTERS","GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED","2010-06-28T00:00:00.000","126"
"2011","1","DEPT OF STATE","ARTS OFFICE OF THE DIRECTOR","MARRIOTT 337W7 WATERFRONT","LODGING","2010-06-28T00:00:00.000","438"
"2011","1","DEPT OF STATE","ARTS OFFICE OF THE DIRECTOR","MARRIOTT 337W7 WATERFRONT","LODGING","2010-06-28T00:00:00.000","50"
"2011","1","DEPT OF STATE","ARTS OFFICE OF THE DIRECTOR","MARRIOTT 337W7 WATERFRONT","LODGING","2010-06-28T00:00:00.000","59.14"
"2011","1","DEPT OF STATE","ARTS OFFICE OF THE DIRECTOR","TARGET 00013128","DISCOUNT STORES","2010-06-28T00:00:00.000","11.99"
"2011","1","DEPT OF STATE","CORPORATIONS","TECHSMITH CORPORATION","ELECTRONIC SALES","2010-06-28T00:00:00.000","14.95"
"2011","1","DEPT OF STATE","CORPORATIONS","TECHSMITH CORPORATION","ELECTRONIC SALES","2010-06-28T00:00:00.000","14.95"
"2011","1","DEPT OF STATE","CORPORATIONS","TECHSMITH CORPORATION","ELECTRONIC SALES","2010-06-28T00:00:00.000","14.95"
"2011","1","DEPT OF STATE","CORPORATIONS","TECHSMITH CORPORATION","ELECTRONIC SALES","2010-06-28T00:00:00.000","14.95"
"2011","1","DEPT OF STATE","CORPORATIONS","TECHSMITH CORPORATION","ELECTRONIC SALES","2010-06-28T00:00:00.000","14.95"
"2011","1","DEPT OF STATE","DEL COMM OF VETERANS AFFAIRS","AMSAN #420","PLUMBING AND HEATING EQUIPMENT","2010-06-28T00:00:00.000","71.4"
"2011","1","DEPT OF STATE","HUMAN RELATIONSCOMM FOR WOMEN","AGENT FEE 8900525071990","AIRLINE","2010-06-28T00:00:00.000","35"
"2011","1","DEPT OF STATE","HUMAN RELATIONSCOMM FOR WOMEN","AMAZON MKTPLACE PMTS","BOOK STORES","2010-06-28T00:00:00.000","29.99"
"2011","1","DEPT OF STATE","HUMAN RELATIONSCOMM FOR WOMEN","UNITED AIR 0167866280594","AIRLINE","2010-06-28T00:00:00.000","498.74"
"2011","1","DEPT OF STATE","HUMAN RELATIONSCOMM FOR WOMEN","USAIRWAYS 0377889929974","AIRLINE","2010-06-28T00:00:00.000","436.61"
"2011","1","DEPT OF STATE","HUMAN RELATIONSCOMM FOR WOMEN","VZWRLSS-IVR VE","CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS","2010-06-28T00:00:00.000","20.75"
"2011","1","DEPT OF STATE","LIBRARIES","HILTON CAPITOL CAFE","EATING PLACES RESTAURANTS","2010-06-28T00:00:00.000","11"
"2011","1","DEPT OF STATE","LIBRARIES","HILTON CAPITOL CAFE","EATING PLACES RESTAURANTS","2010-06-28T00:00:00.000","15.2"
"2011","1","DEPT OF STATE","LIBRARIES","HILTON CAPITOL CAFE","EATING PLACES RESTAURANTS","2010-06-28T00:00:00.000","20.05"
"2011","1","DEPT OF STATE","LIBRARIES","HILTON CAPITOL CAFE","EATING PLACES RESTAURANTS","2010-06-28T00:00:00.000","21.2"
"2011","1","DEPT OF STATE","LIBRARIES","HILTON HOTELS WASHNGTN","LODGING","2010-06-28T00:00:00.000","105"
"2011","1","DEPT OF STATE","LIBRARIES","HILTON HOTELS WASHNGTN","LODGING","2010-06-28T00:00:00.000","378"
"2011","1","DEPT OF STATE","LIBRARIES","HILTON HOTELS WASHNGTN","LODGING","2010-06-28T00:00:00.000","53.45"
"2011","1","DEPT OF STATE","LIBRARIES","HILTON HOTELS WASHNGTN","LODGING","2010-06-28T00:00:00.000","54.82"
