"uid","name","description","type","category","url","audience","publication_stage","creation_date","last_data_updated_date","visits","downloads"
"nzij-zer2","Delaware Boat Registrations by Year","This dataset contains summary count information for boat registrations issued each year by the State of Delaware. A registration can be valid for 1 or 3 years. A boat registration is only counted once based upon the year of its expiration date. If a boat registration is for 3 years, it is included in only the expiration year summary count.","dataset","Recreation","https://data.delaware.gov/d/nzij-zer2","public","published","2019-11-01T14:23:17.000","2022-09-12T05:30:17.000","775","469"
"d6e9-w6dv","Complaints and Arrests by DNREC Fish and Wildlife","This dataset contains total counts of complaints received and arrests made by DNREC Fish & Wildlife Enforcement agents since the year 2000","dataset","Public Safety","https://data.delaware.gov/d/d6e9-w6dv","public","published","2019-10-28T13:32:53.000","2022-09-01T04:30:15.000","662","228"
"3543-y5sg","Educator Educational Level","This dataset contains counts of full-time staff by educational level and experience. Data is aggregated at the state, district, and school level. Additionally, data is aggregated by gender, race, grade, and school type.","dataset","Education","https://data.delaware.gov/d/3543-y5sg","public","published","2019-09-12T20:28:10.000","2022-08-11T19:59:31.000","430","936"
"wb83-pkcv","Child Care Licensing Compliance Review Information","The data shown is the result of a Compliance Review of a Licensed Child Care facility visit by the Office of Child Care Licensing (OCCL) Specialist(s). During the visit the Licensing Specialist(s) fill out a Compliance Review form, checking for compliance on items covered under Delaware's Delacare Regulations.  Compliances and violations are noted on the form. The Licensing Specialist will write notes about items to be corrected and dates for corrections to be completed.","dataset","Human Services","https://data.delaware.gov/d/wb83-pkcv","public","published","2019-08-30T15:50:51.000","2022-09-12T11:31:28.000","584","369"
"kqmb-6xbs","Student Growth","This file contains the average percent of student growth achieved in English/Language Arts, Mathematics, and English Language Proficiency. The statistics reported are those used within Delaware Student Success Framework (DSSF) since 2018. Each student has a growth target to achieve in ELA (grades 4-8), Math (grades 4-8), and, if an English Learner, in English Language Proficiency (grades K-12).The average percent of student growth achieved statistic shows, on average, how close a group of students came to achieving their target.","dataset","Education","https://data.delaware.gov/d/kqmb-6xbs","public","published","2019-08-30T14:37:51.000","2019-11-21T15:51:41.000","1166","298"
"5tvj-rx46","Educator Salary Distribution","This dataset contains counts of full-time staff across 12 salary ranges. Data is aggregated at the state, district, and school level. Additionally, the data are aggregated by job classification, education level, gender, race, and experience.","dataset","Education","https://data.delaware.gov/d/5tvj-rx46","public","published","2019-08-23T13:51:44.000","2022-08-11T20:23:07.000","468","242"
"jdcc-w6wr","Educator Mobility","This dataset contains retention, transfer, and turnover rates for full-time staff. In addition, this file provides one through five year rates for each mobility category. Data is aggregated at the state, district, and school level.","dataset","Education","https://data.delaware.gov/d/jdcc-w6wr","public","published","2019-08-23T13:45:42.000","2022-08-11T20:17:14.000","1004","265"
"t9ya-d7ak","Educator Characteristics","This dataset contains counts of full-time staff, aggregated at the state, district, and school level. Additionally, the data are aggregated by job classification, education level, gender, race, and experience.","dataset","Education","https://data.delaware.gov/d/t9ya-d7ak","public","published","2019-08-23T13:38:26.000","2022-08-11T19:41:16.000","1820","506"
"rv4m-vy79","Educator Average Salary","This dataset contains average total, federal, state, and local salaries for full-time staff. In addition, this file provides the number of full-time equivalent positions in each organization, average years of experience, as well as average years of age. Data is aggregated at the state, district, and school level.","dataset","Education","https://data.delaware.gov/d/rv4m-vy79","public","published","2019-08-22T12:41:33.000","2022-08-11T19:29:24.000","1545","395"
"t7e6-zcnn","Student Graduation","This file contains number of students and the corresponding graduation rate of students who receive a regular high school diploma at the end of their high school matriculation. There may be up to three graduation rates for a given school year. The 4-year rate represents the number of students who graduate with a regular diploma within 4 years of enrolling as a first-time freshman (9th grader). The 5-year rate represents the number of students who graduate with a regular diploma within 5 years of enrolling as a first-time freshman. The 6-year rate represents the number of students who graduate with a regular diploma within 6 years of enrolling as a first-time freshman. Because the 5- and 6-year graduation rates include those students who graduated within 4 years, the 5- and 6- year rates will generally be larger than the 4-year graduation rate.","dataset","Education","https://data.delaware.gov/d/t7e6-zcnn","public","published","2019-08-19T14:02:39.000","2022-08-11T20:34:57.000","827","297"
"6i7v-xnmf","Student Enrollment","This file contains two enrollment statistics for a given school year. First, it shows the end-of-year enrollment, which contains any actively enrolled student in a Delaware public school for at least one day. Since end-of-year enrollment allows for student movement between schools, students entering schools from out of state, and students leaving schools, the total number of students are not meant to reflect the actual number of students enrolled at any point-in-time. End-of-year enrollment is meant to show the total number of students being educated within the public school system within a school year. The second key statistic is Fall enrollment. This snapshot is taken at the beginning of each school year to help the state properly allocate resources to schools. Fall enrollment is generally smaller than end-of-year enrollment.","dataset","Education","https://data.delaware.gov/d/6i7v-xnmf","public","published","2019-08-19T13:31:44.000","2022-08-11T20:33:14.000","5645","1051"
"7u9f-65y3","Student Dropout","This file contains the number of students reported as part of the official dropout statistics within a given school year. The file contains the number of dropouts, the students enrolled and the corresponding dropout rate.","dataset","Education","https://data.delaware.gov/d/7u9f-65y3","public","published","2019-08-16T18:29:09.000","2022-08-30T17:59:49.000","636","250"
"yr4w-jdi4","Student Discipline","This file contains the number of students who have received at least one disciplinary action of in-school suspension, out-of-school suspension, or expulsion within a given school year. The file also contains the number of students enrolled and the corresponding percentage of students who received a disciplinary action.","dataset","Education","https://data.delaware.gov/d/yr4w-jdi4","public","published","2019-08-16T18:06:00.000","2021-11-29T15:58:15.000","1715","364"
"crb4-kdc7","Student Attendance","This file contains the number of actively enrolled students (as of June), their average days of enrollment, average days absent, and the percentage of students deemed chronically absent within a given school year. The definition of chronically absent as defined by the U.S. Department of Education can be found by searching their website, http://www.ed.gov.","dataset","Education","https://data.delaware.gov/d/crb4-kdc7","public","published","2019-08-16T17:52:38.000","2022-08-11T20:26:51.000","763","291"
"ms6b-mt82","Student Assessment Performance","This file contains the number of tested students, proficient students, and the corresponding proficiency rate for the key annual assessments administered during a given school year.","dataset","Education","https://data.delaware.gov/d/ms6b-mt82","public","published","2019-08-16T17:29:55.000","2022-08-11T20:41:00.000","24077","1321"
"ka5f-y8sy","Student Assessment Participation","This file contains the number of eligible students, tested students, and the corresponding participation rate for the key annual assessments administered during a given school year.","dataset","Education","https://data.delaware.gov/d/ka5f-y8sy","public","published","2019-08-16T16:23:34.000","2022-08-11T20:37:28.000","464","220"
"p3ez-si4g","Delaware Public Education Organization Directory","This file contains the list of active education organizations within the Delaware public education system. These include physical school buildings as well as logical organizations that do not directly serve students, such as school district offices and the State of Delaware. The numerical values found in the District Code and School Code columns are found consistently throughout the other education-related open data files. This file also contains the physical address, longitude, and latitude, if applicable.","dataset","Education","https://data.delaware.gov/d/p3ez-si4g","public","published","2019-08-16T13:51:20.000","2022-08-11T20:25:15.000","605","327"
"75y3-eci7","Central Contract Line Item Spend","The Government Support Services (GSS) office within Office of Management of Budget (OMB) administers statewide central contracts for use by state agencies, school districts, and municipalities.  This dataset provides line item spend data as reported by vendors awarded central contracts through monthly submission of vendor usage reports.","dataset","Government and Finance","https://data.delaware.gov/d/75y3-eci7","public","published","2019-06-25T15:19:02.000","2022-08-15T21:49:37.000","4911","612"
"5csw-vitv","Delaware Casino Involuntary Exclusion List","Individuals who are excluded from Delaware Casinos","dataset","Public Safety","https://data.delaware.gov/d/5csw-vitv","public","published","2019-05-10T19:37:02.000","2019-11-26T18:31:24.000","474","204"
"xjwe-9u2z","State and Federal Agency Acronyms","A listing of acronyms often used in state and federal activities in Delaware.","dataset","Government and Finance","https://data.delaware.gov/d/xjwe-9u2z","public","published","2019-05-01T16:41:02.000","2022-08-04T18:25:47.000","402","71"
"pq48-3tmt","Proposed Datasets for the Open Data Portal","This dataset contains a list of proposed datasets for publication on the Open Data Portal that Executive Branch agencies have identified per Governor's Executive Order # 18. This proposed dataset list is a working list and will be modified as more datasets are identified or the status of publishing the dataset is determined.  DISCLAIMER: This list is not a commitment that the Open Data Portal or the State of Delaware will publish any or all of these proposed datasets. It may be determined at a later time that there is an inability to publish the dataset due to a determination that it cannot be made publicly available due to data classification, law or regulation, unavailability of the data to be obtained due to technical constraints, or other reason.","dataset","Government and Finance","https://data.delaware.gov/d/pq48-3tmt","public","published","2019-03-08T20:22:00.000","2019-12-03T21:25:16.000","532","265"
"g7vn-fpb4","Public Works - Annually Prequalified Contractors/Subcontractors","List of Public Works Contractors and Subcontractors prequalified on an annual basis by Facilities Management.","dataset","Economic Development","https://data.delaware.gov/d/g7vn-fpb4","public","published","2019-02-19T16:00:51.000","2022-09-12T09:30:12.000","1591","2047"
"93vd-5wzi","Delaware Hunting Licenses and Waterfowl Stamps","Total numbers of hunting licenses and waterfowl stamps issued, by year and by residence status.","dataset","Energy and Environment","https://data.delaware.gov/d/93vd-5wzi","public","published","2019-02-07T21:11:53.000","2022-07-08T18:49:09.000","1614","303"
"5bd6-z97c","Delaware Fishing Licenses and Trout Stamps","Total numbers of fishing licenses and trout stamps issued, by year and by residence status.","dataset","Energy and Environment","https://data.delaware.gov/d/5bd6-z97c","public","published","2019-02-07T21:04:02.000","2022-07-08T18:51:25.000","3053","323"
"vukm-g6g5","Energy Efficiency Investment Fund (EEIF) Grants, FY 2017 to Present","A listing of completed grant awards to commercial, industrial, non-profit, and local government entities for the purchase and installment of eligible energy efficiency measures.","dataset","Energy and Environment","https://data.delaware.gov/d/vukm-g6g5","public","published","2019-01-30T14:56:42.000","2022-06-30T20:06:25.000","1899","521"
"f677-ahd9","Certified Asbestos Vendors","State of Delaware list of currently certified firms that can provide asbestos services as professionals or abatement firms which provide encapsulation, repair, and removal services within the State boundaries. Current Asbestos Professional Services vendors that provides building inspection and surveys and sampling, management plan development, design, project management and oversight with final clearance air sampling for building owner.","dataset","Licenses and Certifications","https://data.delaware.gov/d/f677-ahd9","public","published","2019-01-28T20:05:11.000","2022-09-10T01:00:11.000","5442","1980"
"jumg-zbb3","Delaware Coastal Cleanup Results","Data about the participants in Delaware's annual coastal cleanup and what they found and removed from Delaware beaches and shorelines.","dataset","Energy and Environment","https://data.delaware.gov/d/jumg-zbb3","public","published","2019-01-23T20:15:17.000","2021-02-12T17:59:33.000","1099","405"
"rgup-nusm","Condition of Tidal Wetlands","Includes all data collected since 2008 about tidal wetland condition in Delaware. Data is collected in the field using the Mid-Atlantic Tidal Wetland Rapid Assessment Method (MidTRAM).","dataset","Energy and Environment","https://data.delaware.gov/d/rgup-nusm","public","published","2019-01-17T16:23:54.000","2019-01-17T21:09:50.000","1237","313"
"w7vd-h5a8","Delaware Greenhouse Gas (GHG) Emissions Inventory 1990 - 2050","Estimates and projections of greenhouse gas (GHG) emissions by type and sector for Delaware, by year, for the period from 1990 to 2050.","dataset","Energy and Environment","https://data.delaware.gov/d/w7vd-h5a8","public","published","2019-01-14T13:35:43.000","2021-09-28T19:32:12.000","1644","434"
"35bs-usve","Non-Tidal Wetlands: Fens",,"story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/35bs-usve","public","published","2018-11-01T13:58:20.000","2019-05-16T18:11:49.000","1437","0"
"xcet-ut66","Non-Tidal Wetlands: Swamps",,"story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/xcet-ut66","public","published","2018-11-01T13:58:07.000","2019-05-16T18:11:06.000","2412","0"
"5i2d-6njr","Non-Tidal Wetlands: Riverine",,"story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/5i2d-6njr","public","published","2018-11-01T13:57:47.000","2019-05-16T18:08:34.000","2885","0"
"vamg-zm3z","Non-Tidal Wetlands: Depressions",,"story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/vamg-zm3z","public","published","2018-11-01T13:57:10.000","2019-05-16T18:08:08.000","1515","0"
"gib8-5ues","Non-Tidal Wetlands: Flats",,"story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/gib8-5ues","public","published","2018-11-01T13:56:54.000","2019-05-16T18:07:52.000","1766","0"
"mw4n-bstg","Non-Tidal Wetlands",,"story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/mw4n-bstg","public","published","2018-11-01T12:10:21.000","2019-05-16T18:07:22.000","5692","0"
"xvde-xx63","Tidal Wetlands",,"story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/xvde-xx63","public","published","2018-11-01T12:10:06.000","2019-05-16T18:05:45.000","5430","0"
"w9vx-e6hd","Condition of Non-Tidal Wetlands","Includes all data collected to date about non-tidal wetland condition in Delaware. Data is collected in the field using the Delaware Rapid Assessment Procedure (DERAP).","dataset","Energy and Environment","https://data.delaware.gov/d/w9vx-e6hd","public","published","2018-10-03T13:34:10.000","2020-01-24T15:43:24.000","1208","327"
"bggt-57c5","Grants for Weatherization Services","A listing of weatherization services provided to Delaware residents through the Weatherization Assistance Program.","dataset","Energy and Environment","https://data.delaware.gov/d/bggt-57c5","public","published","2018-08-16T18:57:48.000","2022-09-07T19:11:01.000","1079","394"
"4x2t-anf3","Marine Debris: Make a Choice","Wondering how you can make a difference? There are many ways we can reduce our dependence on plastic and single-use items and help prevent debris from entering the ocean.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/4x2t-anf3","public","published","2018-06-29T19:41:37.000","2019-05-16T18:17:05.000","2913","0"
"tdqq-f4h6","Marine Debris Science","Marine debris can be any size from a boat or a dock that washed away in a storm, to a tiny particle that's hard to distinguish from a grain of sand.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/tdqq-f4h6","public","published","2018-06-29T19:41:15.000","2019-05-16T18:14:32.000","4727","0"
"y7xa-pbsg","Marine Debris: Adrift at Sea","Every year, billions of pounds of trash end up in the world's oceans, even making their way to areas of the earth that are uninhabited by humans.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/y7xa-pbsg","public","published","2018-06-29T19:40:58.000","2019-05-16T18:14:03.000","5258","0"
"p4iu-a8ee","Getting to Know Wetlands",,"story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/p4iu-a8ee","public","published","2018-06-15T12:11:53.000","2019-05-16T18:04:45.000","6485","0"
"ity3-3688","Registered Vehicles by Fuel Type","This dataset represents all vehicles registered in the State of Delaware summarized by fuel type.","dataset","Transportation","https://data.delaware.gov/d/ity3-3688","public","published","2018-04-27T16:56:20.000","2022-09-01T16:00:17.000","819","328"
"dpny-xin5","Wetlands Glossary","Definitions for terms used within Environmental Perspectives focused on water quality","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/dpny-xin5","public","published","2018-04-10T18:49:23.000","2019-04-04T17:43:47.000","1560","0"
"a9zd-p6sk","Electric Vehicle Charging Equipment Rebates","A list of rebates for electric vehicle charging equipment. The state provides such rebates for Level 2 electric vehicle charging equipment.","dataset","Energy and Environment","https://data.delaware.gov/d/a9zd-p6sk","public","published","2018-03-07T16:52:40.000","2022-07-01T20:11:47.000","1114","380"
"pu7t-3gai","State Park Programs","Listing of public programs offered in Delaware State Parks.","dataset","Recreation","https://data.delaware.gov/d/pu7t-3gai","public","published","2018-02-21T18:37:38.000","2022-09-12T01:30:15.000","967","551"
"6bd8-xhea","Wetlands: A Valuable Resource","Although wetlands provide important ecosystem services, wetland management programs must compete with many other important issues for attention and funding from local stakeholders and decision-makers. Economic studies are often conducted to relay the value of services and resources provided by natural systems in dollar amounts.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/6bd8-xhea","public","published","2018-02-16T20:09:34.000","2019-04-04T18:31:16.000","2888","0"
"an3t-j8zf","Wetlands: Watershed Report Cards","With 25% of Delaware's land area consisting of wetland habitat and the continual loss of wetlands due to sea level rise and development, it is important to understand how healthy our remaining wetlands are.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/an3t-j8zf","public","published","2018-02-16T20:09:12.000","2019-04-04T17:56:22.000","3110","0"
"y7xc-y3yd","Wetlands: Purify, Provide, Protect","Aside from providing scenic vistas, serving recreational purposes, and fueling Delaware's ecotourism economy, wetlands have many other important functions. They clean and replenish our drinking waters, provide habitat and food for wildlife, absorb floodwaters, and protect our coasts from storm damage and sea level rise.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/y7xc-y3yd","public","published","2018-02-16T20:08:47.000","2019-04-04T17:45:52.000","3987","0"
"3zy5-ap5b","Wetlands: Wildly Beneficial","Did you know that any place you stand in the State of Delaware is usually within one mile of a wetland? Approximately 25% of the state today is covered by wetlands, but a lot of wetland area has been lost over time due to land conversion to farms and housing developments, storms, and sea level rise.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/3zy5-ap5b","public","published","2018-02-16T19:34:59.000","2019-05-15T20:01:54.000","6598","0"
"nsgd-n2gb","Green Energy Program Grants","The Green Energy Program provides grant funding to Delmarva Power customers through the Green Grant Delaware program for purchase and installation of renewable energy sources such as photovoltaic (PV), geothermal, wind, and solar water heater systems.","dataset","Energy and Environment","https://data.delaware.gov/d/nsgd-n2gb","public","published","2018-01-31T19:50:34.000","2022-05-23T18:07:06.000","1493","542"
"8njr-fz7r","State of Delaware NIBRS Crime Report Totals by Jurisdiction","Serious crime totals that are reported by each jurisdiction that are listed as ""Group A"" crimes by the Federal Bureau of Investigation (FBI). These totals are used in the Crime in Delaware report provided by the Statistical Analysis Center (SAC).","dataset","Public Safety","https://data.delaware.gov/d/8njr-fz7r","public","published","2017-12-13T20:29:01.000","2021-12-16T19:58:21.000","1522","426"
"k3b5-5hwg","Go Green: Energy Efficiency","Reducing energy consumption at home and in the workplace decreases the cost of the electric bill each month, but it also reduces air and water pollution, as well as greenhouse gas emissions.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/k3b5-5hwg","public","published","2017-11-09T14:08:52.000","2019-05-14T17:50:55.000","7657","0"
"j6kd-antk","Go Green: Renewable Energy","Renewable energy comes from natural sources, such as sunlight, wind, water, and geothermal heat. Delaware supports the use of renewable energy by homeowners and businesses through grant funding, incentives, and technical guidance.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/j6kd-antk","public","published","2017-11-09T14:08:27.000","2019-05-14T17:54:52.000","4211","0"
"g4kk-qrj2","Go Green: Clean Transportation","Rebates provide incentives for Delaware citizens and businesses to buy or lease new alternative fuel vehicles. The program also works in alignment with Delaware's commitment to innovation in the transportation sector, reducing greenhouse gases, and improving Delaware's air quality.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/g4kk-qrj2","public","published","2017-11-09T14:07:12.000","2019-12-20T14:24:33.000","3978","0"
"h4t2-dwrr","Go Green, Save Green: Rebates, Grants, and Services","DNREC provides grants for energy efficiency and clean fuel technology, supports energy policy development, and provides coordination and assistance to support sustainable land use and building practices.","story","Energy and Environment","https://perspectives.dnrec.delaware.gov/stories/s/h4t2-dwrr","public","published","2017-11-08T15:43:04.000","2019-12-20T14:28:27.000","8116","0"
"jx5n-jk6m","Delaware Organ Donors","This dataset represents the counts of Delaware organ donors or non-organ donors based on the individuals' designations on the Delaware ID Card and/or Delaware Driver License.","dataset","Human Services","https://data.delaware.gov/d/jx5n-jk6m","public","published","2017-11-01T18:42:42.000","2022-09-01T16:30:17.000","499","288"
"aaur-zvyv","Freshwater Pond Fish Community Surveys","Results of annual fish population surveys on Delaware's publicly-accessible freshwater ponds and lakes. Surveys can be affected by weather, access, and other factors and may not directly reflect fish populations. For interpretation and further research, please see reports from the Division of Fish and Wildlife.","dataset","Energy and Environment","https://data.delaware.gov/d/aaur-zvyv","public","published","2017-10-03T18:25:48.000","2017-10-03T18:25:51.000","1851","348"
"cbcj-ys58","Archived State of Delaware Checkbook","Financial data on state purchases and payments made to vendors. This contains prior fiscal years that have been removed from the State of Delaware Checkbook dataset.","dataset","Government and Finance","https://data.delaware.gov/d/cbcj-ys58","public","published","2017-08-18T18:31:44.000","2019-08-14T13:43:25.000","275","211"
"c5fg-t3xx","Archived State Employee Credit Card Transactions","Financial data related state employee credit card transactions.This contains prior fiscal years that have been removed from the State Employee Credit Card Transactions. See Chapter 12 within the State of Delaware Budget and Accounting Manual at this link: http://www.budget.delaware.gov/accounting-manual/documents/chapter12.pdf?ver=0829.","dataset","Government and Finance","https://data.delaware.gov/d/c5fg-t3xx","public","published","2017-08-18T18:09:00.000","2019-08-14T14:06:44.000","401","389"
"vedm-c2pc","Archived Revenue","The total revenue by category and fund for State Organizations including schools districts, charter schools, and higher education. This dataset contains older fiscal years of data that have been removed from the Revenue dataset.","dataset","Government and Finance","https://data.delaware.gov/d/vedm-c2pc","public","published","2017-08-18T17:33:14.000","2019-08-14T14:02:05.000","293","240"
"8z8z-di7f","State Rebates for Alternative Fuel Vehicles","A listing of rebates paid to persons and companies for purchase or lease of alternative fuel vehicles.","dataset","Energy and Environment","https://data.delaware.gov/d/8z8z-di7f","public","published","2017-08-14T19:55:25.000","2022-07-01T20:13:26.000","2951","1568"
"6qat-uaei","DART Bus Schedules","This contains all the routes, stop location, stop times, and trip information for all DART bus routes.","dataset","Transportation","https://data.delaware.gov/d/6qat-uaei","public","published","2017-07-28T12:22:01.000","2019-10-30T19:58:29.000","4591","387"
"cqsj-dfgg","Horseshoe Crab Spawning Survey","Delaware Bay shore survey data starting with 1999 which denotes peak spawning occurrences by day and lunar period, proportion of spawning in May (coinciding with shorebird stopovers), average water temperature, index values for female and male crabs per square meter by beach and bay-wide, the annual sex ratio, and index of abundance per beach.","dataset","Energy and Environment","https://data.delaware.gov/d/cqsj-dfgg","public","published","2017-06-22T19:28:51.000","2022-02-21T18:49:26.000","2370","1035"
"vnau-c4rn","Inmate Population","The Delaware Department of Correction (DOC) operates four prison facilities (Level V), eight quasi-incarceration community corrections facilities that serve as violation of probation centers or work release centers (Level IV), and five Probation & Parole locations (Levels III, II, and I).  Offenders may also be supervised while on home confinement, or the offender may be supervised on an administrative basis only while restitution is paid.  Some offenders are physically housed at the Delaware Psychiatric Center while in the custody of the DOC.  This dataset provides a snapshot of the offender population in custody or under supervision at these various locations on the last day of each calendar month.  A count of how many offenders by the year, month (snapshot of last day of month), county, type of institution, institution name, sentence type, gender, race, and ethnicity can be produced by selecting the desired variable in each category.  Questions about offender data can be directed to the DOC’s Planning & Research Unit.  Instructions for submitting a data request can be found here:  http://www.doc.delaware.gov/datarequests.shtml.  The DOC’s annual reports (http://www.doc.delaware.gov/annualReport.shtml) also contain a variety of information and data.","dataset","Public Safety","https://data.delaware.gov/d/vnau-c4rn","public","published","2017-06-21T12:30:03.000","2022-09-01T10:30:19.000","6115","820"
"bxyv-7mgn","Aerial Waterfowl Survey Data","Counts of waterfowl found in regular aerial surveys of Delaware waterfowl habitat areas.","dataset","Energy and Environment","https://data.delaware.gov/d/bxyv-7mgn","public","published","2017-03-01T18:47:08.000","2022-01-31T20:36:49.000","4295","613"
"juuq-nkkk","Open Space Program Land Inventory","A listing of properties protected and /or acquired under the Delaware Open Space Program.","dataset","Energy and Environment","https://data.delaware.gov/d/juuq-nkkk","public","published","2016-12-28T19:00:52.000","2022-02-09T21:23:29.000","1859","422"
"khpy-2pnr","Delaware Historical Business Licenses","Historical information for business licenses dating back to 2007.","dataset","Licenses and Certifications","https://data.delaware.gov/d/khpy-2pnr","public","published","2016-11-02T20:11:18.000","2019-02-13T17:00:08.000","43020","2835"
"5zy2-grhr","Delaware Business Licenses","Information for businesses currently licensed in Delaware.","dataset","Licenses and Certifications","https://data.delaware.gov/d/5zy2-grhr","public","published","2016-11-02T18:20:04.000","2022-09-12T11:30:51.000","352415","22217"
"xhfg-cwx7","Medicaid Enrollment","This dataset represents the number of Medicaid eligible individuals receiving the various Medicaid services over time.","dataset","Health","https://data.delaware.gov/d/xhfg-cwx7","public","published","2016-10-13T17:48:21.000","2022-08-22T00:00:27.000","9536","930"
"bzgq-ts32","Dewey Statistics by Public Library","Statistics regarding the types of services provided by public libraries categorized into Dewey Decimal subject areas. Services include programs offered, questions asked of library staff, and circulation of materials.","dataset","Education","https://data.delaware.gov/d/bzgq-ts32","public","published","2016-10-13T13:26:28.000","2019-03-29T12:48:33.000","579","187"
"6a9e-y46r","Cooperative Spend By Vendor","This data set is derived from vendor provided usage reports and is limited to spend with the identified vendor under the specific cooperative contract identified.  Cooperatives are utilized within Delaware’s Procurement activities pursuant to 29 Del. C., §§6933 and 6987. Some vendors have multiple contracts with the State and further data regarding business done with any identified vendor may be found in the State Checkbook and State Employee Credit Card Transactions datasets.","dataset","Government and Finance","https://data.delaware.gov/d/6a9e-y46r","public","published","2016-10-11T13:51:43.000","2022-08-15T20:45:16.000","1328","648"
"wqfk-5reh","Outreach By Contract","This dataset represents the outreach for solicitations conducted by Government Support Services (GSS) within identified segments of the marketplace that businesses have identified themselves as performing in.  The data includes a breakdown by Outreach Type of DE, Small, MWBE and Veteran and SDV owned businesses who were invited to consider responding to the solicitation.  This data does not include outreach data from Cooperatives or Government Services Administration Contracts that GSS has executed contracts with.","dataset","Government and Finance","https://data.delaware.gov/d/wqfk-5reh","public","published","2016-10-10T23:48:24.000","2022-08-15T20:50:21.000","982","368"
"mv7j-tx3u","Permitted Septic Systems","A listing of permits for the installation of small (individual structure) and large (multi-structure) septic systems.  This dataset includes information such as location (tax parcel), size and capacity, date, and permit number.","dataset","Energy and Environment","https://data.delaware.gov/d/mv7j-tx3u","public","published","2016-10-09T19:42:15.000","2022-09-12T11:21:20.000","136191","2272"
"nurt-5rqw","State Employee Credit Card Transactions","Financial data related state employee credit card transactions.  See Chapter 12 within the State of Delaware Budget and Accounting Manual at this link:  http://www.budget.delaware.gov/accounting-manual/documents/chapter12.pdf?ver=0829.","dataset","Government and Finance","https://data.delaware.gov/d/nurt-5rqw","public","published","2016-10-03T12:47:28.000","2022-09-12T14:46:31.000","11697","4124"
"it4a-m3yd","Revenue","The total revenue by category and fund for State Organizations including schools districts, charter schools, and higher education.","dataset","Government and Finance","https://data.delaware.gov/d/it4a-m3yd","public","published","2016-09-23T19:47:30.000","2022-09-12T14:50:57.000","5063","642"
"ng2n-yz42","Public Library Usage","This represents public library cardholder physical book checkouts, electronic book checkouts, computer usage and WiFi usage.","dataset","Education","https://data.delaware.gov/d/ng2n-yz42","public","published","2016-09-09T18:47:16.000","2019-03-29T15:52:07.000","1655","468"
"ever-58ni","Recreational Water Advisories","Data on advisories issued for water quality problems in selected recreational water areas.","dataset","Energy and Environment","https://data.delaware.gov/d/ever-58ni","public","published","2016-08-10T18:34:50.000","2022-09-13T00:15:15.000","6258","684"
"56uc-mvju","Licensed On-Site Wastewater Treatment and Disposal System Licensees","A listing of professionals issued licenses for eight classes of professional activity related to wastewater treatment and disposal systems.","dataset","Energy and Environment","https://data.delaware.gov/d/56uc-mvju","public","published","2016-08-10T15:09:11.000","2022-09-12T09:55:15.000","3452","3328"
"3s4n-3up9","Storm Water Notices of Intent","Database of Notices of Intent (NOI) to apply for coverage under the National Pollutant Discharge Elimination System (NPDES) general permit for storm water discharges associated with construction activity. A record of planned construction activities that might cause storm water discharges.","dataset","Energy and Environment","https://data.delaware.gov/d/3s4n-3up9","public","published","2016-08-10T14:43:55.000","2022-09-12T09:45:16.000","1424","2856"
"5pcz-amja","Cancer Mortality","This report includes cancer statistics for all cancer sites combined (all-site cancer), as well as eight specific cancer types. These cancer statistics reflect mortality data for 2008-2012.","dataset","Health","https://data.delaware.gov/d/5pcz-amja","public","published","2016-08-05T20:19:59.000","2016-08-05T20:20:14.000","366","120"
"dp2v-5sfv","Cancer Incidence","This report includes cancer statistics for all cancer sites combined (all-site cancer), as well as eight specific cancer types. These cancer statistics reflect incidence data for 2008-2012.","dataset","Health","https://data.delaware.gov/d/dp2v-5sfv","public","published","2016-08-05T19:47:08.000","2016-08-05T19:47:24.000","588","172"
"2655-qn8j","Well Permits","A listing of permits for water wells. The dataset includes information such as location (tax parcel), capacity, date and permit number. Specific location data, for some well types, is redacted per state law.","dataset","Energy and Environment","https://data.delaware.gov/d/2655-qn8j","public","published","2016-08-03T20:31:27.000","2022-09-12T09:43:57.000","93378","3906"
