"report_date","health_district","age_group_type","age_group","number_of_cases","number_of_hospitalizations","number_of_deaths"
"2022-09-09T00:00:00.000","Hampton","Case Age Group","20-29 Years","7003","47","4"
"2022-09-09T00:00:00.000","Hampton","Case Age Group","30-39 Years","6142","60","7"
"2022-09-09T00:00:00.000","Hampton","Case Age Group","40-49 Years","4311","77","13"
"2022-09-09T00:00:00.000","Hampton","Case Age Group","50-59 Years","4056","125","31"
"2022-09-09T00:00:00.000","Hampton","Case Age Group","60-69 Years","3108","173","81"
"2022-09-09T00:00:00.000","Hampton","Case Age Group","70-79 Years","1515","158","99"
"2022-09-09T00:00:00.000","Hampton","Case Age Group","80+ Years","834","128","113"
"2022-09-09T00:00:00.000","Hampton","Case Age Group","Missing","811","0","0"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","0-4 Years","1355","10","0"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","12-15 Years","1363","4","0"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","16-17 Years","770","2","0"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","18-24 Years","4427","20","1"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","25-34 Years","6837","62","8"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","35-44 Years","5285","69","9"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","45-54 Years","3845","92","16"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","5-11 Years","2009","5","0"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","55-64 Years","3935","163","50"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","65-74 Years","2226","175","108"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","75-84 Years","939","118","85"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","85+ Years","446","75","71"
"2022-09-09T00:00:00.000","Hampton","Vaccine Age Group","Missing","811","0","0"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","0-9 Years","8305","34","0"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","10-19 Years","10136","21","2"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","20-29 Years","13095","61","6"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","30-39 Years","13516","91","10"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","40-49 Years","11065","149","28"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","50-59 Years","9867","213","84"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","60-69 Years","7246","311","173"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","70-79 Years","4301","336","228"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","80+ Years","3228","384","472"
"2022-09-09T00:00:00.000","Henrico","Case Age Group","Missing","29","0","0"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","0-4 Years","4099","28","0"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","12-15 Years","3737","8","0"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","16-17 Years","2204","3","0"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","18-24 Years","8217","30","2"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","25-34 Years","14257","79","10"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","35-44 Years","12235","110","15"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","45-54 Years","10458","188","46"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","5-11 Years","6134","9","1"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","55-64 Years","8732","261","127"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","65-74 Years","5632","339","211"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","75-84 Years","3063","297","259"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","85+ Years","1991","248","332"
"2022-09-09T00:00:00.000","Henrico","Vaccine Age Group","Missing","29","0","0"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","0-9 Years","2244","6","0"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","10-19 Years","3895","10","1"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","20-29 Years","4201","17","1"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","30-39 Years","4084","25","4"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","40-49 Years","3991","52","13"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","50-59 Years","3697","117","46"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","60-69 Years","3115","185","89"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","70-79 Years","2184","208","135"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","80+ Years","1131","167","158"
"2022-09-09T00:00:00.000","Lenowisco","Case Age Group","Missing","2","0","0"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","0-4 Years","1007","3","0"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","12-15 Years","1527","3","0"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","16-17 Years","894","3","0"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","18-24 Years","2993","13","1"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","25-34 Years","4173","21","2"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","35-44 Years","3970","31","8"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","45-54 Years","3902","89","31"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","5-11 Years","1873","3","0"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","55-64 Years","3441","140","63"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","65-74 Years","2722","216","105"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","75-84 Years","1446","176","140"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","85+ Years","594","89","97"
"2022-09-09T00:00:00.000","Lenowisco","Vaccine Age Group","Missing","2","0","0"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","0-9 Years","4474","27","0"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","10-19 Years","7360","26","1"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","20-29 Years","9981","46","3"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","30-39 Years","10071","91","12"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","40-49 Years","8793","152","21"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","50-59 Years","9397","283","76"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","60-69 Years","6672","388","151"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","70-79 Years","4191","535","248"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","80+ Years","2811","493","423"
"2022-09-09T00:00:00.000","Lord Fairfax","Case Age Group","Missing","0","0","0"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","0-4 Years","2204","19","0"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","12-15 Years","2586","7","0"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","16-17 Years","1677","7","0"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","18-24 Years","7011","30","1"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","25-34 Years","10130","64","6"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","35-44 Years","9493","119","15"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","45-54 Years","8908","209","34"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","5-11 Years","3394","13","1"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","55-64 Years","8572","345","125"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","65-74 Years","5097","456","187"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","75-84 Years","3101","481","275"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","85+ Years","1577","291","291"
"2022-09-09T00:00:00.000","Lord Fairfax","Vaccine Age Group","Missing","0","0","0"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","0-9 Years","9832","44","0"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","10-19 Years","13012","22","2"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","20-29 Years","12298","58","3"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","30-39 Years","14065","143","3"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","40-49 Years","15110","240","12"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","50-59 Years","12515","307","26"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","60-69 Years","6049","282","45"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","70-79 Years","2693","302","87"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","80+ Years","1628","334","235"
"2022-09-09T00:00:00.000","Loudoun","Case Age Group","Missing","142","0","0"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","0-4 Years","4814","39","0"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","12-15 Years","4712","7","1"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","16-17 Years","2875","4","0"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","18-24 Years","9422","39","2"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","25-34 Years","12289","94","2"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","35-44 Years","15340","195","6"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","45-54 Years","14324","274","18"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","5-11 Years","7485","7","1"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","55-64 Years","9361","302","38"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","65-74 Years","3835","288","64"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","75-84 Years","1817","284","105"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","85+ Years","928","199","176"
"2022-09-09T00:00:00.000","Loudoun","Vaccine Age Group","Missing","142","0","0"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","0-9 Years","4507","22","0"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","10-19 Years","7259","19","0"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","20-29 Years","8358","53","4"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","30-39 Years","7856","110","7"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","40-49 Years","8103","201","30"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","50-59 Years","8977","445","88"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","60-69 Years","6996","634","182"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","70-79 Years","4855","750","295"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","80+ Years","2914","607","387"
"2022-09-09T00:00:00.000","Mount Rogers","Case Age Group","Missing","4","0","0"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","0-4 Years","2111","16","0"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","12-15 Years","2800","5","0"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","16-17 Years","1653","5","0"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","18-24 Years","5966","35","1"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","25-34 Years","8200","73","6"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","35-44 Years","7737","149","12"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","45-54 Years","8718","323","65"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","5-11 Years","3505","6","0"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","55-64 Years","8159","538","124"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","65-74 Years","6047","743","248"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","75-84 Years","3375","623","272"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","85+ Years","1554","325","265"
"2022-09-09T00:00:00.000","Mount Rogers","Vaccine Age Group","Missing","4","0","0"
"2022-09-09T00:00:00.000","New River","Case Age Group","0-9 Years","2582","12","0"
"2022-09-09T00:00:00.000","New River","Case Age Group","10-19 Years","7053","6","0"
"2022-09-09T00:00:00.000","New River","Case Age Group","20-29 Years","12130","43","0"
"2022-09-09T00:00:00.000","New River","Case Age Group","30-39 Years","5580","47","5"
"2022-09-09T00:00:00.000","New River","Case Age Group","40-49 Years","4871","96","10"
"2022-09-09T00:00:00.000","New River","Case Age Group","50-59 Years","5218","148","44"
"2022-09-09T00:00:00.000","New River","Case Age Group","60-69 Years","3738","228","72"
"2022-09-09T00:00:00.000","New River","Case Age Group","70-79 Years","2536","264","140"
"2022-09-09T00:00:00.000","New River","Case Age Group","80+ Years","1540","190","192"
"2022-09-09T00:00:00.000","New River","Case Age Group","Missing","17","0","0"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","0-4 Years","1185","7","0"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","12-15 Years","1481","2","0"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","16-17 Years","947","0","0"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","18-24 Years","12438","26","0"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","25-34 Years","6733","44","2"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","35-44 Years","4858","67","7"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","45-54 Years","5239","111","25"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","5-11 Years","2042","6","0"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","55-64 Years","4587","187","59"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","65-74 Years","3080","266","109"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","75-84 Years","1860","215","137"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","85+ Years","798","103","124"
"2022-09-09T00:00:00.000","New River","Vaccine Age Group","Missing","17","0","0"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","0-9 Years","3717","27","0"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","10-19 Years","5078","31","1"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","20-29 Years","13150","60","2"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","30-39 Years","9017","132","12"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","40-49 Years","5904","154","23"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","50-59 Years","5318","263","59"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","60-69 Years","4300","491","135"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","70-79 Years","1872","338","126"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","80+ Years","930","241","141"
"2022-09-09T00:00:00.000","Norfolk","Case Age Group","Missing","45","0","0"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","0-4 Years","2067","22","0"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","12-15 Years","1611","8","0"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","16-17 Years","949","12","1"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","18-24 Years","8514","36","1"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","25-34 Years","11489","106","8"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","35-44 Years","7128","123","14"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","45-54 Years","5410","221","35"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","5-11 Years","2411","5","0"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","55-64 Years","5111","384","111"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","65-74 Years","2969","415","125"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","75-84 Years","1151","275","106"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","85+ Years","476","130","98"
"2022-09-09T00:00:00.000","Norfolk","Vaccine Age Group","Missing","45","0","0"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","0-9 Years","6698","41","1"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","10-19 Years","9450","24","0"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","20-29 Years","15433","96","4"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","30-39 Years","14082","147","8"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","40-49 Years","10808","171","30"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","50-59 Years","9897","247","72"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","60-69 Years","7301","296","146"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","70-79 Years","3886","299","189"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","80+ Years","2434","254","275"
"2022-09-09T00:00:00.000","Peninsula","Case Age Group","Missing","31","0","0"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","0-4 Years","3218","27","1"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","12-15 Years","3311","8","0"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","16-17 Years","2065","7","0"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","18-24 Years","10436","48","3"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","25-34 Years","14868","123","6"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","35-44 Years","12540","165","12"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","45-54 Years","9953","187","54"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","5-11 Years","5130","16","0"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","55-64 Years","9129","296","100"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","65-74 Years","5276","309","190"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","75-84 Years","2761","247","180"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","85+ Years","1302","142","179"
"2022-09-09T00:00:00.000","Peninsula","Vaccine Age Group","Missing","31","0","0"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","0-9 Years","1872","11","0"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","10-19 Years","2754","20","0"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","20-29 Years","4251","36","3"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","30-39 Years","4320","67","4"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","40-49 Years","3705","124","10"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","50-59 Years","3855","221","34"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","60-69 Years","2980","292","82"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","70-79 Years","1763","294","117"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","80+ Years","1086","231","159"
"2022-09-09T00:00:00.000","Piedmont","Case Age Group","Missing","4","0","0"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","0-4 Years","909","7","0"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","12-15 Years","977","8","0"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","16-17 Years","548","3","0"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","18-24 Years","3055","24","2"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","25-34 Years","4273","50","4"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","35-44 Years","4067","96","6"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","45-54 Years","3631","160","16"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","5-11 Years","1394","6","0"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","55-64 Years","3598","263","57"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","65-74 Years","2367","321","110"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","75-84 Years","1199","233","111"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","85+ Years","568","125","103"
"2022-09-09T00:00:00.000","Piedmont","Vaccine Age Group","Missing","4","0","0"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","0-9 Years","1904","7","0"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","10-19 Years","3463","9","0"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","20-29 Years","4640","20","2"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","30-39 Years","4589","41","7"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","40-49 Years","4142","94","17"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","50-59 Years","4285","176","39"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","60-69 Years","3570","255","103"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","70-79 Years","2116","228","123"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","80+ Years","1418","221","216"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Case Age Group","Missing","2","0","0"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","0-4 Years","885","5","0"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","12-15 Years","1285","4","0"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","16-17 Years","800","3","0"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","18-24 Years","3280","9","1"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","25-34 Years","4652","34","5"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","35-44 Years","4286","62","8"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","45-54 Years","4133","122","28"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","5-11 Years","1524","2","0"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","55-64 Years","4150","236","67"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","65-74 Years","2803","238","120"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","75-84 Years","1556","218","131"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","85+ Years","773","118","147"
"2022-09-09T00:00:00.000","Pittsylvania-Danville","Vaccine Age Group","Missing","2","0","0"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","0-9 Years","1910","12","0"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","10-19 Years","2612","23","0"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","20-29 Years","4913","55","2"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","30-39 Years","4458","86","8"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","40-49 Years","3248","109","12"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","50-59 Years","2918","188","43"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","60-69 Years","2362","268","87"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","70-79 Years","1105","219","92"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","80+ Years","596","172","105"
"2022-09-09T00:00:00.000","Portsmouth","Case Age Group","Missing","17","0","0"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","0-4 Years","1019","9","0"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","12-15 Years","945","4","0"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","16-17 Years","581","6","0"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","18-24 Years","3031","32","0"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","25-34 Years","4928","81","5"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","35-44 Years","3890","92","13"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","45-54 Years","2866","136","22"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","5-11 Years","1355","7","0"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","55-64 Years","2850","249","61"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","65-74 Years","1605","235","97"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","75-84 Years","744","184","84"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","85+ Years","308","97","67"
"2022-09-09T00:00:00.000","Portsmouth","Vaccine Age Group","Missing","17","0","0"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","0-9 Years","13192","222","0"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","10-19 Years","16886","195","0"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","20-29 Years","22760","365","8"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","30-39 Years","22573","520","25"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","40-49 Years","21359","620","44"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","50-59 Years","17990","751","101"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","60-69 Years","9741","595","180"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","70-79 Years","4134","478","210"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","80+ Years","2123","356","308"
"2022-09-09T00:00:00.000","Prince William","Case Age Group","Missing","206","0","0"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","0-4 Years","6366","147","0"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","12-15 Years","6080","57","0"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","16-17 Years","3728","51","0"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","18-24 Years","15617","235","4"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","25-34 Years","22387","424","11"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","35-44 Years","22579","577","35"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","45-54 Years","19962","707","75"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","5-11 Years","9845","108","0"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","55-64 Years","14231","697","146"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","65-74 Years","6168","512","187"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","75-84 Years","2772","399","218"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","85+ Years","1023","188","200"
"2022-09-09T00:00:00.000","Prince William","Vaccine Age Group","Missing","206","0","0"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","0-9 Years","8813","19","2"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","10-19 Years","12244","36","0"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","20-29 Years","14915","67","2"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","30-39 Years","15407","113","16"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","40-49 Years","13546","159","24"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","50-59 Years","12548","264","69"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","60-69 Years","7647","315","130"
"2022-09-09T00:00:00.000","Rappahannock","Case Age Group","70-79 Years","3916","295","164"
