"subaddr","territory","x","subregion","xmin","countyns","target_fid","longlabel","stname","arc_addr_2","countyfp","unitname","sector","addr_type","arc_addr_1","levelname","part_perc","zone","fips","ciy","leveltype","country","ymax","bldgname","name","arc_neighb","the_geom","aland","rank","address","y","url","arc_region","total_pers","xmax","arc_countr","side","region","mailing_ad","part_yes","awater","regionabbr","pantry_typ","arc_postal","nbrhd","addnum","stdir","displayx","food_bank","ymin","arc_post_1","unittype","county","placename","phone","pantry_nam","objectid","contact_in","postalext","stpredir","addrange","metroarea","city","loc_name","geoid","arc_subreg","staddr","langcode","arc_city","score","affgeoid","statefp","displayy","addnumto","zip","match_type","district","addnumfrom","place_addr","hours","join_count","postal","lsad","match_addr","state","bldgtype","distance","exinfo","block","shortlabel","arc_addres","part_no","sttype","stpretype","status","type","addbldg"
,,"-78.8559345","Rockingham County","-78.8569345","01488970","111.0","1871 Boyers Rd, Harrisonburg, VA, 22801, USA","Boyers",,"165",,,"PointAddress",,,"12%",,"165.0","Harrisonburg",,"USA","38.395567",,"Rockingham County",,"POINT (-78.8559345 38.394567)","2200698748","20.0","1871 Boyers Rd","38.394567",,"VA","4.361","-78.8549345",,"L","Virginia",,"525.0","10892582","VA",,"22801-9328",,"1871",,"-78.8559345","BRAFB","38.393567",,,"Harrisonburg City",,,"Hope Distributed, CDC","111.0","540 434-1092","9328",,,,"Harrisonburg","World","51165","Harrisonburg City","1871 Boyers Rd","ENG",,"98.97","0500000US51165","51","38.394567",,"22801-9328","A",,,"1871 Boyers Rd, Harrisonburg, Virginia, 22801","Thu, 4:00-5:30pm and first, second, and third Sat, 9:00-11:00am","1.0","22801","06","1871 Boyers Rd, Harrisonburg, Virginia, 22801","VA",,"0.0","CITY",,"1871 Boyers Rd","1871 Boyers Rd","3.836","Rd",,"M",,
,,"-77.9556612362","Louisa County","-77.956678","01494707","312.0","147 Resource Ln, Louisa, VA, 23093, USA","Resource",,"109",,,"PointAddress",,,"10%",,"109.0","Louisa",,"USA","38.024677",,"Louisa County",,"POINT (-77.9556612 38.0231891)","1284973900","20.0","147 Resource Ln.","38.0231890894",,"VA","3.469","-77.954678",,"L","Virginia",,"345.0","37790617","VA",,"23093",,"147",,"-77.955678","FM","38.022677",,,,,,"Louisa County Resource Council","312.0","540-967-1510","4149",,,,"Louisa","World","51109",,"147 Resource Ln","ENG",,"100.0","0500000US51109","51","38.023677",,"23093","A",,,"147 Resource Ln, Louisa, Virginia, 23093",,"1.0","23093","06","147 Resource Ln, Louisa, Virginia, 23093","VA",,"0.0",,,"147 Resource Ln","147 Resource Ln.","3.124","Ln",,"M",,
,,"-78.8724","Harrisonburg city","-78.8734","01498563","112.0","70 S High St, Harrisonburg, VA, 22801, USA","High",,"660",,,"PointAddress",,,"17%",,"660.0","Harrisonburg",,"USA","38.450143",,"Harrisonburg City",,"POINT (-78.8724 38.449143)","44890270","20.0","70 S High St","38.449143",,"VA","4.239","-78.8714",,"L","Virginia",,"741.0","149190.0","VA",,"22801-3706",,"70",,"-78.8724","BRAFB","38.448143",,,"Harrisonburg City",,,"Patchwork Pantry","112.0","540 433-2148","3706","S",,,"Harrisonburg","World","51660","Harrisonburg City","70 S High St","ENG",,"100.0","0500000US51660","51","38.449143",,"22801-3706","A",,,"70 S High St, Harrisonburg, Virginia, 22801","Wed, 7:00-8:00pm","1.0","22801","25","70 S High St, Harrisonburg, Virginia, 22801","VA",,"0.0",,,"70 S High St","70 S High St","3.498","St",,"M",,
,,"-78.8624344165","Harrisonburg city","-78.8635495","01498563","113.0","185 Ashby Ave, Harrisonburg, VA, 22802, USA","Ashby",,"660",,,"PointAddress",,,"17%",,"660.0","Harrisonburg",,"USA","38.460871",,"Harrisonburg City",,"POINT (-78.8624344 38.4600993)","44890270","20.0","185 Ashby Ave.","38.460099323",,"VA","4.239","-78.8615495",,"L","Virginia","PO Box 468","741.0","149190.0","VA",,"22803-0468",,"185",,"-78.8625495","BRAFB","38.458871",,,"Harrisonburg City",,,"Salvation Army","113.0","540 434-4854","4605",,,,"Harrisonburg","World","51660","Harrisonburg City","185 Ashby Ave","ENG",,"97.94","0500000US51660","51","38.459871",,"22803-0468","A",,,"185 Ashby Ave, Harrisonburg, Virginia, 22802","Mon, Tue, Thu and Fri, 9:00am-11:30am","1.0","22802","25","185 Ashby Ave, Harrisonburg, Virginia, 22802","VA",,"0.0","0468",,"185 Ashby Ave","185 Ashby Ave.","3.498","Ave",,"M",,
,,"-78.7695914366","Rockingham County","-78.77089","01488970","114.0","209 Lacey Spring Rd, Harrisonburg, VA, 22802, USA","Lacey Spring",,"165",,,"PointAddress",,,"12%",,"165.0","Harrisonburg",,"USA","38.544256",,"Rockingham County",,"POINT (-78.7695914 38.5436636)","2200698748","20.0","209 Lacey Springs Road","38.543663612",,"VA","4.361","-78.76889",,"L","Virginia",,"525.0","10892582","VA",,"22802",,"209",,"-78.76989","BRAFB","38.542256",,,"Harrisonburg City",,,"Grace Mennonite Fellowship","114.0","540-442-6345","1524",,,,"Harrisonburg","World","51165","Harrisonburg City","209 Lacey Spring Rd","ENG",,"99.05","0500000US51165","51","38.543256",,"22802","A",,,"209 Lacey Spring Rd, Harrisonburg, Virginia, 22802","Mon, 5:00pm-6:30pm","1.0","22802","06","209 Lacey Spring Rd, Harrisonburg, Virginia, 22802","VA",,"0.0","CITY",,"209 Lacey Spring Rd","209 Lacey Springs Road","3.836","Rd",,"M",,
,,"-78.8643499294","Harrisonburg city","-78.8653765","01498563","115.0","17 E Johnson St, Harrisonburg, VA, 22802, USA","Johnson",,"660",,,"PointAddress",,,"17%",,"660.0","Harrisonburg",,"USA","38.456569",,"Harrisonburg City",,"POINT (-78.8643499 38.4557214)","44890270","20.0","17 E Johnson St","38.455721383",,"VA","4.239","-78.8633765",,"L","Virginia",,"741.0","149190.0","VA",,"22802",,"17",,"-78.8643765","BRAFB","38.454569",,,"Harrisonburg City",,,"Our Community Place","115.0","540-442-7747","4714","E",,,"Harrisonburg","World","51660","Harrisonburg City","17 E Johnson St","ENG",,"100.0","0500000US51660","51","38.455569",,"22802","A",,,"17 E Johnson St, Harrisonburg, Virginia, 22802","Mon, Wed Noon and Thurs 5:00 pm","1.0","22802","25","17 E Johnson St, Harrisonburg, Virginia, 22802","VA",,"0.0",,,"17 E Johnson St","17 E Johnson St","3.498","St",,"M",,
,,"0.0",,"0.0",,"116.0",,,,,,,,,,,,,,,,"0.0",,,,,,"0.0",,"0.0",,,,"0.0",,,,,,,,,,,,,"0.0","BRAFB","0.0",,,,,,,"116.0",,,,,,,,,,,,,"0.0",,,"0.0",,,"A",,,,,"0.0",,,,,,"0.0",,,,,,,,"U",,
,,"-79.582071257","Highland","-79.583257","01673774","117.0","93 Water St, Monterey, VA, 24465, USA","Water",,"091",,,"PointAddress",,,"10%",,"91.0","Monterey",,"USA","38.411632",,"Highland County",,"POINT (-79.5820713 38.4110063)","1075253055","20.0","93 Water Street","38.4110063358",,"VA","100.0","-79.581257",,"L","Virginia",,"10.0","1805613.0","VA",,"24465",,"93",,"-79.582257","BRAFB","38.409632",,,"Highland",,,"Word of Faith Church","117.0","540 499-2849",,,,,"Monterey","World","51091","Highland","93 Water St","ENG",,"100.0","0500000US51091","51","38.410632",,"24465","A",,,"93 Water St, Monterey, Virginia, 24465","Third Sat, 11:00am-12:00noon and Sun, 12:30-1:30pm","1.0","24465","06","93 Water St, Monterey, Virginia, 24465","VA",,"0.0",,,"93 Water St","93 Water Street","90.0","St",,"M",,
,,"-79.6344875","Highland","-79.8104875","01673774","118.0","24465, Monterey, VA, USA",,,"091",,,"Postal",,,"10%",,"91.0","Monterey",,"USA","38.5243118",,"Highland County",,"POINT (-79.6344875 38.3483118)","1075253055","4.5","@Word of Faith Church","38.3483118",,"VA","100.0","-79.4584875",,,"Virginia","93 Water Street","10.0","1805613.0","VA",,"24465",,,,"-79.6344875","BRAFB","38.1723118",,,"Highland","24465",,"Highland County Mobile Food Pantry","118.0",,,,,,"Monterey","World","51091","Highland",,"ENG",,"85.0","0500000US51091","51","38.3483118",,"24465","A",,,"Monterey, Virginia, 24465","First Wed each month, except January and February","1.0","24465","06","24465, Monterey, Virginia","VA",,"0.0","WORD OF FAITH CHURCH",,"24465","@Word of Faith Church","90.0",,,"M",,
,,"-79.4438746075","Lexington (City)","-79.4448746075","01789071","119.0","350 Spottswood Dr, Lexington, VA, 24450, USA","Spottswood",,"678",,,"StreetAddress",,,"16%",,"678.0","Lexington",,"USA","37.7800051488",,"Lexington City",,"POINT (-79.4438746 37.7790051)","6473002.0","20.0","350 Spottswood Drive","37.7790051488",,"VA","341.0","-79.4428746075",,"R","Virginia","PO Box 1543","56.0","67785.0","VA",,"24450",,"350",,"-79.4438746075","BRAFB","37.7780051488",,,"Lexington City",,,"Community Table of Buena Vista","119.0","540 416-1828","2441",,"300-366",,"Lexington","World","51678","Lexington City","350 Spottswood Dr","ENG",,"100.0","0500000US51678","51","37.7790051488","300","24450","A",,"366","350 Spottswood Dr, Lexington, Virginia, 24450","Mon, 6:00pm; Wed, 11:00am-1:30pm","1.0","24450","25","350 Spottswood Dr, Lexington, Virginia, 24450","VA",,"0.0",,,"350 Spottswood Dr","350 Spottswood Drive","285.0","Dr",,"M",,
,,"-79.4438746075","Lexington (City)","-79.4448746075","01789071","120.0","350 Spottswood Dr, Lexington, VA, 24450, USA","Spottswood",,"678",,,"StreetAddress",,,"16%",,"678.0","Lexington",,"USA","37.7800051488",,"Lexington City",,"POINT (-79.4438746 37.7790051)","6473002.0","20.0","350 Spottswood Drive","37.7790051488",,"VA","341.0","-79.4428746075",,"R","Virginia",,"56.0","67785.0","VA",,"24450-0640",,"350",,"-79.4438746075","BRAFB","37.7780051488",,,"Lexington City",,,"Rockbridge Area Relief Assoc.","120.0","540 463-6642","2441",,"300-366",,"Lexington","World","51678","Lexington City","350 Spottswood Dr","ENG",,"100.0","0500000US51678","51","37.7790051488","300","24450-0640","A",,"366","350 Spottswood Dr, Lexington, Virginia, 24450","Mon, Wed, Thurs, 2:30 to 4:30 pm and Sat, 10:00 am to 12:00noon","1.0","24450","25","350 Spottswood Dr, Lexington, Virginia, 24450","VA",,"0.0",,,"350 Spottswood Dr","350 Spottswood Drive","285.0","Dr",,"M",,
,,"-79.5627827","Rockbridge County","-79.7797827","01480166","121.0","24450, Lexington, VA, USA",,,"163",,,"Postal",,,"11%",,"163.0","Lexington",,"USA","37.99476",,"Rockbridge County",,"POINT (-79.5627827 37.77776)","1544997746","4.5","Mattingly House","37.77776",,"VA","2.088","-79.3457827",,,"Virginia","204 West Washington Street","234.0","8878371.0","VA",,"24450",,,,"-79.5627827","BRAFB","37.56076",,,"Lexington City","24450",,"Campus Kitchen at Washington and Lee University","121.0","540-458-4669 for info on registration or volunteering",,,,,"Lexington","World","51163","Lexington City",,"ENG",,"85.0","0500000US51163","51","37.77776",,"24450","A",,,"Lexington, Virginia, 24450","Mobile Food Pantries:  Stonebridge Center (Natural Bridge Station) - Second Fri, 2:00-3:00pm, Maury River Senior Center (Buena Vista) - Third Fri, 2:00-3:00pm, Goshen Public Library - Fourth Wed, 2:00-3:00pm","1.0","24450","06","24450, Lexington, Virginia","VA",,"0.0","MATTINGLY HOUSE | CITY",,"24450","Mattingly House","1.854",,,"M",,
,,"-79.4397635301","Lexington city","-79.440859","01789071","122.0","109 Henry St, Lexington, VA, 24450, USA","Henry",,"678",,,"PointAddress",,,"16%",,"678.0","Lexington",,"USA","37.785916",,"Lexington City",,"POINT (-79.4397635 37.7850502)","6473002.0","20.0","109 Henry Street","37.7850501943",,"VA","341.0","-79.438859",,"L","Virginia",,"56.0","67785.0","VA",,"24450",,"109",,"-79.439859","BRAFB","37.783916",,,"Lexington City",,,"Gospel Way Church of God in Christ","122.0","540-463-1758","2501",,,,"Lexington","World","51678","Lexington City","109 Henry St","ENG",,"100.0","0500000US51678","51","37.784916",,"24450","A",,,"109 Henry St, Lexington, Virginia, 24450","Secon and Fourth Mon, 5:00pm-8:00pm","1.0","24450","25","109 Henry St, Lexington, Virginia, 24450","VA",,"0.0",,,"109 Henry St","109 Henry Street","285.0","St",,"M",,
,,"-79.4500684371","Rockbridge","-79.450993","01480166","123.0","735 McCulloch St, Glasgow, VA, 24555, USA","McCulloch",,"163",,,"PointAddress",,,"11%",,"163.0","Natural Bridge Station",,"USA","37.635391",,"Rockbridge County",,"POINT (-79.4500684 37.6344851)","1544997746","20.0","735 McCulloch St.","37.6344851288",,"VA","2.088","-79.448993",,"L","Virginia","PO Box 374","234.0","8878371.0","VA",,"24579",,"735",,"-79.449993","BRAFB","37.633391",,,"Rockbridge",,,"Natural Bridge-Glasgow Food Pantry Inc.","123.0","540 291-2578",,,,,"Glasgow","World","51163","Rockbridge","735 McCulloch St","ENG",,"93.55","0500000US51163","51","37.634391",,"24579","A",,,"735 McCulloch St, Glasgow, Virginia, 24555","Sat, 8:00-11:00am, 3rd Thu, 8:00am-12:00noon","1.0","24555","06","735 McCulloch St, Glasgow, Virginia, 24555","VA",,"0.0","24579",,"735 McCulloch St","735 McCulloch St.","1.854","St",,"M",,
,,"-79.3551085135","Buena Vista city","-79.35625","01498417","124.0","2155 Sycamore Ave, Buena Vista, VA, 24416, USA","Sycamore",,"530",,,"PointAddress",,,"14%",,"530.0","Buena Vista",,"USA","37.736461",,"Buena Vista City",,"POINT (-79.3551085 37.7354056)","16673676","20.0","2155 Sycamore Ave","37.7354055956",,"VA","847.0","-79.35425",,"L","Virginia",,"115.0","219579.0","VA",,"24416",,"2155",,"-79.35525","BRAFB","37.734461",,,"Rockbridge",,,"Bridge To Hope Food Pantry","124.0","540-264-0063","3125",,,,"Buena Vista","World","51530","Rockbridge","2155 Sycamore Ave","ENG",,"96.88","0500000US51530","51","37.735461",,"24416","A",,,"2155 Sycamore Ave, Buena Vista, Virginia, 24416","Mondays 6:30pm-8:30pm","1.0","24416","25","2155 Sycamore Ave, Buena Vista, Virginia, 24416","VA",,"0.0","ROCKBRIDGE",,"2155 Sycamore Ave","2155 Sycamore Ave","732.0","Ave",,"M",,
,,"-78.9363855","Rockingham","-78.9373855","01488970","125.0","16170 Bergton Rd, Bergton, VA, 22811, USA","Bergton",,"165",,,"PointAddress",,,"12%",,"165.0","Bergton",,"USA","38.760265",,"Rockingham County",,"POINT (-78.9363855 38.759265)","2200698748","20.0","16170 Bergton","38.759265",,"VA","4.361","-78.9353855",,"L","Virginia",,"525.0","10892582","VA",,"22811-0051",,"16170",,"-78.9363855","BRAFB","38.758265",,,"Rockingham",,,"Community Ministry Food Pantry","125.0","540 852-3585","2433",,,,"Bergton","World","51165","Rockingham","16170 Bergton Rd","ENG",,"98.78","0500000US51165","51","38.759265",,"22811-0051","A",,,"16170 Bergton Rd, Bergton, Virginia, 22811","First Mon, 5:00-8:00pm and third Thu, 10:00am-1:00pm","1.0","22811","06","16170 Bergton Rd, Bergton, Virginia, 22811","VA",,"0.0",,,"16170 Bergton Rd","16170 Bergton","3.836","Rd",,"M",,
,,"-78.6252031923","Rockingham","-78.62617","01488970","126.0","412 Gibbons Ave, Elkton, VA, 22827, USA","Gibbons",,"165",,,"PointAddress",,,"12%",,"165.0","Elkton",,"USA","38.409985",,"Rockingham County",,"POINT (-78.6252032 38.4087845)","2200698748","20.0","412 Gibbons Ave.","38.4087845049",,"VA","4.361","-78.62417",,"L","Virginia",,"525.0","10892582","VA",,"22827-0383",,"412",,"-78.62517","BRAFB","38.407985",,,"Rockingham",,,"Elkton Area United Services","126.0","540 298-8685 ext. 2","1107",,,,"Elkton","World","51165","Rockingham","412 Gibbons Ave","ENG",,"100.0","0500000US51165","51","38.408985",,"22827-0383","A",,,"412 Gibbons Ave, Elkton, Virginia, 22827","Second Fri, 12:00noon-2:00pm, Third Fri, 10:00am-2:00pm, Senior Boxes First Tue, 1:00pm-3:00pm, Produce Distribution Tue, 12:00noon-1:00pm","1.0","22827","06","412 Gibbons Ave, Elkton, Virginia, 22827","VA",,"0.0",,,"412 Gibbons Ave","412 Gibbons Ave.","3.836","Ave",,"M",,
,,"-78.6109693947","Rockingham","-78.611815","01488970","127.0","20995 Blue and Gold Dr, Elkton, VA, 22827, USA","Blue and Gold",,"165",,,"PointAddress",,,"12%",,"165.0","Elkton",,"USA","38.405737",,"Rockingham County",,"POINT (-78.6109694 38.4042006)","2200698748","20.0","20995 Blue and Gold Dr","38.4042005582",,"VA","4.361","-78.609815",,"L","Virginia",,"525.0","10892582","VA",,"22827-1694",,"20995",,"-78.610815","BRAFB","38.403737",,,"Rockingham",,,"Elkton Seventh Day Adventist Church","127.0","540 298-1801","1694",,,,"Elkton","World","51165","Rockingham","20995 Blue and Gold Dr","ENG",,"100.0","0500000US51165","51","38.404737",,"22827-1694","A",,,"20995 Blue and Gold Dr, Elkton, Virginia, 22827","Second Wed, 12:00noon-5:00pm","1.0","22827","06","20995 Blue and Gold Dr, Elkton, Virginia, 22827","VA",,"0.0",,,"20995 Blue and Gold Dr","20995 Blue and Gold Dr","3.836","Dr",,"M",,
,,"-78.82632","Rockingham","-78.82732","01488970","128.0","300 4th St, Grottoes, VA, 24441, USA","4th",,"165",,,"PointAddress",,,"12%",,"165.0","Grottoes",,"USA","38.264815",,"Rockingham County",,"POINT (-78.82632 38.263815)","2200698748","20.0","300 4th Ave.","38.263815",,"VA","4.361","-78.82532",,"L","Virginia",,"525.0","10892582","VA",,"24441-0063",,"300",,"-78.82632","BRAFB","38.262815",,,"Rockingham",,,"ERMA Food Pantry","128.0","540 249-5893","2607",,,,"Grottoes","World","51165","Rockingham","300 4th St","ENG",,"97.97","0500000US51165","51","38.263815",,"24441-0063","A",,,"300 4th St, Grottoes, Virginia, 24441","Mon, 6:30pm (closed on fifth Mon)","1.0","24441","06","300 4th St, Grottoes, Virginia, 24441","VA",,"0.0",,,"300 4th St","300 4th Ave.","3.836","St",,"M",,
,,"-78.8095462037","Rockingham","-78.810094","01488970","129.0","50 Indian Trail Rd, Penn Laird, VA, 22846, USA","Indian Trail",,"165",,,"PointAddress",,,"12%",,"165.0","Penn Laird",,"USA","38.393857",,"Rockingham County",,"POINT (-78.8095462 38.3933799)","2200698748","20.0","50 Indian Trail Rd","38.3933798631",,"VA","4.361","-78.808094",,"L","Virginia",,"525.0","10892582","VA",,"22846-2019",,"50",,"-78.809094","BRAFB","38.391857",,,"Rockingham",,,"Massanutten Presbyterian Church","129.0","540 434-6194","2019",,,,"Penn Laird","World","51165","Rockingham","50 Indian Trail Rd","ENG",,"100.0","0500000US51165","51","38.392857",,"22846-2019","A",,,"50 Indian Trail Rd, Penn Laird, Virginia, 22846","Second Mon, 10:00-11:00am and fourth Thu, 7:00-8:00pm","1.0","22846","06","50 Indian Trail Rd, Penn Laird, Virginia, 22846","VA",,"0.0",,,"50 Indian Trail Rd","50 Indian Trail Rd","3.836","Rd",,"M",,
,,"-78.76982","Rockingham","-78.85782","01488970","130.0","22853, Timberville, VA, USA",,,"165",,,"Postal",,,"12%",,"165.0","Timberville",,"USA","38.735585",,"Rockingham County",,"POINT (-78.76982 38.647585)","2200698748","4.5","at Plains District Community Center","38.647585",,"VA","4.361","-78.68182",,,"Virginia","233 McCauley Drive","525.0","10892582","VA",,"22853",,,,"-78.76982","BRAFB","38.559585",,,"Rockingham","22853",,"Timberville Mobile Food Pantry","130.0",,,,,,"Timberville","World","51165","Rockingham",,"ENG",,"85.0","0500000US51165","51","38.647585",,"22853","A",,,"Timberville, Virginia, 22853","Second Thur each month, 10:00 am","1.0","22853","06","22853, Timberville, Virginia","VA",,"0.0","AT PLAINS DISTRICT COMMUNITY CENTER",,"22853","at Plains District Community Center","3.836",,,"M",,
,,"-79.086024","Staunton city","-79.087024","01789075","131.0","936 Sudbury St, Staunton, VA, 24401, USA","Sudbury",,"790",,,"PointAddress",,,"15%",,"790.0","Staunton",,"USA","38.149957",,"Staunton City",,"POINT (-79.086024 38.148957)","51593824","20.0","936 Sudbury St","38.148957",,"VA","2.643","-79.085024",,"L","Virginia",,"390.0","147694.0","VA",,"24401-4069",,"936",,"-79.086024","BRAFB","38.147957",,,"Staunton City",,,"Allen Chapel A. M. E. Church","131.0","540 886-2210","4069",,,,"Staunton","World","51790","Staunton City","936 Sudbury St","ENG",,"100.0","0500000US51790","51","38.148957",,"24401-4069","A",,,"936 Sudbury St, Staunton, Virginia, 24401","Second Thu, 5:00-6:00pm","1.0","24401","25","936 Sudbury St, Staunton, Virginia, 24401","VA",,"0.0",,,"936 Sudbury St","936 Sudbury St","2.253","St",,"M",,
,,"-79.074803514","Staunton city","-79.075873","01789075","132.0","14 N Lewis St, Staunton, VA, 24401, USA","Lewis",,"790",,,"PointAddress",,,"15%",,"790.0","Staunton",,"USA","38.150794",,"Staunton City",,"POINT (-79.0748035 38.1498034)","51593824","20.0","14 N. Lewis St.","38.1498033877",,"VA","2.643","-79.073873",,"L","Virginia","PO Box 953","390.0","147694.0","VA",,"24402-0953",,"14",,"-79.074873","BRAFB","38.148794",,,"Staunton City",,,"Central United Methodist Church","132.0","540 886-3441","4213","N",,,"Staunton","World","51790","Staunton City","14 N Lewis St","ENG",,"97.8","0500000US51790","51","38.149794",,"24402-0953","A",,,"14 N Lewis St, Staunton, Virginia, 24401","Wed, 10:00-11:30am","1.0","24401","25","14 N Lewis St, Staunton, Virginia, 24401","VA",,"0.0","0953",,"14 N Lewis St","14 N. Lewis St.","2.253","St",,"M",,
,,"-79.0773435","Staunton city","-79.0783435","01789075","133.0","406 W Frederick St, Staunton, VA, 24401, USA","Frederick",,"790",,,"PointAddress",,,"15%",,"790.0","Staunton",,"USA","38.150821",,"Staunton City",,"POINT (-79.0773435 38.149821)","51593824","20.0","406 W Frederick St","38.149821",,"VA","2.643","-79.0763435",,"L","Virginia",,"390.0","147694.0","VA",,"24401-3330",,"406",,"-79.0773435","BRAFB","38.148821",,,"Staunton City",,,"First Baptist Church","133.0","540 886-8333","3330","W",,,"Staunton","World","51790","Staunton City","406 W Frederick St","ENG",,"100.0","0500000US51790","51","38.149821",,"24401-3330","A",,,"406 W Frederick St, Staunton, Virginia, 24401","Third and fourth Thu, 9:00-10:30am","1.0","24401","25","406 W Frederick St, Staunton, Virginia, 24401","VA",,"0.0",,,"406 W Frederick St","406 W Frederick St","2.253","St",,"M",,
,,"-79.0711843673","Staunton city","-79.0721785","01789075","134.0","100 E Frederick St, Staunton, VA, 24401, USA","Frederick",,"790",,,"PointAddress",,,"15%",,"790.0","Staunton",,"USA","38.151568",,"Staunton City",,"POINT (-79.0711844 38.15065030000001)","51593824","20.0","100 E Frederick St","38.1506503103",,"VA","2.643","-79.0701785",,"L","Virginia",,"390.0","147694.0","VA",,"24401-3668",,"100",,"-79.0711785","BRAFB","38.149568",,,"Staunton City",,,"First Presbyterian Church/Staunton","134.0","540 886-0704","3668","E",,,"Staunton","World","51790","Staunton City","100 E Frederick St","ENG",,"100.0","0500000US51790","51","38.150568",,"24401-3668","A",,,"100 E Frederick St, Staunton, Virginia, 24401","Mon and Thurs, 9:00 to 12:00noon","1.0","24401","25","100 E Frederick St, Staunton, Virginia, 24401","VA",,"0.0",,,"100 E Frederick St","100 E Frederick St","2.253","St",,"M",,
,,"-79.0651441933","Staunton city","-79.0662115","01789075","135.0","371 Linden Dr, Staunton, VA, 24401, USA","Linden",,"790",,,"PointAddress",,,"15%",,"790.0","Staunton",,"USA","38.13121",,"Staunton City",,"POINT (-79.0651442 38.130558)","51593824","20.0","371 Linden Dr","38.1305580166",,"VA","2.643","-79.0642115",,"L","Virginia",,"390.0","147694.0","VA",,"24401-5044",,"371",,"-79.0652115","BRAFB","38.12921",,,"Staunton City",,,"Linden Heights Baptist Church","135.0","540 886-1138","5044",,,,"Staunton","World","51790","Staunton City","371 Linden Dr","ENG",,"100.0","0500000US51790","51","38.13021",,"24401-5044","A",,,"371 Linden Dr, Staunton, Virginia, 24401","Thu, 11:00am-12:00noon - please call by Wed","1.0","24401","25","371 Linden Dr, Staunton, Virginia, 24401","VA",,"0.0",,,"371 Linden Dr","371 Linden Dr","2.253","Dr",,"M",,
,,"-79.090488","Staunton city","-79.091488","01789075","136.0","1614 W Beverley St, Staunton, VA, 24401, USA","Beverley",,"790",,,"PointAddress",,,"15%",,"790.0","Staunton",,"USA","38.153458",,"Staunton City",,"POINT (-79.090488 38.152458)","51593824","20.0","1614 W Beverley St","38.152458",,"VA","2.643","-79.089488",,"L","Virginia",,"390.0","147694.0","VA",,"24401-3003",,"1614",,"-79.090488","BRAFB","38.151458",,,"Staunton City",,,"Marquis Memorial United Methodist Church","136.0","540-886-1176","3003","W",,,"Staunton","World","51790","Staunton City","1614 W Beverley St","ENG",,"100.0","0500000US51790","51","38.152458",,"24401-3003","A",,,"1614 W Beverley St, Staunton, Virginia, 24401","Wed, 9:00-11:00am","1.0","24401","25","1614 W Beverley St, Staunton, Virginia, 24401","VA",,"0.0",,,"1614 W Beverley St","1614 W Beverley St","2.253","St",,"M",,
,,"-79.0590621822","Staunton city","-79.0603615","01789075","137.0","1000 N Coalter St, Staunton, VA, 24401, USA","Coalter",,"790",,,"PointAddress",,,"15%",,"790.0","Staunton",,"USA","38.164339",,"Staunton City",,"POINT (-79.0590622 38.162958)","51593824","20.0","1000 Coalter St.","38.1629580425",,"VA","2.643","-79.0583615",,"L","Virginia",,"390.0","147694.0","VA",,"24401",,"1000",,"-79.0593615","BRAFB","38.162339",,,"Staunton City",,,"Staunton Seventh Day Adventist Church","137.0","540 886-8081","2503","N",,,"Staunton","World","51790","Staunton City","1000 N Coalter St","ENG",,"99.53","0500000US51790","51","38.163339",,"24401","A",,,"1000 N Coalter St, Staunton, Virginia, 24401","Tue, 9:00am-12:00noon","1.0","24401","25","1000 N Coalter St, Staunton, Virginia, 24401","VA",,"0.0",,,"1000 N Coalter St","1000 Coalter St.","2.253","St",,"M",,
,,"-79.0749009474","Staunton (City)","-79.0759009474","01789075","138.0","214 W Beverly St, Staunton, VA, 24401, USA","Beverly",,"790",,,"StreetAddress",,,"15%",,"790.0","Staunton",,"USA","38.1502467879",,"Staunton City",,"POINT (-79.0749009 38.1492468)","51593824","20.0","214 W Beverly Street","38.1492467879",,"VA","2.643","-79.0739009474",,"R","Virginia","PO Box 208","390.0","147694.0","VA",,"24402-0208",,"214",,"-79.0749009474","BRAFB","38.1482467879",,,"Staunton City",,,"Trinity Episcopal Church","138.0","540 886-9132","4205","W","200-298",,"Staunton","World","51790","Staunton City","214 W Beverly St","ENG",,"98.01","0500000US51790","51","38.1492467879","200","24402-0208","A",,"298","214 W Beverly St, Staunton, Virginia, 24401","Mon through Fri, 11:30am-12:15pm","1.0","24401","25","214 W Beverly St, Staunton, Virginia, 24401","VA",,"0.0","0208",,"214 W Beverly St","214 W Beverly Street","2.253","St",,"M",,
,,"-79.0891335","Staunton city","-79.0901335","01789075","139.0","1513 W Beverley St, Staunton, VA, 24401, USA","Beverley",,"790",,,"PointAddress",,,"15%",,"790.0","Staunton",,"USA","38.15371",,"Staunton City",,"POINT (-79.0891335 38.15271)","51593824","20.0","1513 W Beverley St","38.15271",,"VA","2.643","-79.0881335",,"L","Virginia",,"390.0","147694.0","VA",,"24401-3002",,"1513",,"-79.0891335","BRAFB","38.15171",,,"Staunton City",,,"Valley Mission","139.0","540 886-4673","3002","W",,,"Staunton","World","51790","Staunton City","1513 W Beverley St","ENG",,"100.0","0500000US51790","51","38.15271",,"24401-3002","A",,,"1513 W Beverley St, Staunton, Virginia, 24401","Meals served Mon-Fri, 7:00am, 12:00noon, and 5:30pm, and Sat and Sun, 10:00am - 4:00pm","1.0","24401","25","1513 W Beverley St, Staunton, Virginia, 24401","VA",,"0.0",,,"1513 W Beverley St","1513 W Beverley St","2.253","St",,"M",,
