"fips","state","county","sodatax_stores14","sodatax_vendm14","chipstax_stores14","chipstax_vendm14","food_tax14"
"13061","GA","Clay","0.0","4.0","0.0","4.0","0.0"
"13063","GA","Clayton","0.0","4.0","0.0","4.0","0.0"
"13065","GA","Clinch","0.0","4.0","0.0","4.0","0.0"
"13067","GA","Cobb","0.0","4.0","0.0","4.0","0.0"
"13069","GA","Coffee","0.0","4.0","0.0","4.0","0.0"
"13071","GA","Colquitt","0.0","4.0","0.0","4.0","0.0"
"13073","GA","Columbia","0.0","4.0","0.0","4.0","0.0"
"13075","GA","Cook","0.0","4.0","0.0","4.0","0.0"
"13077","GA","Coweta","0.0","4.0","0.0","4.0","0.0"
"13079","GA","Crawford","0.0","4.0","0.0","4.0","0.0"
"13081","GA","Crisp","0.0","4.0","0.0","4.0","0.0"
"13083","GA","Dade","0.0","4.0","0.0","4.0","0.0"
"13085","GA","Dawson","0.0","4.0","0.0","4.0","0.0"
"13087","GA","Decatur","0.0","4.0","0.0","4.0","0.0"
"13089","GA","DeKalb","0.0","4.0","0.0","4.0","0.0"
"13091","GA","Dodge","0.0","4.0","0.0","4.0","0.0"
"13093","GA","Dooly","0.0","4.0","0.0","4.0","0.0"
"13095","GA","Dougherty","0.0","4.0","0.0","4.0","0.0"
"13097","GA","Douglas","0.0","4.0","0.0","4.0","0.0"
"13099","GA","Early","0.0","4.0","0.0","4.0","0.0"
"13101","GA","Echols","0.0","4.0","0.0","4.0","0.0"
"13103","GA","Effingham","0.0","4.0","0.0","4.0","0.0"
"13105","GA","Elbert","0.0","4.0","0.0","4.0","0.0"
"13107","GA","Emanuel","0.0","4.0","0.0","4.0","0.0"
"13109","GA","Evans","0.0","4.0","0.0","4.0","0.0"
"13111","GA","Fannin","0.0","4.0","0.0","4.0","0.0"
"13113","GA","Fayette","0.0","4.0","0.0","4.0","0.0"
"13115","GA","Floyd","0.0","4.0","0.0","4.0","0.0"
"13117","GA","Forsyth","0.0","4.0","0.0","4.0","0.0"
"13119","GA","Franklin","0.0","4.0","0.0","4.0","0.0"
"13121","GA","Fulton","0.0","4.0","0.0","4.0","0.0"
"13123","GA","Gilmer","0.0","4.0","0.0","4.0","0.0"
"13125","GA","Glascock","0.0","4.0","0.0","4.0","0.0"
"13127","GA","Glynn","0.0","4.0","0.0","4.0","0.0"
"13129","GA","Gordon","0.0","4.0","0.0","4.0","0.0"
"13131","GA","Grady","0.0","4.0","0.0","4.0","0.0"
"13133","GA","Greene","0.0","4.0","0.0","4.0","0.0"
"13135","GA","Gwinnett","0.0","4.0","0.0","4.0","0.0"
"13137","GA","Habersham","0.0","4.0","0.0","4.0","0.0"
"13139","GA","Hall","0.0","4.0","0.0","4.0","0.0"
"13141","GA","Hancock","0.0","4.0","0.0","4.0","0.0"
"13143","GA","Haralson","0.0","4.0","0.0","4.0","0.0"
"13145","GA","Harris","0.0","4.0","0.0","4.0","0.0"
"13147","GA","Hart","0.0","4.0","0.0","4.0","0.0"
"13149","GA","Heard","0.0","4.0","0.0","4.0","0.0"
"13151","GA","Henry","0.0","4.0","0.0","4.0","0.0"
"13153","GA","Houston","0.0","4.0","0.0","4.0","0.0"
"13155","GA","Irwin","0.0","4.0","0.0","4.0","0.0"
"13157","GA","Jackson","0.0","4.0","0.0","4.0","0.0"
"13159","GA","Jasper","0.0","4.0","0.0","4.0","0.0"
"13161","GA","Jeff Davis","0.0","4.0","0.0","4.0","0.0"
"13163","GA","Jefferson","0.0","4.0","0.0","4.0","0.0"
"13165","GA","Jenkins","0.0","4.0","0.0","4.0","0.0"
"13167","GA","Johnson","0.0","4.0","0.0","4.0","0.0"
"13169","GA","Jones","0.0","4.0","0.0","4.0","0.0"
"13171","GA","Lamar","0.0","4.0","0.0","4.0","0.0"
"13173","GA","Lanier","0.0","4.0","0.0","4.0","0.0"
"13175","GA","Laurens","0.0","4.0","0.0","4.0","0.0"
"13177","GA","Lee","0.0","4.0","0.0","4.0","0.0"
"13179","GA","Liberty","0.0","4.0","0.0","4.0","0.0"
"13181","GA","Lincoln","0.0","4.0","0.0","4.0","0.0"
"13183","GA","Long","0.0","4.0","0.0","4.0","0.0"
"13185","GA","Lowndes","0.0","4.0","0.0","4.0","0.0"
"13187","GA","Lumpkin","0.0","4.0","0.0","4.0","0.0"
"13189","GA","McDuffie","0.0","4.0","0.0","4.0","0.0"
"13191","GA","McIntosh","0.0","4.0","0.0","4.0","0.0"
"13193","GA","Macon","0.0","4.0","0.0","4.0","0.0"
"13195","GA","Madison","0.0","4.0","0.0","4.0","0.0"
"13197","GA","Marion","0.0","4.0","0.0","4.0","0.0"
"13199","GA","Meriwether","0.0","4.0","0.0","4.0","0.0"
"13201","GA","Miller","0.0","4.0","0.0","4.0","0.0"
"13205","GA","Mitchell","0.0","4.0","0.0","4.0","0.0"
"13207","GA","Monroe","0.0","4.0","0.0","4.0","0.0"
"13209","GA","Montgomery","0.0","4.0","0.0","4.0","0.0"
"13211","GA","Morgan","0.0","4.0","0.0","4.0","0.0"
"13213","GA","Murray","0.0","4.0","0.0","4.0","0.0"
"13215","GA","Muscogee","0.0","4.0","0.0","4.0","0.0"
"13217","GA","Newton","0.0","4.0","0.0","4.0","0.0"
"13219","GA","Oconee","0.0","4.0","0.0","4.0","0.0"
"13221","GA","Oglethorpe","0.0","4.0","0.0","4.0","0.0"
"13223","GA","Paulding","0.0","4.0","0.0","4.0","0.0"
"13225","GA","Peach","0.0","4.0","0.0","4.0","0.0"
"13227","GA","Pickens","0.0","4.0","0.0","4.0","0.0"
"13229","GA","Pierce","0.0","4.0","0.0","4.0","0.0"
"13231","GA","Pike","0.0","4.0","0.0","4.0","0.0"
"13233","GA","Polk","0.0","4.0","0.0","4.0","0.0"
"13235","GA","Pulaski","0.0","4.0","0.0","4.0","0.0"
"13237","GA","Putnam","0.0","4.0","0.0","4.0","0.0"
"13239","GA","Quitman","0.0","4.0","0.0","4.0","0.0"
"13241","GA","Rabun","0.0","4.0","0.0","4.0","0.0"
"13243","GA","Randolph","0.0","4.0","0.0","4.0","0.0"
"13245","GA","Richmond","0.0","4.0","0.0","4.0","0.0"
"13247","GA","Rockdale","0.0","4.0","0.0","4.0","0.0"
"13249","GA","Schley","0.0","4.0","0.0","4.0","0.0"
"13251","GA","Screven","0.0","4.0","0.0","4.0","0.0"
"13253","GA","Seminole","0.0","4.0","0.0","4.0","0.0"
"13255","GA","Spalding","0.0","4.0","0.0","4.0","0.0"
"13257","GA","Stephens","0.0","4.0","0.0","4.0","0.0"
"13259","GA","Stewart","0.0","4.0","0.0","4.0","0.0"
"13261","GA","Sumter","0.0","4.0","0.0","4.0","0.0"
"13263","GA","Talbot","0.0","4.0","0.0","4.0","0.0"
"13265","GA","Taliaferro","0.0","4.0","0.0","4.0","0.0"
"13267","GA","Tattnall","0.0","4.0","0.0","4.0","0.0"
"13269","GA","Taylor","0.0","4.0","0.0","4.0","0.0"
"13271","GA","Telfair","0.0","4.0","0.0","4.0","0.0"
"13273","GA","Terrell","0.0","4.0","0.0","4.0","0.0"
"13275","GA","Thomas","0.0","4.0","0.0","4.0","0.0"
"13277","GA","Tift","0.0","4.0","0.0","4.0","0.0"
"13279","GA","Toombs","0.0","4.0","0.0","4.0","0.0"
"13281","GA","Towns","0.0","4.0","0.0","4.0","0.0"
"13283","GA","Treutlen","0.0","4.0","0.0","4.0","0.0"
"13285","GA","Troup","0.0","4.0","0.0","4.0","0.0"
"13287","GA","Turner","0.0","4.0","0.0","4.0","0.0"
"13289","GA","Twiggs","0.0","4.0","0.0","4.0","0.0"
"13291","GA","Union","0.0","4.0","0.0","4.0","0.0"
"13293","GA","Upson","0.0","4.0","0.0","4.0","0.0"
"13295","GA","Walker","0.0","4.0","0.0","4.0","0.0"
"13297","GA","Walton","0.0","4.0","0.0","4.0","0.0"
"13299","GA","Ware","0.0","4.0","0.0","4.0","0.0"
"13301","GA","Warren","0.0","4.0","0.0","4.0","0.0"
"13303","GA","Washington","0.0","4.0","0.0","4.0","0.0"
"13305","GA","Wayne","0.0","4.0","0.0","4.0","0.0"
"13307","GA","Webster","0.0","4.0","0.0","4.0","0.0"
"13309","GA","Wheeler","0.0","4.0","0.0","4.0","0.0"
"13311","GA","White","0.0","4.0","0.0","4.0","0.0"
"13313","GA","Whitfield","0.0","4.0","0.0","4.0","0.0"
"13315","GA","Wilcox","0.0","4.0","0.0","4.0","0.0"
"13317","GA","Wilkes","0.0","4.0","0.0","4.0","0.0"
"13319","GA","Wilkinson","0.0","4.0","0.0","4.0","0.0"
"13321","GA","Worth","0.0","4.0","0.0","4.0","0.0"
"15001","HI","Hawaii","4.0","4.0","4.0","4.0","4.0"
"15003","HI","Honolulu","4.0","4.0","4.0","4.0","4.0"
"15005","HI","Kalawao","4.0","4.0","4.0","4.0","4.0"
"15007","HI","Kauai","4.0","4.0","4.0","4.0","4.0"
"15009","HI","Maui","4.0","4.0","4.0","4.0","4.0"
"16001","ID","Ada","6.0","6.0","6.0","6.0","6.0"
"16003","ID","Adams","6.0","6.0","6.0","6.0","6.0"
"16005","ID","Bannock","6.0","6.0","6.0","6.0","6.0"
"16007","ID","Bear Lake","6.0","6.0","6.0","6.0","6.0"
"16009","ID","Benewah","6.0","6.0","6.0","6.0","6.0"
"16011","ID","Bingham","6.0","6.0","6.0","6.0","6.0"
"16013","ID","Blaine","6.0","6.0","6.0","6.0","6.0"
"16015","ID","Boise","6.0","6.0","6.0","6.0","6.0"
"16017","ID","Bonner","6.0","6.0","6.0","6.0","6.0"
"16019","ID","Bonneville","6.0","6.0","6.0","6.0","6.0"
"16021","ID","Boundary","6.0","6.0","6.0","6.0","6.0"
"16023","ID","Butte","6.0","6.0","6.0","6.0","6.0"
"16025","ID","Camas","6.0","6.0","6.0","6.0","6.0"
"16027","ID","Canyon","6.0","6.0","6.0","6.0","6.0"
"16029","ID","Caribou","6.0","6.0","6.0","6.0","6.0"
"16031","ID","Cassia","6.0","6.0","6.0","6.0","6.0"
"16033","ID","Clark","6.0","6.0","6.0","6.0","6.0"
"16035","ID","Clearwater","6.0","6.0","6.0","6.0","6.0"
"16037","ID","Custer","6.0","6.0","6.0","6.0","6.0"
"16039","ID","Elmore","6.0","6.0","6.0","6.0","6.0"
"16041","ID","Franklin","6.0","6.0","6.0","6.0","6.0"
"16043","ID","Fremont","6.0","6.0","6.0","6.0","6.0"
"16045","ID","Gem","6.0","6.0","6.0","6.0","6.0"
"16047","ID","Gooding","6.0","6.0","6.0","6.0","6.0"
"16049","ID","Idaho","6.0","6.0","6.0","6.0","6.0"
"16051","ID","Jefferson","6.0","6.0","6.0","6.0","6.0"
"16053","ID","Jerome","6.0","6.0","6.0","6.0","6.0"
"16055","ID","Kootenai","6.0","6.0","6.0","6.0","6.0"
"16057","ID","Latah","6.0","6.0","6.0","6.0","6.0"
"16059","ID","Lemhi","6.0","6.0","6.0","6.0","6.0"
"16061","ID","Lewis","6.0","6.0","6.0","6.0","6.0"
"16063","ID","Lincoln","6.0","6.0","6.0","6.0","6.0"
"16065","ID","Madison","6.0","6.0","6.0","6.0","6.0"
"16067","ID","Minidoka","6.0","6.0","6.0","6.0","6.0"
"16069","ID","Nez Perce","6.0","6.0","6.0","6.0","6.0"
"16071","ID","Oneida","6.0","6.0","6.0","6.0","6.0"
"16073","ID","Owyhee","6.0","6.0","6.0","6.0","6.0"
"16075","ID","Payette","6.0","6.0","6.0","6.0","6.0"
"16077","ID","Power","6.0","6.0","6.0","6.0","6.0"
"16079","ID","Shoshone","6.0","6.0","6.0","6.0","6.0"
"16081","ID","Teton","6.0","6.0","6.0","6.0","6.0"
"16083","ID","Twin Falls","6.0","6.0","6.0","6.0","6.0"
"16085","ID","Valley","6.0","6.0","6.0","6.0","6.0"
"16087","ID","Washington","6.0","6.0","6.0","6.0","6.0"
"17001","IL","Adams","6.25","6.25","1.0","1.0","1.0"
"17003","IL","Alexander","6.25","6.25","1.0","1.0","1.0"
"17005","IL","Bond","6.25","6.25","1.0","1.0","1.0"
"17007","IL","Boone","6.25","6.25","1.0","1.0","1.0"
"17009","IL","Brown","6.25","6.25","1.0","1.0","1.0"
"17011","IL","Bureau","6.25","6.25","1.0","1.0","1.0"
"17013","IL","Calhoun","6.25","6.25","1.0","1.0","1.0"
"17015","IL","Carroll","6.25","6.25","1.0","1.0","1.0"
"17017","IL","Cass","6.25","6.25","1.0","1.0","1.0"
"17019","IL","Champaign","6.25","6.25","1.0","1.0","1.0"
"17021","IL","Christian","6.25","6.25","1.0","1.0","1.0"
"17023","IL","Clark","6.25","6.25","1.0","1.0","1.0"
"17025","IL","Clay","6.25","6.25","1.0","1.0","1.0"
"17027","IL","Clinton","6.25","6.25","1.0","1.0","1.0"
"17029","IL","Coles","6.25","6.25","1.0","1.0","1.0"
"17031","IL","Cook","6.25","6.25","1.0","1.0","1.0"
"17033","IL","Crawford","6.25","6.25","1.0","1.0","1.0"
"17035","IL","Cumberland","6.25","6.25","1.0","1.0","1.0"
"17037","IL","DeKalb","6.25","6.25","1.0","1.0","1.0"
"17039","IL","De Witt","6.25","6.25","1.0","1.0","1.0"
"17041","IL","Douglas","6.25","6.25","1.0","1.0","1.0"
"17043","IL","DuPage","6.25","6.25","1.0","1.0","1.0"
"17045","IL","Edgar","6.25","6.25","1.0","1.0","1.0"
"17047","IL","Edwards","6.25","6.25","1.0","1.0","1.0"
"17049","IL","Effingham","6.25","6.25","1.0","1.0","1.0"
"17051","IL","Fayette","6.25","6.25","1.0","1.0","1.0"
"17053","IL","Ford","6.25","6.25","1.0","1.0","1.0"
"17055","IL","Franklin","6.25","6.25","1.0","1.0","1.0"
"17057","IL","Fulton","6.25","6.25","1.0","1.0","1.0"
"17059","IL","Gallatin","6.25","6.25","1.0","1.0","1.0"
"17061","IL","Greene","6.25","6.25","1.0","1.0","1.0"
"17063","IL","Grundy","6.25","6.25","1.0","1.0","1.0"
"17065","IL","Hamilton","6.25","6.25","1.0","1.0","1.0"
"17067","IL","Hancock","6.25","6.25","1.0","1.0","1.0"
"17069","IL","Hardin","6.25","6.25","1.0","1.0","1.0"
"17071","IL","Henderson","6.25","6.25","1.0","1.0","1.0"
"17073","IL","Henry","6.25","6.25","1.0","1.0","1.0"
"17075","IL","Iroquois","6.25","6.25","1.0","1.0","1.0"
"17077","IL","Jackson","6.25","6.25","1.0","1.0","1.0"
"17079","IL","Jasper","6.25","6.25","1.0","1.0","1.0"
"17081","IL","Jefferson","6.25","6.25","1.0","1.0","1.0"
"17083","IL","Jersey","6.25","6.25","1.0","1.0","1.0"
"17085","IL","Jo Daviess","6.25","6.25","1.0","1.0","1.0"
"17087","IL","Johnson","6.25","6.25","1.0","1.0","1.0"
"17089","IL","Kane","6.25","6.25","1.0","1.0","1.0"
"17091","IL","Kankakee","6.25","6.25","1.0","1.0","1.0"
"17093","IL","Kendall","6.25","6.25","1.0","1.0","1.0"
"17095","IL","Knox","6.25","6.25","1.0","1.0","1.0"
"17097","IL","Lake","6.25","6.25","1.0","1.0","1.0"
"17099","IL","LaSalle","6.25","6.25","1.0","1.0","1.0"
"17101","IL","Lawrence","6.25","6.25","1.0","1.0","1.0"
"17103","IL","Lee","6.25","6.25","1.0","1.0","1.0"
"17105","IL","Livingston","6.25","6.25","1.0","1.0","1.0"
"17107","IL","Logan","6.25","6.25","1.0","1.0","1.0"
"17109","IL","McDonough","6.25","6.25","1.0","1.0","1.0"
"17111","IL","McHenry","6.25","6.25","1.0","1.0","1.0"
"17113","IL","McLean","6.25","6.25","1.0","1.0","1.0"
"17115","IL","Macon","6.25","6.25","1.0","1.0","1.0"
"17117","IL","Macoupin","6.25","6.25","1.0","1.0","1.0"
"17119","IL","Madison","6.25","6.25","1.0","1.0","1.0"
"17121","IL","Marion","6.25","6.25","1.0","1.0","1.0"
"17123","IL","Marshall","6.25","6.25","1.0","1.0","1.0"
"17125","IL","Mason","6.25","6.25","1.0","1.0","1.0"
"17127","IL","Massac","6.25","6.25","1.0","1.0","1.0"
"17129","IL","Menard","6.25","6.25","1.0","1.0","1.0"
"17131","IL","Mercer","6.25","6.25","1.0","1.0","1.0"
"17133","IL","Monroe","6.25","6.25","1.0","1.0","1.0"
"17135","IL","Montgomery","6.25","6.25","1.0","1.0","1.0"
"17137","IL","Morgan","6.25","6.25","1.0","1.0","1.0"
"17139","IL","Moultrie","6.25","6.25","1.0","1.0","1.0"
"17141","IL","Ogle","6.25","6.25","1.0","1.0","1.0"
"17143","IL","Peoria","6.25","6.25","1.0","1.0","1.0"
"17145","IL","Perry","6.25","6.25","1.0","1.0","1.0"
"17147","IL","Piatt","6.25","6.25","1.0","1.0","1.0"
"17149","IL","Pike","6.25","6.25","1.0","1.0","1.0"
"17151","IL","Pope","6.25","6.25","1.0","1.0","1.0"
"17153","IL","Pulaski","6.25","6.25","1.0","1.0","1.0"
"17155","IL","Putnam","6.25","6.25","1.0","1.0","1.0"
"17157","IL","Randolph","6.25","6.25","1.0","1.0","1.0"
"17159","IL","Richland","6.25","6.25","1.0","1.0","1.0"
"17161","IL","Rock Island","6.25","6.25","1.0","1.0","1.0"
"17163","IL","St. Clair","6.25","6.25","1.0","1.0","1.0"
"17165","IL","Saline","6.25","6.25","1.0","1.0","1.0"
"17167","IL","Sangamon","6.25","6.25","1.0","1.0","1.0"
"17169","IL","Schuyler","6.25","6.25","1.0","1.0","1.0"
"17171","IL","Scott","6.25","6.25","1.0","1.0","1.0"
"17173","IL","Shelby","6.25","6.25","1.0","1.0","1.0"
"17175","IL","Stark","6.25","6.25","1.0","1.0","1.0"
"17177","IL","Stephenson","6.25","6.25","1.0","1.0","1.0"
"17179","IL","Tazewell","6.25","6.25","1.0","1.0","1.0"
"17181","IL","Union","6.25","6.25","1.0","1.0","1.0"
"17183","IL","Vermilion","6.25","6.25","1.0","1.0","1.0"
"17185","IL","Wabash","6.25","6.25","1.0","1.0","1.0"
"17187","IL","Warren","6.25","6.25","1.0","1.0","1.0"
"17189","IL","Washington","6.25","6.25","1.0","1.0","1.0"
"17191","IL","Wayne","6.25","6.25","1.0","1.0","1.0"
"17193","IL","White","6.25","6.25","1.0","1.0","1.0"
"17195","IL","Whiteside","6.25","6.25","1.0","1.0","1.0"
"17197","IL","Will","6.25","6.25","1.0","1.0","1.0"
"17199","IL","Williamson","6.25","6.25","1.0","1.0","1.0"
"17201","IL","Winnebago","6.25","6.25","1.0","1.0","1.0"
"17203","IL","Woodford","6.25","6.25","1.0","1.0","1.0"
"18001","IN","Adams","7.0","7.0","0.0","7.0","0.0"
"18003","IN","Allen","7.0","7.0","0.0","7.0","0.0"
"18005","IN","Bartholomew","7.0","7.0","0.0","7.0","0.0"
"18007","IN","Benton","7.0","7.0","0.0","7.0","0.0"
"18009","IN","Blackford","7.0","7.0","0.0","7.0","0.0"
"18011","IN","Boone","7.0","7.0","0.0","7.0","0.0"
"18013","IN","Brown","7.0","7.0","0.0","7.0","0.0"
"18015","IN","Carroll","7.0","7.0","0.0","7.0","0.0"
"18017","IN","Cass","7.0","7.0","0.0","7.0","0.0"
"18019","IN","Clark","7.0","7.0","0.0","7.0","0.0"
"18021","IN","Clay","7.0","7.0","0.0","7.0","0.0"
"18023","IN","Clinton","7.0","7.0","0.0","7.0","0.0"
"18025","IN","Crawford","7.0","7.0","0.0","7.0","0.0"
"18027","IN","Daviess","7.0","7.0","0.0","7.0","0.0"
"18029","IN","Dearborn","7.0","7.0","0.0","7.0","0.0"
"18031","IN","Decatur","7.0","7.0","0.0","7.0","0.0"
"18033","IN","DeKalb","7.0","7.0","0.0","7.0","0.0"
"18035","IN","Delaware","7.0","7.0","0.0","7.0","0.0"
"18037","IN","Dubois","7.0","7.0","0.0","7.0","0.0"
"18039","IN","Elkhart","7.0","7.0","0.0","7.0","0.0"
"18041","IN","Fayette","7.0","7.0","0.0","7.0","0.0"
"18043","IN","Floyd","7.0","7.0","0.0","7.0","0.0"
"18045","IN","Fountain","7.0","7.0","0.0","7.0","0.0"
"18047","IN","Franklin","7.0","7.0","0.0","7.0","0.0"
"18049","IN","Fulton","7.0","7.0","0.0","7.0","0.0"
"18051","IN","Gibson","7.0","7.0","0.0","7.0","0.0"
"18053","IN","Grant","7.0","7.0","0.0","7.0","0.0"
"18055","IN","Greene","7.0","7.0","0.0","7.0","0.0"
"18057","IN","Hamilton","7.0","7.0","0.0","7.0","0.0"
"18059","IN","Hancock","7.0","7.0","0.0","7.0","0.0"
"18061","IN","Harrison","7.0","7.0","0.0","7.0","0.0"
"18063","IN","Hendricks","7.0","7.0","0.0","7.0","0.0"
"18065","IN","Henry","7.0","7.0","0.0","7.0","0.0"
"18067","IN","Howard","7.0","7.0","0.0","7.0","0.0"
"18069","IN","Huntington","7.0","7.0","0.0","7.0","0.0"
"18071","IN","Jackson","7.0","7.0","0.0","7.0","0.0"
"18073","IN","Jasper","7.0","7.0","0.0","7.0","0.0"
"18075","IN","Jay","7.0","7.0","0.0","7.0","0.0"
"18077","IN","Jefferson","7.0","7.0","0.0","7.0","0.0"
"18079","IN","Jennings","7.0","7.0","0.0","7.0","0.0"
"18081","IN","Johnson","7.0","7.0","0.0","7.0","0.0"
"18083","IN","Knox","7.0","7.0","0.0","7.0","0.0"
"18085","IN","Kosciusko","7.0","7.0","0.0","7.0","0.0"
"18087","IN","LaGrange","7.0","7.0","0.0","7.0","0.0"
"18089","IN","Lake","7.0","7.0","0.0","7.0","0.0"
"18091","IN","LaPorte","7.0","7.0","0.0","7.0","0.0"
"18093","IN","Lawrence","7.0","7.0","0.0","7.0","0.0"
"18095","IN","Madison","7.0","7.0","0.0","7.0","0.0"
"18097","IN","Marion","7.0","7.0","0.0","7.0","0.0"
"18099","IN","Marshall","7.0","7.0","0.0","7.0","0.0"
"18101","IN","Martin","7.0","7.0","0.0","7.0","0.0"
"18103","IN","Miami","7.0","7.0","0.0","7.0","0.0"
"18105","IN","Monroe","7.0","7.0","0.0","7.0","0.0"
"18107","IN","Montgomery","7.0","7.0","0.0","7.0","0.0"
"18109","IN","Morgan","7.0","7.0","0.0","7.0","0.0"
"18111","IN","Newton","7.0","7.0","0.0","7.0","0.0"
"18113","IN","Noble","7.0","7.0","0.0","7.0","0.0"
"18115","IN","Ohio","7.0","7.0","0.0","7.0","0.0"
"18117","IN","Orange","7.0","7.0","0.0","7.0","0.0"
"18119","IN","Owen","7.0","7.0","0.0","7.0","0.0"
"18121","IN","Parke","7.0","7.0","0.0","7.0","0.0"
"18123","IN","Perry","7.0","7.0","0.0","7.0","0.0"
"18125","IN","Pike","7.0","7.0","0.0","7.0","0.0"
"18127","IN","Porter","7.0","7.0","0.0","7.0","0.0"
"18129","IN","Posey","7.0","7.0","0.0","7.0","0.0"
"18131","IN","Pulaski","7.0","7.0","0.0","7.0","0.0"
"18133","IN","Putnam","7.0","7.0","0.0","7.0","0.0"
"18135","IN","Randolph","7.0","7.0","0.0","7.0","0.0"
"18137","IN","Ripley","7.0","7.0","0.0","7.0","0.0"
"18139","IN","Rush","7.0","7.0","0.0","7.0","0.0"
"18141","IN","St. Joseph","7.0","7.0","0.0","7.0","0.0"
"18143","IN","Scott","7.0","7.0","0.0","7.0","0.0"
"18145","IN","Shelby","7.0","7.0","0.0","7.0","0.0"
"18147","IN","Spencer","7.0","7.0","0.0","7.0","0.0"
"18149","IN","Starke","7.0","7.0","0.0","7.0","0.0"
"18151","IN","Steuben","7.0","7.0","0.0","7.0","0.0"
"18153","IN","Sullivan","7.0","7.0","0.0","7.0","0.0"
"18155","IN","Switzerland","7.0","7.0","0.0","7.0","0.0"
"18157","IN","Tippecanoe","7.0","7.0","0.0","7.0","0.0"
"18159","IN","Tipton","7.0","7.0","0.0","7.0","0.0"
"18161","IN","Union","7.0","7.0","0.0","7.0","0.0"
"18163","IN","Vanderburgh","7.0","7.0","0.0","7.0","0.0"
"18165","IN","Vermillion","7.0","7.0","0.0","7.0","0.0"
"18167","IN","Vigo","7.0","7.0","0.0","7.0","0.0"
"18169","IN","Wabash","7.0","7.0","0.0","7.0","0.0"
"18171","IN","Warren","7.0","7.0","0.0","7.0","0.0"
"18173","IN","Warrick","7.0","7.0","0.0","7.0","0.0"
"18175","IN","Washington","7.0","7.0","0.0","7.0","0.0"
"18177","IN","Wayne","7.0","7.0","0.0","7.0","0.0"
"18179","IN","Wells","7.0","7.0","0.0","7.0","0.0"
"18181","IN","White","7.0","7.0","0.0","7.0","0.0"
"18183","IN","Whitley","7.0","7.0","0.0","7.0","0.0"
"19001","IA","Adair","6.0","6.0","0.0","6.0","0.0"
"19003","IA","Adams","6.0","6.0","0.0","6.0","0.0"
"19005","IA","Allamakee","6.0","6.0","0.0","6.0","0.0"
"19007","IA","Appanoose","6.0","6.0","0.0","6.0","0.0"
"19009","IA","Audubon","6.0","6.0","0.0","6.0","0.0"
"19011","IA","Benton","6.0","6.0","0.0","6.0","0.0"
"19013","IA","Black Hawk","6.0","6.0","0.0","6.0","0.0"
"19015","IA","Boone","6.0","6.0","0.0","6.0","0.0"
"19017","IA","Bremer","6.0","6.0","0.0","6.0","0.0"
"19019","IA","Buchanan","6.0","6.0","0.0","6.0","0.0"
"19021","IA","Buena Vista","6.0","6.0","0.0","6.0","0.0"
"19023","IA","Butler","6.0","6.0","0.0","6.0","0.0"
"19025","IA","Calhoun","6.0","6.0","0.0","6.0","0.0"
"19027","IA","Carroll","6.0","6.0","0.0","6.0","0.0"
"19029","IA","Cass","6.0","6.0","0.0","6.0","0.0"
"19031","IA","Cedar","6.0","6.0","0.0","6.0","0.0"
"19033","IA","Cerro Gordo","6.0","6.0","0.0","6.0","0.0"
"19035","IA","Cherokee","6.0","6.0","0.0","6.0","0.0"
"19037","IA","Chickasaw","6.0","6.0","0.0","6.0","0.0"
"19039","IA","Clarke","6.0","6.0","0.0","6.0","0.0"
"19041","IA","Clay","6.0","6.0","0.0","6.0","0.0"
"19043","IA","Clayton","6.0","6.0","0.0","6.0","0.0"
"19045","IA","Clinton","6.0","6.0","0.0","6.0","0.0"
"19047","IA","Crawford","6.0","6.0","0.0","6.0","0.0"
"19049","IA","Dallas","6.0","6.0","0.0","6.0","0.0"
"19051","IA","Davis","6.0","6.0","0.0","6.0","0.0"
"19053","IA","Decatur","6.0","6.0","0.0","6.0","0.0"
"19055","IA","Delaware","6.0","6.0","0.0","6.0","0.0"
"19057","IA","Des Moines","6.0","6.0","0.0","6.0","0.0"
"19059","IA","Dickinson","6.0","6.0","0.0","6.0","0.0"
"19061","IA","Dubuque","6.0","6.0","0.0","6.0","0.0"
"19063","IA","Emmet","6.0","6.0","0.0","6.0","0.0"
"19065","IA","Fayette","6.0","6.0","0.0","6.0","0.0"
"19067","IA","Floyd","6.0","6.0","0.0","6.0","0.0"
"19069","IA","Franklin","6.0","6.0","0.0","6.0","0.0"
"19071","IA","Fremont","6.0","6.0","0.0","6.0","0.0"
"19073","IA","Greene","6.0","6.0","0.0","6.0","0.0"
"19075","IA","Grundy","6.0","6.0","0.0","6.0","0.0"
"19077","IA","Guthrie","6.0","6.0","0.0","6.0","0.0"
"19079","IA","Hamilton","6.0","6.0","0.0","6.0","0.0"
"19081","IA","Hancock","6.0","6.0","0.0","6.0","0.0"
"19083","IA","Hardin","6.0","6.0","0.0","6.0","0.0"
"19085","IA","Harrison","6.0","6.0","0.0","6.0","0.0"
"19087","IA","Henry","6.0","6.0","0.0","6.0","0.0"
"19089","IA","Howard","6.0","6.0","0.0","6.0","0.0"
"19091","IA","Humboldt","6.0","6.0","0.0","6.0","0.0"
"19093","IA","Ida","6.0","6.0","0.0","6.0","0.0"
"19095","IA","Iowa","6.0","6.0","0.0","6.0","0.0"
"19097","IA","Jackson","6.0","6.0","0.0","6.0","0.0"
"19099","IA","Jasper","6.0","6.0","0.0","6.0","0.0"
