"barcode","file_name","year","first_name","middle_name","surname","alias","additional_plaintiffs","defendant_first_name","defendant_middle_name","defendant_surname","additional_defendants","enslaver","plaintiff_s_claim","freedom_granted","additional_enslaved","additional_free_black_names","deponents_affiants","locality","source","date_added"
"7339659","_0001_0049_0001-0018","1820","Samuel",,"Reeler",,,"Matthew",,"Robinson",,"Samuel Harrison; Matthew Robinson","Imported illegally into the state; Sold on condition of being emancipated at age 30","yes","Sylvia; Betty",,"Sullivan; Hartley; Boa; Coleman; Langden; Caton; Harrison; Coleman; Marsteller","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7339659","_0001_0050_0001-0011","1820","Winny",,,,,"Alexander",,"Moore",,"Elizabeth Cox","Imported illegally from Virginia to Washington DC","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7339659","_0001_0051_0001-0015","1822","William",,,,,"John",,"Plummer; etc.","John Swann","John Plummer; Sarah Plummer","Imported illegally from Maryland","no",,,"Swann; Hampson","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7339659","_0001_0052_0001-0011","1822","Isaac",,,,,"Henry","H.S.","Boswell",,"Elizabeth Smith; Henry H.S. Boswell; William H.S. Boswell","Imported illegally from Maryland","no","Jim",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7339659","_0001_0053_0001-0011","1822","Dennis",,"Brown",,,"Christopher",,"Neale",,"Harriet Bean; William B. Thornton","Imported illegally into the state of Maryland","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0001_0001-0004","1823","Criss; etc",,,,"Henry; Tom; George","Hugh",,"Caroline",,"Hugh Caroline","Unknown","no","Henry; Tom; George",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0002_0001-0008","1824","William; etc.",,,,"Mary; Matilda","Silas",,"Read; etc.","Alexander Moore; David Read","Alexander Moore; Silas Read; David Read","Unknown","unknown","Matilda; Mary",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0003_0001-0018","1824","Dorcas; etc.",,,,"Julia; Fanny","Isaac",,"Kell; etc.",,"Alexander Smith; Isaac Kell; Rictar Lowe; James Smith; William Simms","Alexander Smith sold Dorcas to William Simms with an agreement that Dorcas would be emancipated after a period of service","no","Julia; Fanny",,"Simms; Lowe; Law; Carrington","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0004_0001-0054","1824","Daniel",,"Wells",,,"Benjamin","H","Lewis",,"Nicholas Young; Benjamin H. Lewis; Ann Casanove; Mary Diggs; Sotley Young; Henry Darnall","Plaintiff claims to be the descendant of a free white woman named Ann Wells from England who was an indentured servant of Henry Darnall of Maryaldn","no","Michael; Rachael; Jack; Ann; Thomas Shorter; Rachel Shorter; Mary Shorter; Charles Shorter; Sarah Smith; Thomas Smith; Jeremiah Smith; Nan; William Shorter; Lucy Oakley; Bettie Oakley; Daniel Wells; Monica; Rachael; Kitty; Ann Wells",,"Diggs; Wells; Darnall; Darnell; Loper; young; Nevitt; Oakley; Shorter; Sansburg; Campbell","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0005_0001-0015","1824","Susanna",,"Luckett",,,"Jonathan",,"Walkom; etc.","Elizabeth Walkom","Elizabeth Walkom","Imported illegally from Maryland on 1821 September 3","no",,,"Addison","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0006_0001-0007","1824","Sarah","Ann","Luckett","Mary Ann Luckett",,"Jonathan",,"Walkom; etc.","Elizabeth Walkom; Elizabeth Walcom; Jonathan Walcom",,"Unknown","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0007_0001-0004","1827","Letty",,,,,"Thomson","F","Mason",,"Daniel McCarty; Thomson F. Mason","Imported illegally from Maryland","yes",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0008_0001-0006","1827","John",,"Lee",,,"John","S","Hutcheson; etc.","Benjamin Lewis","Elizabeth Patterson; Sarah Patterson; John Francis Holt; William Hooper; Benjamin Lewis","Afraid of being sold out of the state before he would be emancipated","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0009_0001-0004","1829","Rosetta",,"Barby",,,"Benjamin",,"Lewis",,"Benjamin Lewis","Imported illegally from Mississippi","yes",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0010_0001-0017","1830","Mary",,"Campbell",,,"Asa",,"Anderson",,"Henderson Magruder; Asa Anderson","Emancipated by the will of Henderson Magruder","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0011_0001-0005","1831","William",,"Cooper",,,"Elias","P","Legg",,"Elias P. Legg; Edward Lloyd","Imported illegally from Maryland","yes",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0012_0001-0015","1831","Hannah; etc.",,,,"Rebecca; Milly; Arnold; Sophy; Hannah; Peggy; William; Sophia","Arthur","P","West",,,"Unknown","no","Rebecca; Milly; Arnold; Sophy; Hannah; Peggy; William; Sophia",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0013_0001-0011","1831","Fanny",,"Richardson",,,,,,,,"Petitioner was a free person and not a slave; Writ of Habeas Corpus","yes",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0014_0001-0013","1832","Delilah; etc.",,,,"Julia Ann; Thornton; George; James; John William; Spencer","George",,"Jacobs; etc.","Augustine B. Williams","William Adams; John Childs; John Adams","Imported illegally and their ancestor Nelly was freed by deed of manumission","yes","Julia Ann; Thornton; George; James; John Williams; Spencer; Nelly","Nelly",,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0015_0001-0002","1832","Henry",,,,,"John",,"Armfield",,,"Unknown","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0016_0001-0009","1832","Thomas",,"Morris",,,,,,,,"Falsely accused of being a runaway slave; Writ of Habeas Corpus","yes",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0017_0001-0016","1833","Cleary",,"Moore",,,"Thomas",,"Jacobs",,"Thomas Jacobs; William Mills; John Proctor","Imported illegally from Maryland","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0018_0001-0006","1833","Matilda",,"Sewall",,,"Eleanor",,"Thompson",,"Eleanor Thompson","Imported illegally into the state from St. Mary's County Maryland","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0019_0001-0003","1833","Matilda",,"Sewall",,,"Eleanor",,"Thompson",,,"Unknown","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0020_0001-0009","1834","Catherine",,"Lemon","Kitty Lemon","Nelly Lemon","Ebenezer",,"Bacon",,"Ebenezer Bacon; Lantz Crowe; John Bayne","Plaintiff's mother; Nelly; received her freedom by earlier judgement of the court","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0021_0001-0015","1834","Harriet",,"Lemon",,"Nelly Lemon","Nehemiah",,"Hicks",,"Ebenezer Bacon; Lantz Crowe; John Bayne","Plaintiff's mother; Nelly; received her freedom by earlier judgement of the court","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0022_0001-0027","1834","Ann",,"Brooks",,,"William","D","Nutt",,"James M. Stuart; Oliver P. Finley","The mother of the plaintiff was emancipated by a deed of manumission","no","Clara; Clara Brooks; Sarah; Ann Ophelia",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0023_0001-0038","1835","Charles",,"Taylor; etc.",,,"Aris",,"Buckner; etc.","Aris Buckner","Aris Buckner; Bernard H. Buckner","Free person","no",,,"Hutchinson; Swann; Hooe","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0024_0001-0044","1835","Henry",,"Jackson; etc.","Harry Jackson","Fanny Jackson; Francis Jackson","Aris",,"Buckner; etc.","Bernard Buckner","Aris Buckner; Bernard H. Buckner","Free persons","no","Fanny Jackson; Francis Jackson; Louisa; Robert; Maria",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0025_0001-0014","1835","Cassius",,"Jackson",,,"Aris",,"Buckner; etc.","Bernard Buckner","Aris Buckner; Bernard H. Buckner","Free persons","no",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0026_0001-0002","1835","Alexander",,"Brent",,,"Aris",,"Buckner; etc.","Bernard Buckner","Aris Buckner; Bernard H. Buckner","Free person","unknown",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0027_0001-0014","1835","Cyrus",,"Jackson; etc.",,,"Aris",,"Buckner; etc.","Bernard Buckner","Aris Buckner; Bernard H. Buckner","Unknown","unknown",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0028_0001-0003","1835","Nicholas",,"Reester",,,,,"Bates",,"John Foster; John Foster the younger; May Gill","Manumitted by May Gill of Baltimore Maryland","unknown","Becky",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0029_0001-0005","1835","Nicholas",,"Reester",,,,,,,,"Free person; Writ of Habeas Corpus","unknown",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0030_0001-0017","1835","Rachel",,"Brent",,,"John",,"Armfield",,"Aris Bucker; John Armfield","Imported illegally from Washington DC","no",,,"Eskridge; Rogers","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0031_0001-0007","1837","Phillis",,"Skinner; etc",,"Ann; Harriet; Mary Ann","Levi",,"Pumphrey",,"Levi Pumphrey","Unknown","no","Ann; Harriet; Mary Ann",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0032_0001-0006","1837","Rebecca",,"Jackson; etc.",,"Arnold Jackson",,,,,,"Falsely jailed as a runaway slave; Writ of Habeas Corpus","unknown",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0033_0001-0008","1841","Nathaniel",,"Holmes",,,,,,,,"Free person; arrested as a runaway slave; Writ of Habeas Corpus","unknown",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0034_0001-0005","1841","James",,"White",,,,,,,,"Free person; arrested for not having free papers upon arriving on a ship from Cuba; Writ of Habeas Corpus","unknown",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0035_0001-0051","1842","Julia",,"Roberts",,,"Austin","L","Adams; etc.","Anne E. Harding","Austin L. Adams; Simon Somers; Wesley Adams","Emancipated by deed","yes","Sarah; Will; Milly; Fanny; Hannah",,"Harrison; Ball; Johnson; Adams; Agar; Minor","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0036_0001-0012","1843","Caroline",,"Blue; etc.",,"Noah Blue",,,"Kephart",,"Charles W.C. Dunnington; Francis H. Dunnington","Imported illegally","unknown","Noah; Mariah",,"Wheat; Colquhoun","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0037_0001-0081","1845","Rachel",,"Graham",,,"Frances",,"Swann",,"Lee Masi Alexander; Elizabeth Brown; Frances Alexander; Rev. Richard Brown; Frances Swann; Parson Brown","Emancipated by wills of former slaveowners; the plaintiff's ancestors and illegally imported","yes","Dick; Liverpool; Charles; Harry; Molly; Neptune; Will; Carrol; Nace; Tom; Lett; Silvia; Milly; Abigail; Hannah; Tamboy; Nanny; Jude; Waster; Kate; Henny; Beck; Hannah; Jerry; Moses; Jenny; Christie; Simon; Ann","Ann Grahm; Milly Dunbar","Swann","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0038_0001-0010","1846","Moses",,"Rustin",,,"John","E","Stromatt",,"John E. Stromatt","Imported illegally","unknown",,,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0039_0001-0006","1850","Moses; etc.",,,,"Western","William","H","Foote",,"William H. Foote","Emancipated by the will of William H. Foote","unknown","Western; Bob Foy; Aaron; Parker; Dick Baily",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0040_0001-0074","1851","Christian",,"Dunbar","Christie",,"Richard","B","Alexander",,"Frances Alexander; Elizabeth Brown; Lee Brown","Emancipated by wills of former slaveowners","yes","Janney; Venus; Lucinda; Rachel; Gerry; Ann; Milley; Eve; Mary; Moses; Jerry; Jenny; Simon",,,"Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0041_0001-0047","1851","Sarah",,"Watts",,,"Thomas",,"Swann",,"Rebecca Taylor; Thomas Swann Jr.; Sarah Swann; Samuel Cox","Freed by deed of emancipation","yes","Sophia; Elizabeth; Spencer; Samuel; Jesse; Moses",,"Taylor; Thomas; Cox","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0042_0001-0025","1855","William",,"Reed",,,"John","D","Harrison",,"Leonard Cook; John D. Harrison","Freed by the terms  of bill of sale","no","Hannah Reed; Hannah Read; Clarisa; Hanna Dogan; Wells",,"Cooke; Cook","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0043_0001-0021","1858","Georgiana; etc.",,,,"Moses; Thomas; Mary","Richard","B","Alexander",,"Richard B. Alexander; Richard Brown","Emancipated by the wills of former slave owners; illegally imported","yes","Molly; Milly; Moses Graham; Ann; Rachael; Jenny; Christy; Venus; Lucinda",,"Swann; Brown; Magruder; Tyler; Dunbar","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0045_0001-0028","1822","Rachel",,"Shorter",,"Thomas; Mary Shorter; Charles; Sarah Smith; Jeremiah; William Shorter; Lucy Oakley","Ann",,"Casanave",,"Robert Darnell; Sotley Young; Henry Darnall","Descendant of a free white woman; Ann Wells or Betty Oakley","unknown","Thomas; Mary Shorter; Charles; Sarah Smith; Jeremiah; William Shorter; Michael; Nan; Jack; Ann Wells",,"Diggs; Lopar; Sansbury; Campbell; Nevitt","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0046_0001-0025","1852","Jane",,"Smith",,"Anna Smith","Benjamin","Owen","Shekels","Shekells",,"Imported illegally from Virginia into Washington DC","no",,,"Adams, O'Reiley","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7451842","_0001_0047_0001-0020","1853","Jane",,"Smith",,"Anna Smith","Benjamin","Owen","Shekels","Shekells",,"Imported illegally from Virginia into Washington DC","no",,,"Adams, O'Reiley","Arlington County","Arlington County (Va.) Judgments (Freedom Suits), 1795-1858, undated","2021-02-03T00:00:00.000"
"7573138","_0001_0001_0001-0008","1805","Hannah",,,,,"Richard",,"Clack",,"Richard Clack",,"unknown",,,,"Brunswick County","Brunswick County (Va.) District Court Judgments (Freedom Suits), 1790-1808","2021-02-03T00:00:00.000"
"7573138","_0001_0002_0001-0009","1808","Essex",,,,,"William",,"Abernathy",,"William Abernathy; Joseph Hargrave","Descendant of Lucy who was emancipated by the last will and testament of Joseph Hargrove","yes","Lucy",,"Hargrove; Taylor","Brunswick County","Brunswick County (Va.) District Court Judgments (Freedom Suits), 1790-1808","2021-02-03T00:00:00.000"
"7573138","_0001_0003_0001-0024","1800","Betty",,"Chapman; etc.",,"Eliza Chapman; Nancy Chapman; Winny Chapman; Milly Chapman; Charlotte Chapman; Biddy Chapman; Lucy Chapman; Henry Chapman","William",,"McTyre",,"William McTyre; Frizel McTyre","Descendant of a free white woman","yes","Rawleigh",,"Newby; Rivers; Yerby","Brunswick County","Brunswick County (Va.) District Court Judgments (Freedom Suits), 1790-1808","2021-02-03T00:00:00.000"
"7573138","_0001_0004_0001-0006","1802","Harry",,,,,"Sterling",,"Ruffin",,"Sterling Ruffin; Robert Ruffin; Williamson Coleman","Descendant of Native Americans","unknown",,"Dick; Patt; Ned","Coleman","Brunswick County","Brunswick County (Va.) District Court Judgments (Freedom Suits), 1790-1808","2021-02-03T00:00:00.000"
"7573138","_0001_0005_0001-0013","1799","Amey",,"Evans; etc.",,"Charles Evans; Susanna Evans; Sinar Evans; Soloman Evans; Frank Evans; Sally Evans; Milly Evans; Adam Evans; Hannah Evans","David",,"Allen",,"Lightfoot; David Allen; Thomas Meriwether; David Ross; Richard Meriwether","Descendant of Francis Evans; a free woman","unknown; abated due to the death of the defendant",,"Thomas Gibson; Mingo Jackson; Frances Evans; Sarah Colley","Meriwether","Brunswick County","Brunswick County (Va.) District Court Judgments (Freedom Suits), 1790-1808","2021-02-03T00:00:00.000"
"7543521","_0001_0001_0001-0004","1852","Milly; etc",,,,"India; Harvey; Anna; Malinda; Eliza; Randal; Franklin; John","Alley",,"Draper",,"Mitchell Clary; John Draper","Descendant of India; a Native American","yes","Randal Findlay",,,"Campbell County","Campbell County (Va.) Judgments (Freedom Suits), 1852, 1861","2021-02-03T00:00:00.000"
"7543521","_0001_0002_0001-0002","1861","Caledonia",,"Salmons",,"Toby Salmons; Helen Salmons","William","M","Jenks",,"William M Jenks; Judith Salmons; Jordan Salmons; Jerry Hunter; C P Hunter","Emancipated by the will of Judith Salmons","unknown",,,,"Campbell County","Campbell County (Va.) Judgments (Freedom Suits), 1852, 1861","2021-02-03T00:00:00.000"
"7573899","_0001_0001_0001-0052","1810","Dick",,,,"Annis; Peter; Moses; Sam; Phoebe; Ester; Philip","Christopher",,"Terrell",,"Joel Parish; Thomas Wiatt; Susanna Wiatt; Martin Conner's Estate","They are the children or grandchildren of Annis; all descended from Jinny Gray deceased; an Indian; they are entitled to freedom by virtue of that descendancy.","non suit","Annis; Peter; Moses; Sam; Phoebe; Ester; Philip; Molley; Jenny; Milly; Ebo Jenny",,"Lewis; Fouracors; Minor; Fouracres; Burruss; Wiatt","Caroline County","Caroline County (Va.) Judgments (Freedom Suits), 1810","2021-02-03T00:00:00.000"
"7594032","_0001_0001_0001-0006","1847","Baker",,"Parham",,,,,,,,"Lost his free papers","yes",,,,"Chesterfield County","Chesterfield County (Va.) Judgments (Freedom Suits), 1847","2021-02-03T00:00:00.000"
"7555610","_0001_0001_0001-0034","1827","Margaret",,,,"Mary Anne; Elianor; Eleanor; Willianne; Willie Anne; Martha; Hambleton; Alfred; Hezekiah; William","William",,"Wilson; Jr.",,"Willis Wilson; Thomas Russell; Aaron Ferris; Elizabeth Cook","emancipated by the will of Willis Wilson","unknown","Rachel",,"Russell; Howard; Tufts; Clarke; Shield","Elizabeth City County","Elizabeth City County (Va.) Judgments (Freedom Suits), 1827","2021-02-03T00:00:00.000"
"7573898","_0001_0001_0001-0218","1808","Nanny",,"Pegee",,"Cecilia; Cilley; Billy; William; Buck; Daniel; Rachel; Alexander; Davie; Cilley; David; Caitey; Caty","John",,"Hook","Zachariah Stanley","John Hook; Zachariah Stanley; Thomas Jones; Edward Moore; Job Calloway; Joseph Kerr; David Jackson","Illegally imported from North Carolina.  Furthermore; plaintiff claims to be an indentured white woman and that Thomas Jones destroyed her indentures before she was sold to John Hook","yes","Cecilia; Cilley; Billy; William; Buck; Daniel; Rachel; Alexander; Davie; Cilley; David; Caitey; Caty; James; Ned; Kane; Kame; Phill; Suck",,"Dunlop; Reyburn; Reabourn; Meador; Compton; Holland; Taylor; Ferguson; Pucket; Greer; Pidgeon; Prunty; Rayburn; Early; Wood; Ellis; Jackson; Hammer; Drake; Wright; French; Asbury; Asberry; Bowls; Preston; Puckett; McGeorge; Callaway; Radford; Smith; Blankenship","Franklin County","Franklin County (Va.) Judgments (Freedom Suits), 1808","2021-02-03T00:00:00.000"
"6548170","_0001_0001_0001-0002","1817","Horace",,,,,"Joel","T.","Gustine",,"Joel T. Gustine",,"yes",,,,"Frederick County","Frederick County (Va.) Judgments (Freedom Suits), 1828-1859","2021-02-03T00:00:00.000"
"6548170","_0001_0002_0001-0008","1828","Matilda; etc.",,,,"Violet","John",,"Morgan",,"John Morgan; William Miles; Charles Graves","Mother was illegally imported from Maryland by Charles Graves","no","Jane",,"Daugherty; Miles; Smallwood","Frederick County","Frederick County (Va.) Judgments (Freedom Suits), 1828-1859","2021-02-03T00:00:00.000"
"6548170","_0001_0003_0001-0075","1829","Mary; etc.",,,,"George; Rebecca","George","W.","Finch",,"George W. Finch; William Miles; Charles Graves","Mother was illegally imported from Maryland by William Miles","yes","Jane",,"Smallwood; Miles; Graves; Byrd","Frederick County","Frederick County (Va.) Judgments (Freedom Suits), 1828-1859","2021-02-03T00:00:00.000"
"6548170","_0001_0004_0001-0002","1829","Franky",,,,,"P.",,"McCormick",,,"Emancipated by will","unknown",,,,"Frederick County","Frederick County (Va.) Judgments (Freedom Suits), 1828-1859","2021-02-03T00:00:00.000"
"6548170","_0001_0005_0001-0007","1857","Violett; etc.",,,,"Mary; Matilda","John",,"Morgan",,"John Morgan",,"unknown",,,,"Frederick County","Frederick County (Va.) Judgments (Freedom Suits), 1828-1859","2021-02-03T00:00:00.000"
"6548170","_0001_0006_0001-0054","1859","Isaac",,"Franklin",,,"Thomas","C.","Miller",,"Thomas C. Miller; Henry Coe; Wesley Coe","Emancipated by the will of Henry Coe","yes","Margaret; Warren; George; Warner; Susan",,"Coe; Smith; Scrivner; Johnson; Triplett; Bruner; Newbanks","Frederick County","Frederick County (Va.) Judgments (Freedom Suits), 1828-1859","2021-02-03T00:00:00.000"
"6548170","_0001_0007_0001-0002","1798","Linnus, etc.",,,,"Hopewell; Peter; Abraham; Joseph; Lydia; Bett; Big Nancy; Little Nancy; Hannah; Eve","Edward",,"Talbot",,,"Illegally imported from Maryland","unknown",,,,"Frederick County","Frederick County (Va.) Judgments (Freedom Suits), 1828-1859","2021-02-03T00:00:00.000"
"7635206","_0001_0001_0001-0004","1763","Jane",,"Banks",,,"Judith",,"Leak",,,"Born free of Mary Banks","unknown",,"Mary Banks",,"Goochland County","Goochland County (Va.) Judgments (Freedom Suits), 1763","2021-02-03T00:00:00.000"
"7718508","_0001_0001_0001-0002","1837","Tom",,,,,,,,,,"Emancipated by former owner's will",,,,,"Grayson County","Grayson County (Va.) Judgments (Freedom Suits), 1837","2021-02-03T00:00:00.000"
"7693697","_0001_0001_0001-0034","1818","Lucy",,"Tool","Anne Tool; Nan Tool; Nanny Tool",,,,"Claughton",,"Ann Claughton; Foushee Claughton; George Claughton; Samuel Cralle; William Reynolds; Thomas Cralle; James Faulkner","Descendant of a white woman","no","Lucy; Ben; George; Darby; Charles; Sally; Judy; Isaac; Peter; Joe; Peter Sr; Absalom; Nancy; Buck; Tom; Jane; Betsy; Hannah; Molly; John",,"Isabella Leonard","Halifax County","Halifax County (Va.) Judgments (Freedom Suits), 1818","2021-02-03T00:00:00.000"
"7531824","_0001_0001_0001-0002","1807","Moses",,,,,"Elizabeth",,"Duval","Obadiah Duval",,,"unknown",,,,"Henrico County","Henrico County (Va.) Judgments (Freedom Suits), 1807-1815","2021-02-03T00:00:00.000"
"7531824","_0001_0002_0001-0002","1807","Nanny",,,,,"Suckey",,"Duval",,,,"unknown",,,,"Henrico County","Henrico County (Va.) Judgments (Freedom Suits), 1807-1815","2021-02-03T00:00:00.000"
"7531824","_0001_0003_0001-0004","1814","William",,"Hart",,,"James",,"Anderson",,"James Anderson","Free person by birth.  A resident of New York City; Hart was sold to James Anderson as a slave while assisting Barker on a trip from New York City to Richmond","unknown",,,,"Henrico County","Henrico County (Va.) Judgments (Freedom Suits), 1807-1815","2021-02-03T00:00:00.000"
"7531824","_0001_0004_0001-0004","1815","Eliza",,,,,"Mr.",,"Austin",,"Capt. Peter Lennax; Mr. Austin","Born free in Hampton; was imprisoned and sold as a runaway in Washington","unknown",,"James Hillard",,"Henrico County","Henrico County (Va.) Judgments (Freedom Suits), 1807-1815","2021-02-03T00:00:00.000"
"7573897","_0001_0001_0001-0019","1788","Hannah",,"Fender",,,"John",,"Marr",,,"Descendant of Native Americans","yes","Judy; Ned; Lucy; Silvia; Bristol; Chance; Frank; Peter; Sam; Rachell",,"Maxey; Christian; Farley; Clay; Tyre; Newman; Marshall; Stoball; Blankinship","Henry County","Henry County (Va.) Judgments (Freedom Suits), 1773-1831","2021-02-03T00:00:00.000"
"7573897","_0001_0002_0001-0007","1773","Sam; etc.",,,,"Rachel; Ned; Lucy; Silvia; Bristol; Chance; Frank; Peter; Rachell","Thomas",,"Clay; etc.","Charles Clay; Milly Clay; Richard Newman","Henry Clay","Descendant of Native Americans","unknown",,,"Clay; Stoball; Blankenship; Tyre","Henry County","Henry County (Va.) Judgments (Freedom Suits), 1773-1831","2021-02-03T00:00:00.000"
"7573897","_0001_0003_0001-0006","1831","Robert",,"Bird",,,,,,,,"Descendant of Maria Bird; the daugher of Col. William Bird","unknown",,,,"Henry County","Henry County (Va.) Judgments (Freedom Suits), 1773-1831","2021-02-03T00:00:00.000"
"7560225","_0001_0001_0001-0002","1818","Daniel",,"Johnson",,,,,,,,"free person from Maryland","discharged",,,,"Isle Of Wight County","Originals housed in the Isle of Wight Circuit Court House","2021-02-03T00:00:00.000"
