"fmid","marketname","website","county","season1date","season1time","season2date","season2time","season3date","season3time","season4date","season4time","x","y","location","credit","wic","wiccash","sfmnp","snap","bakedgoods","cheese","crafts","flowers","eggs","seafood","herbs","vegetables","honey","jams","maple","meat","nursery","nuts","plants","poultry","prepared","soap","trees","wine","updatetime","location_1"
"1007703","Darien Farmers Market","http://www.darienfarmersmarket.net","Fairfield",,,,,,,,,"-73.482799999999997","41.075299999999999",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Mechanic Street, Behind Fire House
Darien, Connecticut 6810
(41.0753, -73.4828)"
"1007461","Middletown Farmers Market",,"Middlesex",,,,,,,,,"-72.666200000000003","41.5565",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","South Green on Old Church Street
Middletown, Connecticut 6457
(41.5565, -72.6662)"
"1007674","Chester Sunday Farmers’ Market","http://www.chestersundaymarket.com","Middlesex",,,,,,,,,"-72.450199999999995","41.402799999999999",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2011","23 Main Street
Chester, Connecticut 6412
(41.4028, -72.4502)"
"1000159","Hartford's North End Farmers' Market","http://www.hartfordfood.org/programs/northend-farmers-market/","Hartford","06/26/2013 to 10/30/2013","Wed: 10:00 AM-1:00 PM;",,,,,,,"-72.690028600000005","41.799048999999997","Other","Y","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","Y","N","N","N","N","N","N","N","Y","N","N","41450.670601851853","80 Coventry St
Hartford, Connecticut 6112
(41.799049, -72.6900286)"
"1005690","West Hartford Farmers Market",,"Hartford",,,,,,,,,"-72.751999999999995","41.756999999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","LaSalle Road public parking lot
West Hartford, Connecticut 6105
(41.757, -72.752)"
"1007505","Hartford - Market 21 Farmers’ Market",,"Hartford",,,,,,,,,"-72.677499999999995","41.767400000000002",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2011","230 Asylum Street
Hartford, Connecticut 
(41.7674, -72.6775)"
"1008083","New London Field of Greens on Hodges Square","http://www.newlondonfieldofgreens.org","New London","06/22/2013 to 10/26/2013","Sat: 2:00 PM-5:00 PM;",,,,,,,"-72.102903999999995","41.368890999999998","Other","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","Y","Y","N","N","N","N","Y","Y","N","N","41436.749456018515","Williams Street
New London, Connecticut 6320
(41.368891, -72.102904)"
"1008290","South Windsor Farmers’ Market","http://www.swfood.org","Hartford","06/29/2013 to 10/12/2013","Sat: 10:00 AM-1:00 PM;",,,,,,,"-72.551943600000001","41.840979400000002","Local government building grounds","Y","Y","N","N","Y","Y","Y","N","N","Y","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","Y","N","N","41445.712164351855","150 Nevers Rd
South Windsor, Connecticut 6074
(41.8409794, -72.5519436)"
"1007491","NEW HARTFORD FARMERS’ MARKET",,"Litchfield",,,,,,,,,"-72.975200000000001","41.879300000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Pine Meadow Green, Rte. 44 and Church St.
New Hartford, Connecticut 
(41.8793, -72.9752)"
"1007467","Mystic Farmers Market",,"New London",,,,,,,,,"-71.973500000000001","41.360799999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Quambaug Fire House, 50 Old Stonington Road
Mystic, Connecticut 6355
(41.3608, -71.9735)"
"1007502","Bristol - Housing Authority Farmers’ Market",,"Hartford",,,,,,,,,"-72.927300000000002","41.694000000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2011","31 Quaker Lane
Bristol, Connecticut 
(41.694, -72.9273)"
"1008723","Farmers Market at Billings Forge","http://www.billingsforgeworks.org/farmers-market","Hartford","06/06/2013 to 10/31/2013","Thu: 11:00 AM-2:00 PM;","11/07/2013 to 05/29/2014","Thu: 11:00 AM-2:00 PM;",,,,,"-72.687129999999996","41.762532999999998","Other","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","N","N","41453.074537037035","539 Broad Street
Hartford, Connecticut 6106
(41.762533, -72.68713)"
"1007440","ORANGE FARMERS’ MARKET",,"New Haven",,,,,,,,,"-73.021600000000007","41.272300000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Orange Country Fair Grounds, 525 Orange Center Road
Orange, Connecticut 
(41.2723, -73.0216)"
"20295","Salem Farmers' Market","http://www.localharvest.org/salem-farmers-market-M5368",,,,,,,,,,"-72.259699999999995","41.480699999999999",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",,"82 Norwich Rd (Rt 82)
Salem, Connecticut 
(41.4807, -72.2597)"
"1007454","WATERBURY - TOWN GREEN FARMERS’ MARKET",,"New Haven",,,,,,,,,"-73.083500000000001","41.586599999999997",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Downtown Green, Main Street
Waterbury, Connecticut 6702
(41.5866, -73.0835)"
"1007507","Norwalk - Calvary Baptist Church Farmers’ Market",,"Fairfield",,,,,,,,,"-73.4178","41.093400000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2011","21 Concord Street
Norwalk, Connecticut 
(41.0934, -73.4178)"
"1005105","MANCHESTER COMMUNITY COLLEGE FARMERS’ MARKET",,"Hartford",,,,,,,,,"-72.568799999999996","41.7622",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Village Courtyard, Manchester Community College
Manchester, Connecticut 6040
(41.7622, -72.5688)"
"1007782","RIDGEFIELD FARMERS’ MARKET",,"Fairfield",,,,,,,,,"-73.493600000000001","41.292000000000002",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","88-90 Danbury Road
Ridgefield, Connecticut 
(41.292, -73.4936)"
"1002794","Seymour Farmers Market",,"New Haven","May to October","Tue:12:00 pm - 6:00 pm;",,,,,,,"-73.075699999999998","41.391800000000003","Local government building grounds","Y","N","N","N","N","Y","N","N","Y","N","N","Y","Y","Y","Y","Y","N","N","N","Y","N","N","Y","N","N","40925.642627314817","Pine Street
Seymour, Connecticut 6483
(41.3918, -73.0757)"
"1007448","Trumbull Farmers Market",,"Fairfield",,,,,,,,,"-73.209900000000005","41.252499999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Long Hill Green, Main Street
Trumbull, Connecticut 6611
(41.2525, -73.2099)"
"1007456","Wallingford Farmers Market",,"New Haven",,,,,,,,,"-72.823300000000003","41.457000000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Railroad Station Green
Wallingford, Connecticut 6492
(41.457, -72.8233)"
"1007462","Bethel Farmers Market",,"Fairfield",,,,,,,,,"-73.383799999999994","41.414900000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Rte 6, Bethel & Fairfield County Ext Service Bldg.
Bethel, Connecticut 6801
(41.4149, -73.3838)"
"1000055","New Canaan Farmers Market","http://www.newcanaanfarmersmarket.net","Fairfield","May to November","Sat:10:00 AM - 2:00 PM;",,,,,,,"-73.492033000000006","41.144455000000001","Other","Y","Y","N","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","41043.693680555552","Old Center School parking lot, Maple Street
New Canaan, Connecticut 6840
(41.144455, -73.492033)"
"1007516","EAST WINDSOR FARMERS’ MARKET",,"Hartford",,,,,,,,,"-72.732900000000001","41.806399999999996",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40956.594224537039","Revay's Garden Center, 266 North Road
East Windsor, Connecticut 6016
(41.8064, -72.7329)"
"1007438","SOMERS FARMERS’ MARKET",,"New London",,,,,,,,,"-72.444199999999995","41.985599999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Corner of Main Street and Battle Street
Somers, Connecticut 
(41.9856, -72.4442)"
"1005793","Storrs Winter Farmers Market","http://www.StorrsFarmersMarket.org","Tolland","12/07/2013 to 04/26/2014","Sat: 3:00 PM-5:00 PM;",,,,,,,"-72.196176500000007","41.768322099999999","Local government building grounds","Y","Y","N","Y","N","Y","Y","N","N","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","N","41456.538553240738","54 Warrenville Road
Mansfield Center, Connecticut 6250
(41.7683221, -72.1961765)"
"1007479","West Haven Farmers Market",,"New Haven",,,,,,,,,"-72.949799999999996","41.272300000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","West Haven Green
West Haven, Connecticut 
(41.2723, -72.9498)"
"1007477","Hartford - Capital Avenue Farmers Market",,"Hartford",,,,,,,,,"-72.679599999999994","41.762099999999997",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","First Presbyterian Church of Hartford
Hartford, Connecticut 
(41.7621, -72.6796)"
"1005869","Litchfield Hills Farm-Fresh Market","http://www.lhfs-ct.org","Litchfield","01/01/2013 to 12/31/2013","Sat: 10:00 AM-1:00 PM;",,,,,,,"-73.215271999999999","41.736910999999999","Other","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","41436.905150462961","421 Bantam Road
Litchfield, Connecticut 6759
(41.736911, -73.215272)"
"1007481","CLINTON - CHAMARD VINEYARDS FARMERS’ MARKET",,"Middlesex",,,,,,,,,"-72.543400000000005","41.302300000000002",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Chamard Vineyards, 115 Cow Hill Road
Clinton, Connecticut 
(41.3023, -72.5434)"
"1007494","WILLIMANTIC FARMERS’ MARKET",,"Tolland",,,,,,,,,"-73.357900000000001","41.141500000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Under the pavillion near the Frog Bridge,
Westport, Connecticut 
(41.1415, -73.3579)"
"1008134","Norwich Downtown Farmers Market",,"New London","07/10/2013 to 10/30/2013","Wed: 10:00 AM-2:00 PM;",,,,,,,"-72.078153","41.523175999999999","Local government building grounds","Y","Y","Y","N","N","Y","N","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","41439.670416666668","Chelsea Harbor Drive
Norwich, Connecticut 6360
(41.523176, -72.078153)"
"1007466","HARTFORD - OLD STATE HOUSE FARMERS’ MARKET",,"Hartford",,,,,,,,,"-72.673299999999998","41.765999999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Old State House, 800 Main Street
Hartford, Connecticut 6101
(41.766, -72.6733)"
"1007470","Manchester Farmers Market",,"Hartford",,,,,,,,,"-72.520499999999998","41.767499999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Main & Forest Streets, Town parking lot
Manchester, Connecticut 6040
(41.7675, -72.5205)"
"1005942","CitySeed Hill Farmers Market","http://www.cityseed.org/the-hill-market","New Haven","07/12/2013 to 10/25/2013","Fri: 11:00 AM-2:00 PM;",,,,,,,"-72.936837999999995","41.304940999999999","Federal/State government building grounds","Y","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","41454.988182870373","corner of Park and South street
New Haven, Connecticut 6511
(41.304941, -72.936838)"
"1007452","Thomaston Farmers Market",,"Litchfield",,,,,,,,,"-73.103499999999997","41.7044",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Town Green at Main Street- Seth Thomas Park
Thomaston, Connecticut 6787
(41.7044, -73.1035)"
"1004646","Durham Farmers' Market","http://www.durhamfarmersmarket.org","Middlesex","May to September","Thu:3:00 PM - 6:30 PM;",,,,,,,"-72.680570000000003","41.47043","Local government building grounds","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","N","N","41029.547199074077","Town House Road
Durham, Connecticut 6422
(41.47043, -72.68057)"
"1007493","WOODBURY FARMERS’ MARKET",,"Litchfield",,,,,,,,,"-73.209999999999994","41.534700000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Hollow Park, 43 Hollow Road
Woodbury, Connecticut 
(41.5347, -73.21)"
"1007743","CANTERBURY FARMERS’ MARKET","http://www.josiesgeneralstore.com","New London",,,,,,,,,"-71.958799999999997","41.643099999999997",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Josie's General Store, 195 Butts Bridge Road
Canterbury, Connecticut 
(41.6431, -71.9588)"
"1007483","MILFORD - WOODMONT FARMERS’ MARKET",,"New Haven",,,,,,,,,"-72.998400000000004","41.227899999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Robert Treat Farm, 1339 New Haven Avenue
Milford, Connecticut 
(41.2279, -72.9984)"
"1007517","WEST HARTFORD – WHOLE FOODS FARMERS’ MARKET",,"Hartford",,,,,,,,,"-72.739599999999996","41.761600000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40956.595775462964","Whole Foods Parking Lot, 50 Raymond Road
West Hartford, Connecticut 6107
(41.7616, -72.7396)"
"1007464","Greenwich Farmers Market",,"Fairfield",,,,,,,,,"-73.628200000000007","41.035499999999999",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Town Hall parking lot, Field Point Road
Greenwich, Connecticut 6830
(41.0355, -73.6282)"
"1007764","Plainfield Farmers Market","http://www.nectfaremrsmarket.org","Windham",,,,,,,,,"-71.918099999999995","41.681600000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","482 Norwich Road (Route 12)
Plainfield, Connecticut 6354
(41.6816, -71.9181)"
"1007472","New Milford Farmers Market",,"Litchfield",,,,,,,,,"-73.4114","41.577199999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Town Green at Main St.
New Milford, Connecticut 6776
(41.5772, -73.4114)"
"1007495","Sandy Hook Farmers Market",,"Fairfield",,,,,,,,,"-73.2821","41.420099999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Corner of Church Hill and Glen Roads
Sandy Hook, Connecticut 6482
(41.4201, -73.2821)"
"1002793","Farmers Market at Norfield Grange","http://www.wintermarket-ct.com","Fairfield","11/23/2013 to 04/19/2014","Sat: 10:00 AM-2:00 PM;",,,,,,,"-73.367920999999996","41.185507999999999","Other","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","41466.563819444447","12 Good Hill Road
Weston, Connecticut 6883
(41.185508, -73.367921)"
"1007766","Danielson Farmers Market","http://www.nectfarmersmarket.org","Windham",,,,,,,,,"-71.877600000000001","41.809100000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Killingly Memorial Library, 25 Westcott Road
Danielson, Connecticut 6239
(41.8091, -71.8776)"
"1007499","HEBRON FARMERS’ MARKET",,"Tolland",,,,,,,,,"-72.391400000000004","41.652799999999999",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Hebron Elementary School, Rte. 85
Hebron, Connecticut 
(41.6528, -72.3914)"
"1007441","SOUTHBURY FARMERS’ MARKET",,"New Haven",,,,,,,,,"-73.226100000000002","41.469200000000001",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Southbury Town Hall, 501 Main Street South
Southbury, Connecticut 
(41.4692, -73.2261)"
"1007513","Waterbury - South End Farmers’ Market",,"New Haven",,,,,,,,,"-73.027900000000002","41.540100000000002",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2011","Sylvan Avenue
Waterbury, Connecticut 
(41.5401, -73.0279)"
"1007304","Coventry Regional Farmers' Market","http://www.coventryfarmersmarket.com","Tolland","06/01/2013 to 10/27/2013","Sun: 11:00 AM-2:00 PM;",,,,,,,"-72.345699999999994","41.764099999999999","Other","Y","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","41437.447083333333","2299 South St
Coventry, Connecticut 6238
(41.7641, -72.3457)"
"1007474","Bristol Farmers Market",,"Hartford",,,,,,,,,"-72.945300000000003","41.673000000000002",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Old Bristol Centre Mall, 100 N. Main St.
Bristol, Connecticut 
(41.673, -72.9453)"
"1007490","Morris Farmers' Market",,"Litchfield",,,,,,,,,"-73.198966979980497","41.683750152587898",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Morris Senior Center
Morris, Connecticut 
(41.6837501525879, -73.1989669799805)"
"1007476","Stamford Farmers Market",,"Fairfield",,,,,,,,,"-73.5351","41.056600000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Latham Park, Lower Prospect and Forest Streets
Stamford, Connecticut 
(41.0566, -73.5351)"
"1008929","Ivoryton Village Farmers Market","http://www.ivorytonfarmersmarket.com","Middlesex","06/22/2013 to 10/05/2013","Sat: 9:00 AM-12:30 PM;",,,,,,,"-72.441648999999998","41.348492999999998","Local government building grounds","Y","N","N","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","N","N","Y","N","N","Y","N","Y","N","N","N","41480.714467592596","Ivoryton Village Green Corner of Main St and N Main St
Ivoryton, Connecticut 6442
(41.348493, -72.441649)"
"1005939","New Haven - Downtown Farmers Market","http://www.cityseed.org/downtown","New Haven","06/19/2013 to 11/27/2013","Wed: 11:00 AM-3:00 PM;",,,,,,,"-72.926625999999999","41.306638","Local government building grounds","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","N","Y","Y","N","N","N","41454.967002314814","New Haven Green, Corner of Chapel & Temple Streets
New Haven, Connecticut 6521
(41.306638, -72.926626)"
"1007700","Wilson Farmers Market","http://www.ctfarmfresh.com","Hartford",,,,,,,,,"-72.731800000000007","41.879600000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Connecticut Service for Blind
Wilson, Connecticut 6095
(41.8796, -72.7318)"
"1001926","Ellington Farmers Market","http://www.ellingtonfarmersmarket.com","Tolland",,"Sat: 9:00 AM-12:00 PM;",,,,,,,"-72.465202099999999","41.903280600000002","Local government building grounds","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","41437.591585648152","Main St, Arbor Park
Ellington, Connecticut 6029
(41.9032806, -72.4652021)"
"1007455","Weston Farmers Market",,"Fairfield",,,,,,,,,"-73.373599999999996","41.191299999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Rte. 157 - High Acre Road
Weston, Connecticut 6883
(41.1913, -73.3736)"
"1007248","Downtown Bridgeport Farmers Market","http://www.infobridgeport.com","Fairfield","July to September",,,,,,,,"-73.188900000000004","41.177300000000002","Closed-off public street","Y","Y","Y","N","Y","Y","Y","N","Y","N","Y","Y","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","40695.424583333333","Bank Street
Bridgeport, Connecticut 6604
(41.1773, -73.1889)"
"1007506","Hartford - Park Street Farmers’ Market",,"Hartford",,,,,,,,,"-72.682299999999998","41.757899999999999",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2011","Park St. and Washington St.
Hartford, Connecticut 6106
(41.7579, -72.6823)"
"1007496","CLINTON FARMERS’ MARKET",,"Middlesex",,,,,,,,,"-72.523799999999994","41.278100000000002",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","48 Main Street
Clinton, Connecticut 
(41.2781, -72.5238)"
"1007444","Scotland Farmers Market",,"Windham",,,,,,,,,"-72.082499999999996","41.698500000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Scotland Green, Junction Route 14 and 97
Scotland, Connecticut 6264
(41.6985, -72.0825)"
"1007473","Bloomfield Farmers Market",,"Hartford",,,,,,,,,"-72.736999999999995","41.829900000000002",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Bloomfield Town Hall, 800 Bloomfield Avenue
Bloomfield, Connecticut 
(41.8299, -72.737)"
"20334","The Morris Marketplace","http://www.themorrismarket.org/themorrismarketplace.org/home.html",,,,,,,,,,"-73.180999999999997","41.682699999999997",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N",,"21 Higbie Rd
Morris, Connecticut 6763
(41.6827, -73.181)"
"1007492","WASHINGTON DEPOT FARMERS’ MARKET",,"Litchfield",,,,,,,,,"-73.320499999999996","41.639699999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Washington Senior Center, 6 Bryan Hall Plz
Washington Depot, Connecticut 
(41.6397, -73.3205)"
"1007471","New Britain Farmers Market",,"Hartford",,,,,,,,,"-72.778999999999996","41.6736",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","109 North Street
New Britain, Connecticut 6051
(41.6736, -72.779)"
"1007446","Norwalk Farmers Market",,"Fairfield",,,,,,,,,"-73.432900000000004","41.122399999999999",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Flax Hill Road, South Norwalk
Norwalk, Connecticut 6850
(41.1224, -73.4329)"
"20355","Upper State Street Farm Market","http://www.upperstatestreet.org/visit/",,,,,,,,,,"-72.909300000000002","41.316000000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",,"1010 State St
New Haven, Connecticut 6511
(41.316, -72.9093)"
"1004559","Hampton Farmers Market","http://www.hamptonct.org/community.htm?id=a4vhhdin","Windham","07/12/2013 to 09/27/2013","Fri: 3:00 PM-6:00 PM;",,,,,,,"-72.054996000000003","41.783067000000003","Local government building grounds","Y","Y","N","Y","N","N","N","Y","N","Y","N","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","41438.593240740738","164 Main St
Hampton, Connecticut 6247
(41.783067, -72.054996)"
"1005941","CitySeed Fair Haven Farmers Market","http://www.cityseed.org/fair-haven","New Haven","07/11/2013 to 10/31/2013","Thu: 2:00 PM-6:00 PM;",,,,,,,"-72.897052299999999","41.308888000000003","Other","Y","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","41454.989074074074","Corner of Grand Avenue and Poplar Street
New Haven, Connecticut 6513
(41.308888, -72.8970523)"
"1007488","MARLBOROUGH FARMERS’ MARKET",,"Hartford",,,,,,,,,"-72.464200000000005","41.632800000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","45 North Main Street
Marlborough, Connecticut 
(41.6328, -72.4642)"
"1005868","Litchfield Hills Farm-Fresh Market","http://www.lhfs-ct.org","Litchfield","01/01/2013 to 12/31/2013","Sat: 10:00 AM-1:00 PM;",,,,,,,"-73.193190000000001","41.74541","Educational institution","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","Y","Y","N","41436.912523148145","125 West Street
Litchfield, Connecticut 6759
(41.74541, -73.19319)"
"1007439","NORTH GUILFORD - DUDLEY FARMERS’ MARKET",,"New Haven",,,,,,,,,"-72.719099999999997","41.353099999999998",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","2351 Durham Road
Guilford, Connecticut 
(41.3531, -72.7191)"
"1007801","SIMSBURY FARMERS’ MARKET","http://www.simsburyfarmmarket.com/",,,,,,,,,,"-72.81","41.861600000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Simsmore Square Green, 540 Hopmeadow Street,
Simsbury, Connecticut 6070
(41.8616, -72.81)"
"1005794","Storrs Farmers Market","http://www.StorrsFarmersMarket.org","Tolland","05/04/2013 to 11/23/2013","Sat: 3:00 PM-6:00 PM;",,,,,,,"-72.241802000000007","41.801454999999997","Local government building grounds","Y","Y","N","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","41456.535358796296","4 S. Eagleville Road
Storrs, Connecticut 6268
(41.801455, -72.241802)"
"1007826","New Haven - Upper State Street Farmers’ Market","http://www.upperstatestreet.org","New Haven",,,,,,,,,"-72.908900000000003","41.316099999999999",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2011","State St. and Mechanic St.
NEW HAVEN, Connecticut 
(41.3161, -72.9089)"
"1007823","PORTLAND - TRI TOWN FOODS FARMERS’ MARKET","http://www.tritownfoods.com","Middlesex",,,,,,,,,"-72.577399999999997","41.614600000000003",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2009","Store Parking Lot, 316 Marlborough Street
Portland, Connecticut 
(41.6146, -72.5774)"
