"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","city","state","zip","recordrefreshedon"
"1041533","GREATER FAIRFIELD COUNTY FOUNDATION, INC","CORPORATION","GREATER FAIRFIELD COUNTY FOUNDATION, INC",,"CHR.0055942","CHR","55942",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-11-18T00:00:00.000","2019-04-01T00:00:00.000","2020-03-31T00:00:00.000","STAMFORD","CT","069053800","2021-03-01T00:00:00.000"
"1041644","MCKEON FAMILY FOUNDATION","CORPORATION","MCKEON FAMILY FOUNDATION",,"CHR.0055946","CHR","55946",,"PUBLIC CHARITY","INACTIVE",,"0","2011-11-17T00:00:00.000","2011-11-17T00:00:00.000","2012-11-30T00:00:00.000","DARIEN","CT","068206208","2017-05-02T00:00:00.000"
"1041645","GUJARATI ASSOCIATION OF CONNECTICUT, INC","CORPORATION","GUJARATI ASSOCIATION OF CONNECTICUT, INC",,"CHR.0055947","CHR","55947",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-11-18T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","NEW HAVEN","CT","065151106","2022-07-29T00:00:00.000"
"1041961","ARENA FAMILY FOUNDATION INC","CORPORATION","ARENA FAMILY FOUNDATION INC",,"CHR.0055948","CHR","55948",,"PUBLIC CHARITY","INACTIVE",,"0","2011-11-25T00:00:00.000","2011-12-30T00:00:00.000","2012-05-31T00:00:00.000","GREENWICH","CT","068312850","2014-08-25T00:00:00.000"
"1042097","ALL FOR AFRICA FOUNDATION","CORPORATION","ALL FOR AFRICA FOUNDATION",,"CHR.0055949","CHR","55949",,"PUBLIC CHARITY","INACTIVE",,"0","2011-11-23T00:00:00.000","2011-11-22T00:00:00.000","2012-05-31T00:00:00.000","NEW YORK","NY","100221200","2014-08-25T00:00:00.000"
"1042099","WOODBURY BASEBALL AND SOFTBALL, INC","CORPORATION","WOODBURY BASEBALL AND SOFTBALL, INC",,"CHR.0055950","CHR","55950",,"PUBLIC CHARITY","INACTIVE",,"0","2011-11-23T00:00:00.000","2012-06-01T00:00:00.000","2013-05-31T00:00:00.000","WOODBURY","CT","067980009","2014-08-25T00:00:00.000"
"1042102","EDITH SANFORD BREAST CANCER FOUNDATION","CORPORATION","EDITH SANFORD BREAST CANCER FOUNDATION",,"CHR.0055951","CHR","55951",,"PUBLIC CHARITY","INACTIVE",,"0","2011-11-23T00:00:00.000","2017-06-01T00:00:00.000","2018-05-31T00:00:00.000","SIOUX FALLS","SD","571037062","2018-05-25T00:00:00.000"
"1042106","MIRACLE HOUSE INC","CORPORATION","MIRACLE HOUSE INC",,"CHR.0055952","CHR","55952",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-12-28T00:00:00.000","2014-12-01T00:00:00.000","2015-11-30T00:00:00.000","BRIDGEPORT","CT","066042416","2017-05-02T00:00:00.000"
"1042127","URBAN IMPACT OF BLACK ROCK INC","CORPORATION","URBAN IMPACT OF BLACK ROCK INC",,"CHR.0055953","CHR","55953",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-11-17T00:00:00.000","2021-05-06T00:00:00.000","2022-11-30T00:00:00.000","BRIDGEPORT","CT","066058716","2021-05-06T00:00:00.000"
"1042327","COMPANION PET RESCUE AND TRANSPORT","CORPORATION","COMPANION PET RESCUE AND TRANSPORT",,"CHR.0055955","CHR","55955",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-11-23T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","JACKSON","TN","383055601","2021-07-28T00:00:00.000"
"1042340","BETHANY CHRISTIAN SERVICES","CORPORATION","BETHANY CHRISTIAN SERVICES",,"CHR.0055956","CHR","55956",,"PUBLIC CHARITY","INACTIVE",,"0","2011-11-23T00:00:00.000","2011-11-23T00:00:00.000","2012-11-30T00:00:00.000","GRAND RAPIDS","MI","495031201","2014-08-25T00:00:00.000"
"1042712","HENRY CARTER HULL LIBRARY INC","CORPORATION","HENRY CARTER HULL LIBRARY INC",,"CHR.0055959","CHR","55959",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-11-30T00:00:00.000","2022-06-14T00:00:00.000","2023-05-31T00:00:00.000","CLINTON","CT","064131323","2022-06-16T00:00:00.000"
"1042718","TREE RESEARCH & EDUCATION ENDOWMENT FUND","CORPORATION","TREE RESEARCH & EDUCATION ENDOWMENT FUND",,"CHR.0055960","CHR","55960",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-11-30T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","NAPERVILLE","IL","605638404","2022-07-29T00:00:00.000"
"1042850","TEEN CENTER OF WILTON INC (THE)","CORPORATION","TEEN CENTER OF WILTON INC (THE)",,"CHR.0055961","CHR","55961",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-11-30T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","WILTON","CT","068972515","2022-05-13T00:00:00.000"
"1042890","STARFISH FOUNDATION INC (THE)","CORPORATION","STARFISH FOUNDATION INC (THE)",,"CHR.0055965","CHR","55965",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-11-28T00:00:00.000","2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","WEST CHESTER","PA","193805904","2021-11-10T00:00:00.000"
"1043046","ORIGINAL WORKS, INC","CORPORATION","ORIGINAL WORKS, INC",,"CHR.0055966","CHR","55966",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-02T00:00:00.000","2012-06-01T00:00:00.000","2013-05-31T00:00:00.000","BRIDGEPORT","CT","066071224","2014-08-25T00:00:00.000"
"1043271","HIMALAYAN CATARACT PROJECT","CORPORATION","HIMALAYAN CATARACT PROJECT",,"CHR.0055968","CHR","55968",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-05T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WATERBURY CENTER","VT","056778602","2021-11-05T00:00:00.000"
"1043273","INTERNATIONAL RIVERS NETWORK","CORPORATION","INTERNATIONAL RIVERS NETWORK",,"CHR.0055969","CHR","55969",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-05T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","Oakland","CA","94612","2021-11-24T00:00:00.000"
"1043275","INTERNATIONAL CRISIS AID","CORPORATION","INTERNATIONAL CRISIS AID",,"CHR.0055970","CHR","55970",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-12-05T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","SAINT LOUIS","MO","631293555","2022-08-23T00:00:00.000"
"1043288","FERAL CARE INC","CORPORATION","FERAL CARE INC",,"CHR.0055971","CHR","55971",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-02T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","STRATFORD","CT","066156728","2021-11-17T00:00:00.000"
"1043294","2 MILLION DOGS 2 MILES INC","CORPORATION","2 MILLION DOGS 2 MILES INC",,"CHR.0055972","CHR","55972",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0",,"2014-12-01T00:00:00.000","2015-11-30T00:00:00.000","MEMPHIS","TN","381141709","2017-05-02T00:00:00.000"
"1043611","CHRYSALIS CENTER REAL ESTATE CORPORATION","CORPORATION","CHRYSALIS CENTER REAL ESTATE CORPORATION",,"CHR.0055977","CHR","55977",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-11-21T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","HARTFORD","CT","061122392","2022-05-18T00:00:00.000"
"1043667","WESTPORT FARMERS MARKET INC","CORPORATION","WESTPORT FARMERS MARKET INC",,"CHR.0055979","CHR","55979",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2015-01-20T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WESTPORT","CT","068810322","2021-10-27T00:00:00.000"
"1043674","BOYS & GIRLS CLUB OF MILFORD","CORPORATION","BOYS & GIRLS CLUB OF MILFORD",,"CHR.0055981","CHR","55981",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-12-06T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","MILFORD","CT","064605917","2022-05-18T00:00:00.000"
"1043702","JEWISH STUDENT CONNECTION","CORPORATION","JEWISH STUDENT CONNECTION","F/K/A JEWISH STUDENT UNION","CHR.0055982","CHR","55982",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-12-07T00:00:00.000","2015-06-01T00:00:00.000","2016-05-31T00:00:00.000","WHITE PLAINS","NY","106051820","2017-05-02T00:00:00.000"
"1043706","RECONCILING MINISTRIES NETWORK","CORPORATION","RECONCILING MINISTRIES NETWORK",,"CHR.0055983","CHR","55983",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-07T00:00:00.000","2022-03-17T00:00:00.000","2022-11-30T00:00:00.000","CHICAGO","IL","606060239","2022-03-18T00:00:00.000"
"1043711","THE DUNHUANG FOUNDATION, INC","CORPORATION","THE DUNHUANG FOUNDATION, INC",,"CHR.0055984","CHR","55984",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-12-07T00:00:00.000","2013-06-01T00:00:00.000","2014-11-30T00:00:00.000","NORWALK","CT","068544027","2017-05-02T00:00:00.000"
"1043716","EVERGREEN STATE COLLEGE FOUNDATION (THE)","CORPORATION","EVERGREEN STATE COLLEGE FOUNDATION (THE)",,"CHR.0055985","CHR","55985",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-12-07T00:00:00.000","2022-06-14T00:00:00.000","2023-05-31T00:00:00.000","OLYMPIA","WA","985050001","2022-06-16T00:00:00.000"
"1043720","GEORGE WASHINGTON MASONIC NATIONAL MEMORIAL ASSOC INC (THE)","CORPORATION","GEORGE WASHINGTON MASONIC NATIONAL MEMORIAL ASSOC INC (THE)",,"CHR.0055986","CHR","55986",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-07T00:00:00.000","2021-12-30T00:00:00.000","2022-11-30T00:00:00.000","ALEXANDRIA","VA","223012751","2021-12-30T00:00:00.000"
"1043750","SEQUOIA AND KINGS CANYON NATIONAL PARKS FOUNDATION","CORPORATION","SEQUOIA AND KINGS CANYON NATIONAL PARKS FOUNDATION",,"CHR.0055987","CHR","55987",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-15T00:00:00.000","2012-03-01T00:00:00.000","2013-02-28T00:00:00.000","VISALIA","CA","932926436","2014-08-25T00:00:00.000"
"1043788","NBCC FOUNDATION INC","CORPORATION","NBCC FOUNDATION INC",,"CHR.0055988","CHR","55988",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-12-06T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","GREENSBORO","NC","274033670","2022-02-03T00:00:00.000"
"1043807","STUDENTSFIRST INSTITUTE","CORPORATION","STUDENTSFIRST INSTITUTE",,"CHR.0055989","CHR","55989",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-12-06T00:00:00.000","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000","SACRAMENTO","CA","958143509","2017-05-31T00:00:00.000"
"1044039","THE XERCES SOCIETY INC","CORPORATION","THE XERCES SOCIETY INC",,"CHR.0055991","CHR","55991",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-08T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","PORTLAND","OR","972321324","2021-11-17T00:00:00.000"
"1044468","PACT","CORPORATION","PACT","PEOPLE ANIMALS COMPANIONS TOGETHER","CHR.0055999","CHR","55999",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-14T00:00:00.000","2011-12-14T00:00:00.000","2012-11-30T00:00:00.000","GLADWYNE","PA","190351401","2014-08-25T00:00:00.000"
"1044482","LITERACY VOLUNTEERS ON THE GREEN INC","CORPORATION","LITERACY VOLUNTEERS ON THE GREEN INC",,"CHR.0056001","CHR","56001",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-14T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","NEW MILFORD","CT","067763023","2021-11-03T00:00:00.000"
"1044495","SO OTHERS MAY SEE INC","CORPORATION","SO OTHERS MAY SEE INC",,"CHR.0056002","CHR","56002",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-12-14T00:00:00.000","2016-12-01T00:00:00.000","2017-11-30T00:00:00.000","NEW YORK","NY","101200001","2018-10-31T00:00:00.000"
"1044507","NURTURINGS","CORPORATION","NURTURINGS",,"CHR.0056003","CHR","56003",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-12-14T00:00:00.000","2022-08-26T00:00:00.000","2023-11-30T00:00:00.000","BRISTOL","TN","376203676","2022-09-02T00:00:00.000"
"1045067","ALLIANCE FOR GLOBAL GOOD","CORPORATION","ALLIANCE FOR GLOBAL GOOD",,"CHR.0056004","CHR","56004",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-16T00:00:00.000","2011-12-16T00:00:00.000","2012-08-27T00:00:00.000","GREENSBORO","NC","274105169","2014-08-25T00:00:00.000"
"1045069","ABET FOUNDATION INC","CORPORATION","ABET FOUNDATION INC",,"CHR.0056005","CHR","56005",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-12-16T00:00:00.000","2015-12-01T00:00:00.000","2015-12-31T00:00:00.000","BALTIMORE","MD","212014405","2017-05-02T00:00:00.000"
"1045071","JOINT COMMISSION CENTER FOR TRANSFORMING HEALTHCARE","CORPORATION","JOINT COMMISSION CENTER FOR TRANSFORMING HEALTHCARE",,"CHR.0056006","CHR","56006",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-12-16T00:00:00.000","2016-12-01T00:00:00.000","2017-11-30T00:00:00.000","OAKBROOK TERRACE","IL","601814294","2017-09-22T00:00:00.000"
"1045074","STUDENTSFIRST","CORPORATION","STUDENTSFIRST",,"CHR.0056007","CHR","56007",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-12-16T00:00:00.000","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000","SACRAMENTO","CA","958143509","2017-05-31T00:00:00.000"
"1045078","NEWTOWN LIONS CLUB FOUNDATION INC","CORPORATION","NEWTOWN LIONS CLUB FOUNDATION INC",,"CHR.0056008","CHR","56008",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2011-12-16T00:00:00.000","2021-06-01T00:00:00.000","2022-05-31T00:00:00.000","NEWTOWN","CT","064700218","2022-06-05T00:00:00.000"
"1045083","FRIENDS OF SOUTHPORT PARK INC","CORPORATION","FRIENDS OF SOUTHPORT PARK INC",,"CHR.0056009","CHR","56009",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-16T00:00:00.000","2022-07-28T00:00:00.000",,"SOUTHPORT","CT","068900626","2022-07-28T00:00:00.000"
"1045376","DOCTORS OF THE WORLD USA INC","CORPORATION","DOCTORS OF THE WORLD USA INC",,"CHR.0056010","CHR","56010",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-19T00:00:00.000","2022-01-11T00:00:00.000","2022-11-30T00:00:00.000","NEW YORK","NY","100382550","2022-01-13T00:00:00.000"
"1045403","SASCO FOUNDATION CORPORATION","CORPORATION","SASCO FOUNDATION CORPORATION",,"CHR.0056015","CHR","56015",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-12-19T00:00:00.000","2014-05-20T00:00:00.000","2015-05-31T00:00:00.000","FALLS VILLAGE","CT","060311124","2017-05-02T00:00:00.000"
"1045408","HARTWELL FOUNDATION CORPORATION (THE)","CORPORATION","HARTWELL FOUNDATION CORPORATION (THE)",,"CHR.0056016","CHR","56016",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-19T00:00:00.000","2015-05-18T00:00:00.000","2013-11-04T00:00:00.000","MEMPHIS","TN","381193974","2016-02-16T00:00:00.000"
"1045452","JOHN KANZIUS CANCER RESEARCH FOUNDATION","CORPORATION","JOHN KANZIUS CANCER RESEARCH FOUNDATION",,"CHR.0056017","CHR","56017",,"PUBLIC CHARITY","INACTIVE","OUT OF BUSINESS","0","2011-12-19T00:00:00.000","2013-06-01T00:00:00.000",,"ERIE","PA","165011006","2015-01-08T00:00:00.000"
"1045475","SIDE-OUT FOUNDATION","CORPORATION","SIDE-OUT FOUNDATION",,"CHR.0056018","CHR","56018",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-12-19T00:00:00.000","2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","FAIRFAX","VA","220306077","2022-02-15T00:00:00.000"
"1045499","UNITED CEREBRAL PALSY INC","CORPORATION","UNITED CEREBRAL PALSY INC",,"CHR.0056019","CHR","56019",,"PUBLIC CHARITY","CLOSED",,"0",,,,"WASHINGTON","DC","200061202","2017-05-02T00:00:00.000"
"1045547","GO GREEN INITIATIVE ASSOCIATION","CORPORATION","GO GREEN INITIATIVE ASSOCIATION",,"CHR.0056020","CHR","56020",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-19T00:00:00.000","2013-06-01T00:00:00.000",,"PLEASANTON","CA","945665843","2015-01-08T00:00:00.000"
"1045819","VOTING FOR AMERICA","CORPORATION","VOTING FOR AMERICA",,"CHR.0056023","CHR","56023",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-22T00:00:00.000","2011-12-22T00:00:00.000","2012-06-22T00:00:00.000","WASHINGTON","DC","20003","2014-08-25T00:00:00.000"
"1045822","AMERICA INC","CORPORATION","AMERICA INC",,"CHR.0056024","CHR","56024",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-22T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","RESTON","VA","201911535","2021-11-30T00:00:00.000"
"1045824","VOYA COMMUNITY FUND INC","CORPORATION","VOYA COMMUNITY FUND INC","F/K/A ING COMMUNITY FUND, INC.","CHR.0056025","CHR","56025",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-12-23T00:00:00.000","2014-12-01T00:00:00.000","2015-11-30T00:00:00.000","ATLANTA","GA","303274347","2017-05-02T00:00:00.000"
"1046235","GO FAR INC","CORPORATION","GO FAR INC",,"CHR.0056029","CHR","56029",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-12-28T00:00:00.000","2022-06-16T00:00:00.000","2023-05-31T00:00:00.000","DURHAM","CT","064221638","2022-06-16T00:00:00.000"
"1046255","BALL & SOCKET ARTS INC","CORPORATION","BALL & SOCKET ARTS INC",,"CHR.0056033","CHR","56033",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-12-27T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","CHESHIRE","CT","064103501","2022-04-06T00:00:00.000"
"1046386","HOPE HEART INSTITUTE (THE)","COMPANY","HOPE HEART INSTITUTE (THE)",,"CHR.0056036","CHR","56036",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-12-29T00:00:00.000","2016-12-01T00:00:00.000","2017-08-07T00:00:00.000","BELLEVUE","WA","98005","2017-08-07T00:00:00.000"
"1046406","PAYPAL CHARITABLE GIVING FUND","CORPORATION","PAYPAL CHARITABLE GIVING FUND",,"CHR.0056037","CHR","56037",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-28T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WASHINGTON","DC","200053935","2021-11-10T00:00:00.000"
"1046436","REGIONAL HOSPICE FOUNDATION INC","CORPORATION","REGIONAL HOSPICE FOUNDATION INC","REGIONAL HOSPICE FOUNDATION","CHR.0056038","CHR","56038",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-01-05T00:00:00.000","2015-06-01T00:00:00.000","2016-05-31T00:00:00.000","DANBURY","CT","06810","2017-05-02T00:00:00.000"
"1046442","JEWISH INSTITUTE FOR NATIONAL SECURITY OF AMERICA","CORPORATION","JEWISH INSTITUTE FOR NATIONAL SECURITY OF AMERICA",,"CHR.0056039","CHR","56039",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-28T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WASHINGTON","DC","200055635","2021-11-30T00:00:00.000"
"1046510","DON'T TREAD ON MY BUSINESS","CORPORATION","DON'T TREAD ON MY BUSINESS","DTMB","CHR.0056040","CHR","56040",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-12-29T00:00:00.000","2016-05-19T00:00:00.000","2017-06-30T00:00:00.000","MANASSAS","VA","201092502","2017-05-02T00:00:00.000"
"1046514","NFIB, THE VOICE OF FREE ENTERPRISE INC","CORPORATION","NFIB, THE VOICE OF FREE ENTERPRISE INC",,"CHR.0056041","CHR","56041",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-29T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","NASHVILLE","TN","372144618","2021-10-29T00:00:00.000"
"1046515","VERY SPECIAL PEOPLE INC","CORPORATION","VERY SPECIAL PEOPLE INC",,"CHR.0056042","CHR","56042",,"PUBLIC CHARITY","INACTIVE",,"0","2012-01-03T00:00:00.000","2012-01-03T00:00:00.000","2013-02-28T00:00:00.000","OXFORD","CT","064781471","2014-08-25T00:00:00.000"
"1046647","HEBRON K-6 EDUCATION FOUNDATION INC","CORPORATION","HEBRON K-6 EDUCATION FOUNDATION INC","HEBRON EDUCATION FOUNDATION","CHR.0056044","CHR","56044",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-04-24T00:00:00.000","2019-12-01T00:00:00.000","2020-11-30T00:00:00.000","HEBRON","CT","06248","2021-10-31T00:00:00.000"
"1046687","RICE INSTITUTE INC","CORPORATION","RICE INSTITUTE INC",,"CHR.0056045","CHR","56045",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-12-30T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","AMSTON","CT","062311624","2021-09-24T00:00:00.000"
"1046696","SAVE THE FROGS!","CORPORATION","SAVE THE FROGS!",,"CHR.0056046","CHR","56046",,"PUBLIC CHARITY","INACTIVE",,"0","2011-12-30T00:00:00.000","2012-06-01T00:00:00.000","2013-05-31T00:00:00.000","SANTA CRUZ","CA","950602760","2014-08-25T00:00:00.000"
"1046895","AMERICAN DRIVING SOCIETY INC (THE)","CORPORATION","AMERICAN DRIVING SOCIETY INC (THE)",,"CHR.0056049","CHR","56049",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-01-03T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","CROSS PLAINS","WI","535289483","2021-10-19T00:00:00.000"
"1046897","FRIENDS OF THE RAILROAD MUSEUM","CORPORATION","FRIENDS OF THE RAILROAD MUSEUM",,"CHR.0056050","CHR","56050",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-01-03T00:00:00.000","2020-06-01T00:00:00.000","2021-05-31T00:00:00.000","STRASBURG","PA","17579","2022-05-01T00:00:00.000"
"1046973","THE UNFORGOTTEN","CORPORATION","THE UNFORGOTTEN",,"CHR.0056051","CHR","56051",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-01-05T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","ELLICOTT CITY","MD","210424917","2021-09-07T00:00:00.000"
"1047009","ST JOHN'S FAMILY CENTER INC","CORPORATION","ST JOHN'S FAMILY CENTER INC",,"CHR.0056052","CHR","56052",,"PUBLIC CHARITY","INACTIVE","STATUS CHANGED","0","2012-01-04T00:00:00.000","2017-09-19T00:00:00.000","2017-11-30T00:00:00.000","BRIDGEPORT","CT","066043407","2017-11-16T00:00:00.000"
"1047011","LANE BRYANT CHARITIES INC","CORPORATION","LANE BRYANT CHARITIES INC","F/K/A/ CSI CHARITIES INC","CHR.0056053","CHR","56053",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2012-01-05T00:00:00.000","2017-01-23T00:00:00.000","2017-11-30T00:00:00.000","BENSALEM","PA","190205903","2017-10-18T00:00:00.000"
"1047012","FARMERS FAMILY FUND","COMPANY","FARMERS FAMILY FUND",,"CHR.0056054","CHR","56054",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-01-05T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","WOODLAND HILLS","CA","913672264","2021-07-23T00:00:00.000"
"1047014","BRIAN MENDELL MEMORIAL FUND INC","CORPORATION","BRIAN MENDELL MEMORIAL FUND INC",,"CHR.0056055","CHR","56055",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-01-05T00:00:00.000","2015-12-01T00:00:00.000","2016-11-30T00:00:00.000","TRUMBULL","CT","066110203","2017-10-31T00:00:00.000"
"1047019","LIFESONG FOR ORPHANS INC","CORPORATION","LIFESONG FOR ORPHANS INC",,"CHR.0056056","CHR","56056",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-01-04T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","GRIDLEY","IL","61744","2022-05-10T00:00:00.000"
"1047438","NECESSITIES, INC","CORPORATION","NECESSITIES, INC",,"CHR.0056057","CHR","56057",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-01-09T00:00:00.000","2014-11-12T00:00:00.000","2015-05-31T00:00:00.000","RIDGEFIELD","CT","068774413","2016-04-30T00:00:00.000"
"1047439","WESTERN PENNSYLVANIA  CONSERVANCY","CORPORATION","WESTERN PENNSYLVANIA  CONSERVANCY",,"CHR.0056058","CHR","56058",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-01-11T00:00:00.000","2021-12-14T00:00:00.000","2022-11-30T00:00:00.000","PITTSBURGH","PA","152224718","2021-12-15T00:00:00.000"
"1047444","NORTH HAVEN YOUTH BASKETBALL, INC.","CORPORATION","NORTH HAVEN YOUTH BASKETBALL, INC.",,"CHR.0056059","CHR","56059",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2012-01-11T00:00:00.000","2014-12-01T00:00:00.000","2016-05-31T00:00:00.000","NORTH HAVEN","CT","064734427","2017-05-02T00:00:00.000"
