"ein","name","ico","street","city","state","zip_code","group","subsection","affiliation","classification","ruling","deductibility","foundation","activity","organization","status","tax_period","asset_cd","income_cd","filing_req_cd","pf_filing_req_cd","acct_pd","asset_amt","income_amt","revenue_amt","ntee_cd","sort_name","geocoded_column"
"020803386","THE FAIRFIELD PROFESSIONAL FIREFIGHTERS BENEVOLENT FUND INC","% JOHN CALANDRIELLO","PO BOX 1184","FAIRFIELD","CT","06825-7184","0","3","3","1000","200803","1","15","0","1","1","202012","0","0","2","0","12","0","0","0","M03",,
"020803951","LITTLE LEAGUE BASEBALL INC","% EVAN PARADIS","PO BOX 93","COLUMBIA","CT","06237-0093","3158","3","9","1000","196701","1","15","0","1","1","202109","0","0","2","0","9","0","0","0",,"110067 COLUMBIA LL",
"020804229","MARINE CORPS LEAGUE","% CONNIE LAUBER","46 GREAT HILLWOOD RD","MOODUS","CT","06469-1217","955","4","9","3000","194607","1","0","0","5","1","202106","0","0","2","0","6","0","0","0",,"BRASS CITY MEMORIAL UNIT MCLA","46 GREAT HILLWOOD RD
MOODUS, CT 06469-1217
(41.505717, -72.434474)"
"026009395","PLUMBERS & STEAMFITTERS LOCAL 131 HEALTH & WELFARE FUND",,"PO BOX 5817","WALLINGFORD","CT","06492-7617","0","9","3","1000","195906","2","0","264000000","5","1","202010","7","6","1","0","10","8357877","4850334","4850334",,,
"026012539","NEWINGTON HISTORICAL SOCIETY AND TRUST INC",,"679 WILLARD AVE","NEWINGTON","CT","06111-2615","0","3","3","2000","195912","1","16","62060000","1","1","202203","0","0","2","0","3","0","0","0",,,"679 WILLARD AVE
NEWINGTON, CT 06111-2615
(41.698139, -72.73386)"
"026012546","PI MU EPSILON INC","% PROF ELLEN OKEEFE","MATH DEPT UNIV OF CONN","STORRS","CT","06296-0000","1226","3","9","2000","195904","1","16","59036561","1","1","202206","0","0","2","0","6","0","0","0",,"NEW HAMPSHIRE ALPHA CHAPTER",
"026124449","MAE CASALI BONVICINI CHARITABLE FOUNDATION","% HAMBLETT & KERRIGAN PA","PO BOX 387","THOMASTON","CT","06787-0387","0","3","3","1000","200108","1","4","0","2","1","202012","6","4","0","1","12","2794647","343828",,"T22","KENNY JOSEPH W TTEE",
"030122698","JOHN J FLYNN TR ESTATE","% PEOPLES UNITED BANK","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201906","1","4","909000000","2","1","202112","7","6","0","1","12","5170845","1638273",,"T90",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"030230490","PILOBOLUS INC",,"6 CALHOUN STREET","WASHINGTON DEPOT","CT","06794-0000","0","3","3","1000","197402","1","16","995119000","1","1","202009","6","6","1","0","9","1038463","1335356","1335356","A620",,"6 CALHOUN STREET
WASHINGTON DEPOT, CT 06794-0000
(41.641335, -73.319925)"
"030272890","AMERICAN SECONDARY SCHOOLS FOR INTERNATL STUDENTS & TEACHERS INC","% PAUL G SANDERSON JR","PO BOX 969","SUFFIELD","CT","06078-0969","0","3","3","1000","197909","1","16","44043059","1","1","202106","6","6","1","0","6","4950902","3471014","3393162","Q220","ASSIST INC",
"030279845","ARTHUR G EASTMAN MEMORIAL SCHOLARSHIP FUND","% VERMONT NATL BK TR TRUST DEPT","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","0","1","4","0","5","1","202112","4","3","0","1","12","108423","27581",,,,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"030337672","EVERETT H WYMAN TRUST B MEMORIAL FUND","% CHITTENDEN BANK","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","199308","1","4","602179000","2","1","202112","6","4","0","1","12","1263379","357954",,,,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"030343444","ERRAL A VAILE & EVELYN L CLEAVELAND MEMORIAL TR FND FOR STUD OF MUSIC","% VERMONT NATIONAL BANK TTEES","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","199409","1","4","40000000","2","1","202112","4","3","0","1","12","311543","96261",,,,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"030346498","OUR LADY OF GUADALUPE HOME FOUNDATION INC","% BARBARA MUCHA","12 VILLAGE ST STE 9","NORTH HAVEN","CT","06473-3827","0","3","3","1000","201111","1","15","994029000","1","1","202112","0","0","2","0","12","0","0","0","P20",,"12 VILLAGE ST STE 9
NORTH HAVEN, CT 06473-3827
(41.348324, -72.86171)"
"030370700","AMERICAN DOCTRINE INTERNATIONAL EDUCATION FOUNDATION INC","% MEL THOMPSON","58 MARSHALL LN","DERBY","CT","06418-2327","0","3","3","2000","200201","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","B90",,"58 MARSHALL LN
DERBY, CT 06418-2327
(41.316029, -73.052108)"
"030372743","SOUTH WINDSOR COMMUNITY CHORUS INC","% LEHMANN MANN SR","9 RESERVOIR AVE","BROAD BROOK","CT","06016-9703","0","3","3","2100","200204","1","15","0","1","1","202205","0","0","2","0","5","0","0","0","A6B",,"9 RESERVOIR AVE
BROAD BROOK, CT 06016-9703
(41.90947, -72.541691)"
"030380921","CONNECTICUT CDFI ALLIANCE INC","% CHIF","10 ALEXANDER DR","WALLINGFORD","CT","06492-2430","0","3","3","1000","200304","1","16","0","1","1","202103","1","0","2","0","3","1","0","0","L20",,"10 ALEXANDER DR
WALLINGFORD, CT 06492-2430
(41.480376, -72.801859)"
"030382506","LACROSSE ASSOCIATION OF WATERTOWN","% JAY RAINVILLE","184 POND VIEW DR","WATERTOWN","CT","06795-3149","0","3","3","2000","201803","1","16","0","1","1","202112","0","0","2","0","12","0","0","0","N60",,"184 POND VIEW DR
WATERTOWN, CT 06795-3149
(41.587649, -73.1079)"
"030385039","CHERISH OUR CHILDREN ANGEL","% JOHN BENGTSON","20 BONAIR AVE","NEWINGTON","CT","06111-2816","0","3","3","1000","200206","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","P30",,"20 BONAIR AVE
NEWINGTON, CT 06111-2816
(41.694929, -72.723675)"
"030385340","DR PHILIP SAUNDERS HERITAGE ASSOCIATION INC","% REVERAND ELEANOR M KALINSKY","PO BOX 5031","MANCHESTER","CT","06045-5031","0","2","3","1000","200204","2","0","0","1","1","202112","5","4","1","0","12","546052","158459","68534","S47",,
"030388426","SERVICE FOR PEACE INC","% CHARLES PHILLIPS","PO BOX 3011","MILFORD","CT","06460-0811","0","3","3","1000","200207","1","16","0","1","1","202109","3","4","1","0","9","98031","154130","154130","P24",,
"030392088","EDUCATIONAL COMMUNITY INC","% DONALD PET","235 E RIVER DR APT 1601","EAST HARTFORD","CT","06108-5009","0","3","3","1000","200803","1","4","0","1","1","202012","4","4","0","3","12","247255","186301",,"E60",,"235 E RIVER DR APT 1601
EAST HARTFORD, CT 06108-5009
(41.764922, -72.662702)"
"030392543","TRUMBULL TOUCHDOWN CLUB INC","% MARC THOMPSON","PO BOX 11065","TRUMBULL","CT","06611-0000","0","3","3","1000","201409","1","16","0","5","1","202206","0","0","2","0","6","0","0","0","N65",,
"030396174","GRACE CHURCH OF GOD","% KENEL LAROCHE","45 SHULTAS PL","HARTFORD","CT","06114-1343","2358","3","9","7000","197210","1","10","1000000","5","1",,"0","0","6","0","8",,,,,"12388","45 SHULTAS PL
HARTFORD, CT 06114-1343
(41.748514, -72.675901)"
"030399205","EDUCATIONAL RESOURCES FOR CHILDREN INC",,"174 SOUTH RD SUITE 200","ENFIELD","CT","06082-4414","0","3","3","1000","200208","1","15","0","1","1","202106","4","6","1","0","6","351150","1239006","1219239","B99",,"174 SOUTH RD SUITE 200
ENFIELD, CT 06082-4414
(41.975997, -72.577717)"
"030401950","THREAD CITY CYCLERS","% JOHN HANKINS TREASURER","129 PUDDIN LN","MANSFIELD CTR","CT","06250-1631","0","7","3","1000","200408","2","0","0","5","1","202112","0","0","2","0","12","0","0","0","N50",,"129 PUDDIN LN
MANSFIELD CTR, CT 06250-1631
(41.742703, -72.206689)"
"030409865","PENTECOSTAL CHURCH OF PRAYER AND DELIVERANCE","% BISHOP ZEBEDEE STEWART","PO BOX 9305","BRIDGEPORT","CT","06601-9305","0","3","3","7000","200204","1","10","0","1","1",,"0","0","6","0","12",,,,"X21",,
"030410556","FRANKLIN STREET GALLERY INC","% KATHRYN EMMETT","41 FRANKLIN ST","STAMFORD","CT","06901-1308","0","3","3","1000","200302","1","4","0","1","1","202012","3","3","0","1","12","33812","44607",,"B90",,"41 FRANKLIN ST
STAMFORD, CT 06901-1308
(41.057014, -73.541377)"
"030413541","PRATOLANA MUTUAL BENEFIT SOCIETY INC",,"613 FRANKLIN AVE","HARTFORD","CT","06114-3026","0","7","3","1000","200405","2","0","0","1","1","202112","4","3","1","0","12","209007","76775","76775","N50",,"613 FRANKLIN AVE
HARTFORD, CT 06114-3026
(41.731514, -72.674336)"
"030418655","LOCKWOOD-MATHEWS FOUNDATION INC","% JANE D PERKINS","45 HOLLY RD","NEW CANAAN","CT","06840-6406","0","3","3","1000","200106","1","15","0","1","1","202112","4","3","2","0","12","280306","45658","9630","A11",,"45 HOLLY RD
NEW CANAAN, CT 06840-6406
(41.138516, -73.477454)"
"030419432","CONNECTICUT SOCIETY OF PORTRAIT ARTISTS","% JEANINE C JACKSON","3 WESCOTT CT","RIVERSIDE","CT","06878-1416","0","3","3","2000","201411","1","16","0","1","1","201912","1","1","2","0","12","555","3991","3991","A03",,"3 WESCOTT CT
RIVERSIDE, CT 06878-1416
(41.042599, -73.580326)"
"030422128","WILLIMANTIC RENAISSANCE INC","% SUSAN OLDERSHAW","PO BOX 866","WILLIMANTIC","CT","06226-0866","0","3","3","1000","200402","1","15","0","1","1","202012","3","2","2","0","12","67343","11743","10532","N52",,
"030429062","SUFFIELD HIGH SCHOOL PARENTS ASSOCIATION","% MELANIE MCGANN","PO BOX 21","SUFFIELD","CT","06078-0021","0","3","3","1000","200311","1","15","0","1","1","202108","0","0","2","0","8","0","0","0","B90",,
"030429647","ACE MENTOR PROGRAM OF AMERICA INC","% MARIA LOITZ","34 SMITH ST","FAIRFIELD","CT","06824-6637","5325","3","9","1200","200606","1","15","0","5","1","202012","4","3","2","0","12","149457","35820","35820","B99","ACE MENTOR PROGRAM OF CONNECTICUT I","34 SMITH ST
FAIRFIELD, CT 06824-6637
(41.138518, -73.254056)"
"030436074","CHALLENGED PEOPLE IN MOTION INC","% DENISE C DORIA","44 STAFFORD RD","STAMFORD","CT","06902-4208","0","3","3","1000","200206","1","15","0","1","1","202012","2","1","2","0","12","19259","4630","4630","P22",,"44 STAFFORD RD
STAMFORD, CT 06902-4208
(41.055301, -73.517614)"
"030440107","NETWORK OF EXECUTIVE WOMEN OF MILFORD INC","% DL ODONNELL","PO BOX 3171","MILFORD","CT","06460-0971","0","6","3","2000","201410","2","0","0","1","1","202106","0","0","2","0","6","0","0","0","S41",,
"030447589","CONNECTICUT BUSINESS AVIATION GROUP","% CRAIG RAABE","39 RANDI DR","MADISON","CT","06443-2463","0","6","3","2000","200603","2","0","0","1","1","202012","0","0","2","0","12","0","0","0","S41",,"39 RANDI DR
MADISON, CT 06443-2463
(41.302719, -72.596662)"
"030453394","AVON-CANTON ROTARY CLUB COMMUNITY FUND INC","% GARY J HYDE","PO BOX 11","AVON","CT","06001-0011","0","3","3","1000","200206","1","16","0","1","1","202106","4","4","1","0","6","398585","176446","124246","B12",,
"030456008","PRINCESS BALL","% JULIE DUSTIN","2 GLENMOR DR","NEWTOWN","CT","06470-1452","0","3","3","1000","200209","1","16","0","1","1","202106","2","1","2","0","6","15718","3646","3646","T30",,"2 GLENMOR DR
NEWTOWN, CT 06470-1452
(41.406461, -73.353622)"
"030464704","INTERNATIONAL GOSPEL FELLOWSHIP","% JEREMIAH KARANJA","650 PARK AVE","WINDSOR","CT","06095-3228","0","3","3","7000","200309","1","10","0","1","1",,"0","0","6","0","12",,,,"X21",,"650 PARK AVE
WINDSOR, CT 06095-3228
(41.836497, -72.68075)"
"030466336","CONNECTICUT ALLIANCE FOR VICTIMS OF VIOLENCE AND THEIR FAMILIES",,"PO BOX 330083","WEST HARTFORD","CT","06133-0083","0","3","3","1200","200308","1","15","0","1","1","202206","0","0","2","0","6","0","0","0","P62",,
"030469864","CAMP CARE INC","% STEPHEN MORAN","106 ROUTE 66 E","COLUMBIA","CT","06237-1224","0","3","3","1200","200211","1","15","0","1","1","202012","4","4","1","0","12","139570","135184","133424","P82",,"106 ROUTE 66 E
COLUMBIA, CT 06237-1224
(41.71729, -72.262001)"
"030473451","BROOKFIELD LIBRARY FOUNDATION INC","% JOHN A BARBOSA JR CPA","5 SILVERMINE MNR","BROOKFIELD","CT","06804-3334","0","3","3","1000","201407","1","15","0","1","1","202012","0","0","2","0","12","0","0","0","W11",,"5 SILVERMINE MNR
BROOKFIELD, CT 06804-3334
(41.467416, -73.392007)"
"030474394","MAD GARDENERS INC","% ANGELA DIMMITT","PO BOX 391","SHERMAN","CT","06784-0391","0","3","3","2000","200210","1","16","0","1","1","202112","3","2","2","0","12","52156","12620","12620","C42",,
"030475026","FRIENDS OF OUTER ISLAND INC",,"PO BOX 305","BRANFORD","CT","06405-0305","0","3","3","1000","200305","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","C60",,
"030489042","ALPHA EPSILON PHI SORORITY","% FRATERNITY BUSINESS SERVICE","11 LAKE AVENUE EXT STE 1A","DANBURY","CT","06811-5258","5846","7","9","1000","201102","2","0","0","5","1","202106","0","0","2","0","6","0","0","0","B83","UNIVERSITY OF IOWA EPSILON PHI","11 LAKE AVENUE EXT STE 1A
DANBURY, CT 06811-5258
(41.386964, -73.478417)"
"030492234","POPE HARTFORD DESIGNATED FUND INC","% THE PARISKY GROUP","30 ARBOR ST UNIT 209B","HARTFORD","CT","06106-1240","0","3","3","1000","200409","1","16","0","1","1","202012","4","4","1","0","12","445189","100629","100567","N112",,"30 ARBOR ST UNIT 209B
HARTFORD, CT 06106-1240
(41.760039, -72.703098)"
"030495569","LITTLE LEAGUE BASEBALL INC","% JEFF ZYRA","PO BOX 702","BROAD BROOK","CT","06016-0702","3158","3","9","1000","196701","1","15","321059000","5","1","202109","0","0","2","0","9","0","0","0",,"2070801 EAST WINDSOR LL",
"030497435","LIVING WORD MINISTERIES OF BRIDGEPORT INC",,"PO BOX 55316","BRIDGEPORT","CT","06610-5316","0","3","3","7000","200508","1","10","0","1","1",,"0","0","6","0","12",,,,"X20",,
"030503100","FAZZINO ELECTRIC LLC",,"31 BARRINGTON WAY","GLASTONBURY","CT","06033-4344","8585","3","9","7000","198309","1","10","1000000","1","1",,"0","0","6","0","12",,,,,"FAZZINO JOSEPH J SOLE MEMBER","31 BARRINGTON WAY
GLASTONBURY, CT 06033-4344
(41.730806, -72.583951)"
"030515666","WIRELESS ZONE FOUNDATION FOR GIVING INC",,"795 BROOK ST","ROCKY HILL","CT","06067-3403","0","3","3","1000","200310","1","15","0","1","1","202012","4","5","1","0","12","456397","637418","637418","T30",,"795 BROOK ST
ROCKY HILL, CT 06067-3403
(41.641745, -72.673981)"
"030517970","YALE SPIZZWINKS ALUMNI ASSOCIATION INC","% WILL OSBORNE","124 MANSFIELD ST","NEW HAVEN","CT","06511-3537","0","3","3","1200","200405","1","15","0","1","1","202106","0","0","2","0","6","0","0","0","A68",,"124 MANSFIELD ST
NEW HAVEN, CT 06511-3537
(41.318511, -72.92593)"
"030531948","BREAD OF LIFE FELLOWSHIP CENTER INC","% MARILYN WILLIAMS","308 MORSE ST # 310","HAMDEN","CT","06517-3134","0","3","3","7000","200406","1","10","0","1","1",,"0","0","6","0","12",,,,"X21",,"308 MORSE ST # 310
HAMDEN, CT 06517-3134
(41.337603, -72.931014)"
"030541981","EAST LYME YOUTH FOOTBALL AND CHEERLEADING INC","% DAVID M KNOPF","PO BOX 303","NIANTIC","CT","06357-0303","0","3","3","1200","202001","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","N65",,
"030544268","HOPE TABERNACLE APOSTOLIC CHURCH","% JAMES W PARKER","91 GREEN MANOR AVE","WINDSOR","CT","06095-3504","0","3","3","7000","201008","1","10","0","1","1",,"0","0","6","0","12",,,,"X21",,"91 GREEN MANOR AVE
WINDSOR, CT 06095-3504
(41.823221, -72.669282)"
"030565406","FAMILY STRIDES INC","% NICOLE LARACUENTE","350 MAIN STREET","TORRINGTON","CT","06790-5000","0","3","3","1000","200509","1","15","0","1","1","202106","4","4","1","0","6","145359","463879","463879","E60",,"350 MAIN STREET
TORRINGTON, CT 06790-5000
(41.807511, -73.121266)"
"030576175","FRATERNIDAD CRISTIANA STAMFORD INC","% ALEJANDRO COLINDRES","76 PROGRESS DR","STAMFORD","CT","06902-3600","0","3","3","7000","201608","1","10","0","1","1","202012","3","5","6","0","12","48632","574054","574054","X21","MINISTERIO FRATERNIDAD CRISTIANA IN",
"030576552","ARORA FOUNDATION INC","% HARPREET ARORA","56 ROCKWOOD LN","GREENWICH","CT","06830-3845","0","3","3","1000","200703","1","4","0","1","1","202012","6","5","0","1","12","2451965","594062",,"T22",,"56 ROCKWOOD LN
GREENWICH, CT 06830-3845
(41.060293, -73.634144)"
"030579024","SENIOR MENS ASSOCIATION OF STAMFORD INC","% ROBERT MEYER","PO BOX 8237","STAMFORD","CT","06905-8237","0","3","3","1200","200609","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","P50",,
"030595249","FIGMENTS INC","% HEIDI KLECAK","46 MAIN ST","STAFFORD SPGS","CT","06076-1413","0","3","3","1000","200803","1","15","0","1","1","202108","0","0","2","0","8","0","0","0","A62",,"46 MAIN ST
STAFFORD SPGS, CT 06076-1413
(41.953429, -72.30506)"
"030595694","DAN ORLOVSKY FOUNDATION INC","% MICHAEL PLUDE","324 ELM ST","MONROE","CT","06468-2280","0","3","3","1000","200901","1","16","0","1","1","201912","0","0","2","0","12","0","0","0","G19",,"324 ELM ST
MONROE, CT 06468-2280
(41.318284, -73.219826)"
"030600624","BREAST CANCER EMERGENCY AID FOUNDATION","% SHIRLEY FREIFELD","PO BOX 616","WESTPORT","CT","06881-0616","0","3","3","2100","200703","1","15","0","1","1","202112","3","3","2","0","12","67710","44596","44596","G12",,
"030601437","TOPS CT 0089 MIDDLETOWN",,"11 AUTUMN LN","MIDDLETOWN","CT","06457-4786","0","3","3","2000","201608","1","16","0","1","1","202203","0","0","2","0","3","0","0","0","E70",,"11 AUTUMN LN
MIDDLETOWN, CT 06457-4786
(41.544562, -72.632227)"
"030603732","MOMS THE FUND FOR MOTHERS WITH YOUNG CHILDREN INC","% DOUGLAS DIX","10 OXBOW LN","BLOOMFIELD","CT","06002-3014","0","3","3","2100","200612","1","4","0","1","1","202112","2","3","0","1","12","12587","31000",,"P40",,"10 OXBOW LN
BLOOMFIELD, CT 06002-3014
(41.821209, -72.735356)"
"030604760","AMATEUR ATHLETIC UNION OF THE UNITED STATES INC","% MAJOR RUTH","27 LUCCY STREET","WOODBRIDGE","CT","06525-2278","1155","3","9","1200","200509","1","15","0","1","1","202108","0","0","2","0","8","0","0","0","N60","NEW HAVEN AGE GROUP TRACK CLUB","27 LUCCY STREET
WOODBRIDGE, CT 06525-2278
(41.340787, -72.979411)"
"036004932","E J PROCTOR ORMSBEE FUND",,"850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201906","1","4","909000000","2","1","202106","4","3","0","1","6","455668","93374",,,"PEOPLES UNITED BANK WEALTH","850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036004952","F JOHSON TUA FBO CHURCH & DIOCESE 43V111019","% PEOPLES UNITED BANK NA WEALTH MGM","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201907","1","23","0","2","1","202203","4","3","2","0","3","247128","43944","19982","X12",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036004955","FREMONT HUNTER TUW FBO ALA AND TRUDEAU INST","% PEOPLES UNITED BANK WEALTH MGT","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201907","1","24","0","2","1","202203","4","2","2","0","3","107583","20355","9300","T90",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036004968","PROCTOR M TR UW FBO W RUTLAND LIBRARY 31V117011",,"PEOPLES UNITED BANK 850 MAIN ST R","BRIDGEPORT","CT","06604-0000","0","3","3","1000","201905","1","4","0","2","1","202108","4","3","0","1","8","274236","39814",,"T20","PEOPLES UNITED BANK WEALTH",
"036004981","G HARRINGTON TUW FBO DANBY CHILDREN 31V076019","% PEOPLES UNITED BANK","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201905","1","21","0","2","1","202111","4","2","2","0","11","125013","19919","5309","T11","VERMONT NATL BANK","850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036005015","UNION CHURCH OF PROCTOR MEMORIAL FUND","% CHITTENDEN BANK TTEE","850 MAIN ST FLR","BRIDGEPORT","CT","06604-0000","0","3","3","7000","201908","1","23","0","2","1",,"0","0","13","0","11",,,,"X11",,"850 MAIN ST FLR
BRIDGEPORT, CT 06604-0000
(41.17597, -73.188511)"
"036005018","PERCY P WOOD TRUST","% VNB TRUST CO TTEE","PEOPLES UNITED BANK 850 MAIN ST","BRIDGEPORT","CT","06604-0000","0","3","3","1000","197503","1","4","151153000","2","1","202111","6","6","0","1","11","2618289","1158657",,,,
"036005036","PROCTOR R TR FBO SCHOOL DISTRICT 31V122011",,"850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","2000","201904","1","23","0","2","1","202107","5","3","1","0","7","561777","99189","56670","B11","PEOPLES UNITED BANK WEALTH","850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036005037","PROCTOR TR FBO SCHOOL AND CHURCH 31V123019",,"850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","2700","201904","1","23","0","2","1","202107","4","3","1","0","7","491953","58206","16265","X11","PEOPLES UNITED BANK WEALTH","850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036005038","PROCTOR R TR UW FBO UNION CHURCH 31V124017","% PEOPLES UNITED BANK NA WEALTH","850 MAIN ST RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","202004","1","23","0","2","1","201907","4","3","1","0","7","237282","33483","15352","T70",,"850 MAIN ST RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036005050","FLETCHER D PROCTOR FUND FOR DESTITUTE CHILDREN NECT","% PEOPLES UNITED BANK NA TTEE","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201906","1","4","909000000","2","1","202112","4","3","0","1","12","284658","60252",,"T20",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036005059","OTTAUQUECHEE CHAPTER DAR TR 41V497016","% PEOPLES UNITED BANK","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1200","201909","1","24","0","2","1","202112","4","3","1","0","12","237557","58230","18097","A11",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036005082","M PROCTOR TUW FBO SCHOOL DISTRICT","% PEOPLES UNITED BANK NA WEALTH","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","2000","201904","1","23","0","2","1","202107","4","3","1","0","7","354396","57609","36351",,"PEOPLES UNITED BANK WEALTH","850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036005083","M PROCTOR TUW FBO SCHOOL AND CHURCH","% PEOPLES UNITED BANK NA WEALTH","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1700","201904","1","23","0","2","1","202107","4","2","2","0","7","167970","10312","10312",,,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036005100","R DAVIS TUW FBO MISSIONARY & CHURCH","% PEOPLES UNITED BANK NA","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201902","1","4","0","2","1","202112","4","4","0","1","12","465276","113838",,"T20",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036006224","JENNIE MACUTCHAN FBO FAHC 43C024015","% PEOPLES UNITED BANK NA WEALTH MGM","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201905","1","24","0","2","1","202112","4","3","2","0","12","147344","31299","14100","E11",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036006252","FREDERICK COON TUW FBO FAHC ETAL 31C016016","% PEOPLES UNITED BANK NA TTEE","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201911","1","24","0","2","1","202112","4","3","1","0","12","213069","44451","19851","T90",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036006263","MARION BATCHELDER TRUST 378 FBO MCHV ET AL","% CHITTENDEN BANK","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201906","1","4","909000000","2","1","202112","4","3","0","1","12","120069","34170",,"T22",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036006283","EDITH M MAGOON TRUST 455","% PEOPLES UNITED BANK WEALTH MGT","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201907","1","24","0","2","1","202112","4","3","2","0","12","148127","31236","13635","T90",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036006322","RINALDO AND ANITA ALBERTINI TRUST FUND","% PEOPLES UNITED BANK WEALTH MGT","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201907","1","24","0","2","1","202112","4","3","2","0","12","241199","48137","21510","T20",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036008456","ELLISON ADA A 41C001017","% PEOPLES UNITED BANK NA WEALTH","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201906","1","4","0","2","1","202112","5","4","0","1","12","556161","120458",,"T20",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"036009882","COUNCIL OF NEW ENGLAND SECONDARY SCHOOL PRINCIPALS ASSOCIATIONS INC","% DONALD H FRIEDMAN","57 NORTHERN BLVD","COLCHESTER","CT","06415-2159","0","3","3","2000","196407","1","16","298349119","1","1","202107","3","0","2","0","7","86585","0","0",,,"57 NORTHERN BLVD
COLCHESTER, CT 06415-2159
(41.584139, -72.318344)"
"036010182","HARRIET M SHERMAN TR UW","% PEOPLES UNITED BANK NA WEALTH MGM","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","201905","1","24","0","2","1","202112","6","5","1","0","12","2167252","661590","250333","T90",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
