"credentialid","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"963434","CORPORATION","ADELBROOK COMMUNITY SERVICES INC",,"CHR.0050288","CHR","50288",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2006-02-24T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","58 MISSIONARY RD","CROMWELL","CT","064162134","2022-05-18T00:00:00.000"
"963857","CORPORATION","ADELBROOK INC","F/K/A ADELBROOK, THE CHILDRENS HOME","CHR.0001279","CHR","1279",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","58 MISSIONARY RD","CROMWELL","CT","064162134","2022-05-18T00:00:00.000"
"1461538","BUSINESS","ADELPHI UNIVERSITY",,"CHR.0061227-EXEMPT","CHR","61227","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2017-11-29T00:00:00.000","2017-11-29T00:00:00.000",,"1 SOUTH AVE","GARDEN CITY","NY","115304213","2017-11-30T00:00:00.000"
"1036552","CORPORATION","ADEN & ANAIS SWADDLE LOVE FOUNDATION, INC.",,"CHR.0055865","CHR","55865",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2011-10-06T00:00:00.000","2015-12-01T00:00:00.000","2016-11-30T00:00:00.000","20 JAY ST STE 600","BROOKLYN","NY","112018329","2017-10-31T00:00:00.000"
"1145067","CORPORATION","ADENOID CYSTIC CARCINOMA RESEARCH FOUNDATION (ACCRF)",,"CHR.0056889","CHR","56889",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-01-10T00:00:00.000","2021-12-10T00:00:00.000","2022-11-30T00:00:00.000","60 SAVOY RD","NEEDHAM","MA","024924036","2021-12-13T00:00:00.000"
"1362319","CORPORATION","ADF FOUNDATION",,"CHR.0059813-EXEMPT","CHR","59813","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2016-06-22T00:00:00.000","2016-06-22T00:00:00.000",,"15100 N 90TH ST","SCOTTSDALE","AZ","852602769","2017-05-02T00:00:00.000"
"956502","CORPORATION","ADI EDUCATION FOUNDATION INC",,"CHR.0010469","CHR","10469",,"PUBLIC CHARITY","INACTIVE",,"0",,"2005-10-01T00:00:00.000","2006-05-31T00:00:00.000","P.O. BOX 288","MIDDLEBURY","VT","05753","2010-10-21T00:00:00.000"
"955024","CORPORATION","A DIFFERENT PERSPECTIVE INC.",,"CHR.0011924","CHR","11924",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"WHITNEYVILLE STATION, SUITE 6653","HAMDEN","CT","06517","2011-03-22T00:00:00.000"
"2000553","CORPORATION","ADIRA FOUNDATION",,"CHR.0063479","CHR","63479",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2020-01-17T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","7330 STAPLES MILL RD STE 288","HENRICO","VA","232284122","2021-11-30T00:00:00.000"
"2206642","CORPORATION","ADIRONDACK CENTER FOR LOON CONSERVATION INC","Adirondack Loon Center","CHR.0064797","CHR","64797",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-04-26T00:00:00.000","2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","75 Main St.","Saranac Lake","NY","12983","2022-01-25T00:00:00.000"
"958194","CORPORATION","ADIRONDACK COUNCIL INC (THE)",,"CHR.0009109","CHR","9109",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","103 Hand Avenue, Suite 3","Elizabethtown","NY","12932","2022-04-06T00:00:00.000"
"1343310","CORPORATION","ADIRONDACK LAND TRUST INC",,"CHR.0059612","CHR","59612",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2016-04-04T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","2861 NYS Route 73","Keene","NY","12942","2022-05-02T00:00:00.000"
"1451206","BUSINESS","A DIVINE UNIVERSE FOR ALL",,"CHR.0061021-EXEMPT","CHR","61021","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2017-09-18T00:00:00.000","2017-09-18T00:00:00.000",,"25 WEYBOSSET ST","SHELTON","CT","064844042","2017-09-19T00:00:00.000"
"962647","CORPORATION","ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND",,"CHR.0011498-EXEMPT","CHR","11498","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2003-05-02T00:00:00.000",,,"300 GIBSON HALL 6823 ST CHARLES AVE","NEW ORLEANS","LA","70118","2017-03-16T00:00:00.000"
"963027","CORPORATION","ADMIRAL NIMITZ FOUNDATION",,"CHR.0012281","CHR","12281",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2004-07-26T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","328 E MAIN ST","FREDERICKSBURG","TX","786244612","2021-10-27T00:00:00.000"
"962366","CORPORATION","ADOPT-A-CLASSROOM INC",,"CHR.0011089","CHR","11089",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2010-07-20T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","401 2ND AVE N STE 305","MINNEAPOLIS","MN","554012097","2022-03-25T00:00:00.000"
"1160929","CORPORATION","ADOPT A COP PROGRAM CORPORATION",,"CHR.0057153-EXEMPT","CHR","57153","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2013-04-29T00:00:00.000","2013-04-29T00:00:00.000",,"180 PATRICIA DR","STRATFORD","CT","066141094","2017-05-02T00:00:00.000"
"965038","CORPORATION","ADOPT-A-DOG INC",,"CHR.0004968","CHR","4968",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","PO BOX 11135","GREENWICH","CT","068311135","2021-11-30T00:00:00.000"
"955107","CORPORATION","ADOPT-A-HOUSE INC.",,"CHR.0009428","CHR","9428",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"100 PROSPECT STREET","STAMFORD","CT","06901","2010-09-27T00:00:00.000"
"963475","CORPORATION","ADOPTAPLATOON SOLDIER SUPPORT EFFORT",,"CHR.0050436","CHR","50436",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2006-05-17T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","25089 CENTERLINE ROAD","SAN BENITO","TX","78586","2021-09-01T00:00:00.000"
"957185","CORPORATION","ADOPT-A-ROAD INCORPORATED",,"CHR.0007812","CHR","7812",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"12 IVANHOE LANE","GREENWICH","CT","06830","2010-09-27T00:00:00.000"
"1997424","CORPORATION","ADOPTA UNA FAMILIA, INC.",,"CHR.0063450","CHR","63450",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2020-01-08T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","136 WHITING LN","WEST HARTFORD","CT","061191641","2021-11-08T00:00:00.000"
"1053474","CORPORATION","ADOPTION CENTER OF WASHINGTON",,"CHR.0056150","CHR","56150",,"PUBLIC CHARITY","INACTIVE",,"0","2012-02-23T00:00:00.000","2015-12-01T00:00:00.000","2016-11-30T00:00:00.000","10605 JUDICIAL DR STE B2","FAIRFAX","VA","220305167","2017-05-02T00:00:00.000"
"967800","CORPORATION","ADOPTION EXCHANGE",,"CHR.0006175","CHR","6175",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2009-01-20T00:00:00.000","2014-06-01T00:00:00.000","2015-05-31T00:00:00.000","14232 E EVANS AVE","AURORA","CO","800141432","2016-04-30T00:00:00.000"
"957948","CORPORATION","ADOPTION FOUNDATION AT FCA INC.",,"CHR.0051037","CHR","51037",,"PUBLIC CHARITY","INACTIVE",,"0","2007-02-20T00:00:00.000","2009-05-30T00:00:00.000","2009-11-30T00:00:00.000","9 MOTT AVENUE","NORWALK","CT","06856","2014-08-25T00:00:00.000"
"1355555","CORPORATION","ADOPTION HOPE FOUNDATION INC",,"CHR.0059745","CHR","59745",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2016-05-20T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","15 CRANBURY WOODS RD","NORWALK","CT","068511905","2022-06-01T00:00:00.000"
"959393","CORPORATION","ADOPTIONS FROM THE HEART INC",,"CHR.0009844","CHR","9844",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","30-31 HAMPSTEAD CIRCLE","WYNNEWOOD","PA","19096","2022-03-09T00:00:00.000"
"956036","CORPORATION","ADOPTIVE FAMILIES OF AMERICA  INC.",,"CHR.0004377","CHR","4377",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"22035 STRATFORD PLACE","EXCELSIOR","MN","553310387","2010-09-27T00:00:00.000"
"957182","CORPORATION","ADSA INC. (AMERICAN DEPUTY SHERIFF'S ASSOCIATION)",,"CHR.0007745","CHR","7745",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"702 SOUTH GRAND STREET","MONROE","LA","71201","2010-09-27T00:00:00.000"
"2403022","CORPORATION","ADULT CONGENITAL HEART ASSOCIATION INC",,"CHR.0066219","CHR","66219",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2022-08-23T00:00:00.000","2022-08-23T00:00:00.000","2023-11-30T00:00:00.000","280 N PROVIDENCE RD STE 6","MEDIA","PA","190633525","2022-08-30T00:00:00.000"
"961212","CORPORATION","ADULT VOCATIONAL PROGRAMS, INC.",,"CHR.0002796","CHR","2796",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","PO BOX 435","CHESTER","CT","064120435","2022-05-16T00:00:00.000"
"958657","CORPORATION","ADVANCE ASIA INC",,"CHR.0051344-EXEMPT","CHR","51344","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1",,"2013-05-31T00:00:00.000",,"6 LANDMARK SQUARE, 4TH FLOOR","STAMFORD","CT","06901","2017-03-16T00:00:00.000"
"2212793","CORPORATION","ADVANCECT FOUNDATION INC",,"CHR.0064850","CHR","64850",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2021-05-12T00:00:00.000","2022-01-03T00:00:00.000","2022-11-30T00:00:00.000","470 James Street","New Haven","CT","06513","2022-01-03T00:00:00.000"
"957404","CORPORATION","ADVANCED NETWORK & SERVICES INC.",,"CHR.0009762","CHR","9762",,"PUBLIC CHARITY","INACTIVE",,"0",,"2005-10-01T00:00:00.000","2006-02-28T00:00:00.000","2600 SOUTH ROAD, SUITE 44","POUGHKEEPSIE","NY","126017004","2010-10-21T00:00:00.000"
"955614","CORPORATION","ADVANCED STRATEGIES FOR HEALTHCARE ACCESS INC.",,"CHR.0012153","CHR","12153",,"PUBLIC CHARITY","INACTIVE",,"0","2004-05-24T00:00:00.000","2006-03-01T00:00:00.000","2006-11-30T00:00:00.000","178 TEMPLE STREET #2","NEW HAVEN","CT","06510","2010-10-25T00:00:00.000"
"2204627","CORPORATION","ADVANCING AMERICAN FREEDOM INC",,"CHR.0064781","CHR","64781",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2021-04-22T00:00:00.000","2021-04-22T00:00:00.000","2022-11-30T00:00:00.000","47 SOUTH PENNSYLVANIA STREET SUITE 201","INDIANAPOLIS","IN","46204","2021-04-22T00:00:00.000"
"964910","CORPORATION","ADVANCING CONNECTICUT TOGETHER INC",,"CHR.0004502","CHR","4502",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","110 BARTHOLOMEW AVE","HARTFORD","CT","061062250","2021-11-18T00:00:00.000"
"1258643","CORPORATION","ADVANCING HEALTH AFTER HYSTERECTOMY FOUNDATION INC (THE)",,"CHR.0058485","CHR","58485",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2014-12-11T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","161 CENTER RD","WOODBRIDGE","CT","065251840","2021-10-25T00:00:00.000"
"1472759","CORPORATION","ADVANCING LOCAL DEVELOPMENT THROUGH EMPOWERMENT AND ACTION INC","ALDEA","CHR.0061396","CHR","61396",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2018-01-26T00:00:00.000","2022-06-09T00:00:00.000","2023-05-31T00:00:00.000","1732 1ST AVE # 26867","NEW YORK","NY","101285177","2022-06-13T00:00:00.000"
"1808009","CORPORATION","ADVANCING NATIVE MISSIONS",,"CHR.0063323","CHR","63323",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2019-11-21T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","10460 CRITZERS SHOP RD","AFTON","VA","229202431","2021-09-09T00:00:00.000"
"1517457","CORPORATION","ADVANCING SCIENCE WORLDWIDE INC",,"CHR.0061722-EXEMPT","CHR","61722","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-05-29T00:00:00.000","2018-05-29T00:00:00.000",,"4955 S QUIET WAY","GILBERT","AZ","852980648","2018-05-30T00:00:00.000"
"1179875","CORPORATION","ADVANCING THE INTERESTS OF ANIMALS",,"CHR.0057409","CHR","57409",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2013-08-14T00:00:00.000","2020-01-15T00:00:00.000","2020-11-30T00:00:00.000","38813 TRINIDAD CIR","PALM SPRINGS","CA","922640263","2021-10-31T00:00:00.000"
"1217378","CORPORATION","Advantage Credit Counseling Service, Inc.",,"CHR.0057941","CHR","57941",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2014-04-17T00:00:00.000","2019-12-01T00:00:00.000","2020-11-30T00:00:00.000","2403 Sidney Street","PITTSBURGH, PA","PA","15203","2021-10-31T00:00:00.000"
"958262","CORPORATION","ADVENT CHRISTIAN VILLAGE INC","CAMP SUWANNEE","CHR.0009185","CHR","9185",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","10680 DOWLING PARK DRIVE","LIVE OAK","FL","32060","2022-05-16T00:00:00.000"
"2150490","CORPORATION","ADVENT HOPE VENTURES INC",,"CHR.0064395","CHR","64395",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2020-12-16T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","111 E 87TH ST","NEW YORK","NY","101281102","2021-11-30T00:00:00.000"
"959245","CORPORATION","ADVENTIST DEVELOPMENT AND RELIEF AGENCY INTERNATIONAL",,"CHR.0009505","CHR","9505",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2022-04-13T00:00:00.000","2022-11-30T00:00:00.000","12501 OLD COLUMBIA PIKE","SILVER SPRING","MD","209046601","2022-04-18T00:00:00.000"
"1195095","CORPORATION","ADVENTURES IN MISSIONS, INC.",,"CHR.0057649-EXEMPT","CHR","57649","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2013-11-22T00:00:00.000","2013-11-22T00:00:00.000",,"6000 WELLSPRING TRL","GAINESVILLE","GA","305062986","2017-05-02T00:00:00.000"
"1389107","CORPORATION","ADVERSITY TO PROSPERITY",,"CHR.0060230-EXEMPT","CHR","60230","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2016-11-14T00:00:00.000","2016-11-14T00:00:00.000",,"20 HAWTHORNE LN","NEW MILFORD","CT","067762272","2017-05-02T00:00:00.000"
"963119","CORPORATION","ADVERTISING CLUB OF CONNECTICUT",,"CHR.0012436-EXEMPT","CHR","12436","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2004-08-05T00:00:00.000",,,"95 WEST STREET","ROCKY HILL","CT","06067","2017-03-16T00:00:00.000"
"959770","CORPORATION","ADVERTISING COUNCIL INC (THE)",,"CHR.0006969","CHR","6969",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","2023-05-31T00:00:00.000","815 2ND AVE FL 9","NEW YORK","NY","100174500","2022-07-06T00:00:00.000"
"961295","CORPORATION","ADVISORY BOARD OF RSVP OF SOUTHERN NEW LONDON COUNTY INC",,"CHR.0003162-EXEMPT","CHR","3162","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"1 WHALE OIL ROW","NEW LONDON","CT","06320","2017-03-16T00:00:00.000"
"958980","CORPORATION","ADVOCACY UNLIMITED INC.",,"CHR.0008262-EXEMPT","CHR","8262","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"300 RUSSELL ROAD","WETHERSFIELD","CT","06109","2017-03-16T00:00:00.000"
"1503643","CORPORATION","ADVOCARE FOUNDATION",,"CHR.0061600","CHR","61600",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2018-04-18T00:00:00.000","2022-08-24T00:00:00.000","2022-11-30T00:00:00.000","2800 TELECOM PARKWAY","RICHARDSON","TX","75082","2022-08-30T00:00:00.000"
"966214","CORPORATION","ADVOCATE COMMUNITY CARE AGENCY INC.",,"CHR.0050848-EXEMPT","CHR","50848","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2006-11-03T00:00:00.000",,,"23 LATIMER LANE","SIMSBURY","CT","06070","2017-03-16T00:00:00.000"
"963568","CORPORATION","ADVOCATE OF CREATIVE EXPERIENCES",,"CHR.0051412-EXEMPT","CHR","51412","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2007-07-26T00:00:00.000",,,"294 BUTTONBALL LANE","GLASTONBURY","CT","06033","2017-03-16T00:00:00.000"
"960695","CORPORATION","ADVOCATE PERFORMING ARTS ASSOCIATION",,"CHR.0001265-EXEMPT","CHR","1265","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"P.O. BOX 2466","MIDDLETOWN","CT","06457","2017-03-16T00:00:00.000"
"965472","CORPORATION","ADVOCATES FOR CONNECTICUT'S CHILDREN AND YOUTH INC.",,"CHR.0007016","CHR","7016",,"PUBLIC CHARITY","INACTIVE",,"0",,"2009-12-01T00:00:00.000","2010-11-30T00:00:00.000","33 WHITNEY AVENUE","NEW HAVEN","CT","06510","2014-09-18T00:00:00.000"
"959521","CORPORATION","ADVOCATES FOR YOUTH",,"CHR.0005795","CHR","5795",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","1325 G Street, NW, Suite 980","WASHINGTON","DC","20005","2021-11-18T00:00:00.000"
"2247504","CORPORATION","AEG FOUNDATION",,"CHR.0065186","CHR","65186",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2021-08-30T00:00:00.000","2021-08-30T00:00:00.000","2022-11-30T00:00:00.000","4013 TELEGRAPH AVE STE E #423","OAKLAND","CA","946092469","2021-09-01T00:00:00.000"
"2272404","CORPORATION","AEON",,"CHR.0065425","CHR","65425",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2021-11-22T00:00:00.000","2021-11-22T00:00:00.000","2022-11-30T00:00:00.000","901 North 3rd Street","Minneapolis","MN","55401","2021-11-24T00:00:00.000"
"1443109","CORPORATION","AEROSPACE MEDICAL ASSOCIATION","ASMA","CHR.0060941","CHR","60941",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2017-08-16T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","320 S HENRY ST","ALEXANDRIA","VA","223143524","2021-10-12T00:00:00.000"
"1054692","CORPORATION","A FAMILY FOR EVERY ORPHAN","F/K/A DOORWAYS TO HOPE","CHR.0056170","CHR","56170",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-03-02T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","1715 Starling St.","STEILACOOM","WA","98388","2022-08-05T00:00:00.000"
"1403674","BUSINESS","AF & AM SEQUIN-LEVEL LODGE 140",,"CHR.0060490-EXEMPT","CHR","60490","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2017-02-16T00:00:00.000","2017-02-16T00:00:00.000",,"80 WALSH AVE","NEWINGTON","CT","061112847","2017-05-02T00:00:00.000"
"957102","CORPORATION","AFC FOUNDATION INC.",,"CHR.0006276","CHR","6276",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"4850 WRIGHT ROAD, SUITE 168","STAFFORD","TX","77477","2010-10-25T00:00:00.000"
"2320999","CORPORATION","AFCLF FOUNDATION INC",,"CHR.0065862","CHR","65862",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2022-04-14T00:00:00.000","2022-04-14T00:00:00.000","2023-11-30T00:00:00.000","10 POST OFFICE SQ FL 8","BOSTON","MA","021094629","2022-04-18T00:00:00.000"
"1988838","CORPORATION","AFFINITY FEDERAL CREDIT UNION FOUNDATION INC",,"CHR.0063353","CHR","63353",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2019-12-03T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","73 MOUNTAINVIEW BLVD","BASKING RIDGE","NJ","079203849","2022-08-09T00:00:00.000"
"966358","CORPORATION","AFFIRMATION COUNSELING CENTER",,"CHR.0051109-EXEMPT","CHR","51109","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2007-03-08T00:00:00.000",,,"553 PORTLAND-COBALT ROAD","PORTLAND","CT","06480","2017-03-16T00:00:00.000"
"1516851","CORPORATION","AFFIRMATION GAY AND LESBIAN MORMONS","AFFIRMATION LGBT MORMONS FAMILIES AND FRIENDS","CHR.0061714","CHR","61714",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2018-05-23T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","299 S MAIN ST STE 1300","SALT LAKE CITY","UT","841112241","2022-08-02T00:00:00.000"
"958515","CORPORATION","AFFORDABLE HOUSING CENTERS OF AMERICA",,"CHR.0007563","CHR","7563",,"PUBLIC CHARITY","INACTIVE",,"0","2010-05-28T00:00:00.000","2010-12-01T00:00:00.000","2012-05-30T00:00:00.000","2310 MAIN STREET, 3RD FLOOR","BRIDGEPORT","CT","06606","2014-08-25T00:00:00.000"
"962586","CORPORATION","A FIGHTING CHANCE",,"CHR.0011437-EXEMPT","CHR","11437","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2003-03-11T00:00:00.000",,,"163 SUNSET HILL ROAD","REDDING","CT","06896","2017-03-16T00:00:00.000"
"1606518","CORPORATION","AFLAC CHILDHOOD CANCER FOUNDATION INC",,"CHR.0062169","CHR","62169",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2018-10-10T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","1932 WYNNTON RD","COLUMBUS","GA","319990001","2021-11-19T00:00:00.000"
"1689240","CORPORATION","AFMS FOUNDATION INC",,"CHR.0063097-EXEMPT","CHR","63097","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2019-09-03T00:00:00.000","2019-09-03T00:00:00.000",,"18 DOGWOOD LANE","GLASTONBURY","CT","06033","2019-09-05T00:00:00.000"
"2060353","CORPORATION","AFOOFA INC",,"CHR.0063941-EXEMPT","CHR","63941","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2020-06-25T00:00:00.000","2020-06-25T00:00:00.000",,"298 SOUTH BENSON ROAD","FAIRFIELD","CT","06824","2020-06-30T00:00:00.000"
"1389801","CORPORATION","A FOUNDATION FOR CULTIVATING CHANGE INC",,"CHR.0060244","CHR","60244",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2016-11-21T00:00:00.000","2016-11-21T00:00:00.000","2017-11-30T00:00:00.000","384 MERROW RD STE P","TOLLAND","CT","060843970","2018-10-31T00:00:00.000"
"965546","CORPORATION","AFP FOUNDATION FOR PHILANTHROPY",,"CHR.0007294","CHR","7294",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","4300 WILSON BLVD STE 300","ARLINGTON","VA","222034179","2021-11-10T00:00:00.000"
"956874","CORPORATION","AFRICA AIDS WATCH",,"CHR.0012622","CHR","12622",,"PUBLIC CHARITY","INACTIVE",,"0","2005-01-19T00:00:00.000","2007-06-30T00:00:00.000","2008-05-31T00:00:00.000","P.O. BOX 55280","WASHINGTON","DC","20040","2014-08-25T00:00:00.000"
"957624","CORPORATION","AFRICA-AMERICA INSTITUTE",,"CHR.0007153","CHR","7153",,"PUBLIC CHARITY","INACTIVE",,"0",,"2009-09-01T00:00:00.000","2010-08-31T00:00:00.000","420 LEXINGTON AVENUE, SUITE 1706","NEW YORK","NY","101700002","2014-10-09T00:00:00.000"
"1453403","BUSINESS","AFRICA CRIES OUT",,"CHR.0061067-EXEMPT","CHR","61067","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2017-09-28T00:00:00.000","2017-09-28T00:00:00.000",,"1171 E PUTNAM AVE BLDG I","RIVERSIDE","CT","068781426","2017-09-29T00:00:00.000"
"960406","CORPORATION","AFRICA HEALTH NEW HORIZONS INC.",,"CHR.0053765-EXEMPT","CHR","53765","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2010-04-19T00:00:00.000",,,"4626 N RUTH AVENUE","AVONDALE","AZ","85392","2017-03-16T00:00:00.000"
"2079945","CORPORATION","AFRICAID INC",,"CHR.0064110","CHR","64110",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2020-08-31T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","1031 33RD ST STE 174","DENVER","CO","802052764","2021-10-07T00:00:00.000"
"958013","CORPORATION","AFRICAN AID ORGANIZATION INC (AFAID)","F/K/A AFRICAN CHILD CARE ASSOCIATION INC.","CHR.0051934","CHR","51934",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2008-02-19T00:00:00.000","2014-03-19T00:00:00.000","2014-11-30T00:00:00.000","1325 G ST NW STE 500","WASHINGTON","DC","200053136","2015-10-31T00:00:00.000"
