"reportingrailroadcode","reportingrailroadname","report_year","incidentnumber","accidentyear","accidentmonth","otherrailroadcode","otherrailroadname","otheraccidentnumber","accidentyearother","accidentmonthother","maintenancerailroadcode","maintenancerailroadname","maintenanceaccidentnumber","maintenanceaccidentyear","maintenanceaccidentmonth","gxid","day","date","time","accident_type_code","accidenttype","hazmatcars","hazmatcarsdamaged","hazmatreleasedcars","personsevacuated","subdivision","divisioncode","division","station","milepost","statecode","stateabbr","statename","countycode","countyname","district","temperature","visibilitycode","visibility","weather_condition_code","weathercondition","track_type_code","tracktype","trackname","trackclass","trackdensity","train_direction_code","traindirection","equipment_type_code","equipmenttype","equipmentattended","trainnumber","trainspeed","recordedestimatedspeed","maximumspeed","grosstonnage","signalization_code","signalization","method_of_operation_code","methodofoperation","adjunct_1","adjunctcode1","adjunct_2","adjunctcode2","adjunct_3","adjunctcode3","remote_control_locomotive_code","remotecontrollocomotive","firstcarinitials","firstcarnumber","firstcarposition","firstcarloaded","causingcarinitials","causingcarnumber","causingcarposition","causingcarloaded","positivealcoholtests","positivedrugtests","passengerstransported","headendlocomotives","midtrainmanuallocomotives","midtrainremotelocomotives","rearendmanuallocomotives","rearendremotelocomotives","derailedheadendlocomotives","derailedmidtrainmanuallo","derailedmidtrainremotelo","derailedrearendmanualloc","derailedrearendremoteloc","loadedfreightcars","loadedpassengercars","emptyfreightcars","emptypassengercars","cabooses","derailedloadedfreightcars","derailedloadedpassengercars","derailedemptyfreightcars","derailedemptypassengercars","derailedcabooses","equipmentdamagecost","trackdamagecost","totaldamagecost","primaryaccidentcausecode","primaryaccidentcause","contributingaccidentcausecode","contributingaccidentcause","accidentcausecode","accidentcause","engineersonduty","firemenonduty","conductorsonduty","brakemenonduty","hoursengineersonduty","minutesengineersonduty","hoursconductorsonduty","minutesconductorsonduty","railroademployeeskilled","railroademployeesinjured","passengerskilled","passengersinjured","otherskilled","othersinjured","personskilledforreportin","personsinjuredforreporti","totalpersonskilled","totalpersonsinjured","totalkilledform54","totalinjuredform54","specialstudy1","specialstudy2","latitude","longitude","narrative","jointtracktype","jointtrackclass","classcode","class","jointcd","incidentkey","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_company_code","reporting_parent_railroad_company_name","reporting_railroad_holding_company","other_railroad_company_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_company_code","other_parent_railroad_company_name","other_railroad_holding_company","maintenance_railroad_company_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_company_code","maintenance_parent_railroad_company_name","maintenance_railroad_holding_company"
"NS","Norfolk Southern Railway Company","2010","039222","10","05",,,,,,"NS","Norfolk Southern Railway Company","039222","10","05",,"21","2010-05-21T00:00:00.000","9:30 PM","01","Derailment","0","0","0","0",,"PITTSB","PITTSBURGH","TORONTO","R0011.","39","OH","OHIO","81","JEFFERSON","2","63.0","4","Dark","2","Cloudy","1","Main","SINGLE MAIN TRACK","3","15.5","4","West","1","Freight Train","Yes","578C","35","Recorded","35","16188",,,"O",,,,,,,,"0","Not a remotely controlled operation","NS","042315","3","Yes","NS","042315","3","Yes",,,,"2","0","0","0","0","0","0","0","0","0","100","0","0","0","0","1","0","0","0","0","1000","12000","13000","E61C","Broken rim",,,"E61C","Broken rim","1","0","1","0","5","10","5","10","0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","578C519 PULLING WESTWARD WITH 2 UNITS, 100 LOADS, 0 EMPTIES, 16,188 TONS ON RIVER LINE TRACK DERAILED THE 3RD HEAD CAR (NS 042315).  30: OPERATING METHOD: MANUAL BLOCK","Main","3","CL","CL","1","NS039222201005","NS039222201005",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"CSX","CSX Transportation","2010","000075689","10","05",,,,,,"AKQ","AK STEEL","INDUSTRY","10","05",,"09","2010-05-09T00:00:00.000","12:15 AM","01","Derailment","3","0","0","0",,"LOUISV","LOUISVILLE","MIDDLETOWN","0014.0","39","OH","OHIO","17","BUTLER","2","50.0","4","Dark","1","Clear","4","Industry","HIGHLAND TO 800 YARD","1","0000.0","2","South","1","Freight Train","Yes","J792","4","Recorded","4","2515",,,"N",,,,,,,,"0","Not a remotely controlled operation","CSXT","708798","15","Yes",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","14","0","23","0","0","4","0","2","0","0","9347","0","9347","T314","Switch point worn or broken","M501","Interference (other than vandalism) with railroad operations by nonrailroad employee","T314","Switch point worn or broken","1","0","1","0","3","15","3","15","0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","LOCAL ENTERING AK VIA 800 YARD LEAD DERAILED ON SWITCH. SWITCH POINT BROKE UNDER TRAIN DUE TO INSUFFICIENT GRINDING OF STOCK RAIL BY AK STEEL MOW FORCES. AK STEEL OPERATES AN INDEPENDENT RAILROAD OPERATION WITHIN THE AK STEEL PLANT. THEY PERFORM ALL MAINTENANCE AND INSPECTION OF THE TRACKS WITHIN AKSTEEL. CSX MAINTAINS A HYDRAULIC RADIO CONTROLLED SWITCH MACHINE ATTACHED TO THE SWITCH WHERE THE DERAILMENT OCCURRED, BUT THE MACHINE PLAYED NO ROLE IN THE CAUSE OF THE DERAILMENT.","Industry","1","CL","CL","1","AKQINDUSTRY201005","CSX000075689201005",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 3",,"AKQ","AK STEEL","Not Assigned"
"CSX","CSX Transportation","2013","000116949","13","06",,,,,,"CSX","CSX Transportation","000116949","13","06",,"04","2013-06-04T00:00:00.000","4:40 PM","01","Derailment","0","0","0","0","WILLARD TERMINAL",,,"WILLARD","0204.0","39","OH","OHIO","77","HURON","2","75.0","2","Day","1","Clear","2","Yard","EASTBOUND HUMP","1","0000.0","3","East","5","Single Car","No",,"4","Estimated","4","0","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","RGCX","020190","1","Yes",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","53065","8000","61065","H993","Human Factor - track",,,"H993","Human Factor - track","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"41.065438","-82.756544000000005","RGCX 20190 DERAILED ON THE NUMBER 8 SWITCH AND CAUSED THE CAR TO FALL ONTO ITS SIDE BETWEEN NUMBER 1AND 2 RETARDERS.","Yard","1","CL","CL","1","CSX000116949201306","CSX000116949201306",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"WE","Wheeling & Lake Erie Railway Company","2016","160059","16","07",,,,,,"NLIZ","NYK LOGISTICS INC","INDUSTRY","16","07",,"16","2016-07-16T00:00:00.000","9:50 PM","01","Derailment","0","0","0","0","RIVER",,,"MARTINS FERRY","R 18.7","39","OH","OHIO","13","BELMONT","2","78.0","4","Dark","1","Clear","4","Industry","#1 TRACK","X","YARD","1","North","7","Yard/switching","Yes","634-","4","Estimated","4","1920","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","AEX","014281","65","No",,,"0",,"0","0","No","3","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","2","0","0","8800","8499","17299","H302","Cars left foul",,,"H302","Cars left foul","1","0","1","0","5","50","5","50","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"40.109941999999997","-80.708827999999997","634-16 WAS SPOTTING CARS AT MARTINS FERRY NATIONAL LIME & STONE WHEN THE CONDUCTOR SET A CAR INTO#1TRACK AND THEN SET TWO TO #3 TRACK. THE CONDUCTOR LEFT THE CARS IN #3 OUT TO FOUL AND WHILE SHOVINGTHE CAR INTO #1 CORNERED CAR TRIX 75219 AND THEN DERAILED CAR AEX 14281.
10/2016 UPDATED TRACK DAMAGE TO $8499, MAKING THIS NOW REPORTABLE.","Industry","X","Cl","Cl","1","NLIZINDUSTRY201607","WE160059201607",,"Class 2","SMT-2 - Shortline – East","WE","Wheeling & Lake Erie Railway Company","Wheeling & Lake Erie",,,,,,,"Shippers","Class 3",,"NLIZ","NYK LOGISTICS INC","Not Assigned"
"CSX","CSX Transportation","2016","000162452","16","08",,,,,,"CSX","CSX Transportation","000162452","16","08",,"26","2016-08-26T00:00:00.000","8:23 AM","01","Derailment","0","0","0","0","NEW CASTLE",,,"WARREN","0089.0","39","OH","OHIO","155","TRUMBULL","2","90.0","2","Day","1","Clear","2","Yard","WEST LEAD","1","0000.0","4","West","1","Freight Train","Yes","D762","0","Recorded","2","90","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","CSXT","002359","1","No","CSXT","002359","1","No",,,"No","2","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","10000","0","42037","E24C","Center plate disengaged from truck (car off center)",,,"E24C","Center plate disengaged from truck (car off center)","1","0","2","0","3","23","6","46","0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","41.176048000000002","-80.843547000000001","Q29926 OPERATING WEST ON #2 MAIN PAST LORDSTOWN WEST LEAD.  MOVE WAS TO STOP AND SHOVE 60 EMPTIES INTO LORDSTOWN BACK YARD.  AFTER CLEARING THE MAINLINE SWITCH, Q29926 CREW LINED THE SWITCH, OPENED THE DERAIL AND STARTED TO SHOVE INTO LORDSTOWN WITH THE CONDUCTOR RIDING THE REAR CAR.  1700 FEET EASTWAS WEST LEG WYE SWITCH, D76226 WAS SITTING AT THE CLEARANCE POINT EAST OF THE SWITCH WAITING FOR Q29926 TO CLEAR.  AFTER 50 CARS HAD TRAVERSED OVER THE MAINLINE FROG INTO THE YARD LEAD, ETTX 710322B-END (WEST END OF MOVE) CLIMBED THE POINT OF THE FROG.  CAR STAYED UP RIGHT AND IN LINE UNTIL REACHING THE WEST LEG WYE SWITCH 1700 EAST OF FROG.  THE A-END OF THE CAR WENT WITH THE SWITCH THROUGH THE TURNOUT TOWARDS THE WEST LEG.  THE B-END OF THE CAR WITH DERAILED TRUCKS WENT STRAIGHT STRIKING D76226 AND DERAILING LOCOMOTIVE SLUG CSXT 2359 WITH D76226 CREW ABOARD.  ALSO DERAILED WAS ETTX 909763.","Yard","1","CL","CL","3","CSX000162452201608","CSX000162452201608",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSX","CSX Transportation","2016","000162452","16","08",,,,,,"CSX","CSX Transportation","000162452","16","08",,"26","2016-08-26T00:00:00.000","8:23 AM","01","Derailment","0","0","0","0","NEW CASTLE",,,"WARREN","0089.0","39","OH","OHIO","155","TRUMBULL","2","90.0","2","Day","1","Clear","2","Yard","WEST LEAD","1","0000.0","3","East","1","Freight Train","Yes","Q299","2","Recorded","2","450","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","ETTX","710322","17","No","ETTX","710322","17","No",,,"No","2","0","0","0","0","0","0","0","0","0","7","0","60","0","0","0","0","2","0","0","29533","2504","42037","E24C","Center plate disengaged from truck (car off center)",,,"E24C","Center plate disengaged from truck (car off center)","1","0","1","0","2","33","2","33","0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","41.176048000000002","-80.843547000000001","Q29926 OPERATING WEST ON #2 MAIN PAST LORDSTOWN WEST LEAD.  MOVE WAS TO STOP AND SHOVE 60 EMPTIES INTO LORDSTOWN BACK YARD.  AFTER CLEARING THE MAINLINE SWITCH, Q29926 CREW LINED THE SWITCH, OPENED THE DERAIL AND STARTED TO SHOVE INTO LORDSTOWN WITH THE CONDUCTOR RIDING THE REAR CAR.  1700 FEET EASTWAS WEST LEG WYE SWITCH, D76226 WAS SITTING AT THE CLEARANCE POINT EAST OF THE SWITCH WAITING FOR Q29926 TO CLEAR.  AFTER 50 CARS HAD TRAVERSED OVER THE MAINLINE FROG INTO THE YARD LEAD, ETTX 710322B-END (WEST END OF MOVE) CLIMBED THE POINT OF THE FROG.  CAR STAYED UP RIGHT AND IN LINE UNTIL REACHING THE WEST LEG WYE SWITCH 1700 EAST OF FROG.  THE A-END OF THE CAR WENT WITH THE SWITCH THROUGH THE TURNOUT TOWARDS THE WEST LEG.  THE B-END OF THE CAR WITH DERAILED TRUCKS WENT STRAIGHT STRIKING D76226 AND DERAILING LOCOMOTIVE SLUG CSXT 2359 WITH D76226 CREW ABOARD.  ALSO DERAILED WAS ETTX 909763.","Yard","1","CL","CL","1","CSX000162452201608","CSX000162452201608",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSX","CSX Transportation","2018","000177046","18","06",,,,,,"CSX","CSX Transportation","000177046","18","06",,"17","2018-06-17T00:00:00.000","7:28 AM","12","Other impacts","0","0","0","0","CINCINNATI TERMINAL",,,"CINCINNATI","0003.0","39","OH","OHIO","61","HAMILTON","2","85.0","1","Dawn","1","Clear","2","Yard","MASTER RETARDER","2","0000.0","1","North","6","Cut of cars","No",,"14","Estimated","14","0","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","CRGX","006297","1","No","CRGX","006297","1","No",,,"No","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","40109","6982","47091","E09C","Other brake defects, cars (Provide detailed description in  narrative)",,,"E09C","Other brake defects, cars (Provide detailed description in  narrative)","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","39.124550999999997","-84.542520999999994","IT WAS DETERMINED CAR WAS A SLOW ROLLER DUE TO A CAR ISSUE AND DIDNT ALLOW THE CARS TO SEPARATE THEREQUIRED DISTANCE REQUIRED FOR THE SYSTEM TO DETERMINE THIS WAS A SINGLE CAR CUT. THE CRGX 6297 WASSTOPPED BY THE RETARDER, ALLOWING THE SSEX 100917 TO IMPACT THE CAR.","Yard","2","CL","CL","1","CSX000177046201806","CSX000177046201806",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"NS","Norfolk Southern Railway Company","2017","127780","17","12",,,,,,"NS","Norfolk Southern Railway Company","127780","17","12",,"15","2017-12-15T00:00:00.000","3:24 AM","01","Derailment","0","0","0","0","DEARBORN",,,"OREGON","TB005.","39","OH","OHIO","95","LUCAS","2","17.0","4","Dark","1","Clear","2","Yard","TRACK 9 WEST","1","0000","4","West","7","Yard/switching","Yes","BU42","0","Estimated","4","0","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","NAHX","321977","26","Yes",,,"0",,,,"No","1","0","0","0","0","0","0","0","0","0","14","0","23","0","0","0","0","0","0","0","16850","1000","35024","E39C","Other coupler and draft system defects, (CAR) (Provide detailed description in narrative)",,,"E39C","Other coupler and draft system defects, (CAR) (Provide detailed description in narrative)","1","0","1","0","4","24","10","24","0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","41.663389000000002","-83.467410999999998","B044 PROPERLY STRETCHED TRACK 3 WEST (86 FEET) AS CONFIRME BY VOICE & ENGINE TAPES. B044 THEN SHOVEDWEST INTO TRACK 3 AT HOMESTEAD YARD WITH 55-CARS WHEN THE REAR 24 CARS ROLLED FREE IMPACTING THE SIDE OF BU42 DEPARTING HOMESTEAD YARD FROM TRACK 9 WWEST RESULTING IN 4-CARS OF B044 CONSIST TO DERAIL","Yard","1","CL","CL","1","NS127780201712","NS127780201712",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"NS","Norfolk Southern Railway Company","2017","127780","17","12",,,,,,"NS","Norfolk Southern Railway Company","127780","17","12",,"15","2017-12-15T00:00:00.000","3:24 AM","01","Derailment","0","0","0","0","DEARBORN",,,"OREGON","TB005.","39","OH","OHIO","95","LUCAS","2","17.0","4","Dark","1","Clear","2","Yard","TRACK 3 WEST","1","0000","4","West","7","Yard/switching","Yes","B044","4","Recorded","4","0","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","DPRX","259516","44","No",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","21","0","34","0","0","0","0","4","0","0","17174","0","35024","E39C","Other coupler and draft system defects, (CAR) (Provide detailed description in narrative)",,,"E39C","Other coupler and draft system defects, (CAR) (Provide detailed description in narrative)","1","0","1","0","4","59","4","24","0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","41.663389000000002","-83.467410999999998","B044 PROPERLY STRETCHED TRACK 3 WEST (86 FEET) AS CONFIRME BY VOICE & ENGINE TAPES. B044 THEN SHOVEDWEST INTO TRACK 3 AT HOMESTEAD YARD WITH 55-CARS WHEN THE REAR 24 CARS ROLLED FREE IMPACTING THE SIDE OF BU42 DEPARTING HOMESTEAD YARD FROM TRACK 9 WWEST RESULTING IN 4-CARS OF B044 CONSIST TO DERAIL","Yard","1","CL","CL","3","NS127780201712","NS127780201712",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"NS","Norfolk Southern Railway Company","2017","127900","17","12",,,,,,"NS","Norfolk Southern Railway Company","127900","17","12",,"26","2017-12-26T00:00:00.000","2:30 PM","01","Derailment","0","0","0","0","DEARBORN",,,"TOLEDO","CD292.","39","OH","OHIO","95","LUCAS","2","11.0","2","Day","1","Clear","2","Yard","TD11","1","0000","3","East","7","Yard/switching","Yes","BT08","7","Recorded","7","0","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","TTGX","940910","27","Yes",,,"0",,"0","0","No","1","0","0","0","0","0","0","0","0","0","22","0","5","0","0","6","0","0","0","0","13803","4000","17803","H306","Shoving movement, absence of man on or at leading end of movement","H702","Switch improperly lined","H306","Shoving movement, absence of man on or at leading end of movement","1","1","1","1","7","30","7","30","0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","41.633383000000002","-83.610917000000001","BT08 SHOVING 27 CARS INTO DETROIT YARD ENTERED WRONG TRACK AND IMPACTED STANDING CUT OF 35 CARS DERAILING 4 CARS IN TRAIN AND 2 CARS IN ADJACENT TRACK.","Yard","1","CL","CL","1","NS127900201712","NS127900201712",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"BNSF","BNSF Railway Company","2012","TX0612110","12","06",,,,,,"BNSF","BNSF Railway Company","TX0612110","12","06",,"19","2012-06-19T00:00:00.000","7:15 PM","12","Other impacts","0","0","0","0","RED ROCK",,,"OKLAHOMA CITY",,"40","OK","OKLAHOMA","109","OKLAHOMA","5","85.0","2","Day","1","Clear","2","Yard","1237","1",,,,"6","Cut of cars","No",,"0","Estimated","2","0","2","Not Signaled",,"Other Than Main Track","Z","Other-Narrative Required",,,,,"0","Not a remotely controlled operation","BNSF","431791","1","Yes",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","1","0","0","0","0","16130","0","100226","E30C","Knuckle broken or defective",,,"E30C","Knuckle broken or defective","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"35.465871","-97.512405999999999","RCO Y-OKC2012-19 HANDLING 40 CARS EXPERIENCED BROKEN KNUCKLE ON CAR, ALLOWING 33 CARS TO ROLL DOWN HUMP INTO 1237 TRACK TO COLLIDE WITH CARS IN THAT TRACK.","Yard","1","CL","CL","1","BNSFTX0612110201206","BNSFTX0612110201206",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2012","TX0612110","12","06",,,,,,"BNSF","BNSF Railway Company","TX0612110","12","06",,"19","2012-06-19T00:00:00.000","7:15 PM","12","Other impacts","0","0","0","0","RED ROCK",,,"OKLAHOMA CITY",,"40","OK","OKLAHOMA","109","OKLAHOMA","5","85.0","2","Day","1","Clear","2","Yard","1237","1",,"2","South","7","Yard/switching","Yes","YOKC","2","Estimated","2","0","2","Not Signaled",,"Other Than Main Track","Z","Other-Narrative Required",,,,,"1","Remote control portable transmitter","BNSF","761545","7","No","BNSF","761545","7","No",,,"No","4","0","0","0","0","0","0","0","0","0","40","0","0","0","0","1","0","0","0","0","18827","65269","100226","E30C","Knuckle broken or defective",,,"E30C","Knuckle broken or defective","0","0","2","1",,,"3","16","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"35.465871","-97.512405999999999","RCO Y-OKC2012-19 HANDLING 40 CARS EXPERIENCED BROKEN KNUCKLE ON CAR, ALLOWING 33 CARS TO ROLL DOWN HUMP INTO 1237 TRACK TO COLLIDE WITH CARS IN THAT TRACK.","Yard","1","CL","CL","3","BNSFTX0612110201206","BNSFTX0612110201206",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2012","SF0612201","12","06",,,,,,"BNSF","BNSF Railway Company","SF0612201","12","06","673719G","16","2012-06-16T00:00:00.000","10:15 AM","07","Hwy-rail crossing","1","0","0","0","AVARD",,,"MORRISON","487.4","40","OK","OKLAHOMA","103","NOBLE","5","76.0","2","Day","1","Clear","1","Main","SINGLE MAIN TRK","4","37.55","3","East","1","Freight Train","Yes","QLAC","48","Recorded","48","5720","2","Not Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","BNSF","007880","1",,,,"0",,,,"No","3","0","0","0","0","3","0","0","0","0","77","0","0","0","0","4","0","0","0","0","30340","210000","240340","M303","Highway user misjudgment under normal weather and traffic conditions",,,"M303","Highway user misjudgment under normal weather and traffic conditions","1","0","1","0","7",,"7",,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"36.306683","-96.951651999999996","NORTHBOUND LOADED FRAC SAND TRUCK WAS STUCK ON THE CROSSING WHEN IT WAS STRUCK BY THE EASTBOUND Q-LACMEM6-14A. THE IMPACT DERAILED 3 ENGINES AND THE FIRST 4 CARS, AND ROLLED 2,500 FEET OF RAIL.","Main","4","CL","CL","1","BNSFSF0612201201206","BNSFSF0612201201206",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"UP","Union Pacific Railroad Company","2013","0713WH006","13","07",,,,,,"UP","Union Pacific Railroad Company","0713WH006","13","07",,"12","2013-07-12T00:00:00.000","2:20 AM","03","Rear end collision","0","0","0","0","OKLAHOMA CITY SUB",,,"OKLAHOMA CITY","484.0","40","OK","OKLAHOMA","109","OKLAHOMA","5","70.0","4","Dark","1","Clear","1","Main","OKLAHOMA CITY MAIN","3","2.0",,,"6","Cut of cars","No",,"0","Recorded","14","0","2","Not Signaled",,"Yard/Restricted Limits",,,,,,,"0","Not a remotely controlled operation","TTGX","981587","1","Yes",,,"0",,"0","0","No","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","43392","0","43392","H603","Train on main track inside yard limits, excessive speed  [Desc.Changed-Refer to Current/Prev.Guides]",,,"H603","Train on main track inside yard limits, excessive speed  [Desc.Changed-Refer to Current/Prev.Guides]","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"35.469661000000002","-97.465222999999995","THE LVO42-11 WAS SHOVING 8 LOADS OF CONCRETE EAST ON SINGLE MAINLINE WITHIN YARD LIMITS AT APPROXIMATELY MP 484.5 ON THE OKLAHOMA CITY SUBDIVISION WHEN THE CREW FAILED TO OPERATE AT RESTRICTED SPEED RESULTING IN A COLLISION WITH 10 LOADED AUTORACKS THAT HAD BEEN LEFT ON THE MAINLINE BY THE AOK RAILROAD.  THE COLLISION OCCURRED AT APPROXIMATELY 14 MPH AND RESULTED IN DAMAGE TO ALL 10 AUTORACKS.  NODERAILMENT OR PERSONAL INJURY OCCURRED.  UPRR MAINTAINED TRACKS.","Main","3","CL","CL","1","UP0713WH006201307","UP0713WH006201307",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"KRR","Kiamichi Railroad Company LLC","2012","ID120037","12","01",,,,,,"KRR","Kiamichi Railroad Company LLC","ID120037","12","01",,"19","2012-01-19T00:00:00.000","9:00 AM","01","Derailment","0","0","0","0","ASHDOWN",,,"GARVIN","717.8","40","OK","OKLAHOMA","89","MCCURTAIN","5","36.0","2","Day","1","Clear","1","Main","MAIN LINE","2",,"4","West","1","Freight Train","Yes","KRTH","10","Recorded","10","1300","2","Not Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","TOE","001223","9","Yes","TOE","001223","9","Yes",,"0","No","3","0","0","0","0","0","0","0","0","0","10","0","0","0","0","3","0","0","0","0","12000","25000","37000","E64C","Worn flange",,,"E64C","Worn flange","1","0","1","0","2","30","2","30","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"33.965000000000003","-94.974000000000004","ON 1-19-12, AT APPROXIMATELY 0900 HOURS, THE KRTHUID WITH A TWO MAN CREW WAS TRAVELLING WESTBOUND ONMAINLINE OF ASHDOWN SUBDIVISION. THE CREW HAD THREE GP 20D LOCOMOTIVES AND TEN LOADS. SEVEN OF THELOADS WERE WOOD CHIPS AND THE OTHER THREE LOADS WERE LUMBER. THE CREW HAD ONE LOCOMOTIVE ON LINE ATTHE TIME OF THE DERAILMENT. AS THE CREW APPROACHED MP 717.8, THEY FELT AN UNUSUAL SHAKING OF THEIR TRAIN. AS THEY LOOKED BACK TO OBSERVE, THEIR TRAIN WENT INTO AN UNDESIRED EMERGENCY APPLICATION. THECONDUCTOR WALKED THE TRAIN AND OBSERVED THAT THE SECOND AND THIRD CAR FROM THE REAR END OF THE TRAIN, LOADS OF WOOD CHIPS, HAD OVERTURNED. THE LAST CAR IN THEIR TRAIN HAD DERAILED BOTH SETS OF TRUCKSBUT REMAINED UPRIGHT.","Main","2","Cl","Cl","1","KRRID120037201201","KRRID120037201201","Shortline","Class 3","SMT-2 - Shortline – East","KRR","Kiamichi Railroad Company LLC","Genesee & Wyoming",,,,,,,"Shortline","Class 3","SMT-2 - Shortline – East","KRR","Kiamichi Railroad Company LLC","Genesee & Wyoming"
