"response_id","the_county_of_san_diego_is","the_county_of_san_diego_is_1","during_times_of_emergency","i_can_easily_obtain_emergency","earthquake_risk","wildfire_risk","flood_risk","terrorism_risk","house_fire_risk","earthquake_experience","what_is_the_strongest","highest_level_of_property","wildfire_experience_evacuation","highest_level_of_property_1","flood_experience_evacuation","highest_level_of_property_2","terrorism_experience","highest_level_of_property_3","house_fire_experience","highest_level_of_property_4","other_hazard_experience","highest_level_of_property_5","preparation_action_in_the","preparation_action_in_the_1","preparation_action_in_the_2","preparation_action_in_the_3","preparation_action_in_the_4","preparation_action_in_the_5","preparation_action_in_the_6","preparation_action_in_the_7","preparation_action_in_the_8","preparation_action_in_the_9","preparation_action_in_the_10","preparation_action_in_the_11","preparation_action_in_the_12","preparation_action_in_the_13","count_of_preparation_action","preparation_action_s_taken","how_important_is_it_to_you","in_thinking_about_preparing","how_do_you_feel_when_thinking","how_likely_do_you_feel_you","how_prepared_do_you_feel","major_disaster_preparation","major_disaster_preparation_1","major_disaster_preparation_2","major_disaster_preparation_3","major_disaster_preparation_4","major_disaster_preparation_5","major_disaster_preparation_6","major_disaster_preparation_7","major_disaster_preparation_8","major_disaster_preparation_9","major_disaster_preparation_10","major_disaster_preparation_11","major_disaster_preparation_12","major_disaster_preparation_13","who_is_most_likely_to","major_disaster_preparation_14","major_disaster_preparation_15","major_disaster_preparation_16","major_disaster_preparation_17","major_disaster_preparation_18","major_disaster_preparation_19","major_disaster_preparation_20","major_disaster_preparation_21","major_disaster_preparation_22","major_disaster_preparation_23","major_disaster_preparation_24","are_you_prepared_to_evacuate","have_you_selected_a_meeting","have_you_designated_an","do_you_know_at_least_two","do_you_have_a_3_day_supply","do_you_have_a_flashlight","do_you_have_a_radio_and","has_someone_in_your_household","do_you_have_a_survival_kit","do_you_know_how_to_turn_off","do_you_know_how_to_turn_off_1","emergency_and_disaster_relief","emergency_and_disaster_relief_1","emergency_and_disaster_relief_2","emergency_and_disaster_relief_3","emergency_and_disaster_relief_4","emergency_and_disaster_relief_5","emergency_and_disaster_relief_6","emergency_and_disaster_relief_7","emergency_and_disaster_relief_8","emergency_and_disaster_relief_9","emergency_and_disaster_relief_10","emergency_and_disaster_relief_11","emergency_and_disaster_relief_12","emergency_and_disaster_relief_13","emergency_and_disaster_relief_14","emergency_and_disaster_relief_15","emergency_and_disaster_relief_16","if_an_evacuation_was_ordered","if_an_evacuation_was_ordered_1","if_an_evacuation_was_ordered_2","if_an_evacuation_was_ordered_3","are_you_prepared_to_evacuate_1","evacuation_order_preventer","evacuation_order_preventer_1","evacuation_order_preventer_2","evacuation_order_preventer_3","evacuation_order_preventer_4","evacuation_order_preventer_5","evacuation_order_preventer_6","evacuation_order_preventer_7","evacuation_order_preventer_8","evacuation_order_preventer_9","evacuation_order_preventer_10","evacuation_order_preventer_11","evacuation_order_preventer_12","evacuation_order_preventer_13","evacuation_order_preventer_14","evacuation_order_preventer_15","evacuation_order_preventer_16","evacuation_order_preventer_17","responsible_for_any_children","familiar_with_your_child","responsible_for_pet_s","plan_for_what_you_will_do","home_county","years_living_in_san_diego","own_or_rent_your_home_place","type_of_structure_you_live","when_was_current_place_of","work_status","highest_education_level","race_ethnic_group","age_group","language_s_spoken_in_household","gender","total_household_income","city","state_region","postal","disaster_hazard_experience_evacuation_damage_injury_or_death","number_of_major_disaster_preparation_preventers","number_of_sources_where_emergency_and_disaster_relief_information_is_obtained","number_of_evacuation_order_preventers","count_range_of_preparation_actions_taken"
"569",,,,,,,,,,"false",,,"false",,"false",,"false",,"false",,"false",,,,,,,,,,,,,,,,"0","No Steps Taken",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","20 or more years",,,,,,,,,,,"San Diego","CA","92103",,"0","0","0","0"
"1096","2 - Agree","2 - Agree","2 - Agree","3 - Neither Agree nor Disagree","High Risk","High Risk","Medium Risk","Medium Risk","High Risk","true","7.0 - 7.9",,"true",,"false",,"false",,"false",,"false",,"true",,,,"true",,,,,,,,,,"2","Steps Taken","Important","I just recently began preparing within the past 6 months","5","2 - Likely","7","true",,"true",,"true",,,,,,"true","true",,,"Family",,,,"true","true","true",,,,,,"Do Not Know","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","true","true",,,,"true",,,"true","true",,,"true",,,,,"2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"false",,"true","Yes","Yes","20 or more years","Own","Detached single family home","1971 - 1979","Work full time","Bachelor's degreee","White","50 - 59","English","Female","$100,000 to $149,999","El Cajon","CA","92020","Earthquake, Wildfire","3","6","1","01 to 03"
"245","6 - Do Not Know","6 - Do Not Know","1 - Strongly Agree","6 - Do Not Know","Medium Risk","Low Risk","Low Risk","Low Risk","Medium Risk","true","7.0 - 7.9",,"false",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I just recently began preparing within the past 6 months","6","3 - Neither Likely nor Unlikely","5",,,,,,,,,,,"true","true",,,"Public safety official",,,,,"true",,,,,,,"No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",,,,,"true",,,,"true",,,,"true","true","true",,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes",,,,"true",,,,,,,,,,,,,,,"false",,"false",,"Yes","20 or more years","Own","Detached single family home","1980 - 1989","Work part time","Graduate or Professional degree","Asian or Asian American","50 - 59","English","Female","$100,000 to $149,999","Escondido","CA","92025","Earthquake","1","5","1","01 to 03"
"672","4 - Disagree","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","High Risk","High Risk","Medium Risk","Low Risk","High Risk","true","3.0 - 3.9",,"true",,"true",,"true",,"true",,"false",,,,,,,,,"true",,,,,"true",,"2","Steps Taken","Very Important","I have not yet prepared, but intend to in the next 6 months","6","3 - Neither Likely nor Unlikely","8","true",,"true",,"true",,"true","true","true","true","true","true",,,"Public safety official",,,,,,"true",,,,,,"No","No","No","Yes","No",,"Yes","Yes","Yes",,"Yes","true","true","true","true",,"true","true","true","true",,,"true",,,"true",,,"1 - Very Likely","3 - Not Likely",,"3 - Not Likely","Yes",,,,"true",,,"true",,"true",,,,"true",,,,,,"true","Yes","true","Yes","Yes","20 or more years","Own","Detached single family home","1971 - 1979","Work part time","Some college","White","50 - 59","English","Female","$100,000 to $149,999","Lemon Grove","CA","91945","Earthquake, Wildfire, Flood, Terrorism, House Fire","1","10","4","01 to 03"
"606",,"2 - Agree","2 - Agree","2 - Agree","Low Risk","Medium Risk","Low Risk","Low Risk","Medium Risk","false",,,"false",,"false",,"false",,"false",,"false",,,,,"true",,,,,,,"true",,"true",,"3","Steps Taken","Very Important","I have been prepared for 6 months or more","4","3 - Neither Likely nor Unlikely","4","true",,"true",,,,,,,,"true",,"true",,"Family",,,,,,,,,,,,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"true","true",,,,,,,,,,,,,,,"1 - Very Likely","4 - Do Not Know","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,,,,,,,,"Yes","20 or more years",,,,,,,,,,,"Valley Center","CA","92082",,"0","2","0","01 to 03"
"136","2 - Agree","2 - Agree","2 - Agree","2 - Agree","Low Risk","Medium Risk","Low Risk","Low Risk","Low Risk","false",,,"true",,"false",,"false",,"false",,"false",,,,,,,,,,,,,,"true",,"1","Steps Taken","Important","I have been prepared for 6 months or more","0","4 - Unlikely","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","20 or more years",,,,,,,,,,,"San Marcos","CA","92069","Wildfire","0","0","0","01 to 03"
"628","2 - Agree","2 - Agree","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","Low Risk","Medium Risk",,"Low Risk","Low Risk","true","Do not know",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","5","3 - Neither Likely nor Unlikely","7","true",,"true",,,,"true",,,,"true",,,,"Do not know",,,,,"true","true",,,,,,"No","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","true",,,,"true","true",,,"true","true",,,,,"true",,,"2 - Somewhat Likely","2 - Somewhat Likely","1 - Very Likely","3 - Not Likely","No","true",,,"true",,,,,,,,,,,,,,,"false",,"true","Do not know","Yes","20 or more years","Other","Detached single family home","1934 - 1970","Work full time","Some college","Hispanic","30 - 39","English","Male","$35,000 - $49,999","Encinitas","CA","92024","Earthquake, Wildfire","2","6","2","01 to 03"
"386","2 - Agree","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","Medium Risk","Medium Risk","Low Risk","Medium Risk","Medium Risk","false",,,"true",,"false",,"false",,"false",,"false",,,,,,"true",,,,,"true",,,"true",,"3","Steps Taken","Important","I have been prepared for 6 months or more","3","2 - Likely","4","true","true","true",,,,"true",,"true",,"true",,,,"Do not know",,,,,,,,,,,,"No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,,,,,"true",,,,"true",,,,,,,"true","1 - Very Likely","2 - Somewhat Likely","3 - Not Likely","3 - Not Likely","No","true",,,"true",,,,,,,,,,,,,,,"true","No","true","Yes","Yes","20 or more years","Own","Detached single family home","1934 - 1970","Work full time","Bachelor's degreee","White","40 - 49","English","Male","$35,000 - $49,999","San Diego","CA","92105","Wildfire","0","3","2","01 to 03"
"979","6 - Do Not Know","6 - Do Not Know","2 - Agree","2 - Agree","Medium Risk","High Risk","Low Risk","Medium Risk","Medium Risk","true","4.0 - 4.9","Minor","true",,"false",,"false",,"true","Minor","false",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I do not plan to do anything to prepare","5","3 - Neither Likely nor Unlikely","5","true",,,,,,,,,,,,,,"Family",,,,,,,,,,,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,,,,"true",,,,"true",,,"true",,,,,,"2 - Somewhat Likely","1 - Very Likely","3 - Not Likely","3 - Not Likely","Yes",,,,"true",,,,,,,"true",,,,,,,,"false",,"false",,"Yes","20 or more years","Own","Detached single family home","1971 - 1979","Retired","Graduate or Professional degree","White","70 - 79","English","Female","$35,000 - $49,999","Chula Vista","CA","91910","Earthquake, Wildfire, House Fire","0","3","2","01 to 03"
"285","2 - Agree","1 - Strongly Agree","2 - Agree","2 - Agree","Medium Risk","Medium Risk","Low Risk","Low Risk","Medium Risk","true","3.0 - 3.9",,"true",,"true",,"false",,"true",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","3","3 - Neither Likely nor Unlikely","2",,,,,,,,,,,,,,,"Family",,,,"true",,"true",,,,"true",,"Yes","No","No","Yes","Do Not Know","No","No","No","No","Yes","Yes","true","true",,"true","true",,,"true",,,,,,,,,,"1 - Very Likely","2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","Yes",,,"true",,"true",,,,,,,,,,,,,,"true","No","true","Yes","Yes","20 or more years","Own","Detached single family home","Before 1933","Work full time","High school graduate",,"40 - 49","English, Spanish","Male","$35,000 - $49,999","El Cajon","CA","92019","Earthquake, Wildfire, Flood, House Fire","3","5","2","01 to 03"
"572","2 - Agree","2 - Agree","1 - Strongly Agree","2 - Agree","Medium Risk","Medium Risk","Low Risk","Medium Risk","Medium Risk","true","6.0 - 6.9",,"true",,"false",,"false",,"false",,"false",,,,,,,,"true",,,,,,,,"1","Steps Taken","Very Important","I have been prepared for 6 months or more","5","2 - Likely","4","true",,"true","true",,,,,"true","true","true","true",,,"Family",,,,,,,,"true",,,,"No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","true","true","true","true",,,,,,"true",,"true","true","true",,,,"1 - Very Likely","1 - Very Likely","1 - Very Likely","3 - Not Likely","Yes",,,,,,,,,"true",,,,,,,,,,"false",,"false",,"Yes","20 or more years","Own","Townhome","1980 - 1989","Work full time","Some college","White","50 - 59","English","Male","$100,000 to $149,999","El Cajon","CA","92021","Earthquake, Wildfire","1","8","1","01 to 03"
"489","2 - Agree","2 - Agree","1 - Strongly Agree","2 - Agree","Medium Risk","Low Risk","Low Risk","Low Risk","Medium Risk","true","6.0 - 6.9",,"false",,"false",,"false",,"true",,"false",,"true",,,,"true",,,,,,,,,,"2","Steps Taken","Very Important","I just recently began preparing within the past 6 months","2","2 - Likely","6","true",,"true",,,,,,"true","true","true",,,,"Local news and radio broadcasters",,,,,,,,"true",,,,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"true","true",,"true",,,,"true","true",,,,,,,,"2 - Somewhat Likely","2 - Somewhat Likely","1 - Very Likely","3 - Not Likely","Yes",,,,"true",,,,,"true",,,,,,,,,,"false",,"true","Yes","Yes","20 or more years","Own","Detached single family home","1934 - 1970","Retired","Bachelor's degreee","White","60 - 69","English","Male","$50,000 to $74,999","Oceanside","CA","92056","Earthquake, House Fire","1","5","2","01 to 03"
"909","2 - Agree","6 - Do Not Know","1 - Strongly Agree","1 - Strongly Agree","High Risk","High Risk","Medium Risk","Low Risk","Low Risk","true","3.0 - 3.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,"true",,"true",,"3","Steps Taken","Very Important","I have been prepared for 6 months or more","5","3 - Neither Likely nor Unlikely","5","true",,"true",,"true",,"true",,,,,,,,"Public safety official",,,,,,,,,,,,"Do Not Know","Yes","No","Yes","Yes","Yes","Do Not Know","Yes","No","Yes","Yes","true","true","true",,,,,,"true",,,,,,"true",,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Not Applicable, no one in my family needs prescription medications",,,,,,,,,,,,,,,,"true",,,"true","Yes","true","No","Yes","20 or more years","Own","Detached single family home","2000 - 2010","Work full time","Graduate or Professional degree","White","40 - 49","English","Male","$150,000 to $199,999","San Diego","CA","92105","Earthquake, Wildfire","0","5","1","01 to 03"
"686","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","1 - Strongly Agree","2 - Agree","Medium Risk","Medium Risk","Low Risk","Low Risk","Low Risk","true","5.0 - 5.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","6","3 - Neither Likely nor Unlikely","4","true",,,,,,,,,,,,,,"Family",,,,,"true",,,,,,,"Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes",,,,,"true","true",,,,,,"true",,,"true",,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"false",,"true","Yes","Yes","10 - 19 Years","Own","Detached single family home","1934 - 1970","Work full time","Bachelor's degreee","White","18 - 29","English","Female","$100,000 to $149,999","Escondido","CA","92027","Earthquake, Wildfire","1","4","1","01 to 03"
"1130","2 - Agree","6 - Do Not Know","2 - Agree","2 - Agree","High Risk","Medium Risk","Low Risk","Low Risk","Medium Risk","true","Do not know",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,"true",,"2","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","5","2 - Likely","5","true","true","true",,"true",,,,,,"true",,,,"Family",,"true",,"true",,"true",,,,,,"No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",,,,,,,,,,,,,,,"true",,,"2 - Somewhat Likely","2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,"true",,,,"true","Yes","true","No","Yes","20 or more years","Own","Detached single family home","2000 - 2010","Work full time","Some college","White","50 - 59","English, Spanish","Male","$150,000 to $199,999","Edison","NJ","8837","Earthquake, Wildfire","3","1","1","01 to 03"
"520","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","High Risk","Medium Risk","Low Risk","Medium Risk","Medium Risk","true","4.0 - 4.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Important","I have not yet prepared, but intend to in the next 6 months","6","2 - Likely","3",,,"true",,,,,,,,,,,,"Family",,"true",,,,,"true",,,,,"No","No","No","Yes","No","Yes","No","No","No","Yes","Yes",,,,,"true",,,,,,,,,,,,,"2 - Somewhat Likely","2 - Somewhat Likely","2 - Somewhat Likely","2 - Somewhat Likely","Not Applicable, no one in my family needs prescription medications","true",,,,"true",,,,,,,,"true",,,,,,"false",,"true","Do not know","Yes","20 or more years","Own","Detached single family home","Before 1933","Other - Write In","High school graduate","White","50 - 59","English","Male","$35,000 - $49,999","Spring Valley","CA","91977","Earthquake, Wildfire","2","1","3","01 to 03"
"1205","2 - Agree","2 - Agree","1 - Strongly Agree","2 - Agree",,"Low Risk","Medium Risk","Medium Risk","High Risk","true","Do not know","Minor","true",,"false",,"false",,"true",,"false",,"true",,"true",,,,,,"true",,,,,,"3","Steps Taken","Very Important","I have not yet prepared, but intend to in the next 6 months","5","2 - Likely","5","true",,"true","true",,"true","true",,,,"true",,,,"Family",,,,"true",,"true",,,,,,"No","No","No","Yes","No","No","No","Do Not Know","No","No","No",,,,,"true","true","true",,"true","true",,"true",,"true","true",,,"2 - Somewhat Likely","1 - Very Likely","3 - Not Likely","3 - Not Likely","No",,,"true",,,,,,,"true",,,,,,,,,"true","No","true","No","Yes","20 or more years","Rent","Townhome","Do not know","Work part time","Bachelor's degreee","Hawaiian or Other Pacific Islander","40 - 49","English, Asian or Pacific Island, Other","Male","$150,000 to $199,999","San Diego","CA","92124","Earthquake, Wildfire, House Fire","2","8","2","01 to 03"
"796","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","2 - Agree","2 - Agree","Low Risk","Low Risk","Low Risk","Low Risk","Low Risk","true","7.0 - 7.9",,"true",,"false",,"false",,"false",,"false",,,,"true","true",,"true",,,,,,,,"true","3","Steps Taken","Important","I have been prepared for 6 months or more","5","3 - Neither Likely nor Unlikely","8",,"true","true",,,,,,,,"true",,,,"Do not know",,,,,,,,,,,,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,,,,,,,,,,,,,,,,"true","1 - Very Likely","3 - Not Likely","2 - Somewhat Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"false",,"false",,"Yes","20 or more years","Own","Detached single family home","1934 - 1970","Retired","Some college","White","70 - 79","English","Male","$35,000 - $49,999","El Cajon","CA","92020","Earthquake, Wildfire","0","1","1","01 to 03"
"462","3 - Neither Agree nor Disagree","2 - Agree","2 - Agree","3 - Neither Agree nor Disagree","High Risk","Medium Risk","Medium Risk","Medium Risk","High Risk","true","Do not know",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Neither Important nor Unimportant","I do not plan to do anything to prepare","5","3 - Neither Likely nor Unlikely","0","true",,"true",,,,,,,,,,,,"Family",,"true",,,"true",,"true",,,,,"Do Not Know","No","No","Yes","No","No","No","No","No","No","No",,,,,,"true",,,,,,,,,,,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","Not Applicable, no one in my family needs prescription medications",,,"true",,,,,,,,,,,,,,,,"false",,,,"Yes","20 or more years","Rent","Multi-family building - 4 stories or less (apartment/condo)","Do not know","Work full time","High school graduate","White","40 - 49","English","Female","$15,000 to $24,999","El Cajon","CA","92020","Earthquake, Wildfire","3","1","1","01 to 03"
"524","2 - Agree","1 - Strongly Agree","2 - Agree","1 - Strongly Agree","Medium Risk","Medium Risk","Low Risk","Medium Risk","Medium Risk","true","4.0 - 4.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Very Important","I have not yet prepared, but intend to in the next 6 months","5","2 - Likely","5","true",,,,,,,,,,,,,,"Family",,,,,,"true",,,,,,"No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","true","true","true","true",,,,,,,,,,,"true",,,"1 - Very Likely","3 - Not Likely","3 - Not Likely","3 - Not Likely","No",,,,,,,,,,,"true",,,,,,,,"false",,"true","No","Yes","20 or more years","Own","Detached single family home","1971 - 1979","Retired","Some college","White","70 - 79","English","Male","$75,000 to $99,999","San Diego","CA","92104","Earthquake, Wildfire","1","5","1","01 to 03"
"985","1 - Strongly Agree","2 - Agree","1 - Strongly Agree","2 - Agree","Medium Risk","Medium Risk","Low Risk","Low Risk","Medium Risk","true","6.0 - 6.9",,"true",,"false",,"false",,"false",,"false",,,,"true",,,"true",,,,,,,,,"2","Steps Taken","Important","I have not yet prepared, but intend to in the next month","2","2 - Likely","4",,,"true",,,,,,,,,,,,"Family","true",,,,,"true",,,,,,"No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes",,,,,,,,,,,,,,,"true",,"true","2 - Somewhat Likely","1 - Very Likely","3 - Not Likely","3 - Not Likely","Do not know","true",,,"true",,,,,,,,,,,,,,,"false",,"true","Yes","Yes","20 or more years","Own","Detached single family home","1934 - 1970","Retired","Bachelor's degreee","White","60 - 69","English","Female","$35,000 - $49,999","San Diego","CA","92126","Earthquake, Wildfire","2","2","2","01 to 03"
"588","5 - Strongly Disagree",,,"2 - Agree","Low Risk","High Risk","Low Risk","High Risk","Medium Risk","false",,,"false",,"false",,"false",,"false",,"false",,,,"true",,,,,,"true",,,,"true",,"3","Steps Taken","Very Important","I have not yet prepared, but intend to in the next month","8","1 - Very Likely","5","true",,"true",,,,"true",,,,"true",,,,"Family",,"true",,,"true",,,,,,,"Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes",,"true","true","true",,,,,,,,,,,,,,"1 - Very Likely","1 - Very Likely","1 - Very Likely","1 - Very Likely","Yes",,,,,,,,,,,,,,,,"true",,,"false",,"false",,"Yes","20 or more years","Own","Detached single family home","1980 - 1989","Work full time","High school graduate","Hispanic","60 - 69","English, Spanish","Male","$50,000 to $74,999","Oceanside","CA","92057",,"2","3","1","01 to 03"
"357","2 - Agree","2 - Agree","2 - Agree","2 - Agree","Medium Risk","Medium Risk","Low Risk","Low Risk","Low Risk","true","6.0 - 6.9",,"true",,"true",,"true",,"true",,"true",,"true",,,,,,,,,,,,,,"1","Steps Taken","Important","I just recently began preparing within the past 6 months","3","2 - Likely","2","true",,,,,,,,,,,,,,"Family",,,,,,"true","true",,,,,"No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes",,"true",,,,"true",,,,,,,,,,,,"2 - Somewhat Likely","2 - Somewhat Likely","1 - Very Likely","2 - Somewhat Likely","No","true",,,,,,,,,"true",,,,,,,,,"true","Yes","true","No","Yes","6 - 9 Years","Own","Detached single family home","1971 - 1979",,,,,,,,"Oceanside","CA","92054","Earthquake, Wildfire, Flood, Terrorism, House Fire, Other Hazard","2","2","2","01 to 03"
"750","2 - Agree","1 - Strongly Agree","1 - Strongly Agree","1 - Strongly Agree","Medium Risk","Low Risk","Not Applicable","Medium Risk","High Risk","true","5.0 - 5.9",,"false",,"false",,"false",,"true",,"false",,,,"true",,,,,"true",,,,,"true",,"3","Steps Taken","Important","I have been prepared for 6 months or more","5","3 - Neither Likely nor Unlikely","5","true",,,,,,,,,,"true",,,,"Local news and radio broadcasters",,,,,,,,,,,,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes",,,,,,"true",,,"true",,,,,,"true",,,"1 - Very Likely","2 - Somewhat Likely","3 - Not Likely","1 - Very Likely","Yes",,,,"true",,,,,,,,,,,,,,,"false",,"true","Yes","Yes","20 or more years","Own","Detached single family home","1934 - 1970","Retired","Some college","White","80 or over","English","Male","$50,000 to $74,999","San Diego","CA","92119","Earthquake, House Fire","0","3","1","01 to 03"
"833","4 - Disagree","2 - Agree","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","Medium Risk","High Risk","Low Risk","Low Risk","Low Risk","true","4.0 - 4.9",,"true",,"false",,"false",,"false",,"false",,,,,,,,,,,,,,"true",,"1","Steps Taken","Important","I have been prepared for 6 months or more","5","1 - Very Likely","8",,"true","true",,,,"true",,,,"true",,,,"Do not know",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","10 - 19 Years",,,,,,,,,,,"San Diego","CA","92128","Earthquake, Wildfire","0","0","0","01 to 03"
"691","4 - Disagree","5 - Strongly Disagree","2 - Agree","3 - Neither Agree nor Disagree","High Risk","High Risk","Low Risk","Low Risk","High Risk","false",,,"true",,"false",,"false",,"true",,"false",,,,"true",,,,,,,,,,,,"1","Steps Taken","Important","I have not yet prepared, but intend to in the next month","2","1 - Very Likely","2","true",,,,,,,,,,,,,,"Family",,,,"true",,,,"true",,,,"No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","true","true",,"true",,"true",,,,,,,,,,,,"1 - Very Likely","3 - Not Likely","1 - Very Likely","3 - Not Likely","Yes",,,,,"true",,,,,,,,,,,,,,"true","No","true","No","Yes","10 - 19 Years","Rent","Detached single family home","1934 - 1970","Work full time","Associate's degree","Hispanic","30 - 39","English, Spanish","Male","$25,000 to $34,999","Lakeside","CA","92040","Wildfire, House Fire","2","4","1","01 to 03"
"1004","2 - Agree","2 - Agree","2 - Agree","2 - Agree","Low Risk","Low Risk","Low Risk","Low Risk","Medium Risk","false",,,"false",,"false",,"false",,"false",,"false",,,,,,,"true",,,,,,,"true",,"2","Steps Taken","Important","I have been prepared for 6 months or more","3","4 - Unlikely","3",,,,,,,,,,,,,,,"Local news and radio broadcasters",,,,,,,,,,,,"Yes","No","Yes","Yes","Do Not Know","Yes",,,,,,,,,,,,,,,,,"true",,,,,,"1 - Very Likely","2 - Somewhat Likely","2 - Somewhat Likely","3 - Not Likely","Yes",,,,,,,,,,,,,,,,"true",,,"true","I do not have children in school or daycare","true","Yes","Yes","6 - 9 Years","Own","Detached single family home","1934 - 1970",,"Associate's degree","White","80 or over","English","Male","$100,000 to $149,999","Burbank","CA","91503",,"0","1","1","01 to 03"
"1121","3 - Neither Agree nor Disagree","3 - Neither Agree nor Disagree","2 - Agree","4 - Disagree","Medium Risk","High Risk","Low Risk","Low Risk","High Risk","true","4.0 - 4.9",,"true",,"true","Minor","false",,"true",,"false",,,,,,,,,,,,"true",,"true",,"2","Steps Taken","Important","I just recently began preparing within the past 6 months","2","1 - Very Likely","3","true","true","true",,,"true","true",,,,"true","true",,,"Other","true",,,,"true","true",,"true",,,,"Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",,,"true",,"true",,,,,,,"true",,,"true",,,"3 - Not Likely","2 - Somewhat Likely","1 - Very Likely","2 - Somewhat Likely","Yes",,,,"true",,,"true",,"true",,,,"true",,,"true",,,"false",,"true","Yes","Yes","20 or more years","Own","Detached single family home","1971 - 1979","Retired","Some college",,"60 - 69","English, Spanish","Male","$75,000 to $99,999","San Diego","CA","92124","Earthquake, Wildfire, Flood, House Fire","4","4","5","01 to 03"
