"year","sex","first_name","count"
"1943","F","SHARON","140"
"1943","F","SANDRA","137"
"1943","F","BARBARA","133"
"1943","F","DONNA","133"
"1943","F","MARILYN","126"
"1943","F","SHIRLEY","124"
"1943","F","JOAN","123"
"1943","F","LINDA","105"
"1943","F","HELEN","94"
"1943","F","CATHERINE","85"
"1943","F","DIANE","83"
"1943","F","GLORIA","81"
"1943","F","KAREN","80"
"1943","M","JOHN","536"
"1943","M","JAMES","370"
"1943","M","ROBERT","336"
"1943","M","JOSEPH","306"
"1943","M","WILLIAM","306"
"1943","M","DONALD","286"
"1943","M","DAVID","264"
"1943","M","GEORGE","175"
"1943","M","RONALD","151"
"1943","M","CHARLES","140"
"1943","M","KENNETH","133"
"1943","M","GERALD","122"
"1943","M","WAYNE","122"
"1943","M","DOUGLAS","105"
"1943","M","RICHARD","103"
"1943","M","MICHAEL","97"
"1943","M","THOMAS","94"
"1943","M","GORDON","90"
"1943","M","RAYMOND","86"
"1943","M","ARTHUR","84"
"1944","F","MARY","535"
"1944","F","MARGARET","236"
"1944","F","SHARON","184"
"1944","F","JUDITH","180"
"1944","F","PATRICIA","167"
"1944","F","MARIE","156"
"1944","F","CAROL","147"
"1944","F","LINDA","147"
"1944","F","SHIRLEY","141"
"1944","F","SANDRA","139"
"1944","F","ELIZABETH","135"
"1944","F","BARBARA","129"
"1944","F","DONNA","125"
"1944","F","JOAN","112"
"1944","F","CAROLYN","108"
"1944","F","CATHERINE","105"
"1944","F","HELEN","103"
"1944","F","MARILYN","103"
"1944","F","DIANE","78"
"1944","F","NANCY","78"
"1944","M","JOHN","596"
"1944","M","JAMES","348"
"1944","M","ROBERT","343"
"1944","M","JOSEPH","328"
"1944","M","DAVID","316"
"1944","M","WILLIAM","314"
"1944","M","DONALD","232"
"1944","M","GEORGE","183"
"1944","M","CHARLES","161"
"1944","M","RONALD","161"
