"co","business_name","address","zip_code","land_use","occupancy","code_district","sq_ft","date_approved","date_issued","type_of_co","month","year","geolocation"
"1709271089","LAS PALMAS","4703 COLUMBIA AVE","75246","MULTI-FAMILY DWELLING","R3","CENTRAL","10121","2018-02-22T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","4703 COLUMBIA AVE
,  75246
(32.793604, -96.765603)"
"1903291074","UNICA INSURANCE AGENCY","1510 S EWING AVE","75216","OFFICE BUILDING",,"SOUTH CENTRAL","1304","2019-06-11T00:00:00.000","2019-12-20T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","1510 S EWING AVE
,  75216
(32.729084, -96.811439)"
"1912231105","FOREVER VAPES","13519 MONTFORT DR","75240","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","NORTH CENTRAL","715","2019-12-23T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","13519 MONTFORT DR
,  75240
(32.931983, -96.812802)"
"1611301009","TOM THUMB","2380 N FIELD ST","75201","GEN MERCHANDISE OR FOOD STORE > 3500 SQ. FT.","M","CENTRAL","58372","2018-01-10T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","2380 N FIELD ST
,  75201
(32.78904, -96.806882)"
"1910301032","CLEAR ROCK ADVISORS","4809 COLE AVE Ste:345","75205","OFFICE BUILDING","B","CENTRAL","962","2019-10-30T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","4809 COLE AVE Ste:345
,  75205
(32.826668, -96.786908)"
"1912121050","KC ELECTRICAL SERVICES, INC","2221 MANANA DR Ste:110","75220","OFFICE SHOWROOM/WAREHOUSE","B","NORTHWEST","4596","2019-12-12T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","2221 MANANA DR Ste:110
,  75220
(32.87389, -96.905113)"
"1812071018","DALLAS COUNTY NORTH","6820 L B J FWY","75230","OFFICE BUILDING","MIX","NORTH CENTRAL","104778","2019-03-01T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","6820 L B J FWY
,  75230"
"1912241097","NOE AVILA  ARCHITECT LLC","614 N BISHOP AVE Ste:2","75208","OFFICE BUILDING","B","SOUTHWEST","996","2019-12-24T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","614 N BISHOP AVE Ste:2
,  75208
(32.750138, -96.827858)"
"1909061110","THE BLUE FISH","13270 DALLAS PKWY Ste:1165","75240","RESTAURANT WITHOUT DRIVE-IN SERVICE","A2","NORTH CENTRAL","5940","2019-10-10T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","13270 DALLAS PKWY Ste:1165
,  75240
(32.929312, -96.820946)"
"1912236018","MODERN DALLAS MIDTOWN","13001 CORNELL DR","75240","MULTI-FAMILY DWELLING","MIX","NORTH CENTRAL",,"2019-12-26T00:00:00.000","2019-12-27T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","13001 CORNELL DR
,  75240"
"1912202003","HARPERS AT THE SOUND","3203 MULBERRY HILL RD","75019","MULTI-FAMILY DWELLING",,"NORTHWEST",,"2019-12-20T00:00:00.000","2019-12-27T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","3203 MULBERRY HILL RD
,  75019"
"1912261008","THE RIGHT PLACE TAX SERVICE","2957 S WESTMORELAND RD Ste:E","75233","OFFICE BUILDING","B","SOUTHWEST","1000","2019-12-26T00:00:00.000","2019-12-27T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","2957 S WESTMORELAND RD Ste:E
,  75233
(32.71261, -96.874298)"
"1910246004","MODERN DALLAS MIDTOWN","13001 CORNELL DR","75240","MULTI-FAMILY DWELLING","MIX","NORTH CENTRAL",,"2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","13001 CORNELL DR
,  75240"
"1910211068","LAKE HIGHLANDS FLOWERS","9850 PLANO RD Ste:110","75238","OFFICE BUILDING","B","NORTHEAST","1708","2019-10-21T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","9850 PLANO RD Ste:110
,  75238
(32.882333, -96.700356)"
"1901081086","Z WASH N DRY","220 SUNSET AVE","75208","DRY CLEANING OR LAUNDRY STORE","B","SOUTHWEST","4500","2019-01-08T00:00:00.000","2019-01-09T00:00:00.000","Certificate of Occupancy (CO)","JAN.2019","FY2019","220 SUNSET AVE
,  75208
(32.744143, -96.825626)"
"1902151068","H.C.BECK (THE BECK GROUP)","1601 ELM ST Ste:2800","75201","OFFICE BUILDING","B","CENTRAL","71551","2019-03-19T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","1601 ELM ST Ste:2800
,  75201
(32.781695, -96.798002)"
"1910246003","MODERN DALLAS MIDTOWN","13001 CORNELL DR","75240","MULTI-FAMILY DWELLING","MIX","NORTH CENTRAL",,"2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","13001 CORNELL DR
,  75240"
"2011161090","RONNIE'S CATFISH AND MORE","10729 AUDELIA RD Ste:113","75231","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","NORTHEAST","1360","2020-11-17T00:00:00.000","2020-11-23T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","10729 AUDELIA RD Ste:113
,  75231
(32.895771, -96.717888)"
"2007281114","PANADERIA GUATEMALTECA","11055 DENNIS RD Ste:16","75229","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","NORTHWEST","2100","2020-07-29T00:00:00.000","2020-09-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","11055 DENNIS RD Ste:16
,  75229
(32.898751, -96.881375)"
"2103151132","A LITTLE PARTY CO","165 COLE ST","75207","OFFICE SHOWROOM/WAREHOUSE","S1","NORTHWEST","2250","2021-03-16T00:00:00.000","2021-03-29T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","165 COLE ST
,  75207
(32.789298, -96.821291)"
"2011131080","SUMMIT FINANCIAL","5420 L B J FWY Ste:1940","75230","OFFICE BUILDING","B","NORTH CENTRAL","6653",,"2021-03-29T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","5420 L B J FWY Ste:1940
,  75230"
"1803061063","DART AREA RAPID TRANSIT","8210 FOREST LN Ste:BU2","75229","TRANSIT PASSENGER SHELTER","B","NORTHEAST","225","2018-12-20T00:00:00.000","2021-03-29T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","8210 FOREST LN Ste:BU2
,  75229"
"1910241002","KD DISTRIBUTORS","11969 PLANO RD Ste:170","75243","OFFICE BUILDING","B","NORTHEAST","3640","2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","11969 PLANO RD Ste:170
,  75243
(32.910956, -96.700515)"
"1910254002","ARGENTA PARTNERS","1900 N PEARL ST Ste:1740","75201","OFFICE BUILDING","B","CENTRAL",,"2019-10-25T00:00:00.000","2019-10-25T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","1900 N PEARL ST Ste:1740
,  75201
(32.797648, -96.810437)"
"1910246017","MODERN DALLAS MIDTOWN","13001 CORNELL DR","75240","MULTI-FAMILY DWELLING","MIX","NORTH CENTRAL",,"2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","13001 CORNELL DR
,  75240"
"1910241078","LA ARMADORA CONCRETE","11055 DENNIS RD Ste:11","75229","OFFICE SHOWROOM/WAREHOUSE","B","NORTHWEST","2800","2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","11055 DENNIS RD Ste:11
,  75229
(32.898751, -96.881375)"
"1907101186","HOUSHER CONTAINER GROUP","4217 MINT WAY","75237","OFFICE SHOWROOM/WAREHOUSE","S1","SOUTHWEST","45000","2019-08-16T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","4217 MINT WAY
,  75237
(32.685146, -96.889769)"
"1910241117","TEXAS STATE REPRESENATIVE JESSICA GONZALEZ DISTRICT OFFICE","400 S ZANG BLVD Ste:1214","75208","OFFICE BUILDING","B","SOUTHWEST","522","2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","400 S ZANG BLVD Ste:1214
,  75208
(32.741905, -96.82451)"
"1908191104","7-ELEVEN CONVENIENCE STORE #27427B","3602 S LANCASTER RD","75216","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","SOUTH CENTRAL",,"2019-08-19T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","3602 S LANCASTER RD
,  75216
(32.704451, -96.799182)"
"1910246006","MODERN DALLAS MIDTOWN","13001 CORNELL DR","75240","MULTI-FAMILY DWELLING","MIX","NORTH CENTRAL",,"2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","13001 CORNELL DR
,  75240"
"1908261118","BELLAMEL SPA & AESTHETICS","211 S ADAMS AVE","75208","MEDICAL CLINIC OR AMBULATORY SURGICAL CENTER","B","SOUTHWEST",,"2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","211 S ADAMS AVE
,  75208
(32.743889, -96.830204)"
"1910246007","MODERN DALLAS MIDTOWN","13001 CORNELL DR","75240","MULTI-FAMILY DWELLING","MIX","NORTH CENTRAL",,"2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","13001 CORNELL DR
,  75240"
"1910241142","SYRIAN AMERICAN SOCIETY","10709 PLANO RD Ste:100","75238","OFFICE BUILDING","B","NORTHEAST","2811","2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","10709 PLANO RD Ste:100
,  75238
(32.895655, -96.700632)"
"1908231009","IKARAIN","100 CRESCENT CT Ste:1620","75201","OFFICE BUILDING","B","CENTRAL","3175","2019-08-23T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","100 CRESCENT CT Ste:1620
,  75201
(32.794124, -96.803636)"
"1910241120","VICTORIOUS ROSE","2431 SHORECREST DR Ste:C4","75235","OFFICE BUILDING","B","NORTHWEST","800","2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","2431 SHORECREST DR Ste:C4
,  75235
(32.844958, -96.869405)"
"1903081141","S2 CAPITAL","5950 BERKSHIRE LN Ste:1300","75225","OFFICE BUILDING","B","NORTHWEST","7283","2019-03-08T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","5950 BERKSHIRE LN Ste:1300
,  75225
(32.86481, -96.811023)"
"1908164008","CLARK RIDGE CANYON","8200 CLARK SPRINGS DR Ste:BU6","75236","MULTI-FAMILY DWELLING","R3","SOUTHWEST",,"2019-08-16T00:00:00.000","2019-08-19T00:00:00.000","Temporary (TCO)","AUG.2019","FY2019","8200 CLARK SPRINGS DR Ste:BU6
,  75236
(32.667329, -96.93976)"
"1908141140","SJ'S TRIPLE SCENTS, LLC","4737 VILLAGE FAIR DR Ste:102","75224","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","SOUTH CENTRAL","2500","2019-08-14T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","4737 VILLAGE FAIR DR Ste:102
,  75224
(32.69015, -96.825076)"
"1908164010","CLAR RIDGE CANYON","8200 CLARK SPRINGS DR Ste:BU10","75236","MULTI-FAMILY DWELLING","R3","SOUTHWEST",,"2019-08-16T00:00:00.000","2019-08-19T00:00:00.000","Temporary (TCO)","AUG.2019","FY2019","8200 CLARK SPRINGS DR Ste:BU10
,  75236
(32.667329, -96.93976)"
"1908131105","LULE LEMON","13350 DALLAS PKWY Ste:2570","75240","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","NORTH CENTRAL","3073","2019-08-13T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","13350 DALLAS PKWY Ste:2570
,  75240
(32.930161, -96.820963)"
"1906131173","SUNSET ART STUDIOS","1811 BALBOA PL Ste:106","75224","COMMERCIAL AMUSEMENT (INSIDE)","B","SOUTHWEST","587","2019-08-08T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","1811 BALBOA PL Ste:106
,  75224
(32.727077, -96.843731)"
"1908011018","JOHNNY PAYLESS LIQUOR","3202 SAMUELL BLVD","75223","LIQUOR STORE","M","CENTRAL","3200","2019-08-01T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","3202 SAMUELL BLVD
,  75223
(32.792945, -96.740456)"
"1910246005","MODERN DALLAS MIDTOWN","13001 CORNELL DR","75240","MULTI-FAMILY DWELLING","MIX","NORTH CENTRAL",,"2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","13001 CORNELL DR
,  75240"
"1910241074","THE GLASS PEOPLE INC","10762 N STEMMONS FWY","75220","OFFICE SHOWROOM/WAREHOUSE","S1","NORTHWEST","10244","2019-10-24T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","10762 N STEMMONS FWY
,  75220
(32.873214, -96.89747)"
"1910101094","3310 LIVE OAK, LLC","3310 LIVE OAK ST","75204","OFFICE BUILDING","B","CENTRAL","600",,"2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","3310 LIVE OAK ST
,  75204
(32.792397, -96.784807)"
"1907161107","DALLAS ROYAL AUTO","11313 KLINE DR","75229","VEHICLE DISPLAY,SALES AND SERVICE","S1","NORTHWEST","4500","2019-10-15T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","11313 KLINE DR
,  75229
(32.892842, -96.911137)"
"1907121008","BLUEBEAM","3232 MCKINNEY AVE Ste:900","75204","OFFICE BUILDING","B","CENTRAL","20472","2019-07-15T00:00:00.000","2019-10-25T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","3232 MCKINNEY AVE Ste:900
,  75204
(32.803813, -96.799698)"
"1909301125","BAYLOR SCOTT & WHITE - CARDIOLOGY CONSULTANTS OF TEXAS","621 N HALL ST Ste:500","75226","HOSPITAL","B","CENTRAL","15875","2019-12-11T00:00:00.000","2020-07-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","621 N HALL ST Ste:500
,  75226
(32.788288, -96.780663)"
"2003055007","EXETER PROPERTY GROUP","4695 CLOVER HAVEN","75227","SHELL BUILDING",,"SOUTHEAST",,"2020-03-05T00:00:00.000","2020-03-06T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","4695 CLOVER HAVEN
,  75227"
"1908161067","INDEPENDENCE TITLE COMPANY","6301 GASTON AVE Ste:150","75214","OFFICE BUILDING","B","CENTRAL","2223","2019-08-16T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","6301 GASTON AVE Ste:150
,  75214
(32.813405, -96.753337)"
"1908141146","L.C. AUTO REPAIR","10520 PLANO RD Ste:114","75238","OFFICE SHOWROOM/WAREHOUSE","S1","NORTHEAST","1835","2019-08-16T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","10520 PLANO RD Ste:114
,  75238
(32.892595, -96.700293)"
"1905021024","MATADOR RESOURCES","5400 L B J FWY Ste:900","75230","OFFICE BUILDING","B","NORTH CENTRAL","26397","2019-05-09T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","5400 L B J FWY Ste:900
,  75230"
"1901141113","400 GRADI","2000 ROSS AVE Ste:140","75201","RESTAURANT WITHOUT DRIVE-IN SERVICE","A2","CENTRAL","6882","2019-02-08T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","2000 ROSS AVE Ste:140
,  75201
(32.787098, -96.799038)"
"1908141066","TRINITY BASIN PREPARATORY","2524 W LEDBETTER DR Ste:BU6","75237","PUBLIC OR PRIVATE SCHOOL","E","SOUTHWEST","3741","2019-08-14T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","2524 W LEDBETTER DR Ste:BU6
,  75237
(32.691159, -96.859592)"
"1906131109","EXERCISE COACH","6757 ARAPAHO RD Ste:711","75248","PERSONAL SERVICE USE","B","NORTH CENTRAL","1205","2019-06-18T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","6757 ARAPAHO RD Ste:711
,  75248
(32.962462, -96.791488)"
"1712181035","RAVEN CIELO RANCH LLC","3811 GANNON LN","75237","MULTI-FAMILY DWELLING","R2","SOUTHWEST",,"2017-12-18T00:00:00.000","2018-02-07T00:00:00.000","Certificate of Occupancy (CO)","FEB.2018","FY2018","3811 GANNON LN
,  75237
(32.652098, -96.881695)"
"1908071167","CASH AMERICA","14031 COIT RD","75240","PAWN SHOP","M","NORTH CENTRAL","5075","2019-08-07T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","14031 COIT RD
,  75240
(32.939001, -96.769002)"
"1902191022","SPERANZA","18204 PRESTON RD Ste:E1",,"RESTAURANT WITHOUT DRIVE-IN SERVICE","A2","NORTH CENTRAL","3150","2019-03-12T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","18204 PRESTON RD Ste:E1
,  
(32.998996, -96.797256)"
"1906031050","CONFERENCE ROOM","5151 BELT LINE RD Ste:300","75248","OFFICE BUILDING","B","NORTH CENTRAL","2562","2019-06-03T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","5151 BELT LINE RD Ste:300
,  75248"
"1907161049","INSURANCE APPLICATION GROUP","14785 PRESTON RD Ste:495","75254","OFFICE BUILDING","B","NORTH CENTRAL",,"2019-07-16T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","14785 PRESTON RD Ste:495
,  75254
(32.949489, -96.80362)"
"1906251088","HELEN DAVIS","3811 TURTLE CREEK BLVD Ste:810","75219","OFFICE BUILDING","B","CENTRAL","1957","2019-06-25T00:00:00.000","2019-08-19T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","3811 TURTLE CREEK BLVD Ste:810
,  75219
(32.813421, -96.800425)"
"1908164009","CLARK RIDGE SPRINGS","8200 CLARK SPRINGS DR Ste:BU8","75236","MULTI-FAMILY DWELLING","R3","SOUTHWEST",,"2019-08-16T00:00:00.000","2019-08-19T00:00:00.000","Temporary (TCO)","AUG.2019","FY2019","8200 CLARK SPRINGS DR Ste:BU8
,  75236
(32.667329, -96.93976)"
"2006241077","KONA GRILL","8687 N CENTRAL EXWY Ste:1722","75225","RESTAURANT WITHOUT DRIVE-IN SERVICE","A2","NORTH CENTRAL","6890","2020-06-30T00:00:00.000","2020-07-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","8687 N CENTRAL EXWY Ste:1722
,  75225"
"2004151066","AXA ADVISORS","12377 MERIT DR Ste:1500","75251","OFFICE BUILDING","B","NORTH CENTRAL","18115","2020-04-30T00:00:00.000","2020-07-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","12377 MERIT DR Ste:1500
,  75251
(32.916076, -96.772613)"
"2007111005","NORTH AMERICAN TITLE","2651 N HARWOOD ST Ste:450","75201","OFFICE BUILDING","B","CENTRAL","3178","2020-07-14T00:00:00.000","2020-07-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","2651 N HARWOOD ST Ste:450
,  75201
(32.792662, -96.806801)"
"2005271106","SHOPS AT LOMBARDY","2911 LOMBARDY LN Ste:103","75220","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","NORTHWEST","800","2020-06-09T00:00:00.000","2020-07-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","2911 LOMBARDY LN Ste:103
,  75220
(32.866405, -96.876324)"
"1907281003","BRIDENT DENTAL SERVICES, LLC","8928 E R L THORNTON FWY Ste:106","75228","MEDICAL CLINIC OR AMBULATORY SURGICAL CENTER","B","SOUTHEAST","2400","2019-08-27T00:00:00.000","2020-07-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","8928 E R L THORNTON FWY Ste:106
,  75228
(32.795592, -96.691037)"
"2002041179","OFFBEAT BOXING & SPIN CYCLING","718 N BUCKNER BLVD Ste:416","75218","PERSONAL SERVICE USE","A3","NORTHEAST",,"2020-02-27T00:00:00.000","2020-07-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","718 N BUCKNER BLVD Ste:416
,  75218
(32.845289, -96.711885)"
"2007011012","TRIPLE L MECHANICAL SERVICES LLC","3616 SINGLETON BLVD","75212","VEHICLE OR ENGINE REPAIR OR MAINTENANCE",,"SOUTHWEST","4175","2020-07-02T00:00:00.000","2020-07-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","3616 SINGLETON BLVD
,  75212
(32.778786, -96.880172)"
"2007155001","5802 LINDELL AVE","5802 LINDELL AVE","75206","MULTI-FAMILY DWELLING","R2","CENTRAL",,"2020-07-15T00:00:00.000","2020-07-15T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","5802 LINDELL AVE
,  75206
(32.808901, -96.767712)"
"2007145005","5804 LINDALL AVE","5804 LINDELL AVE","75206","MULTI-FAMILY DWELLING","R2","CENTRAL",,"2020-07-14T00:00:00.000","2020-07-15T00:00:00.000","Temporary (TCO)","UPCOMING","NEXT_FY","5804 LINDELL AVE
,  75206
(32.808905, -96.767553)"
"1908191132","LAKE HIGHLANDS CAR WASH","9715 WALNUT HILL LN","75238","CAR WASH","B","NORTHEAST","3200","2019-08-19T00:00:00.000","2019-08-20T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","9715 WALNUT HILL LN
,  75238
(32.878962, -96.7188)"
"1905061132","ICAN FINANCIAL, INC.","8330 L B J FWY Ste:1000","75243","OFFICE BUILDING","B","NORTHEAST","3386","2019-05-07T00:00:00.000","2019-05-14T00:00:00.000","Certificate of Occupancy (CO)","MAY.2019","FY2019","8330 L B J FWY Ste:1000
,  75243"
"2004241037","MOTUS LABS","17815 DAVENPORT RD Ste:130",,"OFFICE SHOWROOM/WAREHOUSE","S2","NORTH CENTRAL","2500","2020-06-03T00:00:00.000","2020-09-02T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","17815 DAVENPORT RD Ste:130
,  
(32.992295, -96.793726)"
"1906051022","AMPLEON","3100 OLYMPUS BLVD Ste:430","75019","OFFICE BUILDING","B","NORTHWEST",,"2019-06-05T00:00:00.000","2019-10-28T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","3100 OLYMPUS BLVD Ste:430
,  75019"
"1811121170","SPANISH WORLD SCHOOL ? HASKELL","550 N HASKELL AVE","75246","CHILD CARE FACILITY","E","CENTRAL","14313","2019-06-07T00:00:00.000","2020-09-15T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","550 N HASKELL AVE
,  75246
(32.79187, -96.774531)"
"1908191122","OAK CLIFF BARBERS","1323 W DAVIS ST","75208","PERSONAL SERVICE USE","B","SOUTHWEST","1099","2019-08-19T00:00:00.000","2019-08-20T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","1323 W DAVIS ST
,  75208
(32.74951, -96.843509)"
"1908194006","TEJAS","250 N BISHOP AVE Ste:110","75208","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","SOUTHWEST","2479","2019-08-19T00:00:00.000","2019-08-20T00:00:00.000","Temporary (TCO)","AUG.2019","FY2019","250 N BISHOP AVE Ste:110
,  75208
(32.747003, -96.828305)"
"1908196034","MEDICAL CITY DALLAS SPINE HOSPITAL","11990 N CENTRAL EXPY","75243","HOSPITAL","I2","NORTHEAST",,"2019-08-19T00:00:00.000","2019-08-20T00:00:00.000","Temporary (TCO)","AUG.2019","FY2019","11990 N CENTRAL EXPY
,  75243
(32.913218, -96.767778)"
"1609191010","1808 PARTNERS","1808 S GOOD LATIMER EXPY Ste:100","75215","OFFICE SHOWROOM/WAREHOUSE","MIX","CENTRAL","58000","2017-02-14T00:00:00.000","2019-08-20T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","1808 S GOOD LATIMER EXPY Ste:100
,  75215"
"1903131127","TART BAKERY","1804 MARKET CENTER BLVD","75207","INDUSTRIAL (INSIDE) FOR LIGHT MANUFACTURING","F1","NORTHWEST","3816","2019-04-26T00:00:00.000","2019-08-20T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","1804 MARKET CENTER BLVD
,  75207
(32.794464, -96.82295)"
"1908191103","MAS GUAP@S #2","1642 S BUCKNER BLVD Ste:180","75217","PERSONAL SERVICE USE","B","SOUTHEAST","300","2019-08-19T00:00:00.000","2019-08-20T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","1642 S BUCKNER BLVD Ste:180
,  75217
(32.740877, -96.682817)"
"1904171169","MANHATTAN EATS","4201 GASTON AVE Ste:104","75204","RESTAURANT WITHOUT DRIVE-IN SERVICE","A2","CENTRAL","823","2019-04-17T00:00:00.000","2019-05-13T00:00:00.000","Certificate of Occupancy (CO)","MAY.2019","FY2019","4201 GASTON AVE Ste:104
,  75204"
"1908131072","NXT LEVEL AUTOS","17811 DAVENPORT RD Ste:49",,"OFFICE SHOWROOM/WAREHOUSE","S1","NORTH CENTRAL","1500","2019-08-13T00:00:00.000","2019-08-20T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","17811 DAVENPORT RD Ste:49
,  
(32.991576, -96.793738)"
"1804041091","UTILITY TRAILER","34241 L B J FWY","75241","MACHINERY, HEAVY EQUIP. OR TRUCK SALES & SERVICE","S1","SOUTH CENTRAL","43530","2018-05-03T00:00:00.000","2019-08-20T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","34241 L B J FWY
,  75241"
"1907161175","PARAMOUNT WOOD SOLUTIONS","12630 E NORTHWEST HWY Ste:300","75228","INDUSTRIAL (INSIDE) FOR LIGHT MANUFACTURING","MIX","NORTHEAST","10000","2019-08-16T00:00:00.000","2019-08-20T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","12630 E NORTHWEST HWY Ste:300
,  75228
(32.864012, -96.663943)"
