"objectid","filenum","uofnum","address","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geolocation"
"639","UF2016-1147","36635","3133 LEMMON AVE","2016-08-30T00:00:00.000","6:30:00 PM","6044","Female","Black","1989-05-24T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Joint Locks","Active Aggression","NULL"," Yes","3133","LEMMON","E","Ave.","46366","Black","Female","No"," No injuries noted or visible","No","Mentally unstable"," Crim Trespass/Bldg/Prop","2006","124","120","CENTRAL","D14","Fitzhugh Central*",,,"3133 LEMMON AVE
Dallas, TX 
(32.806595, -96.799198)"
"565","UF2016-1168"," 36701, 36702, 36703","8241 C F HAWN FWY","2016-09-10T00:00:00.000","1:15:00 PM","9704","Male","Hispanic","2009-01-07T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Joint Locks, Joint Locks","Other","NULL"," No, Yes, Yes","8241","CF HAWN SERVICE","NULL","Rd.","46539","White","Male","No"," No injuries noted or visible","Yes","None detected"," Unauthorize Use Vehicle, Warrant/Hold","2216","354","350","SOUTHEAST","D5"," ",,,"8241 C F HAWN FWY
Dallas, TX 
(32.71043, -96.679868)"
"275","UF2016-1318","37680","700 S LAMAR ST","2016-10-25T00:00:00.000","9:50:00 PM","9674","Male","White","2008-12-10T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Held Suspect Down","Arrest","NULL"," Yes","700","Lamar","S","St.","47151","Black","Male","Yes"," Abrasion/Scrape","Yes","None detected"," Warrant/Hold, Evading Arrest","2086","135","130","CENTRAL","D2"," ",,,"700 S LAMAR ST
Dallas, TX 
(32.774161, -96.802725)"
"464","UF2016-1284"," 37067, 37075","1000 MCKEE ST","2016-09-27T00:00:00.000","7:30:00 PM","10214","Male","Hispanic","2010-06-09T00:00:00.000","No"," No injuries noted or visible","No","Pedestrian Stop"," Held Suspect Down, Verbal Command","Active Aggression","NULL"," Yes, No","1000","Mckee","NULL","St.","44868","White","Male","No"," No injuries noted or visible","Yes","Unknown Drugs"," Take Weapon from PO, Resisting Arrest, Public Intoxication, Warrant/Hold, Other Misdemeanor Arrest","2123","151","150","CENTRAL","D2"," ",,,"1000 MCKEE ST
Dallas, TX 
(32.766939, -96.792785)"
"832","UF2016-0854","35869","7800 MEADOW RD","2016-07-26T00:00:00.000","9:10:00 AM","11085","Male","Hispanic","2015-09-23T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Handcuffing Take Down","Detention/Frisk","NULL"," Yes","7800","Meadow","NULL","Rd.","45959","White","Male","Yes"," Abrasion/Scrape, Non-Visible Injury/Pain","No","Mentally unstable"," No Arrest","1061","653","650","NORTH CENTRAL","D11"," ",,,"7800 MEADOW RD
Dallas, TX 
(32.887446, -96.772066)"
"942","UF2016-1070"," 37382, 37383","3600 CREEK VIEW DR","2016-07-09T00:00:00.000","12:30:00 PM","5587","Male","Hispanic","1987-03-19T00:00:00.000","No"," No injuries noted or visible","No","Other ( In Narrative)"," Weapon display at Person, Weapon display at Person","Danger to self or others","NULL"," Yes, Yes","225","Creekview","NULL","Dr.","0","Black","Male","No"," No injuries noted or visible","No","FD-Unknown if Armed"," No Arrest","4236","445","440","SOUTHWEST","D3"," ",,,"3600 CREEK VIEW DR
Dallas, TX 
(32.708882, -96.880059)"
"957","UF2016-1009"," 36019, 36020, 36021","9708 SKILLMAN ST","2016-07-07T00:00:00.000","10:30:00 AM","11055","Female","Hispanic","2013-09-18T00:00:00.000","Yes"," Abrasion/Scrape, Laceration/Cut, Elevated Heart Rate, Fatigue, Redness/Swelling, Bruise","No","NULL"," Take Down - Body, Held Suspect Down, Verbal Command","NULL","NULL"," Yes, No, Yes","9708","Skillman","NULL","St.","46082","Black","Male","No"," No injuries noted or visible","Yes","NULL"," APOWW","1043","258","250","NORTHEAST","D10","Forest Audelia*",,,"9708 SKILLMAN ST
Dallas, TX 
(32.908219, -96.707318)"
"1","UF2017-066"," 38979, 38980","1015 ELM ST","2016-12-31T00:00:00.000","11:19:00 PM","10697","Male","Hispanic","2013-11-06T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Taser Display at Person","Arrest","NULL"," No, Yes","1015","Elm","NULL","St.","0","White","Male","No"," No injuries noted or visible","Yes","Alchohol"," Public Intoxication","2061","133","130","CENTRAL","D14"," ",,,"1015 ELM ST
Dallas, TX 
(32.780525, -96.803602)"
"535","UF2016-1155"," 36902, 36903, 36904","5704 SPRING VALLEY RD","2016-09-14T00:00:00.000","4:45:00 PM","9208","Female","White","2007-09-05T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Hand Controlled Escort, Joint Locks, Verbal Command","Arrest","NULL"," Yes, Yes, No","5704","Spring Valley","NULL","Rd.","46652","Black","Female","No"," No injuries noted or visible","Yes","Mentally unstable"," Assault/FV","1013","635","630","NORTH CENTRAL","D11","SpringValley Preston*",,,"5704 SPRING VALLEY RD
Dallas, TX 
(32.938658, -96.808923)"
"579","UF2016-1056","38401","10720 PRESTON RD","2016-09-07T00:00:00.000","4:23:00 PM","7658","Male","White","1998-07-10T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Hand Controlled Escort","Detention/Frisk","NULL"," Yes","10720","Preston","NULL","Rd.","46475","White","Male","Yes"," Abrasion/Scrape, Treated by DFD","No","FD-Suspect w/ Other Weapon"," No Arrest","1050","652","650","NORTH CENTRAL","D13"," ",,,"10720 PRESTON RD
Dallas, TX 
(32.893585, -96.803866)"
"511","UF2016-1118"," 36890, 36891","1600 N CARROLL AVE","2016-09-18T00:00:00.000","9:50:00 PM","9172","Male","Hispanic","2007-07-11T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Take Down - Arm, Joint Locks","Active Aggression","NULL"," Yes, Yes","1600","Carroll","S","Ave.","46642","Hispanic","Male","No"," No injuries noted or visible","Yes","None detected"," Resisting Arrest","2013","156","150","CENTRAL","D2","Ross Bennett*",,,"1600 N CARROLL AVE
Dallas, TX 
(32.801972, -96.779551)"
"435","UF2016-1171"," 37147, 37148","7799 RIVERBROOK DR","2016-09-30T00:00:00.000","6:40:00 PM","10638","Female","White","2013-09-25T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Weapon display at Person, Held Suspect Down","Arrest","NULL"," No, Yes","7800","Riverbook","NULL","Rd.","46814","White","Male","Yes"," Taser Burn Marks, Laceration/Cut","Yes","FD-Suspect w/ Gun"," Assault/FV","1052","653","650","NORTH CENTRAL","D11"," ",,,"7799 RIVERBROOK DR
Dallas, TX 
(32.889956, -96.773279)"
"28","UF2016-1447"," 38753, 38754","7580 GREENVILLE AVE","2016-12-20T00:00:00.000","6:20:00 PM","8291","Male","Asian","2002-07-19T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, BD - Grabbed","Arrest","NULL"," No, Yes","7580","Greenville","NULL","Ave.","29479","Black","Male","No"," No injuries noted or visible","Yes","Unknown"," Assault/FV","1063","212","210","NORTHEAST","D13"," ",,,"7580 GREENVILLE AVE
Dallas, TX 
(32.886397, -96.757918)"
"825","UF2016-0947","36118","17811 VAIL ST","2016-07-30T00:00:00.000","1:00:00 PM","7727","Male","White","1999-02-03T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Taser Display at Person","Danger to self or others","NULL"," Yes","17811","VAIL","NULL","St.","46004","Black","Male","No"," No injuries noted or visible","No","Unknown Drugs"," No Arrest","6059","613","610","NORTH CENTRAL","D12"," ",,,"17811 VAIL ST
Dallas, TX 
(32.991242, -96.847539)"
"830","UF2016-1320"," 35888, 35889, 35890","1527 GRINNELL ST","2016-07-27T00:00:00.000","6:00:00 PM","9739","Male","White","2009-01-21T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Joint Locks, Hand Controlled Escort","Arrest","NULL"," No, Yes, Yes","1527","Grinnell","NULL","St.","45984","White","Male","No"," No injuries noted or visible","Yes","Alchohol"," APOWW","4297","727","720","SOUTH CENTRAL","D4"," ",,,"1527 GRINNELL ST
Dallas, TX 
(32.697586, -96.802577)"
"496","UF2016-1121"," 36943, 36944, 36945","2400 WALNUT HILL LN","2016-09-21T00:00:00.000","2:08:00 AM","9783","Male","White","2009-03-18T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Joint Locks, Held Suspect Down","Arrest","NULL"," No, Yes, Yes","2400","Walnut Hill","NULL","Ln.","46679","Black","Female","No"," No injuries noted or visible","Yes","Unknown Drugs"," APOWW","3040","534","530","NORTHWEST","D6","Harry Hines Wallnut Hill*",,,"2400 WALNUT HILL LN
Dallas, TX 
(32.881003, -96.896428)"
"398","UF2016-1236"," 37202, 37206, 37208, 37209","3716 MAPLE AVE","2016-10-03T00:00:00.000","1:25:00 AM","6366","Male","White","1990-06-06T00:00:00.000","No"," Fluid Exposure","No","Arrest"," Joint Locks, Hand Controlled Escort, Held Suspect Down, Verbal Command","Arrest","NULL"," Yes, Yes, Yes, No","3716","MAPLE","NULL","Ave.","46838","Asian","Male","No"," No injuries noted or visible","Yes","Alchohol"," Other Misdemeanor Arrest, Other Felony Arrest","3127","123","120","CENTRAL","D14","McKinney Allen*",,,"3716 MAPLE AVE
Dallas, TX 
(32.803943, -96.814053)"
"250","UF2016-1340"," 37754, 37755, 37756, 37757","1600 CHESTNUT ST","2016-10-31T00:00:00.000","6:47:00 PM","10697","Male","Hispanic","2013-11-06T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Take Down - Group, Held Suspect Down, Joint Locks","Arrest","NULL"," No, Yes, Yes, No","1600","Chestnut","NULL","St.","47227","Black","Female","No"," No injuries noted or visible","Yes","Unknown Drugs"," Public Intoxication","2080","153","150","CENTRAL","D2"," ",,,"1600 CHESTNUT ST
Dallas, TX 
(32.780825, -96.777351)"
"915","UF2016-0847"," 35609, 35610","1909 WOODALL RODGERS FWY","2016-07-13T00:00:00.000","6:30:00 PM","7489","Male","Asian","1997-02-19T00:00:00.000","Yes"," Sprain/Strain","No","Arrest"," Joint Locks, BD - Pushed","Danger to self or others","NULL"," Yes, Yes","1909","Woodall Rodgers","NULL","Frwy.","45833","Black","Female","Yes"," Non-Visible Injury/Pain","Yes","Mentally unstable"," APOWW","4411","132","130","CENTRAL","D14"," ",,,"1909 WOODALL RODGERS FWY
Dallas, TX 
(32.788869, -96.802894)"
"228","UF2016-1314","37847","1540 CHENAULT ST","2016-11-05T00:00:00.000","2:32:00 AM","11069","Male","Hispanic","2015-08-12T00:00:00.000","No"," No injuries noted or visible","No","Suspicious Activity"," Weapon display at Person","Other","NULL"," Yes","1540","Chenault","NULL","St.","47287","Hispanic","Male","No"," No injuries noted or visible","Yes","Alchohol"," DWI","1202","221","220","NORTHEAST","D7","JohnWest Buckner*",,,"1540 CHENAULT ST
Dallas, TX 
(32.802749, -96.689677)"
"125","UF2016-1403"," 38253, 38254","4001 CEDAR SPRINGS RD","2016-11-26T00:00:00.000","8:18:00 AM","10570","Male","Asian","2013-06-19T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, BD - Grabbed","Detention/Frisk","NULL"," No, Yes","4001","Cedar Springs Rd","NULL","NULL","43729","White","Male","Yes"," Laceration/Cut","No","FD-Suspect w/ Other Weapon"," No Arrest","4610","545","540","NORTHWEST","D2","Wycliff Lemmon*",,,"4001 CEDAR SPRINGS RD
Dallas, TX 
(32.811312, -96.811657)"
"969","UF2016-0831"," 35503, 35504","1500 ELM ST","2016-07-05T00:00:00.000","7:20:00 PM","9425","Male","Hispanic","1998-10-21T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, Held Suspect Down","Arrest","NULL"," No, Yes","1500","Elm","NULL","St.","45763","Black","Male","No"," No injuries noted or visible","Yes","Unknown"," Resisting Search and Transport, Other Misdemeanor Arrest","2062","134","130","CENTRAL","D14"," ",,,"1500 ELM ST
Dallas, TX 
(32.781336, -96.799761)"
"921","UF2016-0801"," 35607, 35608","5969 HIGHLAND VILLAGE DR","2016-07-11T00:00:00.000","5:55:00 PM","8982","Male","Other","2006-11-15T00:00:00.000","No"," No injuries noted or visible","No","Call for Cover"," Verbal Command, Joint Locks","Arrest","NULL"," No, Yes","5969","Highland Village","NULL","Dr.","45831","Black","Male","No"," No injuries noted or visible","Yes","Unknown"," Theft, Evading Arrest","4338","737","730","SOUTH CENTRAL","D8","Simpson Stuart BonnieView*",,,"5969 HIGHLAND VILLAGE DR
Dallas, TX 
(32.674702, -96.762311)"
"989","UF2016-0866","35416","111 COMMERCE ST","2016-07-02T00:00:00.000","12:20:00 AM","10979","Male","White","2015-01-28T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command","Active Aggression","NULL"," No","111","Commerce","NULL","St.","45710","Black","Female","No"," NO VISIBLE INJURIES","Yes","Alchohol"," Public Intoxication, Assault","2403","424","420","SOUTHWEST","D6"," ",,,"111 COMMERCE ST
Dallas, TX 
(32.775464, -96.82022)"
"776","UF2016-0950"," 36082, 36083","7075 W WHEATLAND RD","2016-08-09T00:00:00.000","5:00:00 PM","10318","Male","White","2012-03-28T00:00:00.000","No"," No injuries noted or visible","No","Call for Cover"," Joint Locks, Take Down - Body","Danger to self or others","NULL"," Yes, Yes","7075","WHEATLAND","W","Rd.","46112","Black","Female","No"," No injuries noted or visible","Yes","Unknown Drugs"," Assault/FV, Resisting Search and Transport","4397","435","430","SOUTHWEST","D3"," ",,,"7075 W WHEATLAND RD
Dallas, TX 
(32.647214, -96.945003)"
"700","UF2016-0926","36281","2200 E KIEST BLVD","2016-08-22T00:00:00.000","11:00:00 AM","6901","Male","Black","1992-02-10T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Hand Controlled Escort","Active Aggression","NULL"," No","2200","Kiest","E","Blvd.","46273","Black","Male","No"," Non-Visible Injury/Pain","Yes","None detected"," Assault/FV","4225","728","720","SOUTH CENTRAL","D4"," ",,,"2200 E KIEST BLVD
Dallas, TX 
(32.716964, -96.786546)"
"323","UF2016-1130"," 37502, 37503","2008 COMMERCE ST","2016-10-17T00:00:00.000","3:20:00 PM","8321","Male","Black","2002-09-13T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Hand/Arm/Elbow Strike, Held Suspect Down","Arrest","NULL"," Yes, Yes","2008","Commerce","NULL","St.","44127","Black","Male","Yes"," Abrasion/Scrape","Yes","Unknown Drugs"," Public Intoxication, Resisting Arrest","2075","134","130","CENTRAL","D14"," ",,,"2008 COMMERCE ST
Dallas, TX 
(32.781079, -96.793593)"
"440","UF2017-060"," 37125, 37126","7014 LONDON FOG DR","2016-09-30T00:00:00.000","11:03:00 AM","7833","Male","White","1999-11-03T00:00:00.000","Yes"," Abrasion/Scrape","No","Call for Cover"," Verbal Command, Take Down - Arm","Danger to self or others","NULL"," No, Yes","7014","London Fog","NULL","St.","46807","Black","Male","Yes"," Injured prior to contact, Hospitalized","Yes","Mentally unstable"," APOWW","1240","321","320","SOUTHEAST","D5"," ",,,"7014 LONDON FOG DR
Dallas, TX 
(32.762732, -96.699076)"
"785","UF2016-1210"," 36064, 36066, 36067","1010 ROSS AVE","2016-08-08T00:00:00.000","10:15:00 PM","10710","Male","White","2013-11-06T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," BD - Tripped, Hand Controlled Escort, Held Suspect Down","Arrest","NULL"," Yes, Yes, Yes","1010","Ross","NULL","Ave.","46101","Hispanic","Male","No"," No injuries noted or visible","Yes","Alchohol and unknown drugs"," Public Intoxication","2049","132","130","CENTRAL","D14"," ",,,"1010 ROSS AVE
Dallas, TX 
(32.782695, -96.804291)"
"66","UF2017-046","38553","2976 CUMMINGS ST","2016-12-10T00:00:00.000","9:30:00 AM","11015","Male","Black","2015-05-20T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Take Down - Arm","Detention/Frisk","NULL"," Yes","2976","Cummings","NULL","St.","47730","Black","Female","No"," No injuries noted or visible","No","Unknown"," No Arrest","4308","733","730","SOUTH CENTRAL","D4","Great Trinity Forest BonnieView*",,,"2976 CUMMINGS ST
Dallas, TX 
(32.699804, -96.770813)"
"334","UF2016-1251"," 37476, 37479","1600 OAK LAWN AVE","2016-10-16T00:00:00.000","10:20:00 AM","7270","Male","White","1995-09-06T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Joint Locks, Held Suspect Down","Danger to self or others","NULL"," Yes, Yes","1600","Oak Lawn","NULL","Ave.","46998","White","Female","Yes"," Abrasion/Scrape","Yes","Mentally unstable"," APOWW","3130","517","510","NORTHWEST","D6"," ",,,"1600 OAK LAWN AVE
Dallas, TX 
(32.79608, -96.820409)"
"681","UF2016-1031"," 36323, 36324, 36325, 36326, 36327, 36328","10000 HARRY HINES BLVD","2016-08-25T00:00:00.000","12:00:00 PM","8682","Male","White","2005-08-05T00:00:00.000","No"," No injuries noted or visible","No","Warrant Execution"," Hand Controlled Escort, Handcuffing Take Down, Joint Locks, Verbal Command, BD - Pushed, Held Suspect Down","Arrest","NULL"," No, No, No, No, Yes, Yes","10000","Harry Hines","NULL","Blvd.","46305","White","Male","Yes"," Abrasion/Scrape, Puncture","Yes","Unknown Drugs"," Warrant/Hold, Resisting Arrest","3057","521","520","NORTHWEST","D6","NWHwy WaltonWalker*",,,"10000 HARRY HINES BLVD
Dallas, TX 
(32.859397, -96.880767)"
"732","UF2016-0915","36192","12000 MCCREE RD","2016-08-17T00:00:00.000","6:37:00 PM","9855","Male","White","2009-06-10T00:00:00.000","No"," No injuries noted or visible","No","Traffic Stop"," Weapon display at Person","Weapon Display","NULL"," Yes","12000","McCree","NULL","NULL","0","White","Male","No"," No injuries noted or visible","Yes","FD-Unknown if Armed"," Burglary of a Vehicle","1090","233","230","NORTHEAST","D9","WalnutHill Jupiter*",,,"12000 MCCREE RD
Dallas, TX 
(32.867452, -96.674312)"
"474","UF2016-1339"," 37034, 37040, 37041, 37042","8104 VALLEY GLEN DR","2016-09-26T00:00:00.000","3:50:00 AM","11069","Male","Hispanic","2015-08-12T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command, BD - Grabbed, BD - Tripped, Held Suspect Down","Arrest","NULL"," No, No, Yes, Yes","8104","Valley Glen","NULL","Dr.","46744","Black","Male","No"," No injuries noted or visible","Yes","None detected"," Crim Trespass/Bldg/Prop","1175","236","230","NORTHEAST","D9","Ferguson Highland*",,,"8104 VALLEY GLEN DR
Dallas, TX 
(32.805592, -96.713319)"
"926","UF2016-0983"," 35577, 35578","5923 WINTON ST","2016-07-11T00:00:00.000","10:30:00 PM","10612","Male","White","2013-08-14T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, Take Down - Arm","Arrest","NULL"," No, Yes","5923","WINTON","NULL","St.","45823","White","Male","No"," No injuries noted or visible","Yes","Alchohol and unknown drugs"," Assault/FV","1140","142","140","CENTRAL","D14"," ",,,"5923 WINTON ST
Dallas, TX 
(32.835599, -96.764659)"
"148","UF2016-1408","38328","5250 SINGING HILLS DR","2016-11-23T00:00:00.000","11:15:00 PM","6053","Male","Black","1989-05-24T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Handcuffing Take Down","Arrest","NULL"," Yes","5250","Singing Hills","NULL","Dr.","47569","Black","Male","No"," No injuries noted or visible","Yes","Alchohol"," Public Intoxication","4336","735","730","SOUTH CENTRAL","D3"," ",,,"5250 SINGING HILLS DR
Dallas, TX 
(32.681447, -96.802428)"
"887","UF2016-0838"," 35764, 35765, 35766, 35767","5500 S LAMAR ST","2016-07-16T00:00:00.000","12:00:00 AM","10225","Male","White","2010-08-18T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Held Suspect Down, Take Down - Arm, Verbal Command, Combat Stance","Active Aggression","NULL"," Yes, Yes, No, Yes","5500","lamar","S","Dr.","29652","Black","Male","No"," No injuries noted or visible","No","Alchohol and unknown drugs"," Drug Possession - Felony, Public Intoxication","2190","344","340","SOUTHEAST","D7"," ",,,"5500 S LAMAR ST
Dallas, TX 
(32.739906, -96.758432)"
"840","UF2016-1143"," 35989, 35990, 35991, 35992, 35993","12500 E NORTHWEST HWY","2016-07-25T00:00:00.000","2:45:00 AM","10102","Male","White","2010-01-20T00:00:00.000","Yes"," Redness/Swelling, Elevated Heart Rate, Bruise","No","Arrest"," Weapon display at Person, Verbal Command, Feet/Leg/Knee Strike, Verbal Command, Held Suspect Down","Active Aggression","NULL"," No, No, No, Yes, Yes","12500","Northwest","E","Hwy.","46055","White","Male","No"," No injuries noted or visible","Yes","FD-Unknown if Armed"," Theft, Warrant/Hold","1102","227","220","NORTHEAST","D9"," ",,,"12500 E NORTHWEST HWY
Dallas, TX 
(32.864025, -96.665603)"
"730","UF2016-0915","36192","12000 MCCREE RD","2016-08-17T00:00:00.000","6:37:00 PM","9855","Male","White","2009-06-10T00:00:00.000","No"," No injuries noted or visible","No","Traffic Stop"," Weapon display at Person","Weapon Display","NULL"," Yes","12000","McCree","NULL","NULL","0","White","Male","No"," No injuries noted or visible","Yes","FD-Unknown if Armed"," Burglary of a Vehicle, Warrant/Hold","1090","233","230","NORTHEAST","D9","WalnutHill Jupiter*",,,"12000 MCCREE RD
Dallas, TX 
(32.867452, -96.674312)"
"703","UF2016-1217"," 36284, 36285","5309 RAVEN ROW","2016-08-22T00:00:00.000","8:56:00 PM","11047","Male","Black","2015-07-15T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, Handcuffing Take Down","Danger to self or others","NULL"," No, Yes","5309","RAVEN ROW","NULL","Rd.","46276","Black","Male","No"," No injuries noted or visible","No","Mentally unstable"," No Arrest","4445","437","430","SOUTHWEST","D3"," ",,,"5309 RAVEN ROW
Dallas, TX 
(32.681071, -96.896287)"
"661","UF2016-1220"," 36480, 36481, 36482","2438 W NORTHWEST HWY","2016-08-28T00:00:00.000","3:08:00 AM","9129","Male","Black","2007-05-30T00:00:00.000","No"," No injuries noted or visible","No","Off-Duty Employment"," Verbal Command, BD - Pushed, Hand Controlled Escort","Danger to self or others","NULL"," No, Yes, Yes","2435","Northwest Hwy","W","NULL","46360","Hispanic","Female","No"," No injuries noted or visible","Yes","Alchohol"," Public Intoxication","4451","521","520","NORTHWEST","D6","NWHwy WaltonWalker*",,,"2438 W NORTHWEST HWY
Dallas, TX 
(32.857885, -96.880095)"
"67","UF2016-1438"," 38545, 38546, 38547, 38548","2500 VICTORY AVE","2016-12-09T00:00:00.000","7:49:00 PM","9260","Male","Hispanic","2007-09-26T00:00:00.000","No"," No injuries noted or visible","No","Off-Duty Employment"," Take Down - Body, Verbal Command, Joint Locks, Held Suspect Down","Arrest","NULL"," Yes, No, Yes, Yes","2500","Victory","NULL","Ave.","47728","White","Male","Yes"," Non-Visible Injury/Pain","Yes","None detected"," Warrant/Hold","6065","131","130","CENTRAL","D2"," ",,,"2500 VICTORY AVE
Dallas, TX 
(32.789996, -96.811292)"
"251","UF2016-1196","37733","2600 ROUTH ST","2016-10-30T00:00:00.000","12:35:00 AM","6231","Male","White","1990-02-26T00:00:00.000","Yes"," Sprain/Strain","No","Traffic Stop"," Weapon display at Person","Other","NULL"," Yes","2600","routh","NULL","St.","47212","Black","Male","No"," No injuries noted or visible","Yes","Alchohol"," DWI","2014","121","120","CENTRAL","D14","McKinney Allen*",,,"2600 ROUTH ST
Dallas, TX 
(32.79653, -96.801962)"
"365","UF2016-1193"," 37341, 37342, 37343","10427 FERN DR","2016-10-09T00:00:00.000","5:10:00 PM","11007","Female","Hispanic","2015-03-25T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Taser Display at Person, BD - Grabbed, BD - Pushed","Active Aggression","NULL"," No, Yes, Yes","10427","Fern","NULL","Dr.","46900","Black","Female","No"," No injuries noted or visible","Yes","Mentally unstable"," APOWW","1136","226","220","NORTHEAST","D9"," ",,,"10427 FERN DR
Dallas, TX 
(32.838111, -96.680071)"
"112","UF2016-1407","38303","10666 E NORTHWEST HWY","2016-11-27T00:00:00.000","4:35:00 PM","10334","Male","Hispanic","2012-03-28T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Held Suspect Down","Arrest","NULL"," Yes","10666","Northwest","E","Hwy.","26063","Black","Male","No"," No injuries noted or visible","Yes","Unknown Drugs"," Public Intoxication","1098","248","240","NORTHEAST","D9"," ",,,"10666 E NORTHWEST HWY
Dallas, TX 
(32.864176, -96.701051)"
"782","UF2016-0990"," 36051, 36061","111 COMMERCE ST","2016-08-08T00:00:00.000","3:30:00 AM","8882","Male","Black","2006-08-11T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," BD - Grabbed, Verbal Command","Other","NULL"," No, No","111","Commerce","NULL","St.","46093","Black","Male","No"," Injury Not Related to Force","Yes","Unknown Drugs"," DWI","2403","424","420","SOUTHWEST","D6"," ",,,"111 COMMERCE ST
Dallas, TX 
(32.775464, -96.82022)"
"309","UF2016-1468","37653","2601 FRANKFORD RD","2016-10-19T00:00:00.000","12:40:00 PM","9070","Male","Hispanic","2007-03-21T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Verbal Command","Arrest","NULL"," No","2601","Frankford","NULL","Rd.","47044","Black","Male","No"," No injuries noted or visible","Yes","None detected"," Evading Arrest, Warrant/Hold, Fail to ID","6006","611","610","NORTH CENTRAL","D12"," ",,,"2601 FRANKFORD RD
Dallas, TX 
(32.99711, -96.867226)"
"320","UF2016-1273"," 37803, 37804","911 MURDOCK RD","2016-10-18T00:00:00.000","10:18:00 AM","9119","Male","Hispanic","2007-05-30T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Verbal Command, Weapon display at Person","Arrest","NULL"," Yes, Yes","911","Murdock","NULL","Rd.","0","White","Female","No"," No injuries noted or visible","Yes","FD-Suspect w/ Gun"," Burglary/Habitation","2220","354","350","SOUTHEAST","D8"," ",,,"911 MURDOCK RD
Dallas, TX 
(32.701667, -96.683047)"
"726","UF2016-0937"," 36264, 36265","10300 TECHNOLOGY BLVD E","2016-08-18T00:00:00.000","11:40:00 PM","9219","Male","White","2007-09-05T00:00:00.000","No"," No injuries noted or visible","No","Traffic Stop"," Verbal Command, Weapon display at Person","Detention/Frisk","NULL"," Yes, Yes","10300","Technology","E","Blvd.","46255","White","Male","No"," No injuries noted or visible","Yes","Alchohol"," DWI","3055","521","520","NORTHWEST","D6","NWHwy WaltonWalker*",,,"10300 TECHNOLOGY BLVD E
Dallas, TX 
(32.862129, -96.896835)"
"981","UF2017-009"," 35440, 35441","3140 W MOCKINGBIRD LN","2016-07-03T00:00:00.000","7:50:00 PM","9895","Male","White","2009-07-08T00:00:00.000","No"," No injuries noted or visible","No","Arrest"," Joint Locks, Hand Controlled Escort","Arrest","NULL"," Yes, Yes","3140","MOCKINGBIRD","W","Ln.","45724","White","Male","Yes"," Injured prior to contact, Laceration/Cut","Yes","Mentally unstable"," APOWW","3094","542","540","NORTHWEST","D2"," ",,,"3140 W MOCKINGBIRD LN
Dallas, TX 
(32.833392, -96.83782)"
"583","UF2016-1223","36727","8630 FIRESIDE DR","2016-09-07T00:00:00.000","6:00:00 PM","10374","Female","Hispanic","2012-05-09T00:00:00.000","No"," No injuries noted or visible","No","Service Call"," Take Down - Arm","Arrest","NULL"," Yes","8630","Fireside","NULL","Dr.","46551","White","Female","Yes"," Abrasion/Scrape","Yes","Mentally unstable"," APOWW","2222","354","350","SOUTHEAST","D8"," ",,,"8630 FIRESIDE DR
Dallas, TX 
(32.697895, -96.670834)"
