"date","agenda_item_number","item_type","district","title","voter_name","vote","final_action_taken","agenda_item_description","agenda_id","vote_id"
"2022-08-10T00:00:00.000","26","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Knox Street Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_26","081022_AG_26_4"
"2022-08-10T00:00:00.000","57","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize (1) an Interlocal Agreement between Dallas, North Texas Municipal Water (NTMWD) and Tarrant Regional Water District (TRWD) to jointly evaluate the feasibility, reliability, and resiliency of optimizing existing water supply and raw water transmission infrastructure to meet municipal and industrial water supply demands in the North Central Texas region in an estimated study cost of $1,200,000.00; (2) the receipt and deposit of funds from NTMWD in an amount not to exceed $400,000.00 in the Water Construction Fund; (3) the receipt and deposit of funds from TRWD in an amount not to exceed $400,000.00 in the Water Construction Fund; (4) an increase in appropriations in an amount not to exceed $800,000.00 in the Water Construction Fund; and (5) execution of the Interlocal Agreement and all terms, conditions and documents required by the agreement - Estimated Revenue: Water Construction Fund $800,000.00 (see Fiscal Information)","081022_AG_57","081022_AG_57_12"
"2022-08-10T00:00:00.000","68","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize the (1) acceptance of additional grant funds from the U.S. Department of the Treasury (�Treasury�) for the American Recovery Plan Act (�ARPA�) Emergency Rental Assistance Round 2 Program  (CFDA No. 21.023) in the amount of $15,067,703.22; (2) establishment of appropriations in an amount not to exceed $15,067,703.22 in the ARPA Emergency Rental Assistance Round 2 Fund; (3) receipt and deposit of funds in an amount not to exceed $15,067,703.22 in the ARPA Emergency Rental Assistance Round 2 Fund; (4) disbursement of funds in the amount of $15,067,703.22 from the ARPA Emergency Rental Assistance Round 2 Fund; and (5) execution of any documents necessary with the Treasury to accept and/or spend the funds - Not to exceed $15,067,703.22, from $35,257,974.18 to $50,325,677.40 - Financing: U.S. Department of the Treasury Emergency Rental Assistance Program Grant Funds","081022_AG_68","081022_AG_68_3"
"2022-08-10T00:00:00.000","68","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","APPROVED","Authorize the (1) acceptance of additional grant funds from the U.S. Department of the Treasury (�Treasury�) for the American Recovery Plan Act (�ARPA�) Emergency Rental Assistance Round 2 Program  (CFDA No. 21.023) in the amount of $15,067,703.22; (2) establishment of appropriations in an amount not to exceed $15,067,703.22 in the ARPA Emergency Rental Assistance Round 2 Fund; (3) receipt and deposit of funds in an amount not to exceed $15,067,703.22 in the ARPA Emergency Rental Assistance Round 2 Fund; (4) disbursement of funds in the amount of $15,067,703.22 from the ARPA Emergency Rental Assistance Round 2 Fund; and (5) execution of any documents necessary with the Treasury to accept and/or spend the funds - Not to exceed $15,067,703.22, from $35,257,974.18 to $50,325,677.40 - Financing: U.S. Department of the Treasury Emergency Rental Assistance Program Grant Funds","081022_AG_68","081022_AG_68_4"
"2022-08-10T00:00:00.000","9","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize  (1) the acceptance of a grant from the Environmental Protection Agency through the North Central Texas Council of Governments for an award through the �Clean Fleets North Texas 2020 Call for Projects� (Project No. TRN6875, CFDA No. 66.039, Federal Award ID No. 01F56701) (to purchase replacement vehicles and equipment to reduce Nitrogen Oxides emissions in the amount of $109,116.00 for the period August 11, 2022 through  February 26, 2023); (2) the receipt and deposit of grant funds in an amount not to exceed $109,116.00 in  the Clean Fleets North  Texas 2020 Fund - Award 2;  (3) the establishment of appropriations in an amount not to exceed $109,116.00 in the Clean Fleets North Texas 2020 Fund - Award 2; (4) a required local match in the amount of $255,640.00 from Equipment Notes Series 2021 Fund; and (5) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Total not to exceed $364,756.00 - Financing: North Central Texas Council of Governments Grant Funds ($109,116.00) and Equipment Notes Series 2021 Fund ($255,640.00)","081022_AG_9","081022_AG_9_10"
"2022-08-10T00:00:00.000","9","AGENDA","1","Councilmember","Chad West","YES","APPROVED","Authorize  (1) the acceptance of a grant from the Environmental Protection Agency through the North Central Texas Council of Governments for an award through the �Clean Fleets North Texas 2020 Call for Projects� (Project No. TRN6875, CFDA No. 66.039, Federal Award ID No. 01F56701) (to purchase replacement vehicles and equipment to reduce Nitrogen Oxides emissions in the amount of $109,116.00 for the period August 11, 2022 through  February 26, 2023); (2) the receipt and deposit of grant funds in an amount not to exceed $109,116.00 in  the Clean Fleets North  Texas 2020 Fund - Award 2;  (3) the establishment of appropriations in an amount not to exceed $109,116.00 in the Clean Fleets North Texas 2020 Fund - Award 2; (4) a required local match in the amount of $255,640.00 from Equipment Notes Series 2021 Fund; and (5) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Total not to exceed $364,756.00 - Financing: North Central Texas Council of Governments Grant Funds ($109,116.00) and Equipment Notes Series 2021 Fund ($255,640.00)","081022_AG_9","081022_AG_9_1"
"2022-08-10T00:00:00.000","9","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","Authorize  (1) the acceptance of a grant from the Environmental Protection Agency through the North Central Texas Council of Governments for an award through the �Clean Fleets North Texas 2020 Call for Projects� (Project No. TRN6875, CFDA No. 66.039, Federal Award ID No. 01F56701) (to purchase replacement vehicles and equipment to reduce Nitrogen Oxides emissions in the amount of $109,116.00 for the period August 11, 2022 through  February 26, 2023); (2) the receipt and deposit of grant funds in an amount not to exceed $109,116.00 in  the Clean Fleets North  Texas 2020 Fund - Award 2;  (3) the establishment of appropriations in an amount not to exceed $109,116.00 in the Clean Fleets North Texas 2020 Fund - Award 2; (4) a required local match in the amount of $255,640.00 from Equipment Notes Series 2021 Fund; and (5) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Total not to exceed $364,756.00 - Financing: North Central Texas Council of Governments Grant Funds ($109,116.00) and Equipment Notes Series 2021 Fund ($255,640.00)","081022_AG_9","081022_AG_9_13"
"2022-08-10T00:00:00.000","Z4","AGENDA","11","Councilmember","Jaynie Shultz","YES","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2403 for the sale of alcoholic beverages in conjunction  with a restaurant without drive-in or drive-through service on property zoned Planned Development District No. 859 with a D-1 Liquor Control Overlay and an H/128 Historic Overlay, Tract F within the Junius Heights Historic Overlay District, on the southeast line of Junius Street, between North Henderson Avenue and the terminus of Dumas Street","081022_AG_Z4","081022_AG_Z4_11"
"2022-08-10T00:00:00.000","Z4","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2403 for the sale of alcoholic beverages in conjunction  with a restaurant without drive-in or drive-through service on property zoned Planned Development District No. 859 with a D-1 Liquor Control Overlay and an H/128 Historic Overlay, Tract F within the Junius Heights Historic Overlay District, on the southeast line of Junius Street, between North Henderson Avenue and the terminus of Dumas Street","081022_AG_Z4","081022_AG_Z4_4"
"2022-08-10T00:00:00.000","Z4","AGENDA","5","Councilmember","Jaime Resendez","YES","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2403 for the sale of alcoholic beverages in conjunction  with a restaurant without drive-in or drive-through service on property zoned Planned Development District No. 859 with a D-1 Liquor Control Overlay and an H/128 Historic Overlay, Tract F within the Junius Heights Historic Overlay District, on the southeast line of Junius Street, between North Henderson Avenue and the terminus of Dumas Street","081022_AG_Z4","081022_AG_Z4_5"
"2022-08-10T00:00:00.000","46","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","APPROVED","Authorize a three-year service price agreement for janitorial services for the aquatic sprayground centers for the Park & Recreation Department - Superior Commercial Cleaning, most advantageous proposer of two - Estimated amount of $784,913.13 - Financing: General Funds","081022_AG_46","081022_AG_46_6"
"2022-08-10T00:00:00.000","10","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","An ordinance granting a revocable license to Mark Cuban Cost Plus Drug Company, PBC for the use of a total of approximately 1,292 square feet of land to install, maintain and utilize a sidewalk caf� and two awnings without premise signs on and over portions of Walton and Taylor Streets rights-of-way - Revenue: General Fund $200.00 annually,  $200.00 one-time fee, plus the $20.00 ordinance publication fee","081022_AG_10","081022_AG_10_7"
"2022-08-10T00:00:00.000","4","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize settlement of the lawsuit styled Lydia Gaines v. City of Dallas, Cause No. CC-19-05493-C - Not to exceed $60,000.00 - Financing: Liability Reserve Fund","081022_AG_4","081022_AG_4_12"
"2022-08-10T00:00:00.000","8","AGENDA","15","Mayor","Eric Johnson","YES","OTHER HELD UNDER ADVISEMENT UNTIL 10/26/22","An ordinance amending Chapter 18, �Municipal Solid Wastes,� of the Dallas City Code by amending Article V; (1) providing revised storage, license, and record keeping requirements and establishing training requirements  for  tire  businesses;  (2)  providing  a  penalty  not  to  exceed $2,000.00; (3) providing a saving clause; (4) providing a severability clause; and (5) providing an effective date - Financing: No cost consideration to the City","081022_AG_8","081022_AG_8_15"
"2022-08-10T00:00:00.000","10","AGENDA","15","Mayor","Eric Johnson","YES","APPROVED","An ordinance granting a revocable license to Mark Cuban Cost Plus Drug Company, PBC for the use of a total of approximately 1,292 square feet of land to install, maintain and utilize a sidewalk caf� and two awnings without premise signs on and over portions of Walton and Taylor Streets rights-of-way - Revenue: General Fund $200.00 annually,  $200.00 one-time fee, plus the $20.00 ordinance publication fee","081022_AG_10","081022_AG_10_15"
"2022-08-10T00:00:00.000","46","AGENDA","1","Councilmember","Chad West","YES","APPROVED","Authorize a three-year service price agreement for janitorial services for the aquatic sprayground centers for the Park & Recreation Department - Superior Commercial Cleaning, most advantageous proposer of two - Estimated amount of $784,913.13 - Financing: General Funds","081022_AG_46","081022_AG_46_1"
"2022-08-10T00:00:00.000","46","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize a three-year service price agreement for janitorial services for the aquatic sprayground centers for the Park & Recreation Department - Superior Commercial Cleaning, most advantageous proposer of two - Estimated amount of $784,913.13 - Financing: General Funds","081022_AG_46","081022_AG_46_10"
"2022-08-10T00:00:00.000","12","AGENDA","13","Councilmember","Gay Donnell Willis","YES","DEFERRED THE ITEM FOR 30 DAYS [9/14/22]","An ordinance abandoning portions of a drainage easement with a temporary working space easement and a storm sewer easement to MQMF Dallas Carlisle Street LLC, the abutting owner, containing a total of approximately  1,621 square feet of land, located near the intersection of Bowen and Carlisle Streets - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee","081022_AG_12","081022_AG_12_13"
"2022-08-10T00:00:00.000","1","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Approval of Minutes of the June 22, 2022 City Council Meeting and June 27, 2022 Special Called City Council Meeting","081022_AG_1","081022_AG_1_10"
"2022-08-10T00:00:00.000","54","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","Authorize a public hearing to be held on September 14, 2022, pursuant to Chapter 26 of the Texas Parks and Wildlife Code, to receive comments on the proposed use of a portion of parkland at Everglade Park located at 5100 Jim  Miller Road totaling approximately 23,373 square feet of land and temporary use of approximately 31,142 square feet of land, by Dallas Water Utilities for the construction of a 48-inch water main and future wastewater lines for the Jim Miller Pump Station Improvements Project - Financing: No cost consideration to the City","081022_AG_54","081022_AG_54_13"
"2022-08-10T00:00:00.000","52","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED CORRECTED","Authorize a ratification of an emergency procurement with Fleetwood Services LLC for (1) the removal of 108,000 square feet of the existing soil and turf; (2) purchase of TifEagle Bermuda sprigs; and (3) assisting in necessary planting for the Park and Recreation Department to use at Cedar Crest Golf Course located at 1800 Southerland Avenue - Not to exceed $261,100.00 - Financing: General Funds (subject to annual appropriations)","081022_AG_52","081022_AG_52_8"
"2022-08-10T00:00:00.000","4","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize settlement of the lawsuit styled Lydia Gaines v. City of Dallas, Cause No. CC-19-05493-C - Not to exceed $60,000.00 - Financing: Liability Reserve Fund","081022_AG_4","081022_AG_4_3"
"2022-08-10T00:00:00.000","22","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Dallas Downtown Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_22","081022_AG_22_4"
"2022-08-10T00:00:00.000","65","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","DEFERRED WITH A REQUIREMENT","Authorize a three-year service contract, with one one-year renewal option, for parking meter and citation management for the Department of Transportation - SP Plus Corporation, most advantageous proposer of five - Not to exceed $9,659,302.50 - Financing: General Fund (subject to annual appropriations) (This item was deferred on June 22, 2022)","081022_AG_65","081022_AG_65_4"
"2022-08-10T00:00:00.000","28","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Midtown Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_28","081022_AG_28_6"
"2022-08-10T00:00:00.000","11","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","APPROVED","An ordinance abandoning a portion of Buena Vista and Travis Streets and two alleys to KD BV Holdco, LLC, KD Travis Block Holdco, LLC and Oncor Electric Delivery Company, LLC, the abutting owners, containing approximately 36,302 square feet of land, located near the intersection of Armstrong Avenue and Travis Street - Revenue: General Capital Reserve Fund ($9,082,727.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","081022_AG_11","081022_AG_11_4"
"2022-08-10T00:00:00.000","66","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","Authorize (1) acquisition from 7800 Ricchi, LLC, of approximately 217,911 square feet of land improved with a commercial building and parking garage located near the intersection of North Stemmons Freeway and Mockingbird Lane for the Stemmons Project; and (2) an increase of appropriations in an amount not to exceed $14,165,000.00 in the Building Inspection Fund - Not to exceed $14,165,000.00 ($14,000,000.00, plus closing costs and title expenses not to exceed $165,000.00) - Financing: Building Inspection Fund","081022_AG_66","081022_AG_66_13"
"2022-08-10T00:00:00.000","Z8","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting an amendment to and the renewal of Specific Use Permit No. 1374 for a private school and an open-enrollment charter school limited to grades Pre-K through 6th grade, which includes before and after school care and to add a child-care facility for infants to Pre-K, on property zoned Tracts I and II within Conservation District No. 6 - Hollywood/Santa Monica, on the east corner of Lindsley Avenue and Tenison Memorial Road","081022_AG_Z8","081022_AG_Z8_12"
"2022-08-10T00:00:00.000","61","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","Authorize Supplemental Agreement No. 2 to the professional services contract with CDM Smith Inc. for construction phase services associated with the rehabilitation of the Jim  Miller Pump  Station - Not to exceed $1,784,410.00, from $5,043,724.00 to $6,828,134.00 - Financing: Water Capital Improvement G Fund ($1,600,000.00) and Water Construction Fund ($184,410.00)","081022_AG_61","081022_AG_61_2"
"2022-08-10T00:00:00.000","63","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office)
[Officer Appointments: Michael Hubbard - Chair, Reinvestment Zone Thirteen Board (Grand Park South); Greer L. Christian - Chair, Reinvestment Zone Eighteen Board (Maple/Mockingbird)]","081022_AG_63","081022_AG_63_3"
"2022-08-10T00:00:00.000","Z5","AGENDA","8","Councilmember","Tennell Atkins","YES","AMENDED","A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2167 for a bail bonds office on property zoned Planned Development District No. 784, the Trinity River Corridor Special Purpose District, on the west line of Riverfront Boulevard, south of Rock Island Street","081022_AG_Z5","081022_AG_Z5_8"
"2022-08-10T00:00:00.000","18","AGENDA","5","Councilmember","Jaime Resendez","YES","APPROVED","Authorize (1) a Development Participation Contract with Texas Trees Foundation for the donation of privately funded design plans for a City of Dallas 2017 General Obligation Bond Program Project identified as the Southwestern Medical District Streetscape Plan/Harry Hines Boulevard Improvements (Market Center DART Station to Mockingbird Lane); - Financing: This action has no cost consideration to the City (see Fiscal Information for potential future costs)","081022_AG_18","081022_AG_18_5"
"2022-08-10T00:00:00.000","21","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","Authorize (1) Supplemental Agreement No. 1 to exercise the five-year renewal option, for the maintenance and support contract with Ericsson, Inc. for the continuation of the Advanced Traffic Management System for synchronization of signal operations and signal management for a five-year period; and (2) an increase in the service contract amount in an amount not to exceed $4,869,753.16, from $3,523,537.71 to $8,393,290.87 - Not to exceed $4,869,753.16 - Financing: Coronavirus State and Local Fiscal Recovery Funds ($889,649.60) and Street and Transportation (A) Fund (2017 General Obligation Bond Fund) ($3,980,103.56)","081022_AG_21","081022_AG_21_2"
"2022-08-10T00:00:00.000","11","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED","An ordinance abandoning a portion of Buena Vista and Travis Streets and two alleys to KD BV Holdco, LLC, KD Travis Block Holdco, LLC and Oncor Electric Delivery Company, LLC, the abutting owners, containing approximately 36,302 square feet of land, located near the intersection of Armstrong Avenue and Travis Street - Revenue: General Capital Reserve Fund ($9,082,727.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","081022_AG_11","081022_AG_11_8"
"2022-08-10T00:00:00.000","Z8","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting an amendment to and the renewal of Specific Use Permit No. 1374 for a private school and an open-enrollment charter school limited to grades Pre-K through 6th grade, which includes before and after school care and to add a child-care facility for infants to Pre-K, on property zoned Tracts I and II within Conservation District No. 6 - Hollywood/Santa Monica, on the east corner of Lindsley Avenue and Tenison Memorial Road","081022_AG_Z8","081022_AG_Z8_10"
"2022-08-10T00:00:00.000","10","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","An ordinance granting a revocable license to Mark Cuban Cost Plus Drug Company, PBC for the use of a total of approximately 1,292 square feet of land to install, maintain and utilize a sidewalk caf� and two awnings without premise signs on and over portions of Walton and Taylor Streets rights-of-way - Revenue: General Fund $200.00 annually,  $200.00 one-time fee, plus the $20.00 ordinance publication fee","081022_AG_10","081022_AG_10_3"
"2022-08-10T00:00:00.000","63","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","APPROVED","Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office)
[Officer Appointments: Michael Hubbard - Chair, Reinvestment Zone Thirteen Board (Grand Park South); Greer L. Christian - Chair, Reinvestment Zone Eighteen Board (Maple/Mockingbird)]","081022_AG_63","081022_AG_63_6"
"2022-08-10T00:00:00.000","66","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED","Authorize (1) acquisition from 7800 Ricchi, LLC, of approximately 217,911 square feet of land improved with a commercial building and parking garage located near the intersection of North Stemmons Freeway and Mockingbird Lane for the Stemmons Project; and (2) an increase of appropriations in an amount not to exceed $14,165,000.00 in the Building Inspection Fund - Not to exceed $14,165,000.00 ($14,000,000.00, plus closing costs and title expenses not to exceed $165,000.00) - Financing: Building Inspection Fund","081022_AG_66","081022_AG_66_8"
"2022-08-10T00:00:00.000","50","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize Supplemental Agreement No. 4 to the service contract with Streamline Automation Systems, LLC for hosting, maintenance, and support of the existing fire inspection system for the Fire -Rescue Department managed by the Department of Information and Technology Services - Not to exceed $558,225, from $1,262,087 to $1,820,312 - Financing: Data Services Fund (subject to annual appropriations)","081022_AG_50","081022_AG_50_3"
"2022-08-10T00:00:00.000","Z4","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2403 for the sale of alcoholic beverages in conjunction  with a restaurant without drive-in or drive-through service on property zoned Planned Development District No. 859 with a D-1 Liquor Control Overlay and an H/128 Historic Overlay, Tract F within the Junius Heights Historic Overlay District, on the southeast line of Junius Street, between North Henderson Avenue and the terminus of Dumas Street","081022_AG_Z4","081022_AG_Z4_7"
"2022-08-10T00:00:00.000","67","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","AMENDED","Authorize a resolution to condemn any action intended to abrogate the fundamental liberties of the people of Dallas and affirm the City Council commitment to protecting peoples right to make reproductive health decisions for themselves and their families, including abortion care, and set Policy regarding the use of City resources in the prosecution of people seeking to make reproductive decisions - Financing: No cost consideration to the City","081022_AG_67","081022_AG_67_6"
"2022-08-10T00:00:00.000","Z9","AGENDA","7","Councilmember","Adam Bazaldua","YES","AMENDED","A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 918 for a private school and a day care center on property zoned Planned Development District No. 134, between Wayne Street and Parkview Avenue at the terminus of Gurley Avenue","081022_AG_Z9","081022_AG_Z9_7"
"2022-08-10T00:00:00.000","52","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","APPROVED CORRECTED","Authorize a ratification of an emergency procurement with Fleetwood Services LLC for (1) the removal of 108,000 square feet of the existing soil and turf; (2) purchase of TifEagle Bermuda sprigs; and (3) assisting in necessary planting for the Park and Recreation Department to use at Cedar Crest Golf Course located at 1800 Southerland Avenue - Not to exceed $261,100.00 - Financing: General Funds (subject to annual appropriations)","081022_AG_52","081022_AG_52_6"
"2022-08-10T00:00:00.000","10","AGENDA","5","Councilmember","Jaime Resendez","YES","APPROVED","An ordinance granting a revocable license to Mark Cuban Cost Plus Drug Company, PBC for the use of a total of approximately 1,292 square feet of land to install, maintain and utilize a sidewalk caf� and two awnings without premise signs on and over portions of Walton and Taylor Streets rights-of-way - Revenue: General Fund $200.00 annually,  $200.00 one-time fee, plus the $20.00 ordinance publication fee","081022_AG_10","081022_AG_10_5"
"2022-08-10T00:00:00.000","61","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize Supplemental Agreement No. 2 to the professional services contract with CDM Smith Inc. for construction phase services associated with the rehabilitation of the Jim  Miller Pump  Station - Not to exceed $1,784,410.00, from $5,043,724.00 to $6,828,134.00 - Financing: Water Capital Improvement G Fund ($1,600,000.00) and Water Construction Fund ($184,410.00)","081022_AG_61","081022_AG_61_12"
"2022-08-10T00:00:00.000","38","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize the (1) acceptance of a grant from the U.S. Environmental Protection Agency through the Texas Commission on Environmental Quality (TCEQ) (Contract No. 582-23-40028, CFDA Nos. 66.034 and 66.605) in the amount of $96,707.48 to operate the ambient air monitoring station in Rockwall County and air quality monitoring of the Particulate Matter (PM) 2.5 network, for the period September 1, 2022 through August 31, 2023; (2) receipt and deposit of funds in an amount not to exceed $96,707.48 in the TCEQ 22-23 Rockwall and PM 2.5 Monitoring Program Fund; (3) establishment of appropriations in an amount not to exceed $96,707.48 in the TCEQ 22-23 Rockwall and PM 2.5 Air Monitoring Program Fund; and (4) execution of the contract and all terms, conditions, and documents required by the agreement - Not to exceed $96,707.48 - Financing: Texas Commission on Environmental Quality Grant Funds","081022_AG_38","081022_AG_38_3"
"2022-08-10T00:00:00.000","PH4","AGENDA","9","Councilmember","Paula Blackmon","AWVT","APPROVED","A public hearing to receive comments amending chapter 15D, �Emergency Vehicles,� of the Dallas City Code by amending Sections 15D-15, 15D-16, 15D-17, 15D-21, 15D-22, 15D-50, 15D-52, 15D-53,15D-55, and 15D-56; (1) providing a definition of dispatcher; (2) clarifying language concerning emergency wrecker service; (3) providing a penalty not to exceed $1,000.00; (4) providing a saving clause; (5) providing a severability clause; and (6) providing an effective date - Financing: No cost consideration to the City (see Fiscal Information)","081022_AG_PH4","081022_AG_PH4_9"
"2022-08-10T00:00:00.000","67","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","AMENDED","Authorize a resolution to condemn any action intended to abrogate the fundamental liberties of the people of Dallas and affirm the City Council commitment to protecting peoples right to make reproductive health decisions for themselves and their families, including abortion care, and set Policy regarding the use of City resources in the prosecution of people seeking to make reproductive decisions - Financing: No cost consideration to the City","081022_AG_67","081022_AG_67_12"
"2022-08-10T00:00:00.000","38","AGENDA","14","Councilmember","Paul Ridley","YES","APPROVED","Authorize the (1) acceptance of a grant from the U.S. Environmental Protection Agency through the Texas Commission on Environmental Quality (TCEQ) (Contract No. 582-23-40028, CFDA Nos. 66.034 and 66.605) in the amount of $96,707.48 to operate the ambient air monitoring station in Rockwall County and air quality monitoring of the Particulate Matter (PM) 2.5 network, for the period September 1, 2022 through August 31, 2023; (2) receipt and deposit of funds in an amount not to exceed $96,707.48 in the TCEQ 22-23 Rockwall and PM 2.5 Monitoring Program Fund; (3) establishment of appropriations in an amount not to exceed $96,707.48 in the TCEQ 22-23 Rockwall and PM 2.5 Air Monitoring Program Fund; and (4) execution of the contract and all terms, conditions, and documents required by the agreement - Not to exceed $96,707.48 - Financing: Texas Commission on Environmental Quality Grant Funds","081022_AG_38","081022_AG_38_14"
"2022-08-10T00:00:00.000","67","AGENDA","1","Councilmember","Chad West","YES","AMENDED","Authorize a resolution to condemn any action intended to abrogate the fundamental liberties of the people of Dallas and affirm the City Council commitment to protecting peoples right to make reproductive health decisions for themselves and their families, including abortion care, and set Policy regarding the use of City resources in the prosecution of people seeking to make reproductive decisions - Financing: No cost consideration to the City","081022_AG_67","081022_AG_67_1"
"2022-08-10T00:00:00.000","66","AGENDA","11","Councilmember","Jaynie Shultz","YES","APPROVED","Authorize (1) acquisition from 7800 Ricchi, LLC, of approximately 217,911 square feet of land improved with a commercial building and parking garage located near the intersection of North Stemmons Freeway and Mockingbird Lane for the Stemmons Project; and (2) an increase of appropriations in an amount not to exceed $14,165,000.00 in the Building Inspection Fund - Not to exceed $14,165,000.00 ($14,000,000.00, plus closing costs and title expenses not to exceed $165,000.00) - Financing: Building Inspection Fund","081022_AG_66","081022_AG_66_11"
