"objectid","filenum","uofnum","match_addr","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","address","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geolocation"
"1969","UF2013-01697","9991","8080 PARK LN","2013-08-14T00:00:00.000","2:15","5182","Female","White","1985-04-04T00:00:00.000","Yes","Abrasion","No","Service Call","Handcuffing","Passive Resistance","NULL","Yes","8080","PARK","NULL","Ln.","8080 PARK Ln.","28512","White","Male","Yes","Laceration","Yes","Alchohol","DWI, Fail Maint Finan Respon (FMFR)","1083","214","210","NORTHEAST","D13","Five Points","2500232.34782000000","7004515.14224000000","8080 PARK LN
Dallas, TX 
(32.871878, -96.76802)"
"1981","UF2013-01702","10436, 10437, 10438","3535 MUNGER AVE","2013-08-31T00:00:00.000","0:20","9675","Male","White","2008-12-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Arm Bar, Feet/Legs Strike, Joint Locks","Active Aggression","NULL","Yes, Yes, Yes","3535","Munger","NULL","Ave.","3535 Munger Ave.","28722","Black","Male","Yes","Laceration, Abrasion","Yes","Unknown","Pos/(DNAME), Resisting Search and Transport","2016","154","150","CENTRAL","D14","Ross Bennett","2493970.45930000000","6977489.21902000000","3535 MUNGER AVE
Dallas, TX 
(32.79881, -96.788595)"
"1989","UF2013-01705","9631, 9632, 9633, 9634","6185 RETAIL RD","2013-07-24T00:00:00.000","22:40","9522","Male","Hispanic","2008-07-09T00:00:00.000","No","Abrasion, Redness/Swelling","No","Arrest","Balance Displacement, OC Spray, Handcuffing, Pressure Points","Active Aggression","NULL","No, Yes, Yes, Yes","6185","Retail","S","Rd.","6185 S Retail Rd.","28379","White","Male","No","OC Spray Treatment","Yes","Alchohol and unknown drugs","Theft, Assault/Public Servant, Evading Arrest/Detention","4529","215","210","NORTHEAST","D13","Five Points","2504450.93189000000","7000885.85818000000","6185 RETAIL RD
Dallas, TX 
(32.861661, -96.754391)"
"1986","UF2013-01704","19137, 19138, 19139","5800 RIDGECREST RD","2013-08-31T00:00:00.000","1:10","10210","Male","White","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","Verbal Command, Take Down - Arm, Held Suspect Down","Danger to self or others","NULL","No, Yes, Yes","5800","RIDGECREST","NULL","Rd.","5800 RIDGECREST Rd.","28729","Hispanic","Male","No","OC Spray Treatment","Yes","Alchohol and unknown drugs","DWI","4526","212","210","NORTHEAST","D13","Five Points","2501982.70407000000","7004944.88920000000","5800 RIDGECREST RD
Dallas, TX 
(32.871724, -96.760684)"
"2005","UF2013-01714","10535","4033 RANGER DR","2013-09-02T00:00:00.000","9:00","7972","Male","White","2001-01-05T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Control Technique","Defensive Resistance","NULL","Yes","4033","RANGER","NULL","St.","4033 RANGER St.","28756","Hispanic","Male","No","No injuries noted or visible","Yes","Marijuana","APOWW","4001","421","420","SOUTHWEST","D6",,"2460371.36594000000","6974311.18984000000","4033 RANGER DR
Dallas, TX 
(32.791084, -96.899206)"
"1997","UF2013-01710","14162","12700 SCHROEDER RD","2013-08-01T00:00:00.000","22:10","9005","Male","Hispanic","2006-12-27T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Other","NULL","Yes","12700","SCHROEDER","NULL","Rd.","12700 SCHROEDER Rd.","0","Hispanic","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Unlaw Carry Weapon","1029","251","250","NORTHEAST","D10",,"2502150.68176000000","7022353.40437000000","12700 SCHROEDER RD
Dallas, TX 
(32.920526, -96.760819)"
"2021","UF2013-01727","9986, 9987","7660 SKILLMAN ST","2013-08-15T00:00:00.000","0:05","9049","Female","White","2007-01-24T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Arm Bar","Defensive Resistance","NULL","No, Yes","7660","SKILLMAN","NULL","St.","7660 SKILLMAN St.","28510","White","Female","Yes","Redness/Swelling","Yes","Alchohol","Public Intoxication","1053","244","240","NORTHEAST","D10",,"2510834.77029000000","7010036.43270000000","7660 SKILLMAN ST
Dallas, TX 
(32.887548, -96.732722)"
"2110","UF2013-01774","10298","3300 DILIDO RD","2013-04-17T00:00:00.000","2:40","9854","Male","Hispanic","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Balance Displacement","Other","NULL","Yes","3300","DILIDO","NULL","Rd.","3300 DILIDO Rd.","26635","Hispanic","Female","No","Abrasion","Yes","None detected","Evading Arrest/Detention","1203","222","220","NORTHEAST","D7","JohnWest Buckner","2524929.54256000000","6981103.98213000000","3300 DILIDO RD
Dallas, TX 
(32.805785, -96.688913)"
"2176","UF2013-01809","10195, 10196","6400 HIDDEN TRAIL DR","2013-08-19T00:00:00.000","21:55","10168","Male","White","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","Verbal Command, Joint Locks","Defensive Resistance","NULL","No, Yes","6400","HIDDEN TRAIL","NULL","Dr.","6400 HIDDEN TRAIL Dr.","28624","Black","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Evading Arrest/Detention, Resisting Arrest, Pos/(DNAME)","4367","754","750","SOUTH CENTRAL","D8","Simpson Stuart BonnieView+","2501397.23881000000","6928175.55140000000","6400 HIDDEN TRAIL DR
Dallas, TX "
"2177","UF2013-01809","10197, 10198, 10199, 10200","6400 HIDDEN TRAIL DR","2013-08-19T00:00:00.000","21:55","10119","Male","White","2010-03-03T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","Verbal Command, Balance Displacement, Hand Control Technique, Handcuffing","Defensive Resistance","NULL","No, Yes, No, Yes","6400","HIDDEN TRAIL","NULL","Dr.","6400 HIDDEN TRAIL Dr.","28624","Black","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Evading Arrest/Detention, Resisting Arrest, Pos/(DNAME)","4367","754","750","SOUTH CENTRAL","D8","Simpson Stuart BonnieView+","2501397.23881000000","6928175.55140000000","6400 HIDDEN TRAIL DR
Dallas, TX "
"2189","UF2013-01818","11445, 11446, 11447","7723 ANTOINETTE ST","2013-06-14T00:00:00.000","14:45","10362","Male","Black","2012-05-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand/Arm Strike, Other, Arm Bar","Defensive Resistance","NULL","Yes, Yes, Yes","7723","Antoinette","NULL","St.","7723 Antoinette St.","27566","Black","Male","No","No injuries noted or visible","Yes","NULL","Warrant/Hold, Resisting Arrest","2209","353","350","SOUTHEAST","D8","Loop12 JimMiller","2525287.52456000000","6947650.11009000000","7723 ANTOINETTE ST
Dallas, TX 
(32.714273, -96.689123)"
"2197","UF2013-01822","8624, 8625","4200 S MALCOLM X BLVD","2013-07-04T00:00:00.000","22:45","9583","Male","Black","2008-08-20T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Arm Bar, Balance Displacement","Defensive Resistance","NULL","Yes, Yes","4200","Malcolm X","S","Ave.","4200 S Malcolm X Ave.","27905","Black","Male","No","No injuries noted or visible","Yes","None detected","Evading Arrest/Detention, Res Arrest/Search/Trans","2165","346","340","SOUTHEAST","D7","Central CFHawn","2504269.08249000000","6963700.09364000000","4200 S MALCOLM X BLVD
Dallas, TX "
"2198","UF2013-01822","8626","4200 S MALCOLM X BLVD","2013-07-04T00:00:00.000","23:45","10240","Male","Black","2010-08-18T00:00:00.000","No","No injuries noted or visible","No","Service Call","Team Take Down","Defensive Resistance","NULL","Yes","4200","malcolm x","S","Blvd.","4200 S malcolm x Blvd.","27905","Black","Male","No","No injuries noted or visible","Yes","Unknown","Evading Arrest/Detention, Resisting Arrest","2165","346","340","SOUTHEAST","D7","Central CFHawn","2504269.08249000000","6963700.09364000000","4200 S MALCOLM X BLVD
Dallas, TX "
"2199","UF2013-01822","8627","4200 S MALCOLM X BLVD","2013-07-04T00:00:00.000","23:45","9583","Male","Black","2008-08-20T00:00:00.000","No","No injuries noted or visible","No","Service Call","Team Take Down","Defensive Resistance","NULL","Yes","4200","malcolm x","S","Blvd.","4200 S malcolm x Blvd.","27905","Black","Male","No","No injuries noted or visible","Yes","Unknown","Evading Arrest/Detention, Resisting Arrest","2165","346","340","SOUTHEAST","D7","Central CFHawn","2504269.08249000000","6963700.09364000000","4200 S MALCOLM X BLVD
Dallas, TX "
"2200","UF2013-01822","8628","4200 S MALCOLM X BLVD","2013-07-04T00:00:00.000","23:45","10123","Male","White","2010-03-03T00:00:00.000","No","No injuries noted or visible","No","Service Call","Feet/Legs Strike","Defensive Resistance","NULL","Yes","4200","malcolm x","S","Blvd.","4200 S malcolm x Blvd.","27905","Black","Male","No","No injuries noted or visible","Yes","Unknown","Evading Arrest/Detention, Resisting Arrest","2165","346","340","SOUTHEAST","D7","Central CFHawn","2504269.08249000000","6963700.09364000000","4200 S MALCOLM X BLVD
Dallas, TX "
"2201","UF2013-01822","8629","4200 S MALCOLM X BLVD","2013-07-04T00:00:00.000","23:58","10123","Male","White","2010-03-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","Feet/Legs Strike","Defensive Resistance","NULL","Yes","4200","Malcolm x","NULL","Blvd.","4200 Malcolm x Blvd.","27905","Black","Male","No","No injuries noted or visible","Yes","Unknown","Evading Arrest/Detention, Resisting Arrest","2165","346","340","SOUTHEAST","D7","Central CFHawn","2504269.08249000000","6963700.09364000000","4200 S MALCOLM X BLVD
Dallas, TX "
"2202","UF2013-01824","11200","4500 S MALCOLM X BLVD","2013-06-29T00:00:00.000","10:45","10362","Male","Black","2012-05-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Danger to self or others","NULL","Yes","4500","Malcolm X","S","Blvd.","4500 S Malcolm X Blvd.","3885","Black","Male","No","Bruise, bleeding from nose","Yes","Unknown","Pos/(DNAME), Theft from Person","2165","346","340","SOUTHEAST","D7","Central CFHawn","2505119.70274000000","6962879.60688000000","4500 S MALCOLM X BLVD
Dallas, TX "
"2194","UF2013-01820","8330, 8331, 8332","2510 WARREN AVE","2013-06-24T00:00:00.000","14:00","9294","Male","Hispanic","2007-11-14T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","Verbal Command, Hand Control Technique, Handcuffing","Defensive Resistance","NULL","No, No, Yes","2510","Warren","NULL","Ave.","2510 Warren Ave.","27768","White","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Pos/(DNAME)","2163","345","340","SOUTHEAST","D7","JuliusSchepps Central","2500710.79174000000","6965099.81407000000","2510 WARREN AVE
Dallas, TX 
(32.763518, -96.768597)"
"2211","UF2013-01826","10118","1300 N CARROLL AVE","2013-08-20T00:00:00.000","10:30","5282","Male","Hispanic","1985-08-15T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Control Technique","Defensive Resistance","NULL","Yes","1300","CARROLL","N","Ave.","1300 N CARROLL Ave.","28578","Black","Male","Yes","Abrasion","Yes","Unknown Drugs","Resisting Search and Transport","2019","156","150","CENTRAL","D2","Ross Bennett","2498054.12872000000","6978094.21595000000","1300 N CARROLL AVE
Dallas, TX 
(32.799277, -96.776475)"
"2232","UF2013-01837","10381, 10382, 10383, 10384","7335 CHAUCER PL","2013-08-29T00:00:00.000","0:20","8859","Male","White","2006-06-30T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","Weapon display at Person, Taser, Verbal Command, Handcuffing","Other","NULL","Yes, Yes, Yes, Yes","7335","Chaucer","NULL","Pl.","7335 Chaucer Pl.","28699","Black","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Pos/Marij, Pos/Dang/Xanax","4360","744","740","SOUTH CENTRAL","D8","CampWisdom Chaucer","2470967.61592000000","6926533.96824000000","7335 CHAUCER PL
Dallas, TX 
(32.659256, -96.867217)"
"2267","UF2013-01855","8586","2900 S CENTRAL EXPY","2013-07-02T00:00:00.000","16:00","9591","Male","White","2008-09-03T00:00:00.000","Yes","Redness/Swelling","No","Arrest","Hand Control Technique","Active Aggression","NULL","No","2900","Central  Service Rd NB","S","Expwy.","2900 S Central  Service Rd NB Expwy.","27886","Black","Male","Yes","Laceration","Yes","Unknown Drugs","Assault/Public Servant, Pos/(DNAME)","2134","342","340","SOUTHEAST","D7","JuliusSchepps Central","2498780.66029000000","6965728.89827000000","2900 S CENTRAL EXPY
Dallas, TX "
"2268","UF2013-01855","8588","2900 S CENTRAL EXPY","2013-07-02T00:00:00.000","16:00","9591","Male","White","2008-09-03T00:00:00.000","Yes","Redness/Swelling","No","Arrest","Hand Control Technique","Active Aggression","NULL","No","2900","Central","S","Expwy.","2900 S Central Expwy.","27886","Black","Male","Yes","Laceration","Yes","Unknown Drugs","Assault/Public Servant, Pos/(DNAME)","2134","342","340","SOUTHEAST","D7","JuliusSchepps Central","2498780.66022000000","6965728.89811000000","2900 S CENTRAL EXPY
Dallas, TX "
"2270","UF2013-01859","8637, 8638","4838 ELSIE FAYE HEGGINS ST","2013-07-04T00:00:00.000","23:30","9943","Male","White","2009-08-19T00:00:00.000","No","No injuries noted or visible","No","Service Call","Pepperball Saturation, Verbal Command","Active Aggression","NULL","Limited, No","4838","HATCHER","NULL","St.","4838 HATCHER St.","27920","NULL","Unknown","No","No injuries noted or visible","No","Unknown","Poss Fireworks","8814","313","310","SOUTHEAST","D7","Hatcher Scyene","2509998.80255000000","6969525.73910000000","4838 ELSIE FAYE HEGGINS ST
Dallas, TX "
"2269","UF2013-01856","8596","7808 CLODUS FIELDS DR","2013-07-03T00:00:00.000","16:15","8927","Male","White","2006-09-27T00:00:00.000","No","No injuries noted or visible","No","Arrest","Balance Displacement","Active Aggression","NULL","Yes","7808","Cloudus Field","NULL","Dr.","7808 Cloudus Field Dr.","27165","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","No Charges Filed - Documented in Narrative","8822","651","650","NORTH CENTRAL","D11","Coit Churchill+","2498593.58392000000","7019641.29824000000","7808 CLODUS FIELDS DR
Dallas, TX 
(32.913541, -96.772259)"
"2292","UF2013-01867","10778, 10781, 10784","3058 SUNNYVALE ST","2013-09-11T00:00:00.000","23:20","10213","Female","Hispanic","2010-06-09T00:00:00.000","Yes","Abrasion, Redness/Swelling","No","Arrest","Balance Displacement, Hand Control Technique, Stacked Weight","Active Aggression","NULL","Yes, Yes, Yes","3058","SUNNYVALE","NULL","St.","3058 SUNNYVALE St.","28883","Black","Female","No","No injuries noted or visible","Yes","Unknown","Agg Assault D/W F/V","4224","716","710","SOUTH CENTRAL","D4",,"2494731.24218000000","6948238.19191000000","3058 SUNNYVALE ST
Dallas, TX 
(32.717259, -96.78862)"
"2301","UF2013-01872","10193","4407 ELSIE FAYE HEGGINS ST","2013-07-20T00:00:00.000","18:30","10251","Male","White","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Other","NULL","Yes","4407","Hatcher","NULL","St.","4407 Hatcher St.","0","Hispanic","Male","No","none","Yes","None detected","AGG ASLT/FV","2121","312","310","SOUTHEAST","D7","Hatcher Scyene","2510012.45246000000","6967715.34476000000","4407 ELSIE FAYE HEGGINS ST
Dallas, TX "
"2302","UF2013-01872","10193","4407 ELSIE FAYE HEGGINS ST","2013-07-20T00:00:00.000","18:30","10251","Male","White","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Other","NULL","Yes","4407","Hatcher","NULL","St.","4407 Hatcher St.","0","Hispanic","Male","No","None","Yes","None detected","Public Intoxication","2121","312","310","SOUTHEAST","D7","Hatcher Scyene","2510012.45246000000","6967715.34476000000","4407 ELSIE FAYE HEGGINS ST
Dallas, TX "
"2303","UF2013-01872","27030","4407 ELSIE FAYE HEGGINS ST","2013-07-20T00:00:00.000","18:30","10189","Male","White","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Other","NULL","Yes","4407","HATCHER","NULL","St.","4407 HATCHER St.","28144","Hispanic","Male","No","No injuries noted or visible","Yes","Unknown","Agg Assault D/W F/V","2121","312","310","SOUTHEAST","D7","Hatcher Scyene","2510012.45246000000","6967715.34476000000","4407 ELSIE FAYE HEGGINS ST
Dallas, TX "
"2304","UF2013-01872","9140","4407 ELSIE FAYE HEGGINS ST","2013-07-20T00:00:00.000","18:30","10228","Male","Black","2010-08-18T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Passive Resistance","NULL","Yes","4407","Hatcher","NULL","St.","4407 Hatcher St.","28145","Hispanic","Male","No","No injuries noted or visible","No","Alchohol","Public Intoxication","2121","312","310","SOUTHEAST","D7","Hatcher Scyene","2510012.45246000000","6967715.34476000000","4407 ELSIE FAYE HEGGINS ST
Dallas, TX "
"2359","UF2013-01886","9900, 9901, 9902","100 WOODALL RODGERS FWY","2013-08-12T00:00:00.000","2:12","8922","Male","White","2006-09-20T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Stacked Weight, Hand/Arm Strike, Feet/Legs Strike","Defensive Resistance","NULL","No, Yes, Yes","100","Woodall Rodgers","NULL","Frwy.","100 Woodall Rodgers Frwy.","28459","Hispanic","Male","No","Sprain/Strain","Yes","Alchohol","Assault/Public Servant, Evading Arrest/Vehicle","4063","424","420","SOUTHWEST","D6",,"2483095.90062000000","6970343.43002000000","100 WOODALL RODGERS FWY
Dallas, TX "
"2364","UF2013-01890","10326","2001 REDMAN CIR","2013-08-28T00:00:00.000","0:02","9697","Male","White","2008-12-10T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Handcuffing","Danger to self or others","NULL","Yes","2001","REDMAN CIR","NULL","Cir.","2001 REDMAN CIR Cir.","5323","NULL","NULL","No","No injuries noted or visible","Yes","Mentally unstable","No Arrest","1224","311","310","SOUTHEAST","D7",,"2507395.07389000000","6971426.95035000000","2001 REDMAN CIR
Dallas, TX 
(32.78052, -96.746431)"
"2372","UF2013-01895","8366, 8367, 14164","2730 SUNSET AVE","2013-06-26T00:00:00.000","2:30","10284","Male","Hispanic","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser, Weapon display at Person, Verbal Command","Active Aggression","3","Yes, No, No","2730","SUNSET","NULL","Ave.","2730 SUNSET Ave.","27792","Hispanic","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Crim Trespass/Hab/Weapon, Resisting Arrest","4129","442","440","SOUTHWEST","D1","Davis Westmoreland","2471320.90215000000","6957538.36513000000","2730 SUNSET AVE
Dallas, TX 
(32.744079, -96.864821)"
"2373","UF2013-01895","8368, 8369","2730 SUNSET AVE","2013-06-26T00:00:00.000","2:30","8475","Female","Hispanic","2004-02-27T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person, Handcuffing","Defensive Resistance","NULL","No, Yes","2730","SUNSET","NULL","Ave.","2730 SUNSET Ave.","27792","Hispanic","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Crim Trespass/Bldg/Prop","4129","442","440","SOUTHWEST","D1","Davis Westmoreland","2471320.90215000000","6957538.36513000000","2730 SUNSET AVE
Dallas, TX 
(32.744079, -96.864821)"
"2393","UF2013-01909","10878, 10879","3500 MATILDA ST","2013-09-15T00:00:00.000","21:30","9412","Male","Hispanic","2008-04-02T00:00:00.000","No","No injuries noted or visible","No","Arrest","Team Take Down, Hand Control Technique","Active Aggression","NULL","Yes, Yes","3500","MATILDA","NULL","St.","3500 MATILDA St.","28930","Hispanic","Male","Yes","Abrasion","Yes","Unknown Drugs","DWI, Resisting Arrest","1140","142","140","CENTRAL","D14",,"2500501.87608000000","6989267.63854000000","3500 MATILDA ST
Dallas, TX 
(32.830054, -96.767945)"
"2410","UF2013-01917","10841","6600 FREE RANGE DR","2013-09-11T00:00:00.000","23:00","9205","Male","Hispanic","2007-08-22T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","Balance Displacement","Active Aggression","NULL","Yes","6600","FREE RANGE","NULL","Dr.","6600 FREE RANGE Dr.","28905","Black","Male","No","Bruise, Abrasion","Yes","None detected","Evading Arrest/Detention, Resisting Arrest, Burglary/Habitation","4376","755","750","SOUTH CENTRAL","D8","Simpson Stuart BonnieView+","2501672.58912000000","6926366.76450000000","6600 FREE RANGE DR
Dallas, TX 
(32.655921, -96.766678)"
"2438","UF2013-01929","8539","7600 SAMUELL BLVD","2013-07-01T00:00:00.000","6:30","10466","Male","White","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Arrest","Joint Locks","Defensive Resistance","NULL","Yes","7600","SAMUELL","NULL","Blvd.","7600 SAMUELL Blvd.","27849","White","Female","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","1217","318","310","SOUTHEAST","D7","Samuell Buckner","2525388.93467000000","6976018.77054000000","7600 SAMUELL BLVD
Dallas, TX "
"2439","UF2013-01929","8540, 8541","7600 SAMUELL BLVD","2013-07-01T00:00:00.000","6:30","7521","Female","White","1997-05-16T00:00:00.000","No","No injuries noted or visible","No","Arrest","Joint Locks, Stacked Weight","Defensive Resistance","NULL","Yes, Yes","7600","SAMUELL","NULL","Blvd.","7600 SAMUELL Blvd.","27849","White","Female","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","1217","318","310","SOUTHEAST","D7","Samuell Buckner","2525388.93467000000","6976018.77054000000","7600 SAMUELL BLVD
Dallas, TX "
"2440","UF2013-01929","8542, 8544","7600 SAMUELL BLVD","2013-07-01T00:00:00.000","6:30","7521","Female","White","1997-05-16T00:00:00.000","No","No injuries noted or visible","No","Arrest","Joint Locks, Stacked Weight","Defensive Resistance","NULL","Yes, Yes","7600","SAMUELL","NULL","Blvd.","7600 SAMUELL Blvd.","27849","White","Female","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","1217","318","310","SOUTHEAST","D7","Samuell Buckner","2525388.93467000000","6976018.77054000000","7600 SAMUELL BLVD
Dallas, TX "
"2441","UF2013-01929","8543","7600 SAMUELL BLVD","2013-07-01T00:00:00.000","6:30","10466","Male","White","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Arrest","Joint Locks","Defensive Resistance","NULL","Yes","7600","SAMUELL","NULL","Blvd.","7600 SAMUELL Blvd.","27849","White","Female","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","1217","318","310","SOUTHEAST","D7","Samuell Buckner","2525388.93467000000","6976018.77054000000","7600 SAMUELL BLVD
Dallas, TX "
"2452","UF2013-01934","8915, 8916, 8917, 8918","2216 S SAINT AUGUSTINE RD","2013-07-12T00:00:00.000","15:30","9604","Male","Other","2008-09-17T00:00:00.000","No","No injuries noted or visible","No","Warrant Execution","Verbal Command, Weapon display at Person, Joint Locks, Feet/Legs Strike","Active Aggression","NULL","No, No, No, Yes","2216","ST AUGUSTINE","S","Rd.","2216 S ST AUGUSTINE Rd.","28030","White","Male","Yes","Abrasion","Yes","FD-Unknown if Armed","Resisting Arrest, Warrant/Hold","4433","355","350","SOUTHEAST","D8",,"2536081.59743000000","6933248.61008000000","2216 S SAINT AUGUSTINE RD
Dallas, TX "
"2453","UF2013-01934","8919, 8920","2216 S SAINT AUGUSTINE RD","2013-07-12T00:00:00.000","15:30","9852","Male","White","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Warrant Execution","Verbal Command, Joint Locks","Active Aggression","NULL","No, No","2216","ST AUGUSTINE","S","Rd.","2216 S ST AUGUSTINE Rd.","28030","White","Male","Yes","Abrasion","Yes","FD-Unknown if Armed","Resisting Arrest, Warrant/Hold","4433","355","350","SOUTHEAST","D8",,"2536081.59743000000","6933248.61008000000","2216 S SAINT AUGUSTINE RD
Dallas, TX "
"2446","UF2013-01931","8696, 8699","8100 ELAM RD","2013-07-07T00:00:00.000","21:30","10270","Male","White","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Stacked Weight","Defensive Resistance","NULL","Yes, Yes","8100","ELAM","NULL","Rd.","8100 ELAM Rd.","27947","Black","Male","Yes","Abrasion, Redness/Swelling","Yes","Unknown Drugs","Public Intoxication","2210","337","330","SOUTHEAST","D5",,"2527316.07148000000","6949547.93872000000","8100 ELAM RD
Dallas, TX 
(32.719568, -96.681869)"
"2460","UF2013-01937","9017, 9018, 9019, 9020","2028 LEWISTON AVE","2013-07-12T00:00:00.000","22:30","10235","Male","Hispanic","2010-08-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Hand Control Technique, OC Spray, Handcuffing","Defensive Resistance","NULL","No, No, Yes, Yes","2028","Lewiston","NULL","Ave.","2028 Lewiston Ave.","28083","Black","Male","Yes","OC Spray Treatment, Redness/Swelling","Yes","Unknown","Evading Arrest/Detention, Pos/Marij, Warrant/Hold","1256","328","320","SOUTHEAST","D5","StAugustine Bruton","2536959.02785000000","6959929.74087000000","2028 LEWISTON AVE
Dallas, TX 
(32.74771, -96.650796)"
"2472","UF2013-01943","9131","4600 S MALCOLM X BLVD","2013-07-21T00:00:00.000","2:15","9147","Male","White","2007-05-30T00:00:00.000","No","No injuries noted or visible","No","Service Call","Hand Control Technique","Defensive Resistance","NULL","Yes","4600","MALCOLM X","S","Blvd.","4600 S MALCOLM X Blvd.","28141","Black","Male","No","No injuries noted or visible","Yes","None detected","Dis Cond, Profan Lang, Res Arrest/Search/Trans, Assault/FV","2167","346","340","SOUTHEAST","D7","Central CFHawn","2505343.37073000000","6962661.13331000000","4600 S MALCOLM X BLVD
Dallas, TX "
"2473","UF2013-01943","9132","4600 S MALCOLM X BLVD","2013-07-21T00:00:00.000","2:15","9881","Male","White","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","Hand Control Technique","Defensive Resistance","NULL","Yes","4600","MALCOLM X","S","Blvd.","4600 S MALCOLM X Blvd.","28141","Black","Male","No","No injuries noted or visible","Yes","None detected","Dis Cond, Profan Lang, Res Arrest/Search/Trans, Assault/FV","2167","346","340","SOUTHEAST","D7","Central CFHawn","2505343.37073000000","6962661.13331000000","4600 S MALCOLM X BLVD
Dallas, TX "
"2474","UF2013-01943","9133","4600 S MALCOLM X BLVD","2013-07-21T00:00:00.000","2:15","10216","Male","White","2010-08-18T00:00:00.000","No","No injuries noted or visible","No","Service Call","Hand Control Technique","Defensive Resistance","NULL","Yes","4600","MALCOLM X","S","Blvd.","4600 S MALCOLM X Blvd.","28141","Black","Male","No","No injuries noted or visible","Yes","None detected","Dis Cond, Profan Lang, Res Arrest/Search/Trans, Assault/FV","2167","346","340","SOUTHEAST","D7","Central CFHawn","2505343.37073000000","6962661.13331000000","4600 S MALCOLM X BLVD
Dallas, TX "
"2475","UF2013-01943","9134","4600 S MALCOLM X BLVD","2013-07-21T00:00:00.000","2:00","10216","Male","White","2010-08-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","Team Take Down","Active Aggression","NULL","Yes","4600","MALCOLM X","S","Blvd.","4600 S MALCOLM X Blvd.","28141","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Dis Cond, Profan Lang, Res Arrest/Search/Trans","2167","346","340","SOUTHEAST","D7","Central CFHawn","2505343.37073000000","6962661.13331000000","4600 S MALCOLM X BLVD
Dallas, TX "
"2476","UF2013-01943","9135","4600 S MALCOLM X BLVD","2013-07-21T00:00:00.000","2:00","9881","Male","White","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Team Take Down","Active Aggression","NULL","Yes","4600","MALCOLM X","S","Blvd.","4600 S MALCOLM X Blvd.","28141","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Dis Cond, Profan Lang, Res Arrest/Search/Trans","2167","346","340","SOUTHEAST","D7","Central CFHawn","2505343.37073000000","6962661.13331000000","4600 S MALCOLM X BLVD
Dallas, TX "
