"district_id","status","group_type","district_number","sub_district_number","countywide","name_1","name_2","abbr","state_code","contact","care_of","mail_city","mail_state","mail_country","mail_zip","phone_1","phone_2","fax","email","newspaper","letter","next_election","statute","partisan","rotates_by","exceptions","rotation_inventory","address_validation","comment_id","district_trans_id","ltd","timestamp","foreign_id","web_site","gen_field","location_1"
"136","A","SCH","401","0","N","HIGHLINE SCHOOL DISTRICT NO. 401",,"401",,"JAN MAY","OFFICE OF SUPERINTENDENT","BURIEN","WA",,"98166","2064332217",,"2064332351","mayjl@hsd401.org","0",,,,"N",,"N",,,"0","3543","37:10.6","000000001A416022","0","www.hsd401.org",,"15675 AMBAUM BLVD SW
,  "
"137","A","SCH","402","0","N","VASHON ISLAND SCHOOL DISTRICT NO. 402",,"402",,"DONNA DONNELLY","OFFICE OF SUPERINTENDENT","VASHON ISLAND","WA",,"98070","20646321217",,"2064636262","ddonnelly@vashonsd.org","0",,,,"N",,"N",,,"0","3544","38:04.4","000000001A416026","0","www.vashonsd.org",,"PO BOX 547
,  "
"139","A","SCH","404","0","N","SKYKOMISH SCHOOL DISTRICT NO. 404",,"404",,"JEFF LONG","OFFICE OF SUPERINTENDENT","SKYKOMISH","WA",,"98288","3606770000000",,"3606772418","jlong@skykomish.wednet.edu","0",,,,"N",,"N",,,"0","3545","38:58.9","000000001A41602B","0","www.skykomishschools.com",,"PO BOX 325
,  "
"141","A","SCH","406","0","N","TUKWILA SCHOOL DISTRICT NO. 406",,"406",,"CHRISTINE BATH","OFFICE OF SUPERINTENDENT","TUKWILA","WA",,"98168","2069018006",,"2069018016","bathc@tukwila.wednet.edu","0",,,,"N",,"N",,,"0","3546","39:31.3","000000001A416033","0","www.tukwila.wednet.edu",,"4640 S 144TH ST
,  "
"142","A","SCH","407","0","N","RIVERVIEW SCHOOL DISTRICT NO. 407",,"407",,"CHERYL LAYMAN","OFFICE OF SUPERINTENDENT","CARNATION","WA",,"98014","4258444504",,"4258444502","laymanc@riverview.wednet.edu","0",,,,"N",,"N",,,"0","3547","40:04.8","000000001A416036","0","www.riverview.wednet.edu",,"32240 NE 50TH ST
,  "
"144","A","SCH","409","0","N","TAHOMA SCHOOL DISTRICT NO. 409",,"409",,"LINDA REED","OFFICE OF SUPERINTENDENT","MAPLE VALLEY","WA",,"98038","4254133403",,"4254133455","lreed@tahomasd.us","0",,,,"N",,"N",,,"0","3548","41:35.0","000000001A41603B","0","www.tahomasd.us",,"25720 MAPLE VALLEY-BLACK DIAMOND RD SE
,  "
"145","A","SCH","410","0","N","SNOQUALMIE VALLEY SCHOOL DISTRICT # 410",,"410",,"JOEL AUNE","OFFICE OF SUPERINTENDENT","SNOQUALMIE","WA",,"98065","4258318007",,"4258318040","aunej@svsd410.org","0",,,,"N",,"N",,,"0","3549","42:06.8","000000001A41603C","0","www.svsd410.org",,"PO BOX 400
,  "
"147","A","SCH","412","0","N","SHORELINE SCHOOL DISTRICT NO. 412",,"412",,"KATHIE SCHINDLER","OFFICE OF SUPERINTENDENT","SHORELINE","WA",,"98155","2063934203",,"2063934204","kathie.schindler@shorelineschools.org","0",,,,"N",,"N",,,"0","3550","42:55.0","000000001A416040","0","www.shorelineschools.org",,"18560 1ST AVE NE
,  "
"149","A","SCH","415","0","N","KENT SCHOOL DISTRICT NO. 415",,"415",,"CATHY EVERETT","OFFICE OF SUPERINTENDENT","KENT","WA",,"98030","2533737701",,"2533737231","cathy.everett@kent.k12.wa.us","0",,,,"N",,"N",,,"0","3551","43:21.9","000000001A416041","0","www.kent.k12.wa.us",,"12033 SE 256TH ST
,  "
"150","A","SCH","417","0","N","NORTHSHORE SCHOOL DISTRICT NO. 417",,"417",,"JAN OTT","OFFICE OF SUPERINTENDENT","BOTHELL","WA",,"98021","4254087701",,"4254087702","jott@nsd.org","0",,,,"N",,"N",,,"0","3552","43:45.1","000000001A416043","0","www.nsd.org",,"3330 MONTE VILLA PKWY
,  "
"151","A","SCH","888","0","N","FIFE SCHOOL DISTRICT NO. 417",,"888",,"HEIDI JOYNER","OFFICE OF SUPERINTENDENT","TACOMA","WA",,"98424","2535171000",,"2535171052","hjoyner@fife.k12.wa.us","0",,,,"N",,"N",,,"0","3553","44:23.5","000000001A416048","0","www.fifeschools.com",,"5802 20TH ST E
,  "
"59","A","FIR","2","0","N","KING COUNTY FIRE PROTECTION DISTRICT 2",,"2",,"DIANE BROOKS",,"BURIEN","WA",,"98166","2062420000000",,"2064336042","dbrooks@burienfire.org","0",,,,"N",,"N",,,"0","3554","45:23.0","000000001A416051","0","www.burienfire.org",,"15100 8TH AVE SW
,  "
"61","A","FIR","10","0","N","KING COUNTY FIRE PROTECTION DISTRICT 10",,"10",,"DEBBIE GOBER-BENEZE",,"ISSAQUAH","WA",,"98027","4253923433",,"4253918764","dgoberbeneze@esf-r.org","0",,,,"N",,"N",,,"0","3556","50:22.2","000000001A416063","0","www.eastsidefire-rescue.org",,"175 NEWPORT WAY NW
,  "
"63","A","FIR","13","0","N","VASHON ISLAND FIRE AND RESCUE",,"13",,"SUSAN WOLF",,"VASHON ISLAND","WA",,"98070","2064630000000",,"2064632954","swolf@vifr.org","0",,,,"N",,"N",,,"0","3557","50:52.7","000000001A416065","0","www.vifr.org",,"PO BOX 1150
,  "
"65","A","FIR","16","0","N","KING COUNTY FIRE PROTECTION DISTRICT 16",,"16",,"ANDREA MCDANIEL",,"KENMORE","WA",,"98028","4254862784",,"4254836598","amcdaniel@northshorefire.com","0",,,,"N",,"N",,,"0","3558","51:20.3","000000001A416068","0","www.northshorefire.com",,"18030 73RD AVENUE NE
,  "
"71","A","FIR","27","0","N","KING COUNTY FIRE PROTECTION DISTRICT 27",,"27",,"MELINDA EVANS",,"FALL CITY","WA",,"98024","4252225841",,"4252224566","mevans@king27fire.com","0",,,,"N",,"N",,,"0","3560","52:29.9","000000001A41606F","0","www.king27fire.com",,"PO BOX 609
,  "
"72","A","FIR","28","0","N","KING COUNTY FIRE PROTECTION DISTRICT 28",,"28",,"PAMELA WIK",,"ENUMCLAW","WA",,"98022","3608255544",,"3608259442","pwik@ci.enumclaw.wa.us","0",,,,"N",,"N",,,"0","3561","52:51.7","000000001A416070","0",,,"1330 WELLS ST
,  "
"78","A","FIR","39","0","N","SOUTH KING FIRE AND RESCUE",,"39",,"LAURI PERRY",,"FEDERAL WAY","WA",,"98003","2539467253",,"2535297205","lauri.perry@southkingfire.org","0",,,,"N",,"N",,,"0","3562","53:17.4","000000001A41607B","0","www.southkingfire.org",,"31617 1ST AVE S
,  "
"81","A","FIR","43","0","N","KING COUNTY FIRE PROTECTION DISTRICT 43",,"43",,"FAYE BARKER",,"MAPLE VALLEY","WA",,"98038","4254320200",,"4254132040","fayeb@maplevalleyfire.org","0",,,,"N",,"N",,,"0","3563","53:51.2","000000001A416084","0","www.maplevalleyfire.org",,"23775 SE 264TH ST
,  "
"82","A","FIR","44","0","N","KING COUNTY FIRE PROTECTION DISTRICT 44",,"44",,"PAMELA RATCLIFFE",,"AUBURN","WA",,"980929217","2537350284",,"2537350287","pratcliffe@kcfd44.org","0",,,,"N",,"N",,,"0","3564","54:24.0","000000001A41608F","0","www.kcfd44.org",,"32316 148TH AVE SE
,  "
"83","A","FIR","45","0","N","KING COUNTY FIRE PROTECTION DISTRICT 45",,"45",,"ROSA FUQUAY",,"DUVALL","WA",,"98019","4257881625",,"4257880199","rfuquay@duvallfire45.com","0",,,,"N",,"N",,,"0","3565","54:47.2","000000001A416090","0","www.duvallfire45.com",,"PO BOX 338
,  "
"84","A","FIR","47","0","N","KING COUNTY FIRE PROTECTION DISTRICT 47",,"47",,"ANITA KOCH",,"RAVENSDALE","WA",,"98051","3608861915",,,"fire47@gmail.com","0",,,,"N",,"N",,,"0","3566","55:12.8","000000001A416091","0",,,"PO BOX 206
,  "
"85","A","FIR","50","0","N","KING COUNTY FIRE PROTECTION DISTRICT 50",,"50",,"SANDRA CLIFTON",,"SKYKOMISH","WA",,"98288","3606772686",,"3606772574","clifton.sandy@gmail.com","0",,,,"N",,"N",,,"0","3567","55:36.6","000000001A416096","0",,,"PO BOX 311
,  "
"62","A","FIR","11","0","N","NORTH HIGHLINE FIRE DISTRICT",,"11",,"CHARLOTTE RYAN",,"SEATTLE","WA",,"98146","2062430330",,"2062448418","office@northhighlinefd.org","0",,,,"N",,"N",,,"0","3568","55:58.5","000000001A41609A","0","www.northhighlinefd.org",,"1243 SW 112TH ST
,  "
"169","A","WTR","1","0","N","COAL CREEK UTILITY DISTRICT",,"CCU",,"PAM NELSON",,"NEWCASTLE","WA",,"98059","4252359200",,"4252287429","pnelson@ccud.org","0",,,,"N",,"N",,,"0","3571","57:41.2","000000001A4160AA","0","www.ccud.org",,"6801 132ND PL SE
,  "
"170","A","WTR","2","0","N","COVINGTON WATER DISTRICT",,"COV",,"GWENN MAXFIELD",,"COVINGTON","WA",,"98042","2536310565",,"2536315823","gwenn.maxfield@covingtonwater.com","0",,,,"N",,"N",,,"0","3572","58:15.5","000000001A4160B2","0","www.covingtonwater.com",,"18631 SE 300TH PL
,  "
"172","A","WTR","4","0","N","HIGHLINE WATER DISTRICT",,"HLWD",,"DEBRA PRIOR",,"KENT","WA",,"98089","2065928906",,"2068240806","dprior@highlinewater.org","0",,,,"N",,"N",,,"0","3573","58:42.7","000000001A4160B5","0","www.highlinewater.org",,"PO BOX 3867
,  "
"177","A","WTR","19","0","N","KING COUNTY WATER DISTRICT NO. 19",,"19",,"MELODY SNYDER",,"VASHON ISLAND","WA",,"98070","2064639007",,"2064631262","mjsnyder@water19.com","0",,,,"N",,"N",,,"0","3574","59:19.3","000000001A4160B8","0","www.water19.com",,"PO BOX T
,  "
"178","A","WTR","20","0","N","KING COUNTY WATER DISTRICT NO. 20",,"20",,"LISA GEE",,"BURIEN","WA",,"98168","2062433990",,"2062447514","lisag@kcwd20.com","0",,,,"N",,"N",,,"0","3575","59:54.6","000000001A4160BA","0","www.kcwd20.com",,"12606 1ST AVENUE SOUTH
,  "
"180","A","WTR","49","0","N","KING COUNTY WATER DISTRICT NO. 49",,"49",,"MIKE HARRIS",,"SEATTLE","WA",,"98166","2062428535",,"2062445211","mharris@wd49.com","0",,,,"N",,"N",,,"0","3576","00:13.1","000000001A4160BC","0",,,"415 SW 153RD ST
,  "
"182","A","WTR","90","0","N","KING COUNTY WATER DISTRICT NO. 90",,"90",,"DARCEY PETERSON",,"RENTON","WA",,"98059","4252559600",,"4252774128","darceyp@kcwd90.com","0",,,,"N",,"N",,,"0","3577","00:43.6","000000001A4160BE","0","www.kcwd90.com",,"15606 SE 128TH ST
,  "
"183","A","WTR","111","0","N","KING COUNTY WATER DISTRICT NO. 111",,"111",,"JOAN OLSEN",,"KENT","WA",,"98042","2536313770",,"2536318072","joan@wd111.com","0",,,,"N",,"N",,,"0","3578","01:08.8","000000001A4160BF","0","www.wd111.com",,"27224 144TH AVE SE
,  "
"184","A","WTR","117","0","N","KING COUNTY WATER DISTRICT NO. 117",,"117",,"ABBY ISMOND",,"BELLEVUE","WA",,"98006","4253735237",,"4253735239","aquaterra14841@aol.com","0",,,,"N",,"N",,,"0","3579","01:32.7","000000001A4160C0","0",,,"14841 SE 54TH ST
,  "
"185","A","WTR","119","0","N","KING COUNTY WATER DISTRICT NO. 119",,"119",,"ROXANNE HELLER",,"DUVALL","WA",,"98019","4257882885",,"4257886787","kcwd119@gmail.com","0",,,,"N",,"N",,,"0","3580","02:05.3","000000001A4160C2","0",,,"PO BOX 520
,  "
"187","A","WTR","125","0","N","KING COUNTY WATER DISTRICT NO. 125",,"125",,"SHANE YOUNG",,"SEATTLE","WA",,"981680147","2062429547",,"2062481744","office@waterdistrict125.com","0",,,,"N",,"N",,,"0","3581","02:33.3","000000001A4160C4","0","www.waterdistrict125.com",,"PO BOX 68147
,  "
"175","A","WTR","7","0","N","WOODINVILLE WATER DISTRICT",,"WDNW",,"JOE HORVATH",,"WOODINVILLE","WA",,"98072","4254874120",,"4254830327","jhorvath@woodinvillewater.com","0",,,,"N",,"N",,,"0","3582","02:57.1","000000001A4160C9","0","www.woodinvillewater.com",,"PO BOX 1390
,  "
"127","A","S/W","127","0","N","LAKEHAVEN UTILITY DISTRICT",,"LHU",,"LISA ALEXANDER",,"FEDERAL WAY","WA",,"980634249","2539465420",,"2538399310","lalexander@lakehaven.org","0",,,,"N",,"N",,,"0","3584","04:17.6","000000001A4160CE","0","www.lakehaven.org",,"PO BOX 4249
,  "
"128","A","S/W","128","0","N","NORTHEAST SAMMAMISH SEWER & WATER DIST",,"NSSW",,"JUDI DALZIEL",,"SAMMAMISH","WA",,"98074","4258681144",,"4258684005","judi@nesswd.org","0",,,,"N",,"N",,,"0","3585","04:43.3","000000001A4160D1","0","www.nesswd.org",,"3600 SAHALEE WY NE
,  "
"129","A","S/W","129","0","N","NORTHSHORE UTILITY DISTRICT",,"NSU",,"ALY COCKBAIN",,"KENMORE","WA",,"98028","4253984416",,"4253984407","alliec@nud.net","0",,,,"N",,"N",,,"0","3586","05:14.9","000000001A4160D6","0","www.nud.net",,"PO BOX 82489
,  "
"162","A","SEW","162","0","N","RONALD WASTEWATER DISTRICT",,"RON",,"MICHAEL U. DERRICK",,"SHORELINE","WA",,"98133","2065462494",,"2065468110","mderrick@ronaldwastewater.org","0",,,,"N",,"N",,,"0","3587","05:51.9","000000001A4160D8","0","www.ronaldwastewater.org",,"PO BOX 33490
,  "
"131","A","S/W","131","0","N","SKYWAY WATER AND SEWER DISTRICT",,"SKWS",,"CHERYL SCHEUERMAN",,"SEATTLE","WA",,"98178","2067727343",,"2067725860","cheryls@skywayws.org","0",,,,"N",,"N",,,"0","3588","06:57.7","000000001A4160DF","0","www.skywayws.org",,"6723 S 124TH ST
,  "
"130","A","S/W","130","0","N","SOOS CREEK WATER AND SEWER DISTRICT",,"SCWS",,"LINDA SWANSON",,"RENTON","WA",,"98058","2536310000000",,"2536305289","lswanson@sooscreek.com","0",,,,"N",,"N",,,"0","3589","07:21.7","000000001A4160E1","0","www.sooscreek.com",,"PO BOX 58039
,  "
"166","A","SEW","166","0","N","SOUTHWEST SUBURBAN SEWER DISTRICT",,"SWS",,"SANDY GOULET",,"BURIEN","WA",,"98166","2062449575",,,"sandy@SWSSD.com","0",,,,"N",,"N",,,"0","3590","07:49.0","000000001A4160E5","0","www.swssd.com",,"431 SW AMBAUM BLVD
,  "
"117","A","MUN","117","0","N","EAST BELLEVUE COMMUNITY MUNICIPAL CORP",,"EBMC",,"MICHELLE MURPHY","DEPUTY CITY CLERK","BELLEVUE","WA",,"98004","4254526466",,,"mmurphy@bellevuewa.gov","0",,,,"N",,"N",,,"0","3591","08:31.1","000000001A4160E8","0","www.bellevuewa.gov/EBCC_Homepage.htm",,"450 110TH AVE NE
,  "
"118","A","MUN","118","0","N","HOUGHTON COMMUNITY MUNICIPAL CORP",,"HCMC",,"KATHI ANDERSON","CITY CLERK","KIRKLAND","WA",,"98033","4255873197",,"4255873198","kanderson@ci.kirkland.wa.us","0",,,,"N",,"N",,,"0","3592","08:58.5","000000001A4160EA","0","www.ci.kirkland.wa.us",,"123 5TH AVE
,  "
"87","A","HSP","1","0","N","PUBLIC HOSPITAL DISTRICT NO. 1",,"1",,"SANDRA SWARD",,"RENTON","WA",,"98055","4256565312",,"4256564042","sandra_sward@valleymed.org","0",,,,"N",,"N",,,"0","3593","09:30.1","000000001A4160EB","0","www.valleymed.org",,"400 S 43RD ST
,  "
"88","A","HSP","2","0","N","PUBLIC HOSPITAL DISTRICT NO. 2",,"2",,"LAURENE BURTON",,"KIRKLAND","WA",,"98034","4258992667",,"4258992624","lhburton@evergreenhealthcare.org","0",,,,"N",,"N",,,"0","3594","10:05.8","000000001A4160ED","0","www.evergreenhospital.org",,"12040 NE 128TH ST
,  "
"8875","A","PRK","8","0","N","FALL CITY METROPOLITAN PARK DISTRICT",,"FCPD",,"TERRI CAMPBELL",,"FALL CITY","WA",,"98025","4257651241",,"4252223607","terri.campbell@fallcityparks.org","0",,,,"N",,"N",,,"0","3595","10:55.6","000000001A4160F2",,"www.fallcityparks.org",,"PO BOX 1180
,  "
"124","A","PRK","6","0","N","SI VIEW METROPOLITAN PARK DISTRICT",,"SVMP",,"TRAVIS STOMBAUGH",,"NORTH BEND","WA",,"98045","4258311900",,"4258311442","tstombaugh@siviewpark.org","0",,,,"N",,"N",,,"241045","3596","11:23.5","000000001A4160F5","0","www.siviewpark.org",,"PO BOX 346
,  "
"125","A","PRK","7","0","N","VASHON-MAURY ISLAND PARK & REC DISTRICT",,"VMPR",,"CYNTHIA PRINGLE-CAPIFONI",,"VASHON","WA",,"98070","2064639602",,"2064639614","cpringle@vashonparkdistrict.org","0",,,,"N",,"N",,,"0","3597","11:51.3","000000001A4160F7","0","www.vashonparkdistrict.org",,"PO BOX 1608
,  "
"174","A","WTR","6","0","N","SHORELINE WATER DISTRICT",,"SHWD",,"MARY ODAY",,"SHORELINE","WA",,"98155","2063628100",,"2063610629","maryo@shorelinewater.org","0",,,,"N",,"N",,,"0","3598","22:21.6","000000001A416121","0","www.shorelinewater.org",,"PO BOX 55367
,  "
"143","A","SCH","408","0","N","AUBURN SCHOOL DISTRICT NO. 408",,"408",,"RUTH JOHNS","OFFICE OF SUPERINTENDENT","AUBURN","WA",,"98002","2539314917",,"2539318006","rjohns@auburn.wednet.edu","0",,,,"N",,"N",,,"0","3599","58:09.9","000000001A42D633","0","www.auburn.wednet.edu",,"915 4TH ST NE
,  "
"140","A","SCH","405","0","N","BELLEVUE SCHOOL DISTRICT NO. 405",,"405",,"AMALIA CUDEIRO","OFFICE OF SUPERINTENDENT","BELLEVUE","WA",,"98005","4254564172",,"4254564176","cudeiroa@bsd405.org","0",,,,"N",,"N",,,"0","3600","11:33.7","000000001A45C932","0","www.bsd405.org",,"12111 1ST ST
,  "
"19","A","CI","1","0","N","CITY OF ALGONA",,"AL",,"DIANA QUINN","CITY ADMINISTRATOR","ALGONA","WA",,"98001","2538332897",,"2539393366","dianaq@algonawa.gov","0",,,,"N",,"N",,,"0","3601","59:26.1","000000001A52D54D","0","www.algonawa.gov",,"402 WARDE ST
,  "
"20","A","CI","2","0","N","CITY OF AUBURN",,"AU",,"DANI DASKAM","CITY CLERK","AUBURN","WA",,"98001","2539313037",,"2538043116","ddaskam@auburnwa.gov","0",,,,"N",,"N",,,"0","3602","00:19.5","000000001A52D557","0","www.auburnwa.gov",,"25 W MAIN ST
,  "
"22","A","CI","4","0","N","CITY OF BELLEVUE",,"BE",,"MYRNA BASICH","CITY CLERK","BELLEVUE","WA",,"980099012","4254522733",,,"mbasich@bellevuewa.gov","0",,,,"N",,"N",,,"0","3603","02:12.7","000000001A52D55B","0","www.bellevuewa.gov",,"PO BOX 90012
,  "
"41","A","CI","23","0","N","CITY OF MERCER ISLAND",,"MI",,"ALI SPIETZ","CITY CLERK","MERCER ISLAND","WA",,"98040","2062757793",,"2062757663","ali.spietz@mercergov.org","0",,,,"N",,"N",,,"0","3605","13:34.7","000000001A52D562","0","www.mercergov.org",,"9611 SE 36TH ST
,  "
"42","A","CI","24","0","N","CITY OF MILTON",,"ML",,"AMY STEVENSON-NESS","DEPUTY CITY CLERK","MILTON","WA",,"98354","2535172705",,"2539223466","astevenson@cityofmilton.net","0",,,,"N",,"N",,,"0","3606","15:58.4","000000001A52D567","0","www.cityofmilton.net",,"1000 LAUREL ST
,  "
"44","A","CI","26","0","N","CITY OF NORTH BEND",,"NB",,"SUSIE OPPEDAL","DEPUTY CITY CLERK","NORTH BEND","WA",,"98045","4258887828",,"4258316200","soppedal@northbendwa.gov","0",,,,"N",,"N",,,"0","3607","17:15.0","000000001A52D568","0","www.northbendwa.gov",,"PO BOX 896
,  "
"50","A","CI","32","0","N","CITY OF SAMMAMISH",,"SA",,"MELONIE ANDERSON","CITY CLERK","SAMMAMISH","WA",,"98075","4252950511",,"4252950600","manderson@ci.sammamish.wa.us","0",,,,"N",,"N",,,"0","3608","21:00.3","000000001A52D569","0","www.ci.sammamish.wa.us",,"801 228TH AVE SE
,  "
"54","A","CI","36","0","N","CITY OF SNOQUALMIE",,"SN",,"JODI WARREN","CITY CLERK","SNOQUALMIE","WA",,"98065","42588800000000",,"4258316041","jwarren@ci.snoqulmie.wa.us","0",,,,"N",,"N",,,"0","3609","21:29.1","000000001A52D56A","0","www.ci.snoqualmie.wa.us",,"PO BOX 987
,  "
"8881","A","CI","38","0","N","CITY OF TUKWILA",,"TU",,"CHRISTY OFLAHERTY","CITY CLERK","TUKWILA","WA",,"98188","2064331805",,"2064331833","christy@ci.tukwila.wa.us","0",,,,"N",,"N",,,"0","3610","21:58.1","000000001A52D56B",,"www.ci.tukwila.wa.us",,"6200 SOUTHCENTER BLVD
,  "
"58","A","CI","40","0","N","TOWN OF YARROW POINT",,"YR",,"SARA MCMILLON","CITY CLERK-TREASURER","YARROW POINT","WA",,"98004","4254546994",,"4254547899","clerk-treasurer@ci.yarrow-point.wa.us","0",,,,"N",,"N",,,"0","3611","22:45.5","000000001A52D56C","0","www.ci.yarrow-point.wa.us/",,"4030 95TH AVE NE
,  "
"146","A","SCH","411","0","N","ISSAQUAH SCHOOL DISTRICT NO. 411",,"411",,"LORRAINE MORTON","OFFICE OF SUPERINTENDENT","ISSAQUAH","WA",,"98027","4258377002",,,"mortonl@issaquah.wednet.edu","0",,,,"N",,"N",,,"0","3612","26:04.1","000000001A52D56D","0","www.issaquah.wednet.edu",,"565 NW HOLLY ST
,  "
"60","A","FIR","4","0","N","SHORELINE FIRE DEPARTMENT",,"4",,"MARK BUNJE","FIRE CHIEF","SHORELINE","WA",,"98133","2065336500",,"2065465719","mbunje@shorelinefire.com","0",,,,"N",,"N",,,"0","3613","28:27.1","000000001A52D56E","0","www.shorelinefire.com",,"17525 AURORA AVE N
,  "
"64","A","FIR","14","0","N","KING COUNTY FIRE PROTECTION DISTRICT 14",,"14",,"NANCY REILLY",,"BELLEVUE","WA",,"980064541","4257477797",,"4257476775","nancy@ncraccounting.com","0",,,,"N",,"N",,,"0","3614","29:27.1","000000001A52D56F","0",,,"4216 FACTORIA BLVD SE
,  "
"67","A","FIR","20","0","N","KING COUNTY FIRE PROTECTION DISTRICT 20",,"20",,"SHARON GREER",,"SEATTLE","WA",,"98178","2067721430",,"2067726095","sgreer@kcfd20.org","0",,,,"N",,"N",,,"0","3615","30:09.3","000000001A52D570","0","www.kcfd20.org",,"12424 76TH AVE S
,  "
"69","A","FIR","25","0","N","KING COUNTY FIRE PROTECTION DISTRICT 25",,"25",,"JULIE BRAY",,"RENTON","WA",,"98057","4254307100",,"4254307199","jbray@rentonwa.gov","0",,,,"N",,"N",,,"0","3616","34:59.9","000000001A52D571","0",,,"1900 LIND AVE SW
,  "
"74","A","FIR","34","0","N","KING COUNTY FIRE PROTECTION DISTRICT 34",,"34",,"BRIDGET WEAVER",,"REDMOND","WA",,"98052","4255562226",,"4255662227","b.weaver@kcfd34.org","0",,,,"N",,"N",,,"0","3617","35:52.2","000000001A52D572","0","www.kcfd34.org",,"8450 161ST AVE NE
,  "
"76","A","FIR","37","0","N","KING COUNTY FIRE PROTECTION DISTRICT 37",,"37",,"DEANNA GRATZER",,"KENT","WA",,"98032","2538564300",,,"dgratzer@ci.kent.wa.us","0",,,,"N",,"N",,,"0","3618","36:27.7","000000001A52D573","0",,,"24611 116TH AVE SE
,  "
"79","A","FIR","40","0","N","KING COUNTY FIRE PROTECTION DISTRICT 40",,"40",,"DEANNA GRATZER",,"RENTON","WA",,"98055","4252550931",,,"dlynnd@comcast.net","0",,,,"N",,"N",,,"0","3619","37:08.5","000000001A52D574","0",,,"18002 108TH AVE SE
,  "
"171","A","WTR","3","0","N","FALL CITY WATER DISTRICT",,"FCW",,"TERRI DIVERS",,"FALL CITY","WA",,"98024","4252227882",,"4252229490","fcw@isomedia.com","0",,,,"N",,"N",,,"0","3620","39:45.4","000000001A52D575","0",,,"PO BOX 1059
,  "
"176","A","WTR","8","0","N","KING COUNTY WATER DISTRICT NO. 1",,"1",,"BOB TRIMBLE",,"YARROW POINT","WA",,"980041301","4254500791",,"4254500793","trimble@msn.com","0",,,,"N",,"N",,,"0","3621","40:31.0","000000001A52D576","0",,,"4640 95TH AVE NE
,  "
"179","A","WTR","45","0","N","KING COUNTY WATER DISTRICT NO. 45",,"45",,"JERRY L. HARRIS",,"SEATTLE","WA",,"98146","2067623540",,"2067680581","waterdistrict45@comcast.net","0",,,,"N",,"N",,,"0","3622","41:52.5","000000001A52D577","0",,,"10059 8TH AVE SW
,  "
"38","A","CI","20","0","N","CITY OF KENMORE",,"KM",,"LYNN SUSKIN","CITY CLERK","KENMORE","WA",,"98028","4253988900",,"4254813236","lsuskin@kenmorewa.gov","0",,,,"N",,"N",,,"0","3623","03:42.2","000000001A5B1CA9","0","www.cityofkenmore.com",,"18120 68TH AVE NE
,  "
"68","A","FIR","24","0","N","KING COUNTY FIRE PROTECTION DISTRICT 24",,"24",,"CHRISTOPHER A. BAUER",,"KENT","WA",,"98032","2062614351",,,"chrisabauer@hotmail.com","0",,,,"N",,"N",,,"0","3624","04:19.4","000000001A5B1CE0","0",,,"4301 S 200TH ST
,  "
"77","A","FIR","38","0","N","KING COUNTY FIRE PROTECTION DISTRICT 38",,"38",,"TRINA PARSONS",,"NORTH BEND","WA",,"98045","4258317262",,"4258887144","kcfiredistrict38@comcast.net","0",,,,"N",,"N",,,"0","3625","04:54.0","000000001A5B1CE5","0","www.eastsidefire-rescue.org",,"PO BOX 44
,  "
"120","A","PRK","2","0","N","FINN HILL PARK AND RECREATION DISTRICT",,"FHPD",,"KRISTEN LLOYD",,"KIRKLAND","WA",,"98083","4254449699",,,"klloyd57@comcast.net","0",,,,"N",,"N",,,"0","3626","05:31.0","000000001A5B1D1B","0","www.finnhillparks.net",,"PO BOX 2792
,  "
"75","A","FIR","36","0","N","WOODINVILLE FIRE & RESCUE",,"36",,"MARGENE MICHAEL",,"WOODINVILLE","WA",,"98072","4254837907",,,"mmichael@wf-r.org","0",,,,"N",,"N",,,"0","3629","53:25.0","000000001AA72C6D","0","www.wf-r.org",,"PO BOX 2200
,  "
"11435","A","PRK","10","0","N","TUKWILA POOL METROPOLITAN PARK DISTRICT",,"TPMP",,,,,,,,,,,,"0",,,,"N",,"N",,,"0","3633","11:17.4","000000001B5FD8E0",,,,
"8873","A","MS2","8873","0","N","PROPOSED WEST HILL ANNEXATION TO RENTON",,"PWHA",,,,,,,,,,,,"0",,"1/1/1900 0:00",,"N",,"N",,,"0","3636","35:11.5","000000001DA8B329",,,,
"13651","A","PCO","3268",,"N","PRECINCT PLAINS PCO","PCO 3268","PCO 3268",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.8","000000001E79AB8A",,,,
"13411","A","PCO","2933",,"N","PRECINCT KIR 45-2933 PCO","PCO 2933","PCO 2933",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.6","000000001E79AA99",,,,
"11893","A","PCO","741",,"N","PRECINCT MAY VALLEY PCO","PCO 0741","PCO 0741",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.5","000000001E79A4A4",,,,
"12140","A","PCO","1116",,"N","PRECINCT BUR 34-1116 PCO","PCO 1116","PCO 1116",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:24.7","000000001E79A59D",,,,
"13447","A","PCO","2984",,"N","PRECINCT HUCKLEBERRY PCO","PCO 2984","PCO 2984",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.6","000000001E79AABD",,,,
"12570","A","PCO","1677",,"N","PRECINCT SEA 36-1677 PCO","PCO 1677","PCO 1677",,,,,,,,,,,,,,,,"N",,"N",,,,"3640","42:25.0","000000001E79A74D",,,,
