"precinct","race","legislativedistrict","countycouncil","congressionaldistrict","countergroup","countertype","sumofcount"
"SEA 36-1295","State of Washington Advisory Vote No. 37","36","4","7","Total","Times Over Voted","0"
"SEA 36-1295","State of Washington Advisory Vote No. 38","36","4","7","Total","Registered Voters","373"
"SEA 36-1295","State of Washington Advisory Vote No. 38","36","4","7","Total","Times Counted","249"
"SEA 36-1295","State of Washington Advisory Vote No. 38","36","4","7","Total","Times Under Voted","19"
"SEA 36-1295","State of Washington Advisory Vote No. 38","36","4","7","Total","Repealed","32"
"SEA 36-1295","State of Washington Advisory Vote No. 38","36","4","7","Total","Maintained","198"
"SEA 36-1295","State of Washington Advisory Vote No. 38","36","4","7","Total","Times Over Voted","0"
"SEA 36-1295","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Registered Voters","373"
"SEA 36-1295","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Times Counted","249"
"SEA 36-1295","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Times Under Voted","24"
"SEA 36-1295","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Genesis Williamson","14"
"SEA 36-1295","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Write-in","0"
"SEA 36-1295","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Brandon K. Hersey","211"
"SEA 36-1295","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Times Over Voted","0"
"SEA 36-1295","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Registered Voters","373"
"SEA 36-1295","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Times Counted","249"
"SEA 36-1295","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Times Under Voted","19"
"SEA 36-1295","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Laura Marie Rivera","57"
"SEA 36-1295","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Write-in","0"
"SEA 36-1295","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Vivian Song Maritz","173"
"SEA 36-1295","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","King County Charter Amendment No. 1","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","King County Charter Amendment No. 1","36","4","7","Total","Times Counted","208"
"SEA 36-1296","King County Charter Amendment No. 1","36","4","7","Total","Times Under Voted","19"
"SEA 36-1296","King County Charter Amendment No. 1","36","4","7","Total","No","16"
"SEA 36-1296","King County Charter Amendment No. 1","36","4","7","Total","Yes","173"
"SEA 36-1296","King County Charter Amendment No. 1","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Times Counted","208"
"SEA 36-1296","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Times Under Voted","22"
"SEA 36-1296","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Write-in","0"
"SEA 36-1296","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Toshiko Grace Hasegawa","108"
"SEA 36-1296","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Peter Steinbrueck","78"
"SEA 36-1296","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","King County Charter Amendment No. 2","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","King County Charter Amendment No. 2","36","4","7","Total","Times Counted","208"
"SEA 36-1296","King County Charter Amendment No. 2","36","4","7","Total","Times Under Voted","19"
"SEA 36-1296","King County Charter Amendment No. 2","36","4","7","Total","No","3"
"SEA 36-1296","King County Charter Amendment No. 2","36","4","7","Total","Yes","186"
"SEA 36-1296","King County Charter Amendment No. 2","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","City of Seattle Council Position No. 9","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","City of Seattle Council Position No. 9","36","4","7","Total","Times Counted","208"
"SEA 36-1296","City of Seattle Council Position No. 9","36","4","7","Total","Times Under Voted","9"
"SEA 36-1296","City of Seattle Council Position No. 9","36","4","7","Total","Write-in","0"
"SEA 36-1296","City of Seattle Council Position No. 9","36","4","7","Total","Nikkita Oliver","83"
"SEA 36-1296","City of Seattle Council Position No. 9","36","4","7","Total","Sara Nelson","116"
"SEA 36-1296","City of Seattle Council Position No. 9","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","King County Executive","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","King County Executive","36","4","7","Total","Times Counted","208"
"SEA 36-1296","King County Executive","36","4","7","Total","Times Under Voted","8"
"SEA 36-1296","King County Executive","36","4","7","Total","Write-in","1"
"SEA 36-1296","King County Executive","36","4","7","Total","Dow Constantine","122"
"SEA 36-1296","King County Executive","36","4","7","Total","Joe Nguyen","77"
"SEA 36-1296","King County Executive","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","Port of Seattle Commissioner Position No. 3","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","Port of Seattle Commissioner Position No. 3","36","4","7","Total","Times Counted","208"
"SEA 36-1296","Port of Seattle Commissioner Position No. 3","36","4","7","Total","Times Under Voted","20"
"SEA 36-1296","Port of Seattle Commissioner Position No. 3","36","4","7","Total","Stephanie Bowman","61"
"SEA 36-1296","Port of Seattle Commissioner Position No. 3","36","4","7","Total","Write-in","0"
"SEA 36-1296","Port of Seattle Commissioner Position No. 3","36","4","7","Total","Hamdi Mohamed","127"
"SEA 36-1296","Port of Seattle Commissioner Position No. 3","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","State of Washington Advisory Vote No. 36","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","State of Washington Advisory Vote No. 36","36","4","7","Total","Times Counted","208"
"SEA 36-1296","State of Washington Advisory Vote No. 36","36","4","7","Total","Times Under Voted","23"
"SEA 36-1296","State of Washington Advisory Vote No. 36","36","4","7","Total","Repealed","27"
"SEA 36-1296","State of Washington Advisory Vote No. 36","36","4","7","Total","Maintained","158"
"SEA 36-1296","State of Washington Advisory Vote No. 36","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","City of Seattle City Attorney","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","City of Seattle City Attorney","36","4","7","Total","Times Counted","208"
"SEA 36-1296","City of Seattle City Attorney","36","4","7","Total","Times Under Voted","12"
"SEA 36-1296","City of Seattle City Attorney","36","4","7","Total","Nicole Thomas-Kennedy","91"
"SEA 36-1296","City of Seattle City Attorney","36","4","7","Total","Write-in","2"
"SEA 36-1296","City of Seattle City Attorney","36","4","7","Total","Ann Davison","103"
"SEA 36-1296","City of Seattle City Attorney","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","City of Seattle Council Position No. 8","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","City of Seattle Council Position No. 8","36","4","7","Total","Times Counted","208"
"SEA 36-1296","City of Seattle Council Position No. 8","36","4","7","Total","Times Under Voted","12"
"SEA 36-1296","City of Seattle Council Position No. 8","36","4","7","Total","Write-in","2"
"SEA 36-1296","City of Seattle Council Position No. 8","36","4","7","Total","Teresa Mosqueda","120"
"SEA 36-1296","City of Seattle Council Position No. 8","36","4","7","Total","Kenneth Wilson","74"
"SEA 36-1296","City of Seattle Council Position No. 8","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","City of Seattle Mayor","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","City of Seattle Mayor","36","4","7","Total","Times Counted","208"
"SEA 36-1296","City of Seattle Mayor","36","4","7","Total","Times Under Voted","3"
"SEA 36-1296","City of Seattle Mayor","36","4","7","Total","M. Lorena Gonz�lez","82"
"SEA 36-1296","City of Seattle Mayor","36","4","7","Total","Write-in","0"
"SEA 36-1296","City of Seattle Mayor","36","4","7","Total","Bruce Harrell","123"
"SEA 36-1296","City of Seattle Mayor","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","Port of Seattle Commissioner Position No. 1","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","Port of Seattle Commissioner Position No. 1","36","4","7","Total","Times Counted","208"
"SEA 36-1296","Port of Seattle Commissioner Position No. 1","36","4","7","Total","Times Under Voted","23"
"SEA 36-1296","Port of Seattle Commissioner Position No. 1","36","4","7","Total","Write-in","0"
"SEA 36-1296","Port of Seattle Commissioner Position No. 1","36","4","7","Total","Ryan Calkins","166"
"SEA 36-1296","Port of Seattle Commissioner Position No. 1","36","4","7","Total","Norman Z. Sigler","19"
"SEA 36-1296","Port of Seattle Commissioner Position No. 1","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","Seattle School District No. 1 Director District No. 5","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","Seattle School District No. 1 Director District No. 5","36","4","7","Total","Times Counted","208"
"SEA 36-1296","Seattle School District No. 1 Director District No. 5","36","4","7","Total","Times Under Voted","29"
"SEA 36-1296","Seattle School District No. 1 Director District No. 5","36","4","7","Total","Write-in","0"
"SEA 36-1296","Seattle School District No. 1 Director District No. 5","36","4","7","Total","Dan Harder","12"
"SEA 36-1296","Seattle School District No. 1 Director District No. 5","36","4","7","Total","Michelle Sarju","167"
"SEA 36-1296","Seattle School District No. 1 Director District No. 5","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","Court of Appeals, Division 1, District 1 Judge Position No. 3","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","Court of Appeals, Division 1, District 1 Judge Position No. 3","36","4","7","Total","Times Counted","208"
"SEA 36-1296","Court of Appeals, Division 1, District 1 Judge Position No. 3","36","4","7","Total","Times Under Voted","88"
"SEA 36-1296","Court of Appeals, Division 1, District 1 Judge Position No. 3","36","4","7","Total","James R. Verellen","118"
"SEA 36-1296","Court of Appeals, Division 1, District 1 Judge Position No. 3","36","4","7","Total","Write-in","2"
"SEA 36-1296","Court of Appeals, Division 1, District 1 Judge Position No. 3","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","State of Washington Advisory Vote No. 37","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","State of Washington Advisory Vote No. 37","36","4","7","Total","Times Counted","208"
"SEA 36-1296","State of Washington Advisory Vote No. 37","36","4","7","Total","Times Under Voted","21"
"SEA 36-1296","State of Washington Advisory Vote No. 37","36","4","7","Total","Maintained","144"
"SEA 36-1296","State of Washington Advisory Vote No. 37","36","4","7","Total","Repealed","43"
"SEA 36-1296","State of Washington Advisory Vote No. 37","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","State of Washington Advisory Vote No. 38","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","State of Washington Advisory Vote No. 38","36","4","7","Total","Times Counted","208"
"SEA 36-1296","State of Washington Advisory Vote No. 38","36","4","7","Total","Times Under Voted","28"
"SEA 36-1296","State of Washington Advisory Vote No. 38","36","4","7","Total","Repealed","29"
"SEA 36-1296","State of Washington Advisory Vote No. 38","36","4","7","Total","Maintained","151"
"SEA 36-1296","State of Washington Advisory Vote No. 38","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Times Counted","208"
"SEA 36-1296","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Times Under Voted","31"
"SEA 36-1296","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Genesis Williamson","6"
"SEA 36-1296","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Write-in","1"
"SEA 36-1296","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Brandon K. Hersey","170"
"SEA 36-1296","Seattle School District No. 1 Director District No. 7","36","4","7","Total","Times Over Voted","0"
"SEA 36-1296","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Registered Voters","311"
"SEA 36-1296","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Times Counted","208"
"SEA 36-1296","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Times Under Voted","29"
"SEA 36-1296","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Laura Marie Rivera","45"
"SEA 36-1296","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Write-in","1"
"SEA 36-1296","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Vivian Song Maritz","133"
"SEA 36-1296","Seattle School District No. 1 Director District No. 4","36","4","7","Total","Times Over Voted","0"
"SEA 36-1297","King County Charter Amendment No. 1","36","4","7","Total","Registered Voters","331"
"SEA 36-1297","King County Charter Amendment No. 1","36","4","7","Total","Times Counted","239"
"SEA 36-1297","King County Charter Amendment No. 1","36","4","7","Total","Times Under Voted","14"
"SEA 36-1297","King County Charter Amendment No. 1","36","4","7","Total","No","16"
"SEA 36-1297","King County Charter Amendment No. 1","36","4","7","Total","Yes","209"
"SEA 36-1297","King County Charter Amendment No. 1","36","4","7","Total","Times Over Voted","0"
"SEA 36-1297","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Registered Voters","331"
"SEA 36-1297","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Times Counted","239"
"SEA 36-1297","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Times Under Voted","17"
"SEA 36-1297","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Write-in","1"
"SEA 36-1297","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Toshiko Grace Hasegawa","132"
"SEA 36-1297","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Peter Steinbrueck","89"
"SEA 36-1297","Port of Seattle Commissioner Position No. 4","36","4","7","Total","Times Over Voted","0"
"SEA 36-1297","King County Charter Amendment No. 2","36","4","7","Total","Registered Voters","331"
"SEA 36-1297","King County Charter Amendment No. 2","36","4","7","Total","Times Counted","239"
"SEA 36-1297","King County Charter Amendment No. 2","36","4","7","Total","Times Under Voted","15"
"SEA 36-1297","King County Charter Amendment No. 2","36","4","7","Total","No","6"
"SEA 36-1297","King County Charter Amendment No. 2","36","4","7","Total","Yes","218"
"SEA 36-1297","King County Charter Amendment No. 2","36","4","7","Total","Times Over Voted","0"
"SEA 36-1297","City of Seattle Council Position No. 9","36","4","7","Total","Registered Voters","331"
"SEA 36-1297","City of Seattle Council Position No. 9","36","4","7","Total","Times Counted","239"
"SEA 36-1297","City of Seattle Council Position No. 9","36","4","7","Total","Times Under Voted","6"
"SEA 36-1297","City of Seattle Council Position No. 9","36","4","7","Total","Write-in","0"
"SEA 36-1297","City of Seattle Council Position No. 9","36","4","7","Total","Nikkita Oliver","86"
"SEA 36-1297","City of Seattle Council Position No. 9","36","4","7","Total","Sara Nelson","147"
"SEA 36-1297","City of Seattle Council Position No. 9","36","4","7","Total","Times Over Voted","0"
"SEA 36-1297","King County Executive","36","4","7","Total","Registered Voters","331"
"SEA 36-1297","King County Executive","36","4","7","Total","Times Counted","239"
"SEA 36-1297","King County Executive","36","4","7","Total","Times Under Voted","10"
"SEA 36-1297","King County Executive","36","4","7","Total","Write-in","0"
"BEL 41-0017","City of Bellevue Council Position No. 2","41","6","9","Total","Times Counted","237"
"BEL 41-0017","City of Bellevue Council Position No. 2","41","6","9","Total","Times Under Voted","9"
"BEL 41-0017","City of Bellevue Council Position No. 2","41","6","9","Total","Conrad Lee","119"
"BEL 41-0017","City of Bellevue Council Position No. 2","41","6","9","Total","Write-in","0"
"BEL 41-0017","City of Bellevue Council Position No. 2","41","6","9","Total","Dexter Borbe","109"
"BEL 41-0017","City of Bellevue Council Position No. 2","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","King County Charter Amendment No. 2","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","King County Charter Amendment No. 2","41","6","9","Total","Times Counted","237"
"BEL 41-0017","King County Charter Amendment No. 2","41","6","9","Total","Times Under Voted","13"
"BEL 41-0017","King County Charter Amendment No. 2","41","6","9","Total","No","34"
"BEL 41-0017","King County Charter Amendment No. 2","41","6","9","Total","Yes","190"
"BEL 41-0017","King County Charter Amendment No. 2","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","King County Executive","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","King County Executive","41","6","9","Total","Times Counted","237"
"BEL 41-0017","King County Executive","41","6","9","Total","Times Under Voted","12"
"BEL 41-0017","King County Executive","41","6","9","Total","Write-in","1"
"BEL 41-0017","King County Executive","41","6","9","Total","Dow Constantine","126"
"BEL 41-0017","King County Executive","41","6","9","Total","Joe Nguyen","98"
"BEL 41-0017","King County Executive","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","Port of Seattle Commissioner Position No. 3","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","Port of Seattle Commissioner Position No. 3","41","6","9","Total","Times Counted","237"
"BEL 41-0017","Port of Seattle Commissioner Position No. 3","41","6","9","Total","Times Under Voted","14"
"BEL 41-0017","Port of Seattle Commissioner Position No. 3","41","6","9","Total","Stephanie Bowman","99"
"BEL 41-0017","Port of Seattle Commissioner Position No. 3","41","6","9","Total","Write-in","0"
"BEL 41-0017","Port of Seattle Commissioner Position No. 3","41","6","9","Total","Hamdi Mohamed","124"
"BEL 41-0017","Port of Seattle Commissioner Position No. 3","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","State of Washington Advisory Vote No. 36","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","State of Washington Advisory Vote No. 36","41","6","9","Total","Times Counted","237"
"BEL 41-0017","State of Washington Advisory Vote No. 36","41","6","9","Total","Times Under Voted","8"
"BEL 41-0017","State of Washington Advisory Vote No. 36","41","6","9","Total","Repealed","100"
"BEL 41-0017","State of Washington Advisory Vote No. 36","41","6","9","Total","Maintained","129"
"BEL 41-0017","State of Washington Advisory Vote No. 36","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 3","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 3","41","6","9","Total","Times Counted","237"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 3","41","6","9","Total","Times Under Voted","14"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 3","41","6","9","Total","Faye Yang","65"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 3","41","6","9","Total","Write-in","0"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 3","41","6","9","Total","Joyce Shui","158"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 3","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 5","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 5","41","6","9","Total","Times Counted","237"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 5","41","6","9","Total","Times Under Voted","13"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 5","41","6","9","Total","Jane Aras","164"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 5","41","6","9","Total","Gregg Smith","60"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 5","41","6","9","Total","Write-in","0"
"BEL 41-0017","Bellevue School District No. 405 Director District No. 5","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","Port of Seattle Commissioner Position No. 1","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","Port of Seattle Commissioner Position No. 1","41","6","9","Total","Times Counted","237"
"BEL 41-0017","Port of Seattle Commissioner Position No. 1","41","6","9","Total","Times Under Voted","21"
"BEL 41-0017","Port of Seattle Commissioner Position No. 1","41","6","9","Total","Write-in","0"
"BEL 41-0017","Port of Seattle Commissioner Position No. 1","41","6","9","Total","Ryan Calkins","161"
"BEL 41-0017","Port of Seattle Commissioner Position No. 1","41","6","9","Total","Norman Z. Sigler","55"
"BEL 41-0017","Port of Seattle Commissioner Position No. 1","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","Court of Appeals, Division 1, District 1 Judge Position No. 3","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","Court of Appeals, Division 1, District 1 Judge Position No. 3","41","6","9","Total","Times Counted","237"
"BEL 41-0017","Court of Appeals, Division 1, District 1 Judge Position No. 3","41","6","9","Total","Times Under Voted","75"
"BEL 41-0017","Court of Appeals, Division 1, District 1 Judge Position No. 3","41","6","9","Total","James R. Verellen","162"
"BEL 41-0017","Court of Appeals, Division 1, District 1 Judge Position No. 3","41","6","9","Total","Write-in","0"
"BEL 41-0017","Court of Appeals, Division 1, District 1 Judge Position No. 3","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","State of Washington Advisory Vote No. 37","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","State of Washington Advisory Vote No. 37","41","6","9","Total","Times Counted","237"
"BEL 41-0017","State of Washington Advisory Vote No. 37","41","6","9","Total","Times Under Voted","9"
"BEL 41-0017","State of Washington Advisory Vote No. 37","41","6","9","Total","Maintained","112"
"BEL 41-0017","State of Washington Advisory Vote No. 37","41","6","9","Total","Repealed","116"
"BEL 41-0017","State of Washington Advisory Vote No. 37","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","State of Washington Advisory Vote No. 38","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","State of Washington Advisory Vote No. 38","41","6","9","Total","Times Counted","237"
"BEL 41-0017","State of Washington Advisory Vote No. 38","41","6","9","Total","Times Under Voted","14"
"BEL 41-0017","State of Washington Advisory Vote No. 38","41","6","9","Total","Repealed","91"
"BEL 41-0017","State of Washington Advisory Vote No. 38","41","6","9","Total","Maintained","132"
"BEL 41-0017","State of Washington Advisory Vote No. 38","41","6","9","Total","Times Over Voted","0"
"BEL 41-0017","City of Bellevue Council Position No. 4","41","6","9","Total","Registered Voters","640"
"BEL 41-0017","City of Bellevue Council Position No. 4","41","6","9","Total","Times Counted","237"
"BEL 41-0017","City of Bellevue Council Position No. 4","41","6","9","Total","Times Under Voted","14"
"BEL 41-0017","City of Bellevue Council Position No. 4","41","6","9","Total","Ruth Lipscomb","125"
"BEL 41-0017","City of Bellevue Council Position No. 4","41","6","9","Total","Write-in","0"
"BEL 41-0017","City of Bellevue Council Position No. 4","41","6","9","Total","Jared Nieuwenhuis","98"
"BEL 41-0017","City of Bellevue Council Position No. 4","41","6","9","Total","Times Over Voted","0"
"BEL 48-0153","City of Bellevue Council Position No. 6","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","City of Bellevue Council Position No. 6","48","6","9","Total","Times Counted","133"
"BEL 48-0153","City of Bellevue Council Position No. 6","48","6","9","Total","Times Under Voted","6"
"BEL 48-0153","City of Bellevue Council Position No. 6","48","6","9","Total","Lynne Robinson","84"
"BEL 48-0153","City of Bellevue Council Position No. 6","48","6","9","Total","Gina Johnson","43"
"BEL 48-0153","City of Bellevue Council Position No. 6","48","6","9","Total","Write-in","0"
"BEL 48-0153","City of Bellevue Council Position No. 6","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","King County Charter Amendment No. 1","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","King County Charter Amendment No. 1","48","6","9","Total","Times Counted","133"
"BEL 48-0153","King County Charter Amendment No. 1","48","6","9","Total","Times Under Voted","8"
"BEL 48-0153","King County Charter Amendment No. 1","48","6","9","Total","No","36"
"BEL 48-0153","King County Charter Amendment No. 1","48","6","9","Total","Yes","89"
"BEL 48-0153","King County Charter Amendment No. 1","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","Port of Seattle Commissioner Position No. 4","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","Port of Seattle Commissioner Position No. 4","48","6","9","Total","Times Counted","133"
"BEL 48-0153","Port of Seattle Commissioner Position No. 4","48","6","9","Total","Times Under Voted","14"
"BEL 48-0153","Port of Seattle Commissioner Position No. 4","48","6","9","Total","Write-in","1"
"BEL 48-0153","Port of Seattle Commissioner Position No. 4","48","6","9","Total","Toshiko Grace Hasegawa","51"
"BEL 48-0153","Port of Seattle Commissioner Position No. 4","48","6","9","Total","Peter Steinbrueck","67"
"BEL 48-0153","Port of Seattle Commissioner Position No. 4","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","City of Bellevue Council Position No. 2","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","City of Bellevue Council Position No. 2","48","6","9","Total","Times Counted","133"
"BEL 48-0153","City of Bellevue Council Position No. 2","48","6","9","Total","Times Under Voted","5"
"BEL 48-0153","City of Bellevue Council Position No. 2","48","6","9","Total","Conrad Lee","78"
"BEL 48-0153","City of Bellevue Council Position No. 2","48","6","9","Total","Write-in","0"
"BEL 48-0153","City of Bellevue Council Position No. 2","48","6","9","Total","Dexter Borbe","50"
"BEL 48-0153","City of Bellevue Council Position No. 2","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","King County Charter Amendment No. 2","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","King County Charter Amendment No. 2","48","6","9","Total","Times Counted","133"
"BEL 48-0153","King County Charter Amendment No. 2","48","6","9","Total","Times Under Voted","6"
"BEL 48-0153","King County Charter Amendment No. 2","48","6","9","Total","No","22"
"BEL 48-0153","King County Charter Amendment No. 2","48","6","9","Total","Yes","105"
"BEL 48-0153","King County Charter Amendment No. 2","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","King County Executive","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","King County Executive","48","6","9","Total","Times Counted","133"
"BEL 48-0153","King County Executive","48","6","9","Total","Times Under Voted","11"
"BEL 48-0153","King County Executive","48","6","9","Total","Write-in","8"
"BEL 48-0153","King County Executive","48","6","9","Total","Dow Constantine","50"
"BEL 48-0153","King County Executive","48","6","9","Total","Joe Nguyen","64"
"BEL 48-0153","King County Executive","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","Port of Seattle Commissioner Position No. 3","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","Port of Seattle Commissioner Position No. 3","48","6","9","Total","Times Counted","133"
"BEL 48-0153","Port of Seattle Commissioner Position No. 3","48","6","9","Total","Times Under Voted","11"
"BEL 48-0153","Port of Seattle Commissioner Position No. 3","48","6","9","Total","Stephanie Bowman","82"
"BEL 48-0153","Port of Seattle Commissioner Position No. 3","48","6","9","Total","Write-in","0"
"BEL 48-0153","Port of Seattle Commissioner Position No. 3","48","6","9","Total","Hamdi Mohamed","40"
"BEL 48-0153","Port of Seattle Commissioner Position No. 3","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","State of Washington Advisory Vote No. 36","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","State of Washington Advisory Vote No. 36","48","6","9","Total","Times Counted","133"
"BEL 48-0153","State of Washington Advisory Vote No. 36","48","6","9","Total","Times Under Voted","3"
"BEL 48-0153","State of Washington Advisory Vote No. 36","48","6","9","Total","Repealed","74"
"BEL 48-0153","State of Washington Advisory Vote No. 36","48","6","9","Total","Maintained","56"
"BEL 48-0153","State of Washington Advisory Vote No. 36","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 3","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 3","48","6","9","Total","Times Counted","133"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 3","48","6","9","Total","Times Under Voted","11"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 3","48","6","9","Total","Faye Yang","43"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 3","48","6","9","Total","Write-in","0"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 3","48","6","9","Total","Joyce Shui","79"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 3","48","6","9","Total","Times Over Voted","0"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 5","48","6","9","Total","Registered Voters","365"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 5","48","6","9","Total","Times Counted","133"
"BEL 48-0153","Bellevue School District No. 405 Director District No. 5","48","6","9","Total","Times Under Voted","8"
