"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"ALG 30-0014","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Registered Voters","449.00"
"ALG 30-0014","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","REJECTED","35.00"
"ALG 30-0014","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Blank Voted","0.00"
"ALG 30-0014","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Counted","90.00"
"ALG 30-0014","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Over Voted","0.00"
"ALG 30-3141","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Michael Spearman","81.00"
"ALG 30-3141","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Registered Voters","487.00"
"ALG 30-3141","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Blank Voted","37.00"
"ALG 30-3141","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Counted","122.00"
"ALG 30-3141","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"ALG 30-3141","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Write-in","4.00"
"ALG 30-3141","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Carrie BeSerra","0.00"
"ALG 30-3141","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Danny Peterson","0.00"
"ALG 30-3141","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Elizabeth Drake","0.00"
"ALG 30-3141","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Registered Voters","0.00"
"ALG 30-3141","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Blank Voted","0.00"
"ALG 30-3141","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Counted","0.00"
"ALG 30-3141","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Over Voted","0.00"
"ALG 30-3141","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Write-in","0.00"
"ALG 30-3141","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","APPROVED","65.00"
"ALG 30-3141","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Registered Voters","487.00"
"ALG 30-3141","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","REJECTED","57.00"
"ALG 30-3141","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Blank Voted","0.00"
"ALG 30-3141","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Counted","122.00"
"ALG 30-3141","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Over Voted","0.00"
"ALLEN","Court of Appeals, Division No. 1, District No. 1","41","6","8","Total","NP","Michael Spearman","71.00"
"ALLEN","Court of Appeals, Division No. 1, District No. 1","41","6","8","Total","NP","Registered Voters","350.00"
"ALLEN","Court of Appeals, Division No. 1, District No. 1","41","6","8","Total","NP","Times Blank Voted","26.00"
"ALLEN","Court of Appeals, Division No. 1, District No. 1","41","6","8","Total","NP","Times Counted","98.00"
"ALLEN","Court of Appeals, Division No. 1, District No. 1","41","6","8","Total","NP","Times Over Voted","0.00"
"ALLEN","Court of Appeals, Division No. 1, District No. 1","41","6","8","Total","NP","Write-in","1.00"
"ALLEN","King County Proposition No. 1 Veterans and Human Services Levy","41","6","8","Total","NP","APPROVED","61.00"
"ALLEN","King County Proposition No. 1 Veterans and Human Services Levy","41","6","8","Total","NP","Registered Voters","350.00"
"ARIA","Soos Creek Water and Sewer District Commissioner Position No. 1 nonpartisan office","47","9","8","Total","NP","Times Over Voted","0.00"
"ARIA","Soos Creek Water and Sewer District Commissioner Position No. 1 nonpartisan office","47","9","8","Total","NP","Write-in","0.00"
"ARTHUR","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Michael Spearman","129.00"
"ARTHUR","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Registered Voters","799.00"
"ARTHUR","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Times Blank Voted","65.00"
"ARTHUR","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Times Counted","203.00"
"ARTHUR","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Times Over Voted","0.00"
"ARTHUR","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Write-in","9.00"
"ARTHUR","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Gabe DeBay","35.00"
"ARTHUR","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Jennifer C. Rydberg","53.00"
"ARTHUR","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Jim Callow","20.00"
"ARTHUR","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Registered Voters","464.00"
"ARTHUR","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Times Blank Voted","11.00"
"ARTHUR","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Times Counted","121.00"
"ARTHUR","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Times Over Voted","0.00"
"ARTHUR","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Write-in","2.00"
"ARTHUR","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","APPROVED","98.00"
"ARTHUR","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","Registered Voters","799.00"
"ARTHUR","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","REJECTED","102.00"
"ARTHUR","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","Times Blank Voted","3.00"
"ARTHUR","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","Times Counted","203.00"
"ARTHUR","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","Times Over Voted","0.00"
"ATKINSON","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Michael Spearman","98.00"
"ATKINSON","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Registered Voters","536.00"
"ATKINSON","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Times Blank Voted","56.00"
"ATKINSON","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Times Counted","155.00"
"ATKINSON","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Times Over Voted","0.00"
"ATKINSON","Court of Appeals, Division No. 1, District No. 1","5","9","8","Total","NP","Write-in","1.00"
"ATKINSON","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Gabe DeBay","39.00"
"ATKINSON","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Jennifer C. Rydberg","54.00"
"ATKINSON","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Jim Callow","35.00"
"ATKINSON","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Registered Voters","536.00"
"ATKINSON","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Times Blank Voted","25.00"
"ATKINSON","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Times Counted","155.00"
"ATKINSON","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Times Over Voted","0.00"
"ATKINSON","King County Fire Protection District No. 43 Commissioner Position No. 4 nonpartisan office, short and full term","5","9","8","Total","NP","Write-in","2.00"
"ATKINSON","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","APPROVED","54.00"
"ATKINSON","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","Registered Voters","536.00"
"ATKINSON","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","REJECTED","101.00"
"ATKINSON","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","Times Blank Voted","0.00"
"ATKINSON","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","Times Counted","155.00"
"ATKINSON","King County Proposition No. 1 Veterans and Human Services Levy","5","9","8","Total","NP","Times Over Voted","0.00"
"AUB 30-1066","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Michael Spearman","77.00"
"AUB 30-1066","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Registered Voters","380.00"
"AUB 30-1066","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Blank Voted","38.00"
"AUB 30-1066","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Counted","119.00"
"AUB 30-1066","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-1066","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Write-in","4.00"
"AUB 30-1066","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","APPROVED","45.00"
"AUB 30-1066","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Registered Voters","380.00"
"AUB 30-1066","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","REJECTED","74.00"
"AUB 30-1066","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-1066","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Counted","119.00"
"AUB 30-1066","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-2573","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Michael Spearman","135.00"
"AUB 30-2573","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Registered Voters","640.00"
"AUB 30-2573","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Blank Voted","63.00"
"AUB 30-2573","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Counted","201.00"
"AUB 30-2573","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-2573","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Write-in","3.00"
"AUB 30-2573","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Carrie BeSerra","18.00"
"AUB 30-2573","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Danny Peterson","69.00"
"AUB 30-2573","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Elizabeth Drake","80.00"
"AUB 30-2573","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Registered Voters","640.00"
"AUB 30-2573","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Blank Voted","31.00"
"AUB 30-2573","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Counted","201.00"
"AUB 30-2573","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-2573","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Write-in","3.00"
"AUB 30-2573","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","APPROVED","110.00"
"AUB 30-2573","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Registered Voters","640.00"
"AUB 30-2573","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","REJECTED","90.00"
"AUB 30-2573","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 30-2573","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Counted","201.00"
"AUB 30-2573","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3486","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Michael Spearman","2.00"
"AUB 30-3486","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Registered Voters","35.00"
"AUB 30-3486","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Blank Voted","2.00"
"AUB 30-3486","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Counted","4.00"
"AUB 30-3486","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3486","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Write-in","0.00"
"AUB 30-3486","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","APPROVED","3.00"
"AUB 30-3486","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Registered Voters","35.00"
"AUB 30-3486","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","REJECTED","1.00"
"AUB 30-3486","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3486","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Counted","4.00"
"AUB 30-3486","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3518","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Michael Spearman","78.00"
"AUB 30-3518","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Registered Voters","624.00"
"AUB 30-3518","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Blank Voted","48.00"
"AUB 30-3518","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Counted","130.00"
"AUB 30-3518","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3518","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Write-in","4.00"
"AUB 30-3518","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Carrie BeSerra","0.00"
"AUB 30-3518","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Danny Peterson","0.00"
"AUB 30-3518","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Elizabeth Drake","0.00"
"AUB 30-3518","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Registered Voters","4.00"
"AUB 30-3518","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3518","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Counted","0.00"
"AUB 30-3518","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3518","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Write-in","0.00"
"AUB 30-3518","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","APPROVED","69.00"
"AUB 30-3518","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Registered Voters","624.00"
"AUB 30-3518","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","REJECTED","61.00"
"AUB 30-3518","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3518","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Counted","130.00"
"AUB 30-3518","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3538","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Michael Spearman","140.00"
"AUB 30-3538","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Registered Voters","707.00"
"AUB 30-3538","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Blank Voted","48.00"
"AUB 30-3538","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Counted","194.00"
"AUB 30-3538","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3538","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Write-in","6.00"
"AUB 30-3538","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Carrie BeSerra","31.00"
"AUB 30-3538","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Danny Peterson","62.00"
"AUB 30-3538","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Elizabeth Drake","76.00"
"AUB 30-3538","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Registered Voters","687.00"
"AUB 30-3538","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Blank Voted","18.00"
"AUB 30-3538","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Counted","191.00"
"AUB 30-3538","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3538","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Write-in","4.00"
"AUB 30-3538","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","APPROVED","117.00"
"AUB 30-3538","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Registered Voters","707.00"
"AUB 30-3538","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","REJECTED","76.00"
"AUB 30-3538","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 30-3538","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Counted","194.00"
"AUB 30-3538","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3538","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","30","7","9","Total","NP","Jim Grossnickle","0.00"
"AUB 30-3538","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","30","7","9","Total","NP","Mary Alice Heuschel","1.00"
"AUB 30-3538","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","30","7","9","Total","NP","Paul Joos","1.00"
"AUB 30-3538","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","30","7","9","Total","NP","Registered Voters","20.00"
"AUB 30-3538","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","30","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 30-3538","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","30","7","9","Total","NP","Times Counted","3.00"
"AUB 30-3538","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3538","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","30","7","9","Total","NP","Write-in","0.00"
"AUB 30-3539","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Michael Spearman","77.00"
"AUB 30-3539","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Registered Voters","422.00"
"AUB 30-3539","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Blank Voted","39.00"
"AUB 30-3539","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Counted","121.00"
"AUB 30-3539","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3539","Court of Appeals, Division No. 1, District No. 1","30","7","9","Total","NP","Write-in","5.00"
"AUB 30-3539","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Carrie BeSerra","25.00"
"AUB 30-3539","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Danny Peterson","37.00"
"AUB 30-3539","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Elizabeth Drake","39.00"
"AUB 30-3539","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Registered Voters","422.00"
"AUB 30-3539","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Blank Voted","20.00"
"AUB 30-3539","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Counted","121.00"
"AUB 30-3539","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3539","Federal Way School District No. 210 Director District No. 3 nonpartisan office","30","7","9","Total","NP","Write-in","0.00"
"AUB 30-3539","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","APPROVED","65.00"
"AUB 30-3539","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Registered Voters","422.00"
"AUB 30-3539","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","REJECTED","56.00"
"AUB 30-3539","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3539","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Counted","121.00"
"AUB 30-3539","King County Proposition No. 1 Veterans and Human Services Levy","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0042","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","92.00"
"AUB 31-0042","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","512.00"
"AUB 31-0042","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","38.00"
"AUB 31-0042","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","133.00"
"AUB 31-0042","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0042","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","3.00"
"AUB 31-0042","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","60.00"
"AUB 31-0042","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","512.00"
"AUB 31-0042","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","73.00"
"AUB 31-0042","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0042","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","133.00"
"AUB 31-0042","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0046","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Michael Spearman","59.00"
"AUB 31-0046","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Registered Voters","331.00"
"AUB 31-0046","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Blank Voted","19.00"
"AUB 31-0046","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Counted","82.00"
"AUB 31-0046","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0046","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Write-in","4.00"
"AUB 31-0046","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","APPROVED","54.00"
"AUB 31-0046","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Registered Voters","331.00"
"AUB 31-0046","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","REJECTED","26.00"
"AUB 31-0046","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Blank Voted","2.00"
"AUB 31-0046","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Counted","82.00"
"AUB 31-0046","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0048","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Michael Spearman","28.00"
"AUB 31-0048","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Registered Voters","212.00"
"AUB 31-0048","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Blank Voted","11.00"
"AUB 31-0048","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Counted","42.00"
"AUB 31-0048","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0048","Court of Appeals, Division No. 1, District No. 1","31","7","8","Total","NP","Write-in","3.00"
"AUB 31-0048","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","APPROVED","18.00"
"AUB 31-0048","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Registered Voters","212.00"
"AUB 31-0048","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","REJECTED","24.00"
"AUB 31-0048","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0048","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Counted","42.00"
"AUB 31-0048","King County Proposition No. 1 Veterans and Human Services Levy","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0049","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Michael Spearman","72.00"
"AUB 31-0049","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Registered Voters","440.00"
"AUB 31-0049","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Blank Voted","37.00"
"AUB 31-0049","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Counted","112.00"
"AUB 31-0049","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0049","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Write-in","3.00"
"AUB 31-0049","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","APPROVED","76.00"
"AUB 31-0049","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Registered Voters","440.00"
"AUB 31-0049","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","REJECTED","35.00"
"AUB 31-0049","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 31-0049","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Counted","112.00"
"AUB 31-0049","King County Proposition No. 1 Veterans and Human Services Levy","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0050","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Michael Spearman","77.00"
"AUB 31-0050","Court of Appeals, Division No. 1, District No. 1","31","7","9","Total","NP","Registered Voters","415.00"
