"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","age","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-150589","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671768","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Mayhem","Cat","2 YEARS 10 MONTHS","Neutered Male","Domestic Shorthair","Brn Tabby","2022-09-03T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671768","Image Copyright HLP Inc. 2022","Received on: 2022-09-03<p/> Description: Brn Tabby<p/>  Neutered Male Domestic Shorthair Cat<p/> Age: 2 YEARS 10 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Mayhem and I am available for adoption.<p/><p/>I was brought in by my previous owner on 9/3/22 because they could no longer care for me. They mentioned that I prefer a cat litter box that has high sides to it. <p/><p/>I am an independent kitty who likes to do my own thing!<p/><p/>I like getting attention on my own terms. I can get overstimulated with petting, so please move carefully with me and keep an eye out for signs that I might need a break.<p/><p/>My caregivers have noticed that I do not seem to get along with other cats, so I may do best as the only cat in my new home.<p/><p/>I would do best in a home without children or other animals.<p/><p/>My personality color is RED. I am a spirited cat with a fun-loving personality! I may be sensitive to handling, so I would do best in a home with a cat savvy family who knows when to give me some space.<p/>"
"K22-150618","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671825","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Veralyn","Barn Cat","3 YEARS","Spayed Female","Domestic Mediumhair","Black","2022-09-05T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://kingcounty.gov/~/media/depts/regional-animal-services/images/All-Images/barn-cat.ashx","Image Copyright HLP Inc. 2022","Received on: 2022-09-05<p/> Description: Black<p/>  Spayed Female Domestic Mediumhair Barn Cat<p/> Age: 3 YEARS<p/> Adoption Fee: $0.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Veralyn and I am a ""Working Cat"". I am seeking a home where I can put my hunting skills to work! <p/><p/>I was brought into the shelter on Monday, September 5th by a good samaritan.<p/><p/>I am a cat that has never been socialized with humans so I will avoid you at all cost. Please allow me my space so that I can feel the most comfortable while acclimating to your space. <p/><p/>If you have never had working cats before, please reach out to barncatsrus@gmail.com to get all of the resources you will need to set up before you bring me home.<p/>"
"K22-150443","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671526","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Holly","Rabbit Sh","2 YEARS","Spayed Female","Rabbit Sh","White / Gray","2022-08-30T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671526","Image Copyright HLP Inc. 2022","Received on: 2022-08-30<p/> Description: White / Gray<p/>  Spayed Female Rabbit Sh Rabbit Sh<p/> Age: 2 YEARS<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Holly and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 8/30/22.<p/><p/>Rabbits are intelligent and complex animals who do well in families with humans who understand that they are prey animals, and do not enjoy being picked up or held. The best way to bond with me is to spend time with me on the floor, and shower me with plenty of greens and timothy hay! <p/><p/>I am a domestic rabbit and it is recommend that adopters keep me indoors. The nice thing about having an indoor rabbit is that I can come out of my cage for bunny playtime, in a rabbit proof area of the home. It's during this supervised playtime that rabbits often exhibit some of our most fun and interesting behaviors!<p/><p/>I would love a family who will interact with me daily to keep me active and social! When rabbits get the space and enrichment we need, we often form deep bonds with our humans!<p/><p/>My personality color is BLUE. I am a gentle and loving rabbit who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/>"
"K22-148043","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A665571","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Zoa","Cat","8 MONTHS","Spayed Female","Domestic Shorthair","Black / White","2022-07-03T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A665571","Image Copyright HLP Inc. 2022","Received on: 2022-07-03<p/> Description: Black / White<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 8 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Zoa and I am available for adoption.<p/><p/>I was brought in by a good samaritan on 06/04/2022. I was adopted and returned on 6/17/22 because I did not get along with the resident cat in the home. <p/><p/>I am a sweet kitten who may need extra time and attention to warm up to new situations and new people. When I was a wee little one, I was not taught how nice and friendly people can be, but I am learning quickly! Though I may be timid at first, once you take the time to show me I can trust you I will show you just how wonderful I can be.<p/><p/>My caregivers have noticed that I do not seem to get along with other cats, so I may do best as the only cat in my new home.<p/><p/>I like getting attention on my own terms. I can get overstimulated with petting, so please move carefully with me and keep an eye out for signs that I might need a break.<p/><p/>My personality color is RED. I am a spirited cat with a fun-loving personality! I may be sensitive to handling, so I would do best in a home with a cat savvy family who knows when to give me some space.<p/><p/>Your new pet received a basic physical exam, in addition to routine vaccines, deworming, and topical flea preventative, if indicated.  Although your new pet is ready for adoption, there is always a possibility of additional medical conditions that have not been detected or may develop in the future.  Current medical conditions are noted below.<p/><p/>1)    FeLV<p/><p/>This cat tested positive for Feline Leukemia Virus (FeLV).  Cats infected with this virus may have an active, or latent infection.  Active infection leads to immunosuppression, increased susceptibility to disease, or lymphosarcoma.  Infected cats are expected to have a decreased lifespan and will require additional veterinary care.  However, with care, these cat may have a good quality of life for months to years.  FeLV is transmitted to other cats through saliva and activities such as sharing water bowls, communal grooming and social contact.  For this reason, this cat should be kept as a single cat or with other FeLV positive cats.  Please consult with your regular veterinarian for additional information and a management plan for your new pet.<p/><p/><p/>Additional care for these conditions may be needed after adoption. Please follow up with your regular veterinarian.<p/><p/>"
"K22-148312","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A667847","Covington Petco 27111 167TH PL SE COVINGTON, WA 98042","Orca","Cat","7 YEARS 1 MONTH","Spayed Female","Domestic Shorthair","White","2022-07-10T00:00:00.000","Received on","27111 167TH PL SE","COVINGTON","WA","98042","COVINGTON","47.358606","-122.118905","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A667847","Image Copyright HLP Inc. 2022","Received on: 2022-07-10<p/> Description: White<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 7 YEARS 1 MONTH<p/> Adoption Fee: $30.00<p/> Current Location: Covington Petco 27111 167TH PL SE COVINGTON, WA 98042<p/>Hi! My name is Orca and I am available for adoption at Covington Petco.<p/><p/>I was brought in July 10, 2022 after my owner passed away.<p/><p/>My history is a bit unknown, but my caregivers at RASKC say I'm a sweet little lady!<p/><p/>I must admit I am a little shy at first, but being here is just really new to me. <p/><p/>Please give me a minute to warm up and I'll be nudging on your hand for some affection.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>Orca received a basic physical exam, in addition to routine vaccines, deworming, and topical flea preventative, if indicated.  Although Orca is ready for adoption, there is always a possibility of additional medical conditions that have not been detected or may develop in the future.  Current medical conditions are noted below.<p/><p/>1)  This animal has been diagnosed with kidney disease.  This condition can be managed with special diets and medications.  Treatment will be lifelong.  Please follow up with your regular veterinarian for the best treatment plan.  We have also included a handout with more information on this disease.<p/><p/>Additional care for these conditions may be needed after adoption. Please follow up with your regular veterinarian.<p/><p/>"
"K22-150502","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671631","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Boots","Cat","9 YEARS 2 MONTHS","Spayed Female","Domestic Shorthair","Black / White","2022-08-31T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671631","Image Copyright HLP Inc. 2022","Received on: 2022-08-31<p/> Description: Black / White<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 9 YEARS 2 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Boots and I am available for adoption.<p/><p/>I was brought in by my previous owner on 8/31/22 because I was not doing well in their home. <p/><p/>I am an independent kitty who likes to do my own thing!<p/><p/>I like getting attention on my own terms. I can get overstimulated with petting, so please move carefully with me and keep an eye out for signs that I might need a break.<p/><p/>My caregivers have noticed that I do not seem to get along with other cats, so I may do best as the only cat in my new home.<p/><p/>Because of my shy nature, I would do best in a calm, quiet home without children or other animals.<p/><p/>My personality color is RED. I am a spirited cat with a fun-loving personality! I may be sensitive to handling, so I would do best in a home with a cat savvy family who knows when to give me some space.<p/><p/>Boots received a basic physical exam, in addition to routine vaccines, deworming, and topical flea preventative, if indicated.  Although Boots is ready for adoption, there is always a possibility of additional medical conditions that have not been detected or may develop in the future.  Current medical conditions are noted below.<p/><p/>1)  This animal has been identified as being obese.  Obesity in animals can lead to other problems such as osteoarthritis, liver disease, diabetes, heart disease and hypertension.   However, with proper diet and exercise, most animals can return to a normal weight.  Please follow up with your regular veterinarian to create a weight loss plan.  <p/><p/>Additional care for these conditions may be needed after adoption. Please follow up with your regular veterinarian.<p/><p/>"
"K22-150631","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671854","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Eliza","Cat","2 YEARS","Spayed Female","Domestic Shorthair","Gray Tabby","2022-09-06T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671854","Image Copyright HLP Inc. 2022","Received on: 2022-09-06<p/> Description: Gray Tabby<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 2 YEARS<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Eliza and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on September, 6th, 2022.<p/><p/>I am an affectionate lovebug who would be thrilled to cuddle up with you at home! <p/><p/>My personality color is GREEN. I am an adaptable cat who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>"
"K22-150712","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A670259","North Gate Petco 318 NE NORTHGATE WAY SEATTLE, WA 98125","Dream","Cat","2 YEARS","Spayed Female","Domestic Shorthair","Tortie","2022-09-07T00:00:00.000","Received on",,,,,,,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A670259","Image Copyright HLP Inc. 2022","Received on: 2022-09-07<p/> Description: Tortie<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 2 YEARS<p/> Adoption Fee: $30.00<p/> Current Location: North Gate Petco 318 NE NORTHGATE WAY SEATTLE, WA 98125<p/>Hi! My name is Dream and I am available for adoption at North Gate Petco.<p/><p/>I was brought in by a good Samaritan on August 11th, 2022.<p/><p/>I am an independent kitty who likes to do my own thing!<p/><p/>Because of my shy nature, I would do best in a calm, quiet home.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>"
"K22-150642","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671865","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Fiona","Cat","2 YEARS","Spayed Female","Domestic Shorthair","Brn Tabby","2022-09-06T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671865","Image Copyright HLP Inc. 2022","Received on: 2022-09-06<p/> Description: Brn Tabby<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 2 YEARS<p/> Adoption Fee: $30.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Fiona and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on September, 6th, 2022.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>I am an independent kitty who likes to do my own thing!<p/><p/>Because of my shy nature, I would do best in a calm, quiet home.<p/><p/>"
"K22-149525","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A667627","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Mystique","Dog","4 YEARS 2 MONTHS","Spayed Female","German Shepherd","Tan / Black","2022-08-09T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A667627","Image Copyright HLP Inc. 2022","Received on: 2022-08-09<p/> Description: Tan / Black<p/>  Spayed Female German Shepherd Dog<p/> Age: 4 YEARS 2 MONTHS<p/> Adoption Fee: $200.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Mystique and I am available for adoption. I weigh ~ 80 pounds!<p/><p/>I was brought in by a good samaritan on July 6th 2022. I have been adopted and brought back a few times because I wasn't the right fit for those families. I am still looking for my forever family that will love and accept me for the great dog I am; a sweet pup in need of consistency and supportive training -might that be you? <p/><p/>I am a very smart dog! At the shelter I am practicing how to ""sit"" and ""shake"".<p/><p/>I really like people, but can be independent when needed!<p/><p/>My caregivers have observed that I might not get along with other dogs. I may do best as the only dog in my new home, or I may need a very slow introduction to other dogs.<p/><p/>I have met older children during my time at RASKC and done great with them!<p/><p/>My personality color is RED. I am a spirited dog with a fun-loving personality! I am still working on my manners, so I would do best with a family who is willing to work with me and help me become the best dog I can be!<p/>"
"K22-150647","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671874","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Jewel","Cat","11 WEEKS","Spayed Female","Domestic Shorthair","Tricolor","2022-09-06T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671874","Image Copyright HLP Inc. 2022","Received on: 2022-09-06<p/> Description: Tricolor<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 11 WEEKS<p/> Adoption Fee: $100.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Jewel and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 09/06/2022. My caregivers have noticed that I seem to do well with other cats. When meeting cats in a new home, I would do best with a slow introduction. Because of my shy nature, I would do best in a calm, quiet home.I am a sweet kitten who may need extra time and attention to warm up to new situations and new people. When I was a wee little one, I was not taught how nice and friendly people can be, but I am learning quickly! Though I may be timid at first, once you take the time to show me I can trust you I will show you just how wonderful I can be.My personality color is GREEN. I am an adaptable cat who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>"
"K22-150591","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671770","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Thebe","Cat","4 MONTHS","Neutered Male","Domestic Mediumhair","Black","2022-09-03T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671770","Image Copyright HLP Inc. 2022","Received on: 2022-09-03<p/> Description: Black<p/>  Neutered Male Domestic Mediumhair Cat<p/> Age: 4 MONTHS<p/> Adoption Fee: $100.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! Our names are Thebe and Vulcan  and I am available for adoption.<p/><p/>I was brought in by a good samaritan on 09/03/22.<p/><p/>My personality color is GREEN. I am an adaptable cat who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>I am an affectionate lovebug who would be thrilled to cuddle up with you at home!<p/><p/>I am an independent kitty who likes to do my own thing!<p/><p/>I like getting attention on my own terms. I can get overstimulated with petting, so please move carefully with me and keep an eye out for signs that I might need a break.<p/>"
"K22-150543","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671691","Issaquah Petsmart 1505 11TH AVE NW ISSAQUAH, WA 98027","Cody","Cat","1 YEAR 6 MONTHS","Neutered Male","Domestic Shorthair","Flame Pt","2022-09-01T00:00:00.000","Received on",,,,,,,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671691","Image Copyright HLP Inc. 2022","Received on: 2022-09-01<p/> Description: Flame Pt<p/>  Neutered Male Domestic Shorthair Cat<p/> Age: 1 YEAR 6 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: Issaquah Petsmart 1505 11TH AVE NW ISSAQUAH, WA 98027<p/>Hi! My name is Cody and I am available for adoption at Issaquah Petsmart.<p/><p/>I was brought in by a good Samaritan on 9/1/22.<p/><p/>Because of my shy nature, I would do best in a calm, quiet home.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/><p/><p/><p/>"
"K22-150702","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671943","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Cupcake","Dog","8 YEARS","Spayed Female","Australian Shepherd","White","2022-09-07T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671943","Image Copyright HLP Inc. 2022","Received on: 2022-09-07<p/> Description: White<p/>  Spayed Female Australian Shepherd Dog<p/> Age: 8 YEARS<p/> Adoption Fee: $250.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Cupcake and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on September 7, 2022.<p/><p/>I weigh 61.5 lbs and am considered a ""large breed"" dog.<p/><p/>I am a very smart dog! At the shelter I am practicing how to ""sit"", ""down"" and ""shake"".<p/><p/>I am an affectionate lovebug who would be thrilled to cuddle up with you at home!<p/><p/>My personality color is GREEN. I am an adaptable dog who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/><p/>"
"K22-150457","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671558","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Potato","Dog","4 YEARS","Neutered Male","Pit Bull","White / Tan","2022-08-30T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671558","Image Copyright HLP Inc. 2022","Received on: 2022-08-30<p/> Description: White / Tan<p/>  Neutered Male Pit Bull Dog<p/> Age: 4 YEARS<p/> Adoption Fee: $250.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Potato and I am available for adoption. I weight 72 pounds!<p/><p/>I was brought in by a good samaritan on August 31st, 2022.<p/><p/>I am a very smart dog! At the shelter I am practicing how to ""sit"".<p/><p/>I am an affectionate lovebug who would be thrilled to cuddle up with you at home!<p/><p/>I am an independent dog who likes to do my own thing!<p/><p/>I am full of energy and I love to play! I tend to calm down more when the people around me stay calm. I do best when I have lots of exercise and something to keep my mind busy.<p/><p/>My caregivers have observed that I might not get along with other dogs. I may do best as the only dog in my new home, or I may need a very slow introduction to other dogs.<p/><p/>My personality color is RED. I am a spirited dog with a fun-loving personality! I am still working on my manners, so I would do best with a family who is willing to work with me and help me become the best dog I can be!<p/>"
"K22-150450","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671546","Issaquah Petsmart 1505 11TH AVE NW ISSAQUAH, WA 98027","Jane","Cat","2 YEARS","Spayed Female","Domestic Shorthair","Dilute Tor","2022-08-30T00:00:00.000","Received on",,,,,,,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671546","Image Copyright HLP Inc. 2022","Received on: 2022-08-30<p/> Description: Dilute Tor<p/>  Spayed Female Domestic Shorthair Cat<p/> Age: 2 YEARS<p/> Adoption Fee: $30.00<p/> Current Location: Issaquah Petsmart 1505 11TH AVE NW ISSAQUAH, WA 98027<p/>Hi! My name is Jane and I am available for adoption at petsmart issaquah.<p/><p/>I was brought in by a good Samaritan on August 30th, 2022.<p/><p/>I am an independent kitty who likes to do my own thing! I love pets but sometimes I can be sensitive so watch my body language!<p/><p/>Because of my shy nature, I would do best in a calm, quiet home.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>"
"K22-150678","Regional Animal Services of King County","ADOPTABLE","https://petharbor.com/pet.asp?uaid=KING.A671906","King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032","Midge","Dog","6 YEARS","Spayed Female","Labrador Retriever / Mix","Silver","2022-09-06T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KENT","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A671906","Image Copyright HLP Inc. 2022","Received on: 2022-09-06<p/> Description: Silver<p/>  Spayed Female Labrador Retriever / Mix Dog<p/> Age: 6 YEARS<p/> Adoption Fee: $250.00<p/> Current Location: King County Pet Adoption Center 21615 64TH AVE S KENT, WA 98032<p/>Hi! My name is Midge and I am available for adoption. I weigh 90 pounds.<p/><p/>I was brought in by a good samaritan on September 6, 2022 after I was abandoned with them. The good samaritans that have been caring for me mention that I've done great around kids from the age 2-7, also described me as very calm, very affectionate and the perfect dog!<p/><p/>I am full of energy and I love to play! I tend to calm down more when the people around me stay calm. I do best when I have lots of exercise and something to keep my mind busy.<p/><p/>My caregivers have noticed that I seem to do well with other large dogs. When meeting dogs in a new home, I would do best with a slow introduction.<p/><p/>My personality color is GREEN. I am an adaptable dog who loves to go with the flow! I am outgoing and carefree, and I just can't wait to find my forever home!<p/><p/>"
"K22-147123","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Shadow","Cat","5 MONTHS","Spayed Female","Domestic Shorthair","Gray","2022-06-08T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KING COUNTY","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A665927","Image Copyright HLP Inc. 2022","Received on: 2022-06-08<p/> Description: Gray Spayed Female Domestic Shorthair Cat<p/> Age: 5 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Hi! My name is Shadow and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 6/11/22.<p/><p/>I am a sweet kitten who may need extra time and attention to warm up to new situations and new people. When I was a wee little one, I was not taught how nice and friendly people can be, but I am learning quickly! Though I may be timid at first, once you take the time to show me I can trust you I will show you just how wonderful I can be.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>1) FeLV<p/><p/>This cat tested positive for Feline Leukemia Virus (FeLV). Cats infected with this virus may have an active, or latent infection. Active infection leads to immunosuppression, increased susceptibility to disease, or lymphosarcoma. Infected cats are expected to have a decreased lifespan and will require additional veterinary care. However, with care, these cat may have a good quality of life for months to years. FeLV is transmitted to other cats through saliva and activities such as sharing water bowls, communal grooming and social contact. For this reason, this cat should be kept as a single cat or with other FeLV positive cats. Please consult with your regular veterinarian for additional information and a management plan for your new pet.<p/><p/>"
"K22-147122","Regional Animal Services of King County","ADOPTABLE","https://kingcounty.gov/depts/regional-animal-services/about-us/overview.aspx","In RASKC Foster Home","Sabrina","Cat","5 MONTHS","Spayed Female","Domestic Shorthair","Black","2022-06-08T00:00:00.000","Received on","21615 64TH AVE S","KENT","WA","98032","KING COUNTY","47.407788","-122.255197","https://petharbor.com/get_image.asp?RES=Detail&LOCATION=KING&ID=A665926","Image Copyright HLP Inc. 2022","Received on: 2022-06-08<p/> Description: Black Spayed Female Domestic Shorthair Cat<p/> Age: 5 MONTHS<p/> Adoption Fee: $30.00<p/> Current Location: In RASKC Foster Home <p/>Hi! My name is Sabrina and I am available for adoption.<p/><p/>I was brought in by a good Samaritan on 6/11/22.<p/><p/>I am a sweet kitten who may need extra time and attention to warm up to new situations and new people. When I was a wee little one, I was not taught how nice and friendly people can be, but I am learning quickly! Though I may be timid at first, once you take the time to show me I can trust you I will show you just how wonderful I can be.<p/><p/>My personality color is BLUE. I am a gentle and loving cat who likes to take things slow. I may get nervous in new situations, so I am looking for a family who understands that I might need some time to warm up. Once I get to know you, I will be a very devoted friend!<p/><p/>1) FeLV<p/><p/>This cat tested positive for Feline Leukemia Virus (FeLV). Cats infected with this virus may have an active, or latent infection. Active infection leads to immunosuppression, increased susceptibility to disease, or lymphosarcoma. Infected cats are expected to have a decreased lifespan and will require additional veterinary care. However, with care, these cat may have a good quality of life for months to years. FeLV is transmitted to other cats through saliva and activities such as sharing water bowls, communal grooming and social contact. For this reason, this cat should be kept as a single cat or with other FeLV positive cats. Please consult with your regular veterinarian for additional information and a management plan for your new pet.<p/><p/><p/>"
