"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","routing_approval","api_endpoint","source_link","publishing_department","owner_uid","provenance"
"https://data.kingcounty.gov/d/h7ha-u4dg","h7ha-u4dg","true","false",,"data.kingcounty.gov","dataset","2016 Special April - Election Results by precinct (complete eCanvass dataset)","April 2016 special election; final/official results by precinct.","1579","2017-01-25T00:37:00.000Z","2017-01-25T00:38:00.000Z","Voting & Elections","2016,2016 special,special,elections,results,precinct,ecanvass","3601","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/h7ha-u4dg.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/u23d-y8xs","u23d-y8xs","true","false",,"data.kingcounty.gov","dataset","2016 Special February - Election Night Results Abstract by Precinct","February 2016 special election; election night results report by precinct.","1613","2017-01-25T00:40:00.000Z","2017-01-25T00:40:00.000Z","Voting & Elections","2016,2016 special,special,elections,results","3231","Janice","","Public Domain","published",,,"King County Election",,"https://data.kingcounty.gov/resource/u23d-y8xs.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/fku3-m3bn","fku3-m3bn","true","false",,"data.kingcounty.gov","dataset","2016 Special February - Election Results by precinct (complete eCanvass dataset)","February 2016 special election; final/official results by precinct.","1598","2017-01-25T00:42:00.000Z","2017-01-25T00:42:00.000Z","Voting & Elections","2016,2016 special,special,elections,results,precinct,ecanvass","3357","Janice","","Public Domain","published",,,"King County Election",,"https://data.kingcounty.gov/resource/fku3-m3bn.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/kncv-f6kh","kncv-f6kh","true","false",,"data.kingcounty.gov","dataset","2015 General - Election Results by precinct (complete eCanvass dataset)","November 2015 general election; final/official results by precinct.","1635","2017-01-25T00:54:00.000Z","2017-01-25T00:55:00.000Z","Voting & Elections","2015,2015 general,general,elections,results,precinct,ecanvass","2395","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/kncv-f6kh.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/pyps-tcwb","pyps-tcwb","true","false",,"data.kingcounty.gov","dataset","2015 Primary - Election Results by precinct (complete eCanvass dataset)","August 2015 primary election; final/official results by precinct.","1940","2017-01-25T01:11:00.000Z","2017-01-25T01:11:00.000Z","Voting & Elections","2015,2015 primary,primary,elections,results,precinct,ecanvass","2320","Janice","","Public Domain","published",,,"King County Election",,"https://data.kingcounty.gov/resource/pyps-tcwb.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/qg8b-ssmp","qg8b-ssmp","true","false",,"data.kingcounty.gov","dataset","2015 Special April - Election Results by precinct (complete eCanvass dataset)","April 2015 special election; final/official results by precinct.","1355","2017-01-25T01:23:00.000Z","2017-01-25T01:23:00.000Z","Voting & Elections","2015,2015 primary,primary,elections,results,precinct,ecanvass","2359","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/qg8b-ssmp.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/vuav-jn4q","vuav-jn4q","true","false",,"data.kingcounty.gov","dataset","2015 Special February - Election Results by precinct (complete eCanvass dataset)","February 2015 special election; final/official results by precinct.","1042","2017-01-25T01:31:00.000Z","2017-01-25T01:32:00.000Z","Voting & Elections","2015,2015 special,special,elections,results,precinct,ecanvass","2345","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/vuav-jn4q.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/44iw-f49v","44iw-f49v","true","false",,"data.kingcounty.gov","dataset","2014 General - Election Results by precinct (complete eCanvass dataset)","November 2014 general election; final/official results by precinct.","1270","2017-01-25T01:40:00.000Z","2017-01-25T01:41:00.000Z","Voting & Elections","2014,2014 general,general,elections,results,precinct,ecanvass","2162","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/44iw-f49v.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/q52v-pcg7","q52v-pcg7","true","false",,"data.kingcounty.gov","dataset","2014 Special April - Election Results by precinct (complete eCanvass dataset)","April 2014 special election; final/official results by precinct.","1050","2017-01-25T01:49:00.000Z","2017-01-25T01:50:00.000Z","Voting & Elections","2014,2014 special,special,elections,results,precinct,ecanvass","2338","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/q52v-pcg7.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/t6de-irju","t6de-irju","true","false",,"data.kingcounty.gov","dataset","2015 General - Election Night Results Abstract by Precinct","November 2015 election; final/official results by precinct.","1346","2017-01-25T20:26:00.000Z","2017-01-25T20:31:00.000Z","Voting & Elections","2015,2015 general,general,elections,results,precinct","1898","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/t6de-irju.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/fps8-w6vc","fps8-w6vc","true","false",,"data.kingcounty.gov","dataset","2014 Primary Election Results by precinct (eCanvass dataset does not contain PCO data)","August 2014 primary election; final/official results by precinct Does not contain PCO races.","1073","2017-01-25T21:23:00.000Z","2017-01-25T21:24:00.000Z","Voting & Elections","2014,2014 primary,primary,elections,results,precinct,ecanvass","1967","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/fps8-w6vc.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/xd4b-q4c2","xd4b-q4c2","true","false",,"data.kingcounty.gov","dataset","2014 Primary - PCO Election Results by precinct (complete eCanvass dataset)","August 2014 primary election; final/official PCO results by precinct.","181","2017-01-25T23:19:00.000Z","2017-01-25T23:20:00.000Z","Voting & Elections","2014,2014 primary,primary,elections,results,precinct,ecanvass,pco","2771","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/xd4b-q4c2.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/5k8z-4j5e","5k8z-4j5e","true","false",,"data.kingcounty.gov","dataset","2014 Special February - Election Results by precinct (complete eCanvass dataset)","February 2014 special election; final/official results by precinct.","1098","2017-01-25T23:22:00.000Z","2017-01-25T23:22:00.000Z","Voting & Elections","2014,2014 special,special,elections,results,precinct,ecanvass","2324","Janice",,"Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/5k8z-4j5e.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/s4xf-st5s","s4xf-st5s","true","false",,"data.kingcounty.gov","dataset","2015 Primary - Election Night Results Abstract by Precinct","August 2015 primary election; election night results report by precinct.","236174","2017-01-27T21:31:00.000Z","2017-01-27T21:32:00.000Z","Voting & Elections","2015,2015 primary,primary,elections,results,precinct","2920","Janice",,"Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/s4xf-st5s.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/nxbm-wwb2","nxbm-wwb2","true","false",,"data.kingcounty.gov","dataset","2013 Special June - Election Results by precinct (complete eCanvass dataset)","June 2013 special election; final/official results by precinct.","166","2017-01-27T22:21:00.000Z","2017-01-27T22:21:00.000Z","Voting & Elections","2013,2013 special,special,elections,results,precinct,ecanvass","3965","Janice",,"Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/nxbm-wwb2.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/e537-zsyr","e537-zsyr","true","false",,"data.kingcounty.gov","dataset","2013 Primary - Election Results by precinct (complete eCanvass dataset)","August 2013 primary election; final/official results by precinct.","1841","2017-01-27T22:24:00.000Z","2017-01-27T22:25:00.000Z","Voting & Elections","2013,2013 primary,primary,elections,results,precinct,ecanvass","2900","Janice",,"Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/e537-zsyr.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/vrn2-xcr7","vrn2-xcr7","true","false",,"data.kingcounty.gov","dataset","2013 General - Election Results by precinct (complete eCanvass dataset)","November 2013 general election; final/official results by precinct.","1748","2017-01-27T22:30:00.000Z","2017-01-27T22:31:00.000Z","Voting & Elections","2013,2013 general,general,elections,results,precinct,ecanvass","3169","Janice",,"Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/vrn2-xcr7.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/biy9-z24a","biy9-z24a","true","false",,"data.kingcounty.gov","dataset","Election night abstract by precinct","February 2017 special election","1276","2017-02-17T23:43:00.000Z","2017-02-17T23:44:00.000Z","Voting & Elections",,"2697","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/biy9-z24a.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/2meu-ixdw","2meu-ixdw","true","false",,"data.kingcounty.gov","dataset","February 2017 ecanvass","February 2017 ecanvass","1410","2017-02-27T18:18:00.000Z","2017-02-27T18:18:00.000Z","Voting & Elections",,"3060","Janice","kathy.gill@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/2meu-ixdw.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/ybyq-v9rr","ybyq-v9rr","true","false",,"data.kingcounty.gov","dataset","April 2017 results - election night abstract","Special Election results data by precinct, election night tabulation","674","2017-04-28T22:50:00.000Z","2017-04-28T22:51:00.000Z","Voting & Elections","elections,results,2017","2988","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/ybyq-v9rr.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/x2zt-9s8i","x2zt-9s8i","true","false",,"data.kingcounty.gov","dataset","April 2017 Ecanvass",,"662","2017-05-08T23:29:00.000Z","2017-05-08T23:29:00.000Z","Voting & Elections",,"2724","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/x2zt-9s8i.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/36bx-m8s4","36bx-m8s4","true","false",,"data.kingcounty.gov","dataset","August 2017 Primary - Election Night eCanvass","eCanvass for August 1, 2017 election night results","202500","2017-08-04T23:12:00.000Z","2017-08-04T23:13:00.000Z","Voting & Elections","elections,results,2017","2277","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/36bx-m8s4.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/u623-b62i","u623-b62i","true","false",,"data.kingcounty.gov","dataset","August 2017 primary ecanvass","Results by precinct for the 2017 primary election","1919","2017-08-16T00:54:00.000Z","2017-08-16T00:55:00.000Z","Voting & Elections",,"2996","Janice",,"Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/u623-b62i.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/nrax-csaz","nrax-csaz","true","false",,"data.kingcounty.gov","dataset","November 2017 election night ecanvass","Precinct-level results. View, download or export data using the  ""Explore data > View data"" buttons above (and to the right, on desktop). Log in to your account to create your own visualizations.","1046","2017-11-10T20:34:00.000Z","2017-11-10T20:36:00.000Z","Voting & Elections","2017,november 2017,election","1520","Janice","","Public Domain U.S. Government","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/nrax-csaz.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/xmvr-b3my","xmvr-b3my","true","false",,"data.kingcounty.gov","dataset","November 2017 general ecanvass","Final King County precinct-level results for November 7, 2017 general election.","1514","2017-11-29T23:25:00.000Z","2018-03-06T16:18:00.000Z","Voting & Elections","2017 general election","2549","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/xmvr-b3my.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/gdz7-ffap","gdz7-ffap","true","false",,"data.kingcounty.gov","dataset","Feb 2018 Election Night Precinct Results","Election night ecanvass","1541","2018-02-16T23:35:00.000Z","2018-02-16T23:35:00.000Z","Voting & Elections",,"1224","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/gdz7-ffap.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/2cie-ugkk","2cie-ugkk","true","false",,"data.kingcounty.gov","dataset","Feb 2018 Election, Precinct Level Results","Final King County precinct-level results for February 13, 2018 special election.","1649","2018-02-27T00:31:00.000Z","2018-03-06T16:14:00.000Z","Voting & Elections",,"3562","Janice","","Public Domain","published",,,,,"https://data.kingcounty.gov/resource/2cie-ugkk.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/crb9-ahvu","crb9-ahvu","true","false",,"data.kingcounty.gov","dataset","April 2018 Election Night Precinct Results","April 24 special election","1036","2018-04-26T22:59:00.000Z","2018-04-26T23:00:00.000Z","Voting & Elections",,"1119","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/crb9-ahvu.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/rqg2-fztf","rqg2-fztf","true","false",,"data.kingcounty.gov","dataset","April 2018 election - final precinct results","Special Election results by precinct","1323","2018-05-04T22:25:00.000Z","2018-05-04T22:25:00.000Z","Voting & Elections","2018,results","2418","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/rqg2-fztf.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/s66e-cmvi","s66e-cmvi","true","false",,"data.kingcounty.gov","dataset","August 2018 Primary, Election Night Results by Precinct","King County precinct-level results for August 7, 2018.","10700","2018-08-08T23:45:00.000Z","2018-08-08T23:46:00.000Z","Voting & Elections","2018,primary election,precinct","1505","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/s66e-cmvi.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/juuz-29xu","juuz-29xu","true","false",,"data.kingcounty.gov","dataset","August 2018 Primary Results by Precinct","Updated on August 31 after recount.","2037","2018-08-22T23:30:00.000Z","2018-09-24T19:38:00.000Z","Voting & Elections",,"2417","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/juuz-29xu.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/m6sb-25v5","m6sb-25v5","true","false",,"data.kingcounty.gov","dataset","Election night precinct results - November 2018",,"495","2018-11-08T00:17:00.000Z","2018-11-08T00:18:00.000Z","Voting & Elections",,"607","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/m6sb-25v5.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/ghxg-x8xz","ghxg-x8xz","true","false",,"data.kingcounty.gov","dataset","2018 General Election eCanvass","2018 General Election, final results by precinct","1746","2018-11-28T21:27:00.000Z","2018-11-28T21:30:00.000Z","Voting & Elections","elections","2591","Janice",,"Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/ghxg-x8xz.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/x7x9-rhtr","x7x9-rhtr","true","false",,"data.kingcounty.gov","dataset","2019 - February 12 Election Night Results",,"340","2019-02-14T20:10:00.000Z","2019-02-14T20:13:00.000Z","Voting & Elections",,"1072","Janice",,"Public Domain","published",,,,,"https://data.kingcounty.gov/resource/x7x9-rhtr.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/avau-3mp6","avau-3mp6","true","false",,"data.kingcounty.gov","dataset","February 2019 Special Election Final Precinct Results","Final precinct by precinct results for the February 2019 special election","284","2019-02-26T23:28:00.000Z","2019-02-26T23:31:00.000Z","Voting & Elections","election,voting,precinct,results","1478","Janice","election.services@kingcounty.gov",,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/avau-3mp6.json","https://www.kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/jzd8-v6sj","jzd8-v6sj","true","false",,"data.kingcounty.gov","dataset","April 2019 Special Election Night Precinct Results","Precinct level results as of election night for the April 23, 2019 special election.","121","2019-04-25T14:47:00.000Z","2019-04-25T14:52:00.000Z","Voting & Elections",,"1254","Janice","election.services@kingcounty.gov","Public Domain U.S. Government","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/jzd8-v6sj.json","https://www.kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/a2zh-y5ws","a2zh-y5ws","true","false",,"data.kingcounty.gov","dataset","April 2019 Special Election Final Precinct Results","Final precinct by precinct results for the April 2019 special election","122","2019-05-03T19:55:00.000Z","2019-05-03T20:24:00.000Z","Voting & Elections","elections,voting,results","1320","Janice","election.services@kingcounty.gov","Public Domain U.S. Government","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/a2zh-y5ws.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/v5us-6uap","v5us-6uap","true","false",,"data.kingcounty.gov","dataset","KCE Master Calendar",,"213","2019-08-08T17:46:00.000Z","2020-11-05T20:07:00.000Z","Voting & Elections","elections,voting,registration,ballots,results","1476","Janice","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/v5us-6uap.json","https://www.kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/7nn3-5fjp","7nn3-5fjp","true","false",,"data.kingcounty.gov","dataset","August 2019 Primary Election Night Precinct Results","Precinct level results as of election night for the August 6, 2019 primary election.","1765","2019-08-08T23:25:00.000Z","2019-08-08T23:29:00.000Z","Voting & Elections","elections,voting,results,ballots","1258","Janice","election.services@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/7nn3-5fjp.json","https://kingcounty.gov/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/5w78-yput","5w78-yput","true","false",,"data.kingcounty.gov","dataset","August 2019 Primary Election Final Precinct Level Results","Final precinct by precinct results for the August 2019 primary election","925","2019-08-21T21:46:00.000Z","2019-08-21T21:49:00.000Z","Voting & Elections","voting,elections,results,precincts","1165","Janice","election.services@kingcounty.gov","Public Domain U.S. Government","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/5w78-yput.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/e8dh-m9yi","e8dh-m9yi","false","false",,"data.kingcounty.gov","dataset","King County Elections eCanvass Data [DRAFT]","King County Elections data from 2013 to present.

View the <a href=""https://data.kingcounty.gov/Voting-Elections/King-County-Electoral-Precincts-and-Districts/dkc4-g2a2/data"">current legislative districts.</a>","69","2019-10-07T20:33:00.000Z","2019-10-15T16:40:00.000Z","Voting & Elections","king county elections,vote,candidates,primary,general","2","Alley, Paul",,"Public Domain","published",,,"King County",,"https://data.kingcounty.gov/resource/e8dh-m9yi.json","https://www.kingcounty.gov/depts/elections.aspx",,"wi76-w3re","official"
"https://data.kingcounty.gov/d/dkc4-g2a2","dkc4-g2a2","false","false",,"data.kingcounty.gov","dataset","King County Electoral Precincts and Districts [DRAFT]","King County Electoral Precincts and Districts","9","2019-10-14T18:19:00.000Z","2019-10-14T18:21:00.000Z","Voting & Elections","voting,elections,precincts,legislative districts,district,vote,candidates","0","Alley, Paul",,"Public Domain","published",,,"King County",,"https://data.kingcounty.gov/resource/dkc4-g2a2.json","https://www.kingcounty.gov/depts/elections/elections/maps/precinct-and-district-data.aspx",,"wi76-w3re","official"
"https://data.kingcounty.gov/d/3gni-d6pn","3gni-d6pn","true","false",,"data.kingcounty.gov","dataset","King County Voting Districts (Geo Data)","Voting Districts in King County, Washington (spatial)","37","2019-10-15T15:09:00.000Z","2019-10-15T15:50:00.000Z","Voting & Elections","voting,maps,precinct,districts,elections","769","Alley, Paul","Paul.alley@kingcounty.gov","Public Domain","published",,,"King County",,"https://data.kingcounty.gov/resource/3gni-d6pn.json","https://gis-kingcounty.opendata.arcgis.com/datasets/voting-districts-of-king-county-votdst-area/data",,"wi76-w3re","official"
"https://data.kingcounty.gov/d/ydn6-ma3f","ydn6-ma3f","true","false",,"data.kingcounty.gov","dataset","King County Council Districts (Geo Data)","King County Council Districts geo data from shape file","42","2019-10-15T16:06:00.000Z","2019-10-15T16:08:00.000Z","Voting & Elections",,"779","Alley, Paul",,"Public Domain","published",,,"King County",,"https://data.kingcounty.gov/resource/ydn6-ma3f.json","https://gis-kingcounty.opendata.arcgis.com/datasets/metropolitan-king-county-council-kccdst-area",,"wi76-w3re","official"
"https://data.kingcounty.gov/d/amjm-pb8e","amjm-pb8e","true","false",,"data.kingcounty.gov","dataset","November 2019 General Election Night Precinct Results","Precinct level results as of election night for the November 5, 2019 generalelection.","1945","2019-11-07T23:28:00.000Z","2019-11-07T23:41:00.000Z","Voting & Elections","elections,voting,results,ballots","1298","Janice","election.services@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/amjm-pb8e.json",,,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/xmnh-jvpd","xmnh-jvpd","true","false",,"data.kingcounty.gov","dataset","2019 General Election Final Precinct Level Results","Final precinct by precinct results for the November 2019 general election","769","2019-11-27T20:34:00.000Z","2019-12-02T23:45:00.000Z","Voting & Elections","voting,elections,results","787","Janice","election.services@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/xmnh-jvpd.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/tku6-rzeg","tku6-rzeg","true","false",,"data.kingcounty.gov","dataset","February 2020 Election Night Precinct Results","Precinct level results as of election night for the February 11, 2020 special election.","142","2020-02-13T18:51:00.000Z","2020-02-13T18:55:00.000Z","Voting & Elections","elections,voting,candidates,ballot measures","2863","Janice","election.services@kingcounty.gov",,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/tku6-rzeg.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/vgeu-3dpp","vgeu-3dpp","true","false",,"data.kingcounty.gov","dataset","February 2020 Election Final Precinct Level Results","Final precinct level results for the February 11, 2020 special election.","138","2020-02-21T20:57:00.000Z","2020-02-21T22:26:00.000Z","Voting & Elections","voting,elections,results","2242","Janice","election.services@kingcounty.gov",,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/vgeu-3dpp.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/j5er-zjry","j5er-zjry","true","false",,"data.kingcounty.gov","dataset","March 2020 Presidential Primary Election Night Precinct Results","Precinct level results as of election night for the March 10, 2020 Presidential Primary Election.","928","2020-03-11T20:55:00.000Z","2020-03-11T20:58:00.000Z","Voting & Elections","elections,voting,results,presidential primary","443","Janice",,,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/j5er-zjry.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/b2eb-z7mt","b2eb-z7mt","true","false",,"data.kingcounty.gov","dataset","March 2020 Presidential Primary Precinct Results as of 3/16/2020","Precinct level results as of 3/16/2020 for the March 10, 2020 Presidential Primary Election.","314","2020-03-16T23:14:00.000Z","2020-03-16T23:20:00.000Z","Voting & Elections","elections,voting,results,presidential primary","480","Janice","election.services@kingcounty.gov",,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/b2eb-z7mt.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/nh3x-xuph","nh3x-xuph","true","false",,"data.kingcounty.gov","dataset","March 2020 Presidential Primary Final Precinct Results","Final precinct level results for the March 10, 2020 Presidential Primary Election.","428","2020-03-20T21:13:00.000Z","2020-03-20T22:15:00.000Z","Voting & Elections","voting,elections,results,precincts,presidential primary","536","Janice","election.services@kingcounty.gov",,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/nh3x-xuph.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/4f56-s47i","4f56-s47i","true","false",,"data.kingcounty.gov","dataset","August 2020 Primary Election Night Precinct Results","Precinct level results as of election night for the August 4, 2020 Primary Election.","801","2020-08-07T20:28:00.000Z","2020-08-07T20:32:00.000Z","Voting & Elections","elections,voting,primary,results,precinct","80","Janice","election.services@kingcounty.gov",,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/4f56-s47i.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/nxks-avij","nxks-avij","true","false",,"data.kingcounty.gov","dataset","August 2020 Primary Final Precinct Results","Final precinct level results for the August 4, 2020, Primary Election.","28","2020-08-20T23:02:00.000Z","2020-08-21T21:25:00.000Z","Voting & Elections","voting,elections,primary,precincts,results","30","Janice","election.services@kingcounty.gov",,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/nxks-avij.json","https://kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/kzdv-sz73","kzdv-sz73","true","false",,"data.kingcounty.gov","dataset","November 2020 General Election Night Precinct Results","Precinct level results as of election night for the November 3, 2020 General Election.","1659","2020-11-06T00:17:00.000Z","2020-11-06T00:26:00.000Z","Voting & Elections","elections,general election,presidential election,results","123","Janice","election.services@kingcounty.gov",,"published",,,"King County Elections",,"https://data.kingcounty.gov/resource/kzdv-sz73.json","https://www.kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
