"race","precinct","leg","cc","countergroup","countertype","count"
"Attorney General","BOT 01-3321","1","1","Polling","Times Counted","1"
"Attorney General","BOT 01-3321","1","1","Absentee","Times Counted","216"
"Attorney General","BOT 01-3321","1","1","Absentee","Times Over Voted","0"
"Attorney General","BOT 01-3321","1","1","Polling","Times Over Voted","0"
"Attorney General","BOT 01-3321","1","1","Polling","Times Over Voted","0"
"Attorney General","BOT 01-3321","1","1","Total","Times Over Voted","0"
"Attorney General","BOT 01-3398","1","1","Polling","John Ladenburg","0"
"Attorney General","BOT 01-3398","1","1","Absentee","John Ladenburg","35"
"Attorney General","BOT 01-3398","1","1","Total","John Ladenburg","38"
"Attorney General","BOT 01-3398","1","1","Polling","John Ladenburg","3"
"Attorney General","BOT 01-3398","1","1","Polling","Registered Voters","0"
"Attorney General","BOT 01-3398","1","1","Total","Registered Voters","470"
"Attorney General","BOT 01-3398","1","1","Polling","Registered Voters","0"
"Attorney General","BOT 01-3398","1","1","Absentee","Registered Voters","0"
"Attorney General","BOT 01-3398","1","1","Absentee","Rob McKenna","67"
"Attorney General","BOT 01-3398","1","1","Polling","Rob McKenna","0"
"Attorney General","BOT 01-3398","1","1","Total","Rob McKenna","83"
"Attorney General","BOT 01-3398","1","1","Polling","Rob McKenna","16"
"Attorney General","BOT 01-3398","1","1","Polling","Times Blank Voted","0"
"Attorney General","BOT 01-3398","1","1","Absentee","Times Blank Voted","3"
"Attorney General","BOT 01-3398","1","1","Total","Times Blank Voted","5"
"Attorney General","BOT 01-3398","1","1","Polling","Times Blank Voted","2"
"Attorney General","BOT 01-3398","1","1","Absentee","Times Counted","105"
"Attorney General","BOT 01-3398","1","1","Polling","Times Counted","21"
"Attorney General","BOT 01-3398","1","1","Total","Times Counted","126"
"Attorney General","BOT 01-3398","1","1","Polling","Times Counted","0"
"Attorney General","BOT 01-3398","1","1","Total","Times Over Voted","0"
"Attorney General","BOT 01-3398","1","1","Polling","Times Over Voted","0"
"Attorney General","BOT 01-3398","1","1","Absentee","Times Over Voted","0"
"Attorney General","BOT 01-3398","1","1","Polling","Times Over Voted","0"
"Attorney General","BOT 01-3399","1","1","Total","John Ladenburg","60"
"Attorney General","BOT 01-3399","1","1","Polling","John Ladenburg","0"
"Attorney General","BOT 01-3399","1","1","Polling","John Ladenburg","4"
"Attorney General","BOT 01-3399","1","1","Absentee","John Ladenburg","56"
"Attorney General","BOT 01-3399","1","1","Total","Registered Voters","310"
"Attorney General","BOT 01-3399","1","1","Polling","Registered Voters","0"
"Attorney General","BOT 01-3399","1","1","Polling","Registered Voters","0"
"Attorney General","BOT 01-3399","1","1","Absentee","Registered Voters","0"
"Attorney General","BOT 01-3399","1","1","Absentee","Rob McKenna","57"
"Attorney General","BOT 01-3399","1","1","Polling","Rob McKenna","8"
"Attorney General","BOT 01-3399","1","1","Polling","Rob McKenna","0"
"Attorney General","BOT 01-3399","1","1","Total","Rob McKenna","65"
"Attorney General","BOT 01-3399","1","1","Total","Times Blank Voted","3"
"Attorney General","BOT 01-3399","1","1","Polling","Times Blank Voted","0"
"Attorney General","BOT 01-3399","1","1","Absentee","Times Blank Voted","3"
"Attorney General","BOT 01-3399","1","1","Polling","Times Blank Voted","0"
"Attorney General","BOT 01-3399","1","1","Total","Times Counted","128"
"Attorney General","BOT 01-3399","1","1","Polling","Times Counted","12"
"Attorney General","BOT 01-3399","1","1","Polling","Times Counted","0"
"Attorney General","BOT 01-3399","1","1","Absentee","Times Counted","116"
"Attorney General","BOT 01-3399","1","1","Absentee","Times Over Voted","0"
"Attorney General","BOT 01-3399","1","1","Polling","Times Over Voted","0"
"Attorney General","BOT 01-3399","1","1","Polling","Times Over Voted","0"
"Attorney General","BOT 01-3399","1","1","Total","Times Over Voted","0"
"Attorney General","BOT 32-3419","32","1","Total","John Ladenburg","0"
"Attorney General","BOT 32-3419","32","1","Polling","John Ladenburg","0"
"Attorney General","BOT 32-3419","32","1","Absentee","John Ladenburg","0"
"Attorney General","BOT 32-3419","32","1","Polling","John Ladenburg","0"
"Attorney General","BOT 32-3419","32","1","Total","Registered Voters","0"
"Attorney General","BOT 32-3419","32","1","Polling","Registered Voters","0"
"Attorney General","BOT 32-3419","32","1","Polling","Registered Voters","0"
"Attorney General","BOT 32-3419","32","1","Absentee","Registered Voters","0"
"Attorney General","BOT 32-3419","32","1","Total","Rob McKenna","0"
"Attorney General","BOT 32-3419","32","1","Absentee","Rob McKenna","0"
"Attorney General","BOT 32-3419","32","1","Polling","Rob McKenna","0"
"Attorney General","BOT 32-3419","32","1","Polling","Rob McKenna","0"
"Attorney General","BOT 32-3419","32","1","Total","Times Blank Voted","0"
"Attorney General","BOT 32-3419","32","1","Absentee","Times Blank Voted","0"
"Attorney General","BOT 32-3419","32","1","Polling","Times Blank Voted","0"
"Attorney General","BOT 32-3419","32","1","Polling","Times Blank Voted","0"
"Attorney General","BOT 32-3419","32","1","Total","Times Counted","0"
"Attorney General","BOT 32-3419","32","1","Polling","Times Counted","0"
"Attorney General","BOT 32-3419","32","1","Polling","Times Counted","0"
"Attorney General","BOT 32-3419","32","1","Absentee","Times Counted","0"
"Attorney General","BOT 32-3419","32","1","Polling","Times Over Voted","0"
"Attorney General","BOT 32-3419","32","1","Polling","Times Over Voted","0"
"Attorney General","BOT 32-3419","32","1","Total","Times Over Voted","0"
"Attorney General","BOT 32-3419","32","1","Absentee","Times Over Voted","0"
"Attorney General","CARLYLE","1","1","Polling","John Ladenburg","10"
"Attorney General","CARLYLE","1","1","Absentee","John Ladenburg","65"
"Attorney General","CARLYLE","1","1","Total","John Ladenburg","77"
"Attorney General","CARLYLE","1","1","Polling","John Ladenburg","2"
"Attorney General","CARLYLE","1","1","Total","Registered Voters","645"
"Attorney General","CARLYLE","1","1","Polling","Registered Voters","0"
"Attorney General","CARLYLE","1","1","Polling","Registered Voters","0"
"Attorney General","CARLYLE","1","1","Absentee","Registered Voters","0"
"Attorney General","CARLYLE","1","1","Total","Rob McKenna","120"
"Attorney General","CARLYLE","1","1","Polling","Rob McKenna","18"
"Attorney General","CARLYLE","1","1","Absentee","Rob McKenna","102"
"Attorney General","CARLYLE","1","1","Polling","Rob McKenna","0"
"Attorney General","CARLYLE","1","1","Total","Times Blank Voted","6"
"Attorney General","CARLYLE","1","1","Absentee","Times Blank Voted","3"
"Attorney General","CARLYLE","1","1","Polling","Times Blank Voted","0"
"Attorney General","CARLYLE","1","1","Polling","Times Blank Voted","3"
"Attorney General","CARLYLE","1","1","Total","Times Counted","203"
"Attorney General","CARLYLE","1","1","Absentee","Times Counted","170"
"Attorney General","CARLYLE","1","1","Polling","Times Counted","31"
"Attorney General","CARLYLE","1","1","Polling","Times Counted","2"
"Attorney General","CARLYLE","1","1","Absentee","Times Over Voted","0"
"Attorney General","CARLYLE","1","1","Polling","Times Over Voted","0"
"Attorney General","CARLYLE","1","1","Total","Times Over Voted","0"
"Attorney General","CARLYLE","1","1","Polling","Times Over Voted","0"
"Attorney General","CASCADE VIEW","1","1","Absentee","John Ladenburg","16"
"Attorney General","CASCADE VIEW","1","1","Polling","John Ladenburg","0"
"Attorney General","CASCADE VIEW","1","1","Total","John Ladenburg","16"
"Attorney General","CASCADE VIEW","1","1","Polling","John Ladenburg","0"
"Attorney General","CASCADE VIEW","1","1","Total","Registered Voters","120"
"Attorney General","CASCADE VIEW","1","1","Polling","Registered Voters","0"
"Attorney General","CASCADE VIEW","1","1","Polling","Registered Voters","0"
"Attorney General","CASCADE VIEW","1","1","Absentee","Registered Voters","0"
"Attorney General","CASCADE VIEW","1","1","Total","Rob McKenna","21"
"Attorney General","CASCADE VIEW","1","1","Polling","Rob McKenna","0"
"Attorney General","CASCADE VIEW","1","1","Absentee","Rob McKenna","21"
"Attorney General","CASCADE VIEW","1","1","Polling","Rob McKenna","0"
"Attorney General","CASCADE VIEW","1","1","Absentee","Times Blank Voted","1"
"Attorney General","CASCADE VIEW","1","1","Total","Times Blank Voted","1"
"Attorney General","CASCADE VIEW","1","1","Polling","Times Blank Voted","0"
"Attorney General","CASCADE VIEW","1","1","Polling","Times Blank Voted","0"
"Attorney General","CASCADE VIEW","1","1","Total","Times Counted","38"
"Attorney General","CASCADE VIEW","1","1","Polling","Times Counted","0"
"Attorney General","CASCADE VIEW","1","1","Polling","Times Counted","0"
"Attorney General","CASCADE VIEW","1","1","Absentee","Times Counted","38"
"Attorney General","CASCADE VIEW","1","1","Total","Times Over Voted","0"
"Attorney General","CASCADE VIEW","1","1","Polling","Times Over Voted","0"
"Attorney General","CASCADE VIEW","1","1","Absentee","Times Over Voted","0"
"Attorney General","CASCADE VIEW","1","1","Polling","Times Over Voted","0"
"Attorney General","DUCHESS","1","1","Absentee","John Ladenburg","37"
"Attorney General","DUCHESS","1","1","Polling","John Ladenburg","0"
"Attorney General","DUCHESS","1","1","Polling","John Ladenburg","0"
"Attorney General","DUCHESS","1","1","Total","John Ladenburg","37"
"Attorney General","DUCHESS","1","1","Polling","Registered Voters","0"
"Attorney General","DUCHESS","1","1","Absentee","Registered Voters","0"
"Attorney General","DUCHESS","1","1","Polling","Registered Voters","0"
"Attorney General","DUCHESS","1","1","Total","Registered Voters","410"
"Attorney General","DUCHESS","1","1","Polling","Rob McKenna","11"
"Attorney General","DUCHESS","1","1","Total","Rob McKenna","67"
"Attorney General","DUCHESS","1","1","Polling","Rob McKenna","0"
"Attorney General","DUCHESS","1","1","Absentee","Rob McKenna","56"
"Attorney General","DUCHESS","1","1","Total","Times Blank Voted","6"
"Attorney General","DUCHESS","1","1","Absentee","Times Blank Voted","6"
"Attorney General","DUCHESS","1","1","Polling","Times Blank Voted","0"
"Attorney General","DUCHESS","1","1","Polling","Times Blank Voted","0"
"Attorney General","DUCHESS","1","1","Total","Times Counted","110"
"Attorney General","DUCHESS","1","1","Polling","Times Counted","11"
"Attorney General","DUCHESS","1","1","Polling","Times Counted","0"
"Attorney General","DUCHESS","1","1","Absentee","Times Counted","99"
"Attorney General","DUCHESS","1","1","Polling","Times Over Voted","0"
"Attorney General","DUCHESS","1","1","Polling","Times Over Voted","0"
"Attorney General","DUCHESS","1","1","Total","Times Over Voted","0"
"Attorney General","DUCHESS","1","1","Absentee","Times Over Voted","0"
"Attorney General","HI-WOODS","45","1","Polling","John Ladenburg","10"
"Attorney General","HI-WOODS","45","1","Absentee","John Ladenburg","31"
"Attorney General","HI-WOODS","45","1","Total","John Ladenburg","41"
"Attorney General","HI-WOODS","45","1","Polling","John Ladenburg","0"
"Attorney General","HI-WOODS","45","1","Total","Registered Voters","323"
"Attorney General","HI-WOODS","45","1","Polling","Registered Voters","0"
"Attorney General","HI-WOODS","45","1","Polling","Registered Voters","0"
"Attorney General","HI-WOODS","45","1","Absentee","Registered Voters","0"
"Attorney General","HI-WOODS","45","1","Polling","Rob McKenna","0"
"Attorney General","HI-WOODS","45","1","Total","Rob McKenna","84"
"Attorney General","HI-WOODS","45","1","Polling","Rob McKenna","14"
"Attorney General","HI-WOODS","45","1","Absentee","Rob McKenna","70"
"Attorney General","HI-WOODS","45","1","Polling","Times Blank Voted","3"
"Attorney General","HI-WOODS","45","1","Polling","Times Blank Voted","0"
"Attorney General","HI-WOODS","45","1","Total","Times Blank Voted","10"
"Attorney General","HI-WOODS","45","1","Absentee","Times Blank Voted","7"
"Attorney General","HI-WOODS","45","1","Total","Times Counted","135"
"Attorney General","HI-WOODS","45","1","Polling","Times Counted","27"
"Attorney General","HI-WOODS","45","1","Absentee","Times Counted","108"
"Attorney General","HI-WOODS","45","1","Polling","Times Counted","0"
"Attorney General","HI-WOODS","45","1","Polling","Times Over Voted","0"
"Attorney General","HI-WOODS","45","1","Total","Times Over Voted","0"
"Attorney General","HI-WOODS","45","1","Absentee","Times Over Voted","0"
"Attorney General","HI-WOODS","45","1","Polling","Times Over Voted","0"
"Attorney General","KINGSWOOD","1","1","Polling","John Ladenburg","6"
"Attorney General","KINGSWOOD","1","1","Total","John Ladenburg","57"
"Attorney General","KINGSWOOD","1","1","Polling","John Ladenburg","0"
"Attorney General","KINGSWOOD","1","1","Absentee","John Ladenburg","51"
"Attorney General","KINGSWOOD","1","1","Absentee","Registered Voters","0"
"Attorney General","KINGSWOOD","1","1","Polling","Registered Voters","0"
"Attorney General","KINGSWOOD","1","1","Polling","Registered Voters","0"
"Attorney General","KINGSWOOD","1","1","Total","Registered Voters","501"
"Attorney General","KINGSWOOD","1","1","Polling","Rob McKenna","1"
"Attorney General","KINGSWOOD","1","1","Total","Rob McKenna","127"
"Attorney General","KINGSWOOD","1","1","Absentee","Rob McKenna","107"
"Attorney General","KINGSWOOD","1","1","Polling","Rob McKenna","19"
"Attorney General","KINGSWOOD","1","1","Polling","Times Blank Voted","1"
"Attorney General","KINGSWOOD","1","1","Total","Times Blank Voted","8"
"Attorney General","KINGSWOOD","1","1","Polling","Times Blank Voted","0"
"Attorney General","KINGSWOOD","1","1","Absentee","Times Blank Voted","7"
"Attorney General","KINGSWOOD","1","1","Polling","Times Counted","1"
"Attorney General","KINGSWOOD","1","1","Absentee","Times Counted","165"
"Attorney General","KINGSWOOD","1","1","Total","Times Counted","192"
"Attorney General","KINGSWOOD","1","1","Polling","Times Counted","26"
"Attorney General","KINGSWOOD","1","1","Total","Times Over Voted","0"
"Attorney General","KINGSWOOD","1","1","Polling","Times Over Voted","0"
"Attorney General","KINGSWOOD","1","1","Polling","Times Over Voted","0"
"Attorney General","KINGSWOOD","1","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0036","32","1","Polling","John Ladenburg","10"
"Attorney General","KMR 32-0036","32","1","Total","John Ladenburg","86"
"Attorney General","KMR 32-0036","32","1","Polling","John Ladenburg","1"
"Attorney General","KMR 32-0036","32","1","Absentee","John Ladenburg","75"
"Attorney General","KMR 32-0036","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0036","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0036","32","1","Total","Registered Voters","626"
"Attorney General","KMR 32-0036","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0036","32","1","Absentee","Rob McKenna","96"
"Attorney General","KMR 32-0036","32","1","Polling","Rob McKenna","1"
"Attorney General","KMR 32-0036","32","1","Total","Rob McKenna","118"
"Attorney General","KMR 32-0036","32","1","Polling","Rob McKenna","21"
"Attorney General","KMR 32-0036","32","1","Absentee","Times Blank Voted","7"
"Attorney General","KMR 32-0036","32","1","Total","Times Blank Voted","8"
"Attorney General","KMR 32-0036","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0036","32","1","Polling","Times Blank Voted","1"
"Attorney General","KMR 32-0036","32","1","Total","Times Counted","212"
"Attorney General","KMR 32-0036","32","1","Polling","Times Counted","32"
"Attorney General","KMR 32-0036","32","1","Polling","Times Counted","2"
"Attorney General","KMR 32-0036","32","1","Absentee","Times Counted","178"
"Attorney General","KMR 32-0036","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0036","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0036","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0036","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0340","32","1","Absentee","John Ladenburg","49"
"Attorney General","KMR 32-0340","32","1","Polling","John Ladenburg","1"
"Attorney General","KMR 32-0340","32","1","Total","John Ladenburg","55"
"Attorney General","KMR 32-0340","32","1","Polling","John Ladenburg","5"
"Attorney General","KMR 32-0340","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0340","32","1","Total","Registered Voters","485"
"Attorney General","KMR 32-0340","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0340","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0340","32","1","Polling","Rob McKenna","11"
"Attorney General","KMR 32-0340","32","1","Polling","Rob McKenna","1"
"Attorney General","KMR 32-0340","32","1","Total","Rob McKenna","174"
"Attorney General","KMR 32-0340","32","1","Absentee","Rob McKenna","162"
"Attorney General","KMR 32-0340","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0340","32","1","Absentee","Times Blank Voted","14"
"Attorney General","KMR 32-0340","32","1","Polling","Times Blank Voted","1"
"Attorney General","KMR 32-0340","32","1","Total","Times Blank Voted","15"
"Attorney General","KMR 32-0340","32","1","Total","Times Counted","245"
"Attorney General","KMR 32-0340","32","1","Polling","Times Counted","17"
"Attorney General","KMR 32-0340","32","1","Polling","Times Counted","2"
"Attorney General","KMR 32-0340","32","1","Absentee","Times Counted","226"
"Attorney General","KMR 32-0340","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0340","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0340","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0340","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0473","32","1","Total","John Ladenburg","62"
"Attorney General","KMR 32-0473","32","1","Polling","John Ladenburg","8"
"Attorney General","KMR 32-0473","32","1","Polling","John Ladenburg","0"
"Attorney General","KMR 32-0473","32","1","Absentee","John Ladenburg","54"
"Attorney General","KMR 32-0473","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0473","32","1","Total","Registered Voters","379"
"Attorney General","KMR 32-0473","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0473","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0473","32","1","Absentee","Rob McKenna","51"
"Attorney General","KMR 32-0473","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-0473","32","1","Total","Rob McKenna","60"
"Attorney General","KMR 32-0473","32","1","Polling","Rob McKenna","9"
"Attorney General","KMR 32-0473","32","1","Total","Times Blank Voted","8"
"Attorney General","KMR 32-0473","32","1","Absentee","Times Blank Voted","8"
"Attorney General","KMR 32-0473","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0473","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0473","32","1","Total","Times Counted","130"
"Attorney General","KMR 32-0473","32","1","Absentee","Times Counted","113"
"Attorney General","KMR 32-0473","32","1","Polling","Times Counted","17"
"Attorney General","KMR 32-0473","32","1","Polling","Times Counted","0"
"Attorney General","KMR 32-0473","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0473","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0473","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0473","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0501","32","1","Polling","John Ladenburg","16"
"Attorney General","KMR 32-0501","32","1","Polling","John Ladenburg","2"
"Attorney General","KMR 32-0501","32","1","Absentee","John Ladenburg","54"
"Attorney General","KMR 32-0501","32","1","Total","John Ladenburg","72"
"Attorney General","KMR 32-0501","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0501","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0501","32","1","Total","Registered Voters","495"
"Attorney General","KMR 32-0501","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0501","32","1","Absentee","Rob McKenna","68"
"Attorney General","KMR 32-0501","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-0501","32","1","Total","Rob McKenna","90"
"Attorney General","KMR 32-0501","32","1","Polling","Rob McKenna","22"
"Attorney General","KMR 32-0501","32","1","Absentee","Times Blank Voted","5"
"Attorney General","KMR 32-0501","32","1","Total","Times Blank Voted","5"
"Attorney General","KMR 32-0501","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0501","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0501","32","1","Total","Times Counted","167"
"Attorney General","KMR 32-0501","32","1","Absentee","Times Counted","127"
"Attorney General","KMR 32-0501","32","1","Polling","Times Counted","38"
"Attorney General","KMR 32-0501","32","1","Polling","Times Counted","2"
"Attorney General","KMR 32-0501","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0501","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0501","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0501","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0535","32","1","Polling","John Ladenburg","16"
"Attorney General","KMR 32-0535","32","1","Polling","John Ladenburg","0"
"Attorney General","KMR 32-0535","32","1","Absentee","John Ladenburg","64"
"Attorney General","KMR 32-0535","32","1","Total","John Ladenburg","80"
"Attorney General","KMR 32-0535","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0535","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0535","32","1","Total","Registered Voters","848"
"Attorney General","KMR 32-0535","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0535","32","1","Absentee","Rob McKenna","112"
"Attorney General","KMR 32-0535","32","1","Polling","Rob McKenna","2"
"Attorney General","KMR 32-0535","32","1","Total","Rob McKenna","145"
"Attorney General","KMR 32-0535","32","1","Polling","Rob McKenna","31"
"Attorney General","KMR 32-0535","32","1","Absentee","Times Blank Voted","11"
"Attorney General","KMR 32-0535","32","1","Polling","Times Blank Voted","1"
"Attorney General","KMR 32-0535","32","1","Total","Times Blank Voted","17"
"Attorney General","KMR 32-0535","32","1","Polling","Times Blank Voted","5"
"Attorney General","KMR 32-0535","32","1","Total","Times Counted","243"
"Attorney General","KMR 32-0535","32","1","Polling","Times Counted","52"
"Attorney General","KMR 32-0535","32","1","Absentee","Times Counted","188"
"Attorney General","KMR 32-0535","32","1","Polling","Times Counted","3"
"Attorney General","KMR 32-0535","32","1","Absentee","Times Over Voted","1"
"Attorney General","KMR 32-0535","32","1","Total","Times Over Voted","1"
"Attorney General","KMR 32-0535","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0535","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0572","32","1","Absentee","John Ladenburg","70"
"Attorney General","KMR 32-0572","32","1","Polling","John Ladenburg","2"
"Attorney General","KMR 32-0572","32","1","Polling","John Ladenburg","12"
"Attorney General","KMR 32-0572","32","1","Total","John Ladenburg","84"
"Attorney General","KMR 32-0572","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0572","32","1","Total","Registered Voters","486"
"Attorney General","KMR 32-0572","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0572","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0572","32","1","Polling","Rob McKenna","7"
"Attorney General","KMR 32-0572","32","1","Polling","Rob McKenna","1"
"Attorney General","KMR 32-0572","32","1","Total","Rob McKenna","103"
"Attorney General","KMR 32-0572","32","1","Absentee","Rob McKenna","95"
"Attorney General","KMR 32-0572","32","1","Polling","Times Blank Voted","1"
"Attorney General","KMR 32-0572","32","1","Absentee","Times Blank Voted","5"
"Attorney General","KMR 32-0572","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0572","32","1","Total","Times Blank Voted","6"
"Attorney General","KMR 32-0572","32","1","Total","Times Counted","193"
"Attorney General","KMR 32-0572","32","1","Polling","Times Counted","4"
"Attorney General","KMR 32-0572","32","1","Absentee","Times Counted","170"
"Attorney General","KMR 32-0572","32","1","Polling","Times Counted","19"
"Attorney General","KMR 32-0572","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0572","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0572","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0572","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0573","32","1","Absentee","John Ladenburg","81"
"Attorney General","KMR 32-0573","32","1","Polling","John Ladenburg","2"
"Attorney General","KMR 32-0573","32","1","Total","John Ladenburg","93"
"Attorney General","KMR 32-0573","32","1","Polling","John Ladenburg","10"
"Attorney General","KMR 32-0573","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0573","32","1","Total","Registered Voters","545"
"Attorney General","KMR 32-0573","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0573","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0573","32","1","Polling","Rob McKenna","6"
"Attorney General","KMR 32-0573","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-0573","32","1","Total","Rob McKenna","102"
"Attorney General","KMR 32-0573","32","1","Absentee","Rob McKenna","96"
"Attorney General","KMR 32-0573","32","1","Absentee","Times Blank Voted","12"
"Attorney General","KMR 32-0573","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0573","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0573","32","1","Total","Times Blank Voted","12"
"Attorney General","KMR 32-0573","32","1","Total","Times Counted","207"
"Attorney General","KMR 32-0573","32","1","Polling","Times Counted","16"
"Attorney General","KMR 32-0573","32","1","Polling","Times Counted","2"
"Attorney General","KMR 32-0573","32","1","Absentee","Times Counted","189"
"Attorney General","KMR 32-0573","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0573","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0573","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0573","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0677","32","1","Absentee","John Ladenburg","69"
"Attorney General","KMR 32-0677","32","1","Polling","John Ladenburg","12"
"Attorney General","KMR 32-0677","32","1","Polling","John Ladenburg","1"
"Attorney General","KMR 32-0677","32","1","Total","John Ladenburg","82"
"Attorney General","KMR 32-0677","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0677","32","1","Total","Registered Voters","542"
"Attorney General","KMR 32-0677","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0677","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0677","32","1","Total","Rob McKenna","84"
"Attorney General","KMR 32-0677","32","1","Polling","Rob McKenna","0"
"Attorney General","KMR 32-0677","32","1","Polling","Rob McKenna","8"
"Attorney General","KMR 32-0677","32","1","Absentee","Rob McKenna","76"
"Attorney General","KMR 32-0677","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0677","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0677","32","1","Total","Times Blank Voted","8"
"Attorney General","KMR 32-0677","32","1","Absentee","Times Blank Voted","8"
"Attorney General","KMR 32-0677","32","1","Total","Times Counted","174"
"Attorney General","KMR 32-0677","32","1","Polling","Times Counted","1"
"Attorney General","KMR 32-0677","32","1","Absentee","Times Counted","153"
"Attorney General","KMR 32-0677","32","1","Polling","Times Counted","20"
"Attorney General","KMR 32-0677","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0677","32","1","Absentee","Times Over Voted","0"
"Attorney General","KMR 32-0677","32","1","Total","Times Over Voted","0"
"Attorney General","KMR 32-0677","32","1","Polling","Times Over Voted","0"
"Attorney General","KMR 32-0686","32","1","Absentee","John Ladenburg","71"
"Attorney General","KMR 32-0686","32","1","Total","John Ladenburg","86"
"Attorney General","KMR 32-0686","32","1","Polling","John Ladenburg","0"
"Attorney General","KMR 32-0686","32","1","Polling","John Ladenburg","15"
"Attorney General","KMR 32-0686","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0686","32","1","Polling","Registered Voters","0"
"Attorney General","KMR 32-0686","32","1","Total","Registered Voters","426"
"Attorney General","KMR 32-0686","32","1","Absentee","Registered Voters","0"
"Attorney General","KMR 32-0686","32","1","Polling","Rob McKenna","11"
"Attorney General","KMR 32-0686","32","1","Polling","Rob McKenna","1"
"Attorney General","KMR 32-0686","32","1","Total","Rob McKenna","72"
"Attorney General","KMR 32-0686","32","1","Absentee","Rob McKenna","60"
"Attorney General","KMR 32-0686","32","1","Polling","Times Blank Voted","0"
"Attorney General","KMR 32-0686","32","1","Absentee","Times Blank Voted","9"
"Attorney General","KMR 32-0686","32","1","Polling","Times Blank Voted","0"
