"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"LFP 46-0003","State Insurance Commissioner","46","0","7","Total","(Prefers Libertarian Party)","Anthony Welti","6"
"LFP 46-0003","State Insurance Commissioner","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State Insurance Commissioner","46","0","7","Total","(Prefers Republican Party)","Chirayu Avinash Patel","19"
"LFP 46-0003","State Insurance Commissioner","46","0","7","Total","(Prefers Democratic Party)","Mike Kreidler","112"
"LFP 46-0003","State Insurance Commissioner","46","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State Governor","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State Governor","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State Governor","33","0","7","Total",,"Times Under Voted","2"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Ian Gonzales","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Independent Party)","Thor Amundson","1"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Joshua Freed","7"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Green Party)","Liz Hallock","0"
"BUR 33-0009","State Governor","33","0","7","Total","(States No Party Preference)","Brian R. Weed","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Democratic Party)","Gene Hart","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Propertarianist Party)","Winston Wilkes","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Independent Party)","Dylan B. Nails","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Pre2016 Republican Party)","Nate Herzog","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers American Patriot Party)","William (Bill) Miller","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Tylor Grow","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Democratic Party)","Cairo D'Almeida","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Fifth Republic Party)","David W. Blomstrom","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers New-Liberty Party)","Joshua Wolf","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Trump Republican Party)","Leon Aaron Lawson","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Martin L. 'Iceman' Wheeler","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Bill Hirt","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Independent Party)","Elaina J. Gonzalez","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Phil Fortunato","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers StandupAmerica Party)","Alex Tsimerman","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Democratic Party)","Jay Inslee","24"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Unaffiliated Party)","Ryan Ryals","1"
"BUR 33-0009","State Governor","33","0","7","Total","(States No Party Preference)","Cregan M. Newhouse","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Matthew Murray","1"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Trump Republican Party)","Goodspaceguy","1"
"BUR 33-0009","State Governor","33","0","7","Total","(States No Party Preference)","Cameron M. Vessey","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Trump Republican Party)","Anton Sakharov","2"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Tim Eyman","3"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Socialist Workers Party)","Henry Clay Dennison","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Democrat Party)","Omari Tahir Garrett","1"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Richard L. Carpenter","1"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Raul Garcia","2"
"BUR 33-0009","State Governor","33","0","7","Total","(States No Party Preference)","Craig Campbell","0"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Democratic Party)","Don L. Rivers","1"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Republican Party)","Loren Culp","2"
"BUR 33-0009","State Governor","33","0","7","Total","(Prefers Cascadia Labour Party)","David Voltz","0"
"BUR 33-0009","State Governor","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","State Governor","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State Secretary of State","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State Secretary of State","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State Secretary of State","33","0","7","Total",,"Times Under Voted","0"
"BUR 33-0009","State Secretary of State","33","0","7","Total","(Prefers Progressive Party)","Gentry Lange","2"
"BUR 33-0009","State Secretary of State","33","0","7","Total","(Prefers Independent Party)","Ed Minger","2"
"BUR 33-0009","State Secretary of State","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","State Secretary of State","33","0","7","Total","(Prefers Democratic Party)","Gael Tarleton","25"
"BUR 33-0009","State Secretary of State","33","0","7","Total","(Prefers Republican Party)","Kim Wyman","20"
"BUR 33-0009","State Secretary of State","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State State Treasurer","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State State Treasurer","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State State Treasurer","33","0","7","Total",,"Times Under Voted","1"
"BUR 33-0009","State State Treasurer","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","State State Treasurer","33","0","7","Total","(Prefers Republican Party)","Duane A. Davidson","21"
"BUR 33-0009","State State Treasurer","33","0","7","Total","(Prefers Democratic Party)","Mike Pellicciotti","27"
"BUR 33-0009","State State Treasurer","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total",,"Times Under Voted","2"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total","(Prefers Democratic Party)","Jack Hughes-Hageman","1"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total","(Prefers Independent Party)","Rick Lewis","2"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total","(Prefers Republican Party)","Craig Keller","12"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total","(Prefers Republican Party)","Scott Sutherland","8"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total","(Prefers Democratic Party)","Pramila Jayapal","24"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","Congressional District No.  7 U.S. Representative","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State Lt. Governor","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State Lt. Governor","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State Lt. Governor","33","0","7","Total",,"Times Under Voted","1"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Republican Party)","Marty McClendon","1"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Democratic Party)","Michelle Jasmer","10"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Republican Party)","Joseph Brumbles","5"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Democratic Party)","Denny Heck","12"
"BUR 33-0009","State Lt. Governor","33","0","7","Total",,"Write-in","1"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Republican Party)","Bill Penor","2"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Libertarian Party)","Jared Frerichs","2"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Democratic Party)","Marko Liias","5"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Libertarian Party)","Matt Seymour","0"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Republican Party)","Ann Davison Sattler","5"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Democratic Party)","James R. Rafferty","0"
"BUR 33-0009","State Lt. Governor","33","0","7","Total","(Prefers Republican Party)","Richard (Dick) Muri","5"
"BUR 33-0009","State Lt. Governor","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State Attorney General","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State Attorney General","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State Attorney General","33","0","7","Total",,"Times Under Voted","0"
"BUR 33-0009","State Attorney General","33","0","7","Total","(Prefers Republican Party)","Matt Larkin","14"
"BUR 33-0009","State Attorney General","33","0","7","Total","(Prefers Republican Party)","Brett Rogers","5"
"BUR 33-0009","State Attorney General","33","0","7","Total","(Prefers Democratic Party)","Bob Ferguson","28"
"BUR 33-0009","State Attorney General","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","State Attorney General","33","0","7","Total","(Prefers GOP Party)","Mike Vaska","2"
"BUR 33-0009","State Attorney General","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total",,"Times Under Voted","0"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total","(Prefers Republican Party)","Sue Kuehl Pederson","14"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total","(Prefers Republican Party)","Cameron Whitney","6"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total","(Prefers Democratic Party)","Hilary Franz","24"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total","(Prefers Libertarian Party)","Kelsey Reyes","1"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total","(Prefers Republican Party)","Maryam Abasbarzy","0"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total","(Prefers Republican Party)","Steve Sharon","0"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total","(Prefers Democratic Party)","Frank Wallbrown","4"
"BUR 33-0009","State Commissioner of Public Lands","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 2","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 2","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 2","33","0","7","Total",,"Times Under Voted","5"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 2","33","0","7","Total","(Prefers Democratic Party)","Mia Su-Ling Gregerson","27"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 2","33","0","7","Total",,"Write-in","3"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 2","33","0","7","Total","(Prefers Libertarian Party)","Marliza Melzer","14"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 2","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Times Under Voted","2"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Ron Higgins","10"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"David Spring","5"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Maia Espinoza","17"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Stan Lippmann","3"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Dennis Wick","0"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Chris Reykdal","12"
"BUR 33-0009","State Superintendent of Public Instruction","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State State Auditor","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State State Auditor","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State State Auditor","33","0","7","Total",,"Times Under Voted","0"
"BUR 33-0009","State State Auditor","33","0","7","Total","(Prefers Democratic Party)","Pat (Patrice) McCarthy","22"
"BUR 33-0009","State State Auditor","33","0","7","Total","(Prefers Democratic Party)","Joshua Casey","7"
"BUR 33-0009","State State Auditor","33","0","7","Total","(Prefers Republican Party)","Chris Leyba","20"
"BUR 33-0009","State State Auditor","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","State State Auditor","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","State Insurance Commissioner","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","State Insurance Commissioner","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","State Insurance Commissioner","33","0","7","Total",,"Times Under Voted","1"
"BUR 33-0009","State Insurance Commissioner","33","0","7","Total","(Prefers Libertarian Party)","Anthony Welti","7"
"BUR 33-0009","State Insurance Commissioner","33","0","7","Total",,"Write-in","0"
"BUR 33-0009","State Insurance Commissioner","33","0","7","Total","(Prefers Republican Party)","Chirayu Avinash Patel","12"
"BUR 33-0009","State Insurance Commissioner","33","0","7","Total","(Prefers Democratic Party)","Mike Kreidler","29"
"BUR 33-0009","State Insurance Commissioner","33","0","7","Total",,"Times Over Voted","0"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 1","33","0","7","Total",,"Registered Voters","307"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 1","33","0","7","Total",,"Times Counted","49"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 1","33","0","7","Total",,"Times Under Voted","13"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 1","33","0","7","Total",,"Write-in","4"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 1","33","0","7","Total","(Prefers Democratic Party)","Tina L. Orwall","32"
"BUR 33-0009","Legislative District No.  33 State Representative Position No. 1","33","0","7","Total",,"Times Over Voted","0"
"ALDERWOOD","State Governor","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State Governor","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State Governor","45","0","1","Total",,"Times Under Voted","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Ian Gonzales","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Independent Party)","Thor Amundson","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Joshua Freed","15"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Green Party)","Liz Hallock","1"
"ALDERWOOD","State Governor","45","0","1","Total","(States No Party Preference)","Brian R. Weed","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Democratic Party)","Gene Hart","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Propertarianist Party)","Winston Wilkes","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Independent Party)","Dylan B. Nails","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Pre2016 Republican Party)","Nate Herzog","2"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers American Patriot Party)","William (Bill) Miller","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Tylor Grow","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Democratic Party)","Cairo D'Almeida","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Fifth Republic Party)","David W. Blomstrom","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers New-Liberty Party)","Joshua Wolf","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Trump Republican Party)","Leon Aaron Lawson","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Martin L. 'Iceman' Wheeler","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Bill Hirt","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Independent Party)","Elaina J. Gonzalez","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Phil Fortunato","1"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers StandupAmerica Party)","Alex Tsimerman","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Democratic Party)","Jay Inslee","130"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Unaffiliated Party)","Ryan Ryals","2"
"ALDERWOOD","State Governor","45","0","1","Total","(States No Party Preference)","Cregan M. Newhouse","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Matthew Murray","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Trump Republican Party)","Goodspaceguy","0"
"ALDERWOOD","State Governor","45","0","1","Total","(States No Party Preference)","Cameron M. Vessey","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Trump Republican Party)","Anton Sakharov","1"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Tim Eyman","15"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Socialist Workers Party)","Henry Clay Dennison","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Democrat Party)","Omari Tahir Garrett","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Richard L. Carpenter","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Raul Garcia","9"
"ALDERWOOD","State Governor","45","0","1","Total","(States No Party Preference)","Craig Campbell","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Democratic Party)","Don L. Rivers","0"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Republican Party)","Loren Culp","3"
"ALDERWOOD","State Governor","45","0","1","Total","(Prefers Cascadia Labour Party)","David Voltz","0"
"ALDERWOOD","State Governor","45","0","1","Total",,"Write-in","0"
"ALDERWOOD","State Governor","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","State Secretary of State","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State Secretary of State","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State Secretary of State","45","0","1","Total",,"Times Under Voted","1"
"ALDERWOOD","State Secretary of State","45","0","1","Total","(Prefers Progressive Party)","Gentry Lange","3"
"ALDERWOOD","State Secretary of State","45","0","1","Total","(Prefers Independent Party)","Ed Minger","4"
"ALDERWOOD","State Secretary of State","45","0","1","Total",,"Write-in","0"
"ALDERWOOD","State Secretary of State","45","0","1","Total","(Prefers Democratic Party)","Gael Tarleton","94"
"ALDERWOOD","State Secretary of State","45","0","1","Total","(Prefers Republican Party)","Kim Wyman","76"
"ALDERWOOD","State Secretary of State","45","0","1","Total",,"Times Over Voted","1"
"ALDERWOOD","State State Treasurer","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State State Treasurer","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State State Treasurer","45","0","1","Total",,"Times Under Voted","3"
"ALDERWOOD","State State Treasurer","45","0","1","Total",,"Write-in","0"
"ALDERWOOD","State State Treasurer","45","0","1","Total","(Prefers Republican Party)","Duane A. Davidson","57"
"ALDERWOOD","State State Treasurer","45","0","1","Total","(Prefers Democratic Party)","Mike Pellicciotti","119"
"ALDERWOOD","State State Treasurer","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","Legislative District No.  45 State Representative Position No. 1","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","Legislative District No.  45 State Representative Position No. 1","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","Legislative District No.  45 State Representative Position No. 1","45","0","1","Total",,"Times Under Voted","4"
"ALDERWOOD","Legislative District No.  45 State Representative Position No. 1","45","0","1","Total",,"Write-in","2"
"ALDERWOOD","Legislative District No.  45 State Representative Position No. 1","45","0","1","Total","(Prefers Republican Party)","John P. Gibbons","32"
"ALDERWOOD","Legislative District No.  45 State Representative Position No. 1","45","0","1","Total","(Prefers Democratic Party)","Roger Goodman","141"
"ALDERWOOD","Legislative District No.  45 State Representative Position No. 1","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total",,"Times Under Voted","4"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total","(Prefers Libertarian Party)","Steven Skelton","0"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total","(Prefers GOP Party)","Derek Chartrand","11"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total","(Prefers Republican Party)","Jeffrey Beeler, Sr.","24"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total","(States No Party Preference)","Justin Smoak","0"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total",,"Write-in","0"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total","(Prefers Democratic Party)","Suzan DelBene","140"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total","(States No Party Preference)","Robert Dean Mair","0"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total","(States No Party Preference)","Matthew Heines","0"
"ALDERWOOD","Congressional District No.  1 U.S. Representative","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","State Lt. Governor","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State Lt. Governor","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State Lt. Governor","45","0","1","Total",,"Times Under Voted","5"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Republican Party)","Marty McClendon","10"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Democratic Party)","Michelle Jasmer","9"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Republican Party)","Joseph Brumbles","6"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Democratic Party)","Denny Heck","49"
"ALDERWOOD","State Lt. Governor","45","0","1","Total",,"Write-in","1"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Republican Party)","Bill Penor","1"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Libertarian Party)","Jared Frerichs","1"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Democratic Party)","Marko Liias","74"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Libertarian Party)","Matt Seymour","0"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Republican Party)","Ann Davison Sattler","12"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Democratic Party)","James R. Rafferty","1"
"ALDERWOOD","State Lt. Governor","45","0","1","Total","(Prefers Republican Party)","Richard (Dick) Muri","10"
"ALDERWOOD","State Lt. Governor","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","State Attorney General","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State Attorney General","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State Attorney General","45","0","1","Total",,"Times Under Voted","1"
"ALDERWOOD","State Attorney General","45","0","1","Total","(Prefers Republican Party)","Matt Larkin","24"
"ALDERWOOD","State Attorney General","45","0","1","Total","(Prefers Republican Party)","Brett Rogers","1"
"ALDERWOOD","State Attorney General","45","0","1","Total","(Prefers Democratic Party)","Bob Ferguson","135"
"ALDERWOOD","State Attorney General","45","0","1","Total",,"Write-in","0"
"ALDERWOOD","State Attorney General","45","0","1","Total","(Prefers GOP Party)","Mike Vaska","18"
"ALDERWOOD","State Attorney General","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total",,"Times Under Voted","5"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total","(Prefers Republican Party)","Sue Kuehl Pederson","26"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total","(Prefers Republican Party)","Cameron Whitney","9"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total",,"Write-in","0"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total","(Prefers Democratic Party)","Hilary Franz","124"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total","(Prefers Libertarian Party)","Kelsey Reyes","4"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total","(Prefers Republican Party)","Maryam Abasbarzy","1"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total","(Prefers Republican Party)","Steve Sharon","5"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total","(Prefers Democratic Party)","Frank Wallbrown","5"
"ALDERWOOD","State Commissioner of Public Lands","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Times Under Voted","16"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Ron Higgins","21"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"David Spring","2"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Write-in","1"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Maia Espinoza","31"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Stan Lippmann","3"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Dennis Wick","3"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Chris Reykdal","102"
"ALDERWOOD","State Superintendent of Public Instruction","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","State State Auditor","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State State Auditor","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State State Auditor","45","0","1","Total",,"Times Under Voted","3"
"ALDERWOOD","State State Auditor","45","0","1","Total","(Prefers Democratic Party)","Pat (Patrice) McCarthy","110"
"ALDERWOOD","State State Auditor","45","0","1","Total","(Prefers Democratic Party)","Joshua Casey","30"
"ALDERWOOD","State State Auditor","45","0","1","Total","(Prefers Republican Party)","Chris Leyba","36"
"ALDERWOOD","State State Auditor","45","0","1","Total",,"Write-in","0"
"ALDERWOOD","State State Auditor","45","0","1","Total",,"Times Over Voted","0"
"ALDERWOOD","State Insurance Commissioner","45","0","1","Total",,"Registered Voters","688"
"ALDERWOOD","State Insurance Commissioner","45","0","1","Total",,"Times Counted","179"
"ALDERWOOD","State Insurance Commissioner","45","0","1","Total",,"Times Under Voted","6"
"ALDERWOOD","State Insurance Commissioner","45","0","1","Total","(Prefers Libertarian Party)","Anthony Welti","8"
"ALDERWOOD","State Insurance Commissioner","45","0","1","Total",,"Write-in","0"
"ALDERWOOD","State Insurance Commissioner","45","0","1","Total","(Prefers Republican Party)","Chirayu Avinash Patel","24"
"ALDERWOOD","State Insurance Commissioner","45","0","1","Total","(Prefers Democratic Party)","Mike Kreidler","141"
"ALDERWOOD","State Insurance Commissioner","45","0","1","Total",,"Times Over Voted","0"
