"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"LFP 46-0003","King County Assessor","46","1","7","Total","NP","Times Under Voted","36"
"LFP 46-0003","King County Assessor","46","1","7","Total","<NP>","Write-in","3"
"LFP 46-0003","King County Assessor","46","1","7","Total","<NP>","John Wilson","92"
"LFP 46-0003","King County Assessor","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Senate Joint Resolution No. 8200","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Senate Joint Resolution No. 8200","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Senate Joint Resolution No. 8200","46","1","7","Total","NP","Times Under Voted","5"
"LFP 46-0003","King County Senate Joint Resolution No. 8200","46","1","7","Total","<NP>","Approved","105"
"LFP 46-0003","King County Senate Joint Resolution No. 8200","46","1","7","Total","<NP>","Rejected","21"
"LFP 46-0003","King County Senate Joint Resolution No. 8200","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","City of Lake Forest Park Council Position No. 6","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","City of Lake Forest Park Council Position No. 6","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","City of Lake Forest Park Council Position No. 6","46","1","7","Total","NP","Times Under Voted","15"
"LFP 46-0003","City of Lake Forest Park Council Position No. 6","46","1","7","Total","<NP>","Tracy Furutani","57"
"LFP 46-0003","City of Lake Forest Park Council Position No. 6","46","1","7","Total","<NP>","Tom French","56"
"LFP 46-0003","City of Lake Forest Park Council Position No. 6","46","1","7","Total","<NP>","Write-in","2"
"LFP 46-0003","City of Lake Forest Park Council Position No. 6","46","1","7","Total","NP","Times Over Voted","1"
"LFP 46-0003","Port of Seattle Commissioner Position No. 2","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","Port of Seattle Commissioner Position No. 2","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","Port of Seattle Commissioner Position No. 2","46","1","7","Total","NP","Times Under Voted","16"
"LFP 46-0003","Port of Seattle Commissioner Position No. 2","46","1","7","Total","<NP>","Write-in","1"
"LFP 46-0003","Port of Seattle Commissioner Position No. 2","46","1","7","Total","<NP>","Grant Degginger","58"
"LFP 46-0003","Port of Seattle Commissioner Position No. 2","46","1","7","Total","<NP>","Sam Cho","56"
"LFP 46-0003","Port of Seattle Commissioner Position No. 2","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Advisory Vote No. 24","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Advisory Vote No. 24","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Advisory Vote No. 24","46","1","7","Total","NP","Times Under Voted","16"
"LFP 46-0003","King County Advisory Vote No. 24","46","1","7","Total","<NP>","Maintained","49"
"LFP 46-0003","King County Advisory Vote No. 24","46","1","7","Total","<NP>","Repealed","65"
"LFP 46-0003","King County Advisory Vote No. 24","46","1","7","Total","NP","Times Over Voted","1"
"LFP 46-0003","City of Lake Forest Park Council Position No. 4","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","City of Lake Forest Park Council Position No. 4","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","City of Lake Forest Park Council Position No. 4","46","1","7","Total","NP","Times Under Voted","15"
"LFP 46-0003","City of Lake Forest Park Council Position No. 4","46","1","7","Total","<NP>","Brett Newsham","32"
"LFP 46-0003","City of Lake Forest Park Council Position No. 4","46","1","7","Total","<NP>","Phillippa Kassover","81"
"LFP 46-0003","City of Lake Forest Park Council Position No. 4","46","1","7","Total","<NP>","Write-in","1"
"LFP 46-0003","City of Lake Forest Park Council Position No. 4","46","1","7","Total","NP","Times Over Voted","2"
"LFP 46-0003","King County Advisory Vote No. 26","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Advisory Vote No. 26","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Advisory Vote No. 26","46","1","7","Total","NP","Times Under Voted","12"
"LFP 46-0003","King County Advisory Vote No. 26","46","1","7","Total","<NP>","Repealed","49"
"LFP 46-0003","King County Advisory Vote No. 26","46","1","7","Total","<NP>","Maintained","69"
"LFP 46-0003","King County Advisory Vote No. 26","46","1","7","Total","NP","Times Over Voted","1"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 5","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 5","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 5","46","1","7","Total","NP","Times Under Voted","22"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 5","46","1","7","Total","<NP>","Sara Betnel","72"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 5","46","1","7","Total","<NP>","Write-in","1"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 5","46","1","7","Total","<NP>","Joe Cunningham","35"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 5","46","1","7","Total","NP","Times Over Voted","1"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 4","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 4","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 4","46","1","7","Total","NP","Times Under Voted","45"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 4","46","1","7","Total","<NP>","Write-in","4"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 4","46","1","7","Total","<NP>","Rick Webster","82"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 4","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Advisory Vote No. 29","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Advisory Vote No. 29","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Advisory Vote No. 29","46","1","7","Total","NP","Times Under Voted","13"
"LFP 46-0003","King County Advisory Vote No. 29","46","1","7","Total","<NP>","Repealed","69"
"LFP 46-0003","King County Advisory Vote No. 29","46","1","7","Total","<NP>","Maintained","49"
"LFP 46-0003","King County Advisory Vote No. 29","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 2","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Proposition No. 1","46","1","7","Total","NP","Times Under Voted","6"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 2","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 2","46","1","7","Total","NP","Times Under Voted","44"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 2","46","1","7","Total","<NP>","Josh Pratt","86"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 2","46","1","7","Total","<NP>","Write-in","1"
"LFP 46-0003","King County Fire Protection District No. 16 Commissioner Position No. 2","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 4","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 4","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 4","46","1","7","Total","NP","Times Under Voted","46"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 4","46","1","7","Total","<NP>","Rebeca Rivera","84"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 4","46","1","7","Total","<NP>","Write-in","1"
"LFP 46-0003","Shoreline School District No. 412 Director District No. 4","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","Port of Seattle Commissioner Position No. 5","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","Port of Seattle Commissioner Position No. 5","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","Port of Seattle Commissioner Position No. 5","46","1","7","Total","NP","Times Under Voted","20"
"LFP 46-0003","Port of Seattle Commissioner Position No. 5","46","1","7","Total","<NP>","Write-in","1"
"LFP 46-0003","Port of Seattle Commissioner Position No. 5","46","1","7","Total","<NP>","Fred Felleman","68"
"LFP 46-0003","Port of Seattle Commissioner Position No. 5","46","1","7","Total","<NP>","Garth Jacobson","42"
"LFP 46-0003","Port of Seattle Commissioner Position No. 5","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Advisory Vote No. 23","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Advisory Vote No. 23","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Advisory Vote No. 23","46","1","7","Total","NP","Times Under Voted","9"
"LFP 46-0003","King County Advisory Vote No. 23","46","1","7","Total","<NP>","Maintained","92"
"LFP 46-0003","King County Advisory Vote No. 23","46","1","7","Total","<NP>","Repealed","30"
"LFP 46-0003","King County Advisory Vote No. 23","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Judge Position No. 2","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Judge Position No. 2","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Judge Position No. 2","46","1","7","Total","NP","Times Under Voted","45"
"LFP 46-0003","King County Judge Position No. 2","46","1","7","Total","<NP>","Lori K. Smith","85"
"LFP 46-0003","King County Judge Position No. 2","46","1","7","Total","<NP>","Write-in","1"
"LFP 46-0003","King County Judge Position No. 2","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","City of Lake Forest Park Mayor","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","City of Lake Forest Park Mayor","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","City of Lake Forest Park Mayor","46","1","7","Total","NP","Times Under Voted","37"
"LFP 46-0003","City of Lake Forest Park Mayor","46","1","7","Total","<NP>","Jeff Johnson","88"
"LFP 46-0003","City of Lake Forest Park Mayor","46","1","7","Total","<NP>","Write-in","6"
"LFP 46-0003","City of Lake Forest Park Mayor","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Advisory Vote No. 21","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Advisory Vote No. 21","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Advisory Vote No. 21","46","1","7","Total","NP","Times Under Voted","12"
"LFP 46-0003","King County Advisory Vote No. 21","46","1","7","Total","<NP>","Maintained","61"
"LFP 46-0003","King County Advisory Vote No. 21","46","1","7","Total","<NP>","Repealed","58"
"LFP 46-0003","King County Advisory Vote No. 21","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Advisory Vote No. 25","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Advisory Vote No. 25","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Advisory Vote No. 25","46","1","7","Total","NP","Times Under Voted","12"
"LFP 46-0003","King County Advisory Vote No. 25","46","1","7","Total","<NP>","Maintained","63"
"LFP 46-0003","King County Advisory Vote No. 25","46","1","7","Total","<NP>","Repealed","56"
"LFP 46-0003","King County Advisory Vote No. 25","46","1","7","Total","NP","Times Over Voted","0"
"LFP 46-0003","King County Proposition No. 1","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Proposition No. 1","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Proposition No. 1","46","1","7","Total","<NP>","No","23"
"LFP 46-0003","King County Proposition No. 1","46","1","7","Total","<NP>","Yes","101"
"LFP 46-0003","King County Proposition No. 1","46","1","7","Total","NP","Times Over Voted","1"
"LFP 46-0003","King County Advisory Vote No. 28","46","1","7","Total","NP","Registered Voters","471"
"LFP 46-0003","King County Advisory Vote No. 28","46","1","7","Total","NP","Times Counted","131"
"LFP 46-0003","King County Advisory Vote No. 28","46","1","7","Total","NP","Times Under Voted","11"
"LFP 46-0003","King County Advisory Vote No. 28","46","1","7","Total","<NP>","Repealed","42"
"LFP 46-0003","King County Advisory Vote No. 28","46","1","7","Total","<NP>","Maintained","78"
"LFP 46-0003","King County Advisory Vote No. 28","46","1","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","Highline School District No. 401 Director District No. 1","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","Highline School District No. 401 Director District No. 1","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","Highline School District No. 401 Director District No. 1","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","Highline School District No. 401 Director District No. 1","33","8","7","Total","<NP>","Tracy Castro-Gill","17"
"BUR 33-0009","Highline School District No. 401 Director District No. 1","33","8","7","Total","<NP>","Aaron Garcia","14"
"BUR 33-0009","Highline School District No. 401 Director District No. 1","33","8","7","Total","<NP>","Write-in","2"
"BUR 33-0009","Highline School District No. 401 Director District No. 1","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Water District No. 125 Commissioner Position No. 2","33","8","7","Total","NP","Registered Voters","9"
"BUR 33-0009","King County Water District No. 125 Commissioner Position No. 2","33","8","7","Total","NP","Times Counted","0"
"BUR 33-0009","King County Water District No. 125 Commissioner Position No. 2","33","8","7","Total","NP","Times Under Voted","0"
"BUR 33-0009","King County Water District No. 125 Commissioner Position No. 2","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","King County Water District No. 125 Commissioner Position No. 2","33","8","7","Total","<NP>","Jerry B. Thornton, Sr.","0"
"BUR 33-0009","King County Water District No. 125 Commissioner Position No. 2","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 20","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 20","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 20","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","King County Advisory Vote No. 20","33","8","7","Total","<NP>","Maintained","11"
"BUR 33-0009","King County Advisory Vote No. 20","33","8","7","Total","<NP>","Repealed","22"
"BUR 33-0009","King County Advisory Vote No. 20","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Director of Elections","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Director of Elections","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Director of Elections","33","8","7","Total","NP","Times Under Voted","5"
"BUR 33-0009","King County Director of Elections","33","8","7","Total","<NP>","Mark Greene","11"
"BUR 33-0009","King County Director of Elections","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","King County Director of Elections","33","8","7","Total","<NP>","Julie Wise","21"
"BUR 33-0009","King County Director of Elections","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","City of Burien Council Position No. 6","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","City of Burien Council Position No. 6","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","City of Burien Council Position No. 6","33","8","7","Total","NP","Times Under Voted","3"
"BUR 33-0009","City of Burien Council Position No. 6","33","8","7","Total","<NP>","Sofia Aragon","17"
"BUR 33-0009","City of Burien Council Position No. 6","33","8","7","Total","<NP>","Debi Wagner","17"
"BUR 33-0009","City of Burien Council Position No. 6","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","City of Burien Council Position No. 6","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Initiative Measure No. 976","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Initiative Measure No. 976","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Initiative Measure No. 976","33","8","7","Total","NP","Times Under Voted","0"
"BUR 33-0009","King County Initiative Measure No. 976","33","8","7","Total","<NP>","Yes","27"
"BUR 33-0009","King County Initiative Measure No. 976","33","8","7","Total","<NP>","No","10"
"BUR 33-0009","King County Initiative Measure No. 976","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Water District No. 20 Commissioner Position No. 2","33","8","7","Total","NP","Registered Voters","293"
"BUR 33-0009","King County Water District No. 20 Commissioner Position No. 2","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Water District No. 20 Commissioner Position No. 2","33","8","7","Total","NP","Times Under Voted","14"
"BUR 33-0009","King County Water District No. 20 Commissioner Position No. 2","33","8","7","Total","<NP>","Gary Coy","23"
"BUR 33-0009","King County Water District No. 20 Commissioner Position No. 2","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","King County Water District No. 20 Commissioner Position No. 2","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 31","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 31","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 31","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","King County Advisory Vote No. 31","33","8","7","Total","<NP>","Repealed","13"
"BUR 33-0009","King County Advisory Vote No. 31","33","8","7","Total","<NP>","Maintained","20"
"BUR 33-0009","King County Advisory Vote No. 31","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 30","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 30","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 30","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","King County Advisory Vote No. 30","33","8","7","Total","<NP>","Repealed","16"
"BUR 33-0009","King County Advisory Vote No. 30","33","8","7","Total","<NP>","Maintained","17"
"BUR 33-0009","King County Advisory Vote No. 30","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","Valley View Sewer District Commissioner Position No. 2","33","8","7","Total","NP","Registered Voters","33"
"BUR 33-0009","Valley View Sewer District Commissioner Position No. 2","33","8","7","Total","NP","Times Counted","4"
"BUR 33-0009","Valley View Sewer District Commissioner Position No. 2","33","8","7","Total","NP","Times Under Voted","3"
"BUR 33-0009","Valley View Sewer District Commissioner Position No. 2","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","Valley View Sewer District Commissioner Position No. 2","33","8","7","Total","<NP>","Mike West","1"
"BUR 33-0009","Valley View Sewer District Commissioner Position No. 2","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","Highline School District No. 401 Director District No. 5","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","Highline School District No. 401 Director District No. 5","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","Highline School District No. 401 Director District No. 5","33","8","7","Total","NP","Times Under Voted","3"
"BUR 33-0009","Highline School District No. 401 Director District No. 5","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","Highline School District No. 401 Director District No. 5","33","8","7","Total","<NP>","Fa'izah Bradford","12"
"BUR 33-0009","Highline School District No. 401 Director District No. 5","33","8","7","Total","<NP>","Jeanette Burrage","22"
"BUR 33-0009","Highline School District No. 401 Director District No. 5","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Judge Position No. 1","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Judge Position No. 1","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Judge Position No. 1","33","8","7","Total","NP","Times Under Voted","15"
"BUR 33-0009","King County Judge Position No. 1","33","8","7","Total","<NP>","John H. Chun","22"
"BUR 33-0009","King County Judge Position No. 1","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","King County Judge Position No. 1","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Referendum Measure No. 88","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Referendum Measure No. 88","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Referendum Measure No. 88","33","8","7","Total","NP","Times Under Voted","1"
"BUR 33-0009","King County Referendum Measure No. 88","33","8","7","Total","<NP>","Rejected","18"
"BUR 33-0009","King County Referendum Measure No. 88","33","8","7","Total","<NP>","Approved","18"
"BUR 33-0009","King County Referendum Measure No. 88","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 27","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 27","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 27","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","King County Advisory Vote No. 27","33","8","7","Total","<NP>","Maintained","10"
"BUR 33-0009","King County Advisory Vote No. 27","33","8","7","Total","<NP>","Repealed","23"
"BUR 33-0009","King County Advisory Vote No. 27","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 22","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 22","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 22","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","King County Advisory Vote No. 22","33","8","7","Total","<NP>","Maintained","13"
"BUR 33-0009","King County Advisory Vote No. 22","33","8","7","Total","<NP>","Repealed","20"
"BUR 33-0009","King County Advisory Vote No. 22","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","City of Burien Council Position No. 2","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","City of Burien Council Position No. 2","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","City of Burien Council Position No. 2","33","8","7","Total","NP","Times Under Voted","3"
"BUR 33-0009","City of Burien Council Position No. 2","33","8","7","Total","<NP>","Cydney Moore","14"
"BUR 33-0009","City of Burien Council Position No. 2","33","8","7","Total","<NP>","Joel Manning","20"
"BUR 33-0009","City of Burien Council Position No. 2","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","City of Burien Council Position No. 2","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Assessor","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Assessor","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Assessor","33","8","7","Total","NP","Times Under Voted","15"
"BUR 33-0009","King County Assessor","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","King County Assessor","33","8","7","Total","<NP>","John Wilson","22"
"BUR 33-0009","King County Assessor","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Senate Joint Resolution No. 8200","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Senate Joint Resolution No. 8200","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Senate Joint Resolution No. 8200","33","8","7","Total","NP","Times Under Voted","2"
"BUR 33-0009","King County Senate Joint Resolution No. 8200","33","8","7","Total","<NP>","Approved","24"
"BUR 33-0009","King County Senate Joint Resolution No. 8200","33","8","7","Total","<NP>","Rejected","11"
"BUR 33-0009","King County Senate Joint Resolution No. 8200","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","Port of Seattle Commissioner Position No. 2","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","Port of Seattle Commissioner Position No. 2","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","Port of Seattle Commissioner Position No. 2","33","8","7","Total","NP","Times Under Voted","3"
"BUR 33-0009","Port of Seattle Commissioner Position No. 2","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","Port of Seattle Commissioner Position No. 2","33","8","7","Total","<NP>","Grant Degginger","15"
"BUR 33-0009","Port of Seattle Commissioner Position No. 2","33","8","7","Total","<NP>","Sam Cho","19"
"BUR 33-0009","Port of Seattle Commissioner Position No. 2","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","Council District No. 8 Council District No. 8","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","Council District No. 8 Council District No. 8","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","Council District No. 8 Council District No. 8","33","8","7","Total","NP","Times Under Voted","3"
"BUR 33-0009","Council District No. 8 Council District No. 8","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","Council District No. 8 Council District No. 8","33","8","7","Total","<NP>","Joe McDermott","19"
"BUR 33-0009","Council District No. 8 Council District No. 8","33","8","7","Total","<NP>","Michael Robert Neher","15"
"BUR 33-0009","Council District No. 8 Council District No. 8","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 24","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 24","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 24","33","8","7","Total","NP","Times Under Voted","5"
"BUR 33-0009","King County Advisory Vote No. 24","33","8","7","Total","<NP>","Maintained","8"
"BUR 33-0009","King County Advisory Vote No. 24","33","8","7","Total","<NP>","Repealed","24"
"BUR 33-0009","King County Advisory Vote No. 24","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 26","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 26","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 26","33","8","7","Total","NP","Times Under Voted","4"
"BUR 33-0009","King County Advisory Vote No. 26","33","8","7","Total","<NP>","Repealed","21"
"BUR 33-0009","King County Advisory Vote No. 26","33","8","7","Total","<NP>","Maintained","12"
"BUR 33-0009","King County Advisory Vote No. 26","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Advisory Vote No. 29","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Advisory Vote No. 29","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Advisory Vote No. 29","33","8","7","Total","NP","Times Under Voted","5"
"BUR 33-0009","King County Advisory Vote No. 29","33","8","7","Total","<NP>","Repealed","27"
"BUR 33-0009","King County Advisory Vote No. 29","33","8","7","Total","<NP>","Maintained","5"
"BUR 33-0009","King County Advisory Vote No. 29","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","City of Burien Council Position No. 4","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","City of Burien Council Position No. 4","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","City of Burien Council Position No. 4","33","8","7","Total","NP","Times Under Voted","5"
"BUR 33-0009","City of Burien Council Position No. 4","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","City of Burien Council Position No. 4","33","8","7","Total","<NP>","Kevin Schilling","18"
"BUR 33-0009","City of Burien Council Position No. 4","33","8","7","Total","<NP>","Lucy Krakowiak","14"
"BUR 33-0009","City of Burien Council Position No. 4","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","Port of Seattle Commissioner Position No. 5","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","Port of Seattle Commissioner Position No. 5","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","Port of Seattle Commissioner Position No. 5","33","8","7","Total","NP","Times Under Voted","6"
"BUR 33-0009","Port of Seattle Commissioner Position No. 5","33","8","7","Total","<NP>","Write-in","0"
"BUR 33-0009","Port of Seattle Commissioner Position No. 5","33","8","7","Total","<NP>","Fred Felleman","12"
"BUR 33-0009","Port of Seattle Commissioner Position No. 5","33","8","7","Total","<NP>","Garth Jacobson","19"
"BUR 33-0009","Port of Seattle Commissioner Position No. 5","33","8","7","Total","NP","Times Over Voted","0"
"BUR 33-0009","King County Fire Protection District No. 2 Commissioner Position No. 2","33","8","7","Total","NP","Registered Voters","302"
"BUR 33-0009","King County Fire Protection District No. 2 Commissioner Position No. 2","33","8","7","Total","NP","Times Counted","37"
"BUR 33-0009","King County Fire Protection District No. 2 Commissioner Position No. 2","33","8","7","Total","NP","Times Under Voted","13"
"BUR 33-0009","King County Fire Protection District No. 2 Commissioner Position No. 2","33","8","7","Total","<NP>","Ted Sitterley","24"
