"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-150778","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494569","LOST","Poppy","Dog","Female","American Pit Bull Terrier","Unknown","2022-09-09T00:00:00.000","Date Lost","S  139TH ST AND INTERNATIONAL BLVD",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494569","Image Copyright HLP Inc. 2022","Description: She is pit bull blue healer mix 1 yr old female not spayed <p/>Age: Over 1 year<p/>Location Lost: S 139th st and international blvd , Seattle WA  98168<p/>Lost Date: 2022-09-09<p/>"
"K22-150718","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494038","LOST","Phil (the Do","Cat","Male","American Shorthair","Black","2022-08-25T00:00:00.000","Date Lost","244TH  AND 387TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494038","Image Copyright HLP Inc. 2022","Description: Phil is a black hat with two Patch areas of white his whiskers are black. he is a lover<p/>Age: Over 1 year<p/>Location Lost: 244th and 387th st , Enumclaw WA  98022<p/>Lost Date: 2022-08-25<p/>"
"K21-142066","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2357149","LOST","Bean","Dog","Male","American Staffordshire","Unknown","2021-11-25T00:00:00.000","Date Lost","179TH 179TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2357149","Image Copyright HLP Inc. 2022","Description: Tan in color, white on his chest, there is a little white on his toes. He is wearing a blue collar. He is 6 months old. He is not shipped yet and he is unaltered.<p/>Age: Under 1 year<p/>Location Lost: 179th, Monroe WA  98272<p/>Lost Date: 2032-11-23<p/>"
"K22-149838","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483028","LOST","Odin","Cat","Male","American Shorthair","Unknown","2022-08-15T00:00:00.000","Date Lost","20900 block of  109TH PL SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483028","Image Copyright HLP Inc. 2022","Description: Small for his age, about a year and a half old. All grey, with some white hairs on the back of his neck, almost like salt and pepper hair. Neutered. No collar or microchip. Indoor only cat, we're assuming accidentally fell from our balcony. Missing from Benson Village apartments building 19.<p/>Age: Over 1 year<p/>Location Lost: 20918 109th Pl SE, Kent WA  98031<p/>Lost Date: 2022-08-15<p/>"
"K22-150467","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488960","LOST","Dreary","Cat","Male","American Shorthair","Unknown","2022-08-29T00:00:00.000","Date Lost","SOUTHEAST  175TH ST AND 116TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488960","Image Copyright HLP Inc. 2022","Description: All gray cat , not very big, light stripes on tail in light, very sweet but scared <p/>Age: Over 1 year<p/>Location Lost: Southeast 175th St and 116th st , Renton WA  98055<p/>Lost Date: 2022-08-29<p/>"
"K22-149601","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480611","LOST","Roxy","Dog","Female","Chihuahua - Smooth Coated","Black","2022-08-01T00:00:00.000","Date Lost","JOHN  AND 10TH AVE E",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480611","Image Copyright HLP Inc. 2022","Description: Black chihuahua-minpin mix. Tends to lift up right paw due to birth defect <p/>Age: Over 1 year<p/>Location Lost: John and 10th Ave E, Seattle WA  98102<p/>Lost Date: 2022-08-01<p/>"
"K22-149335","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478175","LOST","Eddie","Dog","Male","American Pit Bull Terrier","Brown","2022-08-05T00:00:00.000","Date Lost","24800 block of  24TH PLACE SOUTH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478175","Image Copyright HLP Inc. 2022","Description: Brindle. No collar <p/>Age: Over 1 year<p/>Location Lost: 24848 24th place south, Kent WA  98032<p/>Lost Date: 2022-08-05<p/>"
"K22-150148","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486902","LOST","Cayne","Cat","Male","American Shorthair","Black","2022-08-21T00:00:00.000","Date Lost","26600 block of  TIMBERLANE DR SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486902","Image Copyright HLP Inc. 2022","Description: Large black kitty, weepy green eyes, almost perfect tail with just a little bump at the end. Has a very quiet squeaky meow<p/>Age: Over 1 year<p/>Location Lost: 26612 Timberlane Dr Se, Kent WA  98042<p/>Lost Date: 2022-08-21<p/>"
"K22-150775","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494563","LOST","Spin","Cat","Male","American Shorthair","White","2022-09-06T00:00:00.000","Date Lost","132ND  NE AVE AND NE 60TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494563","Image Copyright HLP Inc. 2022","Description: All white with amber eyes and a pink nose. Skiddish around people he does not know. <p/>Age: Over 1 year<p/>Location Lost: 132nd NE Ave and NE 60th Street, Bellevue WA  98005<p/>Lost Date: Sep  6 202<p/>"
"K22-149464","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2479485","LOST","Crockett","Dog","Male","Eng Coonhound","Brown","2022-08-06T00:00:00.000","Date Lost","324TH  AND 202ND",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2479485","Image Copyright HLP Inc. 2022","Description: Crockett is a sweet Coonhound/Australian Shepherd mix with red and gray ticking. He has a big brown spot on his side. <p/>Age: Over 1 year<p/>Location Lost: 324th and 202nd, Duvall WA  98019<p/>Lost Date: 2022-08-06<p/>"
"K22-150825","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494979","LOST","Sweetie","Dog","Female","Chihuahua - Long Haired","Brown","2022-09-10T00:00:00.000","Date Lost","9600 block of  S 240TH ST","KENT","WA","98031","KENT",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494979","Image Copyright HLP Inc. 2022","Description: Her name is sweetie she a long hair chihuahua dark brown black and grey she has a flea collar and a rash on her butt<p/>Age: Over 1 year<p/>Location Lost: 9613 S 240TH ST, Kent WA  98031<p/>Lost Date: 2022-09-10<p/>"
"K22-149869","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483558","LOST","Aria","Cat","Female","American Shorthair","Unknown","2022-08-14T00:00:00.000","Date Lost","191ST  PL SE AND SE 263RD ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483558","Image Copyright HLP Inc. 2022","Description: Black and white tuxedo. Tiny and skinny.  Her blaze is off center on her left side of her face. 4 white paws and white chest.  Yellow to brownish green eyes<p/>Age: Over 1 year<p/>Location Lost: 191st pl se and se 263rd st , Kent WA  98042<p/>Lost Date: 2022-08-14<p/>"
"K22-149924","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2484312","LOST","Milo","Dog","Male","Chihuahua - Smooth Coated","Black","2022-08-17T00:00:00.000","Date Lost","VUE  TRAILER HOMES",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2484312","Image Copyright HLP Inc. 2022","Description: His a Yorkie mixed with chihuahua black small puppy <p/>Age: Under 1 year<p/>Location Lost: VUE trailer homes , Seattle WA  98198<p/>Lost Date: 2022-08-17<p/>"
"K22-149134","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2476226","LOST","Kahluah","Cat","Female","Domestic Shorthair","Unknown","2022-07-31T00:00:00.000","Date Lost","116TH 116TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2476226","Image Copyright HLP Inc. 2022","Description: Tuxedo markings. Back legs, stomach, front legs, neck, and bottom half of face including muzzle are white. Everything else is black. Her hind legs are longer than normal and she is very skittish. She had a bath the day before and is missing her collar.<p/>Age: Over 1 year<p/>Location Lost: 116th, Kent WA  98031<p/>Lost Date: 2022-07-31<p/>"
"K22-150354","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488058","LOST","Kyber","Cat","Female","Domestic Longhair","Unknown","2022-08-28T00:00:00.000","Date Lost","S  158TH ST. AND 42ND AVE S.",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488058","Image Copyright HLP Inc. 2022","Description: Orange longhair tabby about 5 years old. She has freckles on her nose and is very shy. She is microchipped but this is her first experience being outside <p/>Age: Over 1 year<p/>Location Lost: S 158th St. and 42nd Ave S., Seattle WA  98188<p/>Lost Date: 2022-08-28<p/>"
"K22-150858","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495444","LOST","Benny","Cat","Male","Domestic Mediumhair","Unknown","2022-09-10T00:00:00.000","Date Lost","5100 block of  20TH AVE S","SEATTLE",,"98108","SEATTLE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495444","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 5131 20th Ave S, Seattle WA  98108<p/>Lost Date: 2022-09-10<p/>"
"K22-150011","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485610","LOST","Sonja","Cat","Female","Russian Blue","Unknown","2022-08-20T00:00:00.000","Date Lost","10700 block of  126TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485610","Image Copyright HLP Inc. 2022","Description: Female cat, Sonja, 1 yr 3 mos old, all grey, skittish, wears a dark pink canvas collar with name Sonja and phone 425-999-1544<p/>Age: Over 1 year<p/>Location Lost: 10712 126th Ave NE, Kirkland WA  98033<p/>Lost Date: 2022-08-20<p/>"
"K22-150771","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494525","LOST","Kai","Dog","Male","Shiba Inu","Black","2022-09-08T00:00:00.000","Date Lost","14500 block of  NE 35TH ST","BELLEVUE","WA","98007","BELLEVUE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494525","Image Copyright HLP Inc. 2022","Description: small black male Shiba Inu, 18 pounds--black with white and brown markings on face and chest.  <p/>Age: Unknown<p/>Location Lost: 14585 NE 35th St. , Bellevue WA  98007<p/>Lost Date: 2022-09-08<p/>"
"K22-149904","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2484156","LOST","Terrapin","Cat","Female","Domestic Longhair","Unknown","2022-08-15T00:00:00.000","Date Lost","NE  155TH AND 9TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2484156","Image Copyright HLP Inc. 2022","Description: Tortoiseshell/calico tabby with long hair. 13 yo spayed female. She is friendly. Microchipped but no collar. Curent owners in process of updating contact info on microchip. Chip number still associated with previous owners as of 8.19.22  <p/>Age: Over 1 year<p/>Location Lost: NE 155th and 9th Ave NE, Seattle WA  98155<p/>Lost Date: 2022-08-15<p/>"
"K22-149386","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478724","LOST","Bolt","Dog","Male","Siberian Husky","Unknown","2022-08-04T00:00:00.000","Date Lost","25100 block of  358TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478724","Image Copyright HLP Inc. 2022","Description: Grey and white husky male <p/>Age: Over 1 year<p/>Location Lost: 25142 358th ave se, Ravensdale WA  98051<p/>Lost Date: 2022-08-04<p/>"
"K22-150470","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2489049","LOST","Kiki","Cat","Female","American Shorthair","Unknown","2022-08-28T00:00:00.000","Date Lost","CENTRAL  AVE - CENTRAL FLATS APARTMENTS",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2489049","Image Copyright HLP Inc. 2022","Description: She’s a black/brown tabby. She’s very small, she looks like a kitten. She’s only 5-7lbs at most. She’s an indoor only cat and got out by accident, and is not wearing a collar. She doesn’t like to be touched or held unless it’s by me, her owner. She’ll probably be super scared and skittish if Found.<p/>Age: Over 1 year<p/>Location Lost: Central ave - central flats apartments , Kent WA  98032<p/>Lost Date: 2022-08-28<p/>"
"K22-149649","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480992","LOST","Leo","Cat","Male","Maine Coon","Brown","2022-08-08T00:00:00.000","Date Lost","68TH  AVE S & 262ND ST.",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480992","Image Copyright HLP Inc. 2022","Description: Leo has not been seen since Sunday night. He is a neutered male, 6 years old. He had an Apple ID AirTag on him that is blue but stopped syncing when he got too far away. Collar, no chip. <p/>Age: Over 1 year<p/>Location Lost: 68th Ave S & 262nd St. , Kent WA  98032<p/>Lost Date: 2022-08-08<p/>"
"K22-149880","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483776","LOST","Sheldon","Cat","Unknown","Domestic Shorthair","Black","2022-08-17T00:00:00.000","Date Lost","29TH  AVE AND E SPRUCE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483776","Image Copyright HLP Inc. 2022","Description: 1 year old. Black and white. Mostly black, white around the neck, and white nose and upper lip. <p/>Age: Over 1 year<p/>Location Lost: 29th Ave and E Spruce, Seattle WA  98122<p/>Lost Date: 2022-08-17<p/>"
"K22-149382","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478664","LOST","Ehu","Cat","Female","Domestic Shorthair","Brown","2022-08-05T00:00:00.000","Date Lost","3500 block of  NE 146TH PL","SHORELINE","WA","98155","LAKE FOREST PAR",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478664","Image Copyright HLP Inc. 2022","Description: She is a Brown tabby, black-footed kitten. She is only about 4-month old, 4.6 lbs, super shy.<p/>Age: Under 1 year<p/>Location Lost: 3531 ne 146th pl, Seattle WA  98155<p/>Lost Date: 2022-08-05<p/>"
"K22-150083","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486427","LOST","Bell","Dog","Female","Miniature Poodle","Brown","2022-08-23T00:00:00.000","Date Lost","43RD  AVE W AND MONTFOR PL",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486427","Image Copyright HLP Inc. 2022","Description: Tan with white patch on chest. 10 pounds, cockapoo but looks more like a poodle. Two collars. Recently groomed. 9 years old. <p/>Age: Over 1 year<p/>Location Lost: 43rd Ave W and Montfor Pl, Seattle WA  98199<p/>Lost Date: 2022-08-23<p/>"
"K22-150391","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488472","LOST","Moon","Cat","Female","Domestic Shorthair","Unknown","2022-08-29T00:00:00.000","Date Lost","320TH  AND 11TH AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488472","Image Copyright HLP Inc. 2022","Description: Grey stripe on nose and calico colors <p/>Age: Under 1 year<p/>Location Lost: 320th and 11th ave, Federal Way WA  98003<p/>Lost Date: 2022-08-29<p/>"
"K22-149354","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478376","LOST","L","Cat","Male","Maine Coon","Unknown","2022-08-04T00:00:00.000","Date Lost","EAST  MARGINAL AND HOLGATE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478376","Image Copyright HLP Inc. 2022","Description: L is an outdoor cat. We picked him up in his neiborghood in the central district after his owner, my best friend commited suicide on 8/2.he got away from us at Anarchy park in georgetown, by the waste disposal location<p/>Age: Over 1 year<p/>Location Lost: East marginal and Holgate , Federal Way WA  98023<p/>Lost Date: 2022-08-04<p/>"
"K22-150106","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486602","LOST","Tommy","Cat","Male","American Shorthair","Unknown","2022-08-17T00:00:00.000","Date Lost","14600 block of  84TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486602","Image Copyright HLP Inc. 2022","Description: Browinsh/Black with white undercoat. White legs, pinkish nose<p/>Age: Over 1 year<p/>Location Lost: 14624 84th Ave NE, Kenmore WA  98028<p/>Lost Date: 2022-08-17<p/>"
"K22-150349","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488027","LOST","Harry","Cat","Male","Norwegian Forest Cat","Unknown","2022-08-23T00:00:00.000","Date Lost","21ST  PLACE WEST AND 177TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488027","Image Copyright HLP Inc. 2022","Description: Harry is silver/gray and white with long hair around his neck and underbelly. He is a very friendly cat and loves to explore he is fond of jumping into cars or open spaces he may have Found his way into someone’s home shed car or other space<p/>Age: Over 1 year<p/>Location Lost: 21st place west and 177th, Seattle WA  98155<p/>Lost Date: 2022-08-23<p/>"
"K22-150407","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488506","LOST","Woody","Dog","Male","Havanese","Unknown","2022-08-29T00:00:00.000","Date Lost","38000 block of  292ND AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488506","Image Copyright HLP Inc. 2022","<p/>Age: Under 1 year<p/>Location Lost: 38011 292nd Ave SE, Enumclaw WA  98022<p/>Lost Date: 2022-08-29<p/>"
"K22-149546","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480197","LOST","Lynn Whitten","Cat","Male","Siamese","Brown","2022-08-04T00:00:00.000","Date Lost","SE  126TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480197","Image Copyright HLP Inc. 2022","Description: He has a white line down his nose. <p/>Age: Over 1 year<p/>Location Lost: SE 126th st, Issaquah WA  98027<p/>Lost Date: 2022-08-04<p/>"
"K22-150891","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495783","LOST","Babies","Cat","Unknown","American Shorthair","Unknown","2022-09-12T00:00:00.000","Date Lost","700 block of  BLANCHARD ST","SEATTLE","WA","98121","SEATTLE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495783","Image Copyright HLP Inc. 2022","Description: She has a short tail and is about 8 years old <p/>Age: Unknown<p/>Location Lost: 720 Blanchard St, Seattle WA  98121<p/>Lost Date: 2022-09-12<p/>"
"K22-149999","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485516","LOST","Egg","Cat","Female","Domestic Shorthair","Black","2022-08-19T00:00:00.000","Date Lost","NE  16TH PL OR NE 17TH ST AND 156TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485516","Image Copyright HLP Inc. 2022","Description: Egg is about 1 year old and a small kitty. Very scared outdoors. Her back is less striped than her face. Tail is skinnier. She sometimes goes cross-eyed. She is microchipped. She is spayed. <p/>Age: Over 1 year<p/>Location Lost: NE 16th Pl or NE 17th St And 156th Ave NE, Bellevue WA  98007<p/>Lost Date: 2022-08-19<p/>"
"K22-150057","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486176","LOST","Stanley","Cat","Male","Domestic Longhair","Unknown","2022-08-15T00:00:00.000","Date Lost","330TH  AND 24TH AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486176","Image Copyright HLP Inc. 2022","<p/>Age: Unknown<p/>Location Lost: 330th  and 24th ave, Federal Way WA  98003<p/>Lost Date: 2022-08-15<p/>"
"K22-149980","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485132","LOST","Pinky","Cat","Male","Persian","White","2022-08-21T00:00:00.000","Date Lost","NE  10TH PL AND 124TH CT NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485132","Image Copyright HLP Inc. 2022","Description: White long hair Persian cat answers to the name ""Pinky"". 9 years old. Declawed. About 10 lbs.<p/>Age: Over 1 year<p/>Location Lost: NE 10th PL and 124th CT NE, Bellevue WA  98005<p/>Lost Date: 2022-08-21<p/>"
"K22-149841","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483082","LOST","Dexter","Dog","Male","Chihuahua - Smooth Coated","Unknown","2022-08-16T00:00:00.000","Date Lost","LES  GOVE PARK","AUBU",,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483082","Image Copyright HLP Inc. 2022","Description: Short hair light tan chihuahua. About 4 pounds. Shy. <p/>Age: Over 1 year<p/>Location Lost: Les Gove Park, Auburn, Wa, Auburn WA  98002<p/>Lost Date: 2022-08-16<p/>"
"K22-149167","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2476442","LOST","Savage","Dog","Male","American Pit Bull Terrier","Unknown","2022-08-01T00:00:00.000","Date Lost","35TH  AVE S TUKWILA WA",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2476442","Image Copyright HLP Inc. 2022","Description: Savage is a black and white colored dog. American pit bull with brown-ish black-ish eyes. He wears a dark green collar. He has a black patch of hair on his left eye. With a little bit of red around his nose, mouth, eye , and ear area. <p/>Age: Over 1 year<p/>Location Lost: 35th ave s tukwila wa , Seattle WA  98168<p/>Lost Date: 2022-08-01<p/>"
"K22-150365","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488270","LOST","Rocky","Dog","Male","Labrador Retriever","Black","2022-08-28T00:00:00.000","Date Lost","NOTHUP",,,"98804","JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488270","Image Copyright HLP Inc. 2022","Description:  Black lab mix 60lbs .Red collar, neutered maleNo tags,microchipped- 982126060953576<p/>Age: Over 1 year<p/>Location Lost: nothup way and 140th bellevuen 98804, Failed on API Lookup  98804<p/>Lost Date: 2022-08-28<p/>"
"K22-150210","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2487781","LOST","Zoey","Dog","Female","Boston Terrier","Brown","2022-08-26T00:00:00.000","Date Lost","16900 block of  SE 259TH ST","COVINGTON","WA","98042","COVINGTON",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2487781","Image Copyright HLP Inc. 2022","Description: Zoey is a Boston terrier mixed Maltese with brown and white around neck, legs and body.  She’s about 25lbs. <p/>Age: Over 1 year<p/>Location Lost: 16904 SE 259th St, Kent WA  98042<p/>Lost Date: 2022-08-26<p/>"
"K22-149934","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2484614","LOST","Lezi","Dog","Female","Chihuahua - Smooth Coated","Unknown","2022-08-17T00:00:00.000","Date Lost","164TH  AVE NE 12TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2484614","Image Copyright HLP Inc. 2022","Description: Grey toy chihuahua 11years old<p/>Age: Over 1 year<p/>Location Lost: 164th Ave ne 12th st, Bellevue WA  98008<p/>Lost Date: 2022-08-17<p/>"
