"race","precinct","leg","cc","cg","countertype","count"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENWOOD","47","5","8","YES","143"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GRASS LAKE","47","7","8","NO","11"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GRASS LAKE","47","7","8","Registered Voters","121"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GRASS LAKE","47","7","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GRASS LAKE","47","7","8","Times Counted","35"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GRASS LAKE","47","7","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GRASS LAKE","47","7","8","YES","24"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HAM LAKE","5","9","8","NO","56"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HAM LAKE","5","9","8","Registered Voters","462"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HAM LAKE","5","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HAM LAKE","5","9","8","Times Counted","166"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HAM LAKE","5","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HAM LAKE","5","9","8","YES","110"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HUCKLEBERRY","47","9","8","NO","48"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HUCKLEBERRY","47","9","8","Registered Voters","536"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HUCKLEBERRY","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HUCKLEBERRY","47","9","8","Times Counted","164"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HUCKLEBERRY","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","HUCKLEBERRY","47","9","8","YES","116"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JEFFERSON","30","7","9","NO","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JEFFERSON","30","7","9","Registered Voters","8"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JEFFERSON","30","7","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JEFFERSON","30","7","9","Times Counted","3"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JEFFERSON","30","7","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JEFFERSON","30","7","9","YES","3"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JENKINS","47","9","8","NO","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JENKINS","47","9","8","Registered Voters","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JENKINS","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JENKINS","47","9","8","Times Counted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JENKINS","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","JENKINS","47","9","8","YES","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 05-3462","5","9","8","NO","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 05-3462","5","9","8","Registered Voters","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 05-3462","5","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 05-3462","5","9","8","Times Counted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 05-3462","5","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 05-3462","5","9","8","YES","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0270","33","5","9","NO","9"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0270","33","5","9","Registered Voters","205"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0270","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0270","33","5","9","Times Counted","40"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0270","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0270","33","5","9","YES","31"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0575","33","5","9","NO","14"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0575","33","5","9","Registered Voters","369"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0575","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0575","33","5","9","Times Counted","102"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0575","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0575","33","5","9","YES","88"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0576","33","5","9","NO","30"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0576","33","5","9","Registered Voters","411"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0576","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0576","33","5","9","Times Counted","106"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0576","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0576","33","5","9","YES","76"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0577","33","5","9","NO","20"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0577","33","5","9","Registered Voters","329"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0577","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0577","33","5","9","Times Counted","110"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0577","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0577","33","5","9","YES","90"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0578","33","5","9","NO","25"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0578","33","5","9","Registered Voters","442"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0578","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0578","33","5","9","Times Counted","132"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0578","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0578","33","5","9","YES","107"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0581","33","5","9","NO","16"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0581","33","5","9","Registered Voters","446"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0581","33","5","9","Times Blank Voted","1"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0581","33","5","9","Times Counted","166"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0581","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0581","33","5","9","YES","149"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0582","33","5","9","NO","40"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0582","33","5","9","Registered Voters","573"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0582","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0582","33","5","9","Times Counted","178"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0582","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0582","33","5","9","YES","138"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0583","33","5","9","NO","40"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0583","33","5","9","Registered Voters","373"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0583","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0583","33","5","9","Times Counted","139"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0583","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0583","33","5","9","YES","99"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0585","33","5","9","NO","25"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0585","33","5","9","Registered Voters","469"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0585","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0585","33","5","9","Times Counted","129"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0585","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0585","33","5","9","YES","104"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0586","33","5","9","NO","42"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0586","33","5","9","Registered Voters","772"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0586","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0586","33","5","9","Times Counted","276"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0586","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0586","33","5","9","YES","234"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0587","33","5","9","NO","36"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0587","33","5","9","Registered Voters","465"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0587","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0587","33","5","9","Times Counted","121"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0587","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0587","33","5","9","YES","85"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0588","33","5","9","NO","41"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0588","33","5","9","Registered Voters","321"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0588","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0588","33","5","9","Times Counted","119"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0588","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0588","33","5","9","YES","78"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0590","33","5","9","NO","66"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0590","33","5","9","Registered Voters","701"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0590","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0590","33","5","9","Times Counted","232"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0590","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0590","33","5","9","YES","166"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0591","33","5","9","NO","22"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0591","33","5","9","Registered Voters","242"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0591","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0591","33","5","9","Times Counted","68"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0591","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0591","33","5","9","YES","46"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0592","33","5","9","NO","7"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0592","33","5","9","Registered Voters","147"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0592","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0592","33","5","9","Times Counted","32"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0592","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0592","33","5","9","YES","25"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0593","33","5","9","NO","38"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0593","33","5","9","Registered Voters","217"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0593","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0593","33","5","9","Times Counted","92"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0593","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0593","33","5","9","YES","54"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0594","33","5","9","NO","25"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0594","33","5","9","Registered Voters","332"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0594","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0594","33","5","9","Times Counted","99"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0594","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0594","33","5","9","YES","74"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0595","33","5","9","NO","12"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0595","33","5","9","Registered Voters","345"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0595","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0595","33","5","9","Times Counted","70"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0595","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0595","33","5","9","YES","58"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0596","33","5","9","NO","70"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0596","33","5","9","Registered Voters","524"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0596","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0596","33","5","9","Times Counted","204"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0596","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0596","33","5","9","YES","134"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0597","33","5","9","NO","21"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0597","33","5","9","Registered Voters","705"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0597","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0597","33","5","9","Times Counted","105"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0597","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0597","33","5","9","YES","84"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0598","33","5","9","NO","34"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0598","33","5","9","Registered Voters","462"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0598","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0598","33","5","9","Times Counted","106"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0598","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0598","33","5","9","YES","72"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0599","33","5","8","NO","12"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0599","33","5","8","Registered Voters","115"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0599","33","5","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0599","33","5","8","Times Counted","40"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0599","33","5","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0599","33","5","8","YES","28"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0601","33","5","9","NO","22"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0601","33","5","9","Registered Voters","409"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0601","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0601","33","5","9","Times Counted","99"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0601","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0601","33","5","9","YES","77"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0603","33","7","9","NO","40"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0603","33","7","9","Registered Voters","579"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0603","33","7","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0603","33","7","9","Times Counted","189"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0603","33","7","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-0603","33","7","9","YES","149"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-1055","33","5","9","NO","13"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","ORCHARD","33","5","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-1055","33","5","9","Registered Voters","337"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-1055","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-1055","33","5","9","Times Counted","73"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-1055","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-1055","33","5","9","YES","60"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2426","33","5","9","NO","58"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2426","33","5","9","Registered Voters","529"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2426","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2426","33","5","9","Times Counted","183"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2426","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2426","33","5","9","YES","125"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2443","33","5","9","NO","10"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2443","33","5","9","Registered Voters","301"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2443","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2443","33","5","9","Times Counted","88"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2443","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2443","33","5","9","YES","78"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2567","33","5","9","NO","29"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2567","33","5","9","Registered Voters","330"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2567","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2567","33","5","9","Times Counted","100"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2567","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2567","33","5","9","YES","71"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2569","33","5","9","NO","50"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2569","33","5","9","Registered Voters","638"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2569","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2569","33","5","9","Times Counted","182"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2569","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2569","33","5","9","YES","132"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2570","33","7","9","NO","63"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2570","33","7","9","Registered Voters","811"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2570","33","7","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2570","33","7","9","Times Counted","242"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2570","33","7","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2570","33","7","9","YES","179"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2618","33","5","9","NO","50"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2618","33","5","9","Registered Voters","640"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2618","33","5","9","Times Blank Voted","1"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2618","33","5","9","Times Counted","167"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2618","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2618","33","5","9","YES","116"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2699","33","7","9","NO","22"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2699","33","7","9","Registered Voters","432"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2699","33","7","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2699","33","7","9","Times Counted","138"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2699","33","7","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2699","33","7","9","YES","116"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2842","33","5","9","NO","12"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","ORCHARD","33","5","8","YES","74"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2842","33","5","9","Registered Voters","372"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2842","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2842","33","5","9","Times Counted","68"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2842","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2842","33","5","9","YES","56"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2864","33","5","9","NO","46"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2864","33","5","9","Registered Voters","457"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2864","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2864","33","5","9","Times Counted","172"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2864","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-2864","33","5","9","YES","126"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-3172","33","5","9","NO","8"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-3172","33","5","9","Registered Voters","412"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-3172","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-3172","33","5","9","Times Counted","47"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-3172","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-3172","33","5","9","YES","39"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","KEN 33-3174","33","5","9","NO","35"
