"case_number","incident_datetime","nibrs_code","nibrs_code_name","block_address","city","state","zip","reporting_area","district","precinct","created_at","updated_at","hour_of_day","day_of_week","id"
"C20002033","2020-01-16T18:30:00.000","23D","Theft From Building","27200 Block 172ND AVE SE","COVINGTON","WA","98042","Reporting Area H03020","District H3","3","2020-01-16T23:51:42.000","2020-01-16T23:53:13.000","18","5","12170446841"
"C20002041","2020-01-16T22:30:00.000","520","Weapon Law Violations","800 Block S 128TH ST","BURIEN","WA","98168","Reporting Area N03055","District N3","4","2020-01-16T23:45:55.000","2020-01-16T23:47:34.000","22","5","12170442539"
"C20001982","2020-01-11T21:00:00.000","290","Destruction/Damage/Vandalism of Property","13300 Block SE 79TH PL","NEWCASTLE","WA","98059","Reporting Area H02003","District H2","3","2020-01-16T21:00:21.000","2020-01-16T21:01:38.000","21","7","12170327714"
"C20002003","2020-01-09T15:00:00.000","90A","Bad Checks","700 Block N 201ST ST","SHORELINE","WA","98133","Reporting Area A03001","District A3","5","2020-01-16T17:50:39.000","2020-01-16T17:52:42.000","15","5","12170175699"
"C20001975","2020-01-16T07:30:00.000","23H","All Other Larceny","19100 Block NE WOODINVILLE DUVALL RD","WOODINVILLE","WA","98072","Reporting Area B06002","District B6","2","2020-01-17T15:04:28.000","2020-01-17T15:06:08.000","7","5","12171353674"
"C20001997","2020-01-16T16:40:00.000","26A","False Pretenses/Swindle/Confidence Game","13100 Block NE 177TH PL","WOODINVILLE","WA","98072","Reporting Area W02003","District W2","2","2020-01-16T17:38:27.000","2020-01-16T17:42:34.000","16","5","12170164076"
"C20001989","2020-01-15T00:00:00.000","23H","All Other Larceny","7200 Block NE BOTHELL WAY","KENMORE","WA","98028","Reporting Area E03006","District E3","5","2020-01-16T16:40:11.000","2020-01-16T16:42:31.000","0","4","12170102911"
"C20001957","2020-01-15T17:30:00.000","23D","Theft From Building","19500 Block 156TH AVE NE","WOODINVILLE","WA","98072","Reporting Area W03001","District W3","2","2020-01-16T13:56:26.000","2020-01-16T13:57:34.000","17","4","12169865321"
"C20001948","2020-01-16T11:15:00.000","23D","Theft From Building","27100 Block 167TH PL SE","COVINGTON","WA","98042","Reporting Area H03017","District H3","3","2020-01-16T12:34:23.000","2020-01-16T12:51:39.000","11","5","12169749990"
"C20001888","2020-01-15T20:28:00.000","23C","Shoplifting","100 Block SW 148TH ST","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-01-15T22:39:30.000","2020-01-15T22:57:22.000","20","4","12169009548"
"C20700147","2020-01-14T11:00:00.000","26F","Identity Theft","3200 Block S 180TH ST","SEATAC","WA","98188","Reporting Area L03002","District L3","4","2020-01-15T20:24:34.000","2020-01-15T20:24:34.000","11","3","12168908799"
"C20001876","2020-01-15T00:00:00.000","23G","Theft of Motor Vehicle Parts or Accessories","14400 Block SE PETROVITSKY RD","RENTON","WA","98058","Reporting Area F05007","District F5","3","2020-01-15T19:50:33.000","2020-01-18T06:51:10.000","0","4","12168881631"
"C20001859","2020-01-14T14:00:00.000","290","Destruction/Damage/Vandalism of Property","600 Block S 152ND ST","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2020-01-15T19:16:21.000","2020-01-15T19:17:18.000","14","3","12168853799"
"C20001865","2020-01-15T11:00:00.000","26A","False Pretenses/Swindle/Confidence Game","13600 Block 17TH AVE SW","BURIEN","WA","98166","Reporting Area N01008","District N1","4","2020-01-15T18:15:45.000","2020-01-15T18:22:09.000","11","4","12168805877"
"C20700143","2020-01-14T23:00:00.000","23F","Theft From Motor Vehicle","12800 Block 22ND AVE S","SEATAC","WA","98168","Reporting Area L01001","District L1","4","2020-01-15T17:12:55.000","2020-01-15T17:12:55.000","23","3","12168747775"
"C20001860","2020-01-15T16:21:00.000","23F","Theft From Motor Vehicle","18300 Block AURORA AVE N","SHORELINE","WA","98133","Reporting Area A04001","District A4","5","2020-01-15T22:17:01.000","2021-02-11T15:32:14.000","16","4","12168985898"
"C20001847","2020-01-03T00:00:00.000","23H","All Other Larceny","12800 Block OCCIDENTAL AVE S","BURIEN","WA","98168","Reporting Area N02002","District N2","4","2020-01-15T15:12:13.000","2020-01-15T15:13:03.000","0","6","12168594535"
"C20001836","2020-01-15T07:00:00.000","23G","Theft of Motor Vehicle Parts or Accessories","3700 Block S 182ND ST","SEATAC","WA","98188","Reporting Area L02004","District L2","4","2020-01-15T13:55:26.000","2020-01-15T13:57:02.000","7","4","12168488204"
"C20001795","2020-01-06T00:00:00.000","90Z","All Other Offenses","700 Block NW CROSBY AVE","OAK HARBOR","WA","98277","Out of Jurisdiction","Out of Jurisdiction",,"2020-01-15T13:09:17.000","2020-01-15T13:13:07.000","0","2","12168425898"
"C20001820","2020-01-15T02:00:00.000","240","Motor Vehicle Theft","17200 Block 12TH AVE NE","SHORELINE","WA","98155","Reporting Area A06001","District A6","5","2020-01-15T12:46:59.000","2020-01-15T12:48:18.000","2","4","12168397702"
"C20001788","2020-01-08T00:00:00.000","90Z","All Other Offenses","24600 Block RUSSELL RD","KENT","WA","98032","Reporting Area S05001","District S5",,"2020-01-15T12:33:41.000","2020-01-15T12:38:20.000","0","4","12168381706"
"C20001787","2020-01-09T00:00:00.000","90Z","All Other Offenses","29400 Block 21ST PL S","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2020-01-15T12:26:52.000","2020-01-15T12:31:25.000","0","5","12168374584"
"C20001817","2020-01-08T11:25:00.000","23F","Theft From Motor Vehicle","4000 Block S 164TH ST","SEATAC","WA","98188","Reporting Area L02004","District L2","4","2020-01-15T12:40:41.000","2020-01-15T12:47:33.000","11","4","12168390152"
"C20001819","2020-01-14T00:00:00.000","90Z","All Other Offenses","4300 Block SW LUANA BEACH RD","VASHON","WA","98070","Reporting Area V01001","District V1","4","2020-01-15T12:00:49.000","2020-01-15T12:56:40.000","0","3","12168345073"
"C20001815","2020-01-14T16:30:00.000","240","Motor Vehicle Theft","800 Block S 148TH ST","BURIEN","WA","98168","Reporting Area N06051","District N6","4","2020-01-15T11:39:55.000","2020-01-15T11:42:34.000","16","3","12168319971"
"C20001812","2020-01-15T10:50:00.000","240","Motor Vehicle Theft","12100 Block 85TH AVE S","SEATTLE","WA","98178","Reporting Area K08005","District K8","4","2020-01-15T11:33:08.000","2020-01-15T11:35:37.000","10","4","12168311095"
"C20001808","2019-12-09T09:30:00.000","26A","False Pretenses/Swindle/Confidence Game","12000 Block 75TH AVE S","SEATTLE","WA","98178","Reporting Area K08004","District K8","4","2020-01-15T10:59:10.000","2020-01-15T11:02:07.000","9","2","12168242823"
"C20001800","2020-01-14T22:00:00.000","240","Motor Vehicle Theft","1100 Block SW 139TH ST","SEATTLE","WA","98166","Reporting Area N01009","District N1","4","2020-01-15T11:06:43.000","2020-01-15T11:07:33.000","22","3","12168261031"
"C20001799","2019-12-01T08:00:00.000","26A","False Pretenses/Swindle/Confidence Game","16000 Block 9TH AVE SW","BURIEN","WA","98166","Reporting Area N04006","District N4","4","2020-01-15T10:24:23.000","2020-01-15T10:27:25.000","8","1","12168172207"
"C20001777","2019-12-23T00:00:00.000","90Z","All Other Offenses","200 Block S 152ND ST","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2020-01-15T10:19:19.000","2020-01-15T10:22:09.000","0","2","12168162278"
"C20001794","2020-01-14T22:00:00.000","290","Destruction/Damage/Vandalism of Property","12400 Block 28TH AVE S","SEATTLE","WA","98168","Reporting Area N03058","District N3","4","2020-01-15T10:12:49.000","2020-01-15T10:13:59.000","22","3","12168154564"
"C20001768","2020-01-14T18:00:00.000","13B","Simple Assault","00 Block SE 272ND ST & SE WAX RD","COVINGTON","WA","98042","Reporting Area H03020","District H3","3","2020-01-15T08:59:25.000","2020-01-15T09:04:29.000","18","3","12168053693"
"C20001764","2020-01-15T07:05:00.000","35A","Drug/Narcotic Violations","20300 Block 170TH AVE NE","WOODINVILLE","WA","98072","Reporting Area W03002","District W3","2","2020-01-15T08:38:21.000","2020-01-15T08:46:00.000","7","4","12168029525"
"C20001756","2020-01-15T06:00:00.000","23C","Shoplifting","300 Block SW 148TH ST","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-01-15T08:16:12.000","2020-01-15T08:17:31.000","6","4","12168008376"
"C20001760","2020-01-14T17:00:00.000","23F","Theft From Motor Vehicle","2600 Block S 120TH PL","BURIEN","WA","98146","Reporting Area N03058","District N3","4","2020-01-15T07:49:36.000","2020-01-15T07:51:41.000","17","3","12167972660"
"C20001750","2020-01-14T22:00:00.000","240","Motor Vehicle Theft","11800 Block 77TH AVE S","SEATTLE","WA","98178","Reporting Area K08004","District K8","4","2020-01-15T05:04:05.000","2020-01-15T05:04:55.000","22","3","12167845496"
"C20001746","2020-01-14T18:05:00.000","240","Motor Vehicle Theft","3100 Block S 208TH ST","SEATAC","WA","98198","Reporting Area L04007","District L4","4","2020-01-15T00:38:10.000","2020-01-15T00:39:31.000","18","3","12167715594"
"C20001735","2020-01-14T17:30:00.000","23G","Theft of Motor Vehicle Parts or Accessories","15600 Block DES MOINES MEMORIAL DR S","BURIEN","WA","98148","Reporting Area N06053","District N6","4","2020-01-14T21:47:45.000","2020-01-14T21:50:47.000","17","3","12167615299"
"C20001726","2020-01-14T18:35:00.000","240","Motor Vehicle Theft","14400 Block AMBAUM BLVD SW","BURIEN","WA","98166","Reporting Area N04002","District N4","4","2020-01-14T19:50:52.000","2020-01-14T19:54:48.000","18","3","12167526054"
"C20001718","2020-01-14T08:30:00.000","290","Destruction/Damage/Vandalism of Property","19300 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2020-01-14T17:56:17.000","2020-01-14T17:57:45.000","8","3","12167431616"
"C20001716","2020-01-13T23:00:00.000","240","Motor Vehicle Theft","300 Block S 177TH PL","SEATTLE","WA","98148","Reporting Area N06057","District N6","4","2020-01-14T17:46:44.000","2020-01-14T18:14:19.000","23","2","12167423821"
"C20001714","2020-01-13T12:30:00.000","26A","False Pretenses/Swindle/Confidence Game","16000 Block 10TH AVE NE","SHORELINE","WA","98155","Reporting Area A06001","District A6","5","2020-01-14T17:21:45.000","2020-01-14T17:23:23.000","12","2","12167399353"
"C20001713","2019-12-19T12:00:00.000","23H","All Other Larceny","20200 Block 149TH PL NE","WOODINVILLE","WA","98072","Reporting Area W03001","District W3","2","2020-01-14T16:42:50.000","2020-01-14T16:44:04.000","12","5","12167356639"
"C20001705","2019-10-01T00:00:00.000","26A","False Pretenses/Swindle/Confidence Game","3200 Block S 176TH ST","SEATAC","WA","98188","Reporting Area L02006","District L2","4","2020-01-14T15:36:11.000","2020-01-14T15:38:56.000","0","3","12167282896"
"C20001686","2020-01-14T04:30:00.000","23F","Theft From Motor Vehicle","11000 Block 4TH AVE S","SEATTLE","WA","98168","Reporting Area K01013","District K1","4","2020-01-14T13:06:12.000","2020-01-14T13:19:53.000","4","3","12167003349"
"C20001678","2020-01-13T20:00:00.000","290","Destruction/Damage/Vandalism of Property","14200 Block AMBAUM BLVD SW","BURIEN","WA","98166","Reporting Area N01009","District N1","4","2020-01-14T11:23:47.000","2020-01-14T12:12:02.000","20","2","12166825409"
"C20001674","2020-01-13T18:00:00.000","23F","Theft From Motor Vehicle","17100 Block 131ST AVE NE","WOODINVILLE","WA","98072","Reporting Area W02007","District W2","2","2020-01-14T11:17:03.000","2020-01-14T11:18:30.000","18","2","12166815145"
"C20001672","2020-01-13T19:00:00.000","23F","Theft From Motor Vehicle","15300 Block 1ST AVE S","BURIEN","WA","98148","Reporting Area N05052","District N5","4","2020-01-14T10:07:40.000","2020-01-14T10:10:04.000","19","2","12166631672"
"C20001643","2020-01-13T20:00:00.000","290","Destruction/Damage/Vandalism of Property","1000 Block SW 120TH ST","SEATTLE","WA","98146","Reporting Area N02052","District N2","4","2020-01-13T22:10:56.000","2020-01-13T22:15:16.000","20","2","12165279828"
"C20001608","2020-01-12T08:45:00.000","23H","All Other Larceny","3400 Block S 200TH ST","SEATAC","WA","98188","Reporting Area L04013","District L4","4","2020-01-13T21:25:02.000","2020-01-13T21:29:00.000","8","1","12165159234"
"C20001628","2018-01-13T12:00:00.000","90Z","All Other Offenses","29500 Block 32ND PL S","AUBURN","WA","98001","Reporting Area G05001","District G5","3","2020-01-13T19:06:08.000","2020-01-13T19:13:32.000","12","7","12164778160"
"C20001622","2019-12-24T00:00:00.000","26F","Identity Theft","11100 Block 5TH AVE SW","SEATTLE","WA","98146","Reporting Area K11002","District K11","4","2020-01-13T18:23:54.000","2020-01-13T18:25:20.000","0","3","12164658823"
"C20700120","2020-01-13T07:30:00.000","23H","All Other Larceny","S 152ND ST & 26TH PL S","SEATAC","WA","98188","Reporting Area L01007","District L1","4","2020-01-13T16:02:13.000","2020-01-13T16:02:13.000","7","2","12164189735"
"C20001579","1990-11-05T13:12:00.000","26A","False Pretenses/Swindle/Confidence Game","14900 Block 6TH AVE SW","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-01-13T14:14:58.000","2020-01-13T14:19:27.000","13","2","12163700542"
"C20001577","2020-01-12T16:00:00.000","240","Motor Vehicle Theft","17600 Block 1ST AVE S","BURIEN","WA","98148","Reporting Area N06057","District N6","4","2020-01-13T13:35:47.000","2020-01-13T13:37:10.000","16","1","12163549783"
"C20001571","2019-07-21T10:00:00.000","90Z","All Other Offenses","19800 Block 137TH AVE SE","RENTON","WA","98058","Reporting Area F04006","District F4","3","2020-01-13T12:44:44.000","2020-01-13T12:47:48.000","10","1","12163461609"
"C20001565","2020-01-13T11:40:00.000","23G","Theft of Motor Vehicle Parts or Accessories","10600 Block AQUA WAY S","SEATTLE","WA","98168","Reporting Area K01013","District K1","4","2020-01-13T12:47:19.000","2020-01-13T12:51:17.000","11","2","12163464592"
"C20001569","2020-01-13T00:00:00.000","23F","Theft From Motor Vehicle","300 Block SW 122ND ST","BURIEN","WA","98146","Reporting Area N02052","District N2","4","2020-01-13T12:19:40.000","2020-01-13T12:20:38.000","0","2","12163419793"
"C20001561","2020-01-13T00:01:00.000","23F","Theft From Motor Vehicle","12300 Block 28TH AVE S","BURIEN","WA","98168","Reporting Area N03058","District N3","4","2020-01-13T11:32:58.000","2020-01-13T11:36:16.000","0","2","12163337742"
"C20001560","2020-01-13T00:00:00.000","290","Destruction/Damage/Vandalism of Property","200 Block S 177TH PL","SEATTLE","WA","98148","Reporting Area N06057","District N6","4","2020-01-13T11:12:26.000","2020-01-13T11:13:12.000","0","2","12163310037"
"C20001542","2020-01-10T19:00:00.000","23H","All Other Larceny","6700 Block NE BOTHELL WAY","KENMORE","WA","98028","Reporting Area E03006","District E3","5","2020-01-13T10:12:34.000","2020-01-13T10:14:12.000","19","6","12163149353"
"C20001545","2020-01-11T20:20:00.000","26B","Credit Card/Automated Teller Machine Fraud","14800 Block 1ST AVE S","BURIEN","WA","98168","Reporting Area N05051","District N5","4","2020-01-13T09:56:58.000","2020-01-13T10:00:50.000","20","7","12163113455"
"C20001540","2020-01-13T03:00:00.000","240","Motor Vehicle Theft","16600 Block 37TH AVE S","SEATAC","WA","98188","Reporting Area L02004","District L2","4","2020-01-13T09:53:49.000","2020-01-13T09:55:39.000","3","2","12163107057"
"C20001537","2019-11-24T12:00:00.000","26F","Identity Theft","21200 Block 40TH WAY S","SEATAC","WA","98198","Reporting Area L04011","District L4","4","2020-01-13T09:17:55.000","2020-01-13T09:20:57.000","12","1","12163030724"
"C20001534","2020-01-12T21:00:00.000","290","Destruction/Damage/Vandalism of Property","17800 Block SE 266TH ST","COVINGTON","WA","98042","Reporting Area H03018","District H3","3","2020-01-13T08:30:42.000","2020-01-13T08:32:06.000","21","1","12162958044"
"C20001531","2020-01-12T22:00:00.000","240","Motor Vehicle Theft","9900 Block 4TH AVE SW","SEATTLE","WA","98106","Reporting Area K11001","District K11","4","2020-01-13T08:19:57.000","2020-01-13T08:20:55.000","22","1","12162947233"
"C20001529","2020-01-12T18:00:00.000","240","Motor Vehicle Theft","19400 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2020-01-13T08:35:37.000","2020-01-13T08:37:15.000","18","1","12162963704"
"C20001523","2020-01-13T03:21:00.000","240","Motor Vehicle Theft","500 Block S 188TH ST","BURIEN","WA","98148","Reporting Area N06059","District N6","4","2020-01-13T04:14:27.000","2020-01-13T04:15:46.000","3","2","12162738303"
"C20001514","2020-01-13T00:00:00.000","23H","All Other Larceny","11300 Block 26TH AVE S","BURIEN","WA","98168","Reporting Area N03053","District N3","4","2020-01-13T02:08:11.000","2020-01-13T02:10:33.000","0","2","12162679491"
"C20001508","2020-01-12T22:23:00.000","290","Destruction/Damage/Vandalism of Property","30000 Block 34TH AVE S","AUBURN","WA","98001","Reporting Area G05003","District G5","3","2020-01-13T00:50:59.000","2020-01-13T00:53:59.000","22","1","12162641899"
"C20001498","2019-12-21T15:00:00.000","23F","Theft From Motor Vehicle","21100 Block INTERNATIONAL BLVD","SEATAC","WA","98198","Reporting Area L04009","District L4","4","2020-01-12T23:36:55.000","2020-01-12T23:38:21.000","15","7","12162596034"
"C20001482","2020-01-12T12:43:00.000","26B","Credit Card/Automated Teller Machine Fraud","13000 Block 48TH AVE S","SEATTLE","WA","98168","Reporting Area U05001","District U5",,"2020-01-12T22:35:50.000","2020-01-12T22:39:34.000","12","1","12162551118"
"C20001475","2020-01-12T00:00:00.000","23D","Theft From Building","3000 Block S 151ST ST","SEATAC","WA","98188","Reporting Area L01007","District L1","4","2020-01-12T16:28:23.000","2020-01-12T16:30:28.000","0","1","12162286647"
"C20001463","2020-01-12T11:00:00.000","23F","Theft From Motor Vehicle","100 Block S 156TH ST","BURIEN","WA","98148","Reporting Area N05052","District N5","4","2020-01-12T13:57:19.000","2020-01-12T14:04:02.000","11","1","12162175086"
"C20001453","2020-01-12T00:00:00.000","23F","Theft From Motor Vehicle","500 Block S 152ND ST","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2020-01-12T11:53:00.000","2020-01-12T12:05:32.000","0","1","12162083088"
"C20001448","2020-01-12T09:00:00.000","90Z","All Other Offenses","SE 312TH WAY & SR 18 EB","AUBURN","WA","98092","Reporting Area F08011","District F8","3","2020-01-12T11:37:32.000","2020-01-12T11:39:09.000","9","1","12162072720"
"C20001444","2020-01-11T18:00:00.000","240","Motor Vehicle Theft","20800 Block INTERNATIONAL BLVD","SEATAC","WA","98198","Reporting Area L04009","District L4","4","2020-01-12T10:40:31.000","2020-01-12T10:42:00.000","18","7","12162038956"
"C20001263","2017-04-01T16:00:00.000","23H","All Other Larceny","14700 Block 70TH CT NE","KENMORE","WA","98028","Reporting Area E05005","District E5","5","2020-01-12T06:06:09.000","2020-01-12T06:07:26.000","16","7","12161883454"
"C20001434","2020-01-12T03:50:00.000","90J","Trespass of Real","17200 Block 140TH AVE SE","RENTON","WA","98058","Reporting Area F05005","District F5","3","2020-01-12T05:25:08.000","2020-01-12T05:31:20.000","3","1","12161867364"
"C20001418","2020-01-11T12:15:00.000","23B","Purse-snatching","18700 Block INTERNATIONAL BLVD","SEATTLE","WA","98188","Reporting Area L03003","District L3","4","2020-01-11T23:00:06.000","2020-01-11T23:01:33.000","12","7","12161635522"
"C20700104","2020-01-10T12:00:00.000","23H","All Other Larceny","8900 Block 137TH PL SE","NEWCASTLE","WA","98059","Reporting Area H02004","District H2","3","2020-01-11T17:02:10.000","2020-01-11T17:02:10.000","12","6","12161349460"
"C20001387","2020-01-11T13:00:00.000","290","Destruction/Damage/Vandalism of Property","38800 Block 180TH AVE SE","AUBURN","WA","98092","Reporting Area J01001","District J1","3","2020-01-11T16:11:54.000","2020-01-11T16:13:20.000","13","7","12161311174"
"C20001380","2020-01-10T20:30:00.000","23F","Theft From Motor Vehicle","26100 Block 193RD PL SE","COVINGTON","WA","98042","Reporting Area H03025","District H3","3","2020-01-11T16:13:50.000","2020-01-11T16:15:32.000","20","6","12161312519"
"C20001375","2019-12-24T12:00:00.000","23H","All Other Larceny","26000 Block 167TH PL SE","COVINGTON","WA","98042","Reporting Area H03014","District H3","3","2020-01-11T14:52:28.000","2020-01-11T14:54:18.000","12","3","12161245409"
"C20001372","2020-01-11T13:39:00.000","23A","Pocket-picking","3RD AVE & PIKE ST","SEATTLE","WA","98101","Reporting Area MT2001","District MT2",,"2020-01-11T14:23:47.000","2020-01-11T14:28:35.000","13","7","12161221950"
"C20001357","2020-01-10T09:00:00.000","23H","All Other Larceny","13700 Block 12TH AVE SW","BURIEN","WA","98166","Reporting Area N01009","District N1","4","2020-01-11T12:48:26.000","2020-01-11T12:53:23.000","9","6","12161144502"
"C20001358","2020-01-11T06:24:00.000","240","Motor Vehicle Theft","100 Block SW 152ND ST","BURIEN","WA","98166","Reporting Area N05052","District N5","4","2020-01-11T12:15:08.000","2020-01-11T12:16:26.000","6","7","12161118070"
"C20001347","2020-01-11T10:46:00.000","23G","Theft of Motor Vehicle Parts or Accessories","2400 Block N 202ND PL","SHORELINE","WA","98133","Reporting Area A05001","District A5","5","2020-01-11T11:35:31.000","2020-01-11T11:41:14.000","10","7","12161089797"
"C20001321","2020-01-10T18:17:00.000","290","Destruction/Damage/Vandalism of Property","27000 Block 51ST PL S","KENT","WA","98032","Reporting Area G02001","District G2","3","2020-01-11T02:47:30.000","2020-01-11T02:55:07.000","18","6","12160711055"
"C20001316","2020-01-10T22:33:00.000","90Z","All Other Offenses","17300 Block SE 314TH PL","AUBURN","WA","98092","Reporting Area F08011","District F8","3","2020-01-10T23:34:50.000","2020-01-10T23:36:25.000","22","6","12160597067"
"C20001315","2020-01-10T21:25:00.000","120","Robbery","16200 Block SYLVESTER RD SW","BURIEN","WA","98166","Reporting Area N04007","District N4","4","2020-01-10T23:46:42.000","2020-01-11T00:03:17.000","21","6","12160604305"
"C20001314","2020-01-10T22:10:00.000","13C","Intimidation","18200 Block 70TH LN NE","KENMORE","WA",,"Reporting Area E02007","District E2","5","2020-01-10T22:56:25.000","2020-01-10T22:57:26.000","22","6","12160567316"
"C20001295","2020-01-10T18:00:00.000","23F","Theft From Motor Vehicle","13100 Block NEWCASTLE COMMONS DR","NEWCASTLE","WA",,"Reporting Area H02003","District H2","3","2020-01-10T21:03:26.000","2020-01-10T21:04:12.000","18","6","12160488424"
"C20001287","2020-01-02T03:13:00.000","23F","Theft From Motor Vehicle","14400 Block DES MOINES MEMORIAL DR S","SEATAC","WA",,"Reporting Area L01005","District L1","4","2020-01-10T18:27:26.000","2020-01-14T21:00:16.000","3","5","12160366091"
"C20001274","2019-12-20T12:00:00.000","26A","False Pretenses/Swindle/Confidence Game","16200 Block 178TH PL NE","WOODINVILLE","WA","98072","Reporting Area B06010","District B6","2","2020-01-10T16:16:46.000","2020-01-10T16:46:13.000","12","6","12160179257"
"C20001244","2019-12-21T11:12:00.000","23D","Theft From Building","17100 Block 133RD AVE NE","WOODINVILLE","WA","98072","Reporting Area W02006","District W2","2","2020-01-10T15:44:44.000","2020-01-10T15:46:35.000","11","7","12160144769"
"C20001231","2020-01-08T18:00:00.000","90Z","All Other Offenses","12800 Block 163RD AVE SE","RENTON","WA","98059","Reporting Area F02003","District F2","3","2020-01-10T14:27:35.000","2020-01-10T14:36:03.000","18","4","12160058436"
"C20001250","2020-01-09T17:00:00.000","290","Destruction/Damage/Vandalism of Property","18700 Block 142ND AVE NE","WOODINVILLE","WA","98072","Reporting Area W02005","District W2","2","2020-01-10T13:49:48.000","2020-01-10T13:51:13.000","17","5","12160013644"
"C20001242","2020-01-09T22:00:00.000","23F","Theft From Motor Vehicle","2600 Block NW 197TH ST","SHORELINE","WA","98177","Reporting Area A01001","District A1","5","2020-01-10T14:06:06.000","2020-01-10T14:13:57.000","22","5","12160032623"
"C20001227","2020-01-10T01:30:00.000","26F","Identity Theft","13200 Block NE 183RD ST","WOODINVILLE","WA","98072","Reporting Area W01001","District W1","2","2020-01-10T11:17:38.000","2020-01-10T11:24:04.000","1","6","12159763643"
"C20001220","2020-01-09T20:00:00.000","290","Destruction/Damage/Vandalism of Property","1300 Block SW 102ND ST","SEATTLE","WA","98146","Reporting Area K01004","District K1","4","2020-01-10T10:38:44.000","2020-01-10T10:40:12.000","20","5","12159699568"
"C20001206","2020-01-09T20:00:00.000","90Z","All Other Offenses","17900 Block NE 160TH ST","WOODINVILLE","WA","98072","Reporting Area B06010","District B6","2","2020-01-10T08:19:01.000","2020-01-10T08:21:27.000","20","5","12158534104"
"C20001203","2020-01-09T15:00:00.000","240","Motor Vehicle Theft","17500 Block 83RD PL NE","KENMORE","WA","98028","Reporting Area E02011","District E2","5","2020-01-10T08:10:18.000","2020-01-10T08:12:26.000","15","5","12158527654"
"C20001196","2020-01-09T22:00:00.000","290","Destruction/Damage/Vandalism of Property","13300 Block NE 171ST ST","WOODINVILLE","WA","98072","Reporting Area W02007","District W2","2","2020-01-10T07:06:41.000","2020-01-10T07:13:04.000","22","5","12158467316"
"C20001192","2020-01-10T02:20:00.000","23F","Theft From Motor Vehicle","10200 Block 1ST AVE S","SEATTLE","WA","98146","Reporting Area K01006","District K1","4","2020-01-10T03:46:49.000","2020-01-10T03:51:03.000","2","6","12158339912"
"C20001188","2020-01-09T23:00:00.000","290","Destruction/Damage/Vandalism of Property","100 Block SW 143RD ST","BURIEN","WA","98166","Reporting Area N02004","District N2","4","2020-01-10T00:27:25.000","2020-01-10T00:36:08.000","23","5","12158242204"
"C20001177","2020-01-09T05:45:00.000","290","Destruction/Damage/Vandalism of Property","2900 Block SW 119TH ST","BURIEN","WA","98146","Reporting Area N01001","District N1","4","2020-01-09T22:28:09.000","2020-01-09T22:29:24.000","5","5","12158161791"
"C20700092","2020-01-09T04:06:00.000","23F","Theft From Motor Vehicle","14000 Block NE 181ST ST","WOODINVILLE","WA","98072","Reporting Area W02005","District W2","2","2020-01-09T17:44:35.000","2020-01-10T10:01:45.000","4","5","12157940657"
"C20700089","2020-01-05T15:05:00.000","290","Destruction/Damage/Vandalism of Property","7200 Block 132ND PL SE","NEWCASTLE","WA","98059","Reporting Area H02003","District H2","3","2020-01-09T15:02:57.000","2020-01-09T15:02:57.000","15","1","12157764870"
"C20001114","2019-12-27T00:00:00.000","290","Destruction/Damage/Vandalism of Property","6300 Block NE 198TH ST","KENMORE","WA","98028","Reporting Area E01004","District E1","5","2020-01-10T13:47:02.000","2020-01-10T13:49:48.000","0","6","12160011196"
"C20700087","2020-01-08T11:15:00.000","23H","All Other Larceny","20000 Block 30TH AVE S","SEATAC","WA","98198","Reporting Area L04005","District L4","4","2020-01-09T13:34:35.000","2020-01-09T13:34:35.000","11","4","12157351118"
"C20001073","2020-01-09T09:30:00.000","90Z","All Other Offenses","18600 Block 42ND AVE S","SEATAC","WA","98188","Reporting Area L03005","District L3","4","2020-01-09T12:36:26.000","2020-01-09T12:37:26.000","9","5","12157271994"
"C20001062","2020-01-08T19:00:00.000","290","Destruction/Damage/Vandalism of Property","24100 Block 184TH AVE SE","COVINGTON","WA","98042","Reporting Area H03022","District H3","3","2020-01-09T09:55:57.000","2020-01-09T09:57:13.000","19","4","12156846249"
"C20001060","2019-12-18T18:00:00.000","35A","Drug/Narcotic Violations","19600 Block 219TH AVE NE","WOODINVILLE","WA","98077","Reporting Area B08002","District B8","2","2020-01-09T08:48:43.000","2020-01-09T09:03:23.000","18","4","12156634088"
"C20700086","2020-01-09T04:00:00.000","23F","Theft From Motor Vehicle","2800 Block S 188TH ST","SEATTLE","WA","98188","Reporting Area L03003","District L3","4","2020-01-09T08:04:38.000","2020-01-09T08:04:38.000","4","5","12156448944"
"C20001044","2020-01-09T02:36:00.000","23F","Theft From Motor Vehicle","16700 Block SE 165TH WAY","RENTON","WA","98058","Reporting Area F05011","District F5","3","2020-01-09T04:23:01.000","2020-01-09T04:25:46.000","2","5","12155845472"
