"job_code","job_title","agency","unit_designation","a_step","b_step","c_step","d_step","e_step","f_step","g_step","h_step","i_step"
"0850","BUSINESS DEVELOPMENT MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","52.16","53.47","54.77","56.14","57.51","58.95","60.39","61.9","63.41"
"0155","BUSINESS SYSTEMS ANALYST","COUNTY OF SONOMA","SEIU 0005","38.93","39.91","40.88","41.9","42.92","44","45.07","46.2","47.32"
"7156","BUSINESS SYSTEMS ANALYST - CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","38.93","39.91","40.88","41.9","42.92","44","45.07","46.2","47.32"
"0335","BUYER","COUNTY OF SONOMA","SEIU 0005","30.26","31.02","31.77","32.57","33.36","34.2","35.03","35.91","36.78"
"0331","BUYER TRAINEE","COUNTY OF SONOMA","SEIU 0005","26.15","26.81","27.46","28.15","28.83","29.55","30.27","31.03","31.78"
"1533","CADASTRAL MAPPING SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","33.75","34.6","35.44","36.33","37.21","38.14","39.07","40.05","41.02"
"1530","CADASTRAL MAPPING TECHNICIAN I","COUNTY OF SONOMA","SEIU 0005","26.47","27.13","27.79","28.49","29.18","29.91","30.64","31.41","32.17"
"1531","CADASTRAL MAPPING TECHNICIAN II","COUNTY OF SONOMA","SEIU 0005","28.74","29.46","30.18","30.94","31.69","32.48","33.27","34.1","34.93"
"1038","CAPITAL PROJECT MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","51.97","53.27","54.57","55.94","57.3","58.74","60.17","61.68","63.18"
"2468","CASE MANAGEMENT SPECIALIST","COUNTY OF SONOMA","ESC 0075","29.82","30.57","31.31","32.1","32.88","33.7","34.52","35.39","36.25"
"0498","CENTRAL COLLECTION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","45.45","46.59","47.72","48.92","50.11","51.37","52.62","53.94","55.25"
"6230","CHEF","COUNTY OF SONOMA","SEIU 0095","25.13","25.76","26.39","27.05","27.71","28.41","29.1","29.83","30.56"
"1520","CHIEF APPRAISER","COUNTY OF SONOMA","SAL RES MGT 0050","53.78","55.13","56.47","57.88","59.29","60.77","62.25","63.81","65.36"
"4046","CHIEF CHILD SUPPORT ATTORNEY","COUNTY OF SONOMA","SAL RES MGT 0050","78.27","80.23","82.18","84.24","86.29","88.45","90.6","92.87","95.13"
"4225","CHIEF CRIMINAL INVESTIGATOR","COUNTY OF SONOMA","SCLEMA 0044","71.93","73.73","75.53","77.42","79.31","81.3","83.28","85.36","87.44"
"1138","CHIEF DEPUTY AGRICULTURAL COMMISSIONER","COUNTY OF SONOMA","SAL RES MGT 0050","42.24","43.3","44.35","45.46","46.57","47.74","48.9","50.13","51.35"
"1525","CHIEF DEPUTY ASSESSOR","COUNTY OF SONOMA","SAL RES MGT 0050","66.39","68.05","69.71","71.46","73.2","75.03","76.86","78.78","80.7"
"0031","CHIEF DEPUTY CLERK OF THE BOARD","COUNTY OF SONOMA","SAL RES MGT 0050","43.62","44.71","45.8","46.95","48.09","49.29","50.49","51.75","53.01"
"0056","CHIEF DEPUTY COUNTY CLERK","COUNTY OF SONOMA","SAL RES MGT 0050","43.62","44.71","45.8","46.95","48.09","49.29","50.49","51.75","53.01"
"0217","CHIEF DEPUTY COUNTY CLERK-RECORDER","COUNTY OF SONOMA","SAL RES MGT 0050","48.33","49.54","50.75","52.02","53.29","54.62","55.95","57.35","58.75"
"4028","CHIEF DEPUTY COUNTY COUNSEL","COUNTY OF SONOMA","SAL RES MGT 0050","78.27","80.23","82.18","84.24","86.29","88.45","90.6","92.87","95.13"
"4025","CHIEF DEPUTY DISTRICT ATTORNEY","COUNTY OF SONOMA","SAL RES MGT 0050","78.27","80.23","82.18","84.24","86.29","88.45","90.6","92.87","95.13"
"0071","CHIEF DEPUTY PUBLIC ADMIN-GUARDIAN-CONSERVATOR","COUNTY OF SONOMA","SAL RES MGT 0050","43.62","44.71","45.8","46.95","48.09","49.29","50.49","51.75","53.01"
"4048","CHIEF DEPUTY PUBLIC DEFENDER","COUNTY OF SONOMA","SAL RES MGT 0050","78.27","80.23","82.18","84.24","86.29","88.45","90.6","92.87","95.13"
"0057","CHIEF DEPUTY REGISTRAR OF VOTERS","COUNTY OF SONOMA","SAL RES MGT 0050","60.48","61.99","63.5","65.09","66.68","68.35","70.01","71.76","73.51"
"1108","CHIEF DEPUTY SEALER","COUNTY OF SONOMA","SAL RES MGT 0050","42.24","43.3","44.35","45.46","46.57","47.74","48.9","50.13","51.35"
"0422","CHIEF FINANCIAL OFFICER-DEPUTY FAIR MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","54.76","56.13","57.5","58.94","60.38","61.89","63.4","64.99","66.57"
"1522","CHIEF OF ASSESSMENT STANDARDS","COUNTY OF SONOMA","SAL RES MGT 0050","53.78","55.13","56.47","57.88","59.29","60.77","62.25","63.81","65.36"
"4412","CHIEF PARK RANGER","COUNTY OF SONOMA","SCLEMA 0044","42.94","44.02","45.09","46.22","47.34","48.53","49.71","50.96","52.2"
"3240","CHIEF PROBATION OFFICER","COUNTY OF SONOMA","SAL RES DH 0052","82.51","84.58","86.64","88.81","90.97","93.25","95.52","97.91","100.3"
"0442","CHIEF RETIREMENT INVESTMENT OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","80.25","82.26","84.26","86.37","88.47","90.68","92.89","95.21","97.53"
"2319","CHIEF THERAPIST CHILDREN'S THERAPY PROGRAM","COUNTY OF SONOMA","SEIU 0095","47.03","48.21","49.38","50.62","51.85","53.15","54.44","55.8","57.16"
"4249","CHIEF WELFARE FRAUD INVESTIGATOR","COUNTY OF SONOMA","SCLEMA 0044","52.5","53.82","55.13","56.51","57.89","59.34","60.78","62.3","63.82"
"4255","CHIEF WELFARE FRAUD INVESTIGATOR CONTRACT EX HELP","COUNTY OF SONOMA","CONTRACT 0099","53","54.33","55.65","57.04","58.43","59.89","61.35","62.89","64.42"
"3006","CHILD PROTECTIVE SERVICES SOCIAL WORKER","COUNTY OF SONOMA","SEIU 0025","38.7","39.67","40.64","41.66","42.67","43.74","44.8","45.92","47.04"
"3012","CHILD PROTECTIVE SERVICES SOCIAL WORK SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","43.37","44.46","45.54","46.68","47.82","49.02","50.21","51.47","52.72"
"3909","CHILDREN AND FAMILIES FIRST COMMISSIONER","COUNTY OF SONOMA","BRD COM MBR 9999","25","25","25","25","25","25","25","25","0"
"3020","CHILDREN'S RESIDENTIAL CARE COUNSELOR I","COUNTY OF SONOMA","SCLEA 0030","26.28","26.94","27.59","28.28","28.97","29.7","30.42","31.18","31.94"
"3021","CHILDREN'S RESIDENTIAL CARE COUNSELOR II","COUNTY OF SONOMA","SCLEA 0030","31.08","31.86","32.63","33.45","34.26","35.12","35.97","36.87","37.77"
"4041","CHILD SUPPORT ATTORNEY I","COUNTY OF SONOMA","SCPA 0045","50.61","51.88","53.14","54.47","55.8","57.2","58.59","60.06","61.52"
"4042","CHILD SUPPORT ATTORNEY II","COUNTY OF SONOMA","SCPA 0045","55.6","56.99","58.38","59.84","61.3","62.84","64.37","65.98","67.59"
"4043","CHILD SUPPORT ATTORNEY III","COUNTY OF SONOMA","SCPA 0045","63.98","65.58","67.18","68.86","70.54","72.31","74.07","75.92","77.77"
"4044","CHILD SUPPORT ATTORNEY IV","COUNTY OF SONOMA","SCPA 0045","72.03","73.83","75.63","77.52","79.41","81.4","83.38","85.47","87.55"
"0407","CHILD SUPPORT FINANCIAL SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","28.51","29.23","29.94","30.69","31.44","32.23","33.01","33.84","34.66"
"0411","CHILD SUPPORT FINANCIAL WORKER I","COUNTY OF SONOMA","SEIU 0001","22.18","22.74","23.29","23.87","24.45","25.06","25.67","26.31","26.95"
"0412","CHILD SUPPORT FINANCIAL WORKER II","COUNTY OF SONOMA","SEIU 0001","24.46","25.07","25.68","26.32","26.96","27.64","28.31","29.02","29.73"
"0582","CHILD SUPPORT OFFICER I","COUNTY OF SONOMA","SEIU 0005","22.24","22.8","23.35","23.94","24.52","25.14","25.75","26.4","27.04"
"0584","CHILD SUPPORT OFFICER II","COUNTY OF SONOMA","SEIU 0005","26.65","27.32","27.98","28.68","29.38","30.12","30.85","31.62","32.39"
"0586","CHILD SUPPORT OFFICER III","COUNTY OF SONOMA","SEIU 0005","28.61","29.33","30.04","30.79","31.54","32.33","33.12","33.95","34.78"
"0588","CHILD SUPPORT SERVICES SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","33.72","34.57","35.41","36.3","37.18","38.11","39.04","40.02","40.99"
"0028","CIVIL BUREAU SPECIALIST","COUNTY OF SONOMA","SEIU 0095","28.91","29.64","30.36","31.12","31.88","32.68","33.47","34.31","35.14"
"9005","CIVIL SERVICE COMMISSIONER","COUNTY OF SONOMA","BRD COM MBR 9999","25","25","25","25","25","25","25","25","0"
"0047","CLERICAL HELPER","COUNTY OF SONOMA","SAL RES UNR 0000","15.3","15.69","16.07","16.47","16.87","17.29","17.71","18.16","18.6"
"0386","CLERK RECORDER ASSESSOR SPECIALIST I","COUNTY OF SONOMA","SEIU 0001","20.4","20.91","21.42","21.96","22.49","23.05","23.61","24.2","24.79"
"0387","CLERK RECORDER ASSESSOR SPECIALIST II","COUNTY OF SONOMA","SEIU 0001","22.44","23","23.56","24.15","24.74","25.36","25.98","26.63","27.28"
"0389","CLERK RECORDER ASSESSOR SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","27.65","28.34","29.03","29.76","30.48","31.24","32","32.8","33.6"
"0094","CLERK TYPIST II-LAW LIBRARY","COUNTY OF SONOMA","SAL RES UNR 0000","12.79","13.11","13.43","13.77","14.1","14.46","14.81","15.18","15.55"
"2015","CLIENT CARE MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","51.14","52.42","53.7","55.05","56.39","57.8","59.21","60.69","62.17"
"2464","CLIENT SUPPORT ASSISTANT","COUNTY OF SONOMA","SEIU 0025","20.46","20.97","21.48","22.02","22.55","23.12","23.68","24.27","24.86"
"2466","CLIENT SUPPORT SPECIALIST","COUNTY OF SONOMA","SEIU 0025","22.71","23.28","23.85","24.45","25.04","25.67","26.29","26.95","27.6"
"2525","CLINICAL PSYCHOLOGIST","COUNTY OF SONOMA","ESC 0075","43.32","44.41","45.49","46.63","47.76","48.96","50.15","51.41","52.66"
"2527","CLINICAL PSYCHOLOGIST SPECIALIST","COUNTY OF SONOMA","ESC 0075","46.6","47.77","48.93","50.16","51.38","52.67","53.95","55.3","56.65"
"2500","CLINICAL SOCIAL WORKER ASSOCIATE","COUNTY OF SONOMA","ESC 0075","29.78","30.53","31.27","32.05","32.83","33.65","34.47","35.33","36.19"
"0501","CLINIC CLERK","COUNTY OF SONOMA","SEIU 0001","22.52","23.09","23.65","24.24","24.83","25.45","26.07","26.72","27.37"
"1191","CODE ENFORCEMENT INSPECTOR I","COUNTY OF SONOMA","SEIU 0005","30.15","30.91","31.66","32.45","33.24","34.07","34.9","35.78","36.65"
"1192","CODE ENFORCEMENT INSPECTOR II","COUNTY OF SONOMA","SEIU 0005","38","38.95","39.9","40.9","41.9","42.95","44","45.1","46.2"
"1194","CODE ENFORCEMENT SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","45.19","46.32","47.45","48.64","49.82","51.07","52.31","53.62","54.93"
"0491","COLLECTION AGENT I","COUNTY OF SONOMA","SEIU 0005","22.24","22.8","23.35","23.94","24.52","25.14","25.75","26.4","27.04"
"0493","COLLECTION AGENT II","COUNTY OF SONOMA","SEIU 0005","26.65","27.32","27.98","28.68","29.38","30.12","30.85","31.62","32.39"
"0495","COLLECTION AGENT III","COUNTY OF SONOMA","SEIU 0005","29.5","30.24","30.98","31.76","32.53","33.35","34.16","35.02","35.87"
"0488","COLLECTIONS ASSISTANT","COUNTY OF SONOMA","SEIU 0001","24.39","25","25.61","26.25","26.89","27.56","28.23","28.94","29.64"
"0853","COMMISSION COORDINATOR","COUNTY OF SONOMA","SAL RES MGT 0050","29.82","30.57","31.31","32.1","32.88","33.7","34.52","35.39","36.25"
"1691","COMMUNICATIONS DISPATCHER I","COUNTY OF SONOMA","SCLEA 0030","28.71","29.43","30.15","30.91","31.66","32.45","33.24","34.07","34.9"
"1692","COMMUNICATIONS DISPATCHER II","COUNTY OF SONOMA","SCLEA 0030","32.84","33.66","34.48","35.34","36.2","37.11","38.01","38.96","39.91"
"1698","COMMUNICATIONS DISPATCH MANAGER","COUNTY OF SONOMA","SCLEMA 0044","50.05","51.3","52.55","53.87","55.18","56.56","57.94","59.39","60.84"
"1715","COMMUNICATIONS MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","55.65","57.04","58.43","59.89","61.35","62.89","64.42","66.03","67.64"
"1703","COMMUNICATIONS TECHNICIAN I","COUNTY OF SONOMA","LOCAL 39 0085","27.12","27.8","28.48","29.19","29.9","30.65","31.4","32.19","32.97"
"1705","COMMUNICATIONS TECHNICIAN II","COUNTY OF SONOMA","LOCAL 39 0085","35.61","36.5","37.39","38.33","39.26","40.24","41.22","42.25","43.28"
"0776","COMMUNITY ALERT AND WARNING PROGRAM MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","55.66","57.05","58.44","59.9","61.36","62.9","64.43","66.04","67.65"
"0846","COMMUNITY AND GOVERNMENT AFFAIRS MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","68.33","70.04","71.75","73.55","75.34","77.23","79.11","81.09","83.07"
"9125","COMMUNITY DEVELOPMENT ASSISTANT MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","46.17","47.33","48.48","49.69","50.9","52.18","53.45","54.79","56.12"
"9135","COMMUNITY DEVELOPMENT ASSOCIATE","COUNTY OF SONOMA","SEIU 0095","41.36","42.4","43.43","44.52","45.6","46.74","47.88","49.08","50.27"
"9102","COMMUNITY DEVELOPMENT MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","57.01","58.44","59.86","61.36","62.85","64.42","65.99","67.64","69.29"
"9139","COMMUNITY DEVELOPMENT SPECIALIST I","COUNTY OF SONOMA","SEIU 0005","24.11","24.72","25.32","25.96","26.59","27.26","27.92","28.62","29.32"
"9138","COMMUNITY DEVELOPMENT SPEC II","COUNTY OF SONOMA","SEIU 0005","27.42","28.11","28.79","29.51","30.23","30.99","31.74","32.54","33.33"
"3381","COMMUNITY HEALTH WORKER I","COUNTY OF SONOMA","SEIU 0025","19.24","19.72","20.2","20.71","21.21","21.74","22.27","22.83","23.38"
"3382","COMMUNITY HEALTH WORKER II","COUNTY OF SONOMA","SEIU 0025","21.16","21.69","22.22","22.78","23.33","23.92","24.5","25.12","25.73"
"3383","COMMUNITY HEALTH WORKER SPECIALIST","COUNTY OF SONOMA","SEIU 0025","24.02","24.62","25.22","25.85","26.48","27.14","27.8","28.5","29.19"
"2531","COMMUNITY MENTAL HEALTH SECTION MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","53.09","54.42","55.74","57.14","58.53","60","61.46","63","64.53"
"0773","COMMUNITY PREPAREDNESS PROGRAM MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","55.66","57.05","58.44","59.9","61.36","62.9","64.43","66.04","67.65"
"3396","COMMUNITY SERVICES OFFICER I","COUNTY OF SONOMA","SEIU 0005","21.58","22.12","22.66","23.23","23.79","24.39","24.98","25.61","26.23"
"3397","COMMUNITY SERVICES OFFICER II","COUNTY OF SONOMA","SEIU 0005","23.97","24.57","25.17","25.8","26.43","27.09","27.75","28.45","29.14"
"0174","COMPUTER LAB SUPPORT SPECIALST","COUNTY OF SONOMA","SEIU 0005","30.42","31.18","31.94","32.74","33.54","34.38","35.22","36.1","36.98"
"9105","CONTROLLER-CDC","COUNTY OF SONOMA","SAL RES MGT 0050","54.76","56.13","57.5","58.94","60.38","61.89","63.4","64.99","66.57"
"6228","COOK","COUNTY OF SONOMA","SEIU 0005","21.25","21.78","22.31","22.87","23.43","24.02","24.6","25.22","25.83"
"4152","CORRECTIONAL DEPUTY I","COUNTY OF SONOMA","SCLEA 0030","29.39","30.13","30.86","31.63","32.4","33.21","34.02","34.87","35.72"
"4154","CORRECTIONAL DEPUTY II","COUNTY OF SONOMA","SCLEA 0030","37.52","38.46","39.4","40.39","41.37","42.41","43.44","44.53","45.61"
"4164","CORRECTIONAL LIEUTENANT","COUNTY OF SONOMA","SCLEMA 0044","64.04","65.64","67.24","68.92","70.6","72.37","74.13","75.99","77.84"
"4157","CORRECTIONAL SERGEANT","COUNTY OF SONOMA","SCLEA 0070","49.62","50.86","52.1","53.41","54.71","56.08","57.45","58.89","60.32"
"0845","COUNTY ADMINISTRATOR","COUNTY OF SONOMA","SAL RES DH 0052","149.45","149.45","149.45","149.45","149.45","149.45","149.45","149.45","0"
"1050","COUNTY ARCHITECT","COUNTY OF SONOMA","SAL RES MGT 0050","65.19","66.82","68.45","70.16","71.87","73.67","75.46","77.35","79.23"
"8105","COUNTY CLERK-RECORDER-ASSESSOR","COUNTY OF SONOMA","SAL RES DH 0052","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","0"
"0905","COUNTY COMMUNICATIONS MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","68.33","70.04","71.75","73.55","75.34","77.23","79.11","81.09","83.07"
"0906","COUNTY COMMUNICATIONS SPECIALIST","COUNTY OF SONOMA","SAL RES MGT 0050","43.12","44.2","45.28","46.41","47.54","48.73","49.92","51.17","52.42"
"4035","COUNTY COUNSEL","COUNTY OF SONOMA","SAL RES DH 0052","119.08","122.06","125.03","128.16","131.28","134.56","137.84","141.29","144.73"
"4620","COUNTY EQUITY OFFICER","COUNTY OF SONOMA","SAL RES DH 0052","73.47","75.31","77.14","79.07","81","83.03","85.05","87.18","89.3"
"4619","COUNTY EQUITY PROGRAM MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","49.89","51.14","52.38","53.69","55","56.38","57.75","59.2","60.64"
"0903","COUNTY PUBLIC INFORMATION OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","46.69","47.86","49.02","50.25","51.47","52.76","54.04","55.39","56.74"
"1240","CUSTOMER SERVICE SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","42.16","43.22","44.27","45.38","46.48","47.64","48.8","50.02","51.24"
"2625","DAIRY INSPECTOR","COUNTY OF SONOMA","ESC 0075","38.63","39.6","40.56","41.58","42.59","43.66","44.72","45.84","46.96"
"0162","DATA ENTRY OPERATOR II","COUNTY OF SONOMA","SEIU 0001","22.56","23.13","23.69","24.28","24.87","25.49","26.11","26.77","27.42"
"0437","DEPARTMENT ACCOUNTING MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","46.43","47.59","48.75","49.97","51.19","52.47","53.75","55.1","56.44"
"0842","DEPARTMENT ADMINISTRATIVE SERVICES DIRECTOR","COUNTY OF SONOMA","SAL RES MGT 0050","54.88","56.25","57.62","59.06","60.5","62.02","63.53","65.12","66.71"
"0826","DEPARTMENT ANALYST","COUNTY OF SONOMA","SAL RES MGT 0050","35.94","36.84","37.74","38.69","39.63","40.62","41.61","42.65","43.69"
"0898","DEPARTMENT ANALYST PROJECT","COUNTY OF SONOMA","SAL RES MGT 0050","35.94","36.84","37.74","38.69","39.63","40.62","41.61","42.65","43.69"
"0160","DEPARTMENT INFORMATION SYSTEMS COORDINATOR","COUNTY OF SONOMA","SAL RES MGT 0050","45.49","46.63","47.76","48.96","50.15","51.41","52.66","53.98","55.29"
"0161","DEPARTMENT INFORMATION SYSTEMS MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","54.3","55.66","57.02","58.45","59.87","61.37","62.86","64.43","66"
"0158","DEPARTMENT INFORMATION SYSTEMS SPECIALIST I","COUNTY OF SONOMA","SEIU 0005","35.92","36.82","37.72","38.67","39.61","40.6","41.59","42.63","43.67"
"0159","DEPARTMENT INFORMATION SYSTEMS SPECIALIST II","COUNTY OF SONOMA","SEIU 0005","39.52","40.51","41.5","42.54","43.58","44.67","45.76","46.91","48.05"
"0156","DEPARTMENT INFORMATION SYSTEMS TECHNICIAN I","COUNTY OF SONOMA","SEIU 0005","27.68","28.37","29.06","29.79","30.51","31.28","32.04","32.84","33.64"
"0157","DEPARTMENT INFORMATION SYSTEMS TECHNICIAN II","COUNTY OF SONOMA","SEIU 0005","30.42","31.18","31.94","32.74","33.54","34.38","35.22","36.1","36.98"
"3085","DEPARTMENT PROGRAM MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","40.89","41.91","42.93","44.01","45.08","46.21","47.33","48.52","49.7"
"3086","DEPARTMENT PROGRAM MANAGER PROJECT","COUNTY OF SONOMA","SAL RES MGT 0050","40.89","41.91","42.93","44.01","45.08","46.21","47.33","48.52","49.7"
"7158","DEPT INFO SYSTEMS SPECIALIST I CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","35.92","36.82","37.72","38.67","39.61","40.6","41.59","42.63","43.67"
"7159","DEPT INFO SYSTEMS SPECIALIST II CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","40.71","41.73","42.75","43.82","44.89","46.01","47.13","48.31","49.49"
"7155","DEPT INFO SYSTEMS SPEC II PROJECT CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","40.71","41.73","42.75","43.82","44.89","46.01","47.13","48.31","49.49"
"1137","DEPUTY AGRICULTURAL COMMISSION","COUNTY OF SONOMA","SEIU 0095","35.94","36.84","37.74","38.69","39.63","40.62","41.61","42.65","43.69"
"1017","DEPUTY CHIEF ENGINEER","COUNTY OF SONOMA","SAL RES MGT 0050","84.68","86.8","88.91","91.14","93.36","95.7","98.03","100.48","102.93"
"3238","DEPUTY CHIEF PROBATION OFFICER","COUNTY OF SONOMA","SCLEMA 0044","66.95","68.63","70.3","72.06","73.82","75.67","77.51","79.45","81.39"
"0837","DEPUTY COUNTY ADMINISTRATOR","COUNTY OF SONOMA","SAL RES MGT 0050","68.33","70.04","71.75","73.55","75.34","77.23","79.11","81.09","83.07"
"4031","DEPUTY COUNTY COUNSEL I","COUNTY OF SONOMA","SAL RES MGT 0050","50","51.25","52.5","53.82","55.13","56.51","57.89","59.34","60.78"
"4032","DEPUTY COUNTY COUNSEL II","COUNTY OF SONOMA","SAL RES MGT 0050","54.95","56.33","57.7","59.15","60.59","62.11","63.62","65.21","66.8"
"4033","DEPUTY COUNTY COUNSEL III","COUNTY OF SONOMA","SAL RES MGT 0050","63.2","64.78","66.36","68.02","69.68","71.42","73.16","74.99","76.82"
"4034","DEPUTY COUNTY COUNSEL IV","COUNTY OF SONOMA","SAL RES MGT 0050","71.18","72.96","74.74","76.61","78.48","80.44","82.4","84.46","86.52"
"1016","DEPUTY DIRECTOR ENGINEERING CONSTRUCTION","COUNTY OF SONOMA","SAL RES MGT 0050","67.35","69.04","70.72","72.49","74.26","76.12","77.97","79.92","81.87"
"1041","DEPUTY DIRECTOR ENGINEERING & MAINTENANCE","COUNTY OF SONOMA","SAL RES MGT 0050","76.38","78.29","80.2","82.21","84.21","86.32","88.42","90.63","92.84"
"0869","DEPUTY DIRECTOR GENERAL SERVICES","COUNTY OF SONOMA","SAL RES MGT 0050","50.86","52.13","53.4","54.74","56.07","57.47","58.87","60.34","61.81"
"0774","DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT","COUNTY OF SONOMA","SAL RES MGT 0050","61.22","62.75","64.28","65.89","67.49","69.18","70.86","72.63","74.4"
"1213","DEPUTY DIRECTOR-PLANNING","COUNTY OF SONOMA","SAL RES MGT 0050","60.72","62.24","63.76","65.36","66.95","68.63","70.3","72.06","73.82"
"1268","DEPUTY DIRECTOR REGIONAL PARKS","COUNTY OF SONOMA","SAL RES MGT 0050","61.83","63.38","64.92","66.55","68.17","69.88","71.58","73.37","75.16"
"1039","DEPUTY DIRECTOR TRANSPORTATION & OPERATIONS","COUNTY OF SONOMA","SAL RES MGT 0050","76.38","78.29","80.2","82.21","84.21","86.32","88.42","90.63","92.84"
"4005","DEPUTY DISTRICT ATTORNEY I","COUNTY OF SONOMA","SCPA 0045","50.61","51.88","53.14","54.47","55.8","57.2","58.59","60.06","61.52"
"4010","DEPUTY DISTRICT ATTORNEY II","COUNTY OF SONOMA","SCPA 0045","55.6","56.99","58.38","59.84","61.3","62.84","64.37","65.98","67.59"
"4015","DEPUTY DISTRICT ATTORNEY III","COUNTY OF SONOMA","SCPA 0045","63.98","65.58","67.18","68.86","70.54","72.31","74.07","75.92","77.77"
"4020","DEPUTY DISTRICT ATTORNEY IV","COUNTY OF SONOMA","SCPA 0045","72.03","73.83","75.63","77.52","79.41","81.4","83.38","85.47","87.55"
"0777","DEPUTY EMERGENCY SERVICES COORDINATOR","COUNTY OF SONOMA","SAL RES UNR 0000","35.94","36.84","37.74","38.69","39.63","40.62","41.61","42.65","43.69"
"7777","DEPUTY EMERGENCY SERVICES COORDINATOR CONFIDENTIAL","COUNTY OF SONOMA","SAL RES CNF 0051","35.94","36.84","37.74","38.69","39.63","40.62","41.61","42.65","43.69"
"0755","DEPUTY FAIR MANAGER","COUNTY OF SONOMA","SAL RES MGT 0050","49.07","50.3","51.52","52.81","54.1","55.46","56.81","58.23","59.65"
"0801","DEPUTY HUMAN RESOURCES DIRECTOR","COUNTY OF SONOMA","SAL RES MGT 0050","69.14","70.87","72.6","74.42","76.23","78.14","80.04","82.04","84.04"
"0069","DEPUTY PUBLIC ADMINISTRATOR-GUARDIAN-CONSERVATOR","COUNTY OF SONOMA","SEIU 0005","31.45","32.24","33.02","33.85","34.67","35.54","36.4","37.31","38.22"
"4051","DEPUTY PUBLIC DEFENDER I","COUNTY OF SONOMA","SCDPDAA 0060","53.48","54.82","56.15","57.56","58.96","60.44","61.91","63.46","65.01"
"4052","DEPUTY PUBLIC DEFENDER II","COUNTY OF SONOMA","SCDPDAA 0060","58.46","59.92","61.38","62.92","64.45","66.06","67.67","69.36","71.05"
"4053","DEPUTY PUBLIC DEFENDER III","COUNTY OF SONOMA","SCDPDAA 0060","66.79","68.46","70.13","71.89","73.64","75.48","77.32","79.26","81.19"
"4054","DEPUTY PUBLIC DEFENDER IV","COUNTY OF SONOMA","SCDPDAA 0060","74.83","76.7","78.57","80.54","82.5","84.57","86.63","88.8","90.96"
"2673","DEPUTY PUBLIC HEALTH OFFICER","COUNTY OF SONOMA","SAL RES MGT 0050","104.01","106.61","109.21","111.94","114.67","117.54","120.4","123.41","126.42"
"4080","DEPUTY SHERIFF I","COUNTY OF SONOMA","DSA 0046","43.05","44.13","45.2","46.33","47.46","48.65","49.83","51.08","52.32"
"4081","DEPUTY SHERIFF II","COUNTY OF SONOMA","DSA 0046","47.42","48.61","49.79","51.04","52.28","53.59","54.89","56.26","57.63"
"4076","DEPUTY SHERIFF TRAINEE","COUNTY OF SONOMA","DSA 0046","40.84","41.86","42.88","43.95","45.02","46.15","47.27","48.45","49.63"
"3391","DETENTION ASSISTANT","COUNTY OF SONOMA","SEIU 0005","23.24","23.82","24.4","25.01","25.62","26.26","26.9","27.58","28.25"
"3387","DETENTION SPECIALIST I","COUNTY OF SONOMA","SEIU 0001","21.85","22.4","22.94","23.52","24.09","24.69","25.29","25.92","26.55"
"3388","DETENTION SPECIALIST II","COUNTY OF SONOMA","SEIU 0001","23.97","24.57","25.17","25.8","26.43","27.09","27.75","28.45","29.14"
"3390","DETENTION SPECIALIST SUPERVISOR","COUNTY OF SONOMA","SEIU 0095","30.86","31.63","32.4","33.21","34.02","34.87","35.72","36.62","37.51"
"0816","DIRECTOR HUMAN RESOURCES","COUNTY OF SONOMA","SAL RES DH 0052","84.79","86.91","89.03","91.26","93.48","95.82","98.15","100.61","103.06"
