"name","type","breed","color","sex","size","date_of_birth","impound_number","kennel_number","id","intake_date","intake_type","intake_subtype","intake_condition","intake_jurisdiction","outcome_jurisdiction","intake_total"
"*SASHA","CAT","DOMESTIC MH","BRN TABBY","Spayed","KITTN","2022-05-12T00:00:00.000","K22-041598","LOBBY","A411792","2022-06-11T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","SANTA ROSA","1"
"TAFFY","CAT","DOMESTIC SH","ORG TABBY/WHITE","Neutered","SMALL","2006-01-01T00:00:00.000","K22-041595","TX","A040968","2022-06-11T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*WINDSOR","1"
"*ROGER","CAT","DOMESTIC SH","GRAY/WHITE","Neutered","SMALL","2021-06-23T00:00:00.000","K22-041594","CA02","A411955","2022-06-11T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","SANTA ROSA","COUNTY","1"
"*MALIA","CAT","DOMESTIC SH","BRN TABBY","Spayed","KITTN","2022-05-12T00:00:00.000","K22-041599","LOBBY","A411793","2022-06-11T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","COUNTY","1"
"*CLARK","CAT","DOMESTIC SH","BLACK","Neutered","KITTN","2022-04-22T00:00:00.000","K22-041597","LOBBY","A411791","2022-06-11T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","ORG TABBY","Unknown","SMALL",,"K22-041578","CS06","A411921","2022-06-10T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","SANTA ROSA","1"
"ID # 27338","CAT","DOMESTIC SH","BRN TABBY/CALICO","Female","KITTN","2022-04-13T00:00:00.000","K22-041577","HSSC","A411920","2022-06-10T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","COUNTY","1"
"*TY","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","KITTN","2022-03-28T00:00:00.000","K22-041526","LOBBY","A411838","2022-06-09T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
"*ADRIANA","CAT","DOMESTIC SH","WHITE/BLACK","Female","KITTN","2022-03-28T00:00:00.000","K22-041528","LOBBY","A411840","2022-06-09T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","COUNTY","OUT OF COUNTY","1"
"*MONICA","CAT","DOMESTIC SH","BRN TABBY/WHITE","Female","KITTN","2022-03-28T00:00:00.000","K22-041525","LOBBY","A411837","2022-06-09T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
,"CAT","DOMESTIC MH","BLACK","Male","SMALL",,"K22-041571","TRUCK","A411904","2022-06-09T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC SH","TORTIE/BLUE CREAM","Spayed","SMALL","2009-06-09T00:00:00.000","K22-041572","SMM","A411909","2022-06-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"*MARIO","CAT","DOMESTIC SH","BRN TABBY/WHITE","Neutered","KITTN","2022-03-28T00:00:00.000","K22-041524","LOBBY","A411836","2022-06-09T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
"ID #27304","CAT","DOMESTIC SH","BRN TABBY/TORTIE","Female","KITTN","2022-05-06T00:00:00.000","K22-041568","HSSC","A411892","2022-06-07T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"TIGGER","CAT","DOMESTIC SH","ORG TABBY","Neutered","SMALL","2016-06-06T00:00:00.000","K22-041552","CA02","A411867","2022-06-06T00:00:00.000","CONFISCATE","FLD_ABAND","UNKNOWN","SANTA ROSA","*ROHNERT PARK","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Female","KITTN","2022-05-06T00:00:00.000","K22-041554","TRUCK","A411871","2022-06-06T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"*JOAQUIN","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","KITTN","2022-03-08T00:00:00.000","K22-041535","CA03","A411758","2022-06-04T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","TREATABLE/REHAB","SANTA ROSA","COUNTY","1"
"GARFIELD","CAT","DOMESTIC SH","ORG TABBY","Male","SMALL",,"K22-041549","CS06","A411861","2022-06-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","ORG TABBY/WHITE","Male","SMALL","2020-06-21T00:00:00.000","K22-041546","CS06","A411858","2022-06-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","TORTIE","Female","SMALL",,"K22-041545","CS05","A411857","2022-06-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"*RIVER","CAT","DOMESTIC SH","BLACK","Neutered","KITTN","2022-03-08T00:00:00.000","K22-041537","CA03","A411760","2022-06-04T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","COUNTY","1"
"*ROO","CAT","DOMESTIC SH","BLACK/WHITE","Spayed","KITTN","2022-04-15T00:00:00.000","K22-041536","WESTFARM","A411759","2022-06-04T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","ORANGE","Male","SMALL",,"K22-041548","CS05","A411860","2022-06-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*TURNIP","CAT","DOMESTIC SH","BUFF/WHITE","Male","SMALL","2020-06-28T00:00:00.000","K22-041547","CS05","A411859","2022-06-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Spayed","SMALL","2012-06-03T00:00:00.000","K22-041522","CA02","A411826","2022-06-03T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"ID # 27258","CAT","DOMESTIC SH","BRN TABBY","Female","KITTN","2022-04-29T00:00:00.000","K22-041518","HSSC","A411818","2022-06-02T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY/TORTIE","Female","KITTN","2022-05-01T00:00:00.000","K22-041513","CA03","A411814","2022-06-01T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","*ROHNERT PARK","1"
,"CAT","DOMESTIC MH","BRN TABBY/TORTIE","Female","KITTN","2022-05-01T00:00:00.000","K22-041512","CA03","A411813","2022-06-01T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","*ROHNERT PARK","1"
"*MADDIE","CAT","DOMESTIC SH","BLACK","Spayed","SMALL","2021-05-31T00:00:00.000","K22-041502","CA02","A411804","2022-05-31T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC LH","BLACK","Male","KITTN","2022-04-15T00:00:00.000","K22-041487","HSSC","A411768","2022-05-28T00:00:00.000","STRAY","PHONE","TREATABLE/REHAB","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Female","KITTN","2022-04-13T00:00:00.000","K22-041484","HSSC","A411765","2022-05-28T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC LH","BLACK","Male","KITTN","2022-04-15T00:00:00.000","K22-041485","HSSC","A411766","2022-05-28T00:00:00.000","STRAY","PHONE","TREATABLE/REHAB","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC LH","BLACK","Male","KITTN","2022-04-15T00:00:00.000","K22-041488","HSSC","A411769","2022-05-28T00:00:00.000","STRAY","PHONE","TREATABLE/REHAB","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC LH","BLACK","Male","KITTN","2022-04-15T00:00:00.000","K22-041486","HSSC","A411767","2022-05-28T00:00:00.000","STRAY","PHONE","TREATABLE/REHAB","SANTA ROSA","COUNTY","1"
"*AMILY","CAT","DOMESTIC SH","LYNX PT","Spayed","SMALL","2020-06-22T00:00:00.000","K22-041476","CA02","A411751","2022-05-27T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","*ROHNERT PARK","1"
,"CAT","DOMESTIC SH","CALICO","Female","SMALL",,"K22-041483","RECEIVING","A411762","2022-05-27T00:00:00.000","STRAY","OVER THE COUNTER","UNTREATABLE","COUNTY","SANTA ROSA","1"
"*EDWARD","CAT","DOMESTIC MH","LYNX PT","Neutered","SMALL","2020-06-03T00:00:00.000","K22-041477","CS05","A411752","2022-05-27T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","TORTIE","Female","SMALL",,"K22-041482","TRUCK","A411757","2022-05-27T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC MH","CALICO","Female","SMALL","2019-05-27T00:00:00.000","K22-041475","CS05","A411750","2022-05-27T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","GRAY/BLACK","Unknown","SMALL",,"K22-041469","CS06","A411734","2022-05-26T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","AGOUTI","Unknown","KITTN",,"K22-041461","RECEIVING","A411721","2022-05-25T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*PETALUMA","1"
,"CAT","DOMESTIC SH","AGOUTI","Unknown","KITTN",,"K22-041463","RECEIVING","A411723","2022-05-25T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*PETALUMA","1"
,"CAT","DOMESTIC SH","AGOUTI","Unknown","KITTN",,"K22-041462","RECEIVING","A411722","2022-05-25T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*PETALUMA","1"
,"CAT","DOMESTIC SH","GRAY/WHITE","Neutered","MED","2015-05-25T00:00:00.000","K22-041442","SMM","A411702","2022-05-24T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC MH","GRAY","Neutered","SMALL",,"K22-041441","TRUCK","A411701","2022-05-24T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","SANTA ROSA","1"
"*DOLLY","CAT","DOMESTIC LH","BLACK/WHITE","Spayed","SMALL","2020-12-15T00:00:00.000","K22-041445","CA02","A411705","2022-05-24T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","COUNTY","1"
"*DERRICK","CAT","DOMESTIC SH","ORG TABBY","Neutered","SMALL","2020-11-25T00:00:00.000","K22-041446","CA02","A411706","2022-05-24T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Unknown","KITTN",,"K22-041449","TRUCK","A411707","2022-05-24T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BLACK","Unknown","KITTN",,"K22-041432","TX","A411686","2022-05-23T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Unknown","KITTN",,"K22-041433","TX","A411687","2022-05-23T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","BLACK","Unknown","KITTN",,"K22-041430","TX","A411684","2022-05-23T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","GRAY TABBY","Unknown","KITTN",,"K22-041435","TX","A411689","2022-05-23T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","GRAY","Unknown","KITTN",,"K22-041434","TX","A411688","2022-05-23T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","BLACK","Unknown","KITTN",,"K22-041431","TX","A411685","2022-05-23T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","*PETALUMA","1"
"ID #27211","CAT","DOMESTIC SH","AGOUTI","Male","KITTN",,"K22-041452","HSSC","A411712","2022-05-22T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"ID #27210","CAT","DOMESTIC SH","AGOUTI","Male","KITTN",,"K22-041451","HSSC","A411711","2022-05-22T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Male","KITTN",,"K22-041427","CA03","A411678","2022-05-22T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","*PETALUMA","1"
"ID #27212","CAT","DOMESTIC SH","AGOUTI","Male","KITTN",,"K22-041453","HSSC","A411713","2022-05-22T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"ID #27209","CAT","DOMESTIC SH","AGOUTI","Male","KITTN",,"K22-041447","HSSC","A411708","2022-05-22T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"ID #27213","CAT","DOMESTIC SH","AGOUTI","Female","KITTN",,"K22-041454","HSSC","A411714","2022-05-22T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Female","KITTN",,"K22-041428","CA03","A411679","2022-05-22T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","*PETALUMA","1"
,"CAT","DOMESTIC SH","BRN TABBY","Female","SMALL",,"K22-041420","CS06","A411664","2022-05-21T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","GRAY/WHITE","Male","KITTN","2022-04-14T00:00:00.000","K22-041425","HSSC","A411676","2022-05-21T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Male","SMALL","2019-05-20T00:00:00.000","K22-041407","CS06","A411635","2022-05-20T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","SANTA ROSA","1"
"BUBBA","CAT","DOMESTIC SH","ORG TABBY","Male","SMALL","2012-05-12T00:00:00.000","K22-041412","RECEIVING","A411525","2022-05-20T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNTREATABLE","SANTA ROSA",,"1"
"BATSY","CAT","DOMESTIC MH","BLACK","Spayed","SMALL","2019-06-09T00:00:00.000","K22-041408","CS05","A411643","2022-05-19T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","CALICO","Unknown","SMALL",,"K22-041409","COOLER","A411644","2022-05-19T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"COSMO","CAT","DOMESTIC MH","BLACK/WHITE","Spayed","SMALL","2007-06-18T00:00:00.000","K22-041399","COOLER","A411620","2022-05-18T00:00:00.000","QUARANTINE","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC LH","BROWN","Unknown","SMALL",,"K22-041405","COOLER","A411627","2022-05-18T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"FREDERICA","CAT","DOMESTIC MH","BRN TABBY/WHITE","Spayed","SMALL","2012-05-17T00:00:00.000","K22-041355","CS05","A411503","2022-05-17T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","OUT OF COUNTY","1"
"LITTLE MAN","CAT","DOMESTIC SH","ORG TABBY","Neutered","SMALL","2017-05-12T00:00:00.000","K22-041393","CS05","A411509","2022-05-17T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
"FIONA","CAT","DOMESTIC SH","BLACK","Female","SMALL","2021-05-16T00:00:00.000","K22-041386","SMM","A411594","2022-05-16T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","COUNTY","1"
"*LIAM","CAT","SIAMESE/MIX","LYNX PT","Neutered","KITTN","2022-03-22T00:00:00.000","K22-041387","MISSING","A411599","2022-05-16T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","*HEALDSBURG","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Female","KITTN","2022-03-14T00:00:00.000","K22-041382","HSSC","A411586","2022-05-14T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Female","KITTN","2022-03-14T00:00:00.000","K22-041379","HSSC","A411583","2022-05-14T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Female","KITTN","2022-03-14T00:00:00.000","K22-041381","HSSC","A411585","2022-05-14T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Female","KITTN","2022-03-14T00:00:00.000","K22-041380","HSSC","A411584","2022-05-14T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"TUXEDO","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","SMALL","2004-05-12T00:00:00.000","K22-041376","CS05","A336980","2022-05-14T00:00:00.000","CONFISCATE","FLD_HOSPTL","UNKNOWN","SANTA ROSA","COUNTY","1"
"27168","CAT","DOMESTIC SH","GRAY","Female","KITTN","2022-04-13T00:00:00.000","K22-041367","HSSC","A411527","2022-05-12T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"27160","CAT","DOMESTIC SH","BLACK/WHITE","Female","KITTN","2022-01-12T00:00:00.000","K22-041356","HSSC","A411512","2022-05-12T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA",,"1"
"27161","CAT","DOMESTIC SH","GRAY/WHITE","Female","KITTN","2022-01-12T00:00:00.000","K22-041357","HSSC","A411513","2022-05-12T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA",,"1"
"27169","CAT","DOMESTIC SH","BROWN/WHITE","Male","KITTN","2022-04-13T00:00:00.000","K22-041368","HSSC","A411528","2022-05-12T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"27153","CAT","DOMESTIC SH","WHITE","Female","KITTN","2022-05-04T00:00:00.000","K22-041359","HSSC","A411515","2022-05-11T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY",,"1"
"27156","CAT","DOMESTIC SH","WHITE","Male","KITTN","2022-05-04T00:00:00.000","K22-041362","HSSC","A411518","2022-05-11T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY",,"1"
"NALA","CAT","DOMESTIC SH","CALICO","Spayed","SMALL","2015-05-04T00:00:00.000","K22-041352","CS05","A411364","2022-05-11T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"27155","CAT","DOMESTIC SH","WHITE","Female","KITTN","2022-05-04T00:00:00.000","K22-041361","HSSC","A411517","2022-05-11T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC SH","ORG TABBY","Male","KITTN","2022-05-08T00:00:00.000","K22-041350","CA03","A411490","2022-05-11T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","ORG TABBY","Male","KITTN","2022-05-08T00:00:00.000","K22-041351","CA03","A411491","2022-05-11T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY","Female","MED",,"K22-041349","CA03","A411489","2022-05-11T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
"27154","CAT","DOMESTIC SH","WHITE","Female","KITTN","2022-05-04T00:00:00.000","K22-041360","HSSC","A411516","2022-05-11T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY",,"1"
"*CLAUDIA","CAT","DOMESTIC SH","BLUE CREAM/WHITE","Spayed","SMALL","2020-11-24T00:00:00.000","K22-041347","MAC","A411484","2022-05-10T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","SANTA ROSA","0"
"*LOUIE","CAT","DOMESTIC SH","GRAY TABBY/WHITE","Neutered","SMALL","2022-02-05T00:00:00.000","K22-041337","CA03","A411368","2022-05-10T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*DEWEY","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","SMALL","2022-02-05T00:00:00.000","K22-041336","CA03","A411369","2022-05-10T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*ROHNERT PARK","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Male","SMALL","2022-03-01T00:00:00.000","K22-041338","CA03","A411367","2022-05-10T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","GRAY TABBY/WHITE","Male","SMALL","2022-03-01T00:00:00.000","K22-041340","CA03","A411365","2022-05-10T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
"LEO","CAT","DOMESTIC SH","BLACK","Neutered","SMALL","2020-11-24T00:00:00.000","K22-041312","CA02","A411392","2022-05-10T00:00:00.000","STRAY","PHONE","HEALTHY","COUNTY","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Male","SMALL","2022-03-01T00:00:00.000","K22-041339","CA03","A411366","2022-05-10T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
"*HUEY","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","SMALL","2022-02-05T00:00:00.000","K22-041335","CA03","A411370","2022-05-10T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","SANTA ROSA","1"
"MURPHY","CAT","DOMESTIC SH","TORTIE/WHITE","Female","SMALL","2006-05-25T00:00:00.000","K22-041344","CS05","A411468","2022-05-10T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Male","SMALL","2022-03-01T00:00:00.000","K22-041342","CA03","A411447","2022-05-10T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","OUT OF COUNTY","1"
,"CAT","DOMESTIC MH","BLACK","Male","SMALL","2020-11-09T00:00:00.000","K22-041327","COOLER","A411434","2022-05-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","GRAY","Male","KITTN",,"K22-041332","CI01","A411440","2022-05-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","*PETALUMA","0"
,"CAT","DOMESTIC SH","WHITE/BROWN","Neutered","MED","2006-05-10T00:00:00.000","K22-041328","TX","A411436","2022-05-09T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC SH","BLACK","Female","KITTN",,"K22-041331","CI01","A411439","2022-05-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","*PETALUMA","0"
,"CAT","DOMESTIC SH","GRAY TABBY","Male","KITTN",,"K22-041329","CI01","A411437","2022-05-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","*PETALUMA","0"
,"CAT","DOMESTIC SH","GRAY TABBY","Female","KITTN",,"K22-041330","CI01","A411438","2022-05-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","*PETALUMA","0"
"27139 - MICKEY","CAT","DOMESTIC SH","WHITE","Male","KITTN","2022-04-06T00:00:00.000","K22-041364","HSSC","A411520","2022-05-08T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY",,"1"
"27138 - JOPLIN","CAT","SIAMESE","SEAL PT","Female","KITTN","2022-04-06T00:00:00.000","K22-041363","HSSC","A411519","2022-05-08T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY",,"1"
"27140 - CLEO","CAT","DOMESTIC MH","TORTIE","Female","KITTN","2022-04-06T00:00:00.000","K22-041365","HSSC","A411521","2022-05-08T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC SH","ORG TABBY","Male","KITTN","2022-04-06T00:00:00.000","K22-041334","HSSC","A411442","2022-05-07T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC SH","BLACK","Female","KITTN","2022-04-06T00:00:00.000","K22-041315","CA03","A411401","2022-05-06T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","CREAM/BRN TABBY","Male","SMALL",,"K22-041314","TRUCK","A411400","2022-05-06T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","CALICO","Female","KITTN","2022-04-27T00:00:00.000","K22-041302","CA03","A411373","2022-05-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*ROHNERT PARK","1"
,"CAT","DOMESTIC SH","WHITE/BLACK","Male","KITTN","2022-04-27T00:00:00.000","K22-041304","CA03","A411375","2022-05-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*ROHNERT PARK","1"
,"CAT","DOMESTIC SH","CALICO","Female","SMALL",,"K22-041301","CS06","A411372","2022-05-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"LUNA","CAT","DOMESTIC MH","BLUE CREAM/TORTIE","Spayed","SMALL","2021-05-19T00:00:00.000","K22-041296","CA02","A411360","2022-05-04T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Female","KITTN","2022-04-27T00:00:00.000","K22-041303","CA03","A411374","2022-05-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*ROHNERT PARK","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Male","KITTN","2022-04-05T00:00:00.000","K22-041307","HSSC","A411378","2022-05-03T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC MH","ORG TABBY","Male","SMALL","2020-05-03T00:00:00.000","K22-041289","COOLER","A411354","2022-05-03T00:00:00.000","STRAY","FIELD","UNTREATABLE","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Unknown","SMALL",,"K22-041284","CS06","A411348","2022-05-03T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
