Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
,CAT,DOMESTIC SH,BRN TABBY,Unknown,SMALL,,K17-026539,CS06,A365248,12/02/2017,12/12/2017,10,TRANSFER,PRIV_SHELT,TRANSFER,FORGOTTEN,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,SMALL,,K17-026537,CS06,A365246,12/02/2017,12/05/2017,3,TRANSFER,PRIV_SHELT,TRANSFER,FORGOTTEN,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,WHITE/BLACK,Unknown,SMALL,,K17-026541,CS06,A365250,12/02/2017,12/05/2017,3,TRANSFER,PRIV_SHELT,TRANSFER,FORGOTTEN,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
EVEREST,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,12/26/2015,K17-026559,CA02,A365294,12/05/2017,12/28/2017,23,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
BELLE,CAT,SIAMESE,LYNX PT/TAN,Spayed,SMALL,,K17-026563,CS06,A365305,12/05/2017,12/06/2017,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BLK TABBY/GRAY TIGER,Unknown,SMALL,,K17-026562,CS06,A365304,12/05/2017,12/12/2017,7,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
BOO,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,12/12/2010,K17-026569,VET,A365317,12/05/2017,01/05/2018,31,STRAY,OVER THE COUNTER,ADOPTION,FINDER,UNKNOWN,TREATABLE/REHAB,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
,CAT,DOMESTIC LH,ORG TABBY,Male,SMALL,,K17-026571,CS06,A365330,12/06/2017,12/12/2017,6,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
SPARKLE,CAT,SIAMESE,SEAL PT,Spayed,SMALL,05/06/2017,K17-026576,CS06,A365337,12/06/2017,12/13/2017,7,STRAY,FIELD,RETURN TO OWNER,FLD_PRVS,HEALTHY,HEALTHY,COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1,23755
,CAT,DOMESTIC SH,BRN TABBY,Unknown,KITTN,09/06/2017,K17-026573,CS06,A365332,12/06/2017,12/12/2017,6,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,TREATABLE/MANAGEABLE,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BRN TABBY,Unknown,KITTN,09/06/2017,K17-026574,CS06,A365333,12/06/2017,12/12/2017,6,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,SEAL PT,Unknown,KITTN,09/06/2017,K17-026572,CS06,A365331,12/06/2017,12/12/2017,6,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,TREATABLE/MANAGEABLE,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
HERMIE,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,,K17-026578,CS06,A365339,12/06/2017,12/13/2017,7,STRAY,FIELD,RETURN TO OWNER,FLD_PRVS,HEALTHY,HEALTHY,COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1,23755
*CASH,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,12/08/2007,K17-026590,CA02,A365353,12/07/2017,01/05/2018,29,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,94931,"94931(38.325442, -122.71081)",1,1832
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,,K17-026598,CS06,A365363,12/07/2017,12/21/2017,14,STRAY,COMM CAT,TRANSFER,FORGOTTEN,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*OLAF,CAT,SIAMESE/MIX,LILAC PT/WHITE,Neutered,SMALL,06/07/2017,K17-026596,LOBBY,A365361,12/07/2017,12/21/2017,14,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
CARSON,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,12/07/2004,K17-026588,SMM,A365351,12/07/2017,12/07/2017,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
*MYSTIC,CAT,DOMESTIC SH,FLAME PT,Spayed,SMALL,06/07/2017,K17-026593,CA02,A365358,12/07/2017,12/27/2017,20,OWNER SURRENDER,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1,23501
*GRACE,CAT,DOMESTIC SH,FLAME PT,Spayed,SMALL,06/07/2017,K17-026592,CA02,A365357,12/07/2017,12/27/2017,20,OWNER SURRENDER,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1,23501
*WENDY,CAT,DOMESTIC SH,ORANGE,Spayed,SMALL,06/07/2017,K17-026594,CA02,A365359,12/07/2017,12/30/2017,23,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,94515,"94515(38.596259, -122.603413)",1,574
*HANNAH,CAT,SIAMESE,LILAC PT,Spayed,SMALL,12/07/2015,K17-026591,CA03,A365356,12/07/2017,01/06/2018,30,OWNER SURRENDER,FIELD,EUTHANIZE,ILL SEVERE,HEALTHY,UNTREATABLE,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
*VIXEN,CAT,DOMESTIC SH,BUFF,Spayed,SMALL,06/07/2017,K17-026597,CA02,A365362,12/07/2017,12/28/2017,21,OWNER SURRENDER,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
MUSHROOM,CAT,SIAMESE/MIX,BLUE PT,Spayed,KITTN,07/23/2017,K17-026776,CA02,A366417,12/07/2017,12/30/2017,23,OWNER SURRENDER,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
CALVIN,CAT,SIAMESE/MIX,LILAC PT/WHITE,Neutered,SMALL,06/07/2017,K17-026595,LOBBY,A365360,12/07/2017,12/22/2017,15,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*ALICE,CAT,DOMESTIC SH,WHITE/GRAY,Spayed,KITTN,08/13/2017,K17-026609,LOBBY,A365387,12/08/2017,12/15/2017,7,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
PEANUT,CAT,DOMESTIC LH,BRN TABBY,Neutered,SMALL,08/19/2017,K17-026603,LOBBY,A365380,12/08/2017,12/21/2017,13,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
CALI,CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,SMALL,12/13/2010,K17-026604,CS05,A365381,12/08/2017,12/13/2017,5,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*ALEX,CAT,DOMESTIC SH,WHITE/GRAY,Neutered,KITTN,08/13/2017,K17-026611,LOBBY,A365389,12/08/2017,12/16/2017,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL-O,HEALTHY,HEALTHY,SANTA ROSA,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1,31016
*ANDREA,CAT,DOMESTIC SH,WHITE/GRAY,Spayed,KITTN,08/13/2017,K17-026610,LOBBY,A365388,12/08/2017,12/15/2017,7,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,LYNX PT,Neutered,SMALL,02/11/2017,K17-026627,COOLER,A365446,12/11/2017,12/11/2017,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK/WHITE,Female,SMALL,07/13/2017,K17-026626,CI02,A365445,12/11/2017,12/22/2017,11,STRAY,FIELD,TRANSFER,FORGOTTEN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BLACK/WHITE,Female,SMALL,07/13/2017,K17-026625,CI01,A365444,12/11/2017,12/22/2017,11,STRAY,FIELD,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
NIMINA,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,,K17-026638,CI02,A365460,12/12/2017,12/21/2017,9,QUARANTINE,FLD_STRAY,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
CLYDE,CAT,DOMESTIC MH,ORANGE,Neutered,SMALL,07/08/2016,K17-026650,CA02,A344828,12/12/2017,12/30/2017,18,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,UNKNOWN,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
,CAT,DOMESTIC MH,GRAY TABBY/WHITE,Female,LARGE,,K17-026645,CS06,A365480,12/12/2017,12/13/2017,1,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
SHADY,CAT,DOMESTIC MH,GRAY,Spayed,SMALL,07/08/2016,K17-026649,CA02,A344826,12/12/2017,12/29/2017,17,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
FRANK,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,06/15/2016,K17-026654,SMM,A365495,12/13/2017,12/15/2017,2,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,COUNTY,95401,"95401(38.446019, -122.766748)",1,26075
LEO,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,08/26/2013,K17-026660,CS05,A358657,12/13/2017,12/13/2017,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
*SARAH,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,01/26/2017,K17-026656,CA02,A365496,12/13/2017,01/02/2018,20,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,94931,"94931(38.325442, -122.71081)",1,1832
STORMY,CAT,DOMESTIC LH,TORTIE,Spayed,SMALL,12/27/2012,K17-026667,CA02,A365510,12/14/2017,01/19/2018,36,STRAY,OVER THE COUNTER,ADOPTION,FB SCAS,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95430,"95430(38.437394, -123.062019)",1,31032
BABIES,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,01/25/2005,K17-026677,CI01,A365521,12/14/2017,12/18/2017,4,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
*LUCY,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,10/26/2009,K17-026717,TRUCK,A298612,12/15/2017,12/16/2017,1,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,DEAD,COUNTY,,,,1,
*TREVOR,CAT,DOMESTIC LH,WHITE/BRN TABBY,Neutered,SMALL,12/26/2014,K17-026698,CA02,A365557,12/15/2017,12/29/2017,14,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1,1844
,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,,K17-026683,CI01,A365530,12/15/2017,12/15/2017,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,TREATABLE/REHAB,UNTREATABLE,SANTA ROSA,,,,1,
NEKO,CAT,BALINESE/JAVANESE,LYNX PT,Spayed,SMALL,12/01/2005,K17-026725,CS06,A025673,12/18/2017,01/03/2018,16,CONFISCATE,FLD_CORONR,ADOPTION,REFERRAL-O,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,94952,"94952(38.236012, -122.730241)",1,11138
,CAT,DOMESTIC SH,WHITE/GRAY TABBY,Unknown,SMALL,,K17-026737,COOLER,A365649,12/19/2017,12/19/2017,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
JASPER,CAT,DOMESTIC SH,BLK TIGER/TAN,Neutered,SMALL,12/19/2016,K17-026734,CA02,A365647,12/19/2017,12/27/2017,8,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95403,"95403(38.486997, -122.749134)",1,26076
JELLY,CAT,DOMESTIC SH,BLK TABBY,Spayed,KITTN,08/22/2017,K17-026740,LOBBY,A357526,12/20/2017,12/21/2017,1,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,*SEBASTOPOL,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
,CAT,SIAMESE,WHITE/GRAY,Female,SMALL,,K17-026748,TRUCK,A365679,12/20/2017,12/20/2017,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
NICKY,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,,K17-026749,CS05,A365680,12/20/2017,01/13/2018,24,QUARANTINE,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,CALICO,Female,KITTN,,K17-026752,CS06,A366351,12/21/2017,12/26/2017,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,KITTN,,K17-026753,CS06,A366352,12/21/2017,12/26/2017,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,KITTN,,K17-026751,CS06,A366350,12/21/2017,12/26/2017,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,GRAY/WHITE,Female,SMALL,,K17-026750,CS06,A366349,12/21/2017,12/26/2017,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
SCAR,CAT,DOMESTIC LH,BLK SMOKE,Neutered,SMALL,12/06/2016,K17-026759,CA02,A364914,12/22/2017,12/23/2017,1,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*SEBASTOPOL,95472,"95472(38.394388, -122.850998)",1,31039
MIMS,CAT,DOMESTIC SH,CALICO,Spayed,KITTN,10/13/2017,K17-026771,LOBBY,A366380,12/22/2017,01/17/2018,26,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,CAT,DOMESTIC LH,BLACK/WHITE,Unknown,SMALL,,K17-026764,CS06,A366370,12/22/2017,12/26/2017,4,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
BUTTER,CAT,DOMESTIC MH,ORG TABBY,Neutered,SMALL,12/26/2008,K17-026763,SMM,A366369,12/22/2017,12/26/2017,4,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
*RUDOLPH,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,09/22/2017,K17-026769,LOBBY,A366378,12/22/2017,12/27/2017,5,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*MARIE,CAT,DOMESTIC SH,BLACK,Spayed,KITTN,10/13/2017,K17-026770,LOBBY,A366379,12/22/2017,01/18/2018,27,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
*MARIAH,CAT,SIAMESE/MIX,BLUE PT,Spayed,SMALL,12/27/2012,K17-026775,CA02,A366416,12/23/2017,01/02/2018,10,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,94945,"94945(38.117407, -122.559327)",1,1839
*OLAF,CAT,SIAMESE/MIX,LILAC PT/WHITE,Neutered,SMALL,06/07/2017,K17-026784,LOBBY,A365361,12/23/2017,12/23/2017,0,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
BUTTERNUT,CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,01/26/2017,K17-026788,CI02,A366429,12/23/2017,12/26/2017,3,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,TREATABLE/MANAGEABLE,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
*MORRIS,CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,01/11/2016,K17-026777,CA02,A366418,12/23/2017,01/23/2018,31,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
,CAT,DOMESTIC LH,CALICO,Female,SMALL,,K17-026780,CI01,A366421,12/23/2017,12/23/2017,0,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,,K17-026786,CS06,A366427,12/23/2017,01/03/2018,11,STRAY,OVER THE COUNTER,RETURN TO OWNER,COMMCAT,HEALTHY,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
OZZIE,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,01/01/2006,K17-026790,CA03,A366431,12/24/2017,12/26/2017,2,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,87110,"87110(35.107972, -106.577935)",1,6573
,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,,K17-026792,SMM,A366435,12/24/2017,01/11/2018,18,STRAY,FIELD,EUTHANIZE,ILL SEVERE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,SMALL,,K17-026802,COOLER,A366442,12/26/2017,12/26/2017,0,STRAY,VET_HOSP,DISPOSAL,DOA,UNKNOWN,DEAD,SANTA ROSA,,,,1,
HOUSE CAT,CAT,DOMESTIC SH,GRAY/WHITE,Spayed,SMALL,12/04/2008,K17-026806,CI02,A362661,12/26/2017,01/11/2018,16,ADOPTION RETURN,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,TREATABLE/MANAGEABLE,UNTREATABLE,*WINDSOR,,,,1,
WALDO,CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,SMALL,,K17-026793,SMM,A366436,12/26/2017,12/26/2017,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC SH,CALICO,Female,MED,,K17-026800,SMM,A366440,12/26/2017,12/28/2017,2,STRAY,VET_HOSP,DIED,IN KENNEL,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1,
*AMY,CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,12/19/2014,K17-026809,CI02,A363867,12/27/2017,01/03/2018,7,ADOPTION RETURN,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
*SPICE,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,07/18/2017,K17-026818,LOBBY,A355850,12/27/2017,01/03/2018,7,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,95482,"95482(39.150868, -123.215335)",1,31041
TOM,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,11/01/2016,K17-026812,CS06,A366458,12/27/2017,01/09/2018,13,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*DENNA,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,07/20/2017,K17-026822,CA02,A366473,12/28/2017,01/05/2018,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
*DELILAH,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,07/20/2017,K17-026823,CA02,A366474,12/28/2017,01/05/2018,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
,CAT,DOMESTIC SH,GRAY TABBY,Male,SMALL,,K17-026845,COOLER,A366507,12/28/2017,12/29/2017,1,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,DEAD,COUNTY,,,,1,
DELILAH,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,07/20/2017,K17-026821,CA02,A366472,12/28/2017,01/06/2018,9,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1,23501
*DIANA,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,07/20/2017,K17-026820,CA02,A366471,12/28/2017,01/05/2018,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
*FIGGY,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,09/12/2017,K17-026826,TX,A366477,12/28/2017,02/01/2018,35,STRAY,FIELD,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC MH,BLACK,Unknown,SMALL,,K17-026854,CS06,A366548,12/30/2017,01/02/2018,3,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC MH,BLACK/WHITE,Unknown,SMALL,,K17-026857,COOLER,A366562,12/30/2017,01/09/2018,10,STRAY,FIELD,DISPOSAL,FRA,UNKNOWN,DEAD,COUNTY,,,,1,
,CAT,SIAMESE,FLAME PT,Male,SMALL,12/30/2015,K17-026856,CS06,A366557,12/30/2017,01/02/2018,3,OWNER SURRENDER,FIELD,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
OSCAR,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,09/22/2014,K18-026869,SMM,A361192,01/02/2018,01/05/2018,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
PETRIE,CAT,DOMESTIC LH,BUFF,Neutered,SMALL,01/24/2006,K18-026884,CA02,A366607,01/02/2018,01/31/2018,29,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
BETSEY,CAT,DOMESTIC SH,CALICO,Spayed,SMALL,01/03/2015,K18-026896,CA02,A366617,01/03/2018,01/24/2018,21,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL-O,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
