Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
BUDDY,DOG,GERM SHEPHERD,TAN,Male,MED,08/26/2020,K22-042360,DA35,A413024,08/26/2022,08/31/2022,5,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95401,"95401(38.446019, -122.766748)",1,26075
,CAT,DOMESTIC MH,WHITE,Female,KITTN,07/12/2022,K22-042392,CA03,A413069,08/30/2022,,0,STRAY,PHONE,,,TREATABLE/REHAB,,COUNTY,,,,1,
MAMBA,DOG,PIT BULL,BLACK,Male,MED,06/28/2021,K22-041776,DA17,A412199,06/28/2022,08/31/2022,64,STRAY,FIELD,EUTHANIZE,BEH SEVERE,HEALTHY,HEALTHY,COUNTY,,,,1,
,CAT,DOMESTIC SH,ORG TABBY,Female,SMALL,,K22-041900,CS05,A412354,07/07/2022,08/31/2022,55,CONFISCATE,FLD_EVICT,TRANSFER,HSSC,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,CAT,DOMESTIC MH,WHITE,Male,KITTN,07/12/2022,K22-042391,CA03,A413068,08/30/2022,,0,STRAY,PHONE,,,TREATABLE/REHAB,,COUNTY,,,,1,
CASH,DOG,GERM SHEPHERD,BLACK/TAN,Male,LARGE,03/25/2018,K21-040204,DS85,A393405,11/29/2021,12/02/2021,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,COUNTY,COUNTY,95401,"95401(38.446019, -122.766748)",1,26075
EZERA,DOG,GERM SHEPHERD,BLACK/TAN,Neutered,MED,,K22-042383,DS61,A398836,08/30/2022,08/31/2022,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",0,26080
,CAT,DOMESTIC SH,ORG TABBY,Unknown,KITTN,08/17/2022,K22-042264,CS05,A412895,08/18/2022,08/31/2022,13,STRAY,BORN_HERE,TRANSFER,HSSC,HEALTHY,PENDING,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
YONA,DOG,GREAT PYRENEES/MIX,YELLOW/WHITE,Spayed,X-LRG,07/02/2017,K18-030937,DA12,A382028,12/18/2018,01/04/2019,17,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
,CAT,DOMESTIC SH,BLACK/WHITE,Male,KITTN,,K22-042407,CA03,A413088,08/31/2022,,0,STRAY,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
*JACK,DOG,GERM SHEPHERD,BLACK/TAN,Neutered,MED,12/22/2021,K22-042012,DA15,A412502,07/18/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,08/30/2010,K22-042388,SMM,A413063,08/30/2022,09/01/2022,2,STRAY,PHONE,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1,
*CHANCE,DOG,PIT BULL/MIX,BLACK/WHITE,Neutered,MED,04/19/2022,K22-042423,WAITRM,A412517,09/02/2022,,0,ADOPTION RETURN,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
*KYLER,DOG,ANATOL SHEPHERD/MIX,CREAM,Neutered,LARGE,07/19/2021,K22-041874,DA17,A412327,07/06/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
,CAT,DOMESTIC SH,CALICO,Female,SMALL,,K22-042305,CS06,A412950,08/21/2022,,0,CONFISCATE,FIELD_OS,,,HEALTHY,,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,OTHER,GUINEA PIG,RED,Male,SMALL,,K22-042413,CS06,A413094,09/01/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
*CANDY,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,08/30/2021,K22-042214,CS06,A412812,08/11/2022,,0,STRAY,PHONE,,,HEALTHY,,SANTA ROSA,,,,1,
FRIDA,DOG,GERM SHEPHERD,BLACK/RED,Female,LARGE,09/01/2013,K22-042411,DI103,A308044,08/31/2022,,0,STRAY,FIELD,,,UNKNOWN,,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
*BEYONCE,DOG,LABRADOR RETR/GREAT PYRENEES,WHITE,Spayed,LARGE,07/27/2020,K22-042076,DA46,A412617,07/27/2022,09/01/2022,36,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1,31016
,DOG,GERM SHEPHERD,TAN,Female,MED,09/01/2019,K22-042421,DS70,A413104,09/01/2022,,0,STRAY,FIELD,,,UNKNOWN,,SANTA ROSA,,,,1,
BRUNO,DOG,ENG BULLDOG/MIX,WHITE/BROWN,Neutered,MED,08/13/2018,K22-042233,DQ113,A412845,08/13/2022,09/01/2022,19,QUARANTINE,FIELD,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,COUNTY,COUNTY,95439,"95439(38.49169, -122.776056)",1,23749
*CELINE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,05/30/2022,K22-041984,LOBBY,A412302,08/04/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
,OTHER,GUINEA PIG,AGOUTI,Male,SMALL,,K22-042412,CS06,A413093,09/01/2022,,0,STRAY,FIELD,,,UNTREATABLE,,COUNTY,,,,1,
,CAT,DOMESTIC SH,BLUE CREAM,Female,SMALL,09/01/2009,K22-042304,CS06,A412949,08/21/2022,,0,CONFISCATE,FIELD_OS,,,HEALTHY,,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*ADELLE,CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,KITTN,05/17/2022,K22-042238,CA03,A412853,08/13/2022,,0,STRAY,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
*TOMMY,DOG,ROTTWEILER/MIX,BLACK/TAN,Neutered,LARGE,02/19/2021,K22-041958,DA35,A412429,07/12/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
LUCKY,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,,K22-042420,SMM,A403660,09/01/2022,,0,STRAY,FIELD,,,UNKNOWN,,COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1,23755
*RUBY,OTHER,RAT,WHITE/BLACK,Female,SMALL,,K22-041976,CI02,A412454,07/13/2022,09/01/2022,50,CONFISCATE,FLD_ABAND,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
KANANI,DOG,LABRADOR RETR,YELLOW,Spayed,MED,05/05/2008,K22-042422,DS61,A410923,09/01/2022,,0,OWNER SURRENDER,FIELD,,,UNKNOWN,,*SONOMA,COUNTY,95433,"95433(38.30041, -122.486703)",0,31040
*MAGIC,DOG,GERM SHEPHERD/MIX,BLACK/RED,Neutered,LARGE,07/27/2019,K22-042075,DS76,A412616,07/27/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
*CARRIE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,06/10/2022,K22-042130,LOBBY,A412702,08/02/2022,,0,STRAY,PHONE,,,HEALTHY,,COUNTY,,,,1,
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Female,SMALL,09/01/2018,K22-042419,CS05,A413099,09/01/2022,,0,STRAY,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
OSO,DOG,PIT BULL,WHITE/TAN,Neutered,MED,08/26/2009,K22-042188,DS58,A412779,08/08/2022,09/01/2022,24,OWNER SURRENDER,FLD_ARREST,EUTHANIZE,CON SEVERE,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",0,26075
NAKIA,DOG,PIT BULL,GRAY/WHITE,Spayed,MED,06/24/2018,K22-042182,DA04,A405531,08/08/2022,,0,OWNER SURRENDER,FLD_ARREST,,,HEALTHY,,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",0,26075
*TINA,CAT,DOMESTIC SH,BLACK,Spayed,KITTN,05/30/2022,K22-041985,LOBBY,A412303,08/04/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,CAT,DOMESTIC SH,BLACK/WHITE,Female,SMALL,,K22-042338,CS05,A412992,08/24/2022,,0,STRAY,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
*ARETHA,CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,06/01/2022,K22-042205,CA03,A412800,08/10/2022,,0,STRAY,PHONE,,,HEALTHY,,SANTA ROSA,,,,1,
,OTHER,GUINEA PIG,TRICOLOR,Male,SMALL,,K22-042414,CS06,A413095,09/01/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
*TWIX,DOG,ALASKAN HUSKY,WHITE/GRAY,Spayed,PUPPY,05/01/2022,K22-042127,DA33,A412700,08/02/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
*SNICKERS,DOG,ALASKAN HUSKY,WHITE/GRAY,Spayed,PUPPY,05/01/2022,K22-042128,DI106,A412699,08/02/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
,CAT,DOMESTIC SH,GRAY/WHITE,Spayed,SMALL,,K18-027334,SMM,A368932,02/20/2018,02/28/2018,8,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Male,SMALL,,K17-024874,TRUCK,A356993,08/16/2017,08/16/2017,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
,OTHER,CHICKEN,RED,Male,SMALL,,K16-017427,TX,A331833,01/12/2016,01/12/2016,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,OTHER,PIGEON,BLACK/GRAY,Unknown,SMALL,,K15-016986,RECEIVING,A329970,12/02/2015,12/02/2015,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
LUNA,DOG,PIT BULL,WHITE/BROWN,Male,LARGE,,K15-016990,DQ111,A329975,12/02/2015,01/20/2016,49,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,HEALTHY,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BLACK,Male,KITTN,03/28/2014,K14-008244,COOLER,A304864,04/01/2014,04/01/2014,0,STRAY,COMM CAT,DIED,EN ROUTE,UNKNOWN,DEAD,COUNTY,,,,1,
,CAT,DOMESTIC MH,BLACK/WHITE,Unknown,SMALL,,K15-017012,TX,A330233,12/04/2015,12/04/2015,0,STRAY,FIELD,EUTHANIZE,FRA,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,,K15-015479,TRUCK,A326113,08/18/2015,08/18/2015,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,CHICKEN,RED/BLACK,Male,MED,,K18-028780,SAL,A374249,06/25/2018,10/23/2018,120,CONFISCATE,FLD_CRUEL,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K20-037395,TRUCK,A401515,11/21/2020,11/21/2020,0,QUARANTINE,FIELD,EUTHANIZE,FRA,UNKNOWN,DEAD,SANTA ROSA,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K18-027032,TRUCK,A366918,01/18/2018,01/18/2018,0,QUARANTINE,FIELD_OS,EUTHANIZE,FRA,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K15-013394,COOLER,A319619,03/31/2015,03/31/2015,0,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNTREATABLE,DEAD,COUNTY,,,,1,
,DOG,PIT BULL,BLACK/WHITE,Male,LARGE,,K21-039520,DS77,A406588,09/03/2021,11/16/2021,74,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K19-032969,EUTH,A389405,07/13/2019,07/13/2019,0,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNTREATABLE,UNTREATABLE,*HEALDSBURG,,,,1,
,OTHER,PEAFOWL,BROWN,Male,MED,,K16-018546,LS01,A335916,04/20/2016,04/21/2016,1,STRAY,FIELD,EUTHANIZE,INJ SEVERE,HEALTHY,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,GOAT/NUBIAN,BROWN/BLACK,Male,SMALL,,K15-012895,COOLER,A317045,02/23/2015,03/01/2015,6,CONFISCATE,FLD_ARREST,DIED,IN KENNEL,UNTREATABLE,DEAD,SANTA ROSA,,,,1,
HAPPY,DOG,CHIHUAHUA SH,BROWN,Male,TOY,,K18-027470,DQ107,A369274,03/06/2018,03/16/2018,10,STRAY,VET_HOSP,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,DOG,MIN PINSCHER,BROWN/WHITE,Neutered,SMALL,,K15-016719,DS50,A329540,11/06/2015,11/19/2015,13,STRAY,FIELD,EUTHANIZE,CON SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,DOG,ROTTWEILER/MIX,BLACK,Male,LARGE,05/26/2016,K20-035769,DQ113,A397378,05/02/2020,06/02/2020,31,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K20-035771,EUTH,A397379,05/02/2020,05/06/2020,4,QUARANTINE,FLD_STRAY,TRANSFER,LAB FRA,UNKNOWN,DEAD,COUNTY,,,,1,
,CAT,DOMESTIC MH,BRN TABBY,Unknown,SMALL,,K22-040696,COOLER,A410010,02/12/2022,02/17/2022,5,STRAY,OVER THE COUNTER,DISPOSAL,DOA,UNKNOWN,DEAD,COUNTY,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K22-040736,PHLAB,A410143,02/22/2022,02/22/2022,0,QUARANTINE,OVER THE COUNTER,TRANSFER,LAB FRA,UNKNOWN,DEAD,*PETALUMA,,,,1,
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Male,SMALL,,K17-024683,SMM,A356425,08/02/2017,08/03/2017,1,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K18-028556,FREEZER,A373562,06/05/2018,08/28/2018,84,CONFISCATE,FLD_CRUEL,DISPOSAL,DOA,UNKNOWN,DEAD,SANTA ROSA,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K15-013656,TRUCK,A321015,04/22/2015,04/25/2015,3,QUARANTINE,FLD_STRAY,DISPOSAL,FRA,HEALTHY,DEAD,COUNTY,,,,1,
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,,K20-035833,SMM,A397569,05/20/2020,05/28/2020,8,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
*JACK,OTHER,HAVANA,BLACK,Male,MED,05/25/2020,K22-041457,CA01,A411717,05/24/2022,,0,STRAY,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
,DOG,PIT BULL,BLUE,Male,MED,,K18-027450,DI098,A369249,03/06/2018,03/14/2018,8,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,CHICKEN,BLACK,Male,SMALL,,K19-034565,LS03,A393451,11/02/2019,11/14/2019,12,STRAY,OVER THE COUNTER,EUTHANIZE,INJ SEVERE,HEALTHY,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,GRAY,Male,SMALL,,K16-021639,CI01,A345576,11/21/2016,11/23/2016,2,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,FOX,GRAY/RED,Unknown,SMALL,,K15-016280,EUTH,A328014,10/06/2015,10/06/2015,0,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,,K16-021619,TX,A345543,11/18/2016,11/21/2016,3,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Male,SMALL,,K18-030077,SMM,A377171,10/01/2018,10/13/2018,12,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BRN TIGER,Male,SMALL,,K21-038186,VET,A403458,04/04/2021,04/07/2021,3,STRAY,FIELD,DISPOSAL,,TREATABLE/REHAB,,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,ORG TABBY/WHITE,Male,KITTN,07/28/2015,K15-015668,CA03,A326396,08/28/2015,09/10/2015,13,STRAY,OVER THE COUNTER,DIED,IN FOSTER,TREATABLE/REHAB,DEAD,COUNTY,,,,1,
,DOG,CHIHUAHUA SH,BLACK,Female,SMALL,,K17-025264,TX,A360787,09/11/2017,09/11/2017,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,WHITE/BROWN,Unknown,SMALL,,K22-042089,COOLER,A412631,07/27/2022,07/29/2022,2,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,DEAD,SANTA ROSA,,,,1,
VERSACE,DOG,PIT BULL,BLACK,Female,MED,09/11/2018,K21-039940,DS82,A406684,10/18/2021,02/08/2022,113,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,TREATABLE/MANAGEABLE,UNTREATABLE,SANTA ROSA,,,,1,
,DOG,CHIHUAHUA SH/MIX,TAN,Male,SMALL,,K18-027628,DS64,A370168,03/22/2018,03/30/2018,8,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC LH,GRAY,Unknown,SMALL,,K20-035918,VET,A397785,06/05/2020,06/08/2020,3,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,DEAD,SANTA ROSA,,,,1,
KAHUNA,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,06/17/2005,K20-035999,VET,A397948,06/16/2020,06/16/2020,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC MH,GRAY TABBY,Male,SMALL,12/01/2012,K14-011904,TX,A314474,12/01/2014,12/01/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,TREATABLE/REHAB,UNTREATABLE,SANTA ROSA,,,,1,
,DOG,POODLE MIN/MIX,WHITE,Male,SMALL,,K18-028748,DS93,A374202,06/22/2018,07/07/2018,15,STRAY,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,GRAY,Female,SMALL,,K18-029209,COOLER,A374935,07/25/2018,07/25/2018,0,STRAY,FIELD,DISPOSAL,DOA,TREATABLE/REHAB,DEAD,SANTA ROSA,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K19-032488,TRUCK,A388020,06/05/2019,06/05/2019,0,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNKNOWN,HEALTHY,*PETALUMA,,,,1,
LUNA,CAT,DOMESTIC MH,BRN TABBY,Spayed,KITTN,03/22/2016,K16-018509,,A335627,04/16/2016,,0,STRAY,OVER THE COUNTER,,,UNKNOWN,,COUNTY,,,,1,
,CAT,SIAMESE,LYNX PT,Male,SMALL,,K14-011617,RECEIVING,A313423,11/05/2014,11/05/2014,0,QUARANTINE,FLD_STRAY,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,CHICKEN,BROWN,Unknown,SMALL,,K18-027168,EUTH,A367930,02/05/2018,02/05/2018,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
,DOG,PIT BULL,BLUE/WHITE,Male,MED,,K17-026294,DI105,A364059,11/15/2017,12/23/2017,38,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BLACK,Female,SMALL,10/14/2008,K20-037088,SMM,A400962,10/14/2020,10/14/2020,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
,DOG,BORDER COLLIE,WHITE/BLACK,Male,MED,10/21/2014,K16-021267,TX,A344110,10/21/2016,11/30/2016,40,STRAY,FIELD,DIED,AT VET,HEALTHY,DEAD,COUNTY,,,,1,
,CAT,DOMESTIC SH,ORANGE/WHITE,Unknown,KITTN,,K18-029111,RECEIVING,A374718,07/13/2018,07/13/2018,0,STRAY,COMM CAT,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,*WINDSOR,,,,1,
,OTHER,HAVANA/MIX,GRAY,Unknown,SMALL,06/12/2022,K22-041620,TX,A411993,06/14/2022,06/15/2022,1,STRAY,BORN_HERE,EUTHANIZE,ILL SEVERE,HEALTHY,UNTREATABLE,COUNTY,,,,1,
ID #27383,CAT,DOMESTIC SH,AGOUTI,Unknown,KITTN,,K22-041635,HSSC,A412018,06/12/2022,06/16/2022,4,STRAY,PHONE,TRANSFER,HSSC,UNKNOWN,PENDING,COUNTY,,,,1,
,OTHER,CHICKEN,BROWN/RED,Male,SMALL,,K14-009443,COOLER,A308235,06/24/2014,06/25/2014,1,TRANSFER,VET_HOSP,DIED,IN KENNEL,HEALTHY,DEAD,COUNTY,,,,1,
,OTHER,TURKEY,BLACK/RED,Female,MED,,K18-030835,LS03,A381705,12/06/2018,12/20/2018,14,STRAY,FIELD,,,UNKNOWN,,COUNTY,,,,1,
,OTHER,QUAIL,BROWN/BLACK,Unknown,SMALL,,K22-041757,SMM,A412175,06/27/2022,07/02/2022,5,STRAY,FIELD,DIED,IN KENNEL,UNKNOWN,DEAD,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK/TAN,Unknown,MED,,K21-038157,VET,A403395,03/31/2021,04/01/2021,1,STRAY,FIELD,DISPOSAL,,UNKNOWN,,COUNTY,,,,1,
,CAT,SIAMESE,TAN/BLACK,Unknown,SMALL,,K15-013608,TX,A320831,04/17/2015,04/17/2015,0,STRAY,VET_HOSP,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,OTHER,LOVEBIRD,GREEN/RED,Unknown,SMALL,,K18-029340,CI01,A375138,08/03/2018,08/05/2018,2,STRAY,FIELD,DIED,IN KENNEL,UNKNOWN,DEAD,SANTA ROSA,,,,1,
,DOG,GERM SHEPHERD,BLACK,Male,MED,,K21-040397,DS89,A408604,12/29/2021,02/18/2022,51,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,DOG,AUST SHEPHERD/MIX,TRICOLOR,Male,MED,,K15-014115,DS62,A321816,05/23/2015,07/02/2015,40,STRAY,FIELD,EUTHANIZE,BEH SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,DOG,ROTTWEILER,BLACK/TAN,Unknown,PUPPY,03/18/2018,K18-027602,CS04,A369475,03/19/2018,03/19/2018,0,STRAY,BORN_HERE,DIED,IN KENNEL,UNKNOWN,DEAD,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BRN TABBY,Spayed,,,K18-028053,RECEIVING,A007213,04/28/2018,04/28/2018,0,OWNER SURRENDER,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,*WINDSOR,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K19-031710,EUTH,A384994,03/17/2019,03/17/2019,0,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNKNOWN,UNTREATABLE,*SEBASTOPOL,,,,1,
,DOG,GERM SHEPHERD/MIX,WHITE,Male,MED,,K19-033176,DQ114,A390101,08/02/2019,08/13/2019,11,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BLACK,Unknown,SMALL,,K22-042052,COOLER,A412575,07/23/2022,07/26/2022,3,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,DEAD,COUNTY,,,,1,
,CAT,DOMESTIC SH,GRAY TABBY/WHITE,Female,SMALL,,K16-019781,RECEIVING,A339544,07/13/2016,07/13/2016,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BRN TABBY,Female,KITTN,,K22-042154,CA03,A412728,08/04/2022,,0,STRAY,PHONE,,,UNKNOWN,,COUNTY,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K21-039506,EUTH,A406569,09/02/2021,09/02/2021,0,QUARANTINE,FIELD,EUTHANIZE,FRA,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
LUNA,DOG,BULLDOG/PIT BULL,BLACK/WHITE,Female,MED,05/30/2020,K22-041773,DA30,A412195,06/28/2022,08/02/2022,35,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,HEALTHY,HEALTHY,SANTA ROSA,,,,1,
,OTHER,CHICKEN,BLACK,Female,SMALL,,K19-034457,TRUCK,A393565,11/08/2019,11/08/2019,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K19-033347,EUTH,A390437,08/16/2019,08/16/2019,0,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,GRAY,Unknown,KITTN,04/20/2017,K17-023381,RECEIVING,A352302,05/05/2017,05/05/2017,0,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
