"job_class_code","title","hourly_a","hourly_b","hourly_c","hourly_d","hourly_e","hourly_f","biweekly_a","biweekly_b","biweekly_c","biweekly_d","biweekly_e","biweekly_f","monthly_a","monthly_b","monthly_c","monthly_d","monthly_e","monthly_f","representation_status_bargaining_unit","pre_employment_physical","security_clearance","probation_period_hours","work_group","dmv_a_and_d_testing","dmv_a_and_d_testing_some_positions_in_class","tuberculosis_exam","respiratory_exam","exit_exam","hepatitis_b_immunization","auditory_exam","mmr"
"D217","Assistant Project Development Director","80.42","85.04","89.92","95.09","100.56",,"6433.60","6803.20","7193.60","7607.20","8044.80",,"13939.20","14739.98","15585.83","16481.95","17430.06",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"D218","Project Development Director","93.11","98.46","104.10","110.07","116.39",,"7448.80","7876.80","8328.00","8805.60","9311.20",,"16138.76","17066.07","18043.65","19078.43","20173.88",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"D220","Deputy Director Of Agricultural Services","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,"Yes",,,,,,
"D221","Health Department Director Of Finance","72.97","77.16","81.58","86.26","91.22",,"5837.60","6172.80","6526.40","6900.80","7297.60",,"12647.89","13374.14","14140.26","14951.45","15811.16",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"D222","Deputy Director Of Child Support Services","76.61","81.02","85.67","90.58","95.77",,"6128.80","6481.60","6853.60","7246.40","7661.60",,"13278.81","14043.20","14849.18","15700.23","16599.81",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"D223","Deputy Director for Administration and Finance - SMC Health","72.97","77.16","81.58","86.26","91.22",,"5837.60","6172.80","6526.40","6900.80","7297.60",,"12647.89","13374.14","14140.26","14951.45","15811.16",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"D225","Deputy Director Of Ambulatory Services","80.42","85.04","89.92","95.09","100.56",,"6433.60","6803.20","7193.60","7607.20","8044.80",,"13939.20","14739.98","15585.83","16481.95","17430.06",,"Management: General(M50B)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes",,,"Yes",,"Yes"
"D230","Director of Emergency Management - Unclassified","80.42","85.04","89.92","95.09","100.56",,"6433.60","6803.20","7193.60","7607.20","8044.80",,"13939.20","14739.98","15585.83","16481.95","17430.06",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"K006","Project Read Program Director","40.48","42.79","45.26","47.83","50.58",,"3238.40","3423.20","3620.80","3826.40","4046.40",,"7016.40","7416.79","7844.92","8290.37","8767.03",,"SEIU: Library(S39)","1 - Light Physical Demands (Physical Exam Codes)",,"1040","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"P002","Director",,,,,,,,,,,,,,,,,,,"Special Districts - EPA  Ladera  and Broadmoor","0 - None (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"P017","Assistant Library Director",,,,,,,,,,,,,,,,,,,"Districts: Law Library(L93A)","0 - None (Physical Exam Codes)",,,"Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"P061","Director Of Administrative Services",,,,,,,,,,,,,,,,,,,"Special Districts - EPA  Ladera  and Broadmoor","0 - None (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"X222","Court Human Resource Director","62.51","65.33","68.27","71.33","74.55","77.89","5000.80","5226.40","5461.60","5706.40","5964.00","6231.20","10834.86","11323.65","11833.24","12363.63","12921.75","13500.67","Management: Courts(M50J)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"X276","Court Director Of Information Technology","78.52","82.06","85.74","89.62","93.67","97.87","6281.60","6564.80","6859.20","7169.60","7493.60","7829.60","13609.87","14223.46","14861.31","15533.83","16235.82","16963.81","Management: Courts(M50J)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"X280","Court Director Of Finance","65.97","68.93","72.04","75.29","78.68","82.21","5277.60","5514.40","5763.20","6023.20","6294.40","6576.80","11434.58","11947.64","12486.69","13050.02","13637.60","14249.46","Management: Courts(M50J)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"ZDNU","ZDNU-Assistant Library Director",,,,,,,,,,,,,,,,,,,"Special Districts - EPA  Ladera  and Broadmoor","0 - None (Physical Exam Codes)",,,"Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"ZDNU_D114","ZDNU_Assistant Director of Parks - Unclassified","76.61","81.02","85.67","90.58","95.77",,"6128.80","6481.60","6853.60","7246.40","7661.60",,"13278.81","14043.20","14849.18","15700.23","16599.81",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,,"Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
