"begin_date","end_date","facility_name","facility_id","eligibility","cost","notes","sponsor","street1","street2","city","state","postal_code","country","location_1","location_1_address","location_1_city","location_1_state","location_1_zip"
"2017-11-15T17:00:00.000","2017-11-15T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-12-06T17:00:00.000","2017-12-06T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-11-01T17:00:00.000","2017-11-01T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-04T17:00:00.000","2017-10-04T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-11T17:00:00.000","2017-10-11T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-25T17:00:00.000","2017-10-25T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-12-21T17:00:00.000","2016-12-21T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464768)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-11-09T17:00:00.000","2016-11-09T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-11-16T17:00:00.000","2016-11-16T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-10-26T17:00:00.000","2016-10-26T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-10-12T17:00:00.000","2016-10-12T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-10-05T17:00:00.000","2016-10-05T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-11-30T17:00:00.000","2016-11-30T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-12-14T17:00:00.000","2016-12-14T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-11-23T17:00:00.000","2016-11-23T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-11-02T17:00:00.000","2016-11-02T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-12-07T17:00:00.000","2016-12-07T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-10-19T17:00:00.000","2016-10-19T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 23rd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-10-15T12:30:00.000","2016-10-15T14:00:00.000","San Mateo County Health Services","28",,"0",,,"225 37th Avenue","Room 100","San Mateo","CA","94403","US","POINT (-122.300398 37.53197)","225 37th Avenue","San Mateo","CA","94403"
"2017-10-21T09:00:00.000","2017-10-21T12:00:00.000","Senior Sunrise Room","2","2 years and older","0",,"Stanford Flu Crew/Brisbane Lions Club","2 Visitacion Avenue",,"Brisbane","94005","CA","US","POINT (-122.402683 37.684203)","2 Visitacion Avenue","Brisbane","CA","94005"
"2016-10-22T09:00:00.000","2016-10-22T12:00:00.000","Senior Sunrise Room","2","2 years and older","0",,"Stanford Flu Crew/Brisbane Lions Club","2 Visitacion Avenue",,"Brisbane","CA","94005","US","POINT (-122.402683 37.684203)","2 Visitacion Avenue","Brisbane","CA","94005"
"2016-10-13T09:00:00.000","2016-10-13T13:00:00.000","Sequoia Health and Wellness Center","24",,"0",,,"749 Brewster Ave.",,"Redwood City","CA","94063","US","POINT (-122.233078 37.489358)","749 Brewster Ave.","Redwood City","CA","94063"
"2016-10-18T16:00:00.000","2016-10-18T20:00:00.000","Sequoia Health and Wellness Center","24",,"0",,,"749 Brewster Ave.",,"Redwood City","CA","94063","US","POINT (-122.233078 37.489358)","749 Brewster Ave.","Redwood City","CA","94063"
"2016-10-29T13:00:00.000","2016-10-29T16:00:00.000","SF Filipino Seventh-day Adventist Church","22",,"0",,"District 4C4 Lions Club","533 Hickey Blvd",,"Pacifica","CA","94044","US","POINT (-122.481023 37.653893)","533 Hickey Blvd","Pacifica","CA","94044"
"2017-11-13T08:30:00.000","2017-11-13T11:30:00.000","South San Francisco Health Center","31",,"0",,,"306 Spruce St.",,"South San Francisco","94080","CA","US","POINT (-122.415813 37.657001)","306 Spruce St South","San Francisco","CA","94080"
"2017-12-04T08:30:00.000","2017-12-04T11:30:00.000","South San Francisco Health Center","31",,"0",,,"306 Spruce St.",,"South San Francisco","94080","CA","US","POINT (-122.415813 37.657001)","306 Spruce St South","San Francisco","CA","94080"
"2016-11-07T08:30:00.000","2016-11-07T11:30:00.000","South San Francisco Health Center","31",,"0",,,"306 Spruce St.",,"South San Francisco","CA","94080","US","POINT (-122.415813 37.657001)","306 Spruce St.","South San Francisco","CA","94080"
"2016-12-05T08:30:00.000","2016-12-05T11:30:00.000","South San Francisco Health Center","31",,"0",,,"306 Spruce St.",,"South San Francisco","CA","94080","US","POINT (-122.415813 37.657001)","306 Spruce St.","South San Francisco","CA","94080"
"2017-10-29T12:00:00.000","2017-10-29T14:30:00.000","St. Andrew Church","6",,"0",,"SF Premier Lions Club","1571 Southgate Avenue",,"Daly City","94015","CA","US","POINT (-122.473748 37.675771)","1571 Southgate Avenue","Daly City","CA","94015"
"2016-10-23T08:30:00.000","2016-10-23T14:30:00.000","St. Andrew Church","6",,"0",,"SF Premier Lions Club","1571 Southgate Avenue",,"Daly City","CA","94015","US","POINT (-122.473748 37.675771)","1571 Southgate Avenue","Daly City","CA","94015"
"2017-11-16T10:00:00.000","2017-11-16T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd","Menlo Park","CA","94025"
"2017-12-07T10:00:00.000","2017-12-07T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd","Menlo Park","CA","94025"
"2017-10-19T10:00:00.000","2017-10-19T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd","Menlo Park","CA","94025"
"2016-12-01T10:00:00.000","2016-12-01T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","CA","94025","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd.","Menlo Park","CA","94025"
"2016-11-17T10:00:00.000","2016-11-17T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","CA","94025","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd.","Menlo Park","CA","94025"
"2016-10-20T10:00:00.000","2016-10-20T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","CA","94025","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd.","Menlo Park","CA","94025"
"2017-10-15T08:00:00.000","2017-10-15T14:00:00.000","St. Augustine Church","34",,"0",,"SF Host Lions Club","3700 Callan Blvd",,"South San Francisco","94080","CA","US","POINT (-122.463844 37.645972)","3700 Callan Blvd South","San Francisco","CA","94080"
"2017-10-07T08:30:00.000","2017-10-07T11:30:00.000","Woodside Fire Protection","32",,"0",,,"3111 Woodside Rd. ",,"Woodside","94062","CA","US","POINT (-122.255968 37.42912)","3111 Woodside Rd","Woodside","CA","94062"
"2016-10-15T08:30:00.000","2016-10-15T11:30:00.000","Woodside Fire Protection","32",,"0",,,"3111 Woodside Rd. ",,"Woodside","CA","94062","US","POINT (-122.255968 37.42912)","3111 Woodside Rd.","Woodside","CA","94062"
