"job_class_code","title","hourly_a","hourly_b","hourly_c","hourly_d","hourly_e","hourly_f","biweekly_a","biweekly_b","biweekly_c","biweekly_d","biweekly_e","biweekly_f","monthly_a","monthly_b","monthly_c","monthly_d","monthly_e","monthly_f","representation_status_bargaining_unit","pre_employment_physical","security_clearance","probation_period_hours","work_group","dmv_a_and_d_testing","dmv_a_and_d_testing_some_positions_in_class","tuberculosis_exam","respiratory_exam","exit_exam","hepatitis_b_immunization","auditory_exam","mmr"
"B163","C/CAG Program Director - Unclassified","71.14","75.22","79.54","84.11","88.93",,"5691.20","6017.60","6363.20","6728.80","7114.40",,"12330.70","13037.88","13786.67","14578.79","15414.24",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B165","First 5 Research and Evaluation Specialist - Unclassified","42.90","45.35","47.96","50.70","53.60",,"3432.00","3628.00","3836.80","4056.00","4288.00",,"7435.86","7860.52","8312.91","8787.83","9290.49",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"1040","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B169","Dentist - Unclassified","78.50","83.02","87.77","92.80","98.14",,"6280.00","6641.60","7021.60","7424.00","7851.20",,"13606.40","14389.86","15213.17","16085.02","17010.61",,"UAPD: Professional Physicians(U80A)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes",,"Yes"
"B170","Supervising Physician - Unclassified",,"107.30","113.44","119.96","126.83",,,"8584.00","9075.20","9596.80","10146.40",,,"18598.31","19662.56","20792.67","21983.44",,"UAPD: Professional Physicians(U80A)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes",,,"Yes",,"Yes"
"B171","Rehabilitation Production Supervisor I - Unclassified","30.62","32.37","34.24","36.18","38.26",,"2449.60","2589.60","2739.20","2894.40","3060.80",,"5307.36","5610.69","5934.82","6271.08","6631.61",,"AFSCME: Human Services(A08)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,"Yes",,
"B172","Rehabilitation Production Supervisor II - Unclassified","34.77","36.78","38.89","41.11","43.49",,"2781.60","2942.40","3111.20","3288.80","3479.20",,"6026.68","6375.08","6740.80","7125.60","7538.12",,"AFSCME: Human Services(A08)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,"Yes",,
"B173","Dietetic Technician - Unclassified","29.05","30.72","32.49","34.33","36.33",,"2324.00","2457.60","2599.20","2746.40","2906.40",,"5035.24","5324.70","5631.49","5950.42","6297.08",,"AFSCME: Institutional Services(A03)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B174","Dietitian - Unclassified","40.52","42.87","45.31","47.91","50.65",,"3241.60","3429.60","3624.80","3832.80","4052.00",,"7023.33","7430.66","7853.58","8304.24","8779.16",,"AFSCME: Health Services (A01A)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,"Yes",,"Yes"
"B176","Vocational Rehabilitation Counselor I - Unclassified","31.28","33.09","34.99","37.00","39.12",,"2502.40","2647.20","2799.20","2960.00","3129.60",,"5421.76","5735.49","6064.82","6413.21","6780.67",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes",,,,,"Yes"
"B177","Vocational Rehabilitation Counselor II - Unclassified","35.35","37.37","39.52","41.78","44.19",,"2828.00","2989.60","3161.60","3342.40","3535.20",,"6127.22","6477.34","6850.00","7241.73","7659.45",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,,,"Yes"
"B178","Vocational Rehabilitation Counselor III - Unclassified","41.69","44.08","46.60","49.29","52.10",,"3335.20","3526.40","3728.00","3943.20","4168.00",,"7226.13","7640.39","8077.18","8543.44","9030.49",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,,,"Yes"
"B179","Assistant Public Health Laboratory Director - Unclassified","51.87","54.83","57.98","61.31","64.83",,"4149.60","4386.40","4638.40","4904.80","5186.40",,"8990.63","9503.68","10049.67","10626.86","11236.98",,"Management: General(M50B)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes",,"Yes"
"B180","Senior Community Program Specialist - Unclassified","42.90","45.35","47.96","50.70","53.60",,"3432.00","3628.00","3836.80","4056.00","4288.00",,"7435.86","7860.52","8312.91","8787.83","9290.49",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B181","Community Program Specialist II - Unclassified","36.53","38.64","40.86","43.20","45.68",,"2922.40","3091.20","3268.80","3456.00","3654.40",,"6331.74","6697.47","7082.26","7487.86","7917.71",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B182","Community Program Specialist I - Unclassified","32.62","34.51","36.47","38.55","40.79",,"2609.60","2760.80","2917.60","3084.00","3263.20",,"5654.02","5981.62","6321.35","6681.87","7070.13",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B183","Community Worker I - Unclassified","24.47","25.86","27.35","28.93","30.57",,"1957.60","2068.80","2188.00","2314.40","2445.60",,"4241.39","4482.31","4740.58","5014.44","5298.70",,"AFSCME: Human Services(A08)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,"Yes","Yes","Yes",,"Yes",,"Yes"
"B184","Community Worker II - Unclassified","27.02","28.57","30.19","31.93","33.75",,"2161.60","2285.60","2415.20","2554.40","2700.00",,"4683.38","4952.04","5232.83","5534.43","5849.89",,"AFSCME: Human Services(A08)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,"Yes","Yes","Yes",,"Yes",,"Yes"
"B185","Community Mental Health Nurse - Unclassified",,,"69.73","73.71","77.96",,,,"5578.40","5896.80","6236.80",,,,"12086.30","12776.15","13512.81",,"CNA: Registered Nurses(N25)","3 - Heavy Physical demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes","Yes",,"Yes",,"Yes"
"B186","Peer Support Worker I - Unclassified","24.47","25.86","27.35","28.93","30.57",,"1957.60","2068.80","2188.00","2314.40","2445.60",,"4241.39","4482.31","4740.58","5014.44","5298.70",,"AFSCME: Human Services(A08)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes",,,"Yes",,"Yes"
"B187","Peer Support Worker II - Unclassified","27.02","28.57","30.19","31.93","33.75",,"2161.60","2285.60","2415.20","2554.40","2700.00",,"4683.38","4952.04","5232.83","5534.43","5849.89",,"AFSCME: Human Services(A08)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes",,,"Yes",,"Yes"
"B189","Community Program Specialist I - Unclassified / Confidential","29.57","31.27","33.06","34.94","36.97",,"2365.60","2501.60","2644.80","2795.20","2957.60",,"5125.37","5420.03","5730.29","6056.15","6408.01",,"Confidential: Confidential B(C70B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B190","Community Program Specialist II - Unclassified/Confidential","36.52","38.63","40.85","43.19","45.67",,"2921.60","3090.40","3268.00","3455.20","3653.60",,"6330.01","6695.74","7080.53","7486.12","7915.98",,"Confidential: Confidential B(C70B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B192","Public Works Technician I - Unclassified","31.91","33.75","35.67","37.74","39.89",,"2552.80","2700.00","2853.60","3019.20","3191.20",,"5530.96","5849.89","6182.68","6541.47","6914.13",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B193","Public Works Technician II - Unclassified","37.42","39.56","41.83","44.23","46.77",,"2993.60","3164.80","3346.40","3538.40","3741.60",,"6486.01","6856.93","7250.39","7666.39","8106.64",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B194","IS Business Analyst II - Unclassified","52.72","55.72","58.95","62.32","65.89",,"4217.60","4457.60","4716.00","4985.60","5271.20",,"9137.96","9657.95","10217.80","10801.93","11420.71",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B201","Assistant County Executive - Unclassified","126.10","133.32","140.97","149.06","157.60",,"10088.00","10665.60","11277.60","11924.80","12608.00",,"21856.91","23108.36","24434.33","25836.57","27316.81",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B202","Benefits Analyst III - Unclassified","34.82","36.83","38.93","41.18","43.53",,"2785.60","2946.40","3114.40","3294.40","3482.40",,"6035.35","6383.74","6747.74","7137.73","7545.05",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B203","Assistant County Attorney - Unclassified","118.55","125.35","132.55","140.15","148.20",,"9484.00","10028.00","10604.00","11212.00","11856.00",,"20548.27","21726.92","22974.89","24292.20","25687.51",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B204","County Attorney - Unclassified","142.95","151.18","159.86","169.03","178.73",,"11436.00","12094.40","12788.80","13522.40","14298.40",,"24777.52","26204.03","27708.53","29297.97","30979.27",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B205","Deputy Controller - Unclassified","72.97","77.16","81.58","86.26","91.22",,"5837.60","6172.80","6526.40","6900.80","7297.60",,"12647.89","13374.14","14140.26","14951.45","15811.16",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B206","Undersheriff - Unclassified","101.49","107.30","113.48","119.98","126.87",,"8119.20","8584.00","9078.40","9598.40","10149.60",,"17591.26","18598.31","19669.49","20796.13","21990.38",,"Management: Sheriffs(M50C)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B207","County Executive Officer - Unclassified",,,,,"192.77",,,,,,"15421.60",,,,,,"33412.82",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B208","Capital Projects Manager - Unclassified","57.95","61.29","64.81","68.51","72.46",,"4636.00","4903.20","5184.80","5480.80","5796.80",,"10044.47","10623.40","11233.52","11874.84","12559.49",,"AFSCME: Planning(A05)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B209","Chief Deputy District Attorney - Unclassified","118.55","125.35","132.55","140.15","148.20",,"9484.00","10028.00","10604.00","11212.00","11856.00",,"20548.27","21726.92","22974.89","24292.20","25687.51",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B210","Director Of Human Resources - Unclassified","97.76","103.36","109.29","115.58","122.20",,"7820.80","8268.80","8743.20","9246.40","9776.00",,"16944.74","17915.39","18943.24","20033.48","21180.93",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B211","Transportation Systems Coordinator - Unclassified","66.18","69.98","73.98","78.25","82.73",,"5294.40","5598.40","5918.40","6260.00","6618.40",,"11470.98","12129.63","12822.95","13563.07","14339.59",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B212","Chief Deputy County Attorney - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B213","Assistant District Attorney - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B214","Director Of Probation Services - Unclassified","102.66","108.52","114.76","121.35","128.31",,"8212.80","8681.60","9180.80","9708.00","10264.80",,"17794.06","18809.77","19891.35","21033.60","22239.97",,"Management: Probation(M50E)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B215","Chief Deputy Coroner - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","3 - Heavy Physical demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes",,"Yes"
"B216","Deputy Director Of C/CAG - Unclassified","80.27","84.86","89.73","94.88","100.33",,"6421.60","6788.80","7178.40","7590.40","8026.40",,"13913.20","14708.78","15552.90","16445.55","17390.20",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B217","C/CAG Program Specialist I - Unclassified","36.53","38.64","40.86","43.20","45.68",,"2922.40","3091.20","3268.80","3456.00","3654.40",,"6331.74","6697.47","7082.26","7487.86","7917.71",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B218","C/CAG Program Specialist II - Unclassified","42.90","45.35","47.96","50.70","53.60",,"3432.00","3628.00","3836.80","4056.00","4288.00",,"7435.86","7860.52","8312.91","8787.83","9290.49",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B219","Management Analyst I - Unclassified (Class Deleted)","33.39","35.31","37.35","39.48","41.74",,"2671.20","2824.80","2988.00","3158.40","3339.20",,"5787.49","6120.28","6473.88","6843.07","7234.79",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,,"Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B220","Associate Management Analyst - Unclassified","42.66","45.12","47.70","50.44","53.32",,"3412.80","3609.60","3816.00","4035.20","4265.60",,"7394.26","7820.65","8267.84","8742.77","9241.96",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B221","Management Analyst - Unclassified","49.37","52.21","55.18","58.36","61.72",,"3949.60","4176.80","4414.40","4668.80","4937.60",,"8557.30","9049.56","9564.35","10115.54","10697.93",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B222","First 5 SMC Deputy Director - Unclassified","63.04","66.64","70.49","74.52","78.81",,"5043.20","5331.20","5639.20","5961.60","6304.80",,"10926.72","11550.71","12218.03","12916.55","13660.14",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B223","Deputy Assessor - County Clerk Recorder - Unclassified","76.61","81.02","85.67","90.58","95.77",,"6128.80","6481.60","6853.60","7246.40","7661.60",,"13278.81","14043.20","14849.18","15700.23","16599.81",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B224","Director Of Human Services Agency - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B225","First 5 Deputy Executive Director - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B226","Director Of The Health Department","117.61","124.34","131.48","139.02","147.00",,"9408.80","9947.20","10518.40","11121.60","11760.00",,"20385.34","21551.85","22789.43","24096.34","25479.51",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B227","Child Support Analyst I - Unclassified","32.34","34.21","36.17","38.24","40.45",,"2587.20","2736.80","2893.60","3059.20","3236.00",,"5605.49","5929.62","6269.35","6628.14","7011.20",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B228","Child Support Analyst II - Unclassified","34.07","36.03","38.10","40.27","42.58",,"2725.60","2882.40","3048.00","3221.60","3406.40",,"5905.35","6245.08","6603.87","6980.00","7380.39",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B229","Director Of Public Works - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B230","Energy Program Manager - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B231","Human Services Program Policy Analyst - Unclassified","46.06","48.71","51.52","54.46","57.60",,"3684.80","3896.80","4121.60","4356.80","4608.00",,"7983.58","8442.90","8929.96","9439.55","9983.81",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B232","LAFCO Commissioner - Unclassified",,,,,"103.00",,,,,,"8240.00",,,,,,"17852.99",,"Extra Help: Commissioners(ZCO)","0 - None (Physical Exam Codes)",,"0","Work Group 2: Not FLSA - Only Comp Time/Max 240",,,,,,,,
"B233","Director Of Information Services - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B234","Director of Welfare Fraud Investigations/NCRIC/HIDTA - Unc","83.10","87.86","92.91","98.23","103.89",,"6648.00","7028.80","7432.80","7858.40","8311.20",,"14403.72","15228.77","16104.09","17026.21","18007.25",,"Management: Sheriffs(M50C)","4 - Safety Members; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes",,"Yes"
"B235","Financial Services Manager I - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B237","Health Services Manager I - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B238","Human Services Manager I - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B239","Legislative Aide - Unclassified","42.66","45.12","47.70","50.44","53.32",,"3412.80","3609.60","3816.00","4035.20","4265.60",,"7394.26","7820.65","8267.84","8742.77","9241.96",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B240","Director Of Child Support Services - Unclassified","97.76","103.36","109.29","115.58","122.20",,"7820.80","8268.80","8743.20","9246.40","9776.00",,"16944.74","17915.39","18943.24","20033.48","21180.93",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B241","Senior Legislative Aide - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B242","Administrative Services Manager I - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B243","Chief Inspector","83.10","87.86","92.91","98.23","103.89",,"6648.00","7028.80","7432.80","7858.40","8311.20",,"14403.72","15228.77","16104.09","17026.21","18007.25",,"Management: Sheriffs(M50C)","4 - Safety Members; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes",,"Yes"
"B244","Patient Services Specialist - Unclassified","30.91","32.72","34.59","36.55","38.67",,"2472.80","2617.60","2767.20","2924.00","3093.60",,"5357.63","5671.36","5995.48","6335.21","6702.67",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes",,,,,"Yes"
"B245","Assistant Sheriff - Unclassified","93.10","98.45","104.09","110.07","116.39",,"7448.00","7876.00","8327.20","8805.60","9311.20",,"16137.02","17064.34","18041.92","19078.43","20173.88",,"Management: Sheriffs(M50C)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,"Yes",,"Yes","Yes","Yes"
"B246","Sheriff's Captain - Unclassified","83.10","87.86","92.91","98.23","103.89",,"6648.00","7028.80","7432.80","7858.40","8311.20",,"14403.72","15228.77","16104.09","17026.21","18007.25",,"Management: Sheriffs(M50C)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes","Yes","Yes"
"B247","Executive Director  First 5 SMC - Unclassified","69.46","73.46","77.68","82.12","86.85",,"5556.80","5876.80","6214.40","6569.60","6948.00",,"12039.50","12732.82","13464.27","14233.86","15053.71",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B250","Chief Executive Officer  SAMCERA","113.18","119.66","126.54","133.79","141.46",,"9054.40","9572.80","10123.20","10703.20","11316.80",,"19617.49","20740.67","21933.18","23189.82","24519.26",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B260","Clinical Services Manager II - Mental Health - Unclassified","66.18","69.98","73.98","78.25","82.73",,"5294.40","5598.40","5918.40","6260.00","6618.40",,"11470.98","12129.63","12822.95","13563.07","14339.59",,"Management: General(M50B)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes",,,"Yes",,"Yes"
"B264","Deputy Assessor - Clerk Recorder - Unclassified","69.46","73.46","77.68","82.12","86.85",,"5556.80","5876.80","6214.40","6569.60","6948.00",,"12039.50","12732.82","13464.27","14233.86","15053.71",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B269","Sheriff's Lieutenant - Unclassified","71.79","75.93","80.28","84.88","89.75",,"5743.20","6074.40","6422.40","6790.40","7180.00",,"12443.36","13160.95","13914.93","14712.25","15556.37",,"Management: Sheriffs(M50C)","4 - Safety Members; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes","Yes","Yes"
"B271","Program Services Manager II - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
