"begin_date","end_date","facility_name","facility_id","eligibility","cost","notes","sponsor","street1","street2","city","postal_code","state","country","location_1","location_1_address","location_1_city","location_1_state","location_1_zip"
"2018-11-06T14:00:00.000","2018-11-06T18:30:00.000","La Honda Puente Office","33",,"0",,"SMC Health System","8865 La Honda Rd","Suite 4","Redwood City","94062","CA","US","POINT (-122.274731 37.320067)",,,,
"2018-10-30T08:00:00.000","2018-10-30T14:00:00.000","Mater Dolorosa Church","29",,"0",,"SF Host Lions Club","307 Willow Ave.",,"South San Francisco","94080","CA","US","POINT (-122.432677 37.662337)",,,,
"2018-10-20T09:00:00.000","2018-10-20T12:00:00.000","Hoover Community School","39",,,,"SMC Health System","701 Charter Street",,"Redwood City","94063","CA","US","POINT (-122.216128 37.481888)",,,,
"2018-10-25T09:00:00.000","2018-10-25T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-11T09:00:00.000","2018-10-11T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-01T16:00:00.000","2018-11-01T19:00:00.000","Coastside Hope","14",,"0",,"SMC Health System","99 Avenue Alhambra",,"El Granada","94018","CA","US","POINT (-122.461004 37.654879)",,,,
"2018-10-09T14:00:00.000","2018-10-09T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-03T08:30:00.000","2018-11-03T10:30:00.000","Coastside Senior Housing","18",,"0",,"SMC Health System","925 Main Street",,"Half Moon Bay","94019","CA","US","POINT (-122.430049 37.45658)",,,,
"2018-11-29T09:00:00.000","2018-11-29T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-12-05T17:00:00.000","2018-12-05T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-10-20T08:30:00.000","2018-10-20T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-07T08:00:00.000","2018-10-07T14:00:00.000","Our Lady of Mercy","4",,"0",,"SF Lions Club","1 Elmwood Drive",,"Daly City","94015","CA","US","POINT (-122.488677 37.699029)",,,,
"2018-11-01T09:00:00.000","2018-11-01T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-12-19T17:00:00.000","2018-12-19T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-12-04T14:00:00.000","2018-12-04T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-23T14:00:00.000","2018-10-23T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-10T08:30:00.000","2018-11-10T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-24T17:00:00.000","2018-10-24T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-11-08T09:00:00.000","2018-11-08T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-17T08:30:00.000","2018-11-17T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-18T09:00:00.000","2018-10-18T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-09-29T10:00:00.000","2018-09-29T15:00:00.000","Crocker Masonic Lodge","35",,"0",,"SF Host Lions Club","17 Hillcrest Drive",,"Daly City","94014","CA","US","POINT (-122.462154 37.705801)",,,,
"2018-11-14T17:00:00.000","2018-11-14T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-11-28T17:00:00.000","2018-11-28T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-10-09T14:00:00.000","2018-10-09T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-13T08:30:00.000","2018-10-13T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
