"hospital_name","facility_id","type_of_service","type_of_insurance","patient_gender","discharged_dead_or_alive","patient_age_group","discharge_year","number_of_discharges","average_length_of_stay","hospital_volume_ranking_2010"
"Albany Medical Center Hospital","1","Surgical","Medicare","Male","Discharged Dead","75+","2016","70","13.828125","9"
"Albany Medical Center Hospital","1","Medical","Medicare","Female","Discharged Dead","18-40","2016","2","16","9"
"Albany Medical Center Hospital","1","Medical","Commercial","Male","Discharged Alive","65-74","2016","135","5.651367188","9"
"Albany Medical Center Hospital","1","Surgical","Medicaid","Female","Discharged Alive","1-12","2016","113","4.46875","9"
"Albany Medical Center Hospital","1","Medical","Other","Female","Discharged Alive","65-74","2016","31","4.547851563","9"
"Albany Medical Center Hospital","1","Medical","Commercial","Male","Discharged Alive","13-17","2016","200","3.234863281","9"
"Albany Medical Center Hospital","1","Medical","Commercial","Female","Discharged Alive","65-74","2016","114","6.060546875","9"
"Albany Medical Center - South Clinical Campus","2","Surgical","Medicare","Female","Discharged Alive","65-74","2016","3","1.666503906","211"
"Albany Medical Center - South Clinical Campus","2","Surgical","Medicare","Female","Discharged Alive","75+","2016","1","2","211"
"Albany Medical Center - South Clinical Campus","2","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","1","2","211"
"Albany Medical Center - South Clinical Campus","2","Surgical","Medicare","Male","Discharged Alive","75+","2016","1","2","211"
"Albany Medical Center - South Clinical Campus","2","Surgical","Commercial","Female","Discharged Alive","41-64","2016","1","2","211"
"Albany Medical Center - South Clinical Campus","2","Surgical","Commercial","Male","Discharged Alive","41-64","2016","1","2","211"
"Albany Memorial Hospital","4","Surgical","Medicare","Male","Discharged Alive","75+","2016","45","7.310546875","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Female","Discharged Alive","65-74","2016","53","6.20703125","155"
"Albany Memorial Hospital","4","Medical","Other","Male","Discharged Alive","18-40","2016","1","4","155"
"Albany Memorial Hospital","4","Medical","Medicaid","Female","Discharged Alive","75+","2016","1","9","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Female","Discharged Alive","41-64","2016","22","5.817382813","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Male","Discharged Alive","13-17","2016","1","4","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Male","Discharged Alive","41-64","2016","51","6.568359375","155"
"Albany Memorial Hospital","4","Medical","Commercial","Male","Discharged Alive","41-64","2016","126","3.396484375","155"
"Albany Memorial Hospital","4","Medical","Commercial","Female","Discharged Alive","75+","2016","7","4","155"
"Albany Memorial Hospital","4","Medical","Medicaid","Male","Discharged Dead","41-64","2016","1","8","155"
"Albany Memorial Hospital","4","Medical","Commercial","Male","Discharged Alive","75+","2016","6","6","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Male","Discharged Alive","65-74","2016","5","11.19921875","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Female","Discharged Dead","65-74","2016","1","1","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Male","Discharged Alive","18-40","2016","2","7","155"
"Albany Memorial Hospital","4","Medical","Medicare","Male","Discharged Dead","75+","2016","10","6.099609375","155"
"Albany Memorial Hospital","4","Medical","Other","Female","Discharged Alive","41-64","2016","1","2","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Female","Discharged Alive","75+","2016","1","6","155"
"Albany Memorial Hospital","4","Medical","Medicare","Male","Discharged Alive","41-64","2016","130","4.153320313","155"
"Albany Memorial Hospital","4","Medical","Medicare","Female","Discharged Dead","41-64","2016","1","8","155"
"Albany Memorial Hospital","4","Surgical","Medicaid","Female","Discharged Alive","75+","2016","1","4","155"
"Albany Memorial Hospital","4","Surgical","Medicaid","Male","Discharged Alive","41-64","2016","23","7.04296875","155"
"Albany Memorial Hospital","4","Surgical","Medicaid","Male","Discharged Alive","18-40","2016","13","5.307617188","155"
"Albany Memorial Hospital","4","Medical","Commercial","Male","Discharged Alive","65-74","2016","15","3.333007813","155"
"Albany Memorial Hospital","4","Medical","Medicaid","Female","Discharged Alive","41-64","2016","112","4.508789063","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Male","Discharged Dead","75+","2016","3","9.666015625","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Male","Discharged Alive","41-64","2016","18","8.888671875","155"
"Albany Memorial Hospital","4","Medical","Medicaid","Female","Discharged Alive","18-40","2016","66","4.393554688","155"
"Albany Memorial Hospital","4","Medical","Medicare","Female","Discharged Dead","75+","2016","14","3","155"
"Albany Memorial Hospital","4","Medical","Commercial","Male","Discharged Alive","18-40","2016","44","2.636230469","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Female","Discharged Dead","75+","2016","2","7","155"
"Albany Memorial Hospital","4","Medical","Medicare","Male","Discharged Alive","75+","2016","251","4.680664063","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Male","Discharged Alive","65-74","2016","37","5.729492188","155"
"Albany Memorial Hospital","4","Medical","Commercial","Female","Discharged Alive","41-64","2016","123","4.357421875","155"
"Albany Memorial Hospital","4","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","17","2.764648438","155"
"Albany Memorial Hospital","4","Medical","Medicare","Female","Discharged Alive","75+","2016","513","4.91015625","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Female","Discharged Alive","75+","2016","82","7","155"
"Albany Memorial Hospital","4","Medical","Medicare","Female","Discharged Alive","65-74","2016","167","4.622070313","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Male","Discharged Alive","75+","2016","2","8","155"
"Albany Memorial Hospital","4","Medical","Medicaid","Male","Discharged Alive","18-40","2016","41","4.536132813","155"
"Albany Memorial Hospital","4","Surgical","Medicare","Female","Discharged Alive","18-40","2016","2","20.5","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Female","Discharged Dead","65-74","2016","1","1","155"
"Albany Memorial Hospital","4","Medical","Medicare","Female","Discharged Alive","41-64","2016","113","4.16796875","155"
"Albany Memorial Hospital","4","Medical","Commercial","Female","Discharged Dead","65-74","2016","1","2","155"
"Albany Memorial Hospital","4","Medical","Other","Male","Discharged Alive","41-64","2016","2","6","155"
"Albany Memorial Hospital","4","Medical","Commercial","Male","Discharged Dead","41-64","2016","1","8","155"
"Albany Memorial Hospital","4","Surgical","Other","Female","Discharged Alive","65-74","2016","2","5","155"
"Albany Memorial Hospital","4","Medical","Medicare","Male","Discharged Dead","65-74","2016","6","5.333007813","155"
"Albany Memorial Hospital","4","Surgical","Medicaid","Female","Discharged Alive","41-64","2016","20","8.349609375","155"
"Albany Memorial Hospital","4","Medical","Commercial","Female","Discharged Alive","65-74","2016","13","3.845703125","155"
"Albany Memorial Hospital","4","Surgical","Other","Male","Discharged Alive","41-64","2016","2","2.5","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Male","Discharged Alive","18-40","2016","10","5.299804688","155"
"Albany Memorial Hospital","4","Medical","Medicare","Male","Discharged Alive","65-74","2016","125","5.055664063","155"
"Albany Memorial Hospital","4","Medical","Commercial","Female","Discharged Alive","18-40","2016","33","3.060546875","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Female","Discharged Alive","65-74","2016","3","4.666015625","155"
"Albany Memorial Hospital","4","Medical","Medicare","Male","Discharged Alive","18-40","2016","10","3.199707031","155"
"Albany Memorial Hospital","4","Medical","Medicaid","Male","Discharged Alive","65-74","2016","2","3","155"
"Albany Memorial Hospital","4","Medical","Medicare","Female","Discharged Dead","65-74","2016","1","20","155"
"Albany Memorial Hospital","4","Medical","Medicaid","Male","Discharged Dead","18-40","2016","1","7","155"
"Albany Memorial Hospital","4","Medical","Medicaid","Male","Discharged Alive","41-64","2016","87","3.540039063","155"
"Albany Memorial Hospital","4","Medical","Other","Female","Discharged Alive","18-40","2016","2","2.5","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Female","Discharged Alive","18-40","2016","17","3.705566406","155"
"Albany Memorial Hospital","4","Medical","Medicare","Female","Discharged Alive","18-40","2016","22","6.044921875","155"
"Albany Memorial Hospital","4","Surgical","Commercial","Female","Discharged Alive","41-64","2016","52","4.44140625","155"
"Alice Hyde Medical Center","325","Surgical","Commercial","Female","Discharged Alive","41-64","2016","34","2.411621094","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Male","Discharged Alive","75+","2016","3","3","171"
"Alice Hyde Medical Center","325","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","6","2.5","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Male","Discharged Alive","41-64","2016","66","2.651367188","171"
"Alice Hyde Medical Center","325","Surgical","Commercial","Male","Discharged Alive","13-17","2016","2","1","171"
"Alice Hyde Medical Center","325","Medical","Medicaid","Male","Discharged Alive","0","2016","17","1.705810547","171"
"Alice Hyde Medical Center","325","Medical","Other","Male","Discharged Alive","18-40","2016","16","2.75","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Female","Discharged Alive","18-40","2016","171","1.994140625","171"
"Alice Hyde Medical Center","325","Surgical","Other","Female","Discharged Alive","41-64","2016","2","3.5","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Female","Discharged Dead","75+","2016","16","3.75","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Male","Discharged Alive","18-40","2016","32","2.03125","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Male","Discharged Alive","18-40","2016","1","2","171"
"Alice Hyde Medical Center","325","Surgical","Commercial","Male","Discharged Alive","41-64","2016","31","2.870605469","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Female","Discharged Alive","13-17","2016","11","2","171"
"Alice Hyde Medical Center","325","Medical","Other","Female","Discharged Alive","18-40","2016","5","2.199707031","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Female","Discharged Alive","65-74","2016","1","2","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Male","Discharged Alive","75+","2016","19","8.103515625","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Female","Discharged Alive","65-74","2016","27","3.962890625","171"
"Alice Hyde Medical Center","325","Surgical","Medicaid","Male","Discharged Alive","18-40","2016","3","2.666503906","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Male","Discharged Alive","18-40","2016","5","3.399902344","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Female","Discharged Alive","18-40","2016","8","3.375","171"
"Alice Hyde Medical Center","325","Medical","Medicaid","Female","Discharged Alive","18-40","2016","20","2.299804688","171"
"Alice Hyde Medical Center","325","Medical","Other","Male","Discharged Alive","0","2016","3","1.666503906","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Female","Discharged Alive","75+","2016","212","3.230957031","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Male","Discharged Alive","41-64","2016","10","4.099609375","171"
"Alice Hyde Medical Center","325","Medical","Other","Female","Discharged Alive","41-64","2016","4","3","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Female","Discharged Dead","65-74","2016","5","1.399902344","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Male","Discharged Alive","0","2016","92","1.84765625","171"
"Alice Hyde Medical Center","325","Surgical","Commercial","Male","Discharged Alive","18-40","2016","12","2.083007813","171"
"Alice Hyde Medical Center","325","Surgical","Medicaid","Female","Discharged Alive","41-64","2016","3","2.666503906","171"
"Alice Hyde Medical Center","325","Medical","Medicaid","Male","Discharged Alive","1-12","2016","3","2","171"
"Alice Hyde Medical Center","325","Medical","Medicaid","Male","Discharged Alive","18-40","2016","7","2","171"
"Alice Hyde Medical Center","325","Medical","Medicaid","Female","Discharged Alive","1-12","2016","2","1.5","171"
"Alice Hyde Medical Center","325","Surgical","Commercial","Male","Discharged Alive","1-12","2016","6","2.333007813","171"
"Alice Hyde Medical Center","325","Surgical","Other","Female","Discharged Alive","18-40","2016","3","3.666503906","171"
"Alice Hyde Medical Center","325","Medical","Other","Male","Discharged Alive","41-64","2016","19","2","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Male","Discharged Alive","65-74","2016","19","4.157226563","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Female","Discharged Alive","18-40","2016","19","2.473632813","171"
"Alice Hyde Medical Center","325","Surgical","Medicaid","Male","Discharged Alive","41-64","2016","2","8.5","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Female","Discharged Alive","0","2016","95","1.642089844","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Female","Discharged Alive","75+","2016","34","6.234375","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Female","Discharged Alive","41-64","2016","47","2.446777344","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Female","Discharged Alive","65-74","2016","126","2.793457031","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Male","Discharged Alive","1-12","2016","11","1.545410156","171"
"Alice Hyde Medical Center","325","Medical","Other","Male","Discharged Alive","65-74","2016","11","4.090820313","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Female","Discharged Alive","1-12","2016","4","1.25","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Female","Discharged Alive","41-64","2016","19","3.525878906","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Male","Discharged Dead","75+","2016","1","14","171"
"Alice Hyde Medical Center","325","Surgical","Medicare","Female","Discharged Dead","75+","2016","1","5","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Female","Discharged Alive","41-64","2016","94","2.616699219","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Male","Discharged Dead","75+","2016","1","3","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Male","Discharged Alive","41-64","2016","85","2.776367188","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Male","Discharged Alive","75+","2016","157","3.541015625","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Male","Discharged Alive","65-74","2016","121","3.338378906","171"
"Alice Hyde Medical Center","325","Medical","Other","Male","Discharged Alive","75+","2016","4","3.5","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Male","Discharged Alive","65-74","2016","11","2.545410156","171"
"Alice Hyde Medical Center","325","Surgical","Other","Male","Discharged Alive","18-40","2016","7","5.142578125","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Male","Discharged Dead","41-64","2016","1","1","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Male","Discharged Alive","0","2016","6","1.666503906","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Male","Discharged Dead","65-74","2016","4","3.75","171"
"Alice Hyde Medical Center","325","Surgical","Other","Male","Discharged Alive","41-64","2016","11","4.908203125","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Male","Discharged Dead","41-64","2016","1","10","171"
"Alice Hyde Medical Center","325","Medical","Commercial","Female","Discharged Dead","41-64","2016","3","3","171"
"Alice Hyde Medical Center","325","Surgical","Commercial","Female","Discharged Alive","18-40","2016","83","2.349121094","171"
"Alice Hyde Medical Center","325","Medical","Medicaid","Male","Discharged Alive","41-64","2016","11","2.454101563","171"
"Alice Hyde Medical Center","325","Surgical","Commercial","Female","Discharged Alive","65-74","2016","1","8","171"
"Alice Hyde Medical Center","325","Surgical","Other","Male","Discharged Alive","65-74","2016","3","3.333007813","171"
"Alice Hyde Medical Center","325","Medical","Other","Male","Discharged Alive","1-12","2016","2","1","171"
"Alice Hyde Medical Center","325","Medical","Medicaid","Female","Discharged Alive","41-64","2016","16","1.75","171"
"Alice Hyde Medical Center","325","Surgical","Commercial","Male","Discharged Alive","65-74","2016","1","1","171"
"Alice Hyde Medical Center","325","Medical","Medicaid","Female","Discharged Alive","0","2016","14","1.785644531","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Female","Discharged Alive","0","2016","6","1.666503906","171"
"Alice Hyde Medical Center","325","Medical","Medicare","Male","Discharged Dead","75+","2016","10","5.5","171"
"Alice Hyde Medical Center","325","Surgical","Medicaid","Female","Discharged Alive","1-12","2016","1","1","171"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Female","Discharged Alive","1-12","2016","1","2","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Female","Discharged Alive","41-64","2016","261","3.528320313","82"
"Arnot Ogden Medical Center","116","Medical","Unknown","Female","Discharged Alive","41-64","2016","2","4","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Male","Discharged Alive","41-64","2016","103","7.018554688","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Alive","41-64","2016","262","3.759277344","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Male","Discharged Alive","13-17","2016","5","1.199951172","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Male","Discharged Alive","0","2016","3","2.333007813","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Dead","75+","2016","33","5.060546875","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Dead","0","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Unknown","Female","Discharged Alive","0","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Dead","65-74","2016","2","10.5","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Female","Discharged Dead","75+","2016","16","13.875","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Female","Discharged Alive","75+","2016","1","2","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Female","Discharged Alive","0","2016","293","4.576171875","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Female","Discharged Dead","41-64","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Unknown","Male","Discharged Alive","41-64","2016","8","2.625","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Female","Discharged Alive","18-40","2016","588","2.698730469","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Male","Discharged Dead","65-74","2016","4","37","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Alive","65-74","2016","42","4.5","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Alive","13-17","2016","1","2","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Male","Discharged Dead","41-64","2016","3","14.66601563","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Female","Discharged Alive","75+","2016","280","6.08203125","82"
"Arnot Ogden Medical Center","116","Medical","Unknown","Male","Discharged Alive","65-74","2016","1","4","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Dead","65-74","2016","16","11.5","82"
"Arnot Ogden Medical Center","116","Medical","Unknown","Female","Discharged Alive","18-40","2016","9","1.888671875","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Dead","65-74","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Male","Discharged Alive","0","2016","343","7.547851563","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Female","Discharged Dead","41-64","2016","2","14.5","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Male","Discharged Alive","75+","2016","241","6.248046875","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Alive","18-40","2016","50","2.83984375","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Female","Discharged Alive","0","2016","1","2","82"
"Arnot Ogden Medical Center","116","Medical","Unknown","Male","Discharged Alive","0","2016","3","1.666503906","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Female","Discharged Alive","65-74","2016","257","4.645507813","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Female","Discharged Alive","41-64","2016","113","4.50390625","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Female","Discharged Alive","1-12","2016","25","2.359863281","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Alive","1-12","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Male","Discharged Dead","18-40","2016","1","4","82"
"Arnot Ogden Medical Center","116","Medical","Unknown","Male","Discharged Alive","75+","2016","1","7","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Male","Discharged Alive","18-40","2016","36","3.583007813","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Male","Discharged Dead","41-64","2016","4","6.5","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Male","Discharged Alive","18-40","2016","154","3.687988281","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Female","Discharged Dead","65-74","2016","7","7.713867188","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Alive","75+","2016","42","5.0234375","82"
"Arnot Ogden Medical Center","116","Surgical","Other","Female","Discharged Alive","41-64","2016","8","2.875","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Male","Discharged Alive","41-64","2016","314","5.149414063","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Alive","75+","2016","1","6","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Male","Discharged Alive","65-74","2016","3","7","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Female","Discharged Alive","13-17","2016","21","2.047363281","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Female","Discharged Alive","65-74","2016","1","21","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Male","Discharged Alive","13-17","2016","3","2.666503906","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Alive","65-74","2016","59","7.982421875","82"
"Arnot Ogden Medical Center","116","Surgical","Other","Female","Discharged Alive","65-74","2016","3","8.33203125","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Alive","13-17","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Alive","13-17","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Alive","18-40","2016","8","2.375","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Dead","41-64","2016","3","6.333007813","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Alive","41-64","2016","359","4.943359375","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Alive","75+","2016","1061","5.06640625","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Male","Discharged Dead","75+","2016","8","8.25","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Male","Discharged Alive","41-64","2016","353","5.189453125","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Male","Discharged Dead","75+","2016","35","4.342773438","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Male","Discharged Dead","41-64","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Male","Discharged Alive","0","2016","7","12.28515625","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Male","Discharged Alive","1-12","2016","4","2.25","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Alive","65-74","2016","21","4.666015625","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Male","Discharged Alive","1-12","2016","4","4.5","82"
"Arnot Ogden Medical Center","116","Medical","Medicaid","Female","Discharged Alive","41-64","2016","272","5.087890625","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Alive","18-40","2016","11","3.272460938","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Alive","75+","2016","8","6.125","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Dead","18-40","2016","1","6","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Alive","1-12","2016","8","1.625","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Alive","75+","2016","8","3.875","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Male","Discharged Dead","65-74","2016","18","6.77734375","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Male","Discharged Alive","41-64","2016","249","3.927246094","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Alive","13-17","2016","5","2.399902344","82"
"Arnot Ogden Medical Center","116","Surgical","Unknown","Female","Discharged Alive","41-64","2016","3","5","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Female","Discharged Alive","18-40","2016","261","3.359863281","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Male","Discharged Alive","75+","2016","6","5.333007813","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Alive","0","2016","1","2","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Dead","41-64","2016","4","1.5","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Alive","41-64","2016","43","4.581054688","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Female","Discharged Alive","41-64","2016","137","5.962890625","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Alive","18-40","2016","64","2.265625","82"
"Arnot Ogden Medical Center","116","Surgical","Unknown","Male","Discharged Alive","75+","2016","1","5","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Alive","13-17","2016","19","2.262695313","82"
"Arnot Ogden Medical Center","116","Surgical","Other","Male","Discharged Alive","65-74","2016","12","5.666015625","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Dead","41-64","2016","2","2.5","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Alive","41-64","2016","263","3.798339844","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Alive","65-74","2016","6","2.333007813","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Alive","1-12","2016","6","2.166503906","82"
"Arnot Ogden Medical Center","116","Surgical","Unknown","Male","Discharged Alive","18-40","2016","2","1.5","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Male","Discharged Alive","65-74","2016","269","5.504882813","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Dead","41-64","2016","11","6.635742188","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Alive","1-12","2016","1","2","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Male","Discharged Alive","13-17","2016","3","2.666503906","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Female","Discharged Alive","1-12","2016","1","3","82"
"Arnot Ogden Medical Center","116","Surgical","Other","Male","Discharged Dead","65-74","2016","1","16","82"
"Arnot Ogden Medical Center","116","Surgical","Other","Male","Discharged Alive","41-64","2016","15","5.465820313","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Female","Discharged Alive","13-17","2016","5","2.799804688","82"
"Arnot Ogden Medical Center","116","Surgical","Unknown","Male","Discharged Alive","41-64","2016","3","6","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Male","Discharged Alive","75+","2016","765","4.865234375","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Male","Discharged Alive","0","2016","346","4.280273438","82"
"Arnot Ogden Medical Center","116","Surgical","Medicare","Male","Discharged Alive","41-64","2016","111","6.125976563","82"
"Arnot Ogden Medical Center","116","Surgical","Commercial","Female","Discharged Dead","0","2016","1","8","82"
"Arnot Ogden Medical Center","116","Surgical","Medicaid","Female","Discharged Dead","18-40","2016","1","1","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Dead","75+","2016","9","4.666015625","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Female","Discharged Alive","0","2016","6","4.333007813","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Dead","41-64","2016","8","5.125","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Alive","18-40","2016","523","2.320800781","82"
"Arnot Ogden Medical Center","116","Medical","Medicare","Male","Discharged Alive","65-74","2016","488","4.71484375","82"
"Arnot Ogden Medical Center","116","Medical","Other","Female","Discharged Dead","65-74","2016","3","6.666015625","82"
"Arnot Ogden Medical Center","116","Medical","Other","Male","Discharged Dead","75+","2016","16","3","82"
"Arnot Ogden Medical Center","116","Medical","Commercial","Female","Discharged Alive","0","2016","348","3.896484375","82"
