Year,Region,Program Name,Indicator Name,Master ID,Eligible Patients,Indicator Value,Quintile,Facility Type,Address,City,ZIP,Location,New York Zip Codes,Counties,NYS Senate Districts,Local Waterfront Revitalization Program (LWRP) Communities,School Districts 2016.shp
2011,Bronx,Montefiore Medical Group-CICERO Program-Montefiore Family Health Center,Genital Chlamydia Testing,STI_3,57,28.1,Fourth,Community Health Center,360 East 193rd Street,Bronx,10458,"(40.863091, -73.89109)",654,2032,51,37,177
2011,Bronx,Morris Heights Health Center-137th Street (St. Ann's),Tobacco Use Screening,TOB_1,15,100,,Community Health Center,625 East 137th street,Bronx,10454,"(40.805521, -73.91589)",650,2032,14,37,131
2011,Bronx,Lincoln Medical and Mental Health Center-NYC Health and Hosp. Corp.,Suppressed at Last VL of Review Period,VL_1,91,85.7,Second,Designated AIDS Center,234 East 149th Street,Bronx,10451,"(40.81689, -73.92444)",647,2095,14,37,131
2011,Bronx,St. Barnabas Hospital-Pathways Center for Comprehensive Care,Genital Gonorrhea Testing,STI_7,88,39.8,Fourth,Designated AIDS Center,4422 Third Avenue,Bronx,10457,"(40.852491, -73.8914)",653,2032,51,37,177
2011,Bronx,"Urban Health Plan, Inc. - El Nuevo San Juan",Genital Chlamydia Testing,STI_3,57,70.2,Second,Community Health Center,1065 Southern Boulevard,Bronx,10459,"(40.825041, -73.89224)",655,2032,21,37,140
2011,Bronx,Project Samaritan Health Services-Starhill Clinic,Genital Chlamydia Testing,STI_3,20,5,Fifth,Drug Treatment Center,1600 Macombs Road,Bronx,10452,"(40.846012, -73.91654)",648,2032,14,37,142
2011,Bronx,North Central Bronx Hospital-NBHN-NYC Health and Hospitals Corp.,Genital Chlamydia Testing,STI_3,94,44.7,Third,Designated AIDS Center,"3424 Kossuth Avenue, 10flr, 10A",Bronx,10467,"(40.880535, -73.88111)",704,2032,25,37,177
2011,Bronx,Montefiore Medical Center Department of Pediatrics,Tobacco Use Screening,TOB_1,64,15.6,,Community Health Center,1621 Eastchester Road,Bronx,10461,"(40.845459, -73.84555)",674,2032,52,37,176
2011,Bronx,"Urban Health Plan, Inc. - El Nuevo San Juan",Tobacco Use Screening,TOB_1,57,98.2,,Community Health Center,1065 Southern Boulevard,Bronx,10459,"(40.825041, -73.89224)",655,2032,21,37,140
2011,Bronx,Bronx Lebanon Hospital Center Comprehensive Care Center AIDS Program Department of Infectious Disease,Genital Chlamydia Testing,STI_3,105,44.8,Third,Designated AIDS Center,"1650 Selwyn Avenue, 9th Floor",Bronx,10457,"(40.843376, -73.91006)",653,2032,51,37,142
2011,Bronx,AECOM DOSA-Port Morris,Suppressed at Last VL of Review Period,VL_1,41,87.8,Second,Drug Treatment Center,"804 E. 138th Street, Hub 1, Hub 2, Hub 3",Bronx,10454,"(40.803392, -73.91062)",650,2032,14,37,131
2011,Bronx,Community Healthcare Network-Bronx Health Center,Genital Chlamydia Testing,STI_3,70,75.7,Second,Community Health Center,975 Westchester Avenue,Bronx,10459,"(40.823206, -73.89525)",655,2032,21,37,140
2011,Bronx,Montefiore Medical Group-CICERO Program-South Bronx Center for Child. & Fam.,Tobacco Use Screening,TOB_1,39,100,,Community Health Center,311 East 161st Street,Bronx,10451,"(40.825107, -73.91689)",647,2032,21,37,142
2011,Brooklyn,"Bedford Stuyvesant Family Health Center, Inc.",Tobacco Use Screening,TOB_1,64,93.8,,Community Health Center,1413 Fulton Street,Brooklyn,11216,"(40.679842, -73.94255)",894,2090,48,37,59
2011,Bronx,AECOM DOSA-Melrose Complex,Suppressed at Last VL of Review Period,VL_1,36,77.8,Third,Drug Treatment Center,"260 E. 161st Street, MOT, M9",Bronx,10451,"(40.825482, -73.91898)",647,2032,21,37,131
2011,Bronx,Project Samaritan Health Services-Starhill Clinic,Tobacco Use Screening,TOB_1,20,90,,Drug Treatment Center,1600 Macombs Road,Bronx,10452,"(40.846012, -73.91654)",648,2032,14,37,142
2011,Bronx,Lincoln Medical and Mental Health Center-NYC Health and Hosp. Corp.,Genital Gonorrhea Testing,STI_7,99,27.3,Fourth,Designated AIDS Center,234 East 149th Street,Bronx,10451,"(40.81689, -73.92444)",647,2095,14,37,131
2011,Bronx,Morris Heights Health Center-Walton,Tobacco Use Screening,TOB_1,46,100,,Community Health Center,25 East 183rd street,Bronx,10453,"(40.858719, -73.90289)",705,2032,51,37,177
2011,Brooklyn,Brooklyn_AVERAGE (Before Redaction),Tobacco Use Screening,TOB_1,1787,88.9,,,,,,,,,,,
2011,Bronx,Montefiore Medical Group-CICERO Program-Fordham Family Practice,Genital Chlamydia Testing,STI_3,24,83.3,First,Community Health Center,1 Fordham Plaza,Bronx,10458,"(40.860639, -73.89022)",654,2032,52,37,177
2011,Bronx,Montefiore Medical Group-CICERO Program-Castle Hill Family Practice,Genital Gonorrhea Testing,STI_7,15,13.3,Fifth,Community Health Center,2175 Westchester Avenue,Bronx,10462,"(40.834144, -73.85235)",675,2032,52,37,176
2011,Bronx,Montefiore Medical Group-CICERO Program-Comprehensive Family Care Center,Tobacco Use Screening,TOB_1,49,100,,Community Health Center,1621 Eastchester Road,Bronx,10461,"(40.845459, -73.84555)",674,2032,52,37,176
2011,Brooklyn,Ambulatory Surgery Center of Brooklyn,Suppressed at Last VL of Review Period,VL_1,60,86.7,Second,Community Health Center,313 43rd Street,Brooklyn,11232,"(40.651711, -74.00992)",815,2090,48,37,34
2011,Bronx,Morrisania Diagnostic and Treatment Center-NYC Health and Hosp. Corp.,Genital Chlamydia Testing,STI_3,39,43.6,Third,Community Health Center,1225 Gerard Avenue,Bronx,10452,"(40.836232, -73.9203)",648,2032,14,37,142
2011,Bronx,Acacia Network-Promesa Clay Avenue,Suppressed at Last VL of Review Period,VL_1,30,33.3,Fifth,Drug Treatment Center,1776 Clay Ave,Bronx,10457,"(40.846149, -73.90424)",653,2032,51,37,142
2011,Bronx,Segundo Ruiz Belvis Diagnostic & Treatment Ctr-NYC Health and Hosp. Corp.,Suppressed at Last VL of Review Period,VL_1,34,91.2,First,Community Health Center,"545 East 142nd St, 2nd Floor",Bronx,10454,"(40.81013, -73.91577)",650,2032,14,37,131
2011,Bronx,Bronx_AVERAGE (Before Redaction),Genital Gonorrhea Testing,STI_7,1967,41,Fourth,,,,,,,,,,
2011,Bronx,VIP Community Services,Genital Gonorrhea Testing,STI_7,43,48.8,Third,Drug Treatment Center,"1910 Arthur Ave., 9th Floor",Bronx,10457,"(40.845477, -73.89298)",653,2032,51,37,140
2011,Bronx,North Central Bronx Hospital-NBHN-NYC Health and Hospitals Corp.,Tobacco Use Screening,TOB_1,94,94.7,,Designated AIDS Center,"3424 Kossuth Avenue, 10flr, 10A",Bronx,10467,"(40.880535, -73.88111)",704,2032,25,37,177
2011,Bronx,Morris Heights Health Center-Burnside,Suppressed at Last VL of Review Period,VL_1,60,80,Third,Community Health Center,85 W. Burnside Ave.,Bronx,10453,"(40.854888, -73.91013)",649,2032,51,37,177
2011,Bronx,AECOM DOSA-Waters Place,Tobacco Use Screening,TOB_1,46,91.3,,Drug Treatment Center,1510 Waters Place,Bronx,10461,"(40.845876, -73.84075)",674,2032,52,37,176
2011,Bronx,Bronx Lebanon Hospital Center Comprehensive Care Center AIDS Program Department of Infectious Disease,Suppressed at Last VL of Review Period,VL_1,95,85.3,Second,Designated AIDS Center,"1650 Selwyn Avenue, 9th Floor",Bronx,10457,"(40.843376, -73.91006)",653,2032,51,37,142
2011,Bronx,Montefiore Medical Group-CICERO Program-West Farms Family Practice,Tobacco Use Screening,TOB_1,24,100,,Community Health Center,1055 East Tremont Avenue,Bronx,10460,"(40.840538, -73.8795)",673,2032,21,37,140
2011,Bronx,Acacia Network-Promesa Clay Avenue,Tobacco Use Screening,TOB_1,61,49.2,,Drug Treatment Center,1776 Clay Ave,Bronx,10457,"(40.846149, -73.90424)",653,2032,51,37,142
2011,Bronx,North Central Bronx Hospital-NBHN-NYC Health and Hospitals Corp.,Genital Gonorrhea Testing,STI_7,94,45.7,Third,Designated AIDS Center,"3424 Kossuth Avenue, 10flr, 10A",Bronx,10467,"(40.880535, -73.88111)",704,2032,25,37,177
2011,Bronx,Montefiore Health System-Montefiore Medical Center (Moses Division)-Center for Positive Living-Designated AIDS Center,Genital Gonorrhea Testing,STI_7,105,22.9,Fourth,Designated AIDS Center,"3444 Kossuth Avenue, 3rd Floor",Bronx,10467,"(40.881239, -73.88109)",704,2032,25,37,177
2011,Bronx,Bronx Lebanon Hospital Center Comprehensive Care Center AIDS Program Department of Infectious Disease,Genital Gonorrhea Testing,STI_7,105,45.7,Third,Designated AIDS Center,"1650 Selwyn Avenue, 9th Floor",Bronx,10457,"(40.843376, -73.91006)",653,2032,51,37,142
2011,Bronx,Montefiore Medical Group-CICERO Program-Castle Hill Family Practice,Tobacco Use Screening,TOB_1,15,100,,Community Health Center,2175 Westchester Avenue,Bronx,10462,"(40.834144, -73.85235)",675,2032,52,37,176
2011,Brooklyn,"Bedford Stuyvesant Family Health Center, Inc.",Genital Gonorrhea Testing,STI_7,64,59.4,Second,Community Health Center,1413 Fulton Street,Brooklyn,11216,"(40.679842, -73.94255)",894,2090,48,37,59
2011,Bronx,AECOM DOSA-Waters Place,Genital Chlamydia Testing,STI_3,46,32.6,Fourth,Drug Treatment Center,1510 Waters Place,Bronx,10461,"(40.845876, -73.84075)",674,2032,52,37,176
2011,Brooklyn,"Narco Freedom, Inc.-Neighborhood and Family Health Center Court Street Site",Tobacco Use Screening,TOB_1,10,80,,Drug Treatment Center,561 Court Street,Brooklyn,11231,"(40.673362, -73.99997)",814,2090,48,37,34
2011,Central-West,Strong Memorial Hospital Adult Clinic-University of Rochester Medical Center,Suppressed at Last VL of Review Period,VL_1,89,94.4,First,Designated AIDS Center,601 Elmwood Avenue,Rochester,14642,"(43.122823, -77.62528)",1679,2093,61,50,844
2011,Central-West,Jordan Health Center -Woodward Health Center,Tobacco Use Screening,TOB_1,30,93.3,,Community Health Center,480 Genessee Street,Rochester,14611,"(43.140671, -77.63574)",1669,2093,61,50,844
2011,Long Island,Hudson River Healthcare - Health Center at Patchogue [Suffolk DOH until 11/1/14],Tobacco Use Screening,TOB_1,39,100,,Community Health Center,365 East Main Street,Patchogue,11722,"(40.767311, -73.00216)",1322,2179,3,,155
2011,Brooklyn,Lutheran Medical Center-Caribbean American Family Health Center,Genital Gonorrhea Testing,STI_7,35,37.1,Fourth,Community Health Center,3414 Church Avenue,Brooklyn,11203,"(40.650807, -73.94516)",881,2090,37,37,27
2011,Central-West,Arnot Ogden,Genital Chlamydia Testing,STI_3,70,88.6,First,Hospital (non-DAC),"600 Ivy Street, Suite 206",Elmira,14905,"(42.101236, -76.82723)",929,2036,58,,315
2011,Central-West,Trillium Health,Suppressed at Last VL of Review Period,VL_1,91,90.1,First,Community Health Center,259 Monroe Ave.,Rochester,14604,"(43.149143, -77.59933)",1665,2093,56,50,844
2011,Brooklyn,East New York Diagnostic and Treatment Center-HATS Unit-NYC Health and Hosp. Corp.,Genital Gonorrhea Testing,STI_7,70,80,First,Community Health Center,2094 Pitkin Ave.,Brooklyn,11207,"(40.671755, -73.89528)",885,2090,24,37,40
2011,Central-West,SUNY Upstate Medical University-Designated AIDS Center (Adult)-Research Foundation of SUNY,Genital Gonorrhea Testing,STI_7,97,3.1,Fifth,Designated AIDS Center,"725 Irving Ave., Suite #211",Syracuse,13210,"(43.041644, -76.13749)",728,2132,46,,755
2011,Brooklyn,Lutheran Medical Center-Sunset Terrace Family Health Center/Special Care Immunology Services,Suppressed at Last VL of Review Period,VL_1,71,84.5,Second,Designated AIDS Center,514 49th Street,Brooklyn,11220,"(40.645136, -74.00928)",899,2090,31,37,34
2011,Long Island,Hudson River HealthCare - North Brookhaven,Suppressed at Last VL of Review Period,VL_1,19,68.4,Fourth,Community Health Center,82 Middle Country Road,Coram,11727,"(40.872233, -72.98398)",1109,2179,1,,192
2011,Central-West,"United Health Services Hospitals, Inc-Binghamton Family Care Center",Tobacco Use Screening,TOB_1,75,100,,Hospital (non-DAC),"33 Mitchell Ave, Suite 102",Binghamton,13903,"(42.086882, -75.91373)",477,2033,45,4,312
2011,Brooklyn,Brooklyn Hospital Center-PATH Center,Suppressed at Last VL of Review Period,VL_1,85,81.2,Third,Designated AIDS Center,121 Dekalb Avenue,Brooklyn,11201,"(40.690774, -73.97796)",880,2090,48,37,59
2011,Brooklyn,START Treatment and Recovery Centers-East New York,Genital Gonorrhea Testing,STI_7,17,29.4,Fourth,Drug Treatment Center,494 Dumont Avenue,Brooklyn,11207,"(40.665084, -73.90046)",885,2090,24,37,40
2011,Brooklyn,Housing Works - Women's Health Center,Genital Chlamydia Testing,STI_3,52,63.5,Second,Community Health Center,57 Willoughby Street,Brooklyn,11201,"(40.692507, -73.98647)",880,2090,48,37,59
2011,Brooklyn,Brooklyn_AVERAGE (After Redaction),Tobacco Use Screening,TOB_1,1787,88.9,,,,,,,,,,,
2011,Brooklyn,Staten Island University Hospital-North Shore LIJ-Coney Island Multi-Service Center (MMTP),Suppressed at Last VL of Review Period,VL_1,17,47.1,Fifth,Drug Treatment Center,425 Coney Island Ave,Brooklyn,11218,"(40.647345, -73.97073)",896,2090,37,37,27
2011,Brooklyn,Staten Island University Hospital-Canarsie MultiService Center (MMTP)-North Shore LIJ,Suppressed at Last VL of Review Period,VL_1,8,50,Fifth,Drug Treatment Center,567 East 105th Street,Brooklyn,11236,"(40.651132, -73.89807)",819,2090,24,37,40
2011,Brooklyn,East New York Diagnostic and Treatment Center-HATS Unit-NYC Health and Hosp. Corp.,Suppressed at Last VL of Review Period,VL_1,58,63.8,Fourth,Community Health Center,2094 Pitkin Ave.,Brooklyn,11207,"(40.671755, -73.89528)",885,2090,24,37,40
2011,Brooklyn,Brooklyn Hospital Center-PATH Center,Genital Gonorrhea Testing,STI_7,96,41.7,Fourth,Designated AIDS Center,121 Dekalb Avenue,Brooklyn,11201,"(40.690774, -73.97796)",880,2090,48,37,59
2011,Central-West,Trillium Health,Genital Chlamydia Testing,STI_3,100,57,Second,Community Health Center,259 Monroe Ave.,Rochester,14604,"(43.149143, -77.59933)",1665,2093,56,50,844
2011,Brooklyn,START Treatment and Recovery Centers-Fort Greene,Genital Gonorrhea Testing,STI_7,29,27.6,Fourth,Drug Treatment Center,937 Fulton Street,Brooklyn,11238,"(40.683512, -73.96565)",821,2090,48,37,59
2011,Brooklyn,Staten Island University Hospital-North Shore LIJ-Coney Island Multi-Service Center (MMTP),Genital Chlamydia Testing,STI_3,23,87,First,Drug Treatment Center,425 Coney Island Ave,Brooklyn,11218,"(40.647345, -73.97073)",896,2090,37,37,27
2011,Central-West,Strong Memorial Hospital Adult Clinic-University of Rochester Medical Center,Tobacco Use Screening,TOB_1,97,83.5,,Designated AIDS Center,601 Elmwood Avenue,Rochester,14642,"(43.122823, -77.62528)",1679,2093,61,50,844
2011,Brooklyn,"Narco Freedom, Inc.-Neighborhood and Family Health Center Court Street Site",Suppressed at Last VL of Review Period,VL_1,8,87.5,Second,Drug Treatment Center,561 Court Street,Brooklyn,11231,"(40.673362, -73.99997)",814,2090,48,37,34
2011,Brooklyn,SUNY Downstate Medical Center-STAR Health Center-Research Foundation of SUNY,Genital Chlamydia Testing,STI_3,97,52.6,Third,Designated AIDS Center,"450 Clarkson Ave, Box 1240",Brooklyn,11203,"(40.655129, -73.94513)",881,2090,31,37,13
2011,Central-West,Jordan Health Center -Woodward Health Center,Suppressed at Last VL of Review Period,VL_1,18,66.7,Fourth,Community Health Center,480 Genessee Street,Rochester,14611,"(43.140671, -77.63574)",1669,2093,61,50,844
2011,Brooklyn,Coney Island Hospital -NYC Health and Hosp. Corp.,Genital Gonorrhea Testing,STI_7,75,0,Fifth,Designated AIDS Center,2601 Ocean Parkway,Brooklyn,11235,"(40.585489, -73.96558)",818,2090,39,37,4
2011,Brooklyn,START Treatment and Recovery Centers-Bushwick,Tobacco Use Screening,TOB_1,10,100,,Drug Treatment Center,1149-55 Myrtle Avenue,Brooklyn,11206,"(40.697187, -73.93489)",884,2090,23,37,80
2011,Brooklyn,Housing Works-East New York Health Center,Suppressed at Last VL of Review Period,VL_1,53,52.8,Fifth,Community Health Center,2640 Pitkin Ave,Brooklyn,11208,"(40.674764, -73.87475)",886,2137,23,37,40
2011,Central-West,Strong Memorial Hospital Adult Clinic-University of Rochester Medical Center,Genital Gonorrhea Testing,STI_7,97,45.4,Third,Designated AIDS Center,601 Elmwood Avenue,Rochester,14642,"(43.122823, -77.62528)",1679,2093,61,50,844
2011,Central-West,Anthony L. Jordan Health Center - Brown Square Health Center,Genital Gonorrhea Testing,STI_7,6,16.7,Fifth,Community Health Center,322 Lake Ave.,Rochester,14608,"(43.171139, -77.62692)",1666,2093,56,50,844
2011,Central-West,St. Elizabeth Medical Center-Sister Rose Vincent Family Medicine Center ID Clinic,Genital Gonorrhea Testing,STI_7,67,19.4,Fourth,Hospital (non-DAC),120 Hobart Street,Utica,13501,"(43.093191, -75.24134)",1464,625,40,,774
2011,Brooklyn,Kingsbrook Jewish Medical Center,Suppressed at Last VL of Review Period,VL_1,78,41,Fifth,Designated AIDS Center,1110 Eastern Parkway at Pierre Toussaint Family Health Center (PTFHC),Brooklyn,11213,"(40.668368, -73.93165)",891,2090,31,37,27
2011,Brooklyn,Woodhull Medical Center-NYC Health and Hosp. Corp.,Suppressed at Last VL of Review Period,VL_1,85,84.7,Second,Designated AIDS Center,"760 Broadway, Rm. 2B151",Brooklyn,11206,"(40.699527, -73.94242)",884,2090,23,37,80
2011,Long Island,Hudson River Healthcare - Health Center at Patchogue [Suffolk DOH until 11/1/14],Genital Gonorrhea Testing,STI_7,39,87.2,First,Community Health Center,365 East Main Street,Patchogue,11722,"(40.767311, -73.00216)",1322,2179,3,,155
2011,Central-West,"Finger Lakes Migrant Health Care Project, Inc.-Geneva Community Health",Tobacco Use Screening,TOB_1,6,50,,Community Health Center,601B Washington St,Geneva,14456,"(42.859502, -77.00651)",233,2133,54,,671
2011,Brooklyn,START Treatment and Recovery Centers-Fort Greene,Tobacco Use Screening,TOB_1,29,100,,Drug Treatment Center,937 Fulton Street,Brooklyn,11238,"(40.683512, -73.96565)",821,2090,48,37,59
2011,Central-West,Syracuse Community Health Center,Genital Chlamydia Testing,STI_3,32,31.3,Fourth,Community Health Center,819 South Salina Street,Syracuse,13202,"(43.039904, -76.15002)",711,2132,46,,755
2011,Central-West,Anthony L. Jordan Health Center - Brown Square Health Center,Tobacco Use Screening,TOB_1,6,66.7,,Community Health Center,322 Lake Ave.,Rochester,14608,"(43.171139, -77.62692)",1666,2093,56,50,844
2011,Central-West,Jordan Health Center -Woodward Health Center,Genital Gonorrhea Testing,STI_7,30,46.7,Third,Community Health Center,480 Genessee Street,Rochester,14611,"(43.140671, -77.63574)",1669,2093,61,50,844
2011,Central-West,Erie County Medical Center,Genital Gonorrhea Testing,STI_7,105,17.1,Fifth,Designated AIDS Center,462 Grider Street,Buffalo,14215,"(42.925422, -78.83133)",71,2041,63,,728
2011,Brooklyn,Lutheran Medical Center-Sunset Terrace Family Health Center/Special Care Immunology Services,Tobacco Use Screening,TOB_1,75,81.3,,Designated AIDS Center,514 49th Street,Brooklyn,11220,"(40.645136, -74.00928)",899,2090,31,37,34
2011,Brooklyn,Community Healthcare Network-Dr. Betty Shabazz Health Center,Genital Chlamydia Testing,STI_3,44,63.6,Second,Community Health Center,999 Blake Avenue,Brooklyn,11208,"(40.66998, -73.88135)",886,2090,24,37,40
2011,Brooklyn,East New York Diagnostic and Treatment Center-HATS Unit-NYC Health and Hosp. Corp.,Tobacco Use Screening,TOB_1,70,81.4,,Community Health Center,2094 Pitkin Ave.,Brooklyn,11207,"(40.671755, -73.89528)",885,2090,24,37,40
2011,Central-West,"United Health Services Hospitals, Inc-Binghamton Family Care Center",Genital Gonorrhea Testing,STI_7,75,40,Fourth,Hospital (non-DAC),"33 Mitchell Ave, Suite 102",Binghamton,13903,"(42.086882, -75.91373)",477,2033,45,4,312
2011,Central-West,Central-West_AVERAGE (Before Redaction),Genital Chlamydia Testing,STI_3,836,37.6,Fourth,,,,,,,,,,
2011,Brooklyn,Brookdale University Hospital and Medical Center,Suppressed at Last VL of Review Period,VL_1,86,90.7,First,Designated AIDS Center,One Brookdale Plaza,Brooklyn,11212,"(40.655181, -73.91255)",890,2090,37,37,16
2011,Brooklyn,Interfaith Medical Center,Genital Gonorrhea Testing,STI_7,82,8.5,Fifth,Designated AIDS Center,880 Bergen Street,Brooklyn,11238,"(40.677003, -73.95816)",821,2090,48,37,27
2011,Brooklyn,Community Healthcare Network-Dr. Betty Shabazz Health Center,Tobacco Use Screening,TOB_1,44,90.9,,Community Health Center,999 Blake Avenue,Brooklyn,11208,"(40.66998, -73.88135)",886,2090,24,37,40
2011,Long Island,Hudson River HealthCare - North Brookhaven,Genital Gonorrhea Testing,STI_7,22,100,First,Community Health Center,82 Middle Country Road,Coram,11727,"(40.872233, -72.98398)",1109,2179,1,,192
2011,Brooklyn,Brightpoint Health-Sterling Health Center,Suppressed at Last VL of Review Period,VL_1,50,54,Fifth,Community Health Center,803 Sterling Place,Brooklyn,11216,"(40.672883, -73.9518)",894,2090,48,37,27
2011,Brooklyn,Joseph P. Addabbo Family Health Center-Arverne,Genital Gonorrhea Testing,STI_7,65,89.2,First,Community Health Center,6200 Beach Channel Drive,Arverne,11691,"(40.593604, -73.79194)",1028,2137,10,37,57
2011,Long Island,Hudson River HealthCare - Brentwood Family Health Center [2014 Care Provided by Suffolk DOH],Genital Gonorrhea Testing,STI_7,64,46.9,Third,Community Health Center,1869 Brentwood Road,Brentwood,11717,"(40.779885, -73.24334)",1074,2179,3,,127
2011,Brooklyn,Brookdale University Hospital and Medical Center,Tobacco Use Screening,TOB_1,94,86.2,,Designated AIDS Center,One Brookdale Plaza,Brooklyn,11212,"(40.655181, -73.91255)",890,2090,37,37,16
2011,Brooklyn,SUNY Downstate Medical Center-STAR Health Center-Research Foundation of SUNY,Genital Gonorrhea Testing,STI_7,97,52.6,Third,Designated AIDS Center,"450 Clarkson Ave, Box 1240",Brooklyn,11203,"(40.655129, -73.94513)",881,2090,31,37,13
2011,Brooklyn,Brooklyn Hospital Center-PATH Center,Tobacco Use Screening,TOB_1,96,96.9,,Designated AIDS Center,121 Dekalb Avenue,Brooklyn,11201,"(40.690774, -73.97796)",880,2090,48,37,59
2011,Brooklyn,Housing Works-East New York Health Center,Tobacco Use Screening,TOB_1,67,79.1,,Community Health Center,2640 Pitkin Ave,Brooklyn,11208,"(40.674764, -73.87475)",886,2137,23,37,40
2011,Central-West,Jordan Health Center-Holland Health Center,Genital Gonorrhea Testing,STI_7,57,42.1,Third,Community Health Center,82 Holland St,Rochester,14605,"(43.169478, -77.60204)",1663,2093,56,50,844
2011,Brooklyn,SUNY Downstate Medical Center-STAR Health Center-Research Foundation of SUNY,Suppressed at Last VL of Review Period,VL_1,91,79.1,Third,Designated AIDS Center,"450 Clarkson Ave, Box 1240",Brooklyn,11203,"(40.655129, -73.94513)",881,2090,31,37,13
2011,Brooklyn,Joseph P. Addabbo Family Health Center-South Brooklyn Health Center,Genital Gonorrhea Testing,STI_7,43,41.9,Third,Community Health Center,120 Richards Street,Brooklyn,11231,"(40.677823, -74.00996)",814,2090,48,37,34
2011,Brooklyn,Coney Island Hospital -NYC Health and Hosp. Corp.,Genital Chlamydia Testing,STI_3,75,1.3,Fifth,Designated AIDS Center,2601 Ocean Parkway,Brooklyn,11235,"(40.585489, -73.96558)",818,2090,39,37,4
2011,Brooklyn,Joseph P. Addabbo Family Health Center-South Brooklyn Health Center,Suppressed at Last VL of Review Period,VL_1,38,68.4,Fourth,Community Health Center,120 Richards Street,Brooklyn,11231,"(40.677823, -74.00996)",814,2090,48,37,34
2011,Brooklyn,Kings County Hospital Center-NYC Health and Hosp. Corp.,Suppressed at Last VL of Review Period,VL_1,96,82.3,Third,Designated AIDS Center,"451 Clarkson Avenue, E Building 4th Floor",Brooklyn,11203,"(40.656719, -73.94616)",881,2090,31,37,27
2011,Central-West,Strong Memorial Hospital Adult Clinic-University of Rochester Medical Center,Genital Chlamydia Testing,STI_3,97,46.4,Third,Designated AIDS Center,601 Elmwood Avenue,Rochester,14642,"(43.122823, -77.62528)",1679,2093,61,50,844
2011,Brooklyn,SUNY Downstate Medical Center-STAR Health Center-Research Foundation of SUNY,Tobacco Use Screening,TOB_1,97,97.9,,Designated AIDS Center,"450 Clarkson Ave, Box 1240",Brooklyn,11203,"(40.655129, -73.94513)",881,2090,31,37,13
2011,Central-West,Erie County Medical Center,Genital Chlamydia Testing,STI_3,105,6.7,Fifth,Designated AIDS Center,462 Grider Street,Buffalo,14215,"(42.925422, -78.83133)",71,2041,63,,728
2011,Brooklyn,Lutheran Medical Center-Sunset Terrace Family Health Center/Special Care Immunology Services,Genital Chlamydia Testing,STI_3,75,81.3,First,Designated AIDS Center,514 49th Street,Brooklyn,11220,"(40.645136, -74.00928)",899,2090,31,37,34
2011,Central-West,Arnot Ogden,Genital Gonorrhea Testing,STI_7,70,88.6,First,Hospital (non-DAC),"600 Ivy Street, Suite 206",Elmira,14905,"(42.101236, -76.82723)",929,2036,58,,315
2011,Brooklyn,Community Healthcare Network-Caribbean House Health Center,Genital Chlamydia Testing,STI_3,39,76.9,First,Community Health Center,1167 Nostrand Avenue,Brooklyn,11225,"(40.659031, -73.9502)",809,2090,31,37,27
2011,Brooklyn,Housing Works - Women's Health Center,Genital Gonorrhea Testing,STI_7,52,63.5,Second,Community Health Center,57 Willoughby Street,Brooklyn,11201,"(40.692507, -73.98647)",880,2090,48,37,59
2011,Long Island,Hudson River Healthcare - Marilyn Shellabarger Health Center at Shirley [Suffolk DOH until 11/1/14],Suppressed at Last VL of Review Period,VL_1,27,81.5,Third,Community Health Center,550 Montauk Highway and Dorsett Place,Shirley,11967,"(40.800563, -72.87841)",1671,2179,3,,136
2011,Central-West,Evergreen Health Services,Genital Gonorrhea Testing,STI_7,94,80.9,First,Community Health Center,206 South Elmwood Ave.,Buffalo,14201,"(42.890859, -78.87864)",32,2041,63,,728
2011,Brooklyn,Woodhull Medical Center-NYC Health and Hosp. Corp.,Tobacco Use Screening,TOB_1,97,97.9,,Designated AIDS Center,"760 Broadway, Rm. 2B151",Brooklyn,11206,"(40.699527, -73.94242)",884,2090,23,37,80
2011,Brooklyn,Housing Works - Women's Health Center,Suppressed at Last VL of Review Period,VL_1,50,32,Fifth,Community Health Center,57 Willoughby Street,Brooklyn,11201,"(40.692507, -73.98647)",880,2090,48,37,59
2011,Brooklyn,Brooklyn Hospital Center-PATH Center,Genital Chlamydia Testing,STI_3,96,35.4,Fourth,Designated AIDS Center,121 Dekalb Avenue,Brooklyn,11201,"(40.690774, -73.97796)",880,2090,48,37,59
2011,Central-West,Central-West_AVERAGE (Before Redaction),Tobacco Use Screening,TOB_1,836,86.1,,,,,,,,,,,
2011,Central-West,St. Elizabeth Medical Center-Sister Rose Vincent Family Medicine Center ID Clinic,Genital Chlamydia Testing,STI_3,67,19.4,Fourth,Hospital (non-DAC),120 Hobart Street,Utica,13501,"(43.093191, -75.24134)",1464,625,40,,774
2011,Brooklyn,Woodhull Medical Center-NYC Health and Hosp. Corp.,Genital Gonorrhea Testing,STI_7,97,52.6,Third,Designated AIDS Center,"760 Broadway, Rm. 2B151",Brooklyn,11206,"(40.699527, -73.94242)",884,2090,23,37,80
2011,Long Island,Hudson River HealthCare - North Brookhaven,Genital Chlamydia Testing,STI_3,22,100,First,Community Health Center,82 Middle Country Road,Coram,11727,"(40.872233, -72.98398)",1109,2179,1,,192
