"sitename_std","roomno","address1_std","city_std","truecountyfips","truecountyname","state_std","zip_std","latitude","longitude","desser","npi","licno","pfi","mmisno","commind","mcaidind","chpind","harpind","maind","pcapind","mapind","paceind","fidaind","fidaiddind","hivsnpind","sipind","bhpind","bhpaind","nonmcomed1ind","nonmcomed2ind","nonmcomed3ind","nonmcomed4ind","nonmcomed5ind","nonmcomed6ind","nonmcomed7ind","nonmcomed8ind","servtype01","servtype02","servtype03","servtype04","servtype05","servtype06","servtype07","servtype08","servtype09","servtype10","servtype11","servtype12","servtype13","servtype14","servtype15","servtype16","servtype17","servtype18","servtype19","servtype20","servtype21","servtype22","servtype23","servtype24","servtype25","nysohmedical1ind","nysohmedical2ind","nysohmedical3ind","nysohmedical4ind","nysohmedical5ind","nysohmedical6ind","nysohmedical7ind","nysohmedical8ind","nysohmedical9ind","servcnty1","servcnty2","servcnty3","servcnty4","servcnty5","oasaspru","oasasprovider","omhid","planname","pndsid","quarter"
"1120 E 229TH ST","NA","1120 E 229TH ST","BRONX","36005","Bronx","NY","10466","40.886623","-73.846784","017","1861570517","7586150A",,"08481647","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Amida Care, Inc.","11","Quarter2 2019"
"1120 E 229TH ST","NA","1120 E 229TH ST","BRONX","36005","Bronx","NY","10466","40.886623","-73.846784","017","1861570517","7586150A",,"08481647","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter2 2019"
"1120 E 229TH ST","NA","1120 E 229TH ST","BRONX","36005","Bronx","NY","10466","40.886623","-73.846784","017","1861570517","7586150A",,"08481647","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter2 2019"
"1120 E 229TH ST","NA","1120 E 229TH ST","BRONX","36005","Bronx","NY","10466","40.886623","-73.846784","017","1861570517","7586150A",,"08481647","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter2 2019"
"113TH STREET MEDICAL GROUP PC","NA","7035 113TH ST","FOREST HILLS","36081","Queens","NY","11375","40.723705","-73.83799","200","1710186903",,"000000","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Commercial Travelers Life Insurance Company: Magnacare","130","Quarter2 2019"
"113TH STREET MEDICAL GROUP PC","NA","7035 113TH ST","FOREST HILLS","36081","Queens","NY","11375","40.723705","-73.83799","200","1710186903",,"000000","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Consolidated Health Plans: MagnaCare","169","Quarter2 2019"
"116 STREET DENTAL CARE PLLC","NA","240 W 116TH ST","NEW YORK","36061","New York","NY","10026","40.803764","-73.954563","911","1659788008",,,"99999999","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"123 DENTAL GROUP","Ste 1C","123 E 37TH ST","NEW YORK","36061","New York","NY","10016","40.74862","-73.978698","911","9999999999","00000000",,"99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter2 2019"
"123 DENTAL GROUP","Ste 1C","123 E 37TH ST","NEW YORK","36061","New York","NY","10016","40.74862","-73.978698","911","9999999999","00000000",,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc","100","Quarter2 2019"
"123 LEARN TO SPEAK INC.","#4F","488 85TH ST","BROOKLYN","36047","Kings","NY","11209","40.622222","-74.026057","914","1740611029",,,"00000000","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","028","914","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"New York Quality Healthcare Corporation","44","Quarter2 2019"
"12422 CENTRAL PHARMACY","NA","12422 CENTRAL AVE","CHINO","6071","San Bernardino","CA","91710","34.027702","-117.689649","760","1710413703","PHY55948","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter2 2019"
"125TH DENTAL ARTS P.C.","NA","437 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.812355","-73.955018","911","1063650125",,,"99999999","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"125TH ST BRACES","NA","63 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.807649","-73.944453","911","1134561137",,,"99999999","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"125TH ST DENTAL ARTS PC","NA","335 LENOX AVE","NEW YORK","36061","New York","NY","10027","40.809084","-73.944993","911","9999999999","00000000",,"99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter2 2019"
"125TH ST DENTAL ARTS PC","NA","335 LENOX AVE","NEW YORK","36061","New York","NY","10027","40.809084","-73.944993","911","9999999999","00000000",,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc","100","Quarter2 2019"
"125TH ST DENTAL ARTS PC","NA","437 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.812355","-73.955018","911","1063650125","00000000",,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc","100","Quarter2 2019"
"125TH ST DENTAL ARTS PC","NA","437 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.812355","-73.955018","911","1063650125","00000000",,"99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter2 2019"
"125TH STREET CLINIC","NA","163 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.80866","-73.947197","827","1447314356",,,"00769219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"AgeWell New York LLC","7","Quarter2 2019"
"125TH STREET CLINIC","NA","163 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.80866","-73.947197","828","1447314356",,,"00769219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"AgeWell New York LLC","7","Quarter2 2019"
"125TH STREET DENTAL ARTS P.C.","N/A","437 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.812355","-73.955018","911","1063650125",,,"99999999","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter2 2019"
"125TH STREET DENTAL GROUP PLLC","NA","63 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.807649","-73.944453","911","1134561137","00000000",,"99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter2 2019"
"125TH STREET DENTAL GROUP PLLC","NA","63 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.807649","-73.944453","911","1134561137","00000000",,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc","100","Quarter2 2019"
"125TH STREET ORTHODONTICS","Ste 8","360 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.810839","-73.953122","911","9999999999","00000000",,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc","100","Quarter2 2019"
"125TH STREET ORTHODONTICS","Ste 8","360 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.810839","-73.953122","911","9999999999","00000000",,"99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter2 2019"
"125TH STREET ORTHODONTICS","NA","360 W 125TH ST","NEW YORK","36061","New York","NY","10027","40.810839","-73.953122","911","1992127765",,,"99999999","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","911","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter2 2019"
"127-01 METRO MANAGEMENT CORP","NA","12701 METROPOLITAN AVE","KEW GARDENS","36081","Queens","NY","11415","40.704146","-73.824217","671","1942700273","00000000",,"00000000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","085","999","999","999","999",,,,"Aetna Better Health Inc","1","Quarter2 2019"
"127-01 METRO MANAGEMENT CORP","NA","12701 METROPOLITAN AVE","KEW GARDENS","36081","Queens","NY","11415","40.704146","-73.824217","671","1942700273","99999999",,"03523957","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","047","085","999","999","999",,,,"Centers Plan for Healthy Living LLC","96","Quarter2 2019"
"12TH STREET PHARMACY","NA","698 12TH ST","OGDEN","49057","Weber","UT","84404","41.244755","-111.961273","760","1538284716",,"999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter2 2019"
"133RD ST PHARMACY INC","N/A","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564","999999","02723279","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"WellCare of New York, Inc.","93","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.: QHP","149","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564",,"02723279","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc.","66","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564",,"02723279","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc. (HIV/SNP)","95","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,"999999","02723279","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564","999999","02723279","0","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"New York Quality Healthcare Corporation","44","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564","999999","02723279","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"MVP Health Plan, Inc.","69","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564","999999","02723279","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564","999999","02723279","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Affinity Health Plan, Inc.","6","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oxford Health Plans (NY), Inc.: Metro","143","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564",,"02723279","1","1","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Healthfirst Health Plan, Inc. / Healthfirst PHSP, Inc.","52","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Aetna Passport","159","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Managed Pharmacy PPO","197","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Savings Plus","4","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Aetna Whole Health Two","189","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00027564","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Jefferson-Lewis Et. Al. School Employees’ Healthcare Plan DBA Jefferson Lewis Choice Plus Network","212","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456","00099999",,"03349227","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice SNP","126","Quarter2 2019"
"133RD ST PHARMACY INC","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter2 2019"
"133RD STREET PHARMACY","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter2 2019"
"133RD STREET PHARMACY","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Amida Care, Inc.","11","Quarter2 2019"
"133RD STREET PHARMACY","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Align Select","216","Quarter2 2019"
"133RD STREET PHARMACY","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc.","184","Quarter2 2019"
"133RD STREET PHARMACY","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc./Univera Healthcare","41","Quarter2 2019"
"133RD STREET PHARMACY","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter2 2019"
"133RD STREET PHARMACY","NA","1473 AMSTERDAM AVE","NEW YORK","36061","New York","NY","10027","40.817272","-73.953133","760","1972536456",,,"02723279","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","000","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc.","38","Quarter2 2019"
