"report_year","measurement_year","payer","plan_name","plan_id","cg_higher_domain","cg_domain","domain_rating","domain","sub_domain","measuredescription","measure","region","critical_value","average_critical_value","domain_scores","mean_of_domain_scores","standard_deviation_of_domain_scores","total_stars","mean_of_total_stars","standard_deviation_of_total_stars"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Central","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Western","1.96","1.96","0.297320374","-0.119769995","4.078413215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Northeast","1.96","1.96","0.297320374","-0.119769995","4.078413215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Quality of Care Provided to Members with Illness","Behavioral Health","2","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Northeast","2.685165091","2.701445115","-0.785359944","0.121269468","0.866456247","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Western","2.683923251","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Member Experience with Access and Service","Experience with Adult Care","2","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Western","1.894578605","1.894578605","-0.516312104","0","0.619296789","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","NYC","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Quality of Care Provided to Members with Illness","Diabetes Care","4","Adult Health","Managing Diabetes Outcomes for Adults","Managing Diabetes Outcomes -Poor HbA1c Control","Diabetes Poor HbA1c","Northeast","1.96","1.96","1.541887129","-0.0043473","2.41385057","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Northeast","1.894578605","1.932586295","-1.425609699","-1.402313199","1.253080037","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Cervical Cancer Screening","Cervical Cancer Screen","Western","1.96","2.471362825","3.626695681","0.697864076","3.109647985","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Univera Healthcare","1040678","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Western","2.727025416","2.471362825","-1.419408011","0.697864076","3.109647985","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Western","1.96","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","2","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Northeast","2.727237457","2.705370539","-1.295504635","-0.033751","1.330717215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Central","2.683923251","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Hudson Valley","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Western","1.96","2.266870697","3.242958402","-0.065315062","3.459053137","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","5","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Western","1.96","2.266870697","4.984699969","-0.065315062","3.459053137","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Hudson Valley","1.96","2.266870697","2.516395693","-0.065315062","3.459053137","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Adult Care","5","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Northeast","1.943180281","1.932586295","0.895629368","-1.402313199","1.253080037","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Central","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Northeast","2.727063058","2.471362825","3.804455299","0.697864076","3.109647985","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Quality of Care Provided to Members with Illness","Behavioral Health","2","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Western","2.727105667","2.701445115","-0.705070994","0.121269468","0.866456247","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Quality of Care Provided to Members with Illness","Behavioral Health","2","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Western","2.683906787","2.701445115","-0.705070994","0.121269468","0.866456247","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","5","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Central","2.727124776","2.701445115","1.559667209","0.121269468","0.866456247","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","5","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Northeast","2.727237457","2.705370539","2.408269954","-0.033751","1.330717215","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Central","2.727105667","2.701445115","1.559667209","0.121269468","0.866456247","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Univera Healthcare","1040678","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Western","2.685165091","2.701445115","0.723809076","0.121269468","0.866456247","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Western","2.68350362","2.705370539","-0.385664522","-0.033751","1.330717215","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Hudson Valley","2.72701825","2.266870697","2.516395693","-0.065315062","3.459053137","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","5","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","NYC","2.727237457","2.705370539","2.408269954","-0.033751","1.330717215","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Preventive Care for Adults","Colon Cancer Screening","Colon Cancer Screen","Hudson Valley","1.96","1.932586295","-1.425609699","-1.402313199","1.253080037","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Cardiovascular Care","4","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Northeast","2.727288739","2.343644369","3.63576557","0.107494937","3.284848391","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Maternal Care","4","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Western","1.96","1.96","4.530050914","-0.119769995","4.078413215","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","4","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Northeast","2.68350362","2.705370539","0.982312345","-0.033751","1.330717215","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","4","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Central","2.68350362","2.705370539","0.982312345","-0.033751","1.330717215","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Diabetes Care","1","Adult Health","Monitoring Diabetes for Adults","Monitoring Diabetes - Dilated Eye Exam","Diabetes Eye Exam","Northeast","1.96","1.96","-3.864249396","-0.0043473","2.41385057","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Member Experience with Access and Service","Experience with Adult Care","5","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Central","1.894578605","1.894578605","1.116036606","0","0.619296789","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","5","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Western","1.96","2.266870697","4.984699969","-0.065315062","3.459053137","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Western","1.894578605","1.894578605","0.729803892","0","0.619296789","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Member Experience with Access and Service","Experience with Adult Care","5","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Hudson Valley","1.894578605","1.894578605","1.116036606","0","0.619296789","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Diabetes Care","1","Adult Health","Managing Diabetes Outcomes for Adults","Managing Diabetes Outcomes -Poor HbA1c Control","Diabetes Poor HbA1c","Western","1.96","1.96","-3.864249396","-0.0043473","2.41385057","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","4","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Hudson Valley","1.96","1.96","4.938167945","-0.119769995","4.078413215","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Univera Healthcare","1040678","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Western","1.96","1.96","1.284714181","-0.119769995","4.078413215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Colon Cancer Screening","Colon Cancer Screen","Western","1.96","1.932586295","-0.0012839","-1.402313199","1.253080037","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Northeast","2.685165091","2.701445115","1.559667209","0.121269468","0.866456247","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Central","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Hudson Valley","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Central","2.727025416","2.471362825","3.804455299","0.697864076","3.109647985","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Quality of Care Provided to Members with Illness","Behavioral Health","2","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Western","2.683923251","2.701445115","-0.705070994","0.121269468","0.866456247","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Central","1.96","2.266870697","2.516395693","-0.065315062","3.459053137","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Member Experience with Access and Service","Experience with Adult Care","5","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Hudson Valley","1.894578605","1.894578605","1.116036606","0","0.619296789","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Univera Healthcare","1040678","Health Plan Overall","OVERALL","3","OVERALL","OVERALL","OVERALL","OVERALL","Western",,,,,,"27",,
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","5","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Central","2.68350362","2.705370539","2.408269954","-0.033751","1.330717215","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Western","1.96","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Central","2.727025416","2.471362825","-3.306264351","0.697864076","3.109647985","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Hudson Valley","2.727025416","2.471362825","-3.306264351","0.697864076","3.109647985","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Northeast","2.727025416","2.471362825","-3.306264351","0.697864076","3.109647985","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Western","2.727025416","2.471362825","-3.306264351","0.697864076","3.109647985","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Central","2.685165091","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Hudson Valley","2.685165091","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Northeast","2.685165091","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Western","2.685165091","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Maternal Care","2","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Central","1.96","1.96","-5.467396654","-0.119769995","4.078413215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Maternal Care","2","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Hudson Valley","1.96","1.96","-5.467396654","-0.119769995","4.078413215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Maternal Care","2","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Northeast","1.96","1.96","-5.467396654","-0.119769995","4.078413215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Maternal Care","2","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Western","1.96","1.96","-5.467396654","-0.119769995","4.078413215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Maternal Care","2","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Central","1.96","1.96","-5.467396654","-0.119769995","4.078413215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Maternal Care","2","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Hudson Valley","1.96","1.96","-5.467396654","-0.119769995","4.078413215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Maternal Care","2","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Northeast","1.96","1.96","-5.467396654","-0.119769995","4.078413215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Maternal Care","2","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Western","1.96","1.96","-5.467396654","-0.119769995","4.078413215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Central","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Hudson Valley","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Northeast","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Western","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Central","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Hudson Valley","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Northeast","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Western","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Central","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Hudson Valley","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Northeast","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Member Experience with Access and Service","Experience with Adult Care","3","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Western","1.894578605","1.894578605","-0.189456148","0","0.619296789","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Central","2.68350362","2.705370539","0.0333379","-0.033751","1.330717215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Hudson Valley","2.68350362","2.705370539","0.0333379","-0.033751","1.330717215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Northeast","2.68350362","2.705370539","0.0333379","-0.033751","1.330717215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Western","2.68350362","2.705370539","0.0333379","-0.033751","1.330717215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Central","2.727288739","2.343644369","-3.633018505","0.107494937","3.284848391","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Hudson Valley","2.727288739","2.343644369","-3.633018505","0.107494937","3.284848391","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Northeast","2.727288739","2.343644369","-3.633018505","0.107494937","3.284848391","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Cardiovascular Care","2","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Western","2.727288739","2.343644369","-3.633018505","0.107494937","3.284848391","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Central","2.727335234","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
