"year","approving_state_agency","certificate_type","methodology","language","region","certificates_count"
"2019","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Capital District","22"
"2019","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","3"
"2019","Education Department - OP","Personal Care Aide","Basic Training","English","Capital District","126"
"2019","Education Department - OP","Personal Care Aide","Basic Training","English","Central New York","8"
"2018","Department of Health","Home Health Aide","Competency Evaluation","Chinese","Metropolitan Area  - New York City","7"
"2018","Department of Health","Home Health Aide","Competency Evaluation","English","Capital District","29"
"2018","Department of Health","Home Health Aide","Competency Evaluation","English","Central New York","66"
"2018","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - Long Island","101"
"2018","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New Rochelle","70"
"2018","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New York City","532"
"2018","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Buffalo","53"
"2018","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Rochester","35"
"2018","Department of Health","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","146"
"2018","Department of Health","Home Health Aide","Core Training","English","Capital District","64"
"2018","Department of Health","Home Health Aide","Core Training","English","Central New York","270"
"2018","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","723"
"2018","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","314"
"2018","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","5042"
"2018","Department of Health","Home Health Aide","Core Training","English","Western  - Buffalo","94"
"2018","Department of Health","Home Health Aide","Core Training","English","Western  - Rochester","98"
"2018","Department of Health","Home Health Aide","Core Training","Korean","Metropolitan Area  - New York City","20"
"2018","Department of Health","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","51"
"2018","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","436"
"2018","Department of Health","Home Health Aide","Nurse Aide Transition","English","Capital District","104"
"2018","Department of Health","Home Health Aide","Nurse Aide Transition","English","Central New York","147"
"2018","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","82"
"2018","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New Rochelle","71"
"2018","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","69"
"2018","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","116"
"2018","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","114"
"2018","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","20"
"2018","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Central New York","16"
"2018","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","110"
"2018","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","47"
"2018","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","420"
"2018","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Buffalo","30"
"2018","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","17"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","Chinese","Metropolitan Area  - New York City","1"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Capital District","356"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Central New York","202"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - Long Island","182"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New Rochelle","401"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New York City","119"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Buffalo","572"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Rochester","164"
"2018","Department of Health","Personal Care Aide","Alternative Competency Demonstration","Spanish; Castilian","Metropolitan Area  - New York City","3"
"2018","Department of Health","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","43"
"2018","Department of Health","Personal Care Aide","Basic Training","English","Capital District","637"
"2018","Department of Health","Personal Care Aide","Basic Training","English","Central New York","579"
"2018","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","439"
"2018","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","1438"
"2018","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","1672"
"2018","Department of Health","Personal Care Aide","Basic Training","English","Western  - Buffalo","1442"
"2018","Department of Health","Personal Care Aide","Basic Training","English","Western  - Rochester","604"
"2018","Department of Health","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","386"
"2018","Education Department - BPSS","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","3443"
"2018","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","359"
"2018","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","429"
"2018","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","16077"
"2018","Education Department - BPSS","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","465"
"2018","Education Department - BPSS","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","2964"
"2018","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","73"
"2018","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","2"
"2018","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","2444"
"2018","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","201"
"2018","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","18"
"2018","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","3448"
"2018","Education Department - BPSS","Personal Care Aide","Basic Training","Russian","Metropolitan Area  - New York City","2"
"2018","Education Department - BPSS","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","380"
"2018","Education Department - EMSC","Home Health Aide","Competency Evaluation","English","Western  - Rochester","1"
"2018","Education Department - EMSC","Home Health Aide","Core Training","English","Capital District","56"
"2018","Education Department - EMSC","Home Health Aide","Core Training","English","Central New York","39"
"2018","Education Department - EMSC","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","19"
"2018","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Buffalo","98"
"2018","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Rochester","17"
"2018","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Capital District","1"
"2018","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","34"
"2018","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","2"
"2018","Education Department - EMSC","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","16"
"2018","Education Department - EMSC","Personal Care Aide","Basic Training","English","Capital District","58"
"2018","Education Department - EMSC","Personal Care Aide","Basic Training","English","Central New York","24"
"2018","Education Department - EMSC","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","59"
"2018","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Buffalo","90"
"2018","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Rochester","7"
"2018","Education Department - OP","Home Health Aide","Core Training","English","Capital District","25"
"2018","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","53"
"2018","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","123"
"2018","Education Department - OP","Home Health Aide","Core Training","English","Western  - Rochester","60"
"2018","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Capital District","29"
"2018","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","4"
"2018","Education Department - OP","Personal Care Aide","Basic Training","English","Capital District","98"
"2017","Department of Health","Home Health Aide","Competency Evaluation","English","Capital District","35"
"2017","Department of Health","Home Health Aide","Competency Evaluation","English","Central New York","73"
"2017","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - Long Island","133"
"2017","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New Rochelle","70"
"2017","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New York City","433"
"2017","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Buffalo","101"
"2017","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Rochester","24"
"2017","Department of Health","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","60"
"2017","Department of Health","Home Health Aide","Core Training","English","Capital District","81"
"2017","Department of Health","Home Health Aide","Core Training","English","Central New York","237"
"2017","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","905"
"2017","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","364"
"2017","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","4708"
"2017","Department of Health","Home Health Aide","Core Training","English","Western  - Buffalo","50"
"2017","Department of Health","Home Health Aide","Core Training","English","Western  - Rochester","136"
"2017","Department of Health","Home Health Aide","Core Training","Korean","Metropolitan Area  - New York City","117"
"2017","Department of Health","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","32"
"2017","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","481"
"2017","Department of Health","Home Health Aide","Nurse Aide Transition","English","Capital District","131"
"2017","Department of Health","Home Health Aide","Nurse Aide Transition","English","Central New York","131"
"2017","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","107"
"2017","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New Rochelle","108"
"2017","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","41"
"2017","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","111"
"2017","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","90"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Chinese","Metropolitan Area  - New York City","21"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","15"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Central New York","56"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","137"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","56"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","385"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Buffalo","34"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","46"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Korean","Metropolitan Area  - New York City","2"
"2017","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","2"
"2017","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Capital District","353"
"2017","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Central New York","192"
"2017","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - Long Island","243"
"2017","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New Rochelle","423"
"2017","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New York City","118"
"2017","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Buffalo","496"
"2017","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Rochester","132"
"2017","Department of Health","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","105"
"2017","Department of Health","Personal Care Aide","Basic Training","English","Capital District","618"
"2017","Department of Health","Personal Care Aide","Basic Training","English","Central New York","663"
"2017","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","397"
"2017","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","1478"
"2017","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","1648"
"2017","Department of Health","Personal Care Aide","Basic Training","English","Western  - Buffalo","1359"
"2017","Department of Health","Personal Care Aide","Basic Training","English","Western  - Rochester","494"
"2017","Department of Health","Personal Care Aide","Basic Training","Korean","Metropolitan Area  - New York City","2"
"2017","Department of Health","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","510"
"2017","Education Department - BPSS","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","3686"
"2017","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","352"
"2017","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","685"
"2017","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","15576"
"2017","Education Department - BPSS","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","533"
"2017","Education Department - BPSS","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - Long Island","15"
"2017","Education Department - BPSS","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","2829"
"2017","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","1"
"2017","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","83"
"2017","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","5"
"2017","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","2390"
"2017","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Russian","Metropolitan Area  - New York City","1"
"2017","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","160"
"2017","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","39"
"2017","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","7"
"2017","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","3564"
"2017","Education Department - BPSS","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","1296"
"2017","Education Department - EMSC","Home Health Aide","Competency Evaluation","English","Western  - Rochester","2"
"2017","Education Department - EMSC","Home Health Aide","Core Training","English","Capital District","74"
"2017","Education Department - EMSC","Home Health Aide","Core Training","English","Central New York","49"
"2017","Education Department - EMSC","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","8"
"2017","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Buffalo","142"
"2017","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Rochester","28"
"2017","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","6"
"2017","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","8"
"2017","Education Department - EMSC","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","1"
"2017","Education Department - EMSC","Personal Care Aide","Basic Training","English","Capital District","70"
"2017","Education Department - EMSC","Personal Care Aide","Basic Training","English","Central New York","33"
"2017","Education Department - EMSC","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","106"
"2017","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Buffalo","84"
"2017","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Rochester","39"
"2017","Education Department - OP","Home Health Aide","Core Training","English","Capital District","46"
"2017","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","63"
"2017","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","229"
"2017","Education Department - OP","Home Health Aide","Core Training","English","Western  - Rochester","134"
"2017","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Capital District","31"
"2017","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","5"
"2017","Education Department - OP","Personal Care Aide","Basic Training","English","Capital District","127"
"2016","Department of Health","Home Health Aide","Competency Evaluation","English","Capital District","41"
"2016","Department of Health","Home Health Aide","Competency Evaluation","English","Central New York","51"
"2016","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - Long Island","85"
"2016","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New Rochelle","74"
"2016","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New York City","350"
"2016","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Buffalo","60"
"2016","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Rochester","26"
"2016","Department of Health","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","101"
"2016","Department of Health","Home Health Aide","Core Training","English","Capital District","83"
"2016","Department of Health","Home Health Aide","Core Training","English","Central New York","240"
"2016","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","893"
"2016","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","448"
"2016","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","5268"
"2016","Department of Health","Home Health Aide","Core Training","English","Western  - Buffalo","99"
"2016","Department of Health","Home Health Aide","Core Training","English","Western  - Rochester","185"
"2016","Department of Health","Home Health Aide","Core Training","Korean","Metropolitan Area  - New York City","78"
"2016","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","671"
"2016","Department of Health","Home Health Aide","Nurse Aide Transition","English","Capital District","196"
"2016","Department of Health","Home Health Aide","Nurse Aide Transition","English","Central New York","158"
"2016","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","148"
"2016","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New Rochelle","198"
"2016","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","45"
"2016","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","147"
"2016","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","116"
"2016","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","15"
"2016","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Central New York","29"
"2016","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","231"
"2016","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","79"
"2016","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","446"
"2016","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Buffalo","23"
"2016","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","15"
"2016","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","2"
"2016","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Capital District","313"
"2016","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Central New York","169"
"2016","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - Long Island","407"
"2016","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New Rochelle","568"
"2016","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New York City","229"
"2016","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Buffalo","408"
"2016","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Rochester","152"
"2016","Department of Health","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","102"
"2016","Department of Health","Personal Care Aide","Basic Training","English","Capital District","540"
"2016","Department of Health","Personal Care Aide","Basic Training","English","Central New York","738"
"2016","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","440"
"2016","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","1295"
"2016","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","1597"
"2016","Department of Health","Personal Care Aide","Basic Training","English","Western  - Buffalo","1273"
"2016","Department of Health","Personal Care Aide","Basic Training","English","Western  - Rochester","454"
"2016","Department of Health","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","89"
"2016","Education Department - BPSS","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","3801"
"2016","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","187"
"2016","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","591"
"2016","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","14792"
"2016","Education Department - BPSS","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","605"
"2016","Education Department - BPSS","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","3330"
"2016","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","1"
"2016","Education Department - BPSS","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","73"
"2016","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Chinese","Metropolitan Area  - New York City","2"
"2016","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","2552"
"2016","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Russian","Metropolitan Area  - New York City","1"
"2016","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","315"
"2016","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","6"
"2016","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","2"
"2016","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","3134"
"2016","Education Department - BPSS","Personal Care Aide","Basic Training","Russian","Metropolitan Area  - New York City","1"
"2016","Education Department - BPSS","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","1597"
"2016","Education Department - EMSC","Home Health Aide","Competency Evaluation","English","Western  - Rochester","1"
"2016","Education Department - EMSC","Home Health Aide","Core Training","English","Capital District","98"
"2016","Education Department - EMSC","Home Health Aide","Core Training","English","Central New York","60"
"2016","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Buffalo","134"
"2016","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Rochester","24"
"2016","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Capital District","3"
"2016","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Central New York","7"
"2016","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","21"
"2016","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","2"
"2016","Education Department - EMSC","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","7"
"2016","Education Department - EMSC","Personal Care Aide","Basic Training","English","Capital District","89"
"2016","Education Department - EMSC","Personal Care Aide","Basic Training","English","Central New York","35"
"2016","Education Department - EMSC","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","124"
"2016","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Buffalo","98"
"2016","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Rochester","15"
"2016","Education Department - OP","Home Health Aide","Core Training","English","Capital District","78"
"2016","Education Department - OP","Home Health Aide","Core Training","English","Central New York","3"
"2016","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","66"
"2016","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","287"
"2016","Education Department - OP","Home Health Aide","Core Training","English","Western  - Rochester","95"
"2016","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Capital District","27"
"2016","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","26"
"2016","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","1"
"2016","Education Department - OP","Personal Care Aide","Basic Training","English","Capital District","68"
"2016","Education Department - OP","Personal Care Aide","Basic Training","English","Central New York","2"
"2015","Department of Health","Home Health Aide","Competency Evaluation","English","Capital District","38"
"2015","Department of Health","Home Health Aide","Competency Evaluation","English","Central New York","70"
"2015","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - Long Island","100"
"2015","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New Rochelle","63"
"2015","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New York City","455"
"2015","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Buffalo","85"
"2015","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Rochester","38"
"2015","Department of Health","Home Health Aide","Competency Evaluation","Spanish; Castilian","Metropolitan Area  - New York City","62"
"2015","Department of Health","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","156"
"2015","Department of Health","Home Health Aide","Core Training","English","Capital District","100"
"2015","Department of Health","Home Health Aide","Core Training","English","Central New York","221"
"2015","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","1090"
"2015","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","505"
"2015","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","5812"
"2015","Department of Health","Home Health Aide","Core Training","English","Western  - Buffalo","95"
"2015","Department of Health","Home Health Aide","Core Training","English","Western  - Rochester","172"
"2015","Department of Health","Home Health Aide","Core Training","Korean","Metropolitan Area  - New York City","30"
"2015","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","729"
"2015","Department of Health","Home Health Aide","Nurse Aide Transition","English","Capital District","159"
"2015","Department of Health","Home Health Aide","Nurse Aide Transition","English","Central New York","122"
"2015","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","187"
"2015","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New Rochelle","175"
"2015","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","68"
"2015","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","168"
"2015","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","155"
"2015","Department of Health","Home Health Aide","Nurse Aide Transition","Spanish; Castilian","Metropolitan Area  - New York City","2"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Chinese","Metropolitan Area  - New York City","9"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","51"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Central New York","50"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","180"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","75"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","742"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Buffalo","57"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","12"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Korean","Metropolitan Area  - New York City","8"
"2015","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","3"
