LOCAL HEALTH UNIT,OPERATION NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR TYPE,CREATION DATE,LOCATION,New York Zip Codes,Counties,NYS Senate Districts,Local Waterfront Revitalization Program (LWRP) Communities,School Districts 2016.shp
ALBANY,THE CITY BEER HALL,ALBANY,NY,12207,ALBANY,ALBANY,BAR/LOUNGE,11/10/2020,"42 HOWARD  STREET
ALBANY, NY 12207
(42.64959999900003, -73.75492402999998)",44,2030,34,1,573
ALBANY,N. ALLEN DAILY NEWS,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"159 NORTH ALLEN STREET
ALBANY, NY 12206
(42.671806917000026, -73.78629281099995)",43,2030,34,1,573
ALBANY,BRIDGE STREET DELI,COHOES,NY,12047,COHOES,ALBANY,CONVENIENCE STORE,11/10/2020,"113 BRIDGE  STREET
COHOES, NY 12047
(42.76748199600007, -73.69144896699999)",1176,2030,34,,605
ALBANY,CUMBERLAND FARMS #1520,COHOES,NY,12047,COHOES,ALBANY,CONVENIENCE/GAS,11/10/2020,"1093 LOUDON RD (RT 9 / BOGHT RD)
COHOES, NY 12047
(42.78274900400004, -73.74417499299994)",1176,2030,34,,611
ALBANY,SMOKE SHOP,GLENMONT,NY,12077,BETHLEHEM,ALBANY,TOBACCO RETAIL,11/10/2020,"365 FEURA BUSH ROAD
GLENMONT, NY 12077
(42.60231399600008, -73.79272398199998)",1225,2030,34,,539
ALBANY,SHOPRITE GAS STATION,ALBANY,NY,12205,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"1728 CENTRAL AVE AVENUE
ALBANY, NY 12205
(42.725216045000025, -73.84163379899996)",42,2030,34,,601
ALBANY,AMERICAN TRADE & GOODS,COHOES,NY,12047,COHOES,ALBANY,OTHER,11/10/2020,"1213 NEW LOUDON ROAD
COHOES, NY 12047
(42.795428109000056, -73.73407029099997)",1176,2030,34,,611
ALBANY,USA GAS,GUILDERLAND,NY,12203,GUILDERLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"1600 WESTERN AVENUE
GUILDERLAND, NY 12203
(42.68422345400006, -73.84774755699993)",40,2030,36,,566
ALBANY,STEWART'S SHOP #111,LATHAM,NY,12110,COLONIE,ALBANY,CONVENIENCE STORE,11/10/2020,"567 WATERVLIET-SHAKER  ROAD
LATHAM, NY 12110
(42.73685498300006, -73.76108699199995)",1288,2030,34,,611
ALBANY,LATHAM DISCOUNT BEVERAGE CENTER,LATHAM,NY,12110,COLONIE,ALBANY,LIQUOR/BEVERAGE STORE,11/10/2020,"601 LOUDON ROAD
LATHAM, NY 12110
(42.72856800500006, -73.75970095999998)",1288,2030,34,,611
ALBANY,STEWARTS SHOP #185,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"542 CENTRAL AVENUE
ALBANY, NY 12206
(42.670788738000056, -73.77946473199995)",43,2030,34,1,573
ALBANY,STEWARTS SHOP #379,SLINGERLANDS,NY,12159,NEW SCOTLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"1936 NEW SCOTLAND ROAD
SLINGERLANDS, NY 12159
(42.63141001200006, -73.89926802999997)",1406,2030,36,,557
ALBANY,51 VAPE MORE,LATHAM,NY,12110,COLONIE,ALBANY,TOBACCO RETAIL,11/10/2020,"724 NEW LOUDON ROAD
LATHAM, NY 12110
(42.740678744000036, -73.76204834999999)",1288,2030,34,,611
ALBANY,MINI MARKET LOS PRIMOS,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"57 CENTRAL  AVENUE
ALBANY, NY 12206
(42.65893702100004, -73.76528598999994)",43,2030,34,1,573
ALBANY,MOBIL-LAGUNA MINI MART,LATHAM,NY,12110,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"610 TROY-SCHENECTADY  ROAD
LATHAM, NY 12110
(42.75350701700006, -73.77150301499995)",1288,2030,34,,611
ALBANY,TOWER NEWS,ALBANY,NY,12223,ALBANY,ALBANY,STAND,11/10/2020,"EMP. PLZ-CORNING TOWERS
ALBANY, NY 12223
(42.64881500000007, -73.76129999999995)",39,2030,34,1,573
ALBANY,FAMILY DOLLAR # 2048,ALBANY,NY,12206,ALBANY,ALBANY,DISCOUNT STORE,11/10/2020,"484 CENTRAL AVENUE
ALBANY, NY 12206
(42.66932299500007, -73.77807199699998)",43,2030,34,1,573
ALBANY,SMOKERS CHOICE,ALBANY,NY,12207,ALBANY,ALBANY,TOBACCO RETAIL,11/10/2020,"90 STATE STREET
ALBANY, NY 12207
(42.64964899200004, -73.75328302099996)",44,2030,34,1,573
ALBANY,GURU CASH & CARRY,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"125 CENTRAL  AVENUE
ALBANY, NY 12206
(42.66039601700004, -73.76712103999995)",43,2030,34,1,573
ALBANY,WESTERLO FOOD MART,WESTERLO,NY,12193,WESTERLO,ALBANY,BAR/LOUNGE,11/10/2020,"3664 85 ROUTE
WESTERLO, NY 12193
(42.55226401700003, -74.04857897899996)",22,2030,36,,577
ALBANY,"MOBIL-BALLTOWN SERVICE, INC.",ALBANY,NY,12205,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"370 NEW KARNER  ROAD
ALBANY, NY 12205
(42.732083352000075, -73.85065656099994)",42,2030,34,,601
ALBANY,COLONIE STAR BEVERAGE,ALBANY,NY,12205,COLONIE,ALBANY,LIQUOR/BEVERAGE STORE,11/10/2020,"1823 CENTRAL AVENUE
ALBANY, NY 12205
(42.73074201900005, -73.84715396599995)",42,2030,34,,601
ALBANY,ALBARAKA HALAL MARKET,LATHAM,NY,12110,COLONIE,ALBANY,CONVENIENCE STORE,11/10/2020,"389 TROY SCHENECTADY ROAD
LATHAM, NY 12110
(42.745498988000065, -73.75282402799996)",1288,2030,34,,611
ALBANY,PLAZA 23 TRUCK STOP,ALBANY,NY,12202,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"240 CHURCH  STREET
ALBANY, NY 12202
(42.63545430000005, -73.75537511999994)",39,2030,34,1,573
ALBANY,SPEEDWAY,SLINGERLANDS,NY,12159,ALBANY,ALBANY,BAR/LOUNGE,11/10/2020,"1358 NEW SCOTLAND  ROAD
SLINGERLANDS, NY 12159
(42.63942001000004, -73.85360601999997)",1406,2030,34,,539
ALBANY,DOLLAR GENERAL #8650,LATHAM,NY,12110,COLONIE,ALBANY,DISCOUNT STORE,11/10/2020,"638 COLUMBIA  STREET
LATHAM, NY 12110
(42.76240201300004, -73.75269993399996)",1288,2030,34,,611
ALBANY,DA JOINT LOUNGE,ALBANY,NY,12206,ALBANY,ALBANY,OTHER,11/10/2020,"90 CENTRAL  AVENUE
ALBANY, NY 12206
(42.65937698700003, -73.76664695999995)",43,2030,34,1,573
ALBANY,SHAM CANDY AND GROCERY,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"123 CENTRAL AVENUE
ALBANY, NY 12206
(42.66034899400006, -73.76707099999999)",43,2030,34,1,573
ALBANY,VALERO/SANNU GAS,SCHENECTADY,NY,12303,GUILDERLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"3300 CARMEN  ROAD
SCHENECTADY, NY 12303
(42.75523100600003, -73.94413501699995)",72,2030,36,,566
ALBANY,GARY COUNRTY FARM,ALBANY,NY,12208,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"821 NEW SCOTLAND AVENUE
ALBANY, NY 12208
(42.65799596900007, -73.81538703099994)",45,2030,34,1,573
ALBANY,LUCKY DICE MART,ALBANY NY,NY,12210,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"32 NORTH SWAN STREET
ALBANY NY, NY 12210
(42.65966901200005, -73.75294799599999)",47,2030,34,1,573
ALBANY,SUNOCO A PLUS,ALBANY,NY,12211,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"656 ALBANY SHAKER ROAD
ALBANY, NY 12211
(42.72744801500005, -73.79567701099995)",48,2030,34,,611
ALBANY,STEWART'S SHOP #293,LATHAM,NY,12110,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"186 TROY-SCHENECTADY ROAD
LATHAM, NY 12110
(42.73787200100003, -73.73214997999997)",1288,2030,34,,611
ALBANY,MIAMI MARKET,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"515 WASHINGTON  AVENUE
ALBANY, NY 12206
(42.66379001700005, -73.77492098799996)",43,2030,34,1,573
ALBANY,FAMILY DOLLAR 1871,WATERVLIET,NY,12189,WATERVLIET,ALBANY,DISCOUNT STORE,11/10/2020,"2611 SECOND  AVENUE
WATERVLIET, NY 12189
(42.73705200000006, -73.70122603799996)",19,2030,34,,584
ALBANY,STEWART'S SHOP #167,ALTAMONT,NY,12009,GUILDERLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"2446 WESTERN AVENUE
ALTAMONT, NY 12009
(42.70776898300005, -73.92316701499993)",1142,2030,36,,566
ALBANY,STEWART'S SHOP #234,LATHAM,NY,12110,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"1218 TROY-SCHENECTADY ROAD
LATHAM, NY 12110
(42.772471995000046, -73.82468702899996)",1288,2030,34,,638
ALBANY,STEWART'S SHOP #402,ALBANY,NY,12205,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"1710 CENTRAL AVENUE
ALBANY, NY 12205
(42.72412400400003, -73.84110499799993)",42,2030,34,,601
ALBANY,JUNIOR CORNER STORE,GREEN ISLAND,NY,12183,GREEN ISLAND,ALBANY,BAR/LOUNGE,11/10/2020,"165 PAIN STREET
GREEN ISLAND, NY 12183
(42.74603199300003, -73.69214198299994)",13,2030,34,,585
ALLEGANY,THE COUNTRY STORE,RUSHFORD,NY,14777,RUSHFORD,ALLEGANY,CONVENIENCE STORE,11/10/2020,"ROUTE 243
RUSHFORD, NY 14777
(42.38913175400006, -78.21477261199993)",1739,2031,57,,465
ALLEGANY,DOLLAR GENERAL STORE #10600,BOLIVAR,NY,14715,BOLIVAR,ALLEGANY,DISCOUNT STORE,11/10/2020,"303 MAIN STREET
BOLIVAR, NY 14715
(42.06713601600006, -78.16783201799996)",1696,2031,57,,354
ALLEGANY,WALGREENS - BOLIVAR RD WLSV,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,BAR/LOUNGE,11/10/2020,"110 BOLIVAR ROAD
WELLSVILLE, NY 14895
(42.12807098500008, -77.96314602599995)",923,2031,57,,340
ALLEGANY,7 ELEVEN,CANASERAGA,NY,14822,BURNS,ALLEGANY,CONVENIENCE STORE,11/10/2020,"34 MAIN STREET
CANASERAGA, NY 14822
(42.46150699100008, -77.77594099599997)",1768,2031,57,,487
ALLEGANY,DOLLAR GENERAL #11056,BELFAST,NY,14711,BELFAST,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"7981 STATE ROUTE 417
BELFAST, NY 14711
(42.34336820000004, -78.11559019999999)",1693,2031,57,,439
ALLEGANY,KWIK FILL M0074,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"3 MAIN STREET
WELLSVILLE, NY 14895
(42.11968315200005, -77.94423402599995)",923,2031,57,,340
ALLEGANY,SHOP 'N SAVE,FILLMORE,NY,14735,HUME,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"44 SOUTH GENESEE STREET
FILLMORE, NY 14735
(42.46272098400004, -78.11308503099997)",1713,2031,57,,509
ALLEGANY,7-ELEVEN #35113H,ALMOND,NY,14804,ALMOND,ALLEGANY,CONVENIENCE STORE,11/10/2020,"22 SOUTH MAIN STREET
ALMOND, NY 14804
(42.31439801000005, -77.74266601399995)",1751,2031,57,,412
ALLEGANY,"HARRINGTON'S SHOPWISE, INC.",BELFAST,NY,14711,BELFAST,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"P O BOX 463, ROUTE 19
BELFAST, NY 14711
(42.36167472500006, -78.13006318899994)",1693,2031,57,,439
ALLEGANY,"MILLER AND BRANDES, INC.",FRIENDSHIP,NY,14739,FRIENDSHIP,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"4681 CASTLE GARDEN ROAD
FRIENDSHIP, NY 14739
(42.20271401200006, -78.14867501099997)",1717,2031,57,,377
ALLEGANY,"CRISS MARKET, INC.",BELMONT,NY,14813,AMITY,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"20 SCHUYLER STREET
BELMONT, NY 14813
(42.223539982000034, -78.03380002199998)",1759,2031,57,,434
ALLEGANY,FRIENDSHIP CROSBY'S,FRIENDSHIP,NY,14739,FRIENDSHIP,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"2 PENNSYLVANIA AVENUE
FRIENDSHIP, NY 14739
(42.202363984000044, -78.14568803599997)",1717,2031,57,,377
ALLEGANY,DOLLAR GENERAL STORE #06067,BELMONT,NY,14813,AMITY,ALLEGANY,DISCOUNT STORE,11/10/2020,"4836 STATE ROUTE 19S
BELMONT, NY 14813
(42.20971101500004, -78.01382703599995)",1759,2031,57,,434
ALLEGANY,BELFAST MINI-MART/SHORT'S CONVENIENCE STORE,BELFAST,NY,14711,BELFAST,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"8 MAIN STREET
BELFAST, NY 14711
(42.344219020000025, -78.11162196899994)",1693,2031,57,,439
ALLEGANY,THE FAMILY DOLLAR #3512,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"460 BOLIVAR ROAD
WELLSVILLE, NY 14895
(42.12772598600003, -77.96673498999996)",923,2031,57,,340
ALLEGANY,DOLLAR GENERAL #17999,RUSHFORD,NY,14777,RUSHFORD,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"8874 243 ROUTE
RUSHFORD, NY 14777
(42.38927256000005, -78.24455022699993)",1739,2031,57,,465
ALLEGANY,CROSBY'S SCIO,SCIO,NY,14880,SCIO,ALLEGANY,CONVENIENCE STORE,11/10/2020,"4359 VANDERMARK ROAD
SCIO, NY 14880
(42.19093434700005, -77.90044058799998)",911,2031,57,,364
ALLEGANY,SOUTH STREET MART/PUJARI,CUBA,NY,14727,CUBA,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"18 SOUTH STREET
CUBA, NY 14727
(42.216548008000075, -78.27591196599997)",1707,2031,57,,465
ALLEGANY,PUJARI INC.,ALFRED,NY,14802,ALFRED,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"51 NORTH MAIN STREET
ALFRED, NY 14802
(42.25578700800003, -77.79022903999999)",1749,2031,57,,412
ALLEGANY,JSS VAPOR LOUNGE LLC,CUBA,NY,14727,CUBA,ALLEGANY,TOBACCO RETAIL,11/10/2020,"34 WEST MAIN  STREET
CUBA, NY 14727
(42.216807009000036, -78.27655502499994)",1707,2031,57,,465
ALLEGANY,SHORTS GROCERY STORE,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"2351 STANNARDS ROAD
WELLSVILLE, NY 14895
(42.10053546300003, -77.92531662099998)",923,2031,57,,340
ALLEGANY,WALGREENS #12443 - CUBA,CUBA,NY,14727,CUBA,ALLEGANY,PHARMACY,11/10/2020,"10 WEST MAIN STREET
CUBA, NY 14727
(42.216994009000075, -78.27588698699998)",1707,2031,57,,465
ALLEGANY,ECKERD #5933,CUBA,NY,14727,CUBA,ALLEGANY,PHARMACY,11/10/2020,"10 WEST MAIN STREET
CUBA, NY 14727
(42.216994009000075, -78.27588698699998)",1707,2031,57,,465
ALLEGANY,CROSBY'S-ALFRED STATION,ALFRED STATION,NY,14803,ALFRED,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"916 ROUTE 244
ALFRED STATION, NY 14803
(42.26636400600006, -77.77765098899994)",1750,2031,57,,412
ALLEGANY,CROSBY'S,BOLIVAR,NY,14715,BOLIVAR,ALLEGANY,CONVENIENCE STORE,11/10/2020,"500 SOUTH MAIN STREET
BOLIVAR, NY 14715
(42.062792011000056, -78.16857297799999)",1696,2031,57,,354
ALLEGANY,ARROW MART,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"215 NORTH MAIN STREET
WELLSVILLE, NY 14895
(42.12306099600005, -77.95063000099998)",923,2031,57,,340
ALLEGANY,GIANT FOOD MART,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"44 PARK AVENUE
WELLSVILLE, NY 14895
(42.120400999000026, -77.94691698499997)",923,2031,57,,340
ALLEGANY,THE STORE,SCIO,NY,14880,SCIO,ALLEGANY,CONVENIENCE STORE,11/10/2020,"3983 MAIN STREET
SCIO, NY 14880
(42.17280957400004, -77.97887670399996)",911,2031,57,,364
ALLEGANY,JSS VAPOR LOUNGE LLC,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,BAR/LOUNGE,11/10/2020,"18 MADISON  STREET
WELLSVILLE, NY 14895
(42.12185383100007, -77.94778343399997)",923,2031,57,,340
ALLEGANY,DOLLAR GENERAL #20345,ANDOVER,NY,14806,ANDOVER,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"46 CHESTNUT  STREET
ANDOVER, NY 14806
(42.153138994000074, -77.80034700299996)",1753,2031,57,,360
ALLEGANY,NICHOLE'S,ANGELICA,NY,14709,ANGELICA,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"146 EAST MAIN STREET
ANGELICA, NY 14709
(42.30402848500006, -78.00818738499999)",1691,2031,57,,434
ALLEGANY,SPEICHER'S GROCERY,HUME,NY,14745,HUME,ALLEGANY,CONVENIENCE STORE,11/10/2020,"ROUTE 19
HUME, NY 14745
(42.490734743000075, -78.14685676799996)",1713,2031,57,,509
ALLEGANY,DOLLAR GENERAL #9592,FILLMORE,NY,14735,HUME,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"46 SOUTH GENESEE STREET
FILLMORE, NY 14735
(42.462465001000055, -78.11307203899997)",1713,2031,57,,509
ALLEGANY,CUBA CROSBY'S,CUBA,NY,14727,CUBA,ALLEGANY,CONVENIENCE STORE,11/10/2020,"66 GENESEE STREET
CUBA, NY 14727
(42.22062500800007, -78.27703396699997)",1707,2031,57,,465
ALLEGANY,CROSBY'S,BELMONT,NY,14813,AMITY,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"5255 STATE ROUTE 19
BELMONT, NY 14813
(42.228653948000044, -78.04538352299994)",1759,2031,57,,434
ALLEGANY,"SHORT'S CONVENIENCE STORES, INC.",WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,CONVENIENCE STORE,11/10/2020,"4235 BOLIVAR ROAD
WELLSVILLE, NY 14895
(42.12584001600004, -77.96917001599996)",923,2031,57,,340
ALLEGANY,DOLLAR GENERAL STORE #9839,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,DISCOUNT STORE,11/10/2020,"98 BOLIVAR ROAD
WELLSVILLE, NY 14895
(42.12828698700008, -77.96239903099996)",923,2031,57,,340
ALLEGANY,STEVE'S GAS N GRUB HUB,ANDOVER,NY,14806,ANDOVER,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"41 MAIN STREET
ANDOVER, NY 14806
(42.15606297900007, -77.79482701699999)",1753,2031,57,,360
ALLEGANY,WALGREENS #12381,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,PHARMACY,11/10/2020,"10 NORTH MAIN STREET
WELLSVILLE, NY 14895
(42.119910824000044, -77.94463838499996)",923,2031,57,,340
ALLEGANY,TOPS #249,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"111 BOLIVAR ROAD
WELLSVILLE, NY 14895
(42.12704499800003, -77.96296397099997)",923,2031,57,,340
ALLEGANY,HANSON FARMS,FILLMORE,NY,14735,HUME,ALLEGANY,CONVENIENCE STORE,11/10/2020,"10 WEST MAIN STREET
FILLMORE, NY 14735
(42.46573337700005, -78.11252553699995)",1713,2031,57,,509
ALLEGANY,KWIK FILL M0047,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"3 RIVERSIDE DRIVE
WELLSVILLE, NY 14895
(42.14168133000004, -77.97534066099996)",923,2031,57,,364
ALLEGANY,DOLLAR GENERAL #8319,ALFRED STATION,NY,14803,ALFRED,ALLEGANY,CONVENIENCE STORE,11/10/2020,"820 STATE ROUTE 244 HIGHWAY
ALFRED STATION, NY 14803
(42.268104005000055, -77.77129197399995)",1750,2031,57,,412
ALLEGANY,7-ELEVEN - WLSV,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,GAS STATION,11/10/2020,"1 SOUTH MAIN STREET
WELLSVILLE, NY 14895
(42.11965697900007, -77.94370998499994)",923,2031,57,,340
ALLEGANY,CUBA GIANT FOOD MART,CUBA,NY,14727,CUBA,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"72 GENESEE STREET
CUBA, NY 14727
(42.22112901100007, -78.27726497199995)",1707,2031,57,,465
ALLEGANY,HANSON FARMS,BELMONT,NY,14813,AMITY,ALLEGANY,CONVENIENCE/GAS,11/10/2020,"78 GREENWICH  STREET
BELMONT, NY 14813
(42.22229099500004, -78.02466198699994)",1759,2031,57,,434
ALLEGANY,DOLLAR GENERAL #8875,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"25 WEST DYKE STREET
WELLSVILLE, NY 14895
(42.11637600900008, -77.94048697599999)",923,2031,57,,340
ALLEGANY,SHOP N' SAVE,BOLIVAR,NY,14715,BOLIVAR,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"455 MAIN STREET
BOLIVAR, NY 14715
(42.06428499500004, -78.16851103599998)",1696,2031,57,,354
ALLEGANY,CROSBY MINI MART,BELMONT,NY,14813,AMITY,ALLEGANY,CONVENIENCE STORE,11/10/2020,"5255 ROUTE 19
BELMONT, NY 14813
(42.228653948000044, -78.04538352299994)",1759,2031,57,,434
ALLEGANY,STORY BLOCK GROCERY,CUBA,NY,14727,CUBA,ALLEGANY,GROCERY SUPERMARKET,11/10/2020,"92 GENESEE STREET
CUBA, NY 14727
(42.22258901300006, -78.27776998199994)",1707,2031,57,,465
ALLEGANY,N3 VAPOR,WELLSVILLE,NY,14895,WELLSVILLE,ALLEGANY,OTHER,11/10/2020,"171 NORTH MAIN STREET
WELLSVILLE, NY 14895
(42.12245769000003, -77.94923509199998)",923,2031,57,,340
ALLEGANY,UNCLE TOM'S KABINN,CENTERVILLE,NY,14029,CENTERVILLE,ALLEGANY,CONVENIENCE STORE,11/10/2020,"MAIN STREET
CENTERVILLE, NY 14029
(43.55780518900008, -76.04676895699998)",685,2135,41,,886
ALLEGANY,DOLLAR GENERAL STORE #11284,CUBA,NY,14727,CUBA,ALLEGANY,DISCOUNT STORE,11/10/2020,"5240 STATE ROUTE 305
CUBA, NY 14727
(42.227654994000034, -78.27621103199994)",1707,2031,57,,465
BROOME,CORDISCO'S CORNER STORE,BINGHAMTON,NY,13901,BINGHAMTON,BROOME,CONVENIENCE STORE,11/10/2020,"308 CHENANGO STREET
BINGHAMTON, NY 13901
(42.10732300900003, -75.90395398199996)",475,2033,45,4,312
BROOME,RED APPLE #M0357,BINGHAMTON,NY,13905,BINGHAMTON,BROOME,CONVENIENCE/GAS,11/10/2020,"23 FLORAL AVENUE
BINGHAMTON, NY 13905
(42.109395015000075, -75.94694803299996)",479,2033,45,4,312
BROOME,AL'S TOBACCO,ENDICOTT,NY,13760,UNION,BROOME,TOBACCO RETAIL,11/10/2020,"704 NORTH STREET
ENDICOTT, NY 13760
(42.10285298200006, -76.05471499999999)",388,2033,45,,319
BROOME,OLD VESTAL ROAD QUICKWAY #56,VESTAL,NY,13850,VESTAL,BROOME,CONVENIENCE/GAS,11/10/2020,"3300 OLD VESTAL ROAD
VESTAL, NY 13850
(42.10338281600008, -75.99490271799993)",466,2033,45,,306
BROOME,ROGER'S MARKET,ENDICOTT,NY,13760,UNION,BROOME,GROCERY SUPERMARKET,11/10/2020,"109 NORTH STREET
ENDICOTT, NY 13760
(42.098697988000026, -76.06490303599998)",388,2033,45,,319
BROOME,APPLE FOOD & GROCERY,BINGHAMTON,NY,13903,BINGHAMTON,BROOME,CONVENIENCE/GAS,11/10/2020,"306 CONKLIN AVENUE
BINGHAMTON, NY 13903
(42.09661001400008, -75.88783298399994)",477,2033,45,4,312
BROOME,FIVE STAR DELI & CONVENIENCE,BINGHAMTON,NY,13905,BINGHAMTON,BROOME,CONVENIENCE STORE,11/10/2020,"60 OAK STREET
BINGHAMTON, NY 13905
(42.095501005000074, -75.92081401299998)",479,2033,45,4,312
BROOME,MIRABITO #79 - MANLEY'S MIGHTY MART,JOHNSON CITY,NY,13790,UNION,BROOME,CONVENIENCE/GAS,11/10/2020,"733 HARRY L. DRIVE
JOHNSON CITY, NY 13790
(42.123939000000064, -75.97842501299994)",429,2033,45,,346
BROOME,DOLLAR GENERAL STORE #09951,BINGHAMTON,NY,13904,BINGHAMTON,BROOME,DISCOUNT STORE,11/10/2020,"357 UPPER COURT STREET
BINGHAMTON, NY 13904
(42.10465601300007, -75.88913502899999)",478,2033,45,4,312
BROOME,MIRABITO #104 - BING- HILLCREST,BINGHAMTON,NY,13901,FENTON,BROOME,CONVENIENCE/GAS,11/10/2020,"1102 CHENANGO STREET
BINGHAMTON, NY 13901
(42.14827300600007, -75.88756803199993)",475,2033,45,,323
BROOME,WINDSOR COUNTRY MART,WINDSOR,NY,13865,WINDSOR,BROOME,CONVENIENCE/GAS,11/10/2020,"225 MAIN STREET
WINDSOR, NY 13865
(42.08440399400007, -75.64225101599999)",474,2033,45,,299
BROOME,EAST SIDE DELI & FRIED CHICKEN,BINGHAMTON,NY,13904,BINGHAMTON,BROOME,DELICATESSEN,11/10/2020,"216 ROBINSON STREET
BINGHAMTON, NY 13904
(42.10772098100006, -75.88461500399995)",478,2033,45,4,312
BROOME,DOLLAR GENERAL STORE #18570,BINGHAMTON,NY,13905,MAINE,BROOME,DISCOUNT STORE,11/10/2020,"2225 AIRPORT ROAD
BINGHAMTON, NY 13905
(42.19276901000006, -75.98551601899999)",429,2033,45,,368
BROOME,VAPOR KING,ENDWELL,NY,13760,UNION,BROOME,3017,11/10/2020,"2801 EAST MAIN STREET
ENDWELL, NY 13760
(42.10612498300003, -76.02966098899998)",388,2033,45,,368
BROOME,QUALITY MARKET,BINGHAMTON,NY,13903,BINGHAMTON,BROOME,GROCERY SUPERMARKET,11/10/2020,"1206 VESTAL AVENUE
BINGHAMTON, NY 13903
(42.08932199100008, -75.91294902199996)",477,2033,45,4,312
BROOME,FAMILY DOLLAR STORE #3819/,BINGHAMTON,NY,13903,BINGHAMTON,BROOME,DISCOUNT STORE,11/10/2020,"1183 VESTAL AVENUE
BINGHAMTON, NY 13903
(42.089470016000064, -75.91442297999998)",477,2033,45,4,312
BROOME,J.C. DELI & TOBACCO,JOHNSON CITY,NY,13790,UNION,BROOME,DELICATESSEN,11/10/2020,"205 MAIN STREET
JOHNSON CITY, NY 13790
(42.11475297900006, -75.95372102999994)",429,2033,45,,346
BROOME,MAIN STREET MARKET,ENDWELL,NY,13760,UNION,BROOME,TOBACCO RETAIL,11/10/2020,"2906 EAST MAIN STREET
ENDWELL, NY 13760
(42.10593002000007, -76.02821301499995)",388,2033,45,,368
BROOME,"ENDICOTT GAS, INC.",ENDICOTT,NY,13760,UNION,BROOME,CONVENIENCE/GAS,11/10/2020,"415 WEST MAIN STREET
ENDICOTT, NY 13760
(42.09420298300006, -76.07159196199996)",388,2033,45,,319
