"measurement_year","payer","plan_id","plan_name","measure","measure_description","age_category","gender","rate","percentile_10th","percentile_25th","percentile_50th","percentile_75th","percentile_90th","level_of_significance","membermonths","events","days","members","expected_rate","observed_rate","o_e_ratio"
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-Telehealth","Mental Health Utilization- Telehealth","All","Female","7.49","5.94","7.49","8.01","10.4","11.75",,"357657","2233",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-Any","Mental Health Utilization- Any Service","Age 0-12","Female","7.54","3.35","5.28","6.41","7.45","7.54","90th percentile or above","65396","411",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Back Surgery","Back Surgery","Age 65 or older","Female","7.64","5.01","5.01","6.33","7.64","7.64","90th percentile or above","53387","34",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Any","Mental Health Utilization- Any Service","Age 65 or older","Female","7.68","3.5","3.96","5.65","6.86","7.68","90th percentile or above","32037","205",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 18-64","Female","7.79","6.5","7.79","8.59","11.05","12.38",,"284005","1844",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-Telehealth","Mental Health Utilization- Telehealth","All","Female","7.95","5.94","7.49","8.01","10.4","11.75",,"5727535","37959",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Telehealth","Mental Health Utilization- Telehealth","All","Female","8.01","5.94","7.49","8.01","10.4","11.75",,"52727","352",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 13-17","Female","8.18","8.18","13.96","15.39","17.24","19.94","10th percentile or below","113078","771",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 18-64","Female","8.27","6.5","7.79","8.59","11.05","12.38",,"4594271","31675",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Telehealth","Mental Health Utilization- Telehealth","All","Female","8.39",,,,,,,"11190361","78206",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-Any","Mental Health Utilization- Any Service","All","Female","8.57","8.57","10.49","13.4","14.72","16.25","10th percentile or below","1798948","12840",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 18-64","Female","8.59","6.5","7.79","8.59","11.05","12.38",,"41776","299",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 18-64","Female","8.84",,,,,,,"8858735","65273",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-OP","Mental Health Utilization- Outpatient","All","Female","8.86","6.2","7.22","10.49","10.7","11.94",,"5727535","42300",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-OP","Mental Health Utilization- Outpatient","All","Female","8.96",,,,,,,"11190361","83540",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-OP","Mental Health Utilization- Outpatient","Age 18-64","Female","8.98","6.68","7.36","10.98","11.66","12.44",,"4594271","34368",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-OP","Mental Health Utilization- Outpatient","Age 18-64","Female","9.24",,,,,,,"8858735","68226",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-Any","Mental Health Utilization- Any Service","Age 18-64","Female","9.34","9.34","10.87","14.65","15.6","17.08","10th percentile or below","1394459","10851",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-Any","Mental Health Utilization- Any Service","All","Both genders","8.39","7.14","8.39","11.58","11.93","13.33",,"701822","4906",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 0-9","Female","169.81","119.13","135.62","145.54","169.81","180.67",,"134128","1898",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 0-9","Female","180.67","119.13","135.62","145.54","169.81","180.67","90th percentile or above","39321","592",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 18-34","Female","225.49","225.49","226.25","240.39","248.04","270.15","10th percentile or below","14156","266",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 18-34","Female","226.25","225.49","226.25","240.39","248.04","270.15",,"1337972","25226",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 75-84","Female","227.23","227.23","369.39","400.14","424.72","529.27","10th percentile or below","6971","132",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 18-34","Female","233.39",,,,,,,"2160644","42023",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 18-34","Female","234.09","225.49","226.25","240.39","248.04","270.15",,"113802","2220",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 18-34","Female","240.39","225.49","226.25","240.39","248.04","270.15",,"389624","7805",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 18-34","Female","245.88","225.49","226.25","240.39","248.04","270.15",,"61982","1270",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 18-34","Female","248.04","225.49","226.25","240.39","248.04","270.15",,"128593","2658",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts of concern","Total number of prescriptions for antibiotics of concern","All","Female","250.63","250.63","270.45","286.51","307.67","338.59","10th percentile or below","5099520","106506",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 35-49","Female","262.4","262.4","285.62","324.64","329.87","358.14","10th percentile or below","62286","1362",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts of concern","Total number of prescriptions for antibiotics of concern","All","Female","267.21",,,,,,,"8468135","188565",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 18-34","Female","270.15","225.49","226.25","240.39","248.04","270.15","90th percentile or above","114515","2578",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Total scripts of concern","Total number of prescriptions for antibiotics of concern","All","Female","270.45","250.63","270.45","286.51","307.67","338.59",,"301190","6788",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts of concern","Total number of prescriptions for antibiotics of concern","All","Female","275.3","250.63","270.45","286.51","307.67","338.59",,"496208","11384",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 35-49","Female","285.62","262.4","285.62","324.64","329.87","358.14",,"1221237","29067",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts of concern","Total number of prescriptions for antibiotics of concern","All","Female","286.51","250.63","270.45","286.51","307.67","338.59",,"1461682","34899",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Total scripts","Total number of prescriptions for antibiotics","Age 10-17","Female","288.34","288.34","377.16","407.34","425.21","444.64","10th percentile or below","4786","115",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts of concern","Total number of prescriptions for antibiotics of concern","All","Female","288.98","250.63","270.45","286.51","307.67","338.59",,"527954","12714",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Total scripts","Total number of prescriptions for antibiotics","Age 0-9","Female","296.49","296.49","392.73","446.25","482.8","488.4","10th percentile or below","4533","112",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 35-49","Female","298.82","262.4","285.62","324.64","329.87","358.14",,"114693","2856",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 35-49","Female","299.38",,,,,,,"1962907","48971",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Total scripts of concern","Total number of prescriptions for antibiotics of concern","All","Female","307.67","250.63","270.45","286.51","307.67","338.59",,"52653","1350",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 50-64","Female","307.76","307.76","328.14","362.14","430.62","471.71","10th percentile or below","1555055","39882",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 65-74","Female","312.61","312.61","345.92","383.25","391.72","397.16","10th percentile or below","111474","2904",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 85 or older","Female","313.34","313.34","313.34","442.97","475.81","475.81","10th percentile or below","3217","84",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 35-49","Female","324.64","262.4","285.62","324.64","329.87","358.14",,"109043","2950",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 35-49","Female","327.92","262.4","285.62","324.64","329.87","358.14",,"331583","9061",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 50-64","Female","328.14","307.76","328.14","362.14","430.62","471.71",,"120679","3300",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 35-49","Female","329.87","262.4","285.62","324.64","329.87","358.14",,"11750","323",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 50-64","Female","334.94",,,,,,,"2660143","74248",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Total scripts of concern","Total number of prescriptions for antibiotics of concern","All","Female","338.59","250.63","270.45","286.51","307.67","338.59","90th percentile or above","528928","14924",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 50-64","Female","341.08","307.76","328.14","362.14","430.62","471.71",,"167047","4748",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 65-74","Female","345.92","312.61","345.92","383.25","391.72","397.16",,"1457","42",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 65-74","Female","351.06",,,,,,,"225330","6592",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 35-49","Female","358.14","262.4","285.62","324.64","329.87","358.14","90th percentile or above","112315","3352",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 75-84","Female","358.15",,,,,,,"26436","789",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 50-64","Female","362.14","307.76","328.14","362.14","430.62","471.71",,"168333","5080",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 75-84","Female","369.39","227.23","369.39","400.14","424.72","529.27",,"2339","72",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 50-64","Female","372.69","307.76","328.14","362.14","430.62","471.71",,"436325","13551",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 65-74","Female","374.02","312.61","345.92","383.25","391.72","397.16",,"6898","215",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Total scripts","Total number of prescriptions for antibiotics","Age 10-17","Female","377.16","288.34","377.16","407.34","425.21","444.64",,"36685","1153",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 85 or older","Female","381.29",,,,,,,"7333","233",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 75-84","Female","382.95","227.23","369.39","400.14","424.72","529.27",,"8116","259",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 65-74","Female","383.25","312.61","345.92","383.25","391.72","397.16",,"31155","995",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 65-74","Female","391.21","312.61","345.92","383.25","391.72","397.16",,"35459","1156",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 65-74","Female","391.72","312.61","345.92","383.25","391.72","397.16",,"15501","506",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Total scripts","Total number of prescriptions for antibiotics","Age 0-9","Female","392.73","296.49","392.73","446.25","482.8","488.4",,"27164","889",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 65-74","Female","397.16","312.61","345.92","383.25","391.72","397.16","90th percentile or above","23386","774",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts","Total number of prescriptions for antibiotics","Age 10-17","Female","405.31","288.34","377.16","407.34","425.21","444.64",,"45536","1538",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts","Total number of prescriptions for antibiotics","Age 10-17","Female","407.34","288.34","377.16","407.34","425.21","444.64",,"443683","15061",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts","Total number of prescriptions for antibiotics","Age 10-17","Female","412.61",,,,,,,"732746","25195",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts","Total number of prescriptions for antibiotics","Age 10-17","Female","412.84","288.34","377.16","407.34","425.21","444.64",,"43833","1508",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 75-84","Female","417.32","227.23","369.39","400.14","424.72","529.27",,"6096","212",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 75-84","Female","424.72","227.23","369.39","400.14","424.72","529.27",,"1667","59",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Total scripts","Total number of prescriptions for antibiotics","Age 10-17","Female","425.21","288.34","377.16","407.34","425.21","444.64",,"26387","935",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts","Total number of prescriptions for antibiotics","Age 0-9","Female","429.21","296.49","392.73","446.25","482.8","488.4",,"420722","15048",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts","Total number of prescriptions for antibiotics","Age 85 or older","Female","1227.6","507.3","843.82","1192.15","1215.79","1227.6","90th percentile or above","1261","129",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-IP","Mental Health Utilization- Inpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Bariatric","Bariatric Weight Loss Surgery","Age 0-19","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Bronchitis Tx Avoidance-65+ yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 65+ Years","Age 65 or older","Both genders","19.35","19.35","24.51","35.21","43.24","43.72","10th percentile or below",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","IP Hospital Utilization-Medicine","Inpatient Hospital Utilization-Medicine","All","Both genders","20.14","10.71","20.14","21.79","29.49","33.32",,,,,,"29.09","20.14","0.69"
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-ED","Mental Health Utilization- ED","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Mental Health-IP","Mental Health Utilization- Inpatient","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Bariatric","Bariatric Weight Loss Surgery","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Back Surgery","Back Surgery","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-ED","Mental Health Utilization- ED","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-IP","Mental Health Utilization- Inpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Bariatric","Bariatric Weight Loss Surgery","Age 0-19","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-ED","Mental Health Utilization- ED","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-IP","Mental Health Utilization- Inpatient","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 18-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-ED","Mental Health Utilization- ED","Age 18-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Bariatric","Bariatric Weight Loss Surgery","Age 20-44","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Back Surgery","Back Surgery","Age 20-44","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 35-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Bariatric","Bariatric Weight Loss Surgery","Age 45-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Lumpectomy","Lumpectomy","Age 45-64","Female","4.41","4.17","4.41","4.85","5.08","5.57",,"795423","292",,,,,
"2020","Commercial HMO","1070680","Independent Health","Bariatric","Bariatric Weight Loss Surgery","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-IP","Mental Health Utilization- Inpatient","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-ED","Mental Health Utilization- ED","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1000001","Statewide","Lumpectomy","Lumpectomy","Age 45-64","Female","4.53",,,,,,,"4297675","1624",,,,,
