"license_number","facility_name","rso_first_name","mailing_address","mailing_address_2","city","state","zipcode","rso_phone","county","facility_type","diagnostic_other","therapy","mammography","stereotactic","geocoded_column"
"45023163","THE SARATOGA COMMUNITY HEALTH CENTER","TAO HAIYANG MD","24 HAMILTON STREET",,"SARATOGA SPRINGS","NY","12866","(518) 886-5602","Saratoga","Dentist","Y","N","N","N","POINT (-73.759248 43.07772)"
"01000020","WALSH CHRISTOPHER R DDS",,"1829 WESTERN AVE",,"ALBANY","NY","12203","(518) 456-5131","Albany","Dentist","Y","N","N","N","POINT (-73.836193 42.680815)"
"29024245","WALTER E MENDOZA CHIROPRACTOR, PC",,"31 GUY LOMBARDO AVENUE",,"FREEPORT","NY","11520","(516) 213-4610","Nassau","Chiropractor","Y","N","N","N","POINT (-73.585847 40.653204)"
"51006913","FORT HILL ANIMAL HOSPITAL LLC","HENRY TRAVIS DVM","146 E MAIN ST",,"HUNTINGTON","NY","11743","(631) 427-1655","Suffolk","Veterinarian","Y","N","N","N","POINT (-73.415539 40.871218)"
"51014842","POTENTE JOHN E DMD",,"111 SMITHTOWN BYPASS",,"HAUPPAUGE","NY","11788","(631) 361-2102","Suffolk","Dentist","Y","N","N","N","POINT (-73.210927 40.817844)"
"51018033","ABDELAZIZ AMR M DDS",,"2 PRAIRIE LANE",,"BROOKHAVEN","NY","11719","(631) 286-6262","Suffolk","Dentist","Y","N","N","N","POINT (-72.911452 40.782948)"
"59009113","RUDNICKI SHELDON DDS",,"632 PALMER ROAD #3P",,"YONKERS","NY","10701","(914) 779-6860","Westchester","Dentist","Y","N","N","N","POINT (-73.881102 40.944049)"
"14012325","NICEFORO & BRAUN DDSPC","BRAUN DAVID A DDS","285 MAIN STREET",,"EAST AURORA","NY","14052","(716) 652-1020","Erie","Dentist","Y","N","N","N","POINT (-78.595599 42.770882)"
"59024104","URGENT CARE OF NEW YORK","JASMINDER LUTHRA","929 MCLEANE AVE",,"YONKERS","NY","10704","(914) 803-8100","Westchester","Clinic","Y","N","N","N","POINT (-73.861958 40.919901)"
"46023135","COMPREHENSIVE DENTAL ARTS OF SCHENECTA","SINGH SARUPINDER DDS","1590 UNION STREET",,"SCHENECTADY","NY","12309","(518) 393-1138","Schenectady","Dentist","Y","N","N","N","POINT (-73.875502 42.799243)"
"41023279","TACONIC BIOSCIENCES INC","MARINA  HANSON","9 DISCOVERY DRIVE",,"RENSSELAER","NY","12144","(518) 751-0280","Rensselaer","Educational or R&D","Y","N","N","N","POINT (-73.718904 42.635553)"
"55023340","TAYLOR TRUNCALI, DDS, PC",,"3671 RT 9W",,"HIGHLAND","NY","12528","(845) 691-6499","Ulster","Dentist","Y","N","N","N","POINT (-73.991662 41.730554)"
"27020965","DIVERSIFIED DENTAL SERVICE","LOWENGUTH MARK DDS","900C WESTFALL ROAD",,"ROCHESTER","NY","14618","(585) 272-0120","Monroe","Dentist","Y","N","N","N","POINT (-77.558148 43.116184)"
"32009992","RENDERS BRUCE M DDS",,"109 ANN ST","PO BOX 338","BOONVILLE","NY","13309","(315) 942-4000","Oneida","Dentist","Y","N","N","N","POINT (-75.339596 43.478376)"
"80023297","UMS (WOLF 651)","LAROCCA THOMAS","1700 WEST PARK DRIVE","SUITE 410","WESTBOROUGH","MA","01581","(508) 870-6565","Out of State","Other","Y","N","N","N","POINT (-71.612232 42.268231)"
"59008845","HOFFLICH WAYNE DDS",,"660 GRAMATAN AVENUE",,"MOUNT VERNON","NY","10552","(914) 664-7400","Westchester","Dentist","Y","N","N","N","POINT (-73.826165 40.924229)"
"43023389","HUDSON RIVER HEALTH CARE INC","GREGORY MADDALENA, DDS","2 PERLMAN DRIVE","DENTAL SUITE","SPRING VALLEY","NY","10977","(914) 734-8803","Rockland","Dentist","Y","N","N","N","POINT (-74.047476 41.116859)"
"56023123","MEDICAL PAIN MANAGEMENT SERVICES","MARTIN G FERRILLO  DO","375 BAY RD","SUITE 103","QUEENSBURY","NY","12804","(518) 245-3929","Warren","Clinic","Y","N","N","N","POINT (-73.676867 43.335343)"
"10023159","HUDSON DENTAL ARTS, PLLC","KURT D. FROEHLICH, DDS","336 FAIRVIEW AVE",,"HUDSON","NY","12534","(518) 828-1597","Columbia","Dentist","Y","N","N","N","POINT (-73.753401 42.228628)"
"59021497","MOUNT KISCO FOOT SPECIALISTS PLLC","BERLINER RICHARD A DPM","344  EAST MAIN ST","SUITE 206","MOUNT KISCO","NY","10549","(914) 666-7367","Westchester","Podiatrist","Y","N","N","N","POINT (-73.723793 41.20157)"
"29023579","MANOS NICHOLAS DDS",,"535 BROADWAY",,"MASSAPEQUA","NY","11758","(516) 795-4141","Nassau","Dentist","Y","N","N","N","POINT (-73.460296 40.682417)"
"06023238","DENTSERV","JOSH GREY","HERITAGE PARK N H","15 CANAL ROAD","PELHAM MANOR","NY","108039905","(914) 738-1144","Chautauqua","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"45023181","NORTHWAY SURGERY AND PAIN CENTER","FERILLO, MARTIN, MD","1596 RT 9",,"CLIFTON PARK","NY","12065","(518) 371-6772","Saratoga","Physician","Y","N","N","N","POINT (-73.783424 42.852843)"
"32022587","MOHAWK GLEN IMAGING","CAREY WILFRED","GRIFFISS TECH PARK","91 PERIMETER RD","ROME","NY","13441","(315) 334-9729","Oneida","Physician","Y","N","Y","N","POINT (-75.408994 43.220254)"
"51013264","MARCUS DENTAL CARE","RICHARD L. MARCUS, DDS, PC","23 SOUTHDOWN RD",,"HUNTINGTON","NY","11743","(631) 427-8900","Suffolk","Dentist","Y","N","N","N","POINT (-73.415539 40.871218)"
"51023271","SOUTH SHORE CHIROPRACTIC, PC","CAMPO MICHAEL J  DC","700 HORSEBLOCK ROAD",,"FARMINGVILLE","NY","11738","(631) 732-1386","Suffolk","Chiropractor","Y","N","N","N","POINT (-73.03891 40.837174)"
"07023199","SOUTHERN TIER ORTHODONTICS, P.C.","JASON HORN, DDS","440 EAST WATER STREET",,"ELMIRA","NY","14901","(607) 733-7163","Chemung","Dentist","Y","N","N","N","POINT (-76.765553 42.080995)"
"33017265","HALBRITTER GLENN J DMD",,"5264 WEST TAFT RD",,"NORTH SYRACUSE","NY","132122704","(315) 458-1434","Onondaga","Dentist","Y","N","N","N","POINT (-76.154154 43.12215)"
"59016585","FONTANA J & CASTANARO DDS","CASTANARO FRANKS J DDS","601 WASHINGTON STREET",,"PEEKSKILL","NY","105665423","(914) 737-4004","Westchester","Dentist","Y","N","N","N","POINT (-73.926891 41.278536)"
"14024058","ROSWELL PARK COMPREHENSIVE CANCER CTR.","RICHARD HARVEY, DRPH","ELM AND CARLTON STREETS",,"BUFFALO","NY","14263","(716) 845-1048","Erie","Other","Y","N","N","N","POINT (-78.879374 42.887691)"
"59023607","CARPENTIERI JOSEPH R DDS",,"1230 MAMARONECK AVENUE","SUITE 201","WHITE PLAINS","NY","10601","(914) 684-1230","Westchester","Dentist","Y","N","N","N","POINT (-73.764824 41.032718)"
"59019793","BASSIN ALFRED DMD FAGD PC",,"2 STOWE ROAD","SUITE 8","PEEKSKILL","NY","10566","(914) 737-1515","Westchester","Dentist","Y","N","N","N","POINT (-73.917154 41.289818)"
"51023568","STATION DENTAL ASSOCIATES","SHELDON MILO DDS","177 OLD COUNTRY RD","SUITE 1","RIVERHEAD","NY","11901","(631) 208-3068","Suffolk","Dentist","Y","N","N","N","POINT (-72.64848 40.932807)"
"41023226","CAPITAL DISTRICT PODIATRY PLLC","PANDYA TEJAS R DPM","763 HOOSICK STREET",,"TROY","NY","12180","(518) 273-0053","Rensselaer","Podiatrist","Y","N","N","N","POINT (-73.637848 42.736751)"
"59023945","CITY MEDICAL UPPER EAST SIDE PLLC","MAZER GARY MD","2393 CENTRAL PARK AVENUE",,"YONKERS","NY","10710","(914) 219-0393","Westchester","Physician","Y","N","N","N","POINT (-73.846594 40.965905)"
"14020254","CROGLIO DAVID P DDS",,"2503 KENSINGTON AVE",,"SNYDER","NY","14226","(716) 839-2820","Erie","Dentist","Y","N","N","N","POINT (-78.798863 42.970111)"
"45023119","PRECISION PERIODONTICS","AZADIVATAN NEDA DDS","521 VISCHER FERRY ROAD",,"CLIFTON PARK","NY","12065","(518) 383-4484","Saratoga","Dentist","Y","N","N","N","POINT (-73.783424 42.852843)"
"59023829","MAO LOAN DDS PC",,"105 SOUTH BEDFORD ROAD","SUITE 315","MT KISCO","NY","10549","(914) 339-0180","Westchester","Dentist","Y","N","N","N","POINT (-73.723793 41.20157)"
"19022685","HUNTER TRAUMA CARE PLLC","ROBERT SCHNEIDER, MD","PO BOX 295","ROUTE 23A","HUNTER","NY","12442","(518) 263-4223","Greene","Other","Y","N","N","N","POINT (-74.242629 42.223949)"
"35023506","VLADIMIR ZELENKO MD PC","GAMSS MD  JONATHAN","3 HAMASPIK WAY","SUITE 011","MONROE","NY","10950","(845) 782-0000","Orange","Physician","Y","N","N","N","POINT (-74.194618 41.322198)"
"19017493","GREENE CORR FACILITY","ROMA, MATTHEW  DDS","PO BOX 8",,"COXSACKIE","NY","120510008","(518) 731-2741","Greene","Dentist","Y","N","N","N","POINT (-73.839872 42.347068)"
"33023253","MUSCULOSKELETAL MEDICINE PC","FINKENSTADT JOHN MD","475 IRVING AVE","SUITE 402","SYRACUSE","NY","13210","(315) 478-9710","Onondaga","Clinic","Y","N","N","N","POINT (-76.126551 43.034152)"
"33023499","TOM MCCUE IV DDS PC","PROBST, WENDY","9651 BREWERTON RD","P.O. BOX 189","BREWERTON","NY","13029","(315) 676-7900","Onondaga","Dentist","Y","N","N","N","POINT (-76.139362 43.223906)"
"44014167","SCRUGGS CARL R DDS",,"37 NORTH MAIN STREET",,"MASSENA","NY","136621606","(315) 769-5811","St. Lawrence","Dentist","Y","N","N","N","POINT (-74.905498 44.926664)"
"01020279","FAMILY FOOT CARE PLLC","QUIMBY NANCY ANN DPM","OMEGA PLAZA","1315 CENTRAL AVE","ALBANY","NY","12205","(518) 464-1016","Albany","Podiatrist","Y","N","N","N","POINT (-73.824203 42.712719)"
"51024663","LONG ISLAND SPAY & NEUTER",,"2213 MEDFORD AVE",,"MEDFORD","NY","11763","(631) 496-9966","Suffolk","Veterinarian","Y","N","N","N","POINT (-72.982416 40.822436)"
"51024466","BLUE POINT BREWING COMPANY","NICHOLAS ROSENBERG","225 WEST MAIN STREET",,"PATCHOGUE","NY","11772","(631) 977-6800","Suffolk","Commercial","Y","N","N","N","POINT (-72.995552 40.76922)"
"14023688","WESTERN NEW YORK IMMEDIATE CARE","CHOW JOSEPH MD","3050 ORCHARD PARK ROAD","BUILDING B","WEST SENECA","NY","14224","(716) 675-3700","Erie","Clinic","Y","N","N","N","POINT (-78.749996 42.836052)"
"27016691","GORDON M COLLEEN DDS",,"612 THURSTON RD",,"ROCHESTER","NY","14619","(585) 328-5029","Monroe","Dentist","Y","N","N","N","POINT (-77.647947 43.136078)"
"51023897","L3HARRIS","ALLISON PFEIFER","1500 NEW HORIZONS BLVD",,"NORTH AMITYVILLE","NY","11701","(631) 630-4089","Suffolk","Commercial","Y","N","N","N","POINT (-73.414186 40.686478)"
"14023694","UNIVERSITY NUCLEAR MEDICINE","MILETICH ROBERT S MD","1630 MAPLE ROAD","SUITE 300","AMHERST","NY","14221","(716) 831-3005","Erie","Physician","Y","N","N","N","POINT (-78.728009 42.980424)"
"33019963","CUNNINGHAM GEORGE T DC",,"210 OLD BRIDGE ST",,"EAST SYRACUSE","NY","13057","(315) 445-9941","Onondaga","Chiropractor","Y","N","N","N","POINT (-76.054431 43.082222)"
"53016511","THURBER & THURBER  DPM PC","THURBER, THOMAS  DPM","1 GARFIELD ST   SUITE 400","CORNER OF GARFIELD & CHEMUNG ST","WAVERLY","NY","14892","(607) 565-8128","Tioga","Podiatrist","Y","N","N","N","POINT (-76.528603 42.034064)"
"14001050","TOWN & COUNTRY ANIMAL CLINIC","HANSEN DAVID E DVM","3000 GENESEE ST",,"CHEEKTOWAGA","NY","14225","(716) 896-2424","Erie","Veterinarian","Y","N","N","N","POINT (-78.7594 42.928)"
"29017880","PAUL O. LAMPL, DMD",,"210 FULTON STREET","SUITE 103","WESTBURY","NY","11590","(516) 333-0478","Nassau","Dentist","Y","N","N","N","POINT (-73.575268 40.75606)"
"59024133","LARCHMONT PEDIATRIC DENTAL GROUP","DAVID  ZIRLIN, DMD","1 MADISON AVENUE",,"LARCHMONT","NY","105381929","(914) 834-8012","Westchester","Dentist","Y","N","N","N","POINT (-73.763447 40.932841)"
"59023484","KENNEDY RICHARD L DDS",,"531 CENTRAL PARK AVE","SUITE 101","SCARSDALE","NY","10583","(914) 472-7887","Westchester","Dentist","Y","N","N","N","POINT (-73.795401 40.989326)"
"14023909","BAILEY DENTAL, PLLC","ABRAHAM THOMAS","2866 BAILEY AVENUE",,"BUFFALO","NY","14215","(716) 838-6633","Erie","Dentist","Y","N","N","N","POINT (-78.808435 42.934202)"
"05023026","INTERNAL MEDICINE ASSOC OF AUBURN","LEGRETT JEFFERY MD","77 NELSON STREET","SUITE 310","AUBURN","NY","13021","(315) 253-4463","Cayuga","Bone Densitometer Only","Y","N","N","N","POINT (-76.558936 42.92408)"
"29024577","NASSAU OPEN MRI","ELIEZER OFFENBACHER","ATTN: DOUGLAS LAMERE","1570 OLD COUNTRY RD, LOWER LEVEL","WESTBURY","NY","11590","(516) 338-0412","Nassau","Physician","Y","N","N","N","POINT (-73.575268 40.75606)"
"03023171","JOHNSON CITY VETERINARY HOSPITAL","HOLOWINSKI STEPHEN V DVM","68 HARRY L  DRIVE",,"JOHNSON CITY","NY","13970","(607) 766-7387","Broome","Veterinarian","Y","N","N","N","POINT (-75.956045 42.115476)"
"50022903","CORNING INCORPORATED, DIESEL MANUFACT","WELLS CURTIS","890 ADDISON RD.",,"PAINTED POST","NY","14870","(607) 974-9000","Steuben","Commercial","Y","N","N","N","POINT (-77.126435 42.163564)"
"27014126","LANG ROBERT A JR DDS",,"1859 LAKE ROAD",,"HAMLIN","NY","14464","(585) 964-2000","Monroe","Dentist","Y","N","N","N","POINT (-77.931632 43.331397)"
"27022705","ETHAN ARANOV DDS",,"2494 BROWNCROFT BLVD",,"ROCHESTER","NY","14625","(585) 586-1200","Monroe","Dentist","Y","N","N","N","POINT (-77.505967 43.146466)"
"16011330","EPSTEIN GARY F DDS",,"451 EAST MAIN ST","BOX 599","MALONE","NY","12953","(518) 483-5958","Franklin","Dentist","Y","N","N","N","POINT (-74.270547 44.785967)"
"29023826","BANFIELD THE PET HOSPITAL #1152","ROBERT AKINS LVT","VALLEY STREAM LOCATION","P.O. BOX 87586","VANCOUVER","WA","98687","(516) 593-2464","Nassau","Veterinarian","Y","N","N","N","POINT (-122.671567 45.631061)"
"14014785","SIEGEL I MARC DDS",,"4575 MAIN ST",,"SNYDER","NY","14226","(716) 839-1470","Erie","Dentist","Y","N","N","N","POINT (-78.798863 42.970111)"
"35023295","MID HUDSON PAIN MANAGEMENT","SUNITHA POLEPALLE MD","21 NORTH PLANK ROAD",,"NEWBURGH","NY","12550","(845) 565-5943","Orange","Clinic","Y","N","N","N","POINT (-74.046775 41.529205)"
"24019225","POMINVILLE ANSELUM DDS",,"7626 STATE STREET",,"LOWVILLE","NY","13367","(315) 376-3121","Lewis","Dentist","Y","N","N","N","POINT (-75.472278 43.798604)"
"59023856","SPINE & PAIN MEDICAL PLLC","DEBIEC JOZEF MD","83 MONTGOMERY AVENUE","1ST FLOOR","SCARSDALE","NY","10583","(914) 681-9089","Westchester","Physician","Y","N","N","N","POINT (-73.795401 40.989326)"
"29024420","IDEAL DENTAL IMPLANTS","PANAGIOTIS GLAVAS, DDS","319 WILLIS AVENUE",,"MINEOLA","NY","11501","(516) 747-6453","Nassau","Dentist","Y","N","N","N","POINT (-73.639378 40.747079)"
"29023497","ISLAND ORAL SURGERY","COMO JOSEPH DDS","230 HILTON AVENUE","SUITE 104","HEMPSTEAD","NY","11550","(516) 280-7464","Nassau","Dentist","Y","N","N","N","POINT (-73.619009 40.70222)"
"43019524","HARRY G. BALDINGER, D.P.M.",,"2 EXECUTIVE BLVD.","SUITE 404","SUFFERN","NY","10901","(845) 425-8686","Rockland","Podiatrist","Y","N","N","N","POINT (-74.114529 41.126514)"
"33022447","JAMES ST DENTAL SERVICES","WHITE KELVIN DDS","1700 JAMES ST",,"SYRACUSE","NY","13206","(315) 478-9928","Onondaga","Dentist","Y","N","N","N","POINT (-76.107915 43.071381)"
"51023994","CIMINIELLO MICHAEL MD",,"64 COMMERCE DRIVE",,"RIVERHEAD","NY","11901","(631) 574-8770","Suffolk","Physician","Y","N","N","N","POINT (-72.64848 40.932807)"
"59024015","SEARINGTOWN DENTAL","SOH JUNGHWAN DDS","110 LOCKWOOD AVENUE","MAIN FLOOR,  SUITE    #3","NEW ROCHELLE","NY","10801","(914) 632-3132","Westchester","Dentist","Y","N","N","N","POINT (-73.785079 40.917133)"
"35023312","CORNERSTONE FAMILY HEALTHCARE","ALBAN BURKE, DDS","140 HAMMOND STREET","ATT: DENTAL DEPARTMENT","PORT JERVIS","NY","12771","(845) 342-3900","Orange","Dentist","Y","N","N","N","POINT (-74.641244 41.374521)"
"41023301","ADIRONDACK ORTHODONTICS","REALBUTO ISABELLA G.","4 MIDDLE MANNIX RD","SUITE 100","RENSSELAER","NY","12144","(518) 280-8882","Rensselaer","Dentist","Y","N","N","N","POINT (-73.718904 42.635553)"
"14023985","NVA BUFFALO VETERINARY MANAGEMENT, LLC","STIEH, KATHRYN, DVM","243 SOUTH ELMWOOD AVE.",,"BUFFALO","NY","14201","(716) 852-1112","Erie","Veterinarian","Y","N","N","N","POINT (-78.885088 42.896348)"
"29018303","SIEGEL E- CERBONE T - MAZZEI P DDS","GLAZER JUSTIN R.","930 BROADWAY",,"MASSAPEQUA","NY","11758","(516) 541-2400","Nassau","Dentist","Y","N","N","N","POINT (-73.460296 40.682417)"
"59020582","AXELROD BRETT DC",,"64 SOUTH CENTRAL AVE",,"ELMSFORD","NY","10523","(914) 345-6700","Westchester","Chiropractor","Y","N","N","N","POINT (-73.816463 41.058021)"
"03023292","THE CAT DOCTOR","DARCY SOBEL, DVM","423 EAST MAIN STREET",,"ENDICOTT","NY","13760","(607) 754-7221","Broome","Veterinarian","Y","N","N","N","POINT (-76.063761 42.119277)"
"13023354","ORTHOPEDIC ASSOC OF DUTCHESS COUNTY","FINK GARY MD","1955 ROUTE 52",,"HOPEWELL JUNCTION","NY","12533","(845) 897-4660","Dutchess","Physician","Y","N","N","N","POINT (-73.794068 41.566371)"
"51024584","ISLAND INTERVENTIONAL PAIN MANAGEMENT","RAJMANI KRISHNAN, MD","283 COMMACK ROAD","SUITE 215","COMMACK","NY","11725","(631) 440-5441","Suffolk","Physician","Y","N","N","N","POINT (-73.280971 40.839488)"
"01023349","ALBANY MOLECULAR RESEARCH INC","JASON NICHOLS","26 CORPORATE CIRCLE","PO BOX 15098","ALBANY","NY","122125098","(518) 512-2000","Albany","Commercial","Y","N","N","N","POINT (-73.755418 42.651242)"
"80023708","SURROUND MEDICAL SYSTEMS","MICHAEL QUEEN","175 SOUTHPORT DRIVE","SUITE 900","MORRISVILLE","NC","27513","(919) 424-4927","Out of State","Installer","Y","N","N","N","POINT (-78.804298 35.798154)"
"41023248","NICHOLS JOEL  L DPM",,"177 OAKWOOD AVENUE",,"TROY","NY","12182","(518) 266-1205","Rensselaer","Podiatrist","Y","N","N","N","POINT (-73.650082 42.788909)"
"29023827","INTEGRATED MEDICAL PROFESIONALS PLLC","ZIMBERG SHAWN   MD","3111 NEW HYDE PARK RD",,"NORTH HILLS","NY","11042","(516) 394-9600","Nassau","Physician","Y","Y","N","N","POINT (-73.694617 40.759556)"
"45023207","CLIFTON PARK ASC, LLC","STEIN, MATTHEW  MD","16 MAXWELL DRIVE",,"CLIFTON PARK","NY","12065","(518) 557-1800","Saratoga","Physician","Y","N","N","N","POINT (-73.783424 42.852843)"
"51016854","CONTEMPORARY DENTAL ARTS","DELIO ANTHONY  DDS","110 MONTAUK HWY",,"MORICHES","NY","11955","(631) 878-4488","Suffolk","Dentist","Y","N","N","N","POINT (-72.82212 40.808769)"
"50022879","BROWN MELISSA DMD MS PC",,"149 WALNUT STREET",,"CORNING","NY","14830","(607) 937-5335","Steuben","Dentist","Y","N","N","N","POINT (-77.038021 42.132487)"
"55023343","ELVIS W. REMA, MD PLLC","REMA, ELVIS  MD","33 GRAND ST","SUITE 33A","KINGSTON","NY","12401","(845) 245-6033","Ulster","Physician","Y","N","N","N","POINT (-74.029167 41.935005)"
"14015512","SOUTHTOWNS ORTHO GROUP","O'DONNELL JOHN L MD","S-3673 SOUTHWESTERN BLVD",,"ORCHARD PARK","NY","141271732","(716) 662-8086","Erie","Physician","Y","N","N","N","POINT (-78.774236 42.781794)"
"29024337","PERFECT SMILE DENTAL ARTS","OLGA KOVALENKO DDS","185 MERRICK ROAD","SUITE 2C","LYNBROOK","NY","11563","(516) 360-4256","Nassau","Dentist","Y","N","N","N","POINT (-73.673957 40.657513)"
"59023446","GKDC INC","KRIEGER GLENN DC","1600 HARRISON AVENUE","SUITE 104","MAMARONECK","NY","10543","(914) 698-9283","Westchester","Chiropractor","Y","N","N","N","POINT (-73.734488 40.952304)"
"51024448","EAST HAMPTON VET","KENNETH PALMER , DVM","22 MONTAUK HWY",,"E HAMPTON","NY","11937","(631) 324-0282","Suffolk","Veterinarian","Y","N","N","N","POINT (-72.182673 40.990944)"
"41023307","CHI HOGEUN",,"741 HOOSICK ROAD",,"TROY","NY","12180","(518) 273-0089","Rensselaer","Dentist","Y","N","N","N","POINT (-73.637848 42.736751)"
"32018437","SLOCUM DICKSON MEDICAL GR PLLC","ZACHAREWICZ, DANA M  MD","1729 BURRSTONE ROAD",,"NEW HARTFORD","NY","13413","(315) 798-1446","Oneida","Physician","Y","N","Y","Y","POINT (-75.287002 43.066343)"
"06000601","LUTHERAN SOCIAL SERVICES","NORDIN PAMELA S.","ATTN: SHELLY QUACKENBUSH","715 FALCONER ST","JAMESTOWN","NY","14701","(716) 665-4905","Chautauqua","Dentist","Y","N","N","N","POINT (-79.250031 42.088748)"
"29024411","PRECISION PAIN CARE AND REHABILITATION","JEFFREY CHACKO","1300 UNION TURNPIKE","SUITE 203","NEW HYDE PARK","NY","11040","(516) 419-4480","Nassau","Physician","Y","N","N","N","POINT (-73.680183 40.744867)"
"51024446","SMILIST MANAGEMENT INC","JENNIFER AGLIATO, DDS","269 EAST MAIN STREET","BUILDING E","SMITHTOWN","NY","11787","(631) 352-0642","Suffolk","Dentist","Y","N","N","N","POINT (-73.208486 40.851681)"
"14001785","ERIE COMMUNITY COLLEGE","JAMES, MARLYCE","6205 MAIN ST","DH DEPARTMENT","WILLIAMSVILLE","NY","142217095","(716) 851-1390","Erie","Dentist","Y","N","N","N","POINT (-78.728009 42.980424)"
"27019405","BRACKER SUSAN DDS",,"1 SAREDON PLACE","SUITE 100","ROCHESTER","NY","146064070","(585) 225-5600","Monroe","Dentist","Y","N","N","N","POINT (-77.690241 43.170242)"
"27023494","JEWEL & COIN EXCHANGE","FREY JAMES","1964 RIDGE ROAD WEST",,"ROCHESTER","NY","14626","(585) 227-6370","Monroe","Commercial","Y","N","N","N","POINT (-77.707056 43.214513)"
"06023285","THE CHAUTAUQUA CENTER","HELOISA TERRA","75 E 3RD STREET",,"DUNKIRK","NY","14048","(716) 363-6046","Chautauqua","Dentist","Y","N","N","N","POINT (-79.318146 42.479528)"
"29011897","ZATZ MARTIN JEFFREY DDS",,"1105 PARK AVENUE",,"NEW HYDE PARK","NY","11040","(516) 354-1511","Nassau","Dentist","Y","N","N","N","POINT (-73.680183 40.744867)"
"10023135","LIVINGSTON HILLS NURSING & REHAB","PHILPOT DDS","2781 ROUTE 9","P O BOX 95","LIVINGSTON","NY","12541","(518) 851-3041","Columbia","Dentist","Y","N","N","N","POINT (-73.783822 42.135775)"
"29024813","AFC URGENT CARE VALLEY STREAM","RAJESH GUPTA, M.D.","1585 DUTCH BROADWAY",,"VALLEY STREAM","NY","11580","(516) 490-6300","Nassau","Clinic","Y","N","N","N","POINT (-73.704051 40.674737)"
"45023195","ADIRONDACK VETERINARY CLINIC","WALLINGFORD, MARIBETH","419 GEYSER ROAD",,"BALLSTON SPA","NY","12020","(518) 587-6486","Saratoga","Veterinarian","Y","N","N","N","POINT (-73.854217 43.004269)"
"51023765","BAYPORT VILLAGE ANIMAL HEALTH CTR","DOUGHERTY DENNIS DVM","600 MIDDLE ROAD",,"BAYPORT","NY","11705","(631) 419-1002","Suffolk","Veterinarian","Y","N","N","N","POINT (-73.05358 40.747853)"
"29015609","PORCELLI EUGENE G DDS",,"601 FRANKLIN AVE","SU 211","GARDEN CITY","NY","11530","(516) 739-1851","Nassau","Dentist","Y","N","N","N","POINT (-73.638954 40.727145)"
"51024468","THE SMILIST - RIVERHEAD","SASHA CEKADA, DDS","715 ROANOKE AVENUE","SUITE 2","RIVERHEAD","NY","11901","(631) 727-0103","Suffolk","Dentist","Y","N","N","N","POINT (-72.64848 40.932807)"
"59021267","JANG SUK YEUL DDS","SUK JANG DDS","202 WEST MAIN STREET",,"MOUNT KISCO","NY","10549","(914) 241-0283","Westchester","Dentist","Y","N","N","N","POINT (-73.723793 41.20157)"
"56022316","CANALE GINA M DMD",,"31 WILLOWBROOK ROAD",,"QUEENSBURY","NY","12804","(518) 792-5103","Warren","Dentist","Y","N","N","N","POINT (-73.676867 43.335343)"
"59024295","ATLAS ORTHOGONAL","PAUL SCARBOROUGH, DC","77 PONDIELD ROAD","SUITE 1F-2A","BRONXVILLE","NY","10708","(914) 704-3005","Westchester","Chiropractor","Y","N","N","N","POINT (-73.831516 40.938244)"
"18023224","UNITED MEMORIAL JEROME CENTER","ROSENBERG, BARRY  MD","16 BANK STREET","ATT: CHRIS MULLEN","BATAVIA","NY","14020","(585) 343-6030","Genesee","Physician","Y","N","Y","N","POINT (-78.209704 43.000966)"
"13023399","DAVIS FIRE DEBRIS ANALYSIS","DAVIS PETER","26 LIME MILL ROAD",,"LAGRANGEVILLE","NY","12540","(845) 478-2020","Dutchess","Commercial","Y","N","N","N","POINT (-73.741004 41.661444)"
"27002632","ROCHESTER PSYCHIATRIC CTR","TOKAR GYORGY   MD","1111 ELMWOOD AVE",,"ROCHESTER","NY","146203005","(585) 241-1534","Monroe","Dentist","Y","N","N","N","POINT (-77.603915 43.130156)"
"51023985","LONG ISLAND COMMUNITY HOSPITAL WOUND C","HERZOG, GARY","33 MEDFORD AVENUE",,"PATCHOGUE","NY","11772","(631) 447-3671","Suffolk","Clinic","Y","N","N","N","POINT (-72.995552 40.76922)"
"51024721","MARK MEDICAL CARE","RON MARK, M.D.","2103 DEER PARK AVENUE",,"DEER PARK","NY","11729","(631) 260-8281","Suffolk","Physician","Y","N","N","N","POINT (-73.326213 40.761014)"
"25023207","HIRSCHFIELD BRIAN DDS",,"6003 BIG TREE ROAD","SUITE 6","LAKEVILLE","NY","144809751","(716) 346-3028","Livingston","Dentist","Y","N","N","N","POINT (-77.693803 42.831248)"
"51024510","NORTH SHORE LIJ URGENT CARE PC","ATTN: AIMEE MILLER","GO HEALTH AT BOHEMIA","265 SUNRISE HIGHWAY   SUITE 20","ROCKVILLE CENTRE","NY","11570","(516) 858-3724","Suffolk","Clinic","Y","N","N","N","POINT (-73.637847 40.665656)"
"43023216","ZOOM SMILE PC","KEITH MA  DDS","532 ROUTE 304",,"NEW CITY","NY","109562925","(845) 499-2006","Rockland","Dentist","Y","N","N","N","POINT (-73.995074 41.15036)"
"29010438","COOPER STEVEN DMD",,"1025 NORTHERN BLVD","SUITE 306","ROSLYN","NY","11576","(516) 627-4151","Nassau","Dentist","Y","N","N","N","POINT (-73.649427 40.794667)"
