"license_number","npi_number","agency_name","dba","address","city","state","zip_code","region","license_date","registration_status","submission_date"
"0654L001","1013178482","AVALANCHE CARE, INC.","ELITE MEDICAL STAFFING","220-05 JAMAICA AVENUE","QUEENS VILLAGE","NY","11428","MARO-NYC","06/06/2000","true","12/31/2020"
"0654L002","1013178482","AVALANCHE CARE, INC.","ELITE MEDICAL STAFFING","130 EAST ROUTE 59","SPRING VALLEY","NY","10977","MARO-NR","01/05/2015","true","12/31/2020"
"0656L001","1689978264","NURSES IN THE PARK, INC.","NURSES IN THE PARK, INC.","667 PRESIDENT ST","BROOKLYN","NY","11215-1207","MARO-NYC","11/01/2004","true","12/31/2020"
"0666A001",,"PALM BEACH LIMITED LHCSA, LLC","PALM BEACH LIMITED LHCSA, LLC","2900 BRAGG STREET","BROOKLYN","NY","11235-1144","MARO-NYC","05/02/2006","true","12/29/2020"
"0666L001","1083932636","PALM BEACH HEALTH CARE AGENCY, LLC","PALM BEACH HEALTH CARE AGENCY, LLC","639 FOSTER AVENUE","BROOKLYN","NY","11230","MARO-NYC","04/17/2000","true","12/29/2020"
"0667L001",,"DAVID J. WEGMAN","ANGELS IN YOUR HOME","231 EAST AVE","HILTON","NY","14468-1394","WRO-R","10/01/1997","true","12/30/2020"
"0667L002","1316066566","DAVID J. WEGMAN","ANGELS IN YOUR HOME","1495 LAKE AVENUE","ROCHESTER","NY","14615-3007","WRO-R","12/27/2011","true","12/30/2020"
"0668L001",,"TONGA, LLC","JHCS","1460 FLATBUSH AVE","BROOKLYN","NY","11210-2329","MARO-NYC","11/10/2006","false",
"0671L002",,"RONALD R. JOHNSON","UNDERWOOD MANOR","4460 UNION HILL ROAD","HINSDALE","NY","14743","WRO-B","04/19/2011","true","12/13/2020"
"0677L001","1104985753","AMAK HEALTH CARE AGENCY, INC.","AMAK HEALTH CARE AGENCY, INC.","3258 MAIN ST","BUFFALO","NY","14214-1334","WRO-B","04/29/1999","true","12/31/2020"
"0678L001","1952309866","GREATER ADIRONDACK HOME AIDES, INC.","GREATER ADIRONDACK HOME AIDES, INC.","25 WILLOWBROOK ROAD","QUEENSBURY","NY","12804","CDRO","08/09/2000","true","12/16/2020"
"0683L001","1104090836","NEW CENTURY HOME CARE, INC.","NEW CENTURY HOME CARE, INC.","1410 E 10TH ST","BROOKLYN","NY","11230-6504","MARO-NYC","11/25/2002","true","12/29/2020"
"0689L001","1124217294","SOPHIE'S HEALTH CARE SERVICES, INC.","SOPHIE'S HEALTH CARE SERVICES, INC.","78 LAFAYETTE AVE","SUFFERN","NY","10901-5506","MARO-NR","08/11/1999","true","12/31/2020"
"0690L001",,"BRIARWOOD MANOR, INC.","BRIARWOOD MANOR, INC.","1001 LINCOLN AVE","LOCKPORT","NY","14094-6195","WRO-B","01/22/1998","true","12/30/2020"
"0692L001","1205066164","FUNCTIONAL LIFE ACHIEVEMENT, INC.","BLOOME CARE","165-12 CROCHERON AVENUE","FLUSHING","NY","11358","MARO-NYC","02/07/2005","false",
"0701L001",,"INNOVATIVE SERVICES INC.","UPSTATE HOME CARE","7506 STATE ROUTE 5","CLINTON","NY","13323-3654","CNYRO","03/01/1999","true","12/17/2020"
"0701L003",,"INNOVATIVE SERVICES INC.","UPSTATE HOME CARE","200 AIRPARK DRIVE","ROCHESTER","NY","14624-3132","WRO-R","10/24/2003","true","12/18/2020"
"0701L004",,"INNOVATIVE SERVICES INC.","UPSTATE HOME CARE","6700 THOMPSON ROAD","SYRACUSE","NY","13211-2171","CNYRO","06/17/2004","true","12/18/2020"
"0701L005",,"INNOVATIVE SERVICES INC.","UPSTATE HOME CARE","435 LAWRENCE BELL DRIVE","WILLIAMSVILLE","NY","14221","WRO-B","11/12/2004","true","12/21/2020"
"0701L006",,"INNOVATIVE SERVICES INC.","UPSTATE HOME CARE","6 AIRLINE DRIVE","ALBANY","NY","12205","CDRO","01/08/2018","true","12/16/2020"
"0724L001",,"VNA HOME CARE SERVICES","VNA HOME CARE SERVICES","650 AIRBORNE PARKWAY","CHEEKTOWAGA","NY","14225","WRO-B","03/20/1998","true","12/17/2020"
"0724L002",,"VNA HOME CARE SERVICES","VNA HOME CARE SERVICES","7070 TELEPHONE ROAD","PAVILION","NY","14525","WRO-B","09/14/1998","true","12/28/2020"
"0724L003",,"VNA HOME CARE SERVICES","VNA HOME CARE SERVICES","560 WEST 3RD ST","JAMESTOWN","NY","14701-5655","WRO-B","03/20/1998","true","12/23/2020"
"0724L005",,"VNA HOME CARE SERVICES","VNA HOME CARE SERVICES","121 1/2 BOLIVAR ROAD","WELLSVILLE","NY","14895","WRO-B","09/21/1998","true","12/28/2020"
"0724L006",,"VNA HOME CARE SERVICES","VNA HOME CARE SERVICES","356 WEST WASHINGTON STREET","BATH","NY","14810","WRO-R","01/24/2013","true","12/17/2020"
"0731L001","1861598252","TENDER CARE PROFESSIONAL SERVICES, INC.","TENDER CARE PROFESSIONAL SERVICES, INC.","1908 CONEY ISLAND AVENUE","BROOKLYN","NY","11230","MARO-NYC","10/20/1998","true","12/28/2020"
"0732L001","1659442051","J & D ULTRACARE CORP.","J & D ULTRACARE CORP.","15 SUFFERN PLACE","SUFFERN","NY","10901","MARO-NR","09/25/1998","true","12/22/2020"
"0744L001",,"NIAGARA HOMEMAKER SERVICES, INC.","MERCY HOME CARE OF WESTERN NEW YORK","144 GENESEE STREET","BUFFALO","NY","14203","WRO-B","06/14/2004","true","12/30/2020"
"0744L002",,"NIAGARA HOMEMAKER SERVICES, INC.","MERCY HOME CARE OF WESTERN NEW YORK","3571 NIAGARA FALLS BOULEVARD","NORTH TONAWANDA","NY","14120","WRO-B","06/14/2004","true","12/30/2020"
"0744L003",,"NIAGARA HOMEMAKER SERVICES, INC.","MERCY HOME CARE OF WESTERN NEW YORK","55 MELROY AVE","LACKAWANNA","NY","14218","WRO-B","03/31/2009","true","12/30/2020"
"0759L001","1386782555","AMERICAN OUTCOMES MANAGEMENT INC. OF NEW YORK","AMERICAN OUTCOMES MANAGEMENT INC. OF NEW YORK","36 WEST 37TH STREET","NEW YORK","NY","10018","MARO-NYC","06/11/2002","true","12/10/2020"
"0759L002","1386782555","AMERICAN OUTCOMES MANAGEMENT INC. OF NEW YORK","AMERICAN OUTCOMES MANAGEMENT INC. OF NEW YORK","1 CROSSFIELD AVENUE","WEST NYACK","NY","10994","MARO-NR","06/12/2002","true","12/10/2020"
"0761L001","1477620797","COMMUNITY CARE OF ROCHESTER","VISITING NURSE SIGNATURE CARE","65 COLLEGE AVE","ROCHESTER","NY","14607-1009","WRO-R","03/22/1999","true","12/30/2020"
"0764L001",,"DEPENDABLE HOME CARE, INC.","DEPENDABLE HOME CARE, INC.","267 44TH ST","BROOKLYN","NY","11232","MARO-NYC","08/28/2003","true","12/31/2020"
"0775L001","1184759862","HOMECARE THERAPIES L.L.C.","HOMECARE THERAPIES L.L.C.","20 JERUSALEM AVENUE","HICKSVILLE","NY","11801-4980","MARO-LI","01/28/2000","true","12/30/2020"
"0785L002","1568534055","DEPAUL ADULT CARE COMMUNITIES, INC.","DEPAUL HOME CARE","3132 STATE ROUTE 21 S.","CANANDAIGUA","NY","14424","WRO-R","01/29/2009","true","12/15/2020"
"0785L003","1568534055","DEPAUL ADULT CARE COMMUNITIES, INC.","DEPAUL HOME CARE","4455 WEST HENRIETTA  ROAD","HENRIETTA","NY","14467-9610","WRO-R","01/29/2009","true","12/29/2020"
"0785L004","1568534055","DEPAUL ADULT CARE COMMUNITIES, INC.","DEPAUL HOME CARE","2248 OLD UNION ROAD","CHEEKTOWAGA","NY","14227-2728","WRO-B","01/28/2009","true","12/31/2020"
"0796L001","1518036458","TRINITY HOMECARE, L.L.C.","OPTION CARE","114-02 15TH AVE","COLLEGE POINT","NY","11356","MARO-NYC","09/23/1999","true","01/03/2021"
"0796L002","1518036458","TRINITY HOMECARE, L.L.C.","OPTION CARE","175 HUGUENOT STREET","NEW ROCHELLE","NY","10801","MARO-NR","02/22/2016","true","01/04/2021"
"0796L003","1518036458","TRINITY HOMECARE, L.L.C.","OPTION CARE","90 STATE STREET","ALBANY","NY","12207","CDRO","02/23/2018","true","01/03/2021"
"0798L001",,"OPTIMUM HEALTH GROUP, INC.","OPTIMUM HEALTH GROUP, INC.","499 SEVENTH AVE","NEW YORK","NY","10018-6803","MARO-NYC","06/25/2002","false",
"0804L001","1659473502","ST. LUKE RESIDENTIAL HEALTH CARE FACILITY, INC.","ST. LUKE HOME HEALTH SERVICES","4 BURKLE STREET","OSWEGO","NY","13126-3254","CNYRO","06/20/2001","true","12/28/2020"
"0811L001",,"GENESEE REGION HOME CARE OF ONTARIO COUNTY, INC.","GENESEE REGION HOME CARE OF ONTARIO COUNTY, INC.","800 WEST MILLER STREET","NEWARK","NY","14513-2171","WRO-R","01/26/2001","true","12/23/2020"
"0811L002",,"GENESEE REGION HOME CARE OF ONTARIO COUNTY, INC.","GENESEE REGION HOME CARE OF ONTARIO COUNTY, INC.","330 MONROE AVENUE","ROCHESTER","NY","14607","WRO-R","01/26/2001","true","12/23/2020"
"0811L003",,"GENESEE REGION HOME CARE OF ONTARIO COUNTY, INC.","GENESEE REGION HOME CARE OF ONTARIO COUNTY, INC.","282 NORTH STREET","AUBURN","NY","13021","CNYRO","10/01/2019","true","12/23/2020"
"0821L001",,"FOUNTAINS HOME CARE OF NEW YORK, INC.","FOUNTAINS HOME CARE OF NEW YORK, INC.","79 FLINT ROAD","MILLBROOK","NY","12545-6410","MARO-NR","02/06/2002","true","12/30/2020"
"0821L002",,"FOUNTAINS HOME CARE OF NEW YORK, INC.","FOUNTAINS HOME CARE OF NEW YORK, INC.","300 CRANBERRY LANDING DRIVE","ROCHESTER","NY","14609","WRO-R","10/25/2018","true","12/30/2020"
"0823L001","1871778910","ACADEMY CARE GIVERS INC.","ACADEMY CARE GIVERS INC.","500 WILLIS AVENUE","BRONX","NY","10455-4040","MARO-NYC","07/16/2001","true","12/31/2020"
"0831L001","1093044018","FIRST STEP REGISTERED NURSING, P.C.","FIRST STEP REGISTERED NURSING, P.C.","65 EAST 76TH STREET","NEW YORK","NY","10021","MARO-NYC","11/18/2003","true","12/31/2020"
"0832L001","1154650430","UNITED HELPERS RESIDENCE, INC.","UNITED HELPERS HOME HEALTH SERVICES","91 MAIN STREET","CANTON","NY","13617","CNYRO","04/02/2003","true","12/30/2020"
"0842L001",,"REV. CILDA HOWARD","HELPFUL HAND AGENCY","1809 NOSTRAND AVE","BROOKLYN","NY","11226-7181","MARO-NYC","02/19/2002","false",
"0844L001","1225229644","SALCARE HOME HEALTH SERVICES, INC.","SALCARE HOME HEALTH SERVICES, INC.","545 EIGHTH AVENUE","NEW YORK","NY","10018","MARO-NYC","11/12/1999","true","12/30/2020"
"0846L001","1275625931","EDDY LICENSED HOME CARE AGENCY","EDDY LICENSED HOME CARE AGENCY","433 RIVER STREET","TROY","NY","12180","CDRO","12/23/1999","true","12/16/2020"
"0849L001","1245458611","MARINA HOME CARE SERVICES, INC.","MARINA HOME CARE SERVICES, INC.","3034 CONEY ISLAND AVENUE","BROOKLYN","NY","11235","MARO-NYC","01/25/2000","true","12/31/2020"
"0853L001","1427094572","BAYADA HOME HEALTH CARE, INC.","BAYADA HOME HEALTH CARE, INC.","825 EAST GATE BLVD","GARDEN CITY","NY","11530-2124","MARO-LI","10/25/1999","true","12/18/2020"
"0853L002","1699023374","BAYADA HOME HEALTH CARE, INC.","BAYADA HOME HEALTH CARE, INC.","1 CENTRAL AVENUE","TARRYTOWN","NY","10591-3301","MARO-NR","02/22/2002","true","12/23/2020"
"0853L003","1659300952","BAYADA HOME HEALTH CARE, INC.","BAYADA HOME HEALTH CARE, INC.","115 WEST 30TH STREET","NEW YORK","NY","10001","MARO-NYC","06/08/2005","true","12/18/2020"
"0853L004","1699069823","BAYADA HOME HEALTH CARE, INC.","BAYADA HOME HEALTH CARE, INC.","700 VETERANS HIGHWAY","HAUPPAUGE","NY","11788","MARO-LI","04/21/2011","true","12/18/2020"
"0853L006","1669852349","BAYADA HOME HEALTH CARE, INC.","BAYADA HOME HEALTH CARE, INC.","36-36 33RD STREET","LONG ISLAND CITY","NY","11106","MARO-NYC","06/01/2015","true","12/28/2020"
"0857L001","1679606735","BHRAGS HOME CARE CORP.","BHRAGS HOME CARE CORP.","9805 FOSTER AVE","BROOKLYN","NY","11236","MARO-NYC","12/29/1999","true","12/10/2020"
"0861L001","1992777510","REGIONCARE, INC.","REGION CARE NURSING AGENCY","200 COMMUNITY DRIVE","GREAT NECK","NY","11021-5504","MARO-LI","04/13/1999","true","12/31/2020"
"0861L002","1750354619","REGIONCARE, INC.","REGION CARE NURSING AGENCY","88-11 165TH STREET","JAMAICA","NY","11432","MARO-NYC","04/13/1999","true","12/14/2020"
"0861L003","1750354619","REGIONCARE, INC.","REGION CARE NURSING AGENCY","711 STEWART AVENUE","GARDEN CITY","NY","11530","MARO-LI","04/13/1999","true","12/15/2020"
"0864L001","1366561755","NY FNDN FOR SENIOR CITIZENS HOME ATT SERVS INC.","NEW YORK FOUNDATION FOR SENIOR CITIZENS HOME ATTENDANT SERVICES, INC.","11 PARK PL","NEW YORK","NY","10007-2801","MARO-NYC","11/05/1999","true","12/18/2020"
"0868L001",,"SELFHELP COMMUNITY SERVICES HOME ATTENDANT CORP","SELFHELP COMMUNITY SERVICES HOME ATTENDANT CORP","520 8TH AVE","NEW YORK","NY","10018-6507","MARO-NYC","11/29/1999","true","01/04/2021"
"0870L001","1487727715","THE FIRST CHINESE PRESBYTERIAN COMM AFFAIRS HAC","THE FIRST CHINESE PRESBYTERIAN COMM AFFAIRS HAC","30 BROAD STREET","NEW YORK","NY","10004","MARO-NYC","06/28/1999","true","12/01/2020"
"0871L001","1134264948","RISEBORO HOMECARE INC.","RISEBORO HOMECARE INC.","535 BUSHWICK AVENUE","BROOKLYN","NY","11206","MARO-NYC","06/11/1999","true","12/24/2020"
"0874L001","1528354958","HOME ATTENDANT SERVICE OF HYDE PARK","HOME ATTENDANT SERVICE OF HYDE PARK","1273 53RD ST","BROOKLYN","NY","11219-3820","MARO-NYC","05/25/1999","true","12/24/2020"
"0880L001","1790994952","THE STELLA ORTON HOME CARE AGENCY, INC.","THE STELLA ORTON HOME CARE AGENCY, INC.","3155 AMBOY RD","STATEN ISLAND","NY","10314","MARO-NYC","07/10/2000","true","12/04/2020"
"0881L001",,"HOMESENSE HEALTH CARE, INC.","HOMESENSE HEALTH CARE, INC.","797 WASHINGTON AVE","BROOKLYN","NY","11238-5401","MARO-NYC","09/24/1999","false",
"0888L001",,"SERVS FOR THE UNDERSERVED HOME ATT PROGRAM, INC.","SERVICES FOR THE UNDERSERVED - HOME ATTENDANT PROGRAMS, INC.","25 CHAPEL ST","BROOKLYN","NY","11201-1955","MARO-NYC","10/01/2001","false",
"0890L001","1316935851","CENTRAL NEW YORK INFUSION SERVICES, LLC","CENTRAL NEW YORK INFUSION SERVICES, LLC","333 BUTTERNUT DRIVE","DEWITT","NY","13214-1803","CNYRO","08/01/2002","true","12/23/2020"
"0893L001",,"CONCORD HOME HEALTH CARE AGENCY, INC.","CONCORD HOME HEALTH CARE AGENCY, INC.","271 JEFFERSON AVE","BROOKLYN","NY","11216-1703","MARO-NYC","12/03/2001","false",
"0894L001","1598826810","BROOKLYN HOME CARE, INC.","BROOKLYN HOME CARE, INC.","218 SMITH ST","BROOKLYN","NY","11201-6437","MARO-NYC","03/24/2000","true","12/29/2020"
"0898L001",,"ALLIANCE HOME SERVICES, INC.","ALLIANCE HOME SERVICES, INC.","384 EAST 149TH STREET","BRONX","NY","10455","MARO-NYC","10/21/2003","true","03/30/2021"
"0899L001","1124306063","ST. NICKS ALLIANCE HOME CARE CORP.","ST. NICKS ALLIANCE HOME CARE CORP.","2 KINGSLAND AVENUE","BROOKLYN","NY","11211-2722","MARO-NYC","12/30/1999","true","12/28/2020"
"0902L001",,"MOBILIZATION FOR YOUTH HEALTH SERVICES, INC.","MOBILIZATION FOR YOUTH HEALTH SERVICES, INC.","199 AVE B","NEW YORK","NY","10009-3612","MARO-NYC","04/21/2000","false",
"0911L001","1154407492","SUNNYSIDE CITYWIDE HOME CARE SERVICES, INC.","SUNNYSIDE CITYWIDE HOME CARE SERVICES, INC.","43-31 39TH ST","LONG ISLAND CITY","NY","11104-4343","MARO-NYC","03/06/2000","true","12/22/2020"
"0913L001","1316023229","SERVICES FOR THE AGED, INC.","JASACARE","247 WEST 37TH STREET","NEW YORK","NY","10018","MARO-NYC","12/30/1999","true","12/28/2020"
"0922L001",,"PAGOS HOME HEALTH CARE SERVICES, INC.","PAGOS HOME HEALTH CARE SERVICES, INC.","90-50 PARSONS BLVD.","JAMAICA","NY","11432","MARO-NYC","07/28/2003","false",
"0929L001",,"MILLENNIUM HOME CARE AGENCY, INC.","MILLENNIUM HOME CARE AGENCY, INC.","2606 SNYDER AVE","BROOKLYN","NY","11226-4116","MARO-NYC","10/26/2004","false",
"0930L001","1811042856","VALUCARE, INC.","VALUCARE, INC.","849 FLATBUSH AVE","BROOKLYN","NY","11226-3106","MARO-NYC","01/28/2000","true","12/31/2020"
"0930L002","1811042856","VALUCARE, INC.","VALUCARE, INC.","550 FRONT STREET","HEMPSTEAD","NY","11550-4445","MARO-LI","07/03/2007","true","12/31/2020"
"0932L001",,"SITA R. RAMHARACK","SHARON HOME CARE AGENCY","90-24 187TH PLACE","HOLLIS","NY","11423-2425","MARO-NYC","10/16/2002","false",
"0934L001",,"INFUSION OPTIONS, INC.","INFUSION OPTIONS, INC.","5924 13TH AVENUE","BROOKLYN","NY","11219","MARO-NYC","03/31/2005","true","12/30/2020"
"0935L001","1699874230","A&T HEALTHCARE, LLC","A&T HEALTHCARE, LLC","339 NORTH MAIN ST.","NEW CITY","NY","10956-4300","MARO-NR","01/01/2000","true","12/29/2020"
"0935L002","1699874230","A&T HEALTHCARE, LLC","A&T HEALTHCARE, LLC","20 ROUTE 17K","NEWBURGH","NY","12550-3911","MARO-NR","01/01/2000","true","12/23/2020"
"0935L003","1699874230","A&T HEALTHCARE, LLC","A&T HEALTHCARE, LLC","274 MADISON AVENUE","NEW YORK","NY","10016-0700","MARO-NYC","01/01/2000","true","12/28/2020"
"0935L004","1699874230","A&T HEALTHCARE, LLC","A&T HEALTHCARE, LLC","344 EAST MAIN STREET","MOUNT KISCO","NY","10549","MARO-NR","01/01/2000","true","12/28/2020"
"0935L005","1699874230","A&T HEALTHCARE, LLC","A&T HEALTHCARE, LLC","79 NORTH FRONT STREET","KINGSTON","NY","12401","MARO-NR","06/19/2007","true","12/28/2020"
"0936L001",,"INNOVATIVE HEALTH CARE SYSTEMS, INC.","INNOVATIVE HEALTH CARE SYSTEMS, INC.","23 NAGLE AVE","NEW YORK","NY","10040-1405","MARO-NYC","05/14/2002","false",
"0938L001","1093975583","BROOME COUNTY","BROOME COUNTY HEALTH DEPARTMENT","225 FRONT ST","BINGHAMTON","NY","13905-2424","CNYRO","01/12/2005","true","12/29/2020"
"0941L001","1932302882","TANGLEWOOD MANOR, INC.","TANGLEWOOD MANOR","560 FAIRMOUNT AVENUE","JAMESTOWN","NY","14701","WRO-B","02/15/2001","true","12/29/2020"
"0941L002","1316310659","TANGLEWOOD MANOR, INC.","TANGLEWOOD MANOR","106  WEST MAIN STREET","FREWSBURG","NY","14738","WRO-B","12/19/2016","true","12/29/2020"
"0941L003","1306499884","TANGLEWOOD MANOR, INC.","TANGLEWOOD MANOR","3260 NORTH 7TH STREET","ALLEGANY","NY","14706","WRO-B","09/05/2019","true","12/29/2020"
"0945L002",,"HEARTH MANAGEMENT, L.L.C.","HEARTH HOME CARE","1715 CASTLE GARDENS ROAD","VESTAL","NY","13850","CNYRO","05/01/2000","true","12/30/2020"
"0945L003",,"HEARTH MANAGEMENT, L.L.C.","HEARTH HOME CARE","6900 BUCKLEY ROAD","SYRACUSE","NY","13212","CNYRO","07/09/2014","true","12/30/2020"
"0952L001","1689917142","LIVING INDEPENDENTLY FOR THE ELDERLY, INC.","BETHEL LICENSED HOME CARE AGENCY","62 SPRINGVALE ROAD","CROTON-ON-HUDSON","NY","10520","MARO-NR","04/10/2003","true","12/23/2020"
"0955L001",,"ALDETHIA LANKFORD","RESPITE CARE HELP FOR THE CAREGIVER","14 ELM ST","CORNWALL","NY","12518","MARO-NR","07/14/2003","false",
"0956L001","1447457148","FOUNDATION FOR THE ELDERLY","ROCKAWAY HOME CARE","526 BEACH 20TH STREET","FAR ROCKAWAY","NY","11691","MARO-NYC","07/20/2006","true","12/31/2020"
"0956L002","1447457148","FOUNDATION FOR THE ELDERLY","ROCKAWAY HOME CARE","260 DOUGHTY BOULEVARD","INWOOD","NY","11096","MARO-LI","02/23/2013","true","12/31/2020"
"0960L001","1821173600","HOMEMAKERS OF WESTERN NEW YORK, INC.","CAREGIVERS","2465 SHERIDAN DR","TONAWANDA","NY","14150-9407","WRO-B","07/28/2000","true","12/18/2020"
"0960L002","1821173600","HOMEMAKERS OF WESTERN NEW YORK, INC.","CAREGIVERS","560 WEST THIRD STREET","JAMESTOWN","NY","14701","WRO-B","07/28/2000","true","12/18/2020"
"0960L003","1821173600","HOMEMAKERS OF WESTERN NEW YORK, INC.","CAREGIVERS","1300 COLLEGE AVE","ELMIRA","NY","14901-1156","WRO-R","07/28/2000","true","12/18/2020"
"0960L004","1821173600","HOMEMAKERS OF WESTERN NEW YORK, INC.","CAREGIVERS","110 NORTH GENEVA STREET","ITHACA","NY","14850","CNYRO","07/28/2000","true","12/18/2020"
"0960L005","1821173600","HOMEMAKERS OF WESTERN NEW YORK, INC.","CAREGIVERS","210 COURT ST","WATERTOWN","NY","13601-2720","CNYRO","07/28/2000","true","12/18/2020"
"0960L006","1821173600","HOMEMAKERS OF WESTERN NEW YORK, INC.","CAREGIVERS","19 HODSKIN STREET","CANTON","NY","13617-1175","CNYRO","07/28/2000","true","12/18/2020"
"0961L001","1154494946","HOMEMAKERS OF BROOME COUNTY, INC.","CAREGIVERS","260 HARRY L. DRIVE","JOHNSON CITY","NY","13790-1145","CNYRO","07/28/2000","true","12/18/2020"
"0962L001","1578632188","HOMEMAKERS OF CENTRAL NEW YORK, INC.","CAREGIVERS","4205 LONG BRANCH ROAD","LIVERPOOL","NY","13090-3215","CNYRO","07/28/2000","true","12/18/2020"
"0963L002","1689743296","HOMEMAKERS OF THE GENESEE, INC.","CAREGIVERS","5297 PARKSIDE DRIVE","CANANDAIGUA","NY","14424-7504","WRO-R","07/28/2000","true","12/18/2020"
"0964L002","1558431379","HOMEMAKERS OF THE MOHAWK VALLEY, INC.","CAREGIVERS","48 GENESEE STREET","NEW HARTFORD","NY","13413","CNYRO","07/28/2000","true","12/18/2020"
"0968L001","1710077524","CARE AT HOME - DIOCESE OF BROOKLYN, INC.","CARE AT HOME - DIOCESE OF BROOKLYN, INC.","168 7TH STREET","BROOKLYN","NY","11215","MARO-NYC","05/20/2002","true","12/31/2020"
"0974L001","1700850971","PCI HOME CARE GROUP, INC.","PCI HOME CARE GROUP, INC.","336 W 263RD ST","BRONX","NY","10471-1106","MARO-NYC","09/20/2004","true","12/20/2020"
"0977L001","1891171286","DAVID YORK AGENCY, LTD.","DAVID YORK AGENCY, LTD.","1416 AVE M","BROOKLYN","NY","11230-5272","MARO-NYC","11/20/2001","true","12/30/2020"
"1002L001","1649439019","LIFE CARE SERVICES, INC.","LIFE CARE SERVICES, INC.","1723 AVENUE M","BROOKLYN","NY","11230-5303","MARO-NYC","06/20/2007","true","12/21/2020"
"1006L001","1164425336","BIOSCRIP NURSING SERVICES LLC","BIOSCRIP NURSING SERVICES LLC","80 RED SCHOOLHOUSE ROAD","CHESTNUT RIDGE","NY","10977","MARO-NR","10/09/2003","true","01/05/2021"
"1006L002","1164425336","BIOSCRIP NURSING SERVICES LLC","BIOSCRIP NURSING SERVICES LLC","118-35 QUEENS BOULEVARD","FOREST HILLS","NY","11375","MARO-NYC","04/10/2009","true","01/05/2021"
"1013L001","1801102520","RJG CONSULTANTS, INC.","PROVIDENCE HOME CARE SERVICES","1980 FLATBUSH AVENUE","BROOKLYN","NY","11236","MARO-NYC","08/22/2001","true","03/24/2021"
"1022L001","1518106954","ROPEN HEALTH CARE SERVICES, INC.","ROPEN HEALTH CARE SERVICES, INC.","652 SUFFOLK AVE","BRENTWOOD","NY","11717-4391","MARO-LI","05/06/2003","true","12/24/2020"
"1022L002","1518106954","ROPEN HEALTH CARE SERVICES, INC.","ROPEN HEALTH CARE SERVICES, INC.","2606 EAST 15TH STREET","BROOKLYN","NY","11235","MARO-NYC","12/03/2010","true","12/24/2020"
"1023L001",,"NORTH BROOK HEIGHTS HOME FOR ADULTS, INC.","NORTH BROOK HEIGHTS HOME FOR ADULTS, INC.","170 MURRAY STREET","AUBURN","NY","13021-1406","CNYRO","04/26/2001","true","12/31/2020"
"1025L001",,"PERSONAL CARE PLUS, INC.","PERSONAL CARE PLUS, INC.","266 ROUTE 59","CENTRAL NYACK","NY","10960-2731","MARO-NR","03/13/2002","false",
"1029L001","1457580128","SOBOLA ENTERPRISE & HOME CARE SERVICES INC.","SOBOLA ENTERPRISE & HOME CARE SERVICES INC.","495 FLATBUSH AVENUE","BROOKLYN","NY","11225","MARO-NYC","10/24/2008","true","03/23/2021"
"1037L001",,"HERODOTUS DAMIANOS, M.D.","SOUTH COUNTRY ASSISTED LIVING PROGRAM","270 PATCHOGUE-YAPHANK RD","EAST PATCHOGUE","NY","11772-4896","MARO-LI","01/25/2002","false",
"1039L001","1275523482","COMMUNITY CARE OF WESTERN NEW YORK, INC.","HOME CARE & HOSPICE","1225 WEST STATE ST.","OLEAN","NY","14760-2135","WRO-B","09/24/2001","true","12/29/2020"
"1039L002","1275523482","COMMUNITY CARE OF WESTERN NEW YORK, INC.","HOME CARE & HOSPICE","211 ERIE STREET","LITTLE VALLEY","NY","14755-1246","WRO-B","09/24/2001","true","12/29/2020"
"1039L003","1275523482","COMMUNITY CARE OF WESTERN NEW YORK, INC.","HOME CARE & HOSPICE","519 NORTH UNION STREET","OLEAN","NY","14760","WRO-B","09/24/2001","true","12/29/2020"
"1039L004","1275523482","COMMUNITY CARE OF WESTERN NEW YORK, INC.","HOME CARE & HOSPICE","194 NORTH MAIN STREET","WELLSVILLE","NY","14895","WRO-B","09/24/2001","true","12/29/2020"
"1039L005","1275523482","COMMUNITY CARE OF WESTERN NEW YORK, INC.","HOME CARE & HOSPICE","29 LIBERTY STREET","BATAVIA","NY","14020-2740","WRO-B","09/24/2001","true","12/29/2020"
"1039L006","1275523482","COMMUNITY CARE OF WESTERN NEW YORK, INC.","HOME CARE & HOSPICE","563 WEST MAIN STREET","ARCADE","NY","14009","WRO-B","09/24/2001","true","12/29/2020"
"1047L001","1083740955","SWEET P HOME CARE, INC.","SWEET P HOME CARE, INC.","169-37 144 RD","JAMAICA","NY","11434-5929","MARO-NYC","06/29/2004","true","12/28/2020"
"1051L001","1881622199","PEDIATRIC HOME NURSING SERVICES, INC.","AVEANNA HEALTHCARE","2250 WEHRLE DRIVE","AMHERST","NY","14221","WRO-B","02/13/2002","true","01/12/2021"
"1054L001","1437314846","COMPANIONS PLUS INC.","COMPANIONS PLUS INC.","55 POST AVENUE","WESTBURY","NY","11590-4314","MARO-LI","03/10/2006","true","12/21/2020"
"1054L002","1437314846","COMPANIONS PLUS INC.","COMPANIONS PLUS INC.","1345 AVENUE OF THE AMERICAS","NEW YORK","NY","10105","MARO-NYC","08/08/2016","true","12/21/2020"
"1056L001","1225347065","GLORIA'S MANOR, LLC","NEW GLORIA'S MANOR HOME CARE SERVICES","140 BEACH 119TH STREET","ROCKAWAY PARK","NY","11694","MARO-NYC","11/20/2006","true","12/31/2020"
