"id","year","employer_name","employer_email","employer_phone","employer_address","employer_city","employer_state","employer_zip","employer_country","compensation","expenditures","agg_contrib","ballot_prop","entertain","vendor","expert_retain","inform_material","lobbying_comm","ie_in_support","itemized_exp","other_l3_exp","political","corr_compensation","corr_expend","total_exp","l3_nid","employer_nid"
"16824-2020","2020","PUBLIC SCHOOL EMPLOYEES OF WA","acirjaliu@pseofwa.org","(253) 876-7444","PO BOX 798","AUBURN","WA","980710798","US","266520.23","520429.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","786950.06","77100","16824"
"16808-2019","2019","PORTLAND VANCOUVER JUNCTION RAILROAD","ETEMPLE@PVJR.COM","(425) 835-2582","2265 116th Ave NE","BELLEVUE","WA","98004","US","36000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36000","63891","16808"
"16839-2018","2018","REPUBLIC SERVICES","sgilmore@republicservices.com","4256283144","54 S DAWSON ST","SEATTLE","WA","981342425","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","62961","16839"
"16839-2022","2022","REPUBLIC SERVICES","sgilmore@republicservices.com","4256283144","54 S DAWSON ST","SEATTLE","WA","981342425","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16839"
"16693-2022","2022","NOOKSACK INDIAN TRIBE","Callen@nooksack-nsn.gov","(360) 592-5176","5016 Deming Road","Deming","WA","98244","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16693"
"60963-2022","2022","Bellevue School District","harrisonj@bsd405.org","425-456-4160","12111 NE 1st St","Bellevue","WA","98005","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"60963"
"16852-2016","2016","Reich & Tang Networks LLC","WBLOM@RNT.COM","(425) 649-4731","1411 BROADWAY 28TH FL","NEW YORK","NY","10018","US","5200","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5200.00","628.22","628.22","31267","16852"
"16858-2022","2022","RETIRED FIREFIGHTERS OF WA","MWARBROUCK@COMCAST.NET","(206) 406-9823","9134 207TH PL SW","EDMONDS","WA","980266659","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16858"
"16808-2018","2018","PORTLAND VANCOUVER JUNCTION RAILROAD","ETEMPLE@PVJR.COM","(425) 835-2582","2265 116th Ave NE","BELLEVUE","WA","98004","US","36000","7500","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43500","52759","16808"
"16879-2022","2022","School Alliance","GRACE.YUAN@KLGATES.COM","(206) 370-7814","925 4th Ave Ste 2900","Seattle","WA","98104-1158","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16879"
"16808-2017","2017","PORTLAND VANCOUVER JUNCTION RAILROAD","ETEMPLE@PVJR.COM","(425) 835-2582","2265 116th Ave NE","BELLEVUE","WA","98004","US","36000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36000","40319","16808"
"16808-2016","2016","PORTLAND VANCOUVER JUNCTION RAILROAD","ETEMPLE@PVJR.COM","(425) 835-2582","2265 116th Ave NE","BELLEVUE","WA","98004","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16808"
"16341-2022","2022","COLUMBIA RIVER STEAMSHIP OPERATORS ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST STE 190","PORTLAND","OR","97201","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16341"
"16341-2021","2021","COLUMBIA RIVER STEAMSHIP OPERATORS ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST STE 190","PORTLAND","OR","97201","US","20504.52","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20504.52","89178","16341"
"16341-2020","2020","COLUMBIA RIVER STEAMSHIP OPERATORS ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST STE 190","PORTLAND","OR","97201","US","20006.04","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20006.04","76485","16341"
"16341-2019","2019","COLUMBIA RIVER STEAMSHIP OPERATORS ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST STE 190","PORTLAND","OR","97201","US","20006.04","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20006.04","65104","16341"
"16341-2018","2018","COLUMBIA RIVER STEAMSHIP OPERATORS ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST STE 190","PORTLAND","OR","97201","US","20006.04","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20006.04","52343","16341"
"16341-2017","2017","COLUMBIA RIVER STEAMSHIP OPERATORS ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST STE 190","PORTLAND","OR","97201","US","20006.04","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20006.04","41188","16341"
"16182-2018","2018","BASEBALL CLUB OF SEATTLE (SEATTLE MARINERS)","frivera@mariners.com","(206) 346-4154","PO BOX 4100","SEATTLE","WA","98194","US","26004","0","38150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","38150.00","0.00","0.00","102304","51762","16182"
"16937-2016","2016","SPECIAL OLYMPICS WA","msinay@sowa.org","206-900-5414","2815 2nd Ave","SEATTLE","WA","98121","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16937"
"16711-2016","2016","NORTHWEST KIDNEY CENTERS","tonia.campbell@nwkidney.org","(206) 720-8508","12901 20th Avenue South","SEATTLE","WA","98168","US","24000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24000","30796","16711"
"16182-2017","2017","BASEBALL CLUB OF SEATTLE (SEATTLE MARINERS)","frivera@mariners.com","(206) 346-4154","PO BOX 4100","SEATTLE","WA","98194","US","26000.04","417.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26417.95","39969","16182"
"16182-2016","2016","BASEBALL CLUB OF SEATTLE (SEATTLE MARINERS)","frivera@mariners.com","(206) 346-4154","PO BOX 4100","SEATTLE","WA","98194","US","26000.04","314.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","58000.00","0.00","0.00","84314.33","28984","16182"
"16950-2022","2022","STARBUCKS","aauriemm@starbucks.com","(206) 375-2950","2401 UTAH AVE S MS S-SR1","SEATTLE","WA","98134","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16950"
"16520-2021","2021","IDENTITY CLARK CO","admin@iccbusiness.org","(360) 695-4116","900 Washington St","VANCOUVER","WA","98660","US","27383.66","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27383.66","89050","16520"
"16617-2022","2022","MARITIME FIRE & SAFETY ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST #190","PORTLAND","OR","972015711","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16617"
"16617-2021","2021","MARITIME FIRE & SAFETY ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST #190","PORTLAND","OR","972015711","US","19965","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19980.00","0.00","19965","89179","16617"
"16617-2020","2020","MARITIME FIRE & SAFETY ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST #190","PORTLAND","OR","972015711","US","15000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000","76484","16617"
"16959-2022","2022","SUNRISE SERVICES INC","SUEC@SUNRISEEMAIL.COM","(425) 212-4212","PO BOX 2569","EVERETT","WA","982132569","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16959"
"16971-2019","2019","TALGO INC","fpedrosa@talgo.com","3057997800","1000 2nd Ave","SEATTLE","WA","98104","US","112142.85","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","229.60","229.6","64599","16971"
"16617-2019","2019","MARITIME FIRE & SAFETY ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST #190","PORTLAND","OR","972015711","US","15000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000","65103","16617"
"16982-2020","2020","Thrive Washington","randi@thrivewa.org","(206) 621-5580","2025 1st Avenue, PH-B","Seattle","WA","98121","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16982"
"16979-2022","2022","TESLA","Tkurowski@tesla.com","303-660-0235","5820 E 1st Ave","Denver","CO","80220","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16979"
"16617-2018","2018","MARITIME FIRE & SAFETY ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST #190","PORTLAND","OR","972015711","US","15000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000","52344","16617"
"16994-2016","2016","TRIPLE C COLLECTIVE","MANAGEMENT@CANNABISCLUBCOLLECTIVE.COM","(425) 949-9302","2706 6TH AVE","TACOMA","WA","98406","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16994"
"16997-2022","2022","TULALIP TRIBES OF WA","darylwilliams@tulaliptribes-nsn.gov","425-760-3156","2731 Mission Beach Heights Road","TULALIP","WA","98271","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16997"
"16993-2016","2016","TRIOS HEALTH","invalid@invalid.com",,"900 S AUBURN ST","KENNEWICK","WA","99336","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16993"
"17030-2022","2022","VERIZON","CHRISTINE.BECERRA@VERIZON.COM","70935131334","201 SPEAR ST","SAN FRANCISCO","CA","94102","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17030"
"17030-2020","2020","VERIZON","CHRISTINE.BECERRA@VERIZON.COM","70935131334","201 SPEAR ST","SAN FRANCISCO","CA","94102","US","192000","23851.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","215851.91999999998","76731","17030"
"17030-2019","2019","VERIZON","CHRISTINE.BECERRA@VERIZON.COM","70935131334","201 SPEAR ST","SAN FRANCISCO","CA","94102","US","192000","36184.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","120000.00","44989.40","44989.4","65278","17030"
"17030-2018","2018","VERIZON","CHRISTINE.BECERRA@VERIZON.COM","70935131334","201 SPEAR ST","SAN FRANCISCO","CA","94102","US","183000","25988.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","192000.00","27061.44","32061.44","52469","17030"
"17030-2017","2017","VERIZON","CHRISTINE.BECERRA@VERIZON.COM","70935131334","201 SPEAR ST","SAN FRANCISCO","CA","94102","US","177000","64581.299999999996","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","192000.00","38254.70","38254.7","42035","17030"
"17035-2019","2019","VIGOR INDUSTRIAL","jill.mackie@vigor.net","(206) 498-5298","1801 16th Ave SW","SEATTLE","WA","98134","US","64225","807.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","475.13","0.00","470.00","32000.00","0.00","0.00","93654.14","65023","17035"
"17035-2018","2018","VIGOR INDUSTRIAL","jill.mackie@vigor.net","(206) 498-5298","1801 16th Ave SW","SEATTLE","WA","98134","US","55668.54","429.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22750.00","0.00","0.00","77179.77","51104","17035"
"17035-2017","2017","VIGOR INDUSTRIAL","jill.mackie@vigor.net","(206) 498-5298","1801 16th Ave SW","SEATTLE","WA","98134","US","54294.64","349.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6500.00","0.00","0.00","61144.1","41464","17035"
"16365-2017","2017","Pacific NW Farmers Coop","Cathy@pnw.coop","5095233511","PO Box 295","Rosalia","WA","99170","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16365"
"17043-2022","2022","WA APARTMENT ASSN","ERRIN@LANDLORDLAWGROUPLLC.COM","(425) 353-0500","PO BOX 2188","EVERETT","WA","98213","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17043"
"17051-2022","2022","WA ACADEMY OF EYE PHYSICIANS & SURGEONS","kim@wsma.org","206-956-3652","2001 6TH AVE STE 2700","SEATTLE","WA","98121","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17051"
"17051-2020","2020","WA ACADEMY OF EYE PHYSICIANS & SURGEONS","kim@wsma.org","206-956-3652","2001 6TH AVE STE 2700","SEATTLE","WA","98121","US","68881","27.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","68908.66","73824","17051"
"17050-2022","2022","WA ASPARAGUS COMMISSION","lieslzappler@msn.com","5092664348","2621 Ringold Rd","Eltopia","WA","99330","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17050"
"17059-2022","2022","WA ASSN OF REALTORS","nathan.gorton@warealtor.org","(360) 943-3100","PO BOX 719","OLYMPIA","WA","985070719","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17059"
"16617-2017","2017","MARITIME FIRE & SAFETY ASSN","NOUN@PDXMEX.COM","(503) 220-2041","200 SW MARKET ST #190","PORTLAND","OR","972015711","US","15000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000","41187","16617"
"16807-2022","2022","PORT OF VANCOUVER","rhart@portvanusa.com","(360) 693-3611","3103 NW LOWER RIVER RD","VANCOUVER","WA","986601027","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16807"
"16807-2021","2021","PORT OF VANCOUVER","rhart@portvanusa.com","(360) 693-3611","3103 NW LOWER RIVER RD","VANCOUVER","WA","986601027","US","51000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51000","89069","16807"
"16807-2020","2020","PORT OF VANCOUVER","rhart@portvanusa.com","(360) 693-3611","3103 NW LOWER RIVER RD","VANCOUVER","WA","986601027","US","51000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51000","75252","16807"
"17070-2022","2022","WA COMMUNITY ACTION NETWORK","SerenaSatoran@WASHINGTONCAN.ORG","(206) 389-0050","1806 E YESLER WAY","SEATTLE","WA","98122","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17070"
"17074-2021","2021","WA CAMPUS COMPACT","schustk@wwu.edu","(360) 650-3482","516 HIGH ST","BELLINGHAM","WA","98225","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","89249","17074"
"17089-2022","2022","WA ASSN FOR CAREER & TECHNICAL EDUCATION","FDC@WA-ACTE.ORG","(360) 786-9286","PO BOX 315","OLYMPIA","WA","985070315","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17089"
"16807-2019","2019","PORT OF VANCOUVER","rhart@portvanusa.com","(360) 693-3611","3103 NW LOWER RIVER RD","VANCOUVER","WA","986601027","US","51000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51000","63980","16807"
"16807-2018","2018","PORT OF VANCOUVER","rhart@portvanusa.com","(360) 693-3611","3103 NW LOWER RIVER RD","VANCOUVER","WA","986601027","US","51000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51000","51183","16807"
"16807-2017","2017","PORT OF VANCOUVER","rhart@portvanusa.com","(360) 693-3611","3103 NW LOWER RIVER RD","VANCOUVER","WA","986601027","US","51000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51000","41574","16807"
"16182-2021","2021","BASEBALL CLUB OF SEATTLE (SEATTLE MARINERS)","frivera@mariners.com","(206) 346-4154","PO BOX 4100","SEATTLE","WA","98194","US","26004","0","8750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8750.00","0.00","0.00","43504","90116","16182"
"17108-2018","2018","WA EDUCATION ASSN - RIVERSIDE","TCORREY@WASHINGTONEA.ORG","(360) 256-0880","5516 NE 107 AVE STE 200","VANCOUVER","WA","986626105","US","0","1497.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1497.37","63112","17108"
"17116-2016","2016","WFIS","shanson@wfis.org","2062004854","PO Box 31019","Seattle","WA","98103","US","51000","110","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51110","71181","17116"
"73063-2021","2021","Mason County PUD No. 3","lynne@masonpud3.org","3604268255","2621 E. Johns Prairie Road","Shelton","WA","98584","US","48000","26.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48026.04","88990","73063"
"17122-2019","2019","AFT Washington","gamador@aftwa.org","2064328088","604 Oakesdale Ave SW Ste 103","Renton","WA","98057","US","22362.780000000002","722.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","30780.00","0.00","25085.02","63089","17122"
"16365-2016","2016","Pacific NW Farmers Coop","Cathy@pnw.coop","5095233511","PO Box 295","Rosalia","WA","99170","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16365"
"16700-2021","2021","NORTHWEST ENERGY COALITION","admin@NWENERGY.ORG","(206) 621-0094","811 1ST AVE STE 305","SEATTLE","WA","98104","US","27207.24","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27216.24","88995","16700"
"17215-2021","2021","WA ST ASSN OF COUNTIES","lfiorillo-lowe@wsac.org","(360) 753-1886","206 TENTH AVE SE","OLYMPIA","WA","985011333","US","218648.96","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","218648.96","88959","17215"
"16182-2020","2020","BASEBALL CLUB OF SEATTLE (SEATTLE MARINERS)","frivera@mariners.com","(206) 346-4154","PO BOX 4100","SEATTLE","WA","98194","US","23837","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23837","74049","16182"
"16182-2019","2019","BASEBALL CLUB OF SEATTLE (SEATTLE MARINERS)","frivera@mariners.com","(206) 346-4154","PO BOX 4100","SEATTLE","WA","98194","US","26004","0","23950.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23950.00","0.00","0.00","73904","62297","16182"
"38259-2018","2018","Vancouver Clinic","sgraham@tvc.org","360-397-3753","700 NE 87th Avenue","Vancouver","WA","98664","US","6000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","8000.00","350.93","1850.93","53903","38259"
"38259-2017","2017","Vancouver Clinic","sgraham@tvc.org","360-397-3753","700 NE 87th Avenue","Vancouver","WA","98664","US","4000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","32.14","32.14","53904","38259"
"17150-2022","2022","WA ASSN FOR MARRIAGE & FAMILY THERAPY","WAMFT@WAMFT.ORG","206-450-8931","1300 W. Nickerson St","Seattle","WA","98119","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17150"
"17150-2020","2020","WA ASSN FOR MARRIAGE & FAMILY THERAPY","WAMFT@WAMFT.ORG","206-450-8931","1300 W. Nickerson St","Seattle","WA","98119","US","20000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20000.00","0.00","20000","74195","17150"
"17150-2019","2019","WA ASSN FOR MARRIAGE & FAMILY THERAPY","WAMFT@WAMFT.ORG","206-450-8931","1300 W. Nickerson St","Seattle","WA","98119","US","12000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12000","62762","17150"
"17150-2018","2018","WA ASSN FOR MARRIAGE & FAMILY THERAPY","WAMFT@WAMFT.ORG","206-450-8931","1300 W. Nickerson St","Seattle","WA","98119","US","12900","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12900","52730","17150"
"39927-2020","2020","Northwest Surf Parks, LLC","joey@surfbarreled.com","2064597587","640 N SAINT HILAIRE ROAD","Yakima","WA","98901","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","75711","39927"
"39927-2019","2019","Northwest Surf Parks, LLC","joey@surfbarreled.com","2064597587","640 N SAINT HILAIRE ROAD","Yakima","WA","98901","US","8250","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8250","64081","39927"
"39927-2018","2018","Northwest Surf Parks, LLC","joey@surfbarreled.com","2064597587","640 N SAINT HILAIRE ROAD","Yakima","WA","98901","US","2250","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2250","52929","39927"
"17173-2022","2022","ENERGY NORTHWEST","hltaylor@energy-northwest.com",,"PO BOX 968","RICHLAND","WA","993520968","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17173"
"17185-2022","2022","WA REFUSE & RECYCLING ASSN","brad@wrra.org","(360) 943-8859","4160 6th Ave SE","Lacey","WA","98503","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17185"
"17192-2022","2022","WSLHA","Megan@AMINC.ORG","2532653042","5727 BAKER WAY NW","GIG HARBOR","WA","98332","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17192"
"17192-2021","2021","WSLHA","Megan@AMINC.ORG","2532653042","5727 BAKER WAY NW","GIG HARBOR","WA","98332","US","18000","48.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18000.00","79.96","79.96","88948","17192"
"17192-2020","2020","WSLHA","Megan@AMINC.ORG","2532653042","5727 BAKER WAY NW","GIG HARBOR","WA","98332","US","18000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18000.00","18.26","18.26","75673","17192"
"17192-2019","2019","WSLHA","Megan@AMINC.ORG","2532653042","5727 BAKER WAY NW","GIG HARBOR","WA","98332","US","18000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18000","72992","17192"
"17192-2018","2018","WSLHA","Megan@AMINC.ORG","2532653042","5727 BAKER WAY NW","GIG HARBOR","WA","98332","US","18000","59.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18059.95","51917","17192"
"17192-2017","2017","WSLHA","Megan@AMINC.ORG","2532653042","5727 BAKER WAY NW","GIG HARBOR","WA","98332","US","18000","69.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18069.65","41359","17192"
"17192-2016","2016","WSLHA","Megan@AMINC.ORG","2532653042","5727 BAKER WAY NW","GIG HARBOR","WA","98332","US","16500","200.7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16700.7","29943","17192"
"16800-2016","2016","PORT OF KALAMA","hsouvenir@portofkalama.com","3606732325","380 W MARINE DR","KALAMA","WA","98625","US","31875","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31875","30455","16800"
"17190-2022","2022","WA BEVERAGE ASSN","heather@clarkecompany.net","360-628-8129","PO Box 7326","OLYMPIA","WA","98507","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17190"
"47894-2019","2019","TransparentBusiness, Inc.","mburtschi@transparentbusiness.com","202-285-9011","228 Park Avenue South 16065","New York","NY","10003","US","3166.67","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3166.67","65260","47894"
"47894-2018","2018","TransparentBusiness, Inc.","mburtschi@transparentbusiness.com","202-285-9011","228 Park Avenue South 16065","New York","NY","10003","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","52752","47894"
"16118-2021","2021","AMERICAN RECYCLABLE PLASTIC BAG ALLIANCE","ztaylor@plasticsindustry.org","7167138481","1425 K St NW Ste 500","Washington","DC","20005","US","32000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22000","87703","16118"
"16118-2020","2020","AMERICAN RECYCLABLE PLASTIC BAG ALLIANCE","ztaylor@plasticsindustry.org","7167138481","1425 K St NW Ste 500","Washington","DC","20005","US","25500","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","25500","76778","16118"
