"id","report_number","origin","filer_id","person_id","type","filer_name","election_year","amount","itemized_or_non_itemized","expenditure_date","description","code","recipient_name","recipient_address","recipient_city","recipient_state","recipient_zip","url","recipient_location"
"2439","100991415","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","107.22","Itemized","2020-07-09T00:00:00.000","DOUBLETREE: LODGING",,"ALEX YBARRA","P.O. BOX 175","QUINCY","WA","98848","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100991415","POINT (-119.85086 47.23358)"
"2440","100991415","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","114.09","Itemized","2020-07-09T00:00:00.000","DOUBLETREE: LODGING",,"ALEX YBARRA","P.O. BOX 175","QUINCY","WA","98848","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100991415","POINT (-119.85086 47.23358)"
"2441","100995847","A/LE50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","0.00","Non-itemized","2020-08-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=100995847",
"2442","100995847","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","106.17","Itemized","2020-08-10T00:00:00.000","FOOD AND BEVERAGES",,"MICHAEL'S ON THE LAKE","910 W. BROADWAY AVE.","MOSES LAKE","WA","98837","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100995847","POINT (-119.28955 47.12613)"
"2443","100995847","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","50000.00","Itemized","2020-08-13T00:00:00.000","SURPLUS FUNDS TRANSFER",,"HOUSE REPUBLICAN ORGANIZATIONAL COMMITTEE","PO BOX 7222","OLYMPIA","WA","98507","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100995847","POINT (-122.89601 47.04057)"
"2445","101010150","A/LE50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","0.00","Non-itemized","2020-09-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=101010150",
"2446","101010150","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","8000.00","Itemized","2020-09-15T00:00:00.000","SURPLUS FUNDS TRANSFER",,"HOUSE REPUBLICAN ORGANIZATIONAL COMMITTEE","PO BOX 7222","OLYMPIA","WA","98507","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101010150","POINT (-122.89601 47.04057)"
"2448","101010150","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","95.00","Itemized","2020-09-22T00:00:00.000","ENTRY CONTRIBUTION",,"MAINSTREAM REPUBLICANS OF WASHINGTON ALLIANCE","PO BOX 7531","OLYMPIA","WA","98501","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101010150","POINT (-122.89771 47.03916)"
"14715199","110019744","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","35.33","Itemized","2021-04-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110019744",
"14715198","110019744","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","188.16","Itemized","2021-04-15T00:00:00.000","Food and Beverages",,"OLYMPIA OYSTER HOUSE","320 4th Ave. W.","Olympia","WA","98501","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110019744","POINT (-122.90527 47.04488)"
"2418","100948074","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","268.43","Itemized","2019-11-01T00:00:00.000","LODGING",,"HILTON HOTELS","1301 6TH AVE.","SEATTLE","WA","98101","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100948074","POINT (-122.33311 47.60931)"
"2419","100948074","A/LE50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","3.00","Non-itemized","2019-11-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=100948074",
"2420","100948074","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","100.00","Itemized","2019-11-15T00:00:00.000","LODGING",,"CAVE B INN","344 SILICA RD. NW","QUINCY","WA","98848","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100948074","POINT (-119.98227 47.05349)"
"2421","100948074","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","112.60","Itemized","2019-11-18T00:00:00.000","LODGING",,"HILTON GARDEN","701 N. YOUNG ST.","KENNEWICK","WA","99336","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100948074","POINT (-119.2192 46.21766)"
"2422","100948074","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","120.00","Itemized","2019-11-22T00:00:00.000","CONFERENCE ENTRY",,"THE ROANOKE CONFERENCE","1752 NW MARKET ST., #4537","SEATTLE","WA","98107","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100948074","POINT (-122.38114 47.66894)"
"16373415","110105470","A/GT50","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105470",
"2423","100948074","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","25000.00","Itemized","2019-11-26T00:00:00.000","CAMPAIGN SURLPUS TRANSFER",,"HOUSE REPUBLICAN ORGANIZATIONAL COMMITTEE","PO BOX 7222","OLYMPIA","WA","98507","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100948074","POINT (-122.89601 47.04057)"
"16373477","110105476","A/GT50","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","0.00","Itemized","2021-10-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105476",
"16373552","110105482","C.3","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","-500.00","Itemized","2021-12-10T00:00:00.000",,,"SAN JUAN DEMOCRATS","PO Box 107","Friday Harbor","WA","98250","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105482","POINT (-123.02197 48.53164)"
"16373551","110105482","A/GT50","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","0.00","Itemized","2021-12-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105482",
"16376889","110105677","A/GT50","RAMOB-*027","30263","Candidate","Bill Ramos Surplus Funds","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105677",
"16377305","110105697","A/GT50","FRAMN *111","449","Candidate","NOEL FRAME SURPLUS FUNDS ACCOUNT","2020","107.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105697",
"2424","100952971","A/LE50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","58.62","Non-itemized","2019-12-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=100952971",
"2425","100952971","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","70.17","Itemized","2019-12-05T00:00:00.000","FOOD AND BEVERAGE",,"IDLE HOUR EATER & SPIRITS","18 B ST. SE","QUINCY","WA","98848","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100952971","POINT (-119.85222 47.23603)"
"2426","100952971","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","250.00","Itemized","2019-12-09T00:00:00.000","CHARITABLE DONATION",,"FISH COMMUNITY FOOD BANK","804 ELMVIEW RD.","ELLENSBURG","WA","98926","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100952971","POINT (-120.53803 47.02755)"
"2427","100952971","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","5000.00","Itemized","2019-12-13T00:00:00.000","SURPLUS FUNDS TRANSFER",,"HOUSE REPUBLICAN ORGANIZATIONAL COMMITTEE","PO BOX 7222","OLYMPIA","WA","98507","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100952971","POINT (-122.89601 47.04057)"
"2428","100957255","A/LE50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","37.19","Non-itemized","2020-01-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=100957255",
"2429","100957255","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","112.00","Itemized","2020-01-27T00:00:00.000","LODGING",,"SHILO INN","707 OCEAN SHORELS BLVD. NW","OCEAN SHORES","WA","98569","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100957255","POINT (-124.16712 47.00822)"
"2430","100957255","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","112.00","Itemized","2020-01-27T00:00:00.000","LODGING",,"SHILO INN","707 OCEAN SHORELS BLVD. NW","OCEAN SHORES","WA","98569","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100957255","POINT (-124.16712 47.00822)"
"2449","101014324","A/LE50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","0.00","Non-itemized","2020-10-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=101014324",
"2450","101014324","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","95.00","Itemized","2020-10-26T00:00:00.000","ENTRY CONTRIBUTION",,"MAINSTREAM REPUBLICANS OF WASHINGTON ALLIANCE","PO BOX 7531","OLYMPIA","WA","98501","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101014324","POINT (-122.89771 47.03916)"
"14516415","110011611","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","0.00","Itemized","2021-02-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110011611",
"14516414","110011611","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","54.04","Itemized","2021-02-24T00:00:00.000","Food and Beverages",,"ANTHONY'S HOMEPORT","704 Columbia St. NW","Olympia","WA","98501","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110011611","POINT (-122.90389 47.05027)"
"14435998","110008779","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","67.63","Itemized","2021-01-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110008779",
"14378120","110006229","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","1035.70","Itemized","2020-11-06T00:00:00.000","Swinsale Sale Contribution",,"KITTITAS COUNTY 4-H","901 E. 7th Ave #2","Ellensburg","WA","98926","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110006229","POINT (-120.53478 46.9992)"
"14378121","110006229","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","1000.00","Itemized","2020-11-30T00:00:00.000","Charitable Donation",,"BOYS & GIRLS CLUB OF THE COLUMBIA BASIN","425 N. Paxson Dr.","Moses Lake","WA","98837","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110006229","POINT (-119.29949 47.13421)"
"14378122","110006229","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","0.00","Itemized","2020-11-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110006229",
"14378151","110006231","A/GT50","YBARA *848","1138","Candidate","Alex Ybarra Surplus Account","2026","0.00","Itemized","2020-12-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110006231",
"2636","100955961","A/LE50","WOODN-*203","1240","Candidate","People For Nadine Woodward, Surplus Account","2024","88.35","Non-itemized","2020-01-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=100955961",
"16220027","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","20.97","Itemized","2022-06-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477",
"16378785","110105787","A/GT50","GREGM *188","520","Candidate","GREGERSON MIA SU-LING SURPLUS ACCT","2018","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105787",
"16380046","110105897","A/GT50","MCCAG *620","1102","Candidate","MOSBRUCKER GINA R SURPLUS ACCT","2019","5.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105897",
"16373507","110105478","C.3","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","-500.00","Itemized","2021-11-16T00:00:00.000",,,"40TH LD DEMOCRATS","PO Box 1111","Bellingham","WA","98227","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105478","POINT (-122.47817 48.75109)"
"16373506","110105478","A/GT50","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","0.00","Itemized","2021-11-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105478",
"16373574","110105483","A/GT50","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","0.00","Itemized","2022-02-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105483",
"16373573","110105483","A/GT50","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","500.00","Itemized","2022-02-22T00:00:00.000","Contribution","Monetary contributions to PAC or candidate","SAN JUAN DEMOCRATS","PO Box 1007","Friday Harbor","WA","98250","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105483","POINT (-123.02197 48.53164)"
"16381086","110105978","A/GT50","SCHOM *169","1093","Candidate","MARK SCHOESLER SURPLUS FUND ACCOUNT","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105978",
"16220026","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","112.36","Itemized","2022-06-20T00:00:00.000","Office lunch",,"DAVID'S PIZZA","803 W Mallon Ave","Spokane","WA","99201","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477","POINT (-117.42366 47.66527)"
"16220025","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","1158.30","Itemized","2022-06-12T00:00:00.000","Meals and incidentals, Inter American Development Bank trip","Travel, accommodations, meals","BAUMGARTNER MICHAEL J","1103 West 17th Ave","Spokane","WA","99203","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477","POINT (-117.4282 47.63937)"
"16220024","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","250.92","Itemized","2022-06-12T00:00:00.000","Hotel expense, Bogota. Vendor: Expedia, 1111 Expedia Group Way W. Seattle, WA 98119","Travel, accommodations, meals","BAUMGARTNER MICHAEL J","1103 West 17th Ave","Spokane","WA","99203","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477","POINT (-117.4282 47.63937)"
"16220023","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","769.54","Itemized","2022-06-12T00:00:00.000","Hotel expense, Cartagena.Vendor: Expedia, 1111 Expedia Group Way W. Seattle, WA 98119","Travel, accommodations, meals","BAUMGARTNER MICHAEL J","1103 West 17th Ave","Spokane","WA","99203","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477","POINT (-117.4282 47.63937)"
"16220022","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","884.06","Itemized","2022-06-12T00:00:00.000","Hotel expense, Panama. Vendor: Expedia, 1111 Expedia Group Way West Seattle, WA 98119","Travel, accommodations, meals","BAUMGARTNER MICHAEL J","1103 West 17th Ave","Spokane","WA","99203","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477","POINT (-117.4282 47.63937)"
"16220021","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","71.55","Itemized","2022-06-12T00:00:00.000","Flight, domestic Colombia. Vendor: Avianca, Ac. 26 ##59-15, Bogotá, Colombia.","Travel, accommodations, meals","BAUMGARTNER MICHAEL J","1103 West 17th Ave","Spokane","WA","99203","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477","POINT (-117.4282 47.63937)"
"16220020","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","196.25","Itemized","2022-06-12T00:00:00.000","Flight - Panama to Colombia. Vendor: COPA Air, 0816-06819, Panama.","Travel, accommodations, meals","BAUMGARTNER MICHAEL J","1103 West 17th Ave","Spokane","WA","99203","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477","POINT (-117.4282 47.63937)"
"16220019","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","947.40","Itemized","2022-06-12T00:00:00.000","Flight, IADB visit to Panama/Colombia. Vendor: United Airlines, 233 South Wacker Drive, Chicago IL.","Travel, accommodations, meals","BAUMGARTNER MICHAEL J","1103 West 17th Ave","Spokane","WA","99203","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477","POINT (-117.4282 47.63937)"
"16220018","110097477","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","123.22","Itemized","2022-06-01T00:00:00.000","Lunch, IADB meeting","Travel, accommodations, meals","MAKOTO","Obarrio, Kenex Plaza, C. 59 Este","Panama","WA",,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097477",
"16125762","110091651","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","20.29","Itemized","2022-05-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110091651",
"16125700","110091648","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","0.00","Itemized","2022-04-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110091648",
"16125699","110091648","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","62.59","Itemized","2022-04-05T00:00:00.000","Food for staff (town hall)",,"THE ELK","1931 W Pacific Ave","Spokane","WA","99201","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110091648","POINT (-117.44138 47.65536)"
"16373603","110105485","A/GT50","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","0.00","Itemized","2022-06-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105485",
"16373602","110105485","A/GT50","LOVEL-*225","30265","Candidate","Liz Lovelett Surplus Funds","2020","500.00","Itemized","2022-06-24T00:00:00.000","Donation","Monetary contributions to PAC or candidate","WA STATE DEMOCRATIC PARTY","615 2nd Ave #580","Seattle","WA","98104","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105485","POINT (-122.33332 47.60266)"
"16381631","110105996","A/GT50","RICCM *210","841","Candidate","RICCELLI MARCUS M SURPLUS ACCT","2014","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105996",
"16381949","110106002","A/GT50","LEAVM-*466","25649","Candidate","Mari Leavitt Surplus Funds","2020","0.00","Itemized","2022-06-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106002",
"16382012","110106007","A/GT50","ENTED *031","1083","Candidate","DEBRA ENTENMAN SURPLUS FUNDS","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106007",
"16382405","110106032","A/GT50","WELLL-*040","30266","Candidate","Lisa Wellman Surplus Funds","2020","29.95","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106032",
"16384725","110106112","A/GT50","STEEM *816","30580","Candidate","Mike Steele Surplus Funds","2021","16.50","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106112",
"16384747","110106113","A/GT50","ORCUE *626","23902","Candidate","Edmund T Orcutt Surplus Funds","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106113",
"16384746","110106113","A/GT50","ORCUE *626","23902","Candidate","Edmund T Orcutt Surplus Funds","2020","85.00","Itemized","2022-07-14T00:00:00.000","Office newspaper","Utilities, phone, and other overhead costs","THE DAILY NEWS","PO BOX 189","LONGVIEW","WA","98632","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106113","POINT (-122.94389 46.13701)"
"16385085","110106128","A/GT50","BATEJ-*501","30382","Candidate","Jessica Bateman Surplus Funds","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106128",
"16385115","110106130","A/GT50","CALLL-*027","30264","Candidate","Lisa Callan Surplus Funds","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106130",
"16385114","110106130","A/GT50","CALLL-*027","30264","Candidate","Lisa Callan Surplus Funds","2020","144.00","Itemized","2022-07-01T00:00:00.000","Bank Fees","Bank and payment processing charges","BANK OF AMERICA","701 2nd Ave","Seattle","WA","98104","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106130","POINT (-122.33362 47.60303)"
"16385160","110106132","A/GT50","CORNA *020","158","Candidate","ADAM CORNELL SURPLUS FUND ACCOUNT","2023","0.00","Itemized","2022-05-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106132",
"16385159","110106132","A/GT50","CORNA *020","158","Candidate","ADAM CORNELL SURPLUS FUND ACCOUNT","2023","2500.00","Itemized","2022-07-14T00:00:00.000","DONATION","Transfer to political party or legislative caucus committee","HOUSE DEMOCRATIC CAMPAIGN COMMITTEE","4130 1ST AVE S #D","SEATTLE","WA","98134","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106132","POINT (-122.33363 47.56632)"
"16388923","110106243","A/GT50","KREIM *516","1079","Candidate","Mike Kreidler Surplus Funds","2021","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106243",
"16388922","110106243","A/GT50","KREIM *516","1079","Candidate","Mike Kreidler Surplus Funds","2021","675.00","Itemized","2022-07-29T00:00:00.000","Catering Reimbursement (Joanna Sather)",,"KREIDLER MYRON","3923 Legacy Dr NE","Olympia","WA","98516","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106243","POINT (-122.79603 47.08832)"
"16388921","110106243","A/GT50","KREIM *516","1079","Candidate","Mike Kreidler Surplus Funds","2021","240.57","Itemized","2022-07-29T00:00:00.000","Event Supplies Reimbursement (Celebrations)",,"KREIDLER MYRON","3923 Legacy Dr NE","Olympia","WA","98516","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106243","POINT (-122.79603 47.08832)"
"16381652","110105997","A/GT50","BILLA *203","1076","Candidate","BILLIG ANDREW S SURPLUS ACCT","2021","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110105997",
"16381970","110106003","A/GT50","LEAVM-*466","25649","Candidate","Mari Leavitt Surplus Funds","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106003",
"16385183","110106133","A/GT50","SIMMT-*102","29559","Candidate","Tarra Simmons Surplus Fund","2020","0.00","Itemized","2021-10-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110106133",
"16125698","110091648","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","59.71","Itemized","2022-04-05T00:00:00.000","Food, meeting","Travel, accommodations, meals","SHAWN O'DONNELLS","719 N Monroe St","Spokane","WA","99201","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110091648","POINT (-117.42694 47.66422)"
"16125632","110091646","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","22.91","Itemized","2022-03-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110091646",
"16125631","110091646","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","62.32","Itemized","2022-03-31T00:00:00.000","Food, meeting","Travel, accommodations, meals","DOWNRIVER GRILL","3315 W Northwest Blvd","Spokane","WA","99205","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110091646","POINT (-117.46035 47.69007)"
"15821772","110076971","A/GT50","BAUMM *228","25683","Candidate","BAUMGARTNER MICHAEL J SURPLUS ACCT","2023","19.68","Itemized","2022-02-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110076971",
