"objectid","anchorname","bldgnbr","predir","suffdir","caicat","bbservice","publicwifi","url","transtech","fullfipsid","caiid","subscrbdow","subsrbup","datasource","bb_provide","district","updatedby","updatetitl","updatephon","updateemai","updateorg","county","location_1"
"348","CENTRALIA POLICE DEPARTMENT","118","West",,"4","U",,,"-999","530419704002053",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"LEWIS","118 W. MAPLE ST.
CENTRALIA, WA 98531
(46.718900817, -122.953680599)"
"653","TAHOLAH ELEMENTARY & MIDDLE SCHOOL","600",,,"1","Y",,,"-999","530279400001431","530873002956","2",,,,,,,,,,"GRAYS HARBOR","600 Chitwhin Dr
Taholah, WA 98587
(47.343886792, -124.287775636)"
"1539","Ferndale City Hall","2095",,,"6","U",,,"-999","530730105024010",,,,"ACCIS-City",,,,,,,,"WHATCOM","2095 Main St
Ferndale, WA 98248
(48.847984916, -122.595280013)"
"1131","Northwest Indian College - Port Gamble","31912",,,"5","Y",,,"30","530350901012014",,"4","4","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,,,,,,"KITSAP","31912 Little Boston Rd.
Kingston, WA 98346
(47.854001754, -122.568137347)"
"131","THURSTON COUNTY FIRE PROTECTION DISTRICT 6 - EAST OLYMPIA FIRE DEPARTMENT STATION 62","5944",,"Southeast","4","U",,,"-999","530670126101013",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"THURSTON","5944 OFFUT LAKE ROAD SOUTHEAST
TENINO, WA 98589
(46.9172852, -122.811546798)"
"317","THURSTON COUNTY FIRE PROTECTION DISTRICT 7 - NORTH OLYMPIA FIRE DEPARTMENT","5046",,"Northeast","4","Y",,,"41","530670121002006",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp","Comcast",,"Bill Terhune","Fire Chief","360-705-0234","terhune@northolympiafire.com","North Olympia Fire Dept.","THURSTON","5046 BOSTON HARBOR ROAD NORTHEAST
OLYMPIA, WA 98506
(47.105200127, -122.881022553)"
"166","THURSTON COUNTY FIRE PROTECTION DISTRICT 15 - TUMWATER FIRE DEPARTMENT STATION 2","405",,"Southwest","4","U",,,"-999","530670109201002",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"THURSTON","405 LINWOOD AVENUE SOUTHWEST
TUMWATER, WA 98512
(47.006796267, -122.910436551)"
"690","Skagit Valley College - Friday Harbor","221",,,"5","Y",,,"30","530559604002030",,"4","4","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,,,,,,"SAN JUAN","221 Webber
Friday Harbor, WA 98250
(48.523538112, -123.031493609)"
"1583","GRANITE FALLS POLICE DEPARTMENT","509","East",,"4","U",,,"-999","530610536023091",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"SNOHOMISH","509 EAST STANLEY STREET
GRANITE FALLS, WA 98252
(48.083714284, -121.963532571)"
"1247","WOODINVILLE FIRE AND LIFE SAFETY DISTRICT STATION 31 - HEADQUARTERS","17718",,,"4","U",,,"-999","530330323193024",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","17718 WOODINVILLE-SNOHOMISH ROAD
WOODINVILLE, WA 98072
(47.756512948, -122.159188725)"
"1382","SKAGIT COUNTY FIRE PROTECTION DISTRICT 8 - PRAIRIE ROAD","3212",,,"4","U",,,"-999","530579509001016",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"SKAGIT","3212 STATE ROUTE 9
SEDRO WOOLLEY, WA 98284
(48.598152257, -122.231574379)"
"469","Rochester Middle School","9937",,"Southwest","1","Y",,,"30","530670127201006","530747001118","4","4","K-12 data from Joy Paulus","Qwest","Rochester School District 34-401","Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","THURSTON","9937 Highway 12 SW
Rochester, WA 98579
(46.821737512, -123.091642296)"
"766","Port Townsend City Hall","250",,,"6","U",,,"-999","530319506013055",,,,"ACCIS-City",,,,,,,,"JEFFERSON","250 Madison St
Port Townsend, WA 98368
(48.116058924, -122.753701623)"
"1079","Jubilee Women's Center, Learning and Technology Center á","620",,"East","7","U",,,"-999","530330076001004",,,,"CTC/Betty Buckley",,,,,,,,"KING","620 18th Avenue East á
Seattle, WA 98112
(47.624606052, -122.308592358)"
"109","LONGVIEW FIRE DEPARTMENT STATION 81","740",,,"4","U",,,"-999","530150021002051",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"COWLITZ","740 COMMERCE AVENUE
LONGVIEW, WA 98632
(46.126830248, -122.937969162)"
"465","Educational Service District 113","601",,"Southwest","1","Y",,,"50","530670105101014",,"9","9","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,"Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","THURSTON","601 McPhee Rd SW
Olympia, WA 98502
(47.042610305, -122.95313207)"
"1300","SEATTLE FIRE DEPARTMENT STATION 34 - MADISON PARK","633",,"East","4","U",,,"-999","530330063004021",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","633 32ND AVENUE EAST
SEATTLE, WA 98112
(47.625979823, -122.291259059)"
"1616","MOUNT VERNON FIRE DEPARTMENT STATION 2 - HEADQUARTERS","1901","North",,"4","U",,,"-999","530579522002001",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"SKAGIT","1901 NORTH LAVENTURE ROAD
MOUNT VERNON, WA 98273
(48.437637289, -122.314973161)"
"1411","REDMOND TOWN CENTER POLICE - SUBSTATION","16325","Northeast",,"4","U",,,"-999","530330323091049",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"KING","16325 NORTHEAST 74TH STREET
REDMOND, WA 98052
(47.670373635, -122.122200459)"
"1443","EVERETT POLICE DEPARTMENT","3002",,,"4","U",,,"-999","530610407003000",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"SNOHOMISH","3002 WETMORE AVENUE
EVERETT, WA 98201
(47.977586397, -122.207617089)"
"1223","BELLEVUE FIRE DEPARTMENT STATION 1","766",,"Southeast","4","U",,,"-999","530330238011013",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","766 BELLEVUE WAY SOUTHEAST
BELLEVUE, WA 98004
(47.603190088, -122.200821292)"
"631","Toutle Lake Secondary School","5050",,,"1","Y",,,"30","530150018002094","530903001538","5","5","K-12 data from Joy Paulus","Qwest","Toutle Lake School District 08-130","Jeff Andrews","RITU","360-750-7502","jeff.andrews@esd112.org","ESD 112","COWLITZ","5050 Spirit Lake Hwy
Toutle, WA 98649
(46.323617091, -122.738360976)"
"812","Quilcene School District","294715",,,"1","Y",,,"30","530319502022044",,"4","4","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,,,,,,"JEFFERSON","294715 Hwy. 101
Quilcene, WA 98376
(47.820162837, -122.888512138)"
"1317","POULSBO FIRE DEPARTMENT STATION 71 - HEADQUARTERS","911","Northeast",,"4","U",,,"-999","530350905021021",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KITSAP","911 NORTHEAST LIBERTY ROAD
POULSBO, WA 98370
(47.740400251, -122.637928049)"
"1026","Bryant Manor Computer Learning á","1801","East",,"7","U",,,"-999","530330090002001",,,,"CTC/Betty Buckley",,,,,,,,"KING","1801 E Yesler WY á
Seattle, WA 98122
(47.601622968, -122.308920353)"
"198","THURSTON COUNTY FIRE PROTECTION DISTRICT 8 - SOUTH BAY VOLUNTEER FIRE DEPARTMENT STATION 2","8100",,"Northeast","4","U",,,"-999","530670122211024",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"THURSTON","8100 JOHNSON POINT ROAD NORTHEAST
OLYMPIA, WA 98516
(47.148736514, -122.817045612)"
"1608","KING COUNTY OFFICE OF EM","3511","Northeast",,"4","U",,,"-999","530330256013005",,,,"HSIP Freedom - 2007_07_23_WA_EOC.shp",,,,,,,,"KING","3511 NE 2ND ST
RENTON, WA 98056
(47.484580573, -122.172718751)"
"527","North Beach School District","2652",,,"1","Y",,,"40","530270002004026",,"2","3","GIS-Joy Paulus, attributes-Doug Mah","Coast Communications Company, Inc.",,"Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","GRAYS HARBOR","2652 State Route 109
Ocean Shores, WA 98569
(47.073194213, -124.165572129)"
"912","University Of Washington Medical Center","1959","Northeast",,"3","Y",,,"50","530330053022019",,"11","11",,"Level 3 Communications, LLC",,"David Chou","CTO, IT Services","206.598.6137","dchou@uw.edu","UW Medicine","KING","1959 NORTHEAST PACIFIC STREET
SEATTLE, WA 98195
(47.649350253, -122.307213844)"
"363","PROVIDENCE CENTRALIA HOSPITAL","914","South",,"3","U",,,"-999","530419702001056",,,,,,,,,,,,"LEWIS","914 SOUTH SCHEUBER ROAD
CENTRALIA, WA 98531
(46.712303781, -122.98548705)"
"80","MASON COUNTY FIRE PROTECTION DISTRICT 11","130","East",,"4","U",,,"-999","530459606002019",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"MASON","130 EAST ISLAND LAKE ROAD
SHELTON, WA 98584
(47.243262049, -123.127428608)"
"837","Lopez Island Elementary","86",,,"1","Y",,,"50","530559605002143","530453001787","11","11","K-12 data from Joy Paulus","K-20 Educational Network","Lopez Island School District 28-144","Stuart K Post","Network Administrator","360-468-2202","support@lopez.k12.wa.us","Lopez Island School District","SAN JUAN","86 School Road
Lopez Island, WA 98261
(48.492411204, -122.895756286)"
"1188","MARYSVILLE FIRE DISTRICT STATION 62","10701",,,"4","U",,,"-999","530610528053010",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"SNOHOMISH","10701 SHOULTES ROAD
MARYSVILLE, WA 98270
(48.091938467, -122.162884172)"
"930","Ryther Child Center á","2400","Northeast",,"7","U",,,"-999","530330021002005",,,,"CTC/Betty Buckley",,,,,,,,"KING","2400 NE 95th St á
Seattle, WA 98115
(47.697614234, -122.304261782)"
"991","Martin Luther King, Jr. Apartments First Step Technology","7923",,"South","7","U",,,"-999","530330117001001",,,,"CTC/Betty Buckley",,,,,,,,"KING","7923 Martin Luther King Jr WY S á
Seattle, WA 98118
(47.531030175, -122.281906948)"
"387","Raymond Timberland Library","507",,,"2","Y",,,"50","530499502003020",,"7","7","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","PACIFIC","507 Duryea St.
Raymond, WA 98577
(46.686831578, -123.730586721)"
"1291","SEATTLE FIRE DEPARTMENT STATION 41 - DISCOVERY PARK AND MAGNOLIA","2416",,"West","4","U",,,"-999","530330057003016",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","2416 34TH AVENUE WEST
SEATTLE, WA 98199
(47.64014844, -122.400591483)"
"2648","CK ONLINE ACADEMY","7050",,,"1","U","U",,"-999","530350915002000","530108003333",,,,,,,,,,,"KITSAP","7050 TIBARDIS RD
BREMERTON, WA 98311
(47.626968912, -122.663960183)"
"1455","PORT ORCHARD POLICE DEPARTMENT","546",,,"4","U",,,"-999","530350922001035",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"KITSAP","546 BAY STREET
PORT ORCHARD, WA 98366
(47.541239001, -122.63878037)"
"596","Winlock Miller Elementary","405","Northwest",,"1","Y","U",,"50","530419715002064","530993001677","11","11","K-12 data from Joy Paulus","Qwest","Winlock School District 21-232","Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","LEWIS","405 NW BENTON
Winlock, WA 98596
(46.49267881, -122.94057385)"
"1514","Skagit Valley Hospital","1415","East",,"3","Y",,,"50","530579524011004",,"10","10",,"FiberCloud, Inc.",,"Doug Riley","Director, Information Technology","360-445-8530","driley@skagitvalleyhospital.org","Skagit Valley Hospital","SKAGIT","1415 EAST KINCAID STREET
MOUNT VERNON, WA 98273
(48.4178286, -122.324151717)"
"177","MASON COUNTY FIRE PROTECTION DISTRICT 4 STATION 47","290","Southeast",,"4","U",,,"-999","530459610002011",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"MASON","290 SOUTHEAST STATE ROUTE 3
SHELTON, WA 98584
(47.184647812, -123.097648869)"
"1038","Delridge Neighborhood Development Association","5411",,"Southwest","7","U",,,"-999","530330107011001",,,,"CTC/Betty Buckley",,,,,,,,"KING","5411 Delridge Way SW
Seattle, WA 98106
(47.553582543, -122.363045936)"
"534","Montesano School District","302","North",,"1","Y",,,"50","530270004003017","530516002955","11","11","GIS-Joy Paulus, attributes-Doug Mah","District",,"Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","GRAYS HARBOR","302 N. Church St.
Montesano, WA 98563
(46.98356924, -123.597113674)"
"103","LEWIS COUNTY FIRE PROTECTION DISTRICT 2","150","North",,"4","U",,,"-999","530419716001051",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"LEWIS","150 NORTH 2ND STREET
TOLEDO, WA 98591
(46.43992859, -122.845792764)"
"179","MASON COUNTY FIRE PROTECTION DISTRICT 4 STATION 45","4441",,,"4","U",,,"-999","530459613001039",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"MASON","4441 BLOOMFIELD ROAD
SHELTON, WA 98584
(47.144711732, -123.044022213)"
"885","Whatcom Community Television and Communications",,,,"7","Y",,,"30","530730011001033",,"1","3",,"Comcast",,"Dennis A. Lane","Executive Director","360/715-3594","dlaneksp@earthlink.net","Whatcom Community Television and Communications","WHATCOM","510 So. State Street, Ste.#3
Whatcom, WA 98225
(48.7294634, -122.502771194)"
"1533","Concrete Town Hall","45672",,,"6","U",,,"-999","530579511003017",,,,"ACCIS-City",,,,,,,,"SKAGIT","45672 Main St
Concrete, WA 98237
(48.538653357, -121.751754493)"
"550","Emerson Elementary","101","West",,"1","Y",,,"50","530270015001003","530366002105","10","10","K-12 data from Joy Paulus","TechTell","Hoquiam School District 14-028","Patti Reynvaan","Lead Tech","360.538.8351","preynvaan@hoquiam.k12.wa.us","Hoquiam School District","GRAYS HARBOR","101 W Emerson
Hoquiam, WA 98550
(46.980902454, -123.889516891)"
"4665","Grandview City Hall","207","West",,"6","U",,,"-999","530770019011043",,,,"ACCIS-City",,,,,,,,"YAKIMA","207 W 2nd St
Grandview, WA 98930
(46.254856613, -119.903565782)"
"156","LEWIS COUNTY FIRE PROTECTION DISTRICT 16 STATION 2",,,,"4","U",,,"-999","530419701002083",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"LEWIS","MESKILL ROAD
CHEHALIS, WA 98532
(46.636572329, -123.180643765)"
"333","Lewis County Extension","351","Northwest",,"5","Y",,,"-999","530419708004045",,,,,"WA-IGN",,"erica cruz","intern","425-827-8015","babinem@wsu.edu","wsu extension","LEWIS","351 NW. North St. MS-AES01
Chehalis, WA 98532
(46.66189796, -122.969377903)"
"2596","ISLAND JUVENILE DETENTION EDUCATION PROGRAM","2","S",,"1","Y",,,"-999","530299711001007","530180003266","7",,,,,,,,,,"ISLAND","2 South Main
Coupeville, WA 98239
(48.212129441, -122.686227922)"
"13","Thurston County Literacy Network",,,,"7","U",,,"-999","530670101001044",,,,"CTC/Betty Buckley",,,,,,,,"THURSTON","PO BOX 1994
Olympia, WA 98507
(47.046028238, -122.893905316)"
"1500","FIRE DEPARTMENT","2811",,,"4","U",,,"-999","530610407001009",,,,"HSIP Freedom - 2007_07_23_WA_EOC.shp",,,,,,,,"SNOHOMISH","2811 OAKES AVE
EVERETT, WA 98201
(47.98021379, -122.203962997)"
"365","Montesano Timberland Library","125",,,"2","Y",,,"30","530270004002014",,"4","4","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","GRAYS HARBOR","125 MAIN ST.
Montesano, WA 98563
(46.981174315, -123.600938666)"
"1136","PUGET SOUND NAVAL SHIP YARD FIRE DEPARTMENT STATION 27-DOD","1400",,,"4","U",,,"-999","530350814001002",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KITSAP","1400 FARRAGUT AVENUE
BREMERTON, WA 98314
(47.563182899, -122.636416821)"
"687","Olympic Area Agency on Aging","11700",,,"7","U",,,"-999","530319504001038",,,,"CTC/Betty Buckley",,,,,,,,"JEFFERSON","11700 Rhody Drive
Port Hadlock, WA 98339
(48.042219612, -122.790712463)"
"704","CLALLAM COUNTY FIRE PROTECTION DISTRICT 5","60",,,"4","U",,,"-999","530090002001188",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"CLALLAM","60 EAGLE CREST
CLALLAM BAY, WA 98326
(48.227395544, -124.256085882)"
"410","Wahkiakum Middle School","265","South",,"1","U",,,"-999","530699501004050",,,,"K-12 data from Joy Paulus",,"Wahkiakum School District 35-200",,,,,,"WAHKIAKUM","265 S 3rd St
Cathlamet, WA 98612
(46.200871096, -123.38133857)"
"94","THURSTON COUNTY FIRE PROTECTION DISTRICT 11 - LITTLEROCK FIRE AND RESCUE STATION 5","10105",,"Southwest","4","U",,,"-999","530670118102016",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"THURSTON","10105 DELPHI ROAD SOUTHWEST
OLYMPIA, WA 98512
(46.942960073, -123.013944371)"
"272","Castle Rock City Hall","141",,"Southwest","6","U",,,"-999","530150020022010",,,,"ACCIS-City",,,,,,,,"COWLITZ","141 A St SW
Castle Rock, WA 98611
(46.274504436, -122.909736022)"
"403","Stevens Elementary","301","South",,"1","Y",,,"50","530270009004025","530003000011","11","11","K-12 data from Joy Paulus","CenturyLink","Aberdeen School District 14-005","Mike Williams","Technology Director","360-538-2036","mwilliams@asd5.org","Aberdeen School District","GRAYS HARBOR","301 S. Farragut
Aberdeen, WA 98520
(46.967510627, -123.788996507)"
"1457","SNOHOMISH POLICE DEPARTMENT","230",,,"4","U",,,"-999","530610524023016",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"SNOHOMISH","230 MAPLE AVENUE
SNOHOMISH, WA 98290
(47.913323352, -122.089335985)"
"391","North Mason Timberland Library","23081","Northeast",,"2","Y",,,"50","530459604002004",,"7","7","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","MASON","23081 NE State Route 3
Belfair, WA 98528
(47.441822229, -122.833315384)"
"320","COWLITZ 2 FIRE AND RESCUE STATION 26 - BUNKER HILL","113",,,"4","U",,,"-999","530150019002059",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"COWLITZ","113 BUNKER HILL ROAD
LONGVIEW, WA 98632
(46.193494334, -123.148343832)"
"2639","BSD VOC ED/CAREER EDUC OPTIONS","12111","Northeast",,"1","U","U",,"-999","530330236012011","530039002796",,,,,,,,,,,"KING","12111 NE 1ST ST
BELLEVUE, WA 98005
(47.610625754, -122.178323916)"
"17","Longview Goodwill","1362",,,"7","U",,,"-999","530150021002050",,,,"CTC/Betty Buckley",,,,,,,,"COWLITZ","1362 Tennant Way
Longview, WA 98632
(46.126134956, -122.939630492)"
"1230","SNOHOMISH COUNTY FIRE DISTRICT 7 STATION 72","3431",,"Southeast","4","U",,,"-999","530610520072005",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"SNOHOMISH","3431 180TH STREET SOUTHEAST
BOTHELL, WA 98012
(47.834970996, -122.186531037)"
"328","LONG BEACH POLICE DEPARTMENT","212","South",,"4","U",,,"-999","530499506001073",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"PACIFIC","212 SOUTH PACIFIC AVENUE
LONG BEACH, WA 98631
(46.350331033, -124.054218707)"
"72","GRAYS HARBOR COUNTY FIRE PROTECTION DISTRICT 10 STATION 3 - ABERDEEN GARDENS","3707",,,"4","U",,,"-999","530270003002163",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"GRAYS HARBOR","3707 WISHKAH ROAD
ABERDEEN, WA 98520
(47.050469581, -123.791208769)"
"518","North Beach High School","336",,,"1","Y",,,"50","530270002004076","530570000842","7","7","K-12 data from Joy Paulus","Qwest","North Beach School District 14-064","Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","GRAYS HARBOR","336 State Route 115
Ocean Shores, WA 98569
(47.017395694, -124.15864386)"
"161","COWLITZ COUNTY FIRE PROTECTION DISTRICT 1 STATION 1","160",,,"4","Y",,,"60","530150015024041",,"3","3","HSIP Freedom - 2008_09_19_WA_FireStations.shp","Wildblue Communications, Inc.",,"Eric Dehning","Chief","(360) 225-7462","e.dehning@cowlitz1.com","Cowlitz County Fire District #1","COWLITZ","160 PINKERTON DRIVE
WOODLAND, WA 98674
(45.890805081, -122.738002113)"
"675","RAYMOND HOME LINK SCHOOL","1016",,,"1","U","U",,"-999","530499502003031","530714003256",,,,,,,,,,,"PACIFIC","1016 COMMERCIAL ST
RAYMOND, WA 98577
(46.685611679, -123.724930964)"
"1261","SNOHOMISH COUNTY FIRE DISTRICT 7 STATION 75","13725",,,"4","U",,,"-999","530610521121008",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"SNOHOMISH","13725 LOST LAKE ROAD
SNOHOMISH, WA 98296
(47.798353473, -122.046170861)"
"585","Oakland Bay Junior HIgh","3301",,,"1","Y",,,"50","530459606002023","530790002353","11","11","K-12 data from Joy Paulus","District","Shelton School District 23-309","Don Laurance","Program Administrator","360-464-6793","dlaurance@esd113.k12.wa.us","ESD 113","MASON","3301 Shelton Springs Rd.
Shelton, WA 98584
(47.235909349, -123.119570703)"
"914","PowHat Neighborhood Association","514","East",,"7","U",,,"-999","530330074022002",,,,"CTC/Betty Buckley",,,,,,,,"KING","514 E. Howell St.
Seattle, WA 98122
(47.617961396, -122.324532749)"
"369","Aberdeen Timberland Library","121","East",,"2","Y",,,"50","530270010004035",,"7","7","Gates_Survey","Qwest",,"Gwen Culp","IT Manager","360-704-4518","gculp@trlib.org","Timberland Regional Library","GRAYS HARBOR","121 E. Market St.
Aberdeen, WA 98520
(46.975140496, -123.818525065)"
"711","CLALLAM COUNTY FIRE DISTRICT 2 STATION 2 - DRY CREEK","700",,,"4","U",,,"-999","530090015002032",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"CLALLAM","700 POWER PLANT ROAD
PORT ANGELES, WA 98363
(48.100723169, -123.539605378)"
"893","Art Institute Of Seattle","2323",,,"5","U",,,"-999","530330080022012",,,,"HSIP_Freedom_2008_01_17_WA_COLL_UNIV",,,,,,,,"KING","2323 ELLIOTT AVE
SEATTLE, WA 98121
(47.6120518, -122.3489011)"
"736","CENTRAL KITSAP FIRE AND RESCUE STATION 56 - SEABECK/NICHOLAS","6470",,"Northwest","4","U",,,"-999","530350913025010",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KITSAP","6470 SEABECK HIGHWAY NORTHWEST
BREMERTON, WA 98312
(47.621724593, -122.762658037)"
"1072","International Family Center á","611","South",,"7","U",,,"-999","530330091002011",,,,"CTC/Betty Buckley",,,,,,,,"KING","611 S Lane St á
Seattle, WA 98104
(47.596620805, -122.326112096)"
"1250","CITY OF EVERETT FIRE DEPARTMENT - ADMINSTRATION OFFICE","2811",,,"4","U",,,"-999","530610407001009",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"SNOHOMISH","2811 OAKES AVENUE
EVERETT, WA 98201
(47.98005702, -122.204120283)"
"104","THURSTON COUNTY FIRE PROTECTION DISTRICT 12","187",,"South","4","U",,,"-999","530670126202037",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"THURSTON","187 HODGDEN STREET SOUTH
TENINO, WA 98589
(46.857026725, -122.851396891)"
"278","Ilwaco City Hall","120",,"North","6","U",,,"-999","530499505001094",,,,"ACCIS-City",,,,,,,,"PACIFIC","120 First Ave N
Ilwaco, WA 98624
(46.309536897, -124.042589777)"
"1577","HARRISON MEDICAL CENTER - SILVERDALE","1800","Northwest",,"3","U",,,"-999","530350912041000",,,,,,,,,,,,"KITSAP","1800 NORTHWEST MYHRE ROAD
SILVERDALE, WA 98383
(47.655563322, -122.675072255)"
"1028","CAMP/Youth and Family Center","2615","South",,"7","U",,,"-999","530330089003019",,,,"CTC/Betty Buckley",,,,,,,,"KING","2615 South Jackson St.
Seattle, WA 98144
(47.598995608, -122.297866926)"
"1105","Boys and Girls Club of Kirkland","10805",,"Northeast","7","U",,,"-999","530330226034007",,,,"CTC/Betty Buckley",,,,,,,,"KING","10805 124 Ave. NE
Seattle, WA 98033
(47.697331112, -122.176999532)"
"519","McCleary Elementary School","611","South",,"1","Y",,,"-999","530270006003059","530489000742","6",,"K-12 data from Joy Paulus",,"McCleary School District 14-065",,,,,,"GRAYS HARBOR","611 S. Main St.
McCleary, WA 98557
(47.050171873, -123.265730885)"
"301","The Evergreen State College","2700",,"Northwest","5","Y",,,"50","530670120003014",,"10","10","GIS-Joy Paulus, attributes-Doug Mah","Qwest",,,,,,,"THURSTON","2700 Evergreen Parkway NW
Olympia, WA 98505
(47.069460025, -122.974214913)"
"494","Sand Hill Elementary",,,,"1","Y",,,"-999","530459603002001","530579002220","7",,"K-12 data from Joy Paulus",,"North Mason School District 23-403",,,,,,"MASON","NE 791 Sand Hill Rd.
N/A, WA 98528
(47.45872773, -122.845235114)"
"721","CLALLAM COUNTY FIRE PROTECTION DISTRICT 3 STATION 4 - SEQUIM","323","North",,"4","U",,,"-999","530090021002006",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"CLALLAM","323 NORTH 5TH AVENUE
SEQUIM, WA 98382
(48.082242578, -123.11362136)"
"150","GRAYS HARBOR COUNTY FIRE PROTECTION DISTRICT 1 STATION 1","110","East",,"4","U",,,"-999","530270007001116",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"GRAYS HARBOR","110 EAST MAIN STREET
OAKVILLE, WA 98568
(46.839716865, -123.233482326)"
"1435","KIRKLAND FIRE DEPARTMENT STATION 24","8411","Northeast",,"4","U",,,"-999","530330222011015",,,,"HSIP Freedom - 2008_09_19_WA_FireStations.shp",,,,,,,,"KING","8411 NORTHEAST 141ST STREET
BOTHELL, WA 98011
(47.727311753, -122.228791656)"
"963","The Compass Center","77","South",,"7","U",,,"-999","530330092002022",,,,"CTC/Betty Buckley",,,,,,,,"KING","77 South Washington St.
Seattle, WA 98104
(47.600712466, -122.335283151)"
"2637","BOYER CLINIC","1850",,"East","1","U","U",,"-999","530330062002039","530354003048",,,,,,,,,,,"KING","1850 BOYER AVE EAST
SEATTLE, WA 98112
(47.635631019, -122.302253879)"
"1086","Lake City House Resident Council á","12546",,"Northeast","7","U",,,"-999","530330001003003",,,,"CTC/Betty Buckley",,,,,,,,"KING","12546 33rd Ave. NE #716 á
Seattle, WA 98125
(47.720826779, -122.291913634)"
"1427","WOODWAY POLICE DEPARTMENT","23920",,"West","4","U",,,"-999","530610506001030",,,,"HSIP Freedom- 2007_11_09_WA_LawEnforcementQ407.shp",,,,,,,,"SNOHOMISH","23920 113TH PLACE WEST
WOODWAY, WA 98020
(47.782006735, -122.385086895)"
