"fscskey","libid","librarysystem","branchlibrary","wifihours","password","address","city","zip","phone","outlettype","longitude","latitude","website","ecardaccess"
"WA0063","WA0063-005","PIERCE COUNTY LIBRARY SYSTEM","EATONVILLE LIBRARY","7:00-20:30 (M-SA)","false","205 CENTER STREET","EATONVILLE","98328","(253) 548-3311","BR","-122.268898","46.867114","https://www.piercecountylibrary.org/branches/central-south-county/eatonville/eatonville-library.htm","true"
"WA0063","WA0063-023","PIERCE COUNTY LIBRARY SYSTEM","FIFE LIBRARY","7:00-20:30 (M-SA)","false","6622 20TH STREET E","FIFE","98424","(253) 548-3323","BR","-122.341099","47.23896","https://www.piercecountylibrary.org/branches/north-east-county/fife/fife-library.htm","true"
"WA0063","WA0063-011","PIERCE COUNTY LIBRARY SYSTEM","GIG HARBOR LIBRARY","7:00-21:30","false","4424 POINT FOSDICK DRIVE NW","GIG HARBOR","98335","(253) 548-3305","BR","-122.579391","47.298869","https://www.piercecountylibrary.org/branches/west-county-branches/gig-harbor/gig-harbor-library.htm","true"
"WA0063","WA0063-019","PIERCE COUNTY LIBRARY SYSTEM","GRAHAM LIBRARY","7:00-21:30","false","9202 224TH STREET EAST","GRAHAM","98338","(253) 548-3322","BR","-122.307958","47.0532","https://www.piercecountylibrary.org/branches/central-south-county/graham/graham-library.htm","true"
"WA0063","WA0063-006","PIERCE COUNTY LIBRARY SYSTEM","KEY CENTER LIBRARY","7:00-20:30 (M-SA)","false","8905 KEY PENINSULA HWY N.W.","LAKEBAY","98349","(253) 548-3309","BR","-122.746612","47.338323","https://www.piercecountylibrary.org/branches/west-county-branches/key-center/key-center-library.htm","true"
"WA0063","WA0063-007","PIERCE COUNTY LIBRARY SYSTEM","LAKEWOOD LIBRARY","7:00-21:30","false","6300 WILDAIRE ROAD SW","LAKEWOOD","98499","(253) 548-3302","BR","-122.520539","47.1603","https://www.piercecountylibrary.org/branches/west-county-branches/lakewood/lakewood-library.htm","true"
"WA0063","WA0063-021","PIERCE COUNTY LIBRARY SYSTEM","MILTON/EDGEWOOD LIBRARY","7:00-20:30 (M-SA)","false","900 MERIDIAN AVE. E, SUITE 29","MILTON","98354","(253) 548-3325","BR","-122.293862","47.247487","https://www.piercecountylibrary.org/branches/north-east-county/milton/new-milton-edgewood.htm","true"
"WA0063","WA0063-009","PIERCE COUNTY LIBRARY SYSTEM","ORTING LIBRARY","7:00-20:30 (M-SA)","false","202 WASHINGTON AVENUE","ORTING","98360","(253) 548-3312","BR","-122.202525","47.09695","https://www.piercecountylibrary.org/branches/central-south-county/orting/orting-library.htm","true"
"WA0063","WA0063-010","PIERCE COUNTY LIBRARY SYSTEM","PARKLAND/SPANAWAY LIBRARY","7:00-21:30","false","13718 PACIFIC AVENUE SOUTH","TACOMA","98444","(253) 548-3304","BR","-122.434717","47.131994","https://www.piercecountylibrary.org/branches/central-south-county/parkland-spanaway/parkland-spanaway-library.htm","true"
"WA0063","WA0063-012","PIERCE COUNTY LIBRARY SYSTEM","SOUTH HILL LIBRARY","7:00-21:30","false","15420 MERIDIAN EAST","SOUTH HILL","98375","(253) 548-3303","BR","-122.293269","47.117392","https://www.piercecountylibrary.org/branches/central-south-county/south-hill/south-hill-library.htm","true"
"WA0063","WA0063-013","PIERCE COUNTY LIBRARY SYSTEM","STEILACOOM LIBRARY","7:00-20:30 (M-SA)","false","2950 STEILACOOM BOULEVARD SW","STEILACOOM","98388","(253) 548-3313","BR","-122.579005","47.176898","https://www.piercecountylibrary.org/branches/west-county-branches/steilacoom/steilacoom-library.htm","true"
"WA0063","WA0063-020","PIERCE COUNTY LIBRARY SYSTEM","SUMMIT LIBRARY","7:00-21:30","false","5107 112TH STREET EAST","TACOMA","98446","(253) 548-3321","BR","-122.360317","47.154441","https://www.piercecountylibrary.org/branches/central-south-county/summit/summit-library.htm","true"
"WA0063","WA0063-014","PIERCE COUNTY LIBRARY SYSTEM","SUMNER LIBRARY","7:00-21:30","false","1116 FRYAR AVENUE","SUMNER","98390","(253) 548-3306","BR","-122.243868","47.204269","https://www.piercecountylibrary.org/branches/north-east-county/sumner/sumner-library.htm","true"
"WA0063","WA0063-015","PIERCE COUNTY LIBRARY SYSTEM","TILLICUM LIBRARY","7:00-20:30 (M-SA)","false","14916 WASHINGTON AVENUE SW","LAKEWOOD","98498","(253) 548-3314","BR","-122.553291","47.123824","https://www.piercecountylibrary.org/branches/west-county-branches/tillicum/tillicum-library.htm","true"
"WA0063","WA0063-016","PIERCE COUNTY LIBRARY SYSTEM","UNIVERSITY PLACE LIBRARY","7:00-21:30","false","3609 MARKET PLACE W.","UNIVERSITY PLACE","98466","(253) 548-3307","BR","-122.536195","47.224968","https://www.piercecountylibrary.org/branches/west-county-branches/university-place/university-place-library/Default.htm","true"
"WA0017","WA0017-002","POMEROY (DENNY ASHBY) LIBRARY","POMEROY (DENNY ASHBY) LIBRARY","24x7","true","856 ARLINGTON ST","POMEROY","99347","(509) 843-3710","CE","-117.599783","46.470924","https://www.pomeroy.lib.wa.us","false"
"WA0042","WA0042-002","PORT TOWNSEND PUBLIC LIBRARY","PORT TOWNSEND PUBLIC LIBRARY","24x7","false","1220 LAWRENCE STREET","PORT TOWNSEND","98368","(360) 385-3181","CE","-122.762983","48.116462","https://ptpubliclibrary.org/library",
"WA0043","WA0043-002","PULLMAN (NEILL) PUBLIC LIBRARY","PULLMAN (NEILL) PUBLIC LIBRARY","24x7","false","210 N GRAND AVE","PULLMAN","99163","(509) 334-3595","CE","-117.180684","46.73087","https://www.pullman-wa.gov/government/departments/neill_public_library","true"
"WA0055","WA0055-002","RICHLAND PUBLIC LIBRARY","RICHLAND PUBLIC LIBRARY","24x7","false","955 NORTHGATE DR","RICHLAND","99352","(509) 942-7454","CE","-119.278053","46.279053","https://www.richland.lib.wa.us","true"
"WA0031","WA0031-002","SAN JUAN ISLAND LIBRARY DISTRICT","SAN JUAN ISLAND LIBRARY","5:00-22:00","false","1010 GUARD STREET","FRIDAY HARBOR","98250","(360) 378-2798","CE","-123.03072","48.536274","https://www.sjlib.org","true"
"WA0065","WA0065-002","SNO-ISLE LIBRARIES","ARLINGTON LIBRARY","24x7","false","135 N. WASHINGTON AVE.","ARLINGTON","98223","(360) 435-3033","BR","-122.118754","48.192834","https://www.sno-isle.org/locations/arlington/","true"
"WA0065","WA0065-003","SNO-ISLE LIBRARIES","BRIER LIBRARY","5:00-23:00","false","23303 BRIER RD.","BRIER","98036","(425) 483-0888","BR","-122.274236","47.787112","https://www.sno-isle.org/locations/brier/","true"
"WA0065","WA0065-024","SNO-ISLE LIBRARIES","CAMANO ISLAND LIBRARY","24x7","false","848 N. SUNRISE BLVD.","CAMANO ISLAND","98282","(360) 387-5150","BR","-122.456165","48.24128","https://www.sno-isle.org/locations/camanoisland/","true"
"WA0065","WA0065-023","SNO-ISLE LIBRARIES","CLINTON LIBRARY","24x7","false","4781 DEER LAKE RD","CLINTON","98236","(360) 341-4280","BR","-122.358822","47.976936","https://www.sno-isle.org/locations/clinton/","true"
"WA0065","WA0065-004","SNO-ISLE LIBRARIES","COUPEVILLE LIBRARY","24x7","false","788 NW ALEXANDER","COUPEVILLE","98239","(360) 678-4911","BR","-122.688083","48.219003","https://www.sno-isle.org/locations/coupeville/","true"
"WA0065","WA0065-005","SNO-ISLE LIBRARIES","DARRINGTON LIBRARY","24x7","false","1005 CASCADE ST.","DARRINGTON","98241","(360) 436-1600","BR","-121.602692","48.254317","https://www.sno-isle.org/locations/darrington/","true"
"WA0065","WA0065-006","SNO-ISLE LIBRARIES","EDMONDS LIBRARY","24x7","false","650 MAIN ST.","EDMONDS","98020","(425) 771-1933","BR","-122.370996","47.810479","https://www.sno-isle.org/locations/edmonds/","true"
"WA0065","WA0065-007","SNO-ISLE LIBRARIES","FREELAND LIBRARY","24x7","false","5495 HARBOR AVE","FREELAND","98249","(360) 331-7323","BR","-122.524207","48.011561","https://www.sno-isle.org/locations/freeland/","true"
"WA0065","WA0065-008","SNO-ISLE LIBRARIES","GRANITE FALLS LIBRARY","24x7","false","815 EAST GALENA","GRANITE FALLS","98252","(360) 691-6087","BR","-121.959029","48.08238","https://www.sno-isle.org/locations/granitefalls/","true"
"WA0065","WA0065-009","SNO-ISLE LIBRARIES","LAKE STEVENS LIBRARY","5:00-23:00","false","1804 MAIN ST.","LAKE STEVENS","98258","(425) 334-1900","BR","-122.064192","48.013902","https://www.sno-isle.org/locations/lakestevens/","true"
"WA0065","WA0065-026","SNO-ISLE LIBRARIES","LAKEWOOD/SMOKEY POINT LIBRARY","5:00-23:00","false","3411 169TH PLACE NE, SUITES ABC","ARLINGTON","98223","(360) 651-0774","BR","-122.18417","48.150043","https://www.sno-isle.org/locations/lakewood-smokeypoint/","true"
"WA0065","WA0065-011","SNO-ISLE LIBRARIES","LYNNWOOD LIBRARY","5:00-23:00","false","19200 44TH AVE. W","LYNNWOOD","98036","(425) 778-2148","BR","-122.292496","47.824818","https://www.sno-isle.org/locations/lynnwood/","true"
"WA0065","WA0065-025","SNO-ISLE LIBRARIES","MARINER LIBRARY","5:00-23:00","false","520 128TH ST. SW SUITES A9 & A10","EVERETT","98204","(425) 423-9017","BR","-122.239391","47.88184","https://www.sno-isle.org/locations/mariner/","true"
"WA0065","WA0065-012","SNO-ISLE LIBRARIES","MARYSVILLE LIBRARY","24x7","false","6120 GROVE STREET","MARYSVILLE","98270","(360) 658-5000","BR","-122.14817","48.064452","https://www.sno-isle.org/locations/marysville/","true"
"WA0065","WA0065-013","SNO-ISLE LIBRARIES","MILL CREEK LIBRARY","24x7","false","15429 BOTHELL-EVERETT HWY","MILL CREEK","98012","(425) 337-4822","BR","-122.218753","47.858221","https://www.sno-isle.org/locations/millcreek/","true"
"WA0065","WA0065-014","SNO-ISLE LIBRARIES","MONROE LIBRARY","24x7","false","1070 VILLAGE WAY","MONROE","98272","(360) 794-7851","BR","-121.984608","47.848867","https://www.sno-isle.org/locations/monroe/","true"
"WA0065","WA0065-015","SNO-ISLE LIBRARIES","MOUNTLAKE TERRACE LIBRARY","5:00-23:00","false","23300 58TH AVE. W","MOUNTLAKE TERRACE","98043","(425) 776-8722","BR","-122.311167","47.787432","https://www.sno-isle.org/locations/mountlaketerrace/","true"
"WA0065","WA0065-022","SNO-ISLE LIBRARIES","MUKILTEO PUBLIC LIBRARY","24x7","false","4675 HARBOUR POINTE BLVD.","MUKILTEO","98275","(425) 493-8202","BR","-122.296274","47.904907","https://www.sno-isle.org/locations/mukilteo/","true"
"WA0065","WA0065-017","SNO-ISLE LIBRARIES","OAK HARBOR LIBRARY","24x7","false","1000 SE REGATTA DRIVE","OAK HARBOR","98277","(360) 675-5115","BR","-122.635799","48.290021","https://www.sno-isle.org/locations/oakharbor/","true"
"WA0065","WA0065-018","SNO-ISLE LIBRARIES","SNOHOMISH LIBRARY","24x7","false","311 MAPLE AVENUE","SNOHOMISH","98290","(360) 568-2898","BR","-122.088797","47.914492","https://www.sno-isle.org/locations/snohomish/","true"
"WA0065","WA0065-019","SNO-ISLE LIBRARIES","STANWOOD LIBRARY","24x7","false","9701 271ST ST. NW","STANWOOD","98292","(360) 629-3132","BR","-122.364352","48.242131","https://www.sno-isle.org/locations/stanwood/","true"
"WA0065","WA0065-020","SNO-ISLE LIBRARIES","SULTAN LIBRARY","5:00-23:00","false","319 MAIN ST., SUITE 100","SULTAN","98294","(360) 793-1695","BR","-121.816959","47.86235","https://www.sno-isle.org/locations/sultan/","true"
"WA0066","WA0066-002","SPOKANE COUNTY LIBRARY DISTRICT","AIRWAY HEIGHTS LIBRARY","6:00-23:00","false","1213 S. LUNDSTROM ST.","AIRWAY HEIGHTS","99001","(509) 893-8250","BR","-117.593081","47.644514","https://www.scld.org/locations/airway-heights/","true"
"WA0066","WA0066-003","SPOKANE COUNTY LIBRARY DISTRICT","ARGONNE LIBRARY","6:00-23:00","false","4322 N. ARGONNE ROAD","SPOKANE","99212","(509) 893-8260","BR","-117.282769","47.696261","https://www.scld.org/locations/argonne/","true"
"WA0066","WA0066-004","SPOKANE COUNTY LIBRARY DISTRICT","CHENEY LIBRARY","6:00-23:00","false","610 FIRST STREET","CHENEY","99004","(509) 893-8280","BR","-117.574271","47.488353","https://www.scld.org/locations/cheney/","true"
"WA0066","WA0066-005","SPOKANE COUNTY LIBRARY DISTRICT","DEER PARK LIBRARY","6:00-23:00","false","208 S. FOREST","DEER PARK","99006","(509) 893-8300","BR","-117.460439","47.952141","https://www.scld.org/locations/deer-park/","true"
"WA0066","WA0066-006","SPOKANE COUNTY LIBRARY DISTRICT","FAIRFIELD LIBRARY","6:00-23:00","false","305 E. MAIN","FAIRFIELD","99012","(509) 893-8320","BR","-117.16994","47.38533","https://www.scld.org/locations/fairfield/","true"
"WA0066","WA0066-007","SPOKANE COUNTY LIBRARY DISTRICT","MEDICAL LAKE LIBRARY","6:00-23:00","false","321 E. HERB","MEDICAL LAKE","99022","(509) 893-8330","BR","-117.679508","47.57108","https://www.scld.org/locations/medical-lake/","true"
"WA0066","WA0066-011","SPOKANE COUNTY LIBRARY DISTRICT","MORAN PRAIRIE LIBRARY","6:00-23:00","false","6004 S. REGAL ST.","SPOKANE","99223","(509) 893-8340","BR","-117.368607","47.599375","https://www.scld.org/locations/moran-prairie/","true"
"WA0066","WA0066-008","SPOKANE COUNTY LIBRARY DISTRICT","NORTH SPOKANE LIBRARY","6:00-23:00","false","44 E. HAWTHORNE ROAD","SPOKANE","99218","(509) 893-8350","BR","-117.409307","47.751126","https://www.scld.org/locations/north-spokane/","true"
"WA0066","WA0066-010","SPOKANE COUNTY LIBRARY DISTRICT","OTIS ORCHARDS LIBRARY","6:00-23:00","false","22324 E. WELLESLEY AVENUE","OTIS ORCHARDS","99027","(509) 893-8390","BR","-117.105745","47.700301","https://www.scld.org/locations/otis-orchards/","true"
"WA0066","WA0066-009","SPOKANE COUNTY LIBRARY DISTRICT","SPOKANE VALLEY LIBRARY","6:00-23:00","false","12004 E. MAIN AVENUE","SPOKANE VALLEY","99206","(509) 893-8400","BR","-117.243703","47.658865","https://www.scld.org/locations/spokane-valley/","true"
"WA0066","WA0066-012","SPOKANE COUNTY LIBRARY DISTRICT","THE BOOKEND","6:00-23:00","false","14700 E INDIANA AVE, SUITE 2084","SPOKANE VALLEY","99216","(509) 893-8275","BR","-117.210716","47.676027","https://www.scld.org/locations/the-bookend/","true"
"WA0067","WA0067-003","SPOKANE PUBLIC LIBRARY","EAST SIDE BRANCH LIBRARY","24x7","false","524 S. STONE","SPOKANE","99202","(509) 444-5375","BR","-117.376732","47.650857","https://www.spokanelibrary.org/east-side/","true"
"WA0067","WA0067-004","SPOKANE PUBLIC LIBRARY","HILLYARD BRANCH LIBRARY","24x7","false","4005 N. COOK","SPOKANE","99207","(509) 444-5380","BR","-117.373604","47.694012","https://www.spokanelibrary.org/hillyard/","true"
"WA0067","WA0067-009","SPOKANE PUBLIC LIBRARY","INDIAN TRAIL BRANCH LIBRARY","24x7","false","4909 W. BARNES ROAD","SPOKANE","99208","(509) 444-5395","BR","-117.483263","47.740807","https://www.spokanelibrary.org/indian-trail/","true"
"WA0067","WA0067-008","SPOKANE PUBLIC LIBRARY","SOUTH HILL BRANCH LIBRARY","24x7","false","3324 S. PERRY","SPOKANE","99203","(509) 444-5385","BR","-117.390134","47.624035","https://www.spokanelibrary.org/south-hill/","true"
"WA0067","WA0067-011","SPOKANE PUBLIC LIBRARY","STA PLAZA (TEMPORARY LOCATION)","24x7","false","701 WEST RIVERSIDE AVENUE","SPOKANE","99201",,"BR","-117.422195","47.65793","https://www.spokanelibrary.org/sta-plaza/","true"
"WA0072","WA0072-011","STEVENS COUNTY RURAL LIBRARY DISTRICT","CHEWELAH PUBLIC LIBRARY","24x7","true","311 E. CLAY AVENUE","CHEWELAH","99109","(509) 935-6805","BR","-117.71336","48.277294","https://thelosc.org/locations/chewelah-public-library/","true"
"WA0072","WA0072-008","STEVENS COUNTY RURAL LIBRARY DISTRICT","COLVILLE PUBLIC LIBRARY","24x7","true","195 SOUTH OAK","COLVILLE","99114","(509) 684-6620","BR","-117.904318","48.543108","https://thelosc.org/locations/colville-public-library/","true"
"WA0072","WA0072-001","STEVENS COUNTY RURAL LIBRARY DISTRICT","HUNTERS PUBLIC LIBRARY","24x7","true","5014 COLUMBIA RIVER RD., BLDG. #11","HUNTERS","99137","(509) 722-3877","BR","-118.237053","48.014061","https://thelosc.org/locations/hunters-public-library/","true"
"WA0069","WA0069-018","TIMBERLAND REGIONAL LIBRARY","OLYMPIA TIMBERLAND LIBRARY","6:00-00:00","false","313 8TH AVE. SE","OLYMPIA","98501","(360) 352-0595","BR","-122.898317","47.041683","https://www.trl.org/locations/olympia","true"
"WA0072","WA0072-010","STEVENS COUNTY RURAL LIBRARY DISTRICT","KETTLE FALLS PUBLIC LIBRARY","24x7","true","605 MEYERS ST","KETTLE FALLS","99141","(509) 738-6817","BR","-118.056184","48.607583","https://thelosc.org/locations/kettle-falls-public-library/","true"
"WA0072","WA0072-003","STEVENS COUNTY RURAL LIBRARY DISTRICT","LAKESIDE COMMUNITY LIBRARY","24x7","true","5919 HWY. 291 SUITE 2","NINE MILE FALLS","99026","(509) 276-3329","BR","-117.56294","47.81146","https://thelosc.org/locations/lakeside-community-library/","true"
"WA0072","WA0072-005","STEVENS COUNTY RURAL LIBRARY DISTRICT","LOON LAKE LIBRARY","24x7","true","4008 CEDAR ST.","LOON LAKE","99148","(509) 233-3016","CE","-117.63328","48.062563","https://thelosc.org/locations/loon-lake-library/","true"
"WA0072","WA0072-006","STEVENS COUNTY RURAL LIBRARY DISTRICT","NORTHPORT COMMUNITY LIBRARY","24x7","true","521 CENTER AVE","NORTHPORT","99157","(509) 732-8928","BR","-117.783364","48.915488","https://thelosc.org/locations/northport-community-library/","true"
"WA0072","WA0072-004","STEVENS COUNTY RURAL LIBRARY DISTRICT","ONION CREEK LIBRARY STATION","24x7","true","2191 CLUGSTON-ONION CR. RD.","COLVILLE","99114","(877) 251-3300","BR","-117.81418","48.81565","https://thelosc.org/locations/onion-creek-library/","true"
"WA0068","WA0068-012","TACOMA PUBLIC LIBRARY","EASTSIDE MICROLIBRARY","24x7","false","1721 E 56TH ST","TACOMA","98404","(253) 404-3990","BR","-122.40652","47.206257","https://www.tacomalibrary.org/locations/E/","true"
"WA0068","WA0068-003","TACOMA PUBLIC LIBRARY","FERN HILL BRANCH LIBRARY","Normal branch operating hours","false","765 SOUTH 84TH STREET","TACOMA","98444","(253) 341-4724","BR","-122.443087","47.181053","https://www.tacomalibrary.org/locations/2/","true"
"WA0068","WA0068-005","TACOMA PUBLIC LIBRARY","KOBETICH BRANCH LIBRARY","24x7","false","212 BROWNS POINT BLVD. NE","TACOMA","98422","(253) 248-7265","BR","-122.386134","47.288266","https://www.tacomalibrary.org/locations/3/","true"
"WA0068","WA0068-007","TACOMA PUBLIC LIBRARY","MOORE BRANCH LIBRARY","24x7","false","215 SOUTH 56TH STREET","TACOMA","98408","(253) 341-4848","BR","-122.435392","47.206402","https://www.tacomalibrary.org/locations/4/","true"
"WA0068","WA0068-008","TACOMA PUBLIC LIBRARY","MOTTET BRANCH LIBRARY","24x7","false","3523 EAST G STREET","TACOMA","98404","(253) 617-7680","BR","-122.422069","47.228531","https://www.tacomalibrary.org/locations/5/","true"
"WA0068","WA0068-009","TACOMA PUBLIC LIBRARY","SOUTH TACOMA BRANCH LIBRARY","Normal branch operating hours","false","3411 SOUTH 56TH STREET","TACOMA","98409","(253) 617-7809","BR","-122.481519","47.206227","https://www.tacomalibrary.org/locations/6/","true"
"WA0068","WA0068-011","TACOMA PUBLIC LIBRARY","SWASEY BRANCH LIBRARY","24x7","false","7001 SIXTH AVENUE","TACOMA","98406","(253) 617-7810","BR","-122.530097","47.255552","https://www.tacomalibrary.org/locations/7/","true"
"WA0068","WA0068-002","TACOMA PUBLIC LIBRARY","TACOMA PUBLIC (MAIN) LIBRARY","24x7","false","1102 TACOMA AVENUE SOUTH","TACOMA","98402","(253) 292-2001","CE","-122.444358","47.252273","https://www.tacomalibrary.org/locations/1/","true"
"WA0068","WA0068-006","TACOMA PUBLIC LIBRARY","WHEELOCK BRANCH LIBRARY","24x7","false","3722 NORTH 26TH","TACOMA","98407","(253) 617-7811","BR","-122.486087","47.271035","https://www.tacomalibrary.org/locations/8/","true"
"WA0069","WA0069-002","TIMBERLAND REGIONAL LIBRARY","ABERDEEN TIMBERLAND LIBRARY","6:00-00:00","false","121 E. MARKET ST.","ABERDEEN","98520","(360) 533-2360","BR","-123.818483","46.975221","https://www.trl.org/locations/aberdeen","true"
"WA0069","WA0069-000","TIMBERLAND REGIONAL LIBRARY","ADMINISTRATIVE SERVICE CENTER","6:00-00:00","false","415 TUMWATER BOULEVARD SW","TUMWATER","98501","(360) 943-5001","Other","-122.909398","46.980743","https://www.trl.org/locations/administrative-service-center","true"
"WA0069","WA0069-003","TIMBERLAND REGIONAL LIBRARY","AMANDA PARK TIMBERLAND LIBRARY","6:00-00:00","false","6118 U.S. HIGHWAY 101","AMANDA PARK","98526","(360) 288-2725","BR","-123.893895","47.459193","https://www.trl.org/locations/amanda-park","true"
"WA0069","WA0069-015","TIMBERLAND REGIONAL LIBRARY","BELFAIR (NORTH MASON) TIMBERLAND LIBRARY","6:00-00:00","false","23081 NE STATE RT. 3","BELFAIR","98528","(360) 275-3232","BR","-122.833428","47.441613","https://www.trl.org/locations/north-mason","true"
"WA0069","WA0069-004","TIMBERLAND REGIONAL LIBRARY","CENTRALIA TIMBERLAND LIBRARY","6:00-00:00","false","110 S. SILVER ST.","CENTRALIA","98531","(360) 736-0183","BR","-122.956851","46.716577","https://www.trl.org/locations/centralia","true"
"WA0069","WA0069-005","TIMBERLAND REGIONAL LIBRARY","CHEHALIS (VERNETTA SMITH) TIMBERLAND LIBRARY","6:00-00:00","false","400 N. MARKET BLVD.","CHEHALIS","98532","(360) 748-3301","BR","-122.967855","46.664122","https://www.trl.org/locations/chehalis","true"
"WA0069","WA0069-006","TIMBERLAND REGIONAL LIBRARY","ELMA TIMBERLAND LIBRARY","6:00-00:00","false","119 N. FIRST STREET","ELMA","98541","(360) 482-3737","BR","-123.401369","47.004708","https://www.trl.org/locations/elma","true"
"WA0069","WA0069-007","TIMBERLAND REGIONAL LIBRARY","HOODSPORT TIMBERLAND LIBRARY","6:00-00:00","false","N. 40 SCHOOLHOUSE HILL RD.","HOODSPORT","98548","(360) 877-9339","BR","-123.142192","47.405095","https://www.trl.org/locations/hoodsport","true"
"WA0069","WA0069-008","TIMBERLAND REGIONAL LIBRARY","HOQUIAM TIMBERLAND LIBRARY","6:00-00:00","false","420 7TH ST.","HOQUIAM","98550","(360) 532-1710","BR","-123.88626","46.977329","https://www.trl.org/locations/hoquiam","true"
"WA0069","WA0069-009","TIMBERLAND REGIONAL LIBRARY","ILWACO TIMBERLAND LIBRARY","6:00-00:00","false","158 1ST AVE. N.","ILWACO","98624","(360) 642-3908","BR","-124.043317","46.310899","https://www.trl.org/locations/ilwaco","true"
"WA0069","WA0069-010","TIMBERLAND REGIONAL LIBRARY","LACEY TIMBERLAND LIBRARY","6:00-00:00","false","500 COLLEGE ST. SE","LACEY","98503","(360) 491-3860","BR","-122.823102","47.043952","https://www.trl.org/locations/lacey","true"
"WA0069","WA0069-011","TIMBERLAND REGIONAL LIBRARY","MCCLEARY TIMBERLAND LIBRARY","6:00-00:00","false","121 S. 4TH ST.","MCCLEARY","98557","(360) 495-3368","BR","-123.266447","47.055123","https://www.trl.org/locations/mccleary","true"
"WA0069","WA0069-012","TIMBERLAND REGIONAL LIBRARY","MONTESANO (W. H. ABEL MEMORIAL) LIBRARY","6:00-00:00","false","125 MAIN ST. S.","MONTESANO","98563","(360) 249-4211","BR","-123.600843","46.981053","https://www.trl.org/locations/montesano","true"
"WA0069","WA0069-014","TIMBERLAND REGIONAL LIBRARY","NASELLE TIMBERLAND LIBRARY","6:00-00:00","false","4 PARPALA RD.","NASELLE","98638","(360) 484-3877","BR","-123.81185","46.365659","https://www.trl.org/locations/naselle","true"
"WA0069","WA0069-016","TIMBERLAND REGIONAL LIBRARY","OAKVILLE TIMBERLAND LIBRARY","6:00-00:00","false","204 MAIN ST.","OAKVILLE","98568","(360) 273-5305","BR","-123.235435","46.839981","https://www.trl.org/locations/oakville","true"
"WA0069","WA0069-017","TIMBERLAND REGIONAL LIBRARY","OCEAN PARK TIMBERLAND LIBRARY","6:00-00:00","false","1308 256TH PLACE","OCEAN PARK","98640","(360) 665-4184","BR","-124.051972","46.487828","https://www.trl.org/locations/ocean-park","true"
"WA0069","WA0069-019","TIMBERLAND REGIONAL LIBRARY","PACKWOOD TIMBERLAND LIBRARY","6:00-00:00","false","109 W. MAIN ST.","PACKWOOD","98361","(360) 494-5111","BR","-121.671595","46.606505","https://www.trl.org/locations/packwood","true"
"WA0069","WA0069-013","TIMBERLAND REGIONAL LIBRARY","RANDLE (MOUNTAIN VIEW) TIMBERLAND LIBRARY","6:00-00:00","false","210 SILVERBROOK RD.","RANDLE","98377","(360) 497-2665","BR","-121.958662","46.535968","https://www.trl.org/locations/mountain-view","true"
"WA0069","WA0069-020","TIMBERLAND REGIONAL LIBRARY","RAYMOND TIMBERLAND LIBRARY","6:00-00:00","false","507 DURYEA ST.","RAYMOND","98577","(360) 942-2408","BR","-123.730678","46.686617","https://www.trl.org/locations/raymond","true"
"WA0069","WA0069-021","TIMBERLAND REGIONAL LIBRARY","SALKUM TIMBERLAND LIBRARY","6:00-00:00","false","2480 U.S. HWY. 12","SALKUM","98582","(360) 985-2148","BR","-122.62892","46.531691","https://www.trl.org/locations/salkum","true"
"WA0069","WA0069-022","TIMBERLAND REGIONAL LIBRARY","SHELTON (WILLIAM G. REED) PUBLIC LIBRARY","6:00-00:00","false","710 W. ALDER ST.","SHELTON","98584","(360) 426-1362","BR","-123.106925","47.216634","https://www.trl.org/locations/shelton","true"
"WA0069","WA0069-023","TIMBERLAND REGIONAL LIBRARY","SOUTH BEND TIMBERLAND LIBRARY","6:00-00:00","false","1ST & PACIFIC","SOUTH BEND","98586","(360) 875-5532","BR","-123.892163","46.615475","https://www.trl.org/locations/south-bend","true"
"WA0069","WA0069-024","TIMBERLAND REGIONAL LIBRARY","TENINO TIMBERLAND LIBRARY","6:00-00:00","false","172 CENTRAL AVE. W.","TENINO","98589","(360) 264-2369","BR","-122.851767","46.856739","https://www.trl.org/locations/tenino","true"
"WA0069","WA0069-025","TIMBERLAND REGIONAL LIBRARY","TUMWATER TIMBERLAND LIBRARY","6:00-00:00","false","7023 NEW MARKET ST.","TUMWATER","98501","(360) 943-7790","BR","-122.912892","46.98518","https://www.trl.org/locations/tumwater","true"
"WA0069","WA0069-026","TIMBERLAND REGIONAL LIBRARY","WESTPORT TIMBERLAND LIBRARY","6:00-00:00","false","101 E HARMS AVE","WESTPORT","98595","(360) 268-0521","BR","-124.10355","46.88559","https://www.trl.org/locations/westport","true"
"WA0069","WA0069-027","TIMBERLAND REGIONAL LIBRARY","WINLOCK TIMBERLAND LIBRARY","6:00-00:00","false","322 1ST ST.","WINLOCK","98596","(360) 785-3461","BR","-122.936708","46.491943","https://www.trl.org/locations/winlock","true"
"WA0069","WA0069-028","TIMBERLAND REGIONAL LIBRARY","YELM TIMBERLAND LIBRARY","6:00-00:00","false","210 PRAIRIE PARK ST.","YELM","98597","(360) 458-3374","BR","-122.59886","46.93981","https://www.trl.org/locations/yelm","true"
"WA0073","WA0073-001","UPPER SKAGIT LIBRARY DISTRICT","UPPER SKAGIT LIBRARY","24x7",,"45770 B MAIN ST.","CONCRETE","98237","(360) 853-7939","CE","-121.749054","48.538855","https://upperskagitlibrary.org/web/","true"
